CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,370,2,246,205,19,8,7,20,56,92,489,0,6,5,1,0,0,,,,,,,,1154,0,26,1180,1319
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,371,2,214,112,15,26,2,5,68,71,270,2,2,0,0,2,0,,,,,,,,789,0,31,820,891
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,372,2,418,159,21,31,7,6,22,113,536,2,5,8,2,1,0,,,,,,,,1331,650,26,2007,1432
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,373,2,253,157,20,3,3,7,41,45,194,0,4,9,1,1,0,,,,,,,,738,0,11,749,938
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,374,1,90,56,5,4,3,8,6,30,81,2,0,1,1,1,1,,,,,,,,289,0,13,302,324
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,375,3,402,230,13,12,7,8,50,282,217,4,3,3,1,1,0,,,,,,,,1233,0,67,1300,1501
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,376,2,279,242,19,17,6,6,32,315,228,4,3,11,0,0,0,,,,,,,,1162,0,33,1195,1442
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,2,238,187,10,24,4,6,33,242,160,6,6,6,1,3,0,,,,,,,,926,0,33,959,1143
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,2,376,189,8,7,6,11,17,243,189,0,4,5,1,2,0,,,,,,,,1058,0,46,1104,1368
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,2,315,159,19,8,8,10,25,167,265,10,2,3,0,1,1,,,,,,,,993,0,43,1036,1227
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,2,210,142,15,13,1,1,15,12,166,1,3,2,0,0,0,,,,,,,,581,0,15,596,1495
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,199,3,155,204,15,6,24,14,3,336,7,14,1,65,14,2,0,,,,,,,,860,0,194,1054,1711
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,200,2,124,144,8,11,22,18,5,191,12,18,1,48,15,1,0,,,,,,,,618,1,128,747,1086
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,211,3,117,128,13,12,9,6,3,162,8,7,3,10,13,0,0,,,,,,,,491,0,132,623,1552
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,214,2,146,182,8,9,59,13,8,296,12,9,2,7,3,1,0,,,,,,,,755,1,102,858,1223
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,215,1,35,65,6,1,4,4,2,127,5,9,2,1,0,0,0,,,,,,,,261,0,8,269,417
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,216,3,134,107,10,2,8,10,6,279,7,19,6,7,0,1,0,,,,,,,,596,0,22,618,922
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,221,1,104,92,8,2,5,10,0,166,6,3,0,0,12,0,0,,,,,,,,408,0,80,488,735
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,222,1,44,56,5,0,5,1,0,214,2,11,1,4,0,0,0,,,,,,,,343,0,10,353,531
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,223,2,62,145,4,5,5,5,2,204,10,2,2,3,0,0,0,,,,,,,,449,1,23,473,760
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,224,2,168,167,8,9,14,19,14,410,11,13,3,6,2,0,0,,,,,,,,844,1,26,871,1285
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,225,2,24,134,9,2,4,10,3,165,6,8,0,0,0,0,0,,,,,,,,365,0,21,386,1204
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,239,2,106,128,7,3,22,10,2,266,10,12,2,3,1,0,0,,,,,,,,572,0,37,609,939
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,263,2,58,276,6,30,26,9,12,222,6,4,3,14,12,1,0,,,,,,,,679,0,48,727,1001
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,264,2,17,120,4,9,4,9,5,94,3,3,0,2,5,1,1,,,,,,,,277,0,12,289,511
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,265,3,86,590,14,42,53,34,15,473,17,3,1,37,9,3,0,,,,,,,,1377,0,58,1435,2179
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,266,3,56,439,11,13,34,43,12,491,10,4,3,39,10,4,0,,,,,,,,1169,0,63,1232,1757
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,5,197,806,54,79,54,35,36,890,22,34,65,48,12,3,2,,,,,,,,2337,0,92,2429,3364
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,3,155,576,16,16,36,77,57,402,16,10,4,64,10,19,7,,,,,,,,1465,0,88,1553,2063
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,2,63,227,25,14,5,15,10,187,4,4,1,5,1,3,1,,,,,,,,565,0,32,597,837
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,2,38,455,75,6,11,70,16,340,5,0,1,13,2,0,0,,,,,,,,1032,0,40,1072,1316
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,3,111,513,160,10,14,119,11,581,5,0,3,12,6,1,0,,,,,,,,1546,0,58,1604,1977
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,1,7,103,112,1,1,35,1,62,3,0,0,2,0,0,0,,,,,,,,327,0,13,340,401
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,1,55,171,61,6,1,115,6,128,4,1,5,2,1,0,0,,,,,,,,556,0,29,585,709
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,1,21,97,65,1,1,25,0,127,2,0,1,5,2,1,0,,,,,,,,348,0,17,365,408
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,1,9,165,55,1,2,75,12,153,4,0,0,8,3,0,0,,,,,,,,487,0,29,516,576
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,1,13,75,13,0,0,0,0,53,3,0,0,0,0,0,0,,,,,,,,157,0,1,158,180
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,1,7,124,22,3,8,40,6,220,2,0,1,12,1,1,0,,,,,,,,447,0,0,447,589
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,1,5,32,6,0,2,12,1,30,0,0,1,3,0,0,0,,,,,,,,92,0,4,96,99
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,1,2,356,2,1,2,10,2,237,0,1,0,4,2,0,0,,,,,,,,619,0,8,627,723
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,356,3,73,279,112,9,34,18,10,562,28,114,0,12,4,2,0,,,,,,,,1257,2,102,1361,1955
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,357,1,37,146,43,4,31,0,2,110,6,6,0,5,5,2,0,,,,,,,,397,0,42,439,628
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,358,1,21,65,8,3,7,5,2,72,11,10,0,3,0,0,0,,,,,,,,207,0,13,220,309
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,361,2,87,212,92,21,38,9,9,346,21,14,1,14,3,1,0,,,,,,,,868,0,70,938,1355
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,467,1,23,78,14,4,64,8,4,173,6,11,1,4,2,0,0,,,,,,,,392,0,33,425,582
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,3,145,245,43,9,87,22,9,491,35,52,0,4,7,1,0,,,,,,,,1150,0,72,1222,2015
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,469,2,58,86,7,8,90,5,6,128,8,23,1,10,1,0,0,,,,,,,,431,1,36,468,668
 ,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,470,2,138,154,17,22,46,6,2,262,9,12,3,8,5,0,0,,,,,,,,684,0,47,731,1135
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,359,2,113,199,9,3,48,14,7,130,3,179,0,7,5,1,0,,,,,,,,718,0,57,775,959
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,360,2,148,215,19,8,50,6,117,255,10,71,0,8,3,0,1,,,,,,,,911,12,55,978,1343
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,362,2,93,146,10,4,26,4,6,236,8,92,3,12,0,0,0,,,,,,,,640,0,44,684,949
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,413,1,7,52,9,1,3,1,0,9,1,35,0,0,4,0,0,,,,,,,,122,0,6,128,140
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,414,1,31,57,6,1,4,7,4,18,5,59,3,0,2,1,0,,,,,,,,198,0,12,210,261
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,415,4,182,510,61,6,47,30,8,187,9,213,11,28,3,1,0,,,,,,,,1296,0,72,1368,1750
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,416,1,22,34,2,3,5,2,0,23,0,63,1,2,1,0,0,,,,,,,,158,0,9,167,200
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,417,7,472,886,30,24,49,52,30,353,15,670,22,90,25,8,0,,,,,,,,2726,0,159,2885,4128
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,418,1,20,32,3,1,2,3,0,7,1,13,2,0,1,1,0,,,,,,,,86,0,4,90,137
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,419,1,40,84,2,2,6,4,3,27,0,56,5,3,0,0,0,,,,,,,,232,0,23,255,379
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,420,1,8,89,21,3,9,3,5,55,8,37,0,5,1,0,0,,,,,,,,244,0,22,266,327
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,421,3,144,451,40,5,56,28,10,134,7,312,1,17,11,3,0,,,,,,,,1219,0,94,1313,1725
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,422,2,68,266,9,5,3,13,7,36,2,99,2,10,20,1,0,,,,,,,,541,0,48,589,887
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,423,1,18,121,14,0,3,2,1,32,2,14,0,5,0,0,0,,,,,,,,212,0,8,220,241
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,424,1,33,126,9,2,9,1,3,15,1,35,6,4,5,2,0,,,,,,,,251,0,17,268,398
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,425,2,76,264,20,5,143,14,9,124,2,130,2,9,4,0,0,,,,,,,,802,0,64,866,1198
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,426,4,175,626,22,11,110,24,17,170,8,312,4,39,16,4,1,,,,,,,,1539,0,121,1660,2222
 ,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,427,3,204,465,15,10,102,9,9,122,9,194,5,25,16,2,0,,,,,,,,1187,0,131,1318,1728
