CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,C02,93,,128,5,3,3,0,14,23,15,,,,,,,,0,284,4,288,713,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0448C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,C03,104,,101,0,8,2,2,9,25,13,,,,,,,,0,264,10,274,713,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0448C3.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,C04,84,,152,1,13,4,0,16,16,6,,,,,,,,1,292,5,298,713,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0448C4.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,C05,103,,157,1,6,3,1,18,17,15,,,,,,,,0,321,7,328,713,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0448C5.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,C06,121,,112,1,12,2,0,18,28,13,,,,,,,,0,307,6,313,712,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0448C6.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,449,B,130,,146,1,9,4,1,18,36,6,,,,,,,,3,351,10,364,688,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0449B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,449,C01,153,,147,2,6,3,1,14,27,7,,,,,,,,0,360,15,375,687,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0449C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,485,B,46,,180,4,9,3,2,3,4,2,,,,,,,,0,253,6,259,609,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0485B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,485,C01,42,,224,2,5,2,0,5,6,5,,,,,,,,0,291,9,300,609,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0485C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,486,B,47,,132,4,5,1,4,3,4,1,,,,,,,,0,201,4,205,504,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0486B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,486,C01,48,,131,3,4,1,1,5,5,2,,,,,,,,1,200,1,202,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0486C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,486,C02,44,,144,5,7,0,1,4,8,2,,,,,,,,0,215,10,225,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0486C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,487,B,57,,146,4,4,1,11,5,6,3,,,,,,,,0,237,10,247,608,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0487B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,487,C01,53,,148,4,7,0,7,8,16,5,,,,,,,,0,248,5,253,607,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0487C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,487,C02,53,,139,5,7,2,5,8,19,5,,,,,,,,0,243,10,253,607,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0487C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,B,64,,155,3,7,3,2,3,18,7,,,,,,,,0,262,14,276,739,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C01,73,,159,0,14,3,2,10,17,4,,,,,,,,0,282,7,289,739,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C02,67,,142,2,8,4,1,12,10,3,,,,,,,,0,249,11,260,739,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C03,60,,178,5,8,1,2,4,25,8,,,,,,,,1,291,6,298,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C3.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C04,54,,159,4,8,1,2,8,19,2,,,,,,,,0,257,13,270,738,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0488C4.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C05,64,,158,4,8,4,1,7,14,6,,,,,,,,1,266,17,284,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C5.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C06,56,,158,5,10,4,3,6,12,4,,,,,,,,0,258,9,267,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C6.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C07,61,,165,3,6,3,0,3,18,3,,,,,,,,0,262,7,269,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C7.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C08,58,,164,0,7,2,1,12,16,3,,,,,,,,2,263,8,273,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C8.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C09,58,,169,4,9,0,0,7,16,6,,,,,,,,0,269,4,273,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C9.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C10,72,,166,1,5,1,1,5,15,4,,,,,,,,0,270,12,282,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C10.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C11,71,,143,0,6,0,0,9,11,6,,,,,,,,0,246,12,258,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C11.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C12,58,,145,3,11,1,0,9,13,7,,,,,,,,0,247,10,257,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C12.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C13,59,,156,2,6,1,3,8,17,5,,,,,,,,0,257,4,261,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C13.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,C14,61,,139,5,13,0,3,9,16,2,,,,,,,,0,248,5,253,738,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0488C14.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,489,B,79,,212,9,10,2,2,6,9,8,,,,,,,,0,337,7,344,656,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0489B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,489,C01,65,,215,4,6,0,0,7,8,5,,,,,,,,0,310,13,323,656,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0489C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,490,B,52,,163,2,3,2,5,3,7,0,,,,,,,,0,237,10,247,526,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0490B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,490,C01,63,,131,0,5,1,6,5,9,6,,,,,,,,0,226,10,236,526,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0490C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,B,95,,198,6,3,1,1,6,10,2,,,,,,,,0,322,10,332,692,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0491B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,C01,60,,216,3,11,4,3,7,4,7,,,,,,,,0,315,7,322,692,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0491C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,C02,57,,197,2,5,2,0,3,8,1,,,,,,,,1,275,16,292,692,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0491C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,C03,66,,194,4,5,1,1,3,6,7,,,,,,,,0,287,11,298,691,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/G%C3%93MEZ%20PALACIO/DIPUTADOS/ACTAS%20DE%20ESCRUTINIO/G%C3%93MEZ%20PALACIO_AEC_DIP_0491C3.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,492,B,79,,166,0,10,0,1,1,16,1,,,,,,,,0,274,7,281,485,Grupo de Recuento,,,
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,492,C01,68,,145,1,7,1,2,5,7,1,,,,,,,,0,237,8,245,485,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0492C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,493,B,59,,140,0,7,0,1,11,8,3,,,,,,,,1,229,6,236,478,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0493B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,493,C01,48,,120,2,11,0,2,0,16,5,,,,,,,,0,204,7,211,478,Acta casilla,,,
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,511,B,67,,138,2,6,0,2,1,12,2,,,,,,,,2,230,6,238,535,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0511B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,511,C01,70,,150,5,6,2,0,3,6,4,,,,,,,,0,246,4,250,534,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0511C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,512,B,47,,194,6,16,1,1,3,5,5,,,,,,,,0,278,12,290,673,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0512B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,512,C01,69,,151,4,8,3,0,0,11,5,,,,,,,,1,251,12,264,673,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0512C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,526,B,67,,163,3,7,2,0,2,11,4,,,,,,,,2,259,8,269,591,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0526B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,526,C01,74,,183,5,9,2,2,3,11,2,,,,,,,,0,291,12,303,591,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0526C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,527,B,77,,121,2,7,1,2,4,9,2,,,,,,,,0,225,4,229,485,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0527B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,527,C01,67,,116,2,4,4,1,3,8,1,,,,,,,,0,206,8,214,485,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0527C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,528,B,84,,137,5,2,3,1,6,9,1,,,,,,,,0,248,7,255,536,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0528B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,528,C01,73,,133,1,5,0,1,5,12,4,,,,,,,,0,234,4,238,536,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0528C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,529,B,79,,141,3,8,2,0,4,18,5,,,,,,,,0,260,4,264,596,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0529B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,529,C01,79,,162,2,11,4,1,6,15,8,,,,,,,,0,288,2,290,596,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0529C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,530,B,88,,182,1,7,3,3,12,10,6,,,,,,,,0,312,13,325,686,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0530B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,530,C01,98,,155,2,6,3,0,8,14,2,,,,,,,,0,288,12,300,686,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0530C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,531,B,53,,172,2,6,2,1,8,9,5,,,,,,,,0,258,9,267,571,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0531B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,531,C01,54,,165,2,5,0,0,6,8,7,,,,,,,,0,247,7,254,571,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0531C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,532,B,92,,148,3,14,1,0,7,20,10,,,,,,,,0,295,11,306,663,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0532B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,533,B,147,,147,1,10,2,0,8,30,10,,,,,,,,0,355,9,364,718,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0533B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,534,B,73,,136,3,10,1,1,2,11,5,,,,,,,,0,242,9,251,512,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0534B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,535,B,124,,103,0,6,5,0,2,23,1,,,,,,,,0,264,12,276,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0535B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,535,C01,119,,111,1,7,4,0,2,14,5,,,,,,,,0,263,8,271,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0535C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,535,C02,130,,107,1,10,2,0,5,15,5,,,,,,,,0,275,14,289,503,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0535C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,536,B,136,,115,3,8,3,3,8,10,1,,,,,,,,1,287,10,298,588,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0536B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,536,C01,137,,121,2,7,3,1,3,10,0,,,,,,,,1,284,7,292,588,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0536C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,537,B,177,,118,5,7,5,0,14,14,8,,,,,,,,0,348,17,365,714,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0537B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,538,B,65,,97,4,5,0,1,3,13,3,,,,,,,,0,191,9,200,398,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0538B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,538,C01,72,,92,2,15,0,1,2,22,1,,,,,,,,0,207,8,215,397,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0538C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,539,B,46,,158,4,7,0,0,7,20,2,,,,,,,,0,244,10,254,501,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0539B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,539,C01,47,,136,0,10,2,1,2,23,6,,,,,,,,0,227,8,235,501,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0539C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,540,B,69,,119,2,2,0,0,4,8,3,,,,,,,,0,207,5,212,400,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0540B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,540,C01,53,,117,5,9,1,0,8,6,5,,,,,,,,0,204,3,207,400,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0540C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,B,92,,149,4,11,2,2,9,17,4,,,,,,,,0,290,9,299,725,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0541B.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,C01,94,,147,3,10,0,1,6,15,3,,,,,,,,0,279,12,291,725,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0541C1.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,C02,97,,123,1,9,3,1,9,14,8,,,,,,,,0,265,6,271,724,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_DIP_0541C2.pdf
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,C03,71,,149,2,10,2,3,4,18,5,,,,,,,,0,264,6,270,724,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/DIPUTADOS/CONSTANCIAS DE RECUENTO/0541C3.pdf
