CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,232,C,2,0,C02,146,80,3,1,25,2,0,119,2,3,1,3,1,1,0,5,,392,0,17,409,653,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,233,B,1,0,B,117,117,4,2,24,7,0,112,8,10,0,3,1,1,1,11,,418,0,14,432,666,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,233,C,1,0,C01,131,105,3,3,10,6,7,103,5,6,2,5,1,1,0,17,,405,0,17,422,666,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/233 C1.JPG
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,233,C,2,0,C02,124,135,1,2,28,5,1,95,2,5,1,4,3,0,0,20,,426,0,10,436,665,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/233 C2.JPG
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,234,B,1,0,B,126,97,1,0,27,3,2,132,2,5,0,2,2,0,0,14,,413,0,18,431,645,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,234,C,1,0,C01,119,98,4,0,1,3,0,128,1,3,2,0,2,0,0,14,,375,0,10,385,644,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,234,C,2,0,C02,126,85,7,1,25,4,0,107,1,3,0,0,1,1,0,9,,370,0,12,382,644,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,235,B,1,0,B,155,92,3,3,19,1,2,99,4,6,0,4,0,0,0,18,,406,0,15,421,667,GRUPO DE RECUENTO,ANULADA,"SUP-REC-1299/2018, SUP-REC-1300/2018 Y SUP-REC1303/2018, ACUMULADOS",HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,235,C,1,0,C01,165,102,4,2,16,2,1,115,5,5,4,1,4,1,0,13,,440,0,16,456,667,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,236,B,1,0,B,81,67,5,1,12,3,1,93,3,3,3,3,2,0,0,6,,283,0,14,297,504,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,236,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,503,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,236,C,2,0,C02,83,80,4,2,15,3,2,93,1,2,0,1,1,0,0,7,,294,0,17,311,503,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,237,B,1,0,B,131,108,3,4,9,0,0,96,3,9,1,1,0,0,0,10,,375,0,17,392,588,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,237,C,1,0,C01,122,103,5,3,23,2,3,82,2,3,0,3,1,0,0,6,,358,0,16,374,588,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,239,B,1,0,B,72,93,3,1,10,3,1,86,9,0,2,2,1,0,0,8,,291,0,10,301,470,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,20,PALIZADA,3,CARMEN,239,C,1,0,C01,83,85,3,0,18,2,3,75,6,7,1,2,2,0,0,2,,289,0,20,309,469,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,240,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,540,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,240,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,540,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,240,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,540,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,240,S,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,241,B,1,0,B,65,70,4,0,19,1,0,75,3,3,1,3,5,0,0,5,,254,0,12,266,522,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,241,C,1,0,C01,58,88,4,1,18,3,2,80,2,5,0,4,0,0,0,5,,270,0,20,290,521,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,241,C,2,0,C02,87,67,1,0,16,1,2,71,2,3,2,2,2,0,0,15,,271,0,9,280,521,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,241,S,1,0,SMR01,6,2,0,0,1,0,1,8,0,2,0,0,0,0,0,1,,21,0,3,24,0,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,242,B,1,0,B,83,65,3,1,10,7,3,98,1,3,0,4,1,1,0,10,,290,0,19,309,505,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,242,C,1,0,C01,76,68,3,1,17,3,8,103,0,3,0,2,1,1,0,6,,292,0,15,307,504,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,242,C,2,0,C02,62,63,2,0,21,4,9,104,2,4,0,3,0,0,0,7,,281,0,15,296,504,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/242 C2.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,243,B,1,0,B,92,90,3,2,19,3,8,109,1,5,1,2,0,0,0,7,,342,0,11,353,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,243,C,1,0,C01,113,81,2,2,12,3,11,109,2,3,2,1,1,1,0,8,,351,0,16,367,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,243,C,2,0,C02,114,88,7,2,9,2,15,92,1,5,1,5,0,0,0,7,,348,0,21,369,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,243,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,B,1,0,B,114,73,5,4,32,6,1,144,4,1,2,7,1,0,1,11,,406,1,19,426,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,1,0,C01,132,96,10,2,23,1,0,113,2,2,1,6,3,0,0,8,,399,0,21,420,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,2,0,C02,111,86,3,0,31,3,2,136,5,6,0,6,1,0,0,12,,402,0,17,419,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,3,0,C03,109,97,10,2,36,3,1,134,4,4,1,3,1,1,0,12,,418,0,19,437,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,4,0,C04,118,93,6,1,15,2,3,113,2,4,1,8,0,0,0,12,,378,0,14,392,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,5,0,C05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,741,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,6,0,C06,111,85,2,2,24,4,5,129,6,6,0,5,0,0,0,6,,385,0,13,398,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,7,0,C07,103,112,3,2,23,4,1,131,5,2,1,6,1,1,0,7,,402,0,13,415,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,8,0,C08,109,85,5,3,21,4,3,116,1,4,3,6,2,0,0,9,,371,0,18,389,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,9,0,C09,110,92,4,7,24,6,0,127,5,2,2,5,2,2,0,7,,395,0,24,419,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,244,C,10,0,C10,133,98,2,2,20,1,1,122,2,2,1,8,3,0,0,8,,403,1,21,425,740,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,245,B,1,0,B,106,74,6,1,19,3,5,83,2,4,1,4,0,1,0,7,,316,0,21,337,562,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,245,C,1,0,C01,106,51,10,1,9,4,2,88,1,3,0,4,0,0,0,15,,294,0,13,307,561,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,245,C,2,0,C02,87,77,4,1,19,0,9,97,5,3,1,4,1,0,0,16,,324,0,15,339,561,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,246,B,1,0,B,145,113,4,1,22,3,1,93,3,4,1,3,2,1,0,11,,407,0,17,424,702,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,246,C,1,0,C01,112,118,8,1,19,1,4,102,1,2,2,5,1,0,0,15,,391,0,10,401,701,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/246 C1.JPG
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,247,B,1,0,B,131,115,8,2,10,2,5,108,2,10,0,1,0,0,0,8,,402,0,22,424,717,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,247,C,1,0,C01,79,141,11,2,12,2,3,144,6,3,0,2,2,0,0,7,,414,0,22,436,716,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,248,B,1,0,B,101,111,5,1,7,4,1,113,3,5,0,5,2,5,0,4,,367,0,16,383,656,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/248 B.JPG
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,248,C,1,0,C01,94,106,5,0,8,3,3,129,1,3,0,1,1,0,0,9,,363,1,7,371,656,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,249,B,1,0,B,89,103,8,2,7,0,8,89,2,14,1,4,1,2,0,6,,336,1,20,357,622,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/249 B.JPG
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,249,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,621,PAQUETE NO ENTREGADO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,249,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,249,C,3,0,C03,87,97,5,3,12,4,2,110,2,8,1,4,3,1,0,3,,342,0,12,354,621,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,8,CD DEL CARMEN,3,CARMEN,249,C,4,0,C04,80,87,7,2,14,3,5,105,4,9,1,5,2,2,0,3,,329,0,15,344,621,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/249 C4.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,B,1,0,B,64,155,6,6,19,13,3,99,5,2,0,3,2,1,0,2,,380,0,28,408,640,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,C,1,0,C01,58,139,5,8,25,10,4,129,6,5,0,2,2,1,0,1,,395,0,36,431,639,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,C,2,0,C02,77,151,12,4,21,4,3,107,2,3,1,3,1,0,0,2,,391,0,25,416,639,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,251,B,1,0,B,68,124,6,3,7,4,3,101,2,4,1,2,2,0,0,3,,330,0,31,361,532,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,251,C,1,0,C01,72,155,1,2,11,4,5,108,4,2,0,1,2,2,1,2,,372,0,16,388,532,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,252,B,1,0,B,69,173,4,0,6,2,8,87,3,0,0,6,1,2,0,3,,364,0,18,382,506,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,252,C,1,0,C01,87,152,1,1,14,4,11,74,1,0,0,4,2,0,0,2,,353,0,27,380,505,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,B,1,0,B,55,152,3,2,12,7,5,111,5,1,0,6,2,1,0,8,,370,0,28,398,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,C,1,0,C01,59,190,4,3,18,5,4,73,0,2,1,2,2,0,1,8,,372,0,16,388,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,C,2,0,C02,85,138,6,1,14,6,9,93,1,1,1,7,2,1,0,4,,369,0,14,383,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,254,B,1,0,B,31,148,5,5,30,7,1,205,5,1,0,9,3,0,1,2,,453,0,38,491,675,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,255,B,1,0,B,43,135,3,2,16,3,4,209,1,9,2,8,7,0,0,3,,445,0,21,466,580,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,738,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,C,1,0,C01,88,110,10,1,47,2,1,112,5,2,0,6,2,0,0,3,,389,0,39,428,737,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,737,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,B,1,0,B,105,81,5,2,33,3,4,76,6,3,0,2,2,0,0,9,,331,0,24,355,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,C,1,0,C01,57,74,3,3,39,5,2,113,9,2,1,3,1,1,0,4,,317,0,24,341,603,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/CARMEN.PDF
