CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1288,B,226,104,9,14,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,360,4,364,632,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1288,C01,202,111,4,8,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,331,6,337,632,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,B,245,102,3,10,2,9,0,0,0,2,0,0,0,0,0,0,0,0,1,373,6,380,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C01,218,116,5,9,2,4,0,2,0,2,0,0,0,0,0,0,0,0,0,358,4,362,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C02,240,92,9,10,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,363,7,370,706,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1289,C03,205,94,7,16,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,328,9,337,706,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1290,B,186,142,12,4,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,355,5,360,635,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1290,C01,155,166,18,4,6,1,0,7,0,4,0,0,0,0,0,0,0,0,0,361,15,376,635,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,B,193,119,14,5,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,337,14,351,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C01,154,125,12,3,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,304,26,330,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C02,199,110,7,2,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,326,7,333,637,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1291,C03,241,113,7,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,369,19,388,636,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,B,264,121,41,4,4,2,0,9,0,6,0,0,0,0,0,0,0,0,0,451,14,465,740,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,E01,143,84,5,5,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,247,7,254,421,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1292,E01C01,158,89,3,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,265,8,273,421,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,B,156,102,9,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,275,12,287,451,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,C01,149,112,7,7,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,281,6,287,450,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1293,E01,80,140,47,4,18,1,0,8,0,3,0,0,0,0,0,0,0,0,0,301,12,313,620,Grupo de Recuento,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,B,124,100,6,7,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,248,8,256,403,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,C01,142,108,5,2,5,2,0,2,0,3,0,0,0,0,0,0,0,0,7,269,0,276,402,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1294,E01,64,52,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,3,124,189,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1295,B,127,158,14,5,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,317,17,334,559,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1295,C01,138,143,12,3,23,3,0,3,0,2,0,0,0,0,0,0,0,0,0,327,10,337,558,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1296,B,142,143,18,4,4,2,0,5,0,1,0,0,0,0,0,0,0,0,0,319,12,331,502,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1296,C01,132,152,17,3,4,5,0,3,0,2,0,0,0,0,0,0,0,0,0,318,13,331,502,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,B,182,143,8,10,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,359,14,373,583,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,C01,146,149,11,17,11,0,0,2,0,1,0,0,0,0,0,0,0,0,0,337,19,356,583,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1297,C02,163,149,7,16,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,342,20,362,582,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,B,139,91,5,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,247,9,256,411,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,C01,148,94,3,4,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,260,13,273,411,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1298,E01,52,73,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,7,143,265,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1299,B,142,139,8,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,298,10,308,461,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,B,197,144,5,3,7,2,0,4,0,1,0,0,0,0,0,0,0,0,0,363,12,375,619,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,C01,157,177,6,3,9,8,0,4,0,1,0,0,0,0,0,0,0,0,0,365,10,375,619,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1300,C02,225,152,5,3,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,392,18,410,618,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,65,NAVOJOA,1301,B,103,131,14,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,253,13,266,437,Grupo de Recuento,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1302,B,184,116,3,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,321,16,337,719,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,B,191,87,6,8,4,2,0,9,0,2,0,0,0,0,0,0,0,0,0,309,2,311,733,Grupo de Recuento,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C01,219,64,4,9,5,1,0,5,0,2,0,0,0,0,0,0,0,0,0,309,12,321,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C02,179,77,7,8,6,2,0,11,0,2,0,0,0,0,0,0,0,0,0,292,5,297,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C03,194,88,10,9,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,309,11,320,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C04,197,80,9,11,5,1,0,4,0,3,0,0,0,0,0,0,0,0,0,310,9,319,732,Grupo de Recuento,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C05,194,72,9,10,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,297,2,299,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1303,C06,202,80,7,18,5,4,0,5,0,2,0,0,0,0,0,0,0,0,0,323,11,334,732,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1304,B,154,94,5,5,4,3,0,2,0,2,0,0,0,0,0,0,0,0,0,269,2,271,447,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1304,C01,151,120,3,7,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,293,6,299,447,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,65,NAVOJOA,1305,B,240,118,5,8,6,10,0,31,0,1,0,0,0,0,0,0,0,0,0,419,8,427,680,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,66,ONAVAS,1306,B,154,150,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2,385,454,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,66,ONAVAS,1306,C01,164,154,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,3,372,454,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,B,275,160,1,1,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,444,3,447,566,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,C01,235,182,3,0,0,6,2,0,0,0,0,1,0,2,0,0,0,0,0,431,2,433,565,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1307,C02,233,164,3,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,405,2,407,565,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1308,B,198,197,13,0,0,50,1,13,0,0,6,5,1,0,0,0,0,0,0,484,8,492,735,Acta casilla,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1308,E01,152,120,1,2,0,16,1,0,0,0,2,11,1,1,0,0,0,0,0,307,9,316,439,Grupo de Recuento,,,
1,26,SONORA,19,NAVOJOA NORTE,67,QUIRIEGO,1309,B,215,148,10,1,0,11,2,0,0,0,1,0,1,0,0,0,0,0,0,389,4,393,544,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1310,B,262,217,0,0,0,0,2,4,6,0,2,4,0,0,0,0,0,0,0,497,4,501,685,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1310,C01,265,218,0,0,0,0,0,4,1,0,3,0,1,0,0,0,0,0,0,492,6,498,685,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,B,226,179,0,0,0,0,1,1,3,0,3,4,0,0,0,0,0,0,0,417,4,421,596,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,C01,198,202,0,0,0,0,1,2,1,0,2,1,2,0,0,0,0,0,0,409,5,414,596,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1311,C02,194,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,425,8,433,596,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1313,B,89,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,4,177,316,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1314,B,86,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,3,286,418,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1314,C01,85,175,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,266,5,271,418,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,68,ROSARIO,1315,B,156,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262,2,264,331,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1316,B,139,202,4,0,0,0,6,0,0,0,1,9,0,0,0,0,0,0,0,361,1,362,434,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1316,C01,146,178,7,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,339,10,349,433,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,B,158,234,11,1,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,415,4,419,513,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,C01,114,251,19,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,392,9,401,513,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1317,C02,127,247,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,388,513,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1318,B,99,104,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,209,6,215,274,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1319,B,320,285,2,2,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,620,11,631,743,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1320,B,55,205,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,277,3,280,343,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1320,E01,56,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,136,176,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1321,B,79,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1,186,251,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,69,YECORA,1322,B,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,79,130,Grupo de Recuento,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,B,7,86,86,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,316,595,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,C01,8,89,91,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,297,595,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1323,C02,7,94,90,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,311,595,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,B,13,77,111,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,332,709,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,C01,8,73,127,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,320,708,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1324,C02,8,71,102,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,340,708,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1325,B,19,95,118,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,398,721,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1325,C01,5,107,132,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,428,720,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,B,9,91,93,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,355,624,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,C01,11,100,100,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,368,623,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1326,C02,18,88,78,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,356,623,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1327,B,7,57,62,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,406,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1327,C01,9,49,77,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,233,405,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1328,B,5,64,77,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,228,375,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1329,B,21,87,94,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,334,619,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1329,C01,12,94,91,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,331,618,Acta casilla,,,
1,26,SONORA,2,PUERTO PEÑASCO,70,GRAL. PLUTARCO ELIAS CALLES,1330,B,8,100,116,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,392,599,Acta casilla,,,
1,26,SONORA,20,ETCHOJOA,71,BENITO JUAREZ,1331,B,172,92,87,13,0,73,0,2,0,0,0,0,0,0,0,0,0,0,0,439,9,448,605,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,B,76,116,2,8,0,16,4,7,0,3,1,1,0,0,0,0,0,0,0,234,6,240,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C01,99,114,2,3,0,0,5,13,0,2,0,4,0,0,0,0,0,0,0,242,6,248,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C02,100,91,5,1,0,8,5,3,0,2,3,2,1,0,0,0,0,0,0,221,4,225,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C03,82,96,1,2,2,13,2,3,0,3,2,5,0,0,0,0,0,0,1,211,5,217,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C04,99,94,1,5,1,20,1,4,0,3,8,0,0,0,0,0,0,0,0,236,3,239,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C05,90,88,4,6,0,15,5,9,0,6,0,3,0,0,0,0,0,0,0,226,0,226,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C06,107,117,6,4,0,9,4,6,0,2,0,4,0,0,0,0,0,0,0,259,4,263,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C07,95,93,2,7,2,17,4,6,0,3,0,3,1,0,0,0,0,0,0,233,10,243,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C08,94,88,3,4,2,12,4,2,0,1,1,1,0,0,0,0,0,0,0,212,4,216,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C09,88,91,3,6,4,13,3,1,0,4,0,2,0,0,0,0,0,0,0,215,5,220,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C10,102,106,3,4,1,11,3,4,0,1,0,4,0,0,0,0,0,0,0,239,2,241,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C11,86,103,2,4,1,10,1,8,0,0,1,2,0,0,0,0,0,0,0,218,6,224,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1332,C12,94,112,2,8,0,7,2,3,0,4,0,1,1,0,0,0,0,0,0,234,1,235,743,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,B,81,100,4,2,1,20,6,6,0,3,0,1,0,0,0,0,0,0,0,224,9,233,506,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,C01,65,114,6,1,3,18,7,3,0,3,0,2,0,0,0,0,0,0,0,222,4,226,505,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1333,C02,72,108,5,2,1,21,7,5,0,6,0,1,0,0,0,0,0,0,0,228,2,230,505,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1334,B,112,112,5,3,6,29,7,2,0,3,0,2,1,0,0,0,0,0,0,282,4,286,576,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1334,C01,98,122,4,2,1,20,6,7,0,2,1,0,0,0,0,0,0,0,0,263,5,268,576,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1335,B,124,128,4,5,0,22,4,11,0,1,1,2,0,0,0,0,0,0,0,302,2,304,610,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1335,C01,118,136,6,6,1,27,2,4,0,3,6,0,0,0,0,0,0,0,0,309,7,316,609,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1336,B,103,124,7,5,1,17,3,7,0,8,0,4,0,0,0,0,0,0,0,279,10,289,625,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1336,C01,97,111,11,3,1,14,1,5,0,6,2,5,0,0,0,0,0,0,0,256,5,261,624,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1337,B,70,92,1,4,0,15,3,4,0,2,0,6,0,0,0,0,0,0,0,197,4,201,527,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1337,C01,77,79,0,5,3,13,5,3,0,3,2,6,0,0,0,0,0,0,0,196,2,198,526,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1338,B,97,111,1,3,2,15,1,8,0,3,0,5,0,0,0,0,0,0,0,246,4,250,643,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1338,C01,88,136,7,4,2,11,2,4,0,6,0,1,0,0,0,0,0,0,0,261,0,261,643,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1339,B,94,131,4,9,0,12,3,5,0,7,2,3,0,0,0,0,0,0,1,270,1,272,652,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1339,C01,87,121,4,4,0,15,1,6,0,1,0,3,0,0,0,0,0,0,0,242,10,252,652,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1340,B,96,119,8,3,3,11,2,5,0,4,0,7,0,0,0,0,0,0,0,258,7,265,602,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1340,C01,94,112,4,6,1,16,6,6,0,5,0,4,0,0,0,0,0,0,0,254,3,257,602,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1341,B,69,122,3,4,4,16,3,5,0,4,2,3,1,0,0,0,0,0,1,236,4,241,482,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1341,C01,70,109,5,2,2,18,4,8,0,3,1,0,0,0,0,0,0,0,0,222,9,231,481,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1342,B,94,89,2,6,5,24,6,4,0,1,1,2,0,0,0,0,0,0,0,234,5,239,521,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1342,C01,94,116,4,5,1,20,7,3,0,4,0,0,0,0,0,0,0,0,0,254,6,260,520,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1343,B,110,111,3,1,2,21,2,3,0,4,0,4,2,0,0,0,0,0,0,263,6,269,566,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1343,C01,134,92,3,3,7,21,6,8,0,2,1,1,0,0,0,0,0,0,0,278,2,280,565,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1343,C02,107,106,2,4,1,21,2,3,0,2,0,1,0,0,0,0,0,0,0,249,4,253,565,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1344,B,110,125,4,6,2,15,2,3,0,6,1,2,0,1,0,0,0,0,0,277,9,286,532,Grupo de Recuento,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1344,C01,96,123,3,5,3,15,4,6,0,4,1,4,0,0,0,0,0,0,0,264,2,266,532,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1345,B,68,93,2,2,1,20,3,4,0,5,1,3,1,0,0,0,0,0,0,203,5,208,458,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1345,C01,80,85,3,3,2,22,4,5,0,1,1,4,0,0,0,0,0,0,1,210,2,213,458,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1346,B,133,145,6,3,2,22,11,4,0,3,0,1,0,0,0,0,0,0,0,330,4,334,638,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1346,C01,130,140,4,4,1,28,5,6,0,7,0,1,0,0,0,0,0,0,4,326,0,330,638,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1347,B,60,100,2,3,1,19,4,8,0,1,2,8,0,0,0,0,0,0,0,208,9,217,423,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1347,C01,60,113,2,4,0,14,1,6,0,3,3,7,0,0,0,0,0,0,0,213,7,220,422,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1348,B,75,101,4,6,1,6,1,4,0,1,4,3,0,0,0,0,0,0,0,206,2,208,536,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1348,C01,59,101,9,6,1,2,1,4,0,1,0,8,0,0,0,0,0,0,0,192,6,198,536,Acta casilla,,,
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,1349,B,82,101,4,6,0,10,4,1,0,2,1,7,0,0,0,0,0,0,0,218,2,220,466,Acta casilla,,,
