CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,103,B,1,0,B,44,66,2,8,6,9,1,19,196,4,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,6,0,3,,,,,378,0,9,387,669,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,104,B,1,0,B,6,15,1,3,4,5,2,9,35,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,,,,,91,0,2,93,153,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,105,B,1,0,B,36,40,0,2,7,5,3,29,148,4,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,4,,,,,292,1,8,301,428,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,106,B,1,0,B,17,23,5,2,5,4,2,6,74,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,,,,,152,10,0,162,259,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,107,B,1,0,B,6,24,1,2,4,0,1,4,96,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,,149,0,6,155,276,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,108,B,1,0,B,21,26,3,4,3,1,5,9,77,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,152,0,3,155,255,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,109,B,1,0,B,14,25,1,1,2,4,2,8,58,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,,,,,125,0,2,127,191,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,110,B,1,0,B,19,40,0,4,4,5,5,13,157,2,14,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,8,1,0,0,,,,,282,0,10,292,549,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,111,B,1,0,B,42,50,1,6,4,4,1,13,126,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,,,257,0,6,263,402,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,112,B,1,0,B,93,108,0,1,9,6,5,33,221,4,18,1,1,1,0,0,0,0,0,0,0,0,4,2,0,0,3,1,1,0,,,,,512,0,7,519,736,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,113,B,1,0,B,24,38,5,2,2,3,2,10,81,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,173,1,1,175,261,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,114,B,1,0,B,94,76,6,7,8,7,4,21,215,3,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,2,,,,,456,0,6,462,682,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,115,B,1,0,B,63,83,5,10,3,11,3,24,179,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,397,1,7,405,660,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,116,B,1,0,B,91,66,0,0,0,0,0,0,234,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,393,0,6,399,564,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,117,B,1,0,B,31,45,4,5,5,1,5,17,110,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,,,,,231,1,6,238,341,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,118,B,1,0,B,30,40,2,6,11,3,2,12,107,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,,,221,0,4,225,368,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,119,B,1,0,B,42,54,7,2,22,1,6,9,153,3,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,5,4,0,1,,,,,315,1,17,333,563,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,120,B,1,0,B,49,60,5,0,10,7,7,10,175,3,5,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,2,,,,,342,0,16,358,574,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,121,B,1,0,B,40,54,1,4,9,6,5,24,227,5,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,4,0,1,,,,,396,0,9,405,659,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,122,B,1,0,B,37,57,2,3,8,8,4,17,198,5,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,,,,,356,0,5,361,554,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,123,B,1,0,B,42,69,5,2,9,7,10,20,151,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,1,,,,,342,0,13,355,610,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,124,B,1,0,B,23,34,3,4,8,4,5,6,93,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,186,0,12,198,361,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,125,B,1,0,B,14,29,3,4,3,2,3,5,86,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,,,,,161,0,7,168,290,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,126,B,1,0,B,33,50,5,5,6,3,3,14,144,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,,,,,279,2,11,292,509,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,127,B,1,0,B,26,31,1,3,9,6,7,9,99,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,,,,,201,1,4,206,302,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,128,B,1,0,B,23,26,2,2,10,4,4,8,106,3,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,,,,,206,0,7,213,346,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,129,B,1,0,B,25,56,5,6,7,2,4,9,102,2,2,4,1,0,0,0,2,1,0,0,0,0,1,1,0,0,5,0,1,1,,,,,237,0,7,244,382,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,130,B,1,0,B,40,33,0,0,4,3,1,13,39,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,158,0,8,166,308,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,131,B,1,0,B,28,45,3,2,4,4,6,9,87,2,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,2,1,0,,,,,202,0,10,212,285,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,132,B,1,0,B,40,42,3,4,5,7,5,14,125,6,6,0,0,0,1,0,0,0,0,1,0,2,5,0,0,1,0,0,0,0,,,,,267,0,6,273,461,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,133,B,1,0,B,45,73,7,6,11,4,7,16,162,6,6,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,7,4,1,2,,,,,364,0,19,383,591,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,134,B,1,0,B,24,26,0,1,4,3,3,4,71,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,144,2,3,149,235,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,135,B,1,0,B,24,27,2,3,9,4,1,5,62,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,,,,,150,0,4,154,250,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,136,B,1,0,B,34,40,4,2,5,5,0,16,92,5,4,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,4,4,0,2,,,,,222,4,6,232,369,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,137,B,1,0,B,33,27,6,3,15,4,5,14,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,,,,,212,0,11,223,359,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,138,B,1,0,B,36,44,7,4,4,4,2,10,133,3,11,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,3,0,0,1,,,,,268,0,13,281,453,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,139,B,1,0,B,26,70,1,4,5,4,2,8,104,4,3,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,3,0,2,,,,,245,0,8,253,453,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,140,B,1,0,B,8,32,5,3,4,3,2,8,83,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,156,0,5,161,284,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,141,B,1,0,B,17,86,4,5,6,3,2,15,148,2,4,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,4,3,0,1,,,,,306,0,5,311,526,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,142,B,1,0,B,41,50,8,7,3,8,3,15,199,8,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,1,,,,,363,0,0,363,613,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,143,B,1,0,B,56,55,6,5,9,5,8,19,222,5,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,1,1,,,,,412,0,13,425,690,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,144,B,1,0,B,63,63,6,3,8,1,6,22,171,7,10,2,2,0,0,0,0,0,1,0,0,0,3,1,0,0,9,3,0,0,,,,,381,0,12,393,543,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,145,B,1,0,B,59,55,4,5,6,6,2,16,151,3,5,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,4,2,0,1,,,,,330,7,7,344,465,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,146,B,1,0,B,96,85,3,7,11,5,4,20,136,5,15,0,2,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,2,,,,,398,0,10,408,555,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,147,B,1,0,B,73,54,4,7,6,7,22,181,1,6,1,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,4,0,0,2,,,,,375,1,17,393,632,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,148,B,1,0,B,30,36,3,3,5,3,2,12,113,4,2,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,1,,,,,224,0,3,227,360,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,149,B,1,0,B,19,30,2,7,7,0,6,7,87,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,0,0,5,,,,,183,0,11,194,339,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,150,B,1,0,B,39,41,0,4,13,6,2,8,106,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,,,,,231,0,5,236,383,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,151,B,1,0,B,103,86,1,3,3,3,2,14,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,,,,,310,1,7,318,492,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,152,B,1,0,B,60,70,3,2,1,1,3,11,80,1,7,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,3,0,0,,,,,248,0,9,257,355,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,153,B,1,0,B,131,98,2,3,0,0,1,5,93,4,5,0,2,0,0,0,0,0,1,0,0,0,3,2,0,0,2,1,0,0,,,,,353,0,7,360,492,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,154,B,1,0,B,189,102,6,4,1,3,0,9,111,2,6,2,1,2,0,0,2,0,0,0,0,0,0,1,2,0,4,0,0,0,,,,,447,2,4,453,619,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,155,B,1,0,B,112,53,1,2,4,5,0,7,53,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,246,0,7,253,329,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,156,B,1,0,B,105,46,7,2,0,3,2,2,59,0,5,0,2,0,0,0,0,0,1,0,0,0,6,2,3,0,1,0,0,0,,,,,246,0,2,248,313,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,157,B,1,0,B,125,126,6,6,5,3,3,15,89,5,7,0,0,0,0,0,1,0,0,0,2,0,5,1,0,0,1,1,0,0,,,,,401,0,12,413,567,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,158,B,1,0,B,97,59,4,6,4,7,2,10,114,2,0,1,2,0,0,0,1,0,0,0,0,10,2,3,1,0,3,1,0,0,,,,,329,0,6,335,489,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,159,B,1,0,B,14,19,0,0,7,2,1,8,47,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,106,0,5,111,187,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,160,B,1,0,B,59,66,2,4,9,4,1,28,164,2,10,0,3,0,0,0,0,0,0,0,0,0,5,12,1,0,5,1,0,3,,,,,379,0,9,388,647,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,161,B,1,0,B,40,48,3,6,9,7,2,27,121,4,3,1,0,0,2,0,0,0,1,0,0,1,3,0,0,0,1,2,0,2,,,,,283,0,3,286,466,ACTA LEVANTADA EN CONSEJO,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,162,B,1,0,B,48,57,3,4,12,4,3,23,154,5,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,,,,,327,0,14,341,526,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,163,B,1,0,B,35,53,2,4,14,4,6,13,115,1,6,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,,,,,262,0,10,272,405,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,164,B,1,0,B,48,71,8,5,4,7,6,17,162,4,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,1,0,2,,,,,345,0,0,345,518,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,165,B,1,0,B,27,43,7,3,5,6,5,22,103,2,3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,,,,231,0,7,238,354,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,166,B,1,0,B,39,54,3,5,2,3,16,122,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,,,,,258,0,2,260,403,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,167,B,1,0,B,23,38,2,2,2,3,3,10,84,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,,,,,181,0,4,185,255,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,168,B,1,0,B,31,29,6,4,1,4,2,14,100,3,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,203,0,10,213,299,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,169,B,1,0,B,21,40,2,4,9,3,7,20,137,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,,,,,256,1,12,269,418,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,170,B,1,0,B,37,71,8,5,10,6,6,17,208,9,9,2,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,5,0,2,,,,,400,0,16,416,654,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,171,B,1,0,B,55,70,6,4,7,6,9,20,159,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,345,0,3,348,553,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,172,B,1,0,B,21,31,1,2,1,2,2,9,113,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,,,,,199,0,7,206,300,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,173,B,1,0,B,48,78,2,8,4,4,3,13,88,3,11,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,5,0,0,2,,,,,274,0,8,282,390,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,174,B,1,0,B,89,64,5,5,5,2,5,10,92,2,4,1,2,0,0,0,2,0,0,0,0,0,2,3,0,0,3,1,0,1,,,,,298,0,7,305,454,GRUPO DE RECUENTO,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,175,B,1,0,B,39,57,0,2,3,5,4,16,57,1,4,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,2,,,,,199,0,4,203,290,GRUPO DE RECUENTO,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,176,B,1,0,B,78,62,1,4,3,1,4,7,94,1,7,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,,,,,271,2,5,278,374,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,177,B,1,0,B,67,31,1,2,2,1,3,6,43,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,167,0,3,170,229,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,178,B,1,0,B,40,47,1,1,1,0,1,7,31,0,2,1,0,1,0,0,0,0,1,0,0,0,2,3,2,0,2,0,0,0,,,,,143,0,4,147,203,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,179,B,1,0,B,112,73,8,7,3,8,1,11,84,1,6,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,3,1,0,1,,,,,327,2,13,342,452,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,180,B,1,0,B,118,70,2,1,4,3,2,8,65,2,4,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,6,0,0,1,,,,,291,0,10,301,431,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,181,B,1,0,B,123,52,0,1,3,4,1,3,39,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,232,1,10,243,337,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,182,B,1,0,B,16,21,2,1,6,3,1,5,128,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,2,,,,,202,0,13,215,365,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,183,B,1,0,B,21,28,2,3,4,1,5,12,70,6,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,,,,,164,1,4,169,273,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,184,B,1,0,B,20,35,1,2,4,3,2,9,91,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,1,,,,,181,0,5,186,296,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,185,B,1,0,B,38,76,4,6,15,2,9,25,170,4,5,0,0,0,0,0,1,1,0,0,0,0,1,6,0,0,3,6,1,1,,,,,374,0,16,390,608,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,186,B,1,0,B,11,38,1,4,1,2,5,8,95,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,170,7,0,177,296,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,187,B,1,0,B,23,32,1,2,1,3,1,3,86,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,,,,,163,0,6,169,283,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,188,B,1,0,B,22,21,2,2,1,2,0,13,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,,143,2,5,150,242,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,189,B,1,0,B,128,67,0,5,6,3,1,11,71,2,8,2,0,0,0,0,0,0,3,0,0,0,5,1,0,0,2,2,0,0,,,,,317,0,4,321,456,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,190,B,1,0,B,29,24,1,2,7,2,2,4,50,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,129,0,1,130,189,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,191,B,1,0,B,72,61,1,4,5,1,4,7,80,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,,,,,244,0,1,245,372,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,192,B,1,0,B,45,35,1,3,2,4,3,7,86,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,2,0,0,,,,,198,0,8,206,304,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,193,B,1,0,B,42,78,1,6,5,1,1,7,80,2,5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,,,,,236,0,6,242,325,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,194,B,1,0,B,78,30,4,2,2,2,4,9,52,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,,,,193,0,6,199,273,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,195,B,1,0,B,36,29,0,1,6,4,2,10,101,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,,,,,201,0,4,205,283,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,196,B,1,0,B,142,133,1,9,1,8,6,10,106,7,7,1,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,1,0,0,,,,,439,0,17,456,641,GRUPO DE RECUENTO,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,197,B,1,0,B,75,59,2,5,3,3,6,5,93,3,6,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,3,0,0,1,,,,,271,0,9,280,411,GRUPO DE RECUENTO,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,198,B,1,0,B,35,45,3,1,1,1,1,3,50,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,150,0,8,158,220,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,199,B,1,0,B,31,69,2,1,10,3,7,20,180,6,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,6,1,0,0,,,,,342,0,7,349,588,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,200,B,1,0,B,50,75,2,6,7,4,3,3,105,1,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,,,,,269,0,8,277,371,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,201,B,1,0,B,68,59,2,0,7,3,0,8,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,201,0,5,206,283,ACTA CASILLA,,,,
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,202,B,1,0,B,58,65,3,0,4,6,4,16,154,5,7,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,3,0,0,0,,,,,331,0,6,337,484,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,203,B,1,0,B,20,35,0,3,3,3,4,7,107,0,2,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,5,0,0,0,,,,,194,0,6,200,320,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,204,B,1,0,B,25,63,7,4,9,9,3,17,195,5,4,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,3,,,,,354,0,15,369,680,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,205,B,1,0,B,23,45,5,2,4,3,3,4,106,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,1,0,0,,,,,211,0,11,222,434,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,206,B,1,0,B,23,25,3,1,4,3,9,5,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,200,0,23,223,396,ACTA CASILLA,,,,
1,25,SINALOA,4,LOS MOCHIS,1,AHOME,207,B,1,0,B,33,64,1,2,5,4,2,7,130,5,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,2,,,,,266,0,4,270,451,ACTA CASILLA,,,,
