CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,55,B,92,107,15,15,15,33,15,17,2,6,3,0,320,9,329,560,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,55,C01,90,117,13,20,19,22,4,13,2,5,4,0,309,6,315,559,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,56,B,75,77,13,14,12,38,7,11,11,2,8,0,268,18,286,441,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,57,B,80,59,6,18,2,20,10,4,4,0,0,0,203,4,207,382,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,57,C01,71,63,6,10,6,19,11,3,10,0,0,0,199,7,206,381,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,58,B,128,0,5,33,7,24,109,4,3,8,0,0,321,9,330,521,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,58,C01,133,0,3,27,4,12,104,2,4,2,0,0,291,19,310,520,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,59,B,141,0,6,28,14,16,61,15,3,2,0,0,286,22,308,579,Acta Casilla,,,
5,6,COLIMA,2,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,59,C01,144,0,10,41,13,6,80,8,12,1,0,0,315,23,338,579,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,B,145,96,6,32,7,29,6,6,5,2,0,0,334,10,344,668,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C01,144,110,5,27,10,20,9,6,8,2,0,0,341,9,350,668,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C02,136,102,9,23,8,23,12,9,4,3,0,0,329,11,340,668,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,C03,149,118,7,28,7,26,12,4,1,0,0,0,352,16,368,668,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01,150,110,7,26,7,30,9,9,11,1,0,0,360,9,369,706,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C01,172,69,4,35,13,21,8,11,7,5,0,0,345,8,353,706,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C02,150,98,13,26,11,27,19,17,14,2,0,0,377,11,388,706,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C03,147,115,6,18,7,32,12,10,8,5,0,0,360,7,367,705,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C04,164,81,7,30,10,32,9,11,8,6,0,0,358,19,377,705,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,E01C05,154,95,10,22,15,29,13,17,9,9,0,0,373,5,378,705,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,60,S01,3,8,1,0,1,3,1,0,0,0,0,0,17,1,18,0,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,B,105,88,7,33,13,24,9,10,5,0,0,0,294,15,309,634,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,C01,132,97,9,30,15,22,8,12,5,0,0,0,330,11,341,633,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,61,C02,123,89,10,32,12,26,9,8,6,0,0,0,315,15,330,633,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,B,150,112,9,41,23,26,10,3,6,0,0,0,380,13,393,719,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C01,148,107,16,21,7,24,9,8,4,0,0,0,344,17,361,719,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C02,142,109,8,52,14,16,12,3,6,0,0,0,362,18,380,718,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,C03,159,94,9,42,11,19,8,3,4,0,0,1,349,16,366,718,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01,140,79,8,63,11,16,8,6,10,0,0,0,341,18,359,695,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C01,168,63,7,58,16,16,6,14,7,0,0,0,355,25,380,695,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C02,153,80,5,60,18,16,6,3,8,0,0,0,349,10,359,695,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C03,164,79,7,56,5,16,7,8,7,0,0,0,349,22,371,695,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C04,158,70,6,52,9,18,7,11,2,0,0,0,333,13,346,694,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C05,177,57,7,63,7,8,5,8,9,0,0,0,341,15,356,694,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,62,E01C06,176,74,6,49,7,12,13,6,6,0,0,0,349,16,365,694,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,63,B,108,103,20,18,12,40,10,8,5,8,6,0,338,12,350,576,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,63,C01,102,111,12,17,13,46,15,10,5,1,6,0,338,8,346,575,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,64,B,149,114,11,11,19,53,13,11,3,7,3,1,394,8,403,635,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,64,C01,134,104,7,13,14,51,19,15,4,4,3,0,368,12,380,635,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,B,98,84,6,15,17,25,4,10,4,7,6,0,276,6,282,524,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,C01,115,74,10,10,13,19,7,8,6,7,2,0,271,8,279,524,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,E01,79,66,9,11,10,36,5,11,10,5,0,1,242,17,260,418,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,65,E01C01,101,61,10,5,14,17,8,11,3,8,1,0,239,6,245,417,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,66,B,93,120,10,9,18,34,8,9,1,5,5,0,312,12,324,573,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,66,C01,110,125,4,14,20,26,13,15,6,2,3,0,338,14,352,573,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,67,B,97,130,11,11,11,36,15,7,3,1,5,0,327,15,342,506,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,67,C01,104,107,12,15,13,23,26,8,6,5,1,0,320,0,320,505,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,68,B,154,105,15,28,16,46,21,13,14,0,0,1,412,17,430,705,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,68,C01,151,102,17,29,9,64,19,12,9,0,0,0,412,16,428,705,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,B,154,70,11,30,14,21,10,4,11,0,0,0,325,12,337,641,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C01,151,60,7,27,11,33,11,9,3,0,0,0,312,13,325,641,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C02,173,70,6,40,9,21,9,8,9,0,0,0,345,10,355,641,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C03,195,74,5,36,5,19,3,10,5,0,0,0,352,14,366,641,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,69,C04,131,54,7,29,12,24,10,16,7,0,0,0,290,15,305,641,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,70,B,131,90,10,20,7,47,12,10,14,0,0,1,341,27,369,563,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,70,C01,148,107,5,37,2,37,15,11,11,0,0,0,373,18,391,562,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,71,B,116,64,7,25,4,23,8,9,2,0,0,0,258,12,270,507,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,71,C01,120,77,11,22,9,13,10,14,3,0,0,0,279,0,279,506,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,72,B,87,76,9,14,8,12,6,7,9,0,0,0,228,5,233,414,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,72,C01,92,50,6,10,2,12,11,6,2,0,0,0,191,8,199,414,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,B,103,90,4,19,6,27,7,4,5,1,1,0,267,5,272,484,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,C01,94,71,11,9,18,29,9,11,4,4,1,0,261,7,268,483,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01,170,118,8,6,18,25,18,17,7,6,1,0,394,6,400,679,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01C01,168,113,14,13,20,33,11,13,6,4,0,0,395,8,403,678,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,73,E01C02,154,117,14,14,29,21,11,12,3,9,2,0,386,6,392,678,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,B,108,92,16,25,11,32,12,8,2,7,5,0,318,13,331,598,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,C01,104,97,14,22,21,34,4,10,3,6,0,1,315,13,329,598,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,74,C02,118,96,18,12,20,37,10,8,5,4,2,0,330,14,344,598,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,75,B,124,88,10,15,21,24,12,4,9,6,2,1,315,10,326,639,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,75,C01,125,92,12,16,22,28,9,2,3,3,1,0,313,7,320,639,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,76,B,138,143,8,15,19,28,12,9,4,2,1,0,379,9,388,710,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,76,C01,123,123,11,23,25,22,11,3,2,3,6,2,352,13,367,710,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,77,B,130,84,15,23,4,29,12,9,5,0,0,0,311,5,316,482,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,77,C01,119,106,8,12,7,32,18,14,3,0,0,0,319,10,329,482,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,78,B,36,31,4,5,1,7,6,6,1,0,0,0,97,4,101,132,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,B,93,121,11,35,4,37,18,8,2,2,0,0,331,13,344,515,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,C01,88,130,15,24,10,26,35,2,1,4,0,0,335,5,340,515,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,79,C02,97,120,2,25,10,27,21,8,2,2,0,0,314,8,322,514,Acta Casilla,,,
5,6,COLIMA,1,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,80,B,135,146,10,31,14,48,23,14,5,3,0,1,429,17,447,699,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,B,122,171,9,16,22,22,9,9,4,3,0,3,387,13,403,701,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,C01,123,162,4,16,19,29,10,6,2,9,3,0,383,8,391,701,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,81,C02,154,142,10,10,23,27,6,7,3,4,3,0,389,14,403,701,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,B,127,90,11,28,16,27,6,6,6,0,0,1,317,20,338,608,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,C01,133,112,16,31,31,21,7,2,3,0,0,0,356,12,368,607,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,C02,118,84,10,45,24,20,3,5,2,0,0,0,311,26,337,607,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,82,E01,95,59,11,21,9,5,2,2,3,0,0,0,207,17,224,356,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,B,45,38,5,12,3,10,5,2,1,0,0,0,121,6,127,224,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,E01,43,68,0,5,2,12,4,1,0,0,0,0,135,5,140,197,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,83,E02,19,33,1,17,2,1,1,2,0,0,0,0,76,3,79,115,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,B,119,191,4,36,1,32,10,3,1,0,0,0,397,14,411,562,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,C01,132,170,6,39,3,32,13,7,1,0,0,0,403,19,422,562,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,84,E01,43,82,1,9,2,12,1,0,1,0,0,0,151,6,157,211,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,B,62,86,2,42,1,8,8,1,0,0,0,1,210,15,226,352,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E01,36,61,0,36,1,1,1,0,1,0,0,0,137,7,144,209,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E02,25,32,1,21,0,2,1,0,0,0,0,0,82,4,86,118,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E03 ,61,78,2,31,1,0,1,1,2,0,0,0,177,9,186,261,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,85,E04,26,20,1,17,1,3,3,0,0,0,0,0,71,11,82,114,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,86,B,190,68,10,14,3,3,19,3,3,0,0,0,313,18,331,539,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,B,122,61,1,4,4,5,2,0,0,0,0,0,199,2,201,269,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,E01,59,40,3,7,1,1,1,0,0,0,0,0,112,11,123,173,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,87,E02,111,97,5,22,3,1,12,2,2,0,0,1,255,12,268,436,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,88,B,38,82,2,42,0,4,40,1,2,0,0,0,211,9,220,466,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,88,C01,56,74,1,46,0,0,32,1,1,0,0,0,211,17,228,466,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,89,B,41,74,1,40,2,2,30,4,2,0,0,0,196,12,208,402,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,89,C01,50,75,3,28,2,0,35,2,0,0,0,0,195,6,201,401,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,90,B,35,150,3,36,1,2,5,0,2,0,0,0,234,14,248,337,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,90,E01,43,43,2,18,3,1,5,1,0,0,0,0,116,8,124,175,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,91,B,106,91,3,21,0,4,2,0,2,0,0,0,229,9,238,368,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,1,COLIMA,91,E01,45,82,0,20,1,1,1,0,0,0,0,0,150,4,154,204,Acta Casilla,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,B,204,184,10,8,8,11,36,6,1,4,0,0,472,14,486,681,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,C01,195,202,9,6,9,15,28,3,2,8,0,0,477,10,487,680,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,92,C02,203,195,18,6,4,14,26,2,1,3,0,1,472,8,481,680,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,B,154,154,9,9,8,8,12,2,2,1,0,0,359,12,371,551,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,C01,183,163,5,4,7,11,13,5,2,5,0,0,398,7,405,551,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,93,E01,43,123,3,4,11,6,10,5,0,5,0,0,210,6,216,276,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,94,B,185,212,12,6,11,18,14,6,1,11,0,0,476,14,490,742,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,94,C01,187,222,12,5,25,13,18,2,2,8,0,0,494,9,503,742,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,B,151,163,5,6,7,13,12,5,2,2,0,0,366,15,381,572,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,C01,148,185,8,7,4,14,23,3,4,3,0,0,399,6,405,572,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,95,C02,175,144,7,10,12,13,10,3,4,3,0,0,381,4,385,571,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,B,126,160,3,3,7,15,13,8,5,2,0,0,342,14,356,501,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,C01,120,159,1,3,10,19,6,9,1,5,0,0,333,9,342,500,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,96,E01,100,93,4,3,9,3,6,1,0,0,0,0,219,9,228,269,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,97,B,101,57,3,4,4,1,4,3,0,3,0,0,180,11,191,255,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,98,B,33,34,2,0,2,0,0,0,0,0,0,0,71,2,73,100,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,99,B,68,125,1,0,3,0,0,0,1,0,0,0,198,2,200,273,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,99,E01,85,123,10,1,4,0,3,1,0,2,0,0,229,6,235,330,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,B,159,229,8,6,23,7,5,4,2,5,0,0,448,18,466,677,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,C01,201,207,11,11,11,4,6,1,3,8,0,0,463,10,473,676,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,100,E01,65,46,0,0,3,0,4,0,0,2,0,0,120,3,123,154,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,B,264,281,12,2,2,2,1,9,3,0,0,0,576,13,589,718,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,C01,276,255,4,1,6,5,4,15,1,0,0,0,567,14,581,717,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,E01,14,24,1,1,0,0,3,1,1,0,0,0,45,1,46,71,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,101,E02,33,10,0,0,0,0,0,0,0,0,0,0,43,1,44,66,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,102,B,139,196,16,4,14,6,8,0,1,6,0,0,390,15,405,609,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,B,183,293,6,10,15,10,10,6,2,6,0,0,541,17,558,713,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,C01,231,243,11,14,13,9,7,6,0,4,0,0,538,13,551,712,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,103,E01,64,84,4,1,18,2,3,3,1,1,0,0,181,8,189,242,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,B,179,200,18,6,11,2,8,4,1,7,0,0,436,5,441,583,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,C01,177,178,17,5,8,3,8,10,2,5,0,0,413,6,419,583,Grupo de Recuento,,,
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,2,COMALA,104,C02,174,184,17,6,14,3,9,2,2,4,0,0,415,9,424,583,Grupo de Recuento,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,B,125,177,4,5,16,19,2,6,4,1,3,0,362,8,370,542,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,C01,129,138,3,4,9,23,2,3,10,2,3,0,326,10,336,541,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,C02,125,173,2,3,10,17,2,8,5,1,1,0,347,14,361,541,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,E01,141,115,4,2,14,10,2,2,4,2,0,0,296,6,302,452,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,B,208,153,1,2,19,10,2,0,3,1,3,1,402,13,416,603,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,C01,207,153,3,1,21,10,1,1,2,0,0,0,399,3,402,602,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,C02,184,180,2,1,17,8,2,0,5,1,2,0,402,8,410,602,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,B,166,139,3,1,11,10,1,2,1,1,5,0,340,10,350,521,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,C01,178,137,1,0,10,8,3,1,2,0,1,0,341,7,348,521,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,C02,202,166,4,1,6,7,1,3,2,1,2,1,395,6,402,521,Acta Casilla,,,
