CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRD_MC_PUP,PRD_MC,PRD_PUP,MC_PUP,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,C_COMUN_PRD_MC,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,31,B,1,0,B,237,141,1,8,4,2,,5,36,3,0,,3,0,1,1,2,5,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,36,487,600,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,31,C,1,0,C01,244,135,4,4,3,5,,5,34,2,0,,0,1,3,1,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0,31,476,600,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,31,C,2,0,C02,243,112,4,9,4,4,,1,35,1,0,,1,1,1,0,1,4,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,27,449,600,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,32,B,1,0,B,132,138,3,3,5,4,,1,38,1,0,,0,2,0,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,22,352,415,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,33,B,1,0,B,81,173,11,13,1,0,,2,45,2,0,,3,0,0,0,0,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,13,348,401,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,33,C,1,0,C01,75,194,4,1,2,1,,1,34,1,0,,9,0,1,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,16,342,400,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,33,E,1,0,E01,212,107,7,1,3,1,,0,7,3,0,,0,1,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,22,366,458,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,34,B,1,0,B,96,116,8,9,8,4,,9,104,4,0,,3,2,0,0,0,0,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,0,19,386,494,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,2,ACATLAN DE PEREZ FIGUEROA,34,E,1,0,E01,176,151,10,4,9,3,,5,128,0,2,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,0,28,517,693,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,134,B,1,0,B,13,172,1,11,4,5,,2,49,1,1,,0,0,0,0,4,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,32,301,415,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,134,C,1,0,C01,6,177,1,3,4,5,,2,58,2,1,,0,0,0,0,0,5,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0,36,301,414,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,135,B,1,0,B,17,241,4,7,10,10,,16,73,4,2,,0,0,1,0,11,7,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,1,49,456,615,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,135,C,1,0,C01,17,236,3,11,12,11,,15,70,9,1,,1,0,2,0,5,11,0,0,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,35,444,615,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,135,C,2,0,C02,11,239,2,17,10,14,,10,85,3,3,,0,0,1,0,9,4,2,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,0,35,448,614,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,136,B,1,0,B,11,204,4,11,14,5,,8,112,3,4,,0,0,1,0,2,5,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,53,439,621,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,136,C,1,0,C01,16,216,4,7,21,4,,3,105,3,5,,0,0,0,0,5,6,2,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,47,447,621,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,136,C,2,0,C02,17,208,6,12,16,8,,6,80,5,1,,0,1,0,1,6,9,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,0,39,419,621,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,137,B,1,0,B,10,312,4,14,13,4,,7,90,1,1,,0,0,0,0,0,8,2,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,0,42,510,640,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,138,B,1,0,B,6,341,7,17,13,10,,2,63,5,2,,1,0,0,0,0,10,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,36,515,668,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,139,B,1,0,B,13,305,5,12,13,10,,2,59,5,6,,1,0,0,0,3,12,1,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,0,37,487,639,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,139,C,1,0,C01,11,310,7,17,4,5,,4,53,1,4,,0,0,0,0,0,17,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,32,469,638,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,140,B,1,0,B,18,240,6,15,10,14,,3,47,5,3,,0,0,0,0,2,6,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,22,392,471,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,141,B,1,0,B,19,272,7,19,27,7,,4,102,1,3,,0,0,1,0,4,3,4,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,41,517,712,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,142,B,1,0,B,26,163,1,10,5,13,,2,24,2,1,,0,0,0,0,0,7,0,0,5,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,50,313,461,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,143,B,1,0,B,10,199,2,13,8,5,,5,101,2,0,,0,0,0,0,3,4,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,33,388,556,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,24,COSOLAPA,143,C,1,0,C01,13,216,3,12,6,7,,6,72,3,3,,0,0,0,0,4,5,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0,46,402,556,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,952,B,1,0,B,4,210,196,1,2,0,,0,11,3,,,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,0,6,435,522,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,952,C,1,0,C01,0,237,161,0,3,0,,0,18,0,,,2,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,7,430,521,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,952,E,1,1,E01C01,9,145,172,0,0,1,,0,7,0,,,1,0,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,11,349,453,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,952,E,1,0,E01,16,124,207,2,0,3,,0,4,0,,,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,10,0,370,453,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,953,B,1,0,B,2,212,224,2,2,0,,1,5,0,,,2,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,4,455,562,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,167,SAN JOSE INDEPENDENCIA,954,B,1,0,B,8,289,282,1,2,3,,1,23,0,,,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,0,11,623,731,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,962,B,1,0,B,4,172,5,,174,123,0,26,65,2,,,0,1,0,2,,,,,2,6,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,586,0,17,603,713,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,962,C,1,0,C01,9,112,9,,165,143,1,17,61,3,,,2,0,1,0,,,,,4,7,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,25,560,712,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,962,C,2,0,C02,7,125,5,,162,124,1,11,68,8,,,6,0,0,2,,,,,3,2,0,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,525,0,28,553,712,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,963,B,1,0,B,3,100,22,,146,35,1,8,7,1,,,0,0,0,0,,,,,2,6,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,18,351,478,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,964,B,1,0,B,4,55,1,,48,143,2,1,3,1,,,1,0,0,3,,,,,2,4,1,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,9,278,332,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,965,B,1,0,B,0,137,11,,137,58,0,11,16,24,,,0,0,0,1,,,,,1,1,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,399,0,6,405,527,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,966,B,1,0,B,0,200,1,,60,58,3,9,25,0,,,0,0,0,0,,,,,5,5,0,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,368,0,18,386,478,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,966,E,1,0,E01,12,102,24,,62,53,1,4,27,0,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,10,298,369,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,967,B,1,0,B,1,125,4,,167,107,1,39,20,1,,,0,1,0,0,,,,,0,2,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,468,0,13,481,601,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,968,B,1,0,B,3,71,6,,72,40,1,5,24,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,4,226,305,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,969,B,1,0,B,7,209,1,,147,97,0,41,17,1,,,0,0,0,0,,,,,0,4,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,525,0,15,540,649,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,970,B,1,0,B,0,105,4,,161,67,1,10,14,18,,,2,0,0,1,,,,,0,3,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,9,395,498,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,970,E,1,0,E01,4,161,10,,212,83,1,7,19,1,,,1,0,1,0,,,,,1,9,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,510,0,17,527,641,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,971,B,1,0,B,10,40,2,,77,15,0,23,16,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,183,0,2,185,233,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,972,B,1,0,B,5,133,6,,96,111,1,12,22,5,,,2,0,0,0,,,,,0,4,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,19,419,578,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,972,C,1,0,C01,1,151,5,,104,147,2,9,29,4,,,4,1,0,0,,,,,1,3,0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,21,484,577,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,972,E,1,0,E01,2,49,2,,94,43,1,86,31,35,,,0,1,1,1,,,,,1,4,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,13,366,448,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,973,B,1,0,B,1,123,0,,40,20,2,5,27,0,,,0,0,0,0,,,,,0,3,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,6,227,295,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,974,B,1,0,B,0,66,1,,39,27,0,2,32,0,,,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,5,174,212,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,974,E,1,0,E01,0,84,7,,79,76,3,0,15,0,,,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,265,0,6,271,332,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,975,B,1,0,B,2,134,4,,70,46,1,71,14,2,,,0,0,1,0,,,,,0,5,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,15,366,482,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,975,E,1,0,E01,0,30,1,,31,16,0,0,12,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,1,0,91,102,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,976,B,1,0,B,8,111,7,,48,50,0,7,14,23,,,1,0,0,0,,,,,4,4,1,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,19,298,388,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,976,C,1,0,C01,5,104,8,,57,77,0,6,15,11,,,0,1,0,0,,,,,2,7,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,10,304,388,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,977,B,1,0,B,1,36,6,,25,75,1,8,4,1,,,1,0,1,0,,,,,1,2,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,11,174,228,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,170,SAN JOSE TENANGO,977,E,1,0,E01,2,99,8,,11,56,1,8,31,2,,,0,0,0,2,,,,,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,16,237,330,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1372,B,1,0,B,36,255,8,1,4,11,2,1,110,0,,,0,0,1,1,,,,,0,3,0,2,,,,,2,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,0,8,454,577,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1372,C,1,0,C01,25,281,15,3,8,4,0,1,97,2,,,1,0,0,1,,,,,6,0,0,0,,,,,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,12,463,576,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1372,C,2,0,C02,33,262,8,3,4,7,1,2,112,3,,,0,2,0,0,,,,,4,0,0,1,,,,,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0,17,466,576,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1373,B,1,0,B,48,165,19,2,4,11,3,3,117,1,,,1,1,0,0,,,,,4,1,0,0,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,8,391,470,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1373,C,1,0,C01,38,188,12,1,7,7,0,0,111,2,,,0,0,0,0,,,,,2,0,0,1,,,,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,11,386,470,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1374,B,1,0,B,47,305,19,1,7,7,0,5,127,3,,,1,0,0,0,,,,,2,1,0,1,,,,,3,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,10,545,658,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1374,C,1,0,C01,41,330,18,1,7,12,0,3,120,1,,,0,0,0,0,,,,,3,0,0,2,,,,,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,0,3,547,657,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1375,B,1,0,B,48,224,11,0,1,4,0,0,97,5,,,0,0,1,0,,,,,0,0,0,0,,,,,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,8,405,484,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1375,C,1,0,C01,44,241,22,1,3,4,1,1,73,0,,,0,0,0,0,,,,,2,0,0,0,,,,,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,9,410,484,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1375,S,1,0,S01,3,7,0,0,0,0,0,0,8,0,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,18,0,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1376,B,1,0,B,43,191,15,2,7,7,2,2,2,4,,,0,0,0,0,,,,,0,0,0,0,,,,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,10,290,480,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1376,C,1,0,C01,58,188,11,1,6,8,0,0,102,2,,,0,0,0,0,,,,,2,0,0,0,,,,,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,0,9,394,480,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1377,B,1,0,B,18,252,180,9,1,15,0,0,14,0,,,0,0,0,1,,,,,0,0,0,0,,,,,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,3,501,582,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1377,C,1,0,C01,20,237,191,4,6,22,0,0,15,0,,,0,0,0,0,,,,,0,0,0,0,,,,,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,0,6,505,582,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1377,E,1,0,E01,6,202,5,2,1,0,1,0,37,1,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,1,256,299,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1378,B,1,0,B,6,106,4,0,2,2,1,0,24,0,,,0,0,0,0,,,,,1,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,4,151,169,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1378,E,1,0,E01,14,166,0,1,0,0,0,0,42,1,,,0,0,0,0,,,,,0,0,0,0,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,3,230,267,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1379,B,1,0,B,115,333,8,0,3,8,1,2,58,5,,,0,1,1,0,,,,,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,0,13,549,639,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1379,E,1,0,E01,13,298,49,1,7,11,1,2,78,0,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,0,16,476,547,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1379,E,2,0,E02,21,141,5,1,3,4,1,0,41,2,,,0,0,0,0,,,,,0,0,0,0,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,3,224,238,Cotejo,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1380,B,1,0,B,9,137,2,90,2,3,0,1,64,1,,,0,0,0,0,,,,,2,0,0,1,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,3,316,380,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1380,C,1,0,C01,7,177,1,79,1,5,0,0,44,0,,,0,0,0,0,,,,,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,4,319,379,Recuento,,,
,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1381,B,1,0,B,20,266,9,2,2,2,1,17,0,0,,,0,0,0,0,,,,,1,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,9,330,382,Cotejo,,,
