CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,10,AYALA,4,AYALA,61,3,55,116,194,40,33,54,58,435,42,81,102,2,6,24,3,0,1,,,,,,,,,,,,,,,,1246,1,80,1327,2191
4,17,MORELOS,10,AYALA,4,AYALA,62,4,49,116,335,21,126,60,105,384,40,83,57,7,39,19,3,1,4,,,,,,,,,,,,,,,,1449,24,67,1540,2360
4,17,MORELOS,10,AYALA,4,AYALA,63,2,42,27,43,12,16,15,23,142,9,5,46,0,3,5,0,0,4,,,,,,,,,,,,,,,,392,0,34,426,784
4,17,MORELOS,10,AYALA,4,AYALA,64,1,41,44,49,10,22,18,13,141,14,18,39,0,2,4,1,0,2,,,,,,,,,,,,,,,,418,1,18,437,734
4,17,MORELOS,10,AYALA,4,AYALA,65,3,22,83,287,10,26,18,53,150,13,57,11,1,33,8,4,4,11,,,,,,,,,,,,,,,,791,0,63,854,1506
4,17,MORELOS,10,AYALA,4,AYALA,66,3,28,200,331,31,68,21,73,196,29,61,21,0,30,15,0,1,7,,,,,,,,,,,,,,,,1112,0,60,1172,2067
4,17,MORELOS,10,AYALA,4,AYALA,67,3,37,137,167,61,191,19,121,254,45,24,33,3,10,17,7,4,11,,,,,,,,,,,,,,,,1141,0,51,1192,1865
4,17,MORELOS,10,AYALA,4,AYALA,68,3,43,136,221,51,64,26,168,303,36,40,48,2,21,25,3,0,2,,,,,,,,,,,,,,,,1189,0,54,1243,2096
4,17,MORELOS,10,AYALA,4,AYALA,69,2,13,64,112,29,67,28,66,298,32,27,21,1,18,15,1,1,2,,,,,,,,,,,,,,,,795,0,36,831,1187
4,17,MORELOS,10,AYALA,4,AYALA,70,3,34,103,441,18,24,43,41,204,28,55,16,6,35,4,3,2,6,,,,,,,,,,,,,,,,1063,1,38,1102,1656
4,17,MORELOS,10,AYALA,4,AYALA,71,2,21,89,413,7,13,17,51,152,7,55,16,4,24,1,2,0,0,,,,,,,,,,,,,,,,872,0,34,906,1227
4,17,MORELOS,10,AYALA,4,AYALA,72,3,13,125,699,10,18,19,60,157,12,100,20,4,59,6,0,1,2,,,,,,,,,,,,,,,,1305,6,38,1349,1881
4,17,MORELOS,10,AYALA,4,AYALA,73,4,24,153,657,13,64,16,110,205,22,108,37,1,71,6,3,3,6,,,,,,,,,,,,,,,,1499,0,115,1614,2822
4,17,MORELOS,10,AYALA,4,AYALA,74,3,31,117,318,27,63,27,93,418,43,73,35,5,15,22,4,2,2,,,,,,,,,,,,,,,,1295,0,51,1346,1921
4,17,MORELOS,10,AYALA,4,AYALA,75,3,51,204,204,23,53,58,69,161,32,67,40,6,29,17,3,0,6,,,,,,,,,,,,,,,,1023,0,94,1117,1688
4,17,MORELOS,10,AYALA,4,AYALA,76,2,50,137,157,18,27,41,67,162,19,59,42,7,5,14,2,6,2,,,,,,,,,,,,,,,,815,0,24,839,1311
4,17,MORELOS,10,AYALA,4,AYALA,77,3,29,263,211,45,63,35,113,205,23,70,66,5,35,20,4,3,4,,,,,,,,,,,,,,,,1194,0,62,1256,1899
4,17,MORELOS,10,AYALA,4,AYALA,78,1,4,38,40,1,6,4,21,19,4,13,9,1,3,1,0,0,0,,,,,,,,,,,,,,,,164,0,6,170,229
4,17,MORELOS,10,AYALA,4,AYALA,79,2,12,106,158,12,15,22,41,131,15,15,17,2,7,15,1,0,4,,,,,,,,,,,,,,,,573,0,26,599,850
4,17,MORELOS,10,AYALA,4,AYALA,80,3,28,141,139,42,90,78,52,217,54,36,27,1,9,24,6,2,9,,,,,,,,,,,,,,,,955,0,50,1005,1555
4,17,MORELOS,10,AYALA,4,AYALA,81,1,29,51,30,6,15,5,10,46,1,12,5,0,0,3,0,0,3,,,,,,,,,,,,,,,,216,0,17,233,338
4,17,MORELOS,10,AYALA,4,AYALA,82,1,2,31,61,6,16,4,7,72,5,12,4,0,4,2,0,0,2,,,,,,,,,,,,,,,,228,0,6,234,364
4,17,MORELOS,10,AYALA,4,AYALA,83,2,19,158,197,5,17,24,46,112,11,49,11,0,17,7,0,1,5,,,,,,,,,,,,,,,,679,0,28,707,1041
4,17,MORELOS,10,AYALA,4,AYALA,84,2,21,287,234,22,21,27,41,108,22,35,29,1,27,4,2,0,2,,,,,,,,,,,,,,,,883,0,45,928,1351
4,17,MORELOS,10,AYALA,4,AYALA,85,1,20,122,112,5,9,7,67,38,7,31,17,1,4,4,1,2,0,,,,,,,,,,,,,,,,447,0,21,468,676
4,17,MORELOS,10,AYALA,10,JANTETELCO,423,2,18,270,167,22,34,13,22,238,30,26,154,0,6,0,0,0,1,,,,,,,,,,,,,,,,1001,0,75,1076,1420
4,17,MORELOS,10,AYALA,10,JANTETELCO,424,2,12,229,109,8,31,12,16,162,27,23,206,0,4,4,0,0,1,,,,,,,,,,,,,,,,844,1,55,900,1155
4,17,MORELOS,10,AYALA,10,JANTETELCO,425,2,18,247,139,21,26,16,13,165,19,23,208,0,4,6,0,0,0,,,,,,,,,,,,,,,,905,0,59,964,1212
4,17,MORELOS,10,AYALA,10,JANTETELCO,426,3,60,128,323,56,90,49,112,367,54,79,180,0,13,2,3,0,4,,,,,,,,,,,,,,,,1520,3,116,1639,2202
4,17,MORELOS,10,AYALA,10,JANTETELCO,427,2,31,86,244,36,62,35,99,280,29,54,124,1,10,4,1,0,5,,,,,,,,,,,,,,,,1101,0,58,1159,1500
4,17,MORELOS,10,AYALA,10,JANTETELCO,428,3,45,107,238,34,60,29,109,269,29,57,122,0,7,2,0,0,7,,,,,,,,,,,,,,,,1115,0,65,1180,1544
4,17,MORELOS,10,AYALA,10,JANTETELCO,429,3,39,196,331,67,44,34,99,244,36,98,227,3,16,5,0,0,1,,,,,,,,,,,,,,,,1440,0,101,1541,1951
4,17,MORELOS,10,AYALA,10,JANTETELCO,430,3,33,189,235,37,74,22,127,286,39,35,139,0,12,10,4,2,1,,,,,,,,,,,,,,,,1245,1,79,1325,1701
4,17,MORELOS,10,AYALA,13,JONACATEPEC,537,2,39,37,166,16,46,32,18,161,19,26,55,0,3,4,1,2,0,,,,,,,,,,,,,,,,625,1,52,678,957
4,17,MORELOS,10,AYALA,13,JONACATEPEC,538,3,36,44,285,23,111,78,40,302,42,69,110,0,16,9,1,1,4,,,,,,,,,,,,,,,,1171,1,75,1247,1658
4,17,MORELOS,10,AYALA,13,JONACATEPEC,539,2,10,36,205,17,71,33,18,158,9,59,64,0,12,4,0,0,1,,,,,,,,,,,,,,,,697,1,34,732,910
4,17,MORELOS,10,AYALA,13,JONACATEPEC,540,2,36,104,196,29,64,58,38,172,20,45,80,1,12,1,0,1,1,,,,,,,,,,,,,,,,858,1,83,942,1231
4,17,MORELOS,10,AYALA,13,JONACATEPEC,541,2,19,42,265,35,48,38,26,201,29,55,61,0,12,4,0,1,0,,,,,,,,,,,,,,,,836,1,40,877,1158
4,17,MORELOS,10,AYALA,13,JONACATEPEC,542,2,24,36,238,22,59,63,22,237,23,44,70,0,13,6,4,1,4,,,,,,,,,,,,,,,,866,1,57,924,1156
4,17,MORELOS,10,AYALA,13,JONACATEPEC,543,1,1,18,153,1,19,5,7,58,11,36,15,0,3,2,0,0,0,,,,,,,,,,,,,,,,329,0,11,340,415
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,3,29,64,372,34,94,85,171,129,31,93,67,1,25,2,2,0,3,,,,,,,,,,,,,,,,1202,2,103,1307,1871
4,17,MORELOS,10,AYALA,13,JONACATEPEC,545,2,12,36,148,30,50,45,47,86,8,45,30,0,4,2,2,0,2,,,,,,,,,,,,,,,,547,0,26,573,772
4,17,MORELOS,10,AYALA,13,JONACATEPEC,546,1,5,18,138,25,49,41,29,71,9,54,29,0,10,2,0,0,0,,,,,,,,,,,,,,,,480,0,23,503,683
4,17,MORELOS,10,AYALA,13,JONACATEPEC,547,2,16,64,200,33,74,61,35,130,13,65,42,1,14,4,2,1,3,,,,,,,,,,,,,,,,758,0,41,799,1068
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,3,23,149,271,19,37,44,28,269,27,69,64,2,18,17,1,1,5,,,,,,,,,,,,,,,,1044,0,73,1117,1818
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,4,20,258,377,32,48,46,41,349,30,89,156,0,21,13,4,0,9,,,,,,,,,,,,,,,,1493,1,88,1582,2310
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,3,16,173,314,13,30,18,23,262,19,64,68,2,16,8,3,13,3,,,,,,,,,,,,,,,,1045,3,52,1100,1537
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,4,43,286,399,31,70,83,14,415,35,101,122,1,21,11,2,0,1,,,,,,,,,,,,,,,,1635,2,86,1723,2627
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,711,2,5,195,228,3,7,38,6,143,10,58,39,2,9,3,0,0,1,,,,,,,,,,,,,,,,747,1,38,786,1079
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,712,1,20,51,101,12,17,15,7,69,2,29,52,0,3,2,0,0,2,,,,,,,,,,,,,,,,382,0,24,406,699
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,713,2,15,169,140,12,16,26,11,130,14,52,70,8,6,0,0,0,0,,,,,,,,,,,,,,,,669,2,39,710,1095
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,3,29,235,286,21,29,48,23,187,27,74,102,1,7,2,0,1,1,,,,,,,,,,,,,,,,1073,0,59,1132,1638
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,715,1,16,85,84,6,10,28,3,55,2,20,22,5,5,0,0,0,0,,,,,,,,,,,,,,,,341,0,0,341,565
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,716,2,14,260,104,23,13,67,3,124,26,30,95,1,2,2,0,1,0,,,,,,,,,,,,,,,,765,0,39,804,1158
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,3,20,196,190,21,30,101,9,200,34,73,90,2,9,8,3,1,8,,,,,,,,,,,,,,,,995,0,56,1051,1564
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,718,2,21,122,155,9,13,32,7,108,11,26,25,1,7,2,1,0,0,,,,,,,,,,,,,,,,540,0,20,560,808
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,719,2,26,117,181,9,17,47,3,128,13,42,32,2,8,3,0,0,1,,,,,,,,,,,,,,,,629,0,29,658,881
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,720,2,17,40,178,8,19,12,6,87,17,56,25,3,8,1,1,0,1,,,,,,,,,,,,,,,,479,1,30,510,573
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,721,1,11,80,70,6,23,45,4,91,13,48,30,0,7,2,0,0,1,,,,,,,,,,,,,,,,431,0,27,458,687
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,722,2,14,109,192,22,15,28,6,145,26,42,58,1,13,9,2,1,2,,,,,,,,,,,,,,,,685,0,37,722,1060
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,3,28,258,417,36,33,58,11,310,38,46,83,1,12,15,0,0,4,,,,,,,,,,,,,,,,1350,1,51,1402,1985
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,3,28,274,191,13,23,43,9,255,40,60,44,1,4,9,1,1,2,,,,,,,,,,,,,,,,998,0,58,1056,1748
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,4,46,474,280,23,25,71,14,380,68,62,60,4,16,18,0,0,8,,,,,,,,,,,,,,,,1549,0,63,1612,2344
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,726,2,14,229,162,7,12,32,8,188,28,29,26,0,3,14,3,0,1,,,,,,,,,,,,,,,,756,0,35,791,1118
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,3,16,299,93,15,30,55,5,367,60,22,73,1,10,23,2,0,5,,,,,,,,,,,,,,,,1076,3,75,1154,2062
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,728,2,24,176,118,24,27,49,4,284,64,28,44,0,12,19,0,1,8,,,,,,,,,,,,,,,,882,0,51,933,1446
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,729,2,16,95,53,19,15,25,3,170,21,17,23,0,4,2,0,0,0,,,,,,,,,,,,,,,,463,4,20,487,787
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,3,30,215,120,11,25,51,3,301,37,26,59,2,10,17,2,0,4,,,,,,,,,,,,,,,,913,0,52,965,1527
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,5,44,314,254,39,41,87,19,460,47,125,362,3,18,6,8,0,4,,,,,,,,,,,,,,,,1831,0,93,1924,3173
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,2,10,75,137,11,38,25,22,132,14,39,23,1,10,13,1,0,1,,,,,,,,,,,,,,,,552,0,38,590,956
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,733,1,16,43,80,3,9,9,6,31,6,19,12,1,3,1,0,0,0,,,,,,,,,,,,,,,,239,0,21,260,449
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,3,101,93,138,28,123,61,43,385,70,61,22,,13,10,3,4,5,,,,,,,,,,,,,,,,1160,0,93,1253,1811
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,2,47,66,61,13,75,29,22,302,33,15,12,,2,5,2,1,1,,,,,,,,,,,,,,,,686,1,51,738,1027
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,4,112,156,123,31,162,101,58,663,119,46,29,,8,20,7,2,7,,,,,,,,,,,,,,,,1644,1,119,1764,2691
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,2,48,105,65,13,78,50,37,314,69,16,13,,2,11,1,0,1,,,,,,,,,,,,,,,,823,0,56,879,1189
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,2,52,82,86,17,79,40,19,313,46,14,7,,6,7,1,3,6,,,,,,,,,,,,,,,,778,0,56,834,1165
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,3,91,153,117,28,150,103,39,542,68,26,40,,2,17,4,0,7,,,,,,,,,,,,,,,,1387,0,71,1458,2210
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,2,56,112,59,14,89,94,20,394,49,24,14,,1,13,0,1,7,,,,,,,,,,,,,,,,947,0,55,1002,1464
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,3,106,121,99,26,110,71,49,531,94,36,14,,4,14,0,0,4,,,,,,,,,,,,,,,,1279,0,108,1387,2032
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,2,31,79,62,9,80,49,27,278,35,16,5,,4,8,6,5,5,,,,,,,,,,,,,,,,699,0,47,746,1157
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,3,46,171,77,20,109,65,43,315,99,46,58,,18,13,0,3,5,,,,,,,,,,,,,,,,1088,0,93,1181,1631
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,34,1,9,34,25,3,16,17,8,36,15,4,7,,0,1,0,0,0,,,,,,,,,,,,,,,,175,0,5,180,246
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,2,16,66,54,12,61,26,15,238,41,6,347,,8,7,4,1,2,,,,,,,,,,,,,,,,904,0,57,961,1253
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,2,26,51,42,6,50,25,20,189,46,18,274,,2,4,0,0,2,,,,,,,,,,,,,,,,755,0,40,795,1082
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,2,20,42,37,13,57,26,11,201,35,17,288,,5,2,0,1,0,,,,,,,,,,,,,,,,755,0,59,814,1079
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,3,76,171,89,16,77,103,61,270,44,56,70,,2,7,2,4,4,,,,,,,,,,,,,,,,1052,1,76,1129,1774
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,2,55,97,69,13,84,42,24,182,43,32,31,,3,1,3,1,1,,,,,,,,,,,,,,,,681,0,41,722,1133
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,2,40,63,26,14,50,42,73,266,37,16,27,,1,14,1,0,2,,,,,,,,,,,,,,,,672,0,23,695,944
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,41,2,73,77,19,10,56,81,38,254,25,5,21,,1,5,0,0,1,,,,,,,,,,,,,,,,666,0,39,705,939
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,42,1,19,28,16,0,54,10,7,83,8,6,2,,2,1,2,0,1,,,,,,,,,,,,,,,,239,0,10,249,333
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,43,2,13,35,29,5,104,29,9,165,26,7,4,,2,14,4,1,6,,,,,,,,,,,,,,,,453,1,24,478,752
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,3,73,83,99,32,87,29,121,507,150,39,85,,5,38,1,3,10,,,,,,,,,,,,,,,,1362,1,71,1434,2106
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,64,78,48,26,38,14,39,214,112,16,49,,0,15,3,1,6,,,,,,,,,,,,,,,,723,3,31,757,1051
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,10,27,30,5,28,6,14,89,59,8,19,,2,6,0,0,5,,,,,,,,,,,,,,,,308,0,10,318,407
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,53,81,88,44,102,52,74,406,181,50,113,,14,33,2,2,12,,,,,,,,,,,,,,,,1307,1,71,1379,2147
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,28,66,77,27,114,67,46,324,132,29,79,,8,16,4,0,9,,,,,,,,,,,,,,,,1026,0,40,1066,1645
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,20,40,45,14,38,26,20,174,48,18,58,,4,12,0,2,1,,,,,,,,,,,,,,,,520,0,20,540,671
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,40,38,47,13,36,17,27,165,44,20,30,,0,10,1,0,3,,,,,,,,,,,,,,,,491,1,34,526,731
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,28,62,59,17,35,14,33,175,54,14,55,,3,9,0,1,3,,,,,,,,,,,,,,,,562,0,38,600,887
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,3,11,10,4,6,2,6,36,14,1,10,,1,3,0,0,0,,,,,,,,,,,,,,,,107,0,4,111,124
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,2,46,60,65,34,52,36,41,295,128,24,67,,3,21,2,0,5,,,,,,,,,,,,,,,,879,4,52,935,1428
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,44,68,57,24,41,32,35,269,88,27,53,,2,7,3,0,7,,,,,,,,,,,,,,,,757,3,45,805,1211
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,30,35,62,7,25,10,17,126,66,18,44,,3,7,1,0,5,,,,,,,,,,,,,,,,456,3,14,473,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,34,89,59,27,43,29,41,303,90,37,65,,4,12,2,2,4,,,,,,,,,,,,,,,,841,2,38,881,1368
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,10,55,93,14,19,18,24,176,55,18,51,,3,8,0,0,2,,,,,,,,,,,,,,,,546,1,29,576,858
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,20,48,43,12,43,11,24,154,37,18,44,,3,5,2,0,2,,,,,,,,,,,,,,,,466,2,22,490,706
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,28,117,46,38,81,44,45,440,217,21,139,,2,28,3,5,15,,,,,,,,,,,,,,,,1269,0,58,1327,1823
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,6,20,9,5,14,10,11,85,18,5,21,,0,6,1,1,0,,,,,,,,,,,,,,,,212,0,11,223,280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,2,30,63,74,93,67,32,25,316,82,10,21,,1,20,0,0,1,,,,,,,,,,,,,,,,835,0,36,871,1296
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,27,65,76,108,50,40,21,297,97,13,19,,0,8,2,0,2,,,,,,,,,,,,,,,,825,1,26,852,1323
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,47,37,30,30,93,41,33,252,103,15,38,,0,17,2,2,3,,,,,,,,,,,,,,,,743,0,42,785,1175
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,29,64,80,51,108,33,127,379,105,28,59,,2,20,3,1,6,,,,,,,,,,,,,,,,1095,1,29,1125,1676
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,38,48,27,11,35,13,21,195,50,13,29,,2,13,0,0,3,,,,,,,,,,,,,,,,498,0,29,527,694
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,38,56,43,14,34,12,21,193,45,17,28,,0,1,0,1,2,,,,,,,,,,,,,,,,505,0,32,537,749
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,38,40,65,21,40,19,22,236,56,10,33,,2,6,3,3,6,,,,,,,,,,,,,,,,600,2,25,627,881
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,5,72,191,140,48,157,97,82,751,252,38,109,,7,27,4,2,14,,,,,,,,,,,,,,,,1991,1,86,2078,3730
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,30,116,78,22,123,50,52,360,129,30,73,,3,19,2,2,6,,,,,,,,,,,,,,,,1095,0,58,1153,1704
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,18,46,53,34,57,13,29,199,67,15,27,,1,10,4,1,6,,,,,,,,,,,,,,,,580,0,43,623,1009
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,21,94,47,22,60,21,19,203,115,16,21,,4,10,2,0,8,,,,,,,,,,,,,,,,663,0,28,691,1194
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,3,20,85,84,45,107,38,41,422,172,43,66,,9,30,2,3,9,,,,,,,,,,,,,,,,1176,0,59,1235,2148
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,27,189,106,40,127,41,53,415,232,37,71,,5,18,5,6,14,,,,,,,,,,,,,,,,1386,17,50,1453,2280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,15,170,73,38,91,32,24,331,174,21,49,,3,23,2,5,10,,,,,,,,,,,,,,,,1061,0,54,1115,1776
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,21,93,39,56,48,45,21,134,71,11,13,,7,10,2,0,4,,,,,,,,,,,,,,,,575,1,38,614,1057
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,56,80,73,62,65,63,28,343,71,8,17,,5,21,1,3,9,,,,,,,,,,,,,,,,905,0,51,956,1677
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,62,97,81,49,51,87,39,294,86,27,29,,2,9,5,1,3,,,,,,,,,,,,,,,,922,1,49,972,1479
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,69,58,68,64,55,140,36,375,98,13,51,,1,25,1,4,8,,,,,,,,,,,,,,,,1066,1,45,1112,1790
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,30,57,31,24,51,31,18,185,29,9,16,,1,11,4,2,3,,,,,,,,,,,,,,,,502,0,32,534,999
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,3,31,162,125,66,102,57,55,473,123,48,70,,4,19,2,1,3,,,,,,,,,,,,,,,,1341,0,104,1445,2139
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,655,2,23,97,70,32,45,27,48,418,85,24,49,,3,8,5,0,6,,,,,,,,,,,,,,,,940,1,59,1000,1417
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,656,2,15,124,108,46,48,34,42,313,57,39,35,,3,8,1,2,4,,,,,,,,,,,,,,,,879,1,67,947,1369
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,657,3,19,125,141,74,95,41,51,435,102,49,88,,5,9,1,7,7,,,,,,,,,,,,,,,,1249,0,102,1351,1990
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,658,2,26,156,77,33,41,26,40,349,71,13,20,,2,13,1,0,3,,,,,,,,,,,,,,,,871,0,60,931,1268
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,659,1,10,79,36,23,14,10,11,59,11,20,10,,2,3,0,0,2,,,,,,,,,,,,,,,,290,0,9,299,411
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,660,2,27,267,46,52,65,23,26,354,64,22,31,,1,4,0,0,3,,,,,,,,,,,,,,,,985,2,44,1031,1408
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,661,3,24,230,47,54,42,15,34,235,47,16,36,,0,15,0,1,4,,,,,,,,,,,,,,,,800,1,48,849,1206
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,662,2,28,177,34,66,68,48,30,214,64,17,30,,1,18,2,0,9,,,,,,,,,,,,,,,,806,0,73,879,1385
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,663,4,4,416,90,73,96,16,39,295,107,29,54,,6,8,0,2,5,,,,,,,,,,,,,,,,1240,0,72,1312,1828
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,664,2,3,49,25,10,34,5,3,58,20,8,4,,3,9,0,0,2,,,,,,,,,,,,,,,,233,0,31,264,361
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,665,2,22,155,27,103,44,27,28,96,77,18,19,,2,6,1,2,8,,,,,,,,,,,,,,,,635,0,34,669,1121
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,666,1,2,21,8,7,7,1,4,9,7,6,1,,0,4,1,0,0,,,,,,,,,,,,,,,,78,0,4,82,96
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,667,3,4,594,25,94,23,22,12,141,30,14,17,,0,2,2,0,1,,,,,,,,,,,,,,,,981,0,53,1034,1554
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,668,2,4,402,24,83,21,16,11,94,11,12,17,,0,5,0,1,0,,,,,,,,,,,,,,,,701,0,59,760,1208
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,669,2,39,120,75,45,62,30,29,356,81,53,58,,4,11,2,1,9,,,,,,,,,,,,,,,,975,0,62,1037,1449
