CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,C,2,0,C02,51,14,10,15,20,23,9,136,20,7,5,2,1,7,1,0,6,,,,,,,,,36,,,,,,,363,0,15,378,636,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,0,E01,45,35,16,23,13,23,4,133,22,9,10,1,1,9,1,0,7,,,,,,,,,0,,,,,,,352,0,16,368,664,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,1,E01C01,47,27,19,23,11,19,7,117,26,7,12,3,0,0,0,0,0,,,,,,,,,0,,,,,,,318,0,0,318,664,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,2,E01C02,38,34,22,22,10,27,5,114,19,1,4,1,0,8,0,0,7,,,,,,,,,32,,,,,,,344,0,19,363,664,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,3,E01C03,43,26,18,27,17,24,4,124,18,6,5,3,1,16,3,0,6,,,,,,,,,25,,,,,,,366,0,26,392,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,4,E01C04,36,27,16,25,16,18,3,137,17,7,8,6,2,8,1,0,0,,,,,,,,,0,,,,,,,327,0,23,350,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,5,E01C05,44,49,14,19,14,21,8,125,8,9,11,1,2,4,2,1,1,,,,,,,,,0,,,,,,,333,0,24,357,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,222,E,1,6,E01C06,34,32,13,27,12,21,8,151,12,4,10,4,1,6,1,1,2,,,,,,,,,33,,,,,,,372,0,19,391,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,223,B,1,0,B,39,42,21,19,15,15,10,113,36,5,2,1,2,5,1,0,4,,,,,,,,,27,,,,,,,357,0,21,378,569,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,223,C,1,0,C01,41,46,15,19,20,15,4,111,38,3,4,4,1,8,0,0,2,,,,,,,,,29,,,,,,,360,0,18,378,569,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,224,B,1,0,B,51,52,29,14,22,30,2,131,17,9,7,2,3,3,3,0,2,,,,,,,,,36,,,,,,,413,0,20,433,709,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,224,C,1,0,C01,52,42,19,21,13,34,3,141,26,5,5,6,2,12,0,0,10,,,,,,,,,36,,,,,,,427,0,21,448,709,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,225,B,1,0,B,59,38,11,21,15,25,5,113,29,4,2,2,0,13,0,0,1,,,,,,,,,30,,,,,,,368,1,21,390,586,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,225,C,1,0,C01,46,46,18,22,10,24,4,115,22,4,4,6,0,6,1,1,1,,,,,,,,,39,,,,,,,369,1,13,383,586,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,226,B,1,0,B,38,27,27,19,13,22,2,118,18,11,6,1,3,4,1,0,3,,,,,,,,,32,,,,,,,345,0,0,345,570,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,226,C,1,0,C01,46,30,21,21,12,14,4,115,26,7,8,1,1,8,0,0,3,,,,,,,,,42,,,,,,,359,1,16,376,569,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,227,B,1,0,B,51,29,17,16,14,33,6,156,18,6,6,4,1,9,0,0,6,,,,,,,,,37,,,,,,,409,1,21,431,673,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,227,C,1,0,C01,58,35,31,18,15,24,6,118,19,6,10,2,1,2,0,0,0,,,,,,,,,40,,,,,,,385,0,0,385,672,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,227,C,2,0,C02,50,36,18,19,14,30,5,157,16,9,7,1,3,7,0,0,3,,,,,,,,,33,,,,,,,408,0,18,426,672,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,228,B,1,0,B,124,31,9,6,8,13,3,64,10,2,5,2,0,4,0,0,2,,,,,,,,,16,,,,,,,299,0,10,309,438,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,228,C,1,0,C01,115,29,12,8,4,11,8,54,10,12,2,0,0,1,0,0,0,,,,,,,,,24,,,,,,,290,0,19,309,437,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,229,B,1,0,B,64,21,27,9,13,8,5,90,17,5,7,1,0,7,3,1,3,,,,,,,,,17,,,,,,,298,1,12,311,443,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,229,C,1,0,C01,68,28,20,13,13,12,3,95,14,7,5,1,4,6,1,0,3,,,,,,,,,20,,,,,,,313,0,10,323,443,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,230,B,1,0,B,100,32,15,15,12,13,10,119,21,5,3,3,3,3,0,0,5,,,,,,,,,31,,,,,,,390,0,29,419,581,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,230,C,1,0,C01,133,24,22,14,9,17,11,121,21,2,11,2,2,3,0,0,0,,,,,,,,,0,,,,,,,392,0,15,407,581,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,230,C,2,0,C02,107,30,17,12,8,17,4,129,18,9,10,3,1,2,0,0,0,,,,,,,,,23,,,,,,,390,0,29,419,580,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,231,B,1,0,B,54,27,19,11,15,17,6,91,20,6,18,1,0,8,3,2,1,,,,,,,,,24,,,,,,,323,0,14,337,452,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,231,C,1,0,C01,55,32,9,10,15,18,8,96,1,2,6,0,1,12,0,0,2,,,,,,,,,31,,,,,,,298,0,15,313,452,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,232,B,1,0,B,68,32,11,18,14,23,6,146,16,7,7,3,0,3,4,0,2,,,,,,,,,37,,,,,,,397,0,24,421,593,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,232,C,1,0,C01,74,36,15,22,12,25,5,68,28,3,7,2,0,6,1,0,4,,,,,,,,,34,,,,,,,342,1,18,361,593,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,232,C,2,0,C02,70,28,20,18,16,19,8,137,15,6,11,2,1,9,0,0,3,,,,,,,,,38,,,,,,,401,1,13,415,592,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,233,B,1,0,B,66,23,16,23,14,19,7,116,16,1,6,2,2,4,0,1,1,,,,,,,,,28,,,,,,,345,2,13,360,481,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,233,C,1,0,C01,65,33,13,3,3,18,4,107,11,11,5,4,1,3,2,0,1,,,,,,,,,40,,,,,,,324,0,8,332,481,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,B,1,0,B,111,44,7,10,9,17,4,86,8,1,7,0,0,3,0,0,0,,,,,,,,,27,,,,,,,334,2,19,355,493,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,C,1,0,C01,83,35,6,13,12,14,8,106,11,0,3,2,0,4,0,1,3,,,,,,,,,36,,,,,,,337,0,19,356,492,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,235,B,1,0,B,62,7,10,12,7,10,3,31,9,0,4,0,0,7,1,0,1,,,,,,,,,10,,,,,,,174,0,7,181,324,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,236,B,1,0,B,116,27,11,9,5,15,11,106,19,5,5,7,1,2,1,0,2,,,,,,,,,27,,,,,,,369,1,25,395,558,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,B,1,0,B,87,35,9,8,12,14,6,84,9,7,10,1,2,3,0,0,4,,,,,,,,,0,,,,,,,291,0,0,291,490,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,C,1,0,C01,107,22,8,17,6,19,6,65,11,1,8,2,1,5,1,1,3,,,,,,,,,28,,,,,,,311,0,18,329,489,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,B,1,0,B,93,8,9,8,7,10,9,82,10,6,5,4,3,2,0,1,0,,,,,,,,,16,,,,,,,273,1,16,290,435,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,C,1,0,C01,84,22,11,12,5,23,3,79,8,4,3,2,0,7,1,0,1,,,,,,,,,9,,,,,,,274,0,20,294,435,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,B,1,0,B,73,49,24,25,9,13,10,110,16,8,6,4,6,4,0,0,2,,,,,,,,,31,,,,,,,390,0,20,410,603,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,C,1,0,C01,62,41,20,14,9,22,8,121,20,13,7,0,2,10,1,0,3,,,,,,,,,32,,,,,,,385,0,22,407,603,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,B,1,0,B,91,23,29,8,38,10,11,119,20,4,4,4,1,9,3,1,3,,,,,,,,,18,,,,,,,396,1,21,418,599,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,C,1,0,C01,89,36,3,21,13,19,16,138,8,7,8,3,1,2,0,0,3,,,,,,,,,40,,,,,,,407,0,10,417,598,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,248,B,1,0,B,147,66,7,10,14,26,11,147,20,6,5,2,1,5,0,1,3,,,,,,,,,31,,,,,,,502,3,22,527,739,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,248,C,1,0,C01,134,70,23,31,13,23,4,135,11,1,7,4,2,8,2,0,2,,,,,,,,,30,,,,,,,500,0,19,519,738,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,249,B,1,0,B,100,32,8,10,19,23,11,86,14,2,5,1,1,8,0,1,0,,,,,,,,,32,,,,,,,353,1,15,369,493,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,250,B,1,0,B,158,39,11,7,5,19,14,88,17,1,5,2,1,3,1,0,1,,,,,,,,,21,,,,,,,393,1,13,407,569,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,250,C,1,0,C01,169,38,13,11,5,16,8,91,7,2,4,1,0,1,0,0,1,,,,,,,,,23,,,,,,,390,0,19,409,568,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,251,B,1,0,B,130,36,4,10,3,15,5,49,8,0,2,4,1,2,0,0,0,,,,,,,,,13,,,,,,,282,1,11,294,412,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,251,C,1,0,C01,122,37,8,3,6,12,5,59,3,1,2,0,0,0,0,0,2,,,,,,,,,19,,,,,,,279,1,13,293,411,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,252,B,1,0,B,97,30,21,17,5,26,9,118,19,6,9,6,4,4,1,0,2,,,,,,,,,30,,,,,,,404,2,16,422,632,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,252,C,1,0,C01,91,48,21,22,20,22,3,97,16,2,4,5,2,5,0,0,1,,,,,,,,,32,,,,,,,391,0,30,421,632,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,253,B,1,0,B,42,23,26,27,11,19,3,118,17,6,5,1,0,5,0,0,6,,,,,,,,,33,,,,,,,342,0,15,357,568,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,253,C,1,0,C01,40,20,33,27,17,15,2,117,19,7,4,4,2,10,2,0,1,,,,,,,,,31,,,,,,,351,2,10,363,567,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,254,B,1,0,B,71,29,39,26,24,37,8,137,30,15,4,5,0,0,1,1,0,,,,,,,,,33,,,,,,,460,0,20,480,722,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,254,C,1,0,C01,54,31,26,17,14,28,1,153,21,13,5,1,2,12,0,0,0,,,,,,,,,35,,,,,,,413,0,18,431,722,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,255,B,1,0,B,78,58,18,19,18,29,8,120,32,9,3,3,1,4,2,0,1,,,,,,,,,42,,,,,,,445,1,9,455,750,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,255,C,1,0,C01,107,48,19,21,20,20,11,123,11,13,6,2,3,6,3,1,1,,,,,,,,,40,,,,,,,455,0,21,476,750,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,255,C,2,0,C02,78,38,30,24,16,24,7,142,14,3,6,1,3,1,2,1,4,,,,,,,,,28,,,,,,,422,0,20,442,749,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,262,B,1,0,B,157,29,8,8,14,4,11,80,13,1,4,2,0,3,0,0,2,,,,,,,,,24,,,,,,,360,0,8,368,485,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,262,C,1,0,C01,143,24,5,12,4,14,5,69,3,2,3,1,1,1,0,0,0,,,,,,,,,24,,,,,,,311,0,12,323,484,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,263,B,1,0,B,177,37,10,15,6,21,4,68,9,2,6,2,0,1,0,0,0,,,,,,,,,18,,,,,,,376,0,23,399,541,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,263,C,1,0,C01,165,43,5,13,7,11,8,57,8,0,5,2,0,3,0,1,0,,,,,,,,,20,,,,,,,348,0,7,355,541,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,264,B,1,0,B,98,25,7,12,4,13,12,55,14,0,5,6,1,3,0,0,0,,,,,,,,,23,,,,,,,278,0,11,289,412,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,264,C,1,0,C01,128,28,8,15,5,9,14,48,10,1,2,3,1,0,0,0,0,,,,,,,,,23,,,,,,,295,1,17,313,412,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,265,B,1,0,B,219,47,10,28,9,18,10,58,10,5,5,4,1,3,0,0,3,,,,,,,,,31,,,,,,,461,0,22,483,695,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,266,B,1,0,B,166,61,6,10,13,22,22,110,7,1,4,1,0,3,0,0,3,,,,,,,,,26,,,,,,,455,0,31,486,688,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,267,B,1,0,B,70,34,21,8,10,19,6,117,17,4,4,2,0,0,3,0,2,,,,,,,,,28,,,,,,,345,1,19,365,537,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,267,C,1,0,C01,87,29,21,12,12,16,8,117,16,4,4,3,1,7,0,0,2,,,,,,,,,32,,,,,,,371,0,16,387,537,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,267,C,2,0,C02,69,35,16,14,11,19,8,110,13,2,6,1,0,6,0,0,5,,,,,,,,,34,,,,,,,349,0,18,367,536,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,B,1,0,B,88,34,18,14,9,32,6,104,13,10,2,3,0,4,1,0,4,,,,,,,,,27,,,,,,,369,0,22,391,568,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,C,1,0,C01,5,20,21,22,12,20,5,136,16,5,5,3,3,6,0,0,0,,,,,,,,,28,,,,,,,307,0,14,321,567,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,B,1,0,B,77,37,17,17,4,24,5,116,13,5,5,6,2,7,2,1,3,,,,,,,,,33,,,,,,,374,0,16,390,586,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,C,1,0,C01,80,28,14,19,13,28,8,96,16,6,11,2,0,4,1,3,0,,,,,,,,,42,,,,,,,371,0,19,390,586,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,270,B,1,0,B,71,37,12,24,22,19,3,123,11,6,7,2,1,5,0,1,2,,,,,,,,,38,,,,,,,384,1,28,413,624,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,B,1,0,B,83,33,14,14,5,20,7,68,7,7,7,0,0,0,8,0,1,,,,,,,,,20,,,,,,,294,1,15,310,397,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,C,1,0,C01,73,39,12,5,5,8,9,90,13,2,2,0,0,4,0,0,1,,,,,,,,,28,,,,,,,291,0,19,310,396,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,279,B,1,0,B,101,23,21,22,5,24,11,153,23,7,12,1,0,7,1,0,3,,,,,,,,,28,,,,,,,442,0,29,471,715,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,279,C,1,0,C01,100,29,18,17,8,25,6,178,20,4,9,1,0,3,3,1,0,,,,,,,,,27,,,,,,,449,0,17,466,714,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,280,B,1,0,B,85,16,4,9,7,16,13,60,4,2,2,0,1,2,0,0,0,,,,,,,,,13,,,,,,,234,0,13,247,355,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,281,B,1,0,B,131,37,12,13,1,24,13,78,8,3,6,4,0,4,0,0,1,,,,,,,,,15,,,,,,,350,0,18,368,531,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,281,C,1,0,C01,149,41,10,14,3,15,7,65,13,3,2,3,0,5,0,0,2,,,,,,,,,25,,,,,,,357,0,18,375,530,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,289,B,1,0,B,128,45,22,20,10,24,11,122,10,6,3,0,1,4,1,1,1,,,,,,,,,33,,,,,,,442,2,21,465,710,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,290,B,1,0,B,105,56,9,12,17,21,7,153,14,3,8,2,1,7,2,0,4,,,,,,,,,35,,,,,,,456,0,13,469,634,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,290,C,1,0,C01,90,41,13,24,14,21,14,146,16,2,6,2,0,11,1,0,2,,,,,,,,,30,,,,,,,433,0,19,452,634,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,290,C,2,0,C02,106,39,18,21,14,12,7,137,25,4,6,2,0,2,3,0,2,,,,,,,,,25,,,,,,,423,0,33,456,633,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,291,B,1,0,B,64,23,13,9,10,9,4,98,16,4,5,2,0,2,2,0,1,,,,,,,,,17,,,,,,,279,2,12,293,409,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,291,C,1,0,C01,80,29,3,13,8,11,9,73,6,2,2,4,1,4,1,0,1,,,,,,,,,26,,,,,,,273,1,14,288,408,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,292,B,1,0,B,67,32,35,22,21,22,6,135,21,9,3,6,0,7,2,0,0,,,,,,,,,37,,,,,,,425,0,22,447,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,292,C,1,0,C01,57,25,37,28,13,17,5,151,18,12,7,2,8,6,1,0,2,,,,,,,,,34,,,,,,,423,0,21,444,663,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,292,C,2,0,C02,86,21,31,15,15,21,8,132,21,4,11,2,3,10,2,0,4,,,,,,,,,27,,,,,,,413,0,27,440,663,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,293,B,1,0,B,115,27,10,12,7,12,7,94,19,5,5,2,0,6,0,0,0,,,,,,,,,29,,,,,,,350,0,24,374,575,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,302,B,1,0,B,64,19,35,22,21,38,5,105,13,19,4,10,7,10,2,1,3,,,,,,,,,11,,,,,,,389,0,35,424,733,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,302,C,1,0,C01,58,18,39,22,16,38,15,14,12,15,4,2,2,9,2,1,1,,,,,,,,,14,,,,,,,282,0,23,305,732,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,302,C,2,0,C02,71,24,45,23,19,22,8,102,22,22,3,9,3,7,1,1,1,,,,,,,,,10,,,,,,,393,0,30,423,732,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,302,C,3,0,C03,59,32,40,14,20,28,7,87,16,18,1,4,3,8,2,1,4,,,,,,,,,14,,,,,,,358,0,25,383,732,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,303,B,1,0,B,64,25,27,15,14,20,8,130,15,5,7,5,0,8,2,0,3,,,,,,,,,29,,,,,,,377,0,14,391,582,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,303,C,1,0,C01,51,19,24,16,21,31,4,105,16,2,6,1,1,4,0,0,4,,,,,,,,,27,,,,,,,332,0,19,351,582,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,303,C,2,0,C02,51,24,29,21,14,13,4,146,21,4,10,0,1,4,0,0,3,,,,,,,,,30,,,,,,,375,0,1,376,582,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,303,C,3,0,C03,61,21,21,17,8,20,6,139,21,7,6,4,3,9,1,0,2,,,,,,,,,35,,,,,,,381,0,13,394,581,Grupo de recuento,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,304,B,1,0,B,83,27,29,24,24,25,9,176,24,11,10,1,3,6,2,0,3,,,,,,,,,45,,,,,,,502,0,15,517,721,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,304,C,1,0,C01,81,18,29,20,12,20,5,194,25,11,8,1,4,6,0,0,4,,,,,,,,,22,,,,,,,460,1,22,483,720,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,390,B,1,0,B,43,20,14,9,3,8,3,58,7,3,2,0,0,3,0,0,0,,,,,,,,,19,,,,,,,192,0,8,200,365,Acta casilla,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,188,B,1,0,B,50,27,46,14,12,3,16,101,24,17,16,0,1,3,4,1,3,,,,,,,,,,7,28,31,,,,404,0,26,430,742,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,188,C,1,0,C01,51,23,41,10,10,8,16,103,22,21,15,0,2,4,2,0,2,,,,,,,,,,14,24,49,,,,417,0,18,435,742,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,188,C,2,0,C02,52,17,57,19,11,7,10,135,22,20,6,1,1,2,0,0,5,,,,,,,,,,11,11,51,,,,438,1,22,461,741,Acta casilla,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,188,C,3,0,C03,55,21,43,11,10,7,15,109,22,12,3,1,3,10,1,1,3,,,,,,,,,,14,22,30,,,,393,10,23,426,741,Acta casilla,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,188,C,4,0,C04,65,23,40,9,10,9,17,113,29,18,11,0,3,6,0,0,1,,,,,,,,,,17,19,35,,,,425,2,22,449,741,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,206,B,1,0,B,55,35,27,15,5,9,17,77,14,10,10,0,2,4,0,0,2,,,,,,,,,,11,20,32,,,,345,0,29,374,573,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,206,C,1,0,C01,52,33,28,15,12,6,13,73,16,14,12,0,3,7,0,1,0,,,,,,,,,,25,23,40,,,,373,1,29,403,572,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,206,C,2,0,C02,60,31,29,15,16,6,11,80,14,10,19,0,4,5,1,0,0,,,,,,,,,,13,18,38,,,,370,0,18,388,572,Acta casilla,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,207,B,1,0,B,68,40,42,13,6,9,16,79,11,12,12,0,4,8,1,0,1,,,,,,,,,,5,17,31,,,,375,1,19,395,647,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,207,C,1,0,C01,74,25,38,14,14,12,8,82,14,12,7,0,2,4,2,1,4,,,,,,,,,,15,19,37,,,,384,0,25,409,647,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,207,C,2,0,C02,80,37,26,14,3,8,5,80,15,19,12,1,1,9,2,0,2,,,,,,,,,,6,21,43,,,,384,1,15,400,647,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,207,C,3,0,C03,59,36,37,13,15,8,13,81,17,26,9,1,0,8,0,0,1,,,,,,,,,,12,20,24,,,,380,0,22,402,646,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,208,B,1,0,B,55,20,76,14,15,9,18,85,20,24,5,1,6,4,1,0,2,,,,,,,,,,21,19,11,,,,406,0,25,431,636,Grupo de recuento,,,
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,208,C,1,0,C01,49,31,61,11,12,8,14,111,25,26,8,1,7,10,1,0,4,,,,,,,,,,17,19,12,,,,427,0,15,442,635,Acta casilla,,,
