ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1991,2,255,51,13,40,14,19,7,135,4,2,1,1,0,0,3,0,0,545,0,21,566,1162
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1992,1,158,38,5,11,10,10,6,85,5,0,1,0,0,0,0,0,0,329,0,17,346,706
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1993,2,223,110,3,22,9,23,5,176,15,2,0,0,0,2,3,0,0,593,0,27,620,1138
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1994,2,205,65,4,27,8,11,6,37,1,1,0,0,0,0,0,0,0,365,0,10,375,885
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1995,2,133,80,4,17,7,13,56,45,2,0,1,0,0,0,4,0,0,362,0,5,367,788
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1996,2,173,79,19,11,16,14,9,174,3,0,0,1,0,2,2,1,1,505,1,11,517,1422
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1997,2,131,49,10,17,10,5,10,127,5,1,0,1,0,1,1,4,0,372,0,17,389,758
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1998,2,213,118,15,17,10,4,6,151,0,0,0,0,0,0,0,0,0,534,0,34,568,1235
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,1999,1,121,73,0,49,0,0,2,74,0,0,0,0,0,0,0,0,0,319,0,17,336,676
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2000,1,63,82,1,13,5,9,6,52,1,0,1,0,0,0,0,0,0,233,0,4,237,428
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2001,2,184,114,13,11,6,6,11,84,0,1,0,0,0,2,1,0,0,433,0,20,453,954
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2002,2,181,162,7,31,8,6,6,101,6,2,2,2,0,1,2,1,0,518,0,21,539,1093
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2003,2,163,116,6,18,3,4,4,52,0,0,2,0,0,1,0,0,0,369,0,5,374,1187
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2004,1,130,42,8,15,12,5,9,66,4,0,3,0,0,1,0,1,0,296,0,12,308,678
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2005,2,241,60,5,13,16,3,5,95,2,2,2,0,2,2,0,0,0,448,0,20,468,1327
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2006,2,167,101,6,10,10,1,17,109,4,0,0,0,0,2,1,0,0,428,2,27,457,1043
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2007,2,141,29,5,2,3,1,2,21,0,3,0,0,0,1,2,0,0,210,0,9,219,1075
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2008,2,86,35,8,3,13,3,5,171,2,2,0,0,0,4,0,0,0,332,0,13,345,1151
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2009,2,101,130,5,31,6,6,7,77,0,0,1,0,0,0,4,0,0,368,0,44,412,1401
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2010,1,124,37,2,3,9,5,4,81,0,1,1,1,0,1,0,0,0,269,0,9,278,671
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2011,2,99,52,22,18,11,3,7,128,4,3,2,0,0,9,1,1,0,360,0,21,381,928
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2012,2,78,52,6,20,6,7,8,111,2,0,0,0,0,5,1,0,0,296,0,17,313,822
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2013,2,130,73,10,35,7,7,11,76,2,2,0,0,0,2,1,0,0,356,0,5,361,874
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2014,2,115,32,7,14,4,0,6,27,2,1,0,0,0,0,0,0,1,209,0,5,214,863
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2015,1,48,40,12,8,4,4,44,87,3,0,0,0,0,0,0,0,0,250,0,14,264,508
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2016,2,80,64,9,10,14,12,47,112,2,0,0,0,2,1,0,0,0,353,0,31,384,896
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2017,3,107,73,5,33,10,3,9,14,28,8,0,0,1,0,0,0,0,291,0,12,303,1524
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2018,3,410,88,32,36,18,15,8,126,42,3,2,1,2,2,3,0,2,790,0,36,826,1751
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2019,2,191,55,9,30,12,1,6,87,1,0,0,0,1,0,0,0,0,393,0,16,409,803
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2020,2,137,58,20,6,72,5,10,125,2,1,1,0,0,4,1,2,0,444,0,18,462,888
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2021,2,89,131,7,11,9,4,5,94,3,0,3,0,0,3,0,1,0,360,0,22,382,1006
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2022,1,62,59,2,5,2,0,9,32,2,2,1,0,1,0,1,0,1,179,0,9,188,528
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2023,2,183,60,4,8,3,6,3,48,2,1,1,2,0,2,1,1,0,325,0,10,335,850
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2024,2,207,63,3,9,8,2,13,52,4,0,0,0,2,0,0,2,0,365,0,5,370,762
11,GUANAJUATO,18,PENJAMO,23,PENJAMO,2025,2,234,139,16,23,19,9,12,89,3,5,1,0,0,7,0,4,1,562,0,36,598,1342
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2026,3,505,383,28,48,29,15,113,235,12,1,0,0,0,1,1,0,0,1371,0,42,1413,2055
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2027,2,192,146,11,9,8,8,41,91,3,1,0,0,0,0,0,0,0,510,0,19,529,800
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2028,2,314,147,18,18,9,16,46,167,7,1,0,0,0,2,1,1,0,747,0,17,764,1246
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2029,5,409,884,43,40,17,16,251,113,10,2,2,0,1,0,0,1,0,1789,2,56,1847,2510
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2030,4,404,346,40,19,17,14,76,107,11,3,1,2,0,1,1,0,0,1042,0,38,1080,1611
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2031,2,348,167,13,16,7,6,97,44,6,1,1,0,0,0,0,0,0,706,0,26,732,1111
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2032,2,198,134,53,13,10,4,97,67,3,1,0,3,0,2,0,0,0,585,0,14,599,900
11,GUANAJUATO,18,PENJAMO,24,PUEBLO NUEVO,2033,1,130,93,7,11,4,10,21,37,3,0,0,0,0,0,0,0,0,316,1,10,327,511
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,662,3,599,95,183,54,43,18,50,227,16,5,3,4,0,3,3,2,0,1305,0,17,1322,2030
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,663,2,276,55,47,31,15,5,13,107,10,2,1,0,0,0,0,0,0,562,1,18,581,799
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,664,2,361,45,85,26,16,9,29,124,4,2,3,0,0,1,0,0,0,705,0,10,715,1075
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,665,2,108,18,55,13,6,1,14,30,1,1,3,0,0,2,0,0,0,252,0,10,262,899
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,666,3,291,39,145,28,20,9,27,105,10,3,1,0,0,2,0,1,1,682,0,18,700,1695
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,667,3,284,60,176,30,11,9,50,135,8,2,3,0,0,5,0,0,0,773,0,20,793,1858
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,668,4,582,85,133,46,29,12,71,240,15,5,2,3,0,3,1,1,0,1228,0,13,1241,2536
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,669,2,160,28,51,13,6,4,15,51,1,4,4,0,0,0,1,0,0,338,0,12,350,1033
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,670,2,316,70,115,29,17,6,36,122,3,4,2,0,0,0,1,0,0,721,0,20,741,1197
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,671,2,213,54,33,20,9,4,18,80,7,2,1,1,0,1,1,0,0,444,0,8,452,1304
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,672,2,166,30,37,25,13,1,10,65,2,1,1,0,0,0,0,0,0,351,0,13,364,1089
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,673,3,140,22,16,29,3,4,8,59,5,2,0,0,0,0,0,1,0,289,0,4,293,880
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,674,2,134,24,26,9,9,0,8,54,6,3,1,0,0,0,0,0,1,275,0,4,279,770
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,675,2,141,27,18,15,6,8,14,51,5,1,1,0,0,1,0,0,0,288,0,6,294,771
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,676,6,869,126,355,113,52,21,113,332,22,7,1,1,0,5,2,0,0,2019,9,54,2082,4135
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,677,2,355,32,144,38,23,10,32,112,14,3,3,0,0,1,0,3,1,771,0,15,786,1179
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,678,2,273,50,56,17,13,4,23,100,7,2,2,0,0,5,0,0,0,552,0,13,565,764
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,679,3,140,14,37,16,11,6,9,90,0,0,4,0,0,3,0,0,0,330,1,5,336,1531
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,680,3,162,30,63,31,15,5,10,89,2,2,0,0,2,0,0,0,0,411,0,12,423,1953
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,681,2,362,83,111,43,21,4,40,165,17,2,2,0,2,3,0,2,1,858,0,26,884,1273
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,682,2,152,44,55,17,12,4,13,63,4,3,0,1,0,2,2,1,0,373,0,12,385,1240
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,683,2,198,41,39,19,10,15,28,67,3,1,0,1,0,1,1,0,0,424,5,13,442,1255
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,684,3,173,34,63,13,10,5,12,84,7,1,1,1,1,0,1,0,0,406,0,15,421,2072
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,685,2,149,21,57,17,7,3,11,39,6,0,2,0,0,0,0,0,0,312,0,15,327,1151
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,686,4,614,57,132,58,22,8,47,218,14,4,1,1,2,1,1,1,1,1182,0,24,1206,2458
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,687,3,232,39,143,26,17,17,24,81,7,2,2,0,0,1,2,0,0,593,0,15,608,1887
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,688,4,226,45,168,27,17,9,25,77,10,2,5,0,1,2,0,1,0,615,0,29,644,2346
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,689,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,690,3,261,43,120,26,12,7,30,88,8,2,0,1,1,2,0,0,1,602,0,19,621,1673
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,691,4,573,72,380,73,31,17,59,269,21,2,5,0,5,2,2,2,0,1513,0,45,1558,2672
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,692,4,363,68,277,28,30,13,37,143,6,2,1,0,0,1,0,0,1,970,0,31,1001,2468
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,693,1,49,16,25,5,0,1,2,11,0,0,0,0,0,0,0,0,0,109,0,5,114,171
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,694,3,451,83,174,46,22,12,31,160,14,5,3,1,0,4,1,0,1,1008,0,29,1037,1651
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,695,3,131,28,100,17,2,1,9,20,2,0,2,0,0,2,1,0,0,315,0,15,330,1914
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,696,2,263,54,216,20,17,4,20,43,4,1,3,0,0,1,1,0,0,647,0,22,669,1046
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,697,3,254,34,146,22,9,7,7,71,5,4,1,0,0,0,0,0,0,560,0,14,574,2045
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,698,2,338,60,219,23,11,13,11,77,9,2,1,0,1,2,0,0,1,768,1,14,783,1436
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,699,2,218,20,126,11,4,3,9,28,1,0,2,0,0,0,0,0,1,423,0,7,430,1285
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,700,2,122,30,133,9,7,3,9,38,6,1,4,0,0,0,0,0,0,362,0,6,368,1416
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,701,2,316,27,199,34,18,2,23,78,5,2,5,1,1,0,1,1,0,713,0,22,735,1109
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,703,2,166,30,24,2,2,2,5,12,0,1,2,0,0,0,0,0,0,246,0,3,249,874
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,704,1,78,34,36,3,2,0,3,16,0,0,0,0,0,0,0,0,0,172,0,0,172,310
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,705,3,329,47,67,21,9,8,8,36,2,2,0,0,0,2,0,0,0,531,0,18,549,1650
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,707,2,125,23,184,20,13,2,5,48,3,2,2,0,1,0,0,0,0,428,0,7,435,848
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,713,2,77,21,86,10,4,4,3,15,1,2,3,0,1,0,0,0,0,227,0,0,227,1029
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,716,2,115,21,95,8,3,4,2,18,0,1,2,0,0,1,0,0,0,270,0,12,282,1050
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1178,3,532,253,11,32,12,7,272,238,9,4,1,1,1,2,0,2,0,1377,1,12,1390,1995
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1179,1,174,112,5,16,2,6,97,79,4,0,0,0,0,0,0,0,0,495,0,17,512,687
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1180,1,147,82,2,9,2,4,50,55,0,1,1,1,0,0,1,1,0,356,1,14,371,518
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1181,1,79,53,0,7,0,3,33,23,1,0,0,0,0,0,0,0,0,199,5,5,209,257
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1182,2,286,214,2,33,13,19,93,129,7,0,1,1,0,1,0,0,0,799,0,20,819,1222
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1183,5,803,445,19,90,36,20,153,241,9,4,1,1,1,0,0,0,0,1823,0,37,1860,3102
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1184,2,376,163,6,33,11,7,110,130,8,3,1,1,0,0,2,0,0,851,0,22,873,1334
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1185,2,289,149,4,23,8,6,171,96,3,0,0,0,0,1,0,1,0,751,0,15,766,1089
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1186,2,303,139,4,28,7,6,106,98,5,1,0,0,0,1,1,0,0,699,0,16,715,1107
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1187,2,312,196,8,26,9,7,166,153,4,1,0,0,0,1,1,1,0,885,0,5,890,1326
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1188,3,427,290,32,72,11,15,102,148,5,1,1,1,0,3,1,0,0,1109,0,23,1132,1922
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1189,2,392,176,5,49,6,10,60,67,4,0,0,0,0,0,3,0,1,773,0,11,784,1295
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1190,2,337,141,8,11,4,7,20,39,0,2,1,0,0,0,0,0,0,570,0,19,589,793
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1191,3,382,366,21,27,21,12,52,127,4,5,1,0,0,1,1,0,0,1020,0,27,1047,1565
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1192,3,357,320,22,16,19,19,75,152,4,2,0,1,0,8,2,0,0,997,0,40,1037,1635
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1193,2,272,124,11,17,3,1,39,51,2,2,1,1,0,2,0,0,0,526,0,14,540,945
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1194,2,227,95,3,24,11,2,106,61,4,1,2,0,0,2,0,0,0,538,0,12,550,858
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1195,2,376,99,3,32,5,10,199,60,7,1,0,0,0,1,0,0,0,793,0,20,813,1344
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1196,2,260,143,9,30,10,3,115,52,4,2,1,0,0,2,1,0,0,632,0,16,648,1233
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1197,2,348,149,8,40,8,7,50,48,5,3,0,0,0,3,0,0,0,669,0,24,693,1125
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1198,2,231,125,2,42,4,3,27,41,3,4,1,0,1,1,0,0,0,485,0,14,499,796
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1199,1,114,132,7,6,3,6,37,44,4,1,0,0,0,2,0,0,0,356,0,10,366,656
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1200,1,92,119,6,33,9,6,23,51,1,0,0,0,0,2,2,0,0,344,0,17,361,676
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1201,1,132,89,4,46,12,6,24,63,5,0,1,2,0,0,0,0,0,384,0,13,397,636
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1202,1,111,53,5,23,3,10,23,35,3,0,0,0,0,1,1,0,0,268,0,12,280,472
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1203,1,95,36,10,6,3,2,42,33,2,0,0,1,0,1,1,1,0,233,0,5,238,401
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2816,8,832,224,129,182,85,63,185,699,34,3,1,0,4,9,2,0,1,2453,3,43,2499,5112
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2817,2,221,88,65,49,28,26,51,223,20,1,1,1,0,2,1,0,0,777,0,25,802,1336
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2818,2,202,82,53,58,18,16,72,169,7,3,2,1,0,4,1,0,0,688,2,29,719,1237
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2819,4,408,117,92,76,28,33,69,343,25,8,2,1,0,10,0,0,0,1212,2,27,1241,1955
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2820,2,243,47,20,43,9,15,25,122,6,5,4,0,0,1,1,0,0,541,0,14,555,776
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2821,2,230,65,14,30,16,14,56,186,7,2,0,0,0,4,0,0,0,624,0,21,645,977
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2822,2,185,63,23,29,13,21,49,122,6,1,1,1,0,1,1,0,0,516,0,20,536,860
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2823,2,275,90,43,50,24,17,80,229,9,1,2,2,0,1,1,0,0,824,0,37,861,1313
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2824,3,338,64,86,62,29,25,62,215,22,3,0,0,0,1,0,1,0,908,0,27,935,1599
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2825,3,278,80,90,56,18,19,61,226,16,1,3,2,1,1,2,1,0,855,0,44,899,1542
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2826,2,233,84,39,59,21,20,41,211,8,0,0,3,0,0,1,0,3,723,0,25,748,1292
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2827,3,240,76,85,61,9,27,42,159,10,3,1,0,2,6,0,1,0,722,0,32,754,1645
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2828,3,137,54,51,36,18,15,22,118,8,1,1,1,1,2,2,0,1,468,0,18,486,1522
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2829,2,263,93,62,57,22,19,66,183,15,4,1,0,2,3,1,1,1,793,1,21,815,1339
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2830,2,248,56,50,46,17,16,53,185,11,1,0,1,0,0,1,0,0,685,0,28,713,1280
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2831,2,267,87,54,42,24,17,48,211,14,5,2,0,1,1,1,0,0,774,0,16,790,1389
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2832,2,313,66,29,52,22,14,56,168,9,2,4,2,0,1,0,0,0,738,0,24,762,1107
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2833,3,430,104,34,34,32,25,83,193,9,10,1,2,0,18,5,0,0,980,0,25,1005,1022
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2834,2,267,66,29,55,16,7,48,161,7,8,3,1,0,5,2,0,0,675,2,23,700,1021
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2835,3,373,82,98,100,29,25,73,321,21,4,2,2,0,9,3,2,0,1144,1,30,1175,1899
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2836,2,193,37,53,40,24,11,30,102,9,1,0,1,0,0,2,0,1,504,1,35,540,960
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2837,2,207,46,41,55,13,10,44,178,12,2,2,1,0,2,2,0,0,615,2,23,640,1166
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2838,3,250,57,96,68,30,29,61,211,12,2,1,1,0,4,0,1,0,823,0,42,865,1601
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2839,3,270,73,71,51,23,21,36,164,14,0,0,1,0,4,0,2,0,730,1,36,767,1513
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2840,2,180,63,70,44,16,25,31,128,12,4,3,0,1,3,4,0,0,584,0,35,619,1377
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2841,5,374,97,154,107,38,28,45,280,22,10,2,3,0,11,1,1,0,1173,3,56,1232,3148
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2842,3,246,76,143,53,28,36,38,195,11,1,0,0,0,2,2,0,0,831,1,31,863,2017
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2843,4,192,62,94,73,28,31,42,186,10,4,0,1,0,0,1,2,0,726,0,31,757,2497
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2844,3,210,66,135,78,26,32,39,221,16,2,0,1,2,2,1,0,1,832,1,37,870,1874
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2845,2,146,45,84,73,12,23,22,144,6,1,1,0,2,1,0,1,7,568,0,9,577,1305
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2846,2,120,40,114,46,15,31,24,108,9,0,0,0,0,6,0,0,0,513,0,12,525,1341
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2847,4,299,89,137,98,47,28,111,245,20,2,0,0,0,4,4,2,1,1087,2,32,1121,2649
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2848,3,165,40,111,16,27,9,6,72,12,3,1,0,0,0,3,0,0,465,0,26,491,1565
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2849,2,125,53,106,18,13,7,13,71,6,1,5,2,3,0,1,1,1,426,0,40,466,1071
