MUNICIPIO,DISTRITO,CASILLA,TIPO,PAN_PRD_PANAL_PEBC,PRI_PVEM_PES_PT,MC,NO ,NULO,TOTAL,LISTA NOMINAL
ENSENADA,15,178,C1,123,136,8,3,13,283,745
ENSENADA,15,178,C2,104,118,11,0,31,264,745
ENSENADA,15,178,C3,110,121,19,6,22,278,745
ENSENADA,15,178,C4,99,119,14,1,15,248,746
ENSENADA,15,178,C5,118,132,10,0,10,270,746
ENSENADA,15,179,B,38,195,6,0,8,247,543
ENSENADA,15,180,B,60,126,2,0,12,200,432
ENSENADA,15,180,D1,44,105,10,0,9,168,411
ENSENADA,15,181,B,74,175,6,3,19,277,579
ENSENADA,15,181,C1,59,190,5,2,14,270,580
ENSENADA,15,182,B,47,191,3,0,5,246,538
ENSENADA,15,183,B,74,110,7,0,2,193,457
ENSENADA,15,183,C1,82,107,0,0,8,197,457
ENSENADA,15,184,B,30,73,2,0,5,110,231
ENSENADA,15,185,B,127,99,6,0,15,247,723
ENSENADA,15,185,C1,136,111,4,0,26,277,724
ENSENADA,15,185,C2,134,90,5,1,10,240,724
ENSENADA,15,185,D1,70,114,3,0,10,197,623
ENSENADA,15,185,D2,44,59,4,2,1,110,210
ENSENADA,15,185,D3,61,45,5,0,5,116,351
ENSENADA,15,185,D4,33,111,5,2,4,155,337
ENSENADA,15,186,B,124,108,9,3,10,254,723
ENSENADA,15,186,C1,121,97,9,0,17,244,724
ENSENADA,15,186,C2,116,93,10,4,12,235,724
ENSENADA,15,186,D1,109,48,5,1,8,171,520
ENSENADA,15,186,D2,48,126,2,0,9,185,465
ENSENADA,15,187,B,95,110,12,0,13,230,724
ENSENADA,15,187,C1,118,67,10,3,11,209,724
ENSENADA,15,187,C2,117,76,15,3,11,222,725
ENSENADA,15,187,C3,123,96,6,2,10,237,725
ENSENADA,15,187,C4,116,94,12,2,16,240,725
ENSENADA,15,188,B,57,96,12,0,7,172,618
ENSENADA,15,188,C1,58,78,12,0,10,158,619
ENSENADA,15,188,C2,51,85,11,0,8,155,619
ENSENADA,15,188,D1,59,32,5,0,6,102,196
ENSENADA,15,189,B,100,104,9,3,10,226,618
ENSENADA,15,189,C1,90,54,12,5,8,169,618
ENSENADA,15,189,C2,115,97,7,0,11,230,619
ENSENADA,15,189,C3,112,81,9,3,7,212,619
ENSENADA,15,189,D1,68,96,7,0,6,177,519
ENSENADA,15,189,D1C1,82,90,8,0,8,188,519
ENSENADA,15,189,D2,43,131,6,0,15,195,664
ENSENADA,15,189,D2C1,60,118,8,2,10,198,664
ENSENADA,15,189,D2C2,62,95,10,0,13,180,665
ENSENADA,15,189,D2C3,56,109,9,3,8,185,665
ENSENADA,15,189,D3,58,82,2,0,6,148,362
ENSENADA,15,190,B,68,96,12,3,4,183,564
ENSENADA,15,190,C1,74,90,10,1,6,181,564
ENSENADA,15,190,C2,70,114,4,3,5,196,564
ENSENADA,15,190,C3,61,105,9,2,9,186,564
ENSENADA,15,191,B,136,133,4,0,9,282,662
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
ENSENADA,15,192,B,92,150,8,0,5,255,726
ENSENADA,15,192,C1,119,135,12,0,7,273,727
ENSENADA,15,192,C2,99,136,10,0,10,255,727
ENSENADA,15,192,C3,83,148,12,0,10,253,727
ENSENADA,15,192,C4,83,146,15,0,0,244,727
ENSENADA,15,192,D1,64,104,7,0,6,181,533
ENSENADA,15,192,D1C1,66,98,8,0,9,181,534
ENSENADA,15,192,D1C2,71,119,7,0,8,205,534
ENSENADA,15,193,B,40,35,1,1,1,78,178
ENSENADA,15,194,B,58,117,10,2,3,190,586
ENSENADA,15,194,C1,49,122,6,3,10,190,586
ENSENADA,15,194,C2,76,95,8,0,10,189,587
ENSENADA,15,194,C3,73,114,10,0,7,204,587
ENSENADA,15,194,D1,134,70,5,6,4,219,654
ENSENADA,15,194,D2,42,46,4,0,2,94,341
ENSENADA,15,194,D3,18,54,6,0,3,81,200
ENSENADA,15,195,B,62,104,3,3,6,178,700
ENSENADA,15,195,C1,93,66,6,0,9,174,700
ENSENADA,15,195,C2,79,86,5,0,16,186,701
ENSENADA,15,195,C3,80,103,10,0,8,201,701
ENSENADA,15,195,C4,86,80,6,0,6,178,701
ENSENADA,15,196,B,81,74,8,0,9,172,467
ENSENADA,15,196,C1,86,98,5,0,7,196,467
ENSENADA,15,197,B,48,72,3,2,7,132,550
ENSENADA,15,197,C1,51,78,1,0,6,136,551
ENSENADA,15,197,C2,60,68,5,1,3,137,551
ENSENADA,15,197,D1,46,67,2,0,1,116,328
ENSENADA,15,198,B,127,127,7,0,12,273,449
ENSENADA,15,199,B,165,147,2,0,8,322,585
ENSENADA,15,199,C1,129,139,0,0,12,280,586
ENSENADA,15,199,C2,147,120,3,0,12,282,586
ENSENADA,15,200,B,30,65,0,0,2,97,190
ENSENADA,15,201,B,34,30,0,0,1,65,113
ENSENADA,15,201,D1,64,71,2,0,7,144,277
ENSENADA,15,202,B,67,118,1,0,8,194,475
ENSENADA,15,203,B,81,129,1,0,7,218,387
ENSENADA,15,204,B,19,27,0,0,0,46,107
ENSENADA,15,209,B,84,134,17,0,13,248,617
ENSENADA,15,209,C1,86,144,20,0,9,259,617
ENSENADA,15,209,C2,74,142,0,0,23,239,617
ENSENADA,15,209,C3,82,109,15,1,9,216,617
ENSENADA,15,209,C4,88,132,12,0,10,242,618
ENSENADA,15,209,D1,108,108,15,2,3,236,613
ENSENADA,15,209,D1C1,85,102,12,2,8,209,614
ENSENADA,15,209,D1C2,103,115,15,0,3,236,614
ENSENADA,15,209,D2,100,151,13,0,7,271,644
ENSENADA,15,209,D2C1,89,153,15,0,13,270,644
ENSENADA,15,209,D2C2,96,129,12,5,8,250,645
ENSENADA,15,210,B,53,115,2,0,8,178,387
ENSENADA,15,210,C1,53,115,1,0,7,176,387
ENSENADA,15,1847,B,92,182,29,0,4,307,722
ENSENADA,15,1848,B,35,96,11,0,4,146,382
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
ENSENADA,15,1848,C1,45,92,6,0,4,147,383
ENSENADA,15,1849,B,69,182,27,3,4,285,694
ENSENADA,15,1850,B,38,86,4,1,6,135,406
ENSENADA,15,1850,C1,33,94,9,0,3,139,407
ENSENADA,15,1851,B,47,80,11,0,6,144,492
ENSENADA,15,1851,C1,42,87,12,1,5,147,492
ENSENADA,15,1852,B,62,111,13,0,3,189,548
ENSENADA,15,1852,C1,66,124,6,4,4,204,549
ENSENADA,15,1853,B,57,103,18,0,12,190,466
ENSENADA,15,1854,B,57,197,15,0,0,269,717
ENSENADA,15,1855,B,90,136,14,0,5,245,550
ENSENADA,15,1856,B,44,123,7,0,1,175,443
ENSENADA,15,1856,C1,67,103,6,0,7,183,444
ENSENADA,15,1857,B,52,107,9,0,0,168,462
ENSENADA,15,1857,C1,57,109,8,0,3,177,463
ENSENADA,15,1858,B,46,92,13,0,2,153,393
ENSENADA,15,1858,C1,45,121,9,0,4,179,393
ENSENADA,15,1859,B,81,156,23,1,9,270,728
ENSENADA,15,1860,B,56,123,12,3,8,202,470
ENSENADA,15,1860,C1,53,113,13,0,4,183,470
ENSENADA,15,1861,B,36,83,6,0,6,131,413
ENSENADA,15,1861,C1,52,85,8,1,2,148,414
ENSENADA,15,1862,B,69,105,3,0,4,181,503
ENSENADA,15,1862,C1,67,108,10,2,6,193,504
ENSENADA,15,1863,B,42,86,16,0,2,146,411
ENSENADA,15,1864,B,48,97,8,1,8,162,405
ENSENADA,15,1864,C1,42,86,6,0,7,141,405
ENSENADA,15,1865,B,54,75,14,0,0,143,420
ENSENADA,15,1866,B,80,126,14,0,7,227,541
ENSENADA,15,1867,B,68,110,13,0,7,198,565
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,1,211,B,56,61,10,0,3,130,377
MEXICALI,1,211,C1,43,57,11,0,3,114,377
MEXICALI,1,212,B,131,38,19,0,7,195,615
MEXICALI,1,213,B,138,93,35,3,11,280,733
MEXICALI,1,214,B,108,103,12,0,13,236,603
MEXICALI,1,215,B,102,114,22,2,7,247,663
MEXICALI,1,216,B,64,83,6,1,8,162,429
MEXICALI,1,228,B,57,60,16,2,9,144,481
MEXICALI,1,229,B,78,80,12,1,2,173,483
MEXICALI,1,230,B,126,109,30,0,8,273,703
MEXICALI,1,231,B,78,84,16,0,4,182,399
MEXICALI,1,231,C1,82,55,13,1,11,162,399
MEXICALI,1,232,B,65,57,7,2,6,137,385
MEXICALI,1,232,C1,50,58,7,1,0,116,386
MEXICALI,1,233,B,119,104,25,0,7,255,651
MEXICALI,1,234,B,115,73,13,0,12,213,548
MEXICALI,1,235,B,119,137,30,0,9,295,706
MEXICALI,1,236,B,146,92,24,2,6,270,584
MEXICALI,1,237,B,68,60,14,2,3,147,396
MEXICALI,1,237,C1,75,62,16,1,7,161,397
MEXICALI,1,238,B,92,53,11,0,7,163,536
MEXICALI,1,239,B,67,72,8,0,2,149,369
MEXICALI,1,249,B,105,64,11,0,3,183,478
MEXICALI,1,250,B,79,85,7,0,0,171,443
MEXICALI,1,251,B,75,94,10,0,5,184,475
MEXICALI,1,252,B,88,84,11,1,8,192,453
MEXICALI,1,252,C1,70,59,15,3,14,161,453
MEXICALI,1,253,B,57,66,8,0,5,136,377
MEXICALI,1,253,C1,67,57,14,3,5,146,378
MEXICALI,1,254,B,63,70,11,1,9,154,455
MEXICALI,1,254,C1,69,71,11,0,7,158,456
MEXICALI,1,255,B,79,58,11,0,10,158,464
MEXICALI,1,255,C1,72,80,17,0,8,177,464
MEXICALI,1,256,B,115,115,16,0,11,257,636
MEXICALI,1,257,B,114,112,33,0,11,270,733
MEXICALI,1,258,B,62,52,11,0,9,134,379
MEXICALI,1,258,C1,63,42,7,7,5,124,379
MEXICALI,1,259,B,99,65,16,0,7,187,508
MEXICALI,1,260,B,86,138,13,1,8,246,589
MEXICALI,1,261,B,119,109,22,0,13,263,647
MEXICALI,1,262,B,117,82,12,2,11,224,591
MEXICALI,1,277,B,132,91,25,0,11,259,709
MEXICALI,1,278,B,92,98,11,4,11,216,573
MEXICALI,1,279,B,82,71,20,0,8,181,488
MEXICALI,1,279,C1,93,91,17,0,4,205,488
MEXICALI,1,280,B,129,102,23,0,12,266,718
MEXICALI,1,281,B,91,62,7,2,12,174,456
MEXICALI,1,281,C1,74,61,17,0,7,159,457
MEXICALI,1,282,B,86,63,10,0,2,161,410
MEXICALI,1,282,C1,67,80,14,5,0,166,411
MEXICALI,1,283,B,72,64,10,0,3,149,410
MEXICALI,1,283,C1,64,54,15,0,6,139,411
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,1,284,B,77,58,8,0,2,145,392
MEXICALI,1,284,C1,66,54,13,0,4,137,392
MEXICALI,1,285,B,87,88,11,1,7,194,490
MEXICALI,1,285,C1,65,65,4,1,5,140,491
MEXICALI,1,286,B,95,59,18,0,3,175,424
MEXICALI,1,286,C1,79,58,10,0,9,156,425
MEXICALI,1,287,B,78,80,15,0,7,180,452
MEXICALI,1,287,C1,90,66,10,1,4,171,452
MEXICALI,1,288,B,164,91,24,0,12,291,655
MEXICALI,1,289,B,158,110,23,0,4,295,727
MEXICALI,1,299,B,79,66,18,0,6,169,443
MEXICALI,1,299,C1,104,61,13,0,10,188,444
MEXICALI,1,300,B,87,79,10,1,4,181,408
MEXICALI,1,300,C1,86,76,16,0,4,182,409
MEXICALI,1,301,B,106,83,17,2,8,216,481
MEXICALI,1,301,C1,106,76,9,0,9,200,481
MEXICALI,1,302,B,186,116,16,0,15,333,726
MEXICALI,1,303,B,105,90,19,0,6,220,449
MEXICALI,1,303,C1,100,67,21,1,10,199,450
MEXICALI,1,304,B,40,21,5,0,3,69,391
MEXICALI,1,304,C1,34,16,7,0,5,62,391
MEXICALI,1,305,B,133,119,27,0,4,283,615
MEXICALI,1,305,C1,144,128,23,4,8,307,615
MEXICALI,1,305,C2,118,127,18,1,5,269,616
MEXICALI,1,306,B,114,105,21,0,14,254,578
MEXICALI,1,306,C1,109,103,14,0,7,233,579
MEXICALI,1,307,B,95,77,24,2,8,206,511
MEXICALI,1,307,C1,78,106,19,0,11,214,511
MEXICALI,1,308,B,86,79,18,0,8,191,478
MEXICALI,1,308,C1,90,74,10,0,8,182,479
MEXICALI,1,309,B,147,103,16,2,6,274,485
MEXICALI,1,309,C1,130,88,18,1,9,246,485
MEXICALI,1,310,B,117,87,16,1,10,231,447
MEXICALI,1,310,C1,128,91,16,0,6,241,448
MEXICALI,1,311,B,155,114,22,0,12,303,630
MEXICALI,1,312,B,170,136,17,3,6,332,739
MEXICALI,1,313,B,145,111,10,0,5,271,550
MEXICALI,1,313,C1,135,99,12,3,5,254,551
MEXICALI,1,325,B,99,56,13,0,6,174,377
MEXICALI,1,325,C1,94,84,6,1,6,191,377
MEXICALI,1,326,B,213,135,36,1,8,393,707
MEXICALI,1,326,C1,236,143,16,2,5,402,708
MEXICALI,1,327,B,129,111,13,0,15,268,667
MEXICALI,1,327,C1,132,103,40,0,16,291,667
MEXICALI,1,328,B,138,101,26,1,8,274,680
MEXICALI,1,328,C1,131,101,14,0,8,254,680
MEXICALI,1,329,B,115,71,22,0,3,211,597
MEXICALI,1,329,C1,104,94,20,0,5,223,597
MEXICALI,1,330,B,122,113,32,4,7,278,676
MEXICALI,1,330,C1,147,112,16,0,8,283,676
MEXICALI,1,331,B,107,112,18,0,10,247,583
MEXICALI,1,331,C1,104,104,15,7,1,231,583
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,1,331,C2,109,77,17,0,11,214,583
MEXICALI,1,331,C3,111,96,14,1,10,232,583
MEXICALI,1,332,B,129,106,17,0,9,261,520
MEXICALI,1,332,C1,113,74,28,1,15,231,520
MEXICALI,1,333,B,172,89,21,0,8,290,615
MEXICALI,1,333,C1,161,99,22,1,2,285,616
MEXICALI,1,333,C2,154,84,25,0,9,272,616
MEXICALI,1,333,C3,146,93,9,1,13,262,616
MEXICALI,1,333,C4,157,92,16,5,11,281,616
MEXICALI,1,349,B,66,77,16,0,13,172,468
MEXICALI,1,349,C1,85,67,16,3,13,184,468
MEXICALI,1,350,B,124,121,31,2,6,284,704
MEXICALI,1,350,C1,129,108,18,0,14,269,704
MEXICALI,1,351,B,117,88,22,0,6,233,614
MEXICALI,1,351,C1,118,94,22,0,6,240,614
MEXICALI,1,351,C2,113,84,18,0,0,215,614
MEXICALI,1,352,B,103,104,25,0,0,232,524
MEXICALI,1,352,C1,91,79,24,1,3,198,524
MEXICALI,1,353,B,71,68,12,4,5,160,437
MEXICALI,1,353,C1,85,78,9,0,3,175,437
MEXICALI,1,354,B,79,56,10,0,7,152,439
MEXICALI,1,354,C1,63,55,13,0,1,132,439
MEXICALI,1,355,B,77,94,21,0,10,202,602
MEXICALI,1,355,C1,74,100,19,0,5,198,602
MEXICALI,1,517,B,111,47,13,0,2,173,483
MEXICALI,1,517,C1,103,68,22,0,6,199,484
MEXICALI,1,518,B,105,93,14,0,9,221,690
MEXICALI,1,518,C1,132,84,17,0,10,243,690
MEXICALI,1,518,C2,116,97,8,0,6,227,691
MEXICALI,1,518,C3,130,95,23,0,6,254,691
MEXICALI,1,518,C4,119,107,17,0,5,248,691
MEXICALI,1,519,B,117,115,21,0,2,255,607
MEXICALI,1,519,C1,91,97,14,0,4,206,607
MEXICALI,1,519,C2,97,87,24,0,6,214,608
MEXICALI,1,519,C3,107,76,10,0,5,198,608
MEXICALI,1,520,B,89,86,6,0,6,187,605
MEXICALI,1,520,C1,86,87,24,0,3,200,605
MEXICALI,1,520,C2,73,93,22,0,3,191,605
MEXICALI,1,520,C3,76,76,18,1,7,178,605
MEXICALI,1,520,C4,84,95,15,0,9,203,605
MEXICALI,1,521,B,80,83,14,2,5,184,516
MEXICALI,1,521,C1,83,91,15,0,14,203,516
MEXICALI,1,521,C2,76,81,26,1,3,187,517
MEXICALI,1,522,B,87,87,21,2,9,206,669
MEXICALI,1,522,C1,101,89,12,0,6,208,669
MEXICALI,1,522,C2,78,97,16,1,4,196,669
MEXICALI,1,522,C3,84,76,13,0,2,175,669
MEXICALI,1,522,C4,89,69,18,0,5,181,669
MEXICALI,1,522,C5,92,73,19,0,4,188,669
MEXICALI,1,522,C6,79,83,15,0,4,181,670
MEXICALI,1,523,B,81,99,10,1,6,197,730
MEXICALI,1,523,C1,73,88,15,0,7,183,730
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,1,523,C2,88,83,21,2,2,196,731
MEXICALI,1,523,C3,75,77,16,3,4,175,731
MEXICALI,1,523,C4,89,93,14,0,3,199,731
MEXICALI,1,523,C5,85,80,10,0,5,180,731
MEXICALI,1,523,C6,88,84,13,0,0,185,731
MEXICALI,1,523,C7,93,107,12,0,1,213,731
MEXICALI,2,217,B,58,58,2,0,2,120,510
MEXICALI,2,218,B,67,64,15,0,9,155,484
MEXICALI,2,219,B,111,81,7,1,7,207,441
MEXICALI,2,220,B,70,79,9,0,4,162,370
MEXICALI,2,221,B,90,74,11,0,7,182,404
MEXICALI,2,221,C1,99,66,6,1,6,178,404
MEXICALI,2,222,B,167,135,16,0,9,327,689
MEXICALI,2,223,B,108,70,7,0,8,193,391
MEXICALI,2,223,C1,94,87,8,1,6,196,391
MEXICALI,2,224,B,197,154,11,1,9,372,729
MEXICALI,2,225,B,106,83,10,0,8,207,425
MEXICALI,2,225,C1,127,74,9,1,10,221,426
MEXICALI,2,226,B,102,50,7,1,1,161,384
MEXICALI,2,226,C1,87,74,11,2,1,175,385
MEXICALI,2,227,B,91,106,10,0,6,213,699
MEXICALI,2,240,B,88,84,11,0,6,189,446
MEXICALI,2,240,C1,79,88,11,0,1,179,446
MEXICALI,2,241,B,107,82,14,0,6,209,429
MEXICALI,2,241,C1,93,85,13,0,4,195,430
MEXICALI,2,242,B,181,181,19,0,12,393,728
MEXICALI,2,243,B,201,142,12,0,7,362,644
MEXICALI,2,244,B,123,68,10,0,4,205,384
MEXICALI,2,244,C1,114,71,12,0,5,202,384
MEXICALI,2,245,B,90,88,14,0,6,198,439
MEXICALI,2,245,C1,97,95,13,0,5,210,439
MEXICALI,2,246,B,91,90,12,0,7,200,448
MEXICALI,2,246,C1,86,79,12,0,6,183,449
MEXICALI,2,247,B,77,88,11,2,4,182,499
MEXICALI,2,247,C1,78,71,15,0,7,171,500
MEXICALI,2,248,B,111,111,15,0,15,252,730
MEXICALI,2,263,B,98,101,24,0,7,230,682
MEXICALI,2,264,B,142,103,19,0,10,274,707
MEXICALI,2,265,B,97,105,12,0,6,220,499
MEXICALI,2,266,B,92,77,8,0,10,187,395
MEXICALI,2,266,C1,102,71,8,0,11,192,396
MEXICALI,2,267,B,142,107,22,0,4,275,566
MEXICALI,2,268,B,98,96,18,1,6,219,421
MEXICALI,2,268,C1,115,73,11,0,9,208,422
MEXICALI,2,269,B,72,75,11,0,8,166,405
MEXICALI,2,269,C1,81,82,20,0,6,189,406
MEXICALI,2,270,B,122,88,9,1,7,227,464
MEXICALI,2,270,C1,94,104,12,0,10,220,464
MEXICALI,2,271,B,135,119,15,0,9,278,547
MEXICALI,2,271,C1,135,105,23,4,10,277,548
MEXICALI,2,272,B,160,151,29,1,13,354,747
MEXICALI,2,273,B,89,65,12,1,8,175,391
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,2,273,C1,93,45,8,0,1,147,391
MEXICALI,2,274,B,78,81,12,3,3,177,397
MEXICALI,2,274,C1,102,70,7,2,7,188,398
MEXICALI,2,275,B,157,115,22,0,6,300,703
MEXICALI,2,276,B,82,78,12,0,2,174,405
MEXICALI,2,276,C1,83,95,15,1,4,198,405
MEXICALI,2,290,B,95,115,16,0,8,234,473
MEXICALI,2,290,C1,98,129,17,0,8,252,473
MEXICALI,2,291,B,129,100,20,2,7,258,572
MEXICALI,2,291,C1,128,103,17,1,5,254,572
MEXICALI,2,292,B,218,161,21,1,2,403,666
MEXICALI,2,292,C1,165,172,21,0,10,368,666
MEXICALI,2,293,B,139,121,17,0,4,281,685
MEXICALI,2,293,C1,135,119,15,2,6,277,686
MEXICALI,2,294,B,74,90,17,0,0,181,480
MEXICALI,2,294,C1,90,86,14,3,9,202,480
MEXICALI,2,295,B,171,138,17,1,10,337,693
MEXICALI,2,296,B,81,71,8,0,6,166,386
MEXICALI,2,296,C1,86,70,9,0,4,169,387
MEXICALI,2,297,B,109,98,14,0,10,231,465
MEXICALI,2,297,C1,116,70,12,1,2,201,465
MEXICALI,2,298,B,57,92,12,0,4,165,396
MEXICALI,2,298,C1,76,87,15,0,6,184,397
MEXICALI,2,314,B,187,100,16,2,9,314,572
MEXICALI,2,314,C1,150,114,14,4,4,286,572
MEXICALI,2,315,B,149,117,22,0,7,295,526
MEXICALI,2,315,C1,119,120,29,0,7,275,527
MEXICALI,2,316,B,113,80,17,1,7,218,521
MEXICALI,2,316,C1,95,108,6,0,0,209,521
MEXICALI,2,317,B,103,79,18,0,8,208,498
MEXICALI,2,317,C1,90,82,9,0,5,186,498
MEXICALI,2,318,B,127,122,7,4,6,266,416
MEXICALI,2,318,C1,139,104,9,0,1,253,416
MEXICALI,2,319,B,99,110,17,0,7,233,650
MEXICALI,2,319,C1,114,94,22,1,8,239,650
MEXICALI,2,320,B,68,73,10,0,5,156,407
MEXICALI,2,320,C1,72,85,16,0,11,184,408
MEXICALI,2,321,B,115,86,25,0,12,238,494
MEXICALI,2,321,C1,105,86,16,0,9,216,495
MEXICALI,2,322,B,137,154,35,3,12,341,702
MEXICALI,2,323,B,124,75,17,1,2,219,488
MEXICALI,2,323,C1,104,83,11,0,4,202,489
MEXICALI,2,324,B,148,118,18,7,9,300,569
MEXICALI,2,324,C1,137,134,17,4,3,295,570
MEXICALI,2,334,B,193,110,25,4,2,334,667
MEXICALI,2,334,C1,203,118,23,0,9,353,667
MEXICALI,2,335,B,184,136,22,0,6,348,696
MEXICALI,2,335,C1,183,128,15,0,12,338,697
MEXICALI,2,336,B,142,121,13,2,4,282,558
MEXICALI,2,337,B,74,69,20,1,3,167,386
MEXICALI,2,337,C1,88,76,9,0,7,180,386
MEXICALI,2,338,B,119,96,24,2,8,249,545
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,2,338,C1,109,84,25,0,9,227,546
MEXICALI,2,339,B,91,86,22,0,6,205,512
MEXICALI,2,339,C1,98,79,28,2,3,210,512
MEXICALI,2,339,C2,100,102,23,3,11,239,512
MEXICALI,2,340,B,94,102,19,0,8,223,602
MEXICALI,2,340,C1,95,128,24,3,13,263,602
MEXICALI,2,341,B,100,125,19,0,10,254,657
MEXICALI,2,341,C1,113,132,25,0,14,284,658
MEXICALI,2,342,B,128,100,28,0,5,261,558
MEXICALI,2,342,C1,123,78,23,0,8,232,558
MEXICALI,2,343,B,117,103,19,0,7,246,466
MEXICALI,2,343,C1,114,83,19,1,6,223,466
MEXICALI,2,344,B,92,83,10,0,13,198,443
MEXICALI,2,344,C1,99,79,11,1,4,194,443
MEXICALI,2,345,B,100,101,12,0,4,217,509
MEXICALI,2,345,C1,102,106,11,0,7,226,509
MEXICALI,2,346,B,164,102,30,0,5,301,719
MEXICALI,2,346,C1,145,92,17,0,9,263,719
MEXICALI,2,346,C10,140,95,17,0,8,260,719
MEXICALI,2,346,C2,157,121,22,0,5,305,719
MEXICALI,2,346,C3,151,116,19,0,5,291,719
MEXICALI,2,346,C4,171,95,25,0,9,300,719
MEXICALI,2,346,C5,140,103,21,0,4,268,719
MEXICALI,2,346,C6,165,116,22,1,1,305,719
MEXICALI,2,346,C7,190,101,22,1,5,319,719
MEXICALI,2,346,C8,138,102,13,0,7,260,719
MEXICALI,2,346,C9,167,101,26,2,6,302,719
MEXICALI,2,347,B,160,105,14,0,13,292,604
MEXICALI,2,347,C1,136,107,25,1,11,280,605
MEXICALI,2,347,C2,174,115,22,0,8,319,605
MEXICALI,2,348,B,180,126,16,0,4,326,663
MEXICALI,2,348,C1,184,103,14,0,10,311,663
MEXICALI,2,356,B,122,78,14,2,10,226,693
MEXICALI,2,356,C1,130,101,21,1,4,257,693
MEXICALI,2,356,C2,129,115,17,0,9,270,693
MEXICALI,2,356,C3,131,88,14,0,6,239,693
MEXICALI,2,356,C4,115,108,21,3,7,254,693
MEXICALI,2,356,C5,140,89,25,0,3,257,693
MEXICALI,2,357,B,145,108,26,1,8,288,705
MEXICALI,2,357,C1,143,104,25,0,8,280,705
MEXICALI,2,357,C2,168,106,26,0,0,300,705
MEXICALI,2,357,C3,164,103,15,0,11,293,706
MEXICALI,2,357,C4,147,109,22,0,5,283,706
MEXICALI,2,357,C5,157,111,20,0,8,296,706
MEXICALI,2,358,B,146,91,26,1,8,272,671
MEXICALI,2,358,C1,155,101,24,2,7,289,672
MEXICALI,2,359,B,85,81,29,0,8,203,482
MEXICALI,2,359,C1,79,79,19,0,7,184,482
MEXICALI,2,360,B,79,97,21,0,6,203,570
MEXICALI,2,360,C1,85,73,25,4,6,193,571
MEXICALI,2,361,B,112,112,33,1,3,261,588
MEXICALI,2,361,C1,81,112,29,2,14,238,588
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,2,361,C2,120,101,24,0,5,250,588
MEXICALI,2,362,B,143,112,24,2,4,285,557
MEXICALI,2,362,C1,132,115,10,1,8,266,557
MEXICALI,2,363,B,85,84,28,4,3,204,513
MEXICALI,2,363,C1,90,94,20,2,11,217,514
MEXICALI,2,364,B,119,107,18,0,2,246,553
MEXICALI,2,364,C1,117,93,16,0,6,232,553
MEXICALI,2,365,B,126,97,17,0,3,243,537
MEXICALI,2,365,C1,117,95,18,0,8,238,537
MEXICALI,2,366,B,165,112,17,0,8,302,692
MEXICALI,2,366,C1,167,134,28,0,8,337,692
MEXICALI,2,366,C2,140,122,20,3,5,290,693
MEXICALI,2,366,C3,151,113,24,1,6,295,693
MEXICALI,2,366,C4,157,120,23,0,6,306,693
MEXICALI,2,367,B,110,72,22,0,11,215,627
MEXICALI,2,367,C1,107,69,20,0,15,211,627
MEXICALI,2,368,B,139,113,20,2,8,282,644
MEXICALI,2,368,C1,149,102,91,0,0,342,644
MEXICALI,2,369,B,130,141,26,3,0,300,553
MEXICALI,3,370,B,99,69,12,3,6,189,397
MEXICALI,3,370,C1,73,80,9,2,9,173,397
MEXICALI,3,371,B,96,79,10,1,7,193,412
MEXICALI,3,371,C1,98,70,11,0,6,185,413
MEXICALI,3,372,B,121,76,13,2,7,219,468
MEXICALI,3,372,C1,107,81,8,0,4,200,469
MEXICALI,3,373,B,108,77,6,0,6,197,414
MEXICALI,3,373,C1,90,70,12,0,4,176,415
MEXICALI,3,388,B,161,111,14,0,7,293,625
MEXICALI,3,388,C1,161,115,26,1,3,306,625
