CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2784,2,457,130,296,29,0,0,6,2,0,0,3,0,0,0,923,12,935,1281
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2785,3,434,258,410,266,0,0,4,9,0,0,10,0,0,0,1391,22,1413,1855
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2787,1,75,163,133,4,0,0,2,0,0,0,3,0,0,0,380,12,392,502
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2788,1,17,32,24,4,0,0,0,2,0,0,0,0,0,0,79,0,79,106
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2789,1,36,37,35,5,0,0,1,1,0,0,0,0,0,0,115,1,116,139
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2790,5,431,633,71,766,0,0,32,29,0,0,0,0,0,1,1963,35,1998,3639
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2791,7,560,856,57,1101,0,0,41,17,0,0,0,0,0,0,2632,33,2665,4721
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2792,3,145,373,24,405,0,0,10,7,0,0,0,0,0,0,964,13,977,1696
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2793,3,291,414,17,469,0,0,43,18,0,0,0,0,0,0,1252,17,1269,2216
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2794,4,296,499,20,404,0,0,18,8,0,0,0,0,0,0,1245,12,1257,2150
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2795,3,146,457,18,187,0,0,8,4,0,0,0,0,0,0,820,16,836,1568
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2796,2,109,216,8,308,0,0,12,7,0,0,0,0,0,0,660,8,668,1041
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2797,2,152,278,19,314,0,0,18,4,0,0,0,0,0,0,785,12,797,1467
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2798,3,173,354,43,359,0,0,27,15,0,0,0,0,0,0,971,29,1000,1889
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2799,3,204,310,23,386,0,0,32,37,0,0,0,0,0,0,992,17,1009,1878
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2800,3,183,229,20,389,0,0,30,4,0,0,0,0,0,0,855,15,870,1504
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2801,2,188,223,4,384,0,0,20,5,0,0,0,0,0,0,824,15,839,1369
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2802,3,222,291,7,399,0,0,20,10,0,0,0,0,0,0,949,9,958,1571
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2803,2,169,201,4,261,0,0,8,2,0,0,0,0,0,0,645,12,657,1072
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2804,2,219,298,7,322,0,0,24,3,0,0,0,0,0,0,873,10,883,1449
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2805,2,156,311,9,250,0,0,8,1,0,0,0,0,0,0,735,10,745,1247
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2806,2,150,185,7,315,0,0,11,4,0,0,0,0,0,0,672,15,687,1041
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2807,4,474,425,32,592,0,0,33,15,0,0,0,0,0,0,1571,38,1609,2943
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2808,3,220,199,18,357,0,0,21,11,0,0,0,0,0,0,826,15,841,1761
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2809,6,494,617,149,615,0,0,71,39,0,0,0,0,0,1,1986,51,2037,4377
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2810,3,199,409,31,184,0,0,24,1,0,0,0,0,0,0,848,7,855,1356
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2811,1,68,170,32,61,0,0,4,1,0,0,0,0,0,0,336,8,344,722
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2812,2,108,240,28,83,0,0,9,2,0,0,0,0,0,0,470,15,485,917
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2813,2,272,254,13,98,0,0,12,6,0,0,0,0,0,0,655,14,669,1412
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2814,2,137,173,11,99,0,0,3,1,0,0,0,0,0,0,424,16,440,1163
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2815,1,34,128,4,28,0,0,3,0,0,0,0,0,0,0,197,22,219,691
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2816,8,1015,361,146,0,20,0,230,40,545,0,0,0,0,4,2361,32,2393,4690
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2817,2,302,120,66,0,6,0,37,14,179,0,0,0,0,0,724,16,740,1299
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2818,2,308,143,38,0,8,0,23,5,102,0,0,0,0,0,627,20,647,1264
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2819,3,459,164,42,0,2,0,58,14,131,0,0,0,0,3,873,5,878,1583
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2820,2,271,82,50,0,1,0,48,10,68,0,0,0,0,0,530,11,541,831
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2821,2,271,91,42,0,5,0,39,9,103,0,0,0,0,0,560,17,577,971
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2822,2,211,137,20,0,3,0,35,6,61,0,0,0,0,0,473,6,479,845
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2823,2,387,97,56,0,23,0,81,26,132,0,0,0,0,0,802,10,812,1379
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2824,3,328,179,49,0,17,0,53,9,143,0,0,0,0,1,779,9,788,1623
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2825,3,348,97,75,0,2,0,56,12,165,0,0,0,0,0,755,27,782,1513
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2826,2,293,71,42,0,2,0,67,19,169,0,0,0,0,0,663,15,678,1276
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2827,3,271,105,83,0,1,0,35,14,90,0,0,0,0,0,599,14,613,1556
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2828,3,300,143,74,0,2,0,58,12,131,0,0,0,0,0,720,16,736,1544
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2829,2,324,104,82,0,3,0,44,18,136,0,0,0,0,1,712,22,734,1297
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2830,2,289,112,79,0,8,0,31,13,134,0,0,0,0,0,666,6,672,1276
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2831,2,266,113,97,0,9,0,54,11,137,0,0,0,0,0,687,11,698,1396
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2832,2,342,87,49,0,0,0,62,23,115,0,0,0,0,2,680,15,695,1112
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2833,3,380,90,45,0,10,0,78,18,91,0,0,0,0,0,712,16,728,1022
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2834,2,313,119,25,0,0,0,68,13,77,0,0,0,0,1,616,22,638,1031
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2835,3,305,202,79,0,3,0,98,24,108,0,0,0,0,1,820,19,839,1612
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2836,2,225,75,50,0,4,0,28,11,39,0,0,0,0,0,432,10,442,926
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2837,2,298,75,42,0,1,0,39,10,87,0,0,0,0,0,552,19,571,1156
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2838,3,277,125,77,0,6,0,68,32,148,0,0,0,0,1,734,25,759,1551
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2839,2,316,105,93,0,3,0,43,8,90,0,0,0,0,1,659,19,678,1452
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2840,2,245,112,73,0,1,0,50,9,62,0,0,0,0,0,552,17,569,1340
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2841,4,422,230,216,0,10,0,65,34,105,0,0,0,0,3,1085,18,1103,2775
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2842,3,314,183,174,0,10,0,42,16,106,0,0,0,0,0,845,21,866,1952
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2843,4,394,166,182,0,10,0,71,35,70,0,0,0,0,0,928,21,949,2472
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2844,3,302,142,170,0,9,0,43,31,88,0,0,0,0,0,785,24,809,1802
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2845,2,226,135,55,0,6,0,19,17,39,0,0,0,0,0,497,17,514,1299
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2846,2,211,95,102,0,11,0,21,9,39,0,0,0,0,0,488,8,496,1179
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2847,4,316,213,223,0,14,0,39,41,84,0,0,0,0,0,930,29,959,2544
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2848,3,133,139,222,0,14,0,16,14,7,0,0,0,0,0,545,29,574,1557
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2849,2,161,132,119,0,9,0,11,9,24,0,0,0,0,0,465,32,497,1086
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2850,4,157,137,121,0,20,0,39,75,13,0,0,0,0,0,562,22,584,1557
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2851,2,275,68,43,0,10,0,26,26,28,0,0,0,0,0,476,7,483,1195
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2852,3,201,120,157,0,9,0,39,10,32,0,0,0,0,0,568,17,585,1667
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2853,2,140,49,86,0,12,0,42,4,65,0,0,0,0,0,398,20,418,1117
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2854,1,147,72,31,0,0,0,2,5,0,0,0,0,0,0,257,4,261,521
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2855,3,326,267,44,0,64,0,31,14,50,0,0,0,0,0,796,24,820,1602
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2856,2,254,146,60,0,41,0,18,15,34,0,0,0,0,0,568,16,584,1299
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2857,2,123,79,78,0,13,0,13,44,15,0,0,0,0,0,365,13,378,1127
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2858,2,114,51,16,0,6,0,17,63,3,0,0,0,0,0,270,8,278,883
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2859,2,137,85,53,0,9,0,13,33,8,0,0,0,0,0,338,19,357,829
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2860,5,452,365,170,0,8,0,48,22,136,0,0,0,0,0,1201,22,1223,2706
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2861,2,215,161,67,0,6,0,12,13,52,0,0,0,0,2,528,13,541,1315
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2862,2,307,180,63,0,32,0,35,16,41,0,0,0,0,0,674,9,683,1379
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2863,3,307,269,68,0,9,0,18,49,13,0,0,0,0,0,733,30,763,1712
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2864,3,227,303,84,0,11,0,23,17,17,0,0,0,0,0,682,24,706,1710
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2865,2,258,81,27,0,2,0,19,34,17,0,0,0,0,0,438,13,451,1117
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2866,2,255,63,22,0,4,0,19,69,11,0,0,0,0,0,443,26,469,1307
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2867,3,194,193,158,0,5,0,23,16,30,0,0,0,0,0,619,18,637,2065
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2868,3,308,270,72,0,5,0,65,36,49,0,0,0,0,1,806,19,825,1760
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2869,3,261,294,84,0,13,0,24,15,47,0,0,0,0,0,738,16,754,1450
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2870,3,358,121,157,0,30,0,32,46,22,0,0,0,0,0,766,26,792,1648
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2871,3,251,103,202,0,17,0,42,55,23,0,0,0,0,0,693,41,734,1661
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2872,3,372,124,151,0,20,0,50,58,26,0,0,0,0,0,801,35,836,1771
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2873,3,275,21,98,0,24,0,29,148,20,0,0,0,0,0,615,26,641,1568
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2874,2,218,84,152,0,6,0,20,33,18,0,0,0,0,0,531,18,549,1335
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,4,560,214,89,0,7,0,54,34,44,0,0,0,0,0,1002,22,1024,1790
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,5,241,108,267,0,11,0,15,13,10,0,0,0,0,0,665,24,689,2116
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2877,3,332,277,78,0,15,0,35,37,55,0,0,0,0,0,829,27,856,1792
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2878,3,284,92,145,0,11,0,21,19,5,0,0,0,0,0,577,21,598,1814
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2879,2,208,79,89,0,18,0,21,16,10,0,0,0,0,1,442,23,465,1096
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2880,3,282,97,54,0,12,0,36,15,10,0,0,0,0,0,506,16,522,1397
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2881,2,250,169,38,0,11,0,20,12,19,0,0,0,0,0,519,15,534,1105
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2882,3,242,151,120,0,4,0,31,9,22,0,0,0,0,1,580,18,598,1594
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2883,3,239,196,137,0,10,0,15,10,19,0,0,0,0,0,626,15,641,1509
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2884,2,121,158,34,0,9,0,20,5,7,0,0,0,0,0,354,7,361,1016
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2885,2,142,198,75,0,4,0,8,4,6,0,0,0,0,0,437,8,445,1024
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2886,2,175,93,64,0,7,0,18,4,10,0,0,0,0,0,371,6,377,1004
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2887,3,176,168,106,0,12,0,27,11,14,0,0,0,0,0,514,18,532,1203
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,3,186,190,82,0,13,0,13,25,14,0,0,0,0,1,524,19,543,1318
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2889,2,153,127,49,0,3,0,9,5,2,0,0,0,0,0,348,11,359,1044
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2890,3,248,121,49,0,16,0,66,35,6,0,0,0,0,0,541,20,561,1156
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2891,3,586,513,78,0,0,0,28,2,0,0,0,0,0,0,1207,12,1219,1579
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2892,3,654,442,209,0,0,0,36,4,0,0,0,0,0,0,1345,13,1358,1811
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2893,1,77,39,6,0,0,0,1,0,0,0,0,0,0,0,123,2,125,211
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2894,1,163,90,9,0,0,0,4,0,0,0,0,0,0,0,266,15,281,559
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2895,1,227,122,6,0,0,0,3,0,0,0,0,0,0,0,358,7,365,576
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2896,1,22,65,3,0,0,0,0,0,0,0,0,0,0,0,90,4,94,193
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2897,1,170,126,22,0,0,0,10,2,0,0,0,0,0,0,330,20,350,665
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2898,1,114,70,48,0,0,0,5,1,0,0,0,0,0,0,238,13,251,500
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2899,3,353,382,258,0,0,0,7,2,0,0,0,0,0,0,1002,18,1020,1506
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2900,2,454,379,76,0,0,0,10,1,0,0,0,0,0,0,920,19,939,1431
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2901,1,252,143,43,0,0,0,7,0,0,0,0,0,0,0,445,11,456,635
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2902,2,365,269,58,0,0,0,7,1,0,0,0,0,0,0,700,21,721,1093
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2903,3,527,455,209,0,0,0,17,2,0,0,0,0,0,0,1210,20,1230,1792
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2904,2,209,404,42,0,0,0,6,4,0,0,0,0,0,0,665,10,675,866
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2905,2,332,293,101,0,0,0,73,2,0,0,0,0,0,0,801,16,817,1163
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2906,4,527,75,172,34,3,101,206,82,115,0,0,0,0,0,1315,14,1329,2386
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2907,4,544,66,162,49,6,71,243,106,97,0,0,0,0,0,1344,11,1355,2627
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2908,6,829,93,231,82,6,111,310,102,222,0,0,0,0,0,1986,23,2009,3755
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2909,2,336,53,49,39,1,16,107,40,88,0,0,0,0,0,729,8,737,1123
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2910,2,339,51,91,35,5,36,136,50,74,0,0,0,0,0,817,10,827,1300
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2911,3,453,80,230,38,5,97,162,74,84,0,0,0,0,0,1223,8,1231,2225
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2912,2,305,40,60,23,1,32,141,44,91,0,0,0,0,0,737,7,744,1139
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2913,2,283,70,50,41,3,38,87,33,102,0,0,0,0,0,707,7,714,1150
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2914,3,409,48,87,30,2,22,128,148,79,0,0,0,0,0,953,13,966,1652
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2915,2,279,51,39,56,2,17,90,34,69,0,0,0,0,0,637,4,641,949
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2916,2,223,36,98,11,4,26,73,20,74,0,0,0,0,0,565,10,575,858
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2917,1,166,26,42,13,1,25,83,27,51,0,0,0,0,0,434,6,440,731
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2918,3,310,61,69,18,4,124,145,46,79,0,0,0,0,0,856,15,871,1591
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2919,3,311,19,27,12,2,39,169,18,79,0,0,0,0,0,676,8,684,820
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2920,2,187,13,58,11,1,14,228,7,26,0,0,0,0,0,545,11,556,923
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2921,3,172,48,3,52,1,5,952,4,3,0,0,0,0,0,1240,17,1257,1907
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2922,2,210,49,24,29,6,12,461,10,23,0,0,0,0,0,824,8,832,1410
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2923,3,293,37,37,18,3,6,249,10,184,0,0,0,0,0,837,17,854,1706
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2924,2,300,44,13,16,1,33,447,6,10,0,0,0,0,0,870,8,878,1388
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2925,2,175,42,160,23,4,37,201,22,40,0,0,0,0,1,705,5,710,1317
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2926,2,118,25,44,58,3,12,106,8,7,0,0,0,0,0,381,15,396,1046
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2927,3,404,48,39,101,1,33,425,8,46,0,0,0,0,0,1105,17,1122,1937
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2928,2,161,83,48,18,4,12,84,8,30,0,0,0,0,0,448,17,465,935
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2929,4,563,62,99,97,3,47,563,13,69,0,0,0,0,0,1516,29,1545,2699
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2930,2,300,75,26,29,1,7,110,4,40,0,0,0,0,0,592,9,601,1179
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2931,2,183,75,35,8,2,3,92,6,29,0,0,0,0,0,433,8,441,863
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2932,2,192,92,23,24,3,14,100,21,29,0,0,0,0,0,498,14,512,1211
2,11,GUANAJUATO,15,CELAYA,44,VILLAGRAN,2933,2,169,33,28,27,3,16,239,8,17,0,0,0,0,0,540,13,553,1192
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2934,1,150,117,0,21,0,0,0,0,0,0,0,0,0,0,288,12,300,406
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2935,3,580,393,0,99,0,0,0,0,0,0,0,0,0,0,1072,26,1098,1498
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2936,1,140,74,0,11,0,0,0,0,0,0,0,0,0,0,225,3,228,316
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2937,2,165,96,0,11,0,0,0,0,0,0,0,0,0,0,272,6,278,432
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2938,2,169,115,0,6,0,0,0,0,0,0,0,0,0,0,290,4,294,384
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2939,1,145,87,0,10,0,0,0,0,0,0,0,0,0,0,242,5,247,335
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2940,2,442,276,0,7,0,0,0,0,0,0,0,0,0,0,725,5,730,1021
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2941,1,116,141,0,10,0,0,0,0,0,0,0,0,0,0,267,7,274,370
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2942,2,339,186,0,8,0,0,0,0,0,0,0,0,0,0,533,6,539,846
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2943,2,317,177,0,17,0,0,0,0,0,0,0,0,0,1,512,17,529,734
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2944,1,257,145,0,13,0,0,0,0,0,0,0,0,0,0,415,11,426,636
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2945,2,195,146,0,7,0,0,0,0,0,0,0,0,0,0,348,10,358,447
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2946,1,174,93,0,2,0,0,0,0,0,0,0,0,0,0,269,6,275,418
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2948,1,136,90,0,14,0,0,0,0,0,0,0,0,0,0,240,5,245,338
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2949,3,177,139,20,452,0,0,37,57,335,0,0,0,0,0,1217,38,1255,2008
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2950,2,130,115,6,137,0,0,18,31,133,0,0,0,0,0,570,11,581,943
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2951,2,152,87,1,159,0,0,31,50,130,0,0,0,0,1,611,16,627,907
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2952,2,91,48,10,226,0,0,23,24,138,0,0,0,0,0,560,13,573,936
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2953,1,58,62,5,109,0,0,13,16,90,0,0,0,0,0,353,7,360,605
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2954,1,65,53,2,75,0,0,13,19,81,0,0,0,0,1,309,11,320,519
