CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,B ,109,99,7,3,3,26,6,22,5,,,,,0,280,8,288,413,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0890B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,890,C01,107,82,3,6,4,30,6,22,10,,,,,0,270,9,279,413,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0890C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,B ,73,61,5,5,2,30,9,22,6,,,,,0,213,9,222,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0891B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,891,C01,93,56,6,4,3,20,7,18,11,,,,,1,218,9,228,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0891C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,892,B ,110,84,13,5,1,28,7,19,4,,,,,0,271,9,280,449,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0892B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,B ,91,41,3,3,0,19,2,13,5,,,,,0,177,6,183,302,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0893B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,893,S01,176,328,54,11,9,59,39,93,48,,,,,0,817,39,856,0,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0893S00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,894,B ,174,147,24,4,4,46,19,32,11,,,,,2,461,9,472,675,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0894B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,B ,77,61,14,2,4,30,20,17,9,,,,,0,234,10,244,454,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0895B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,895,C01,93,60,10,12,4,22,17,21,13,,,,,0,252,4,256,454,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0895C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,B ,121,67,12,7,3,30,22,23,10,,,,,0,295,8,303,474,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0896B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,896,C01,119,80,10,1,1,23,10,23,9,,,,,0,276,7,283,473,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0896C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,B ,129,88,17,9,9,28,10,36,0,,,,,0,326,14,340,718,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0897B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,897,C01,155,72,17,10,6,44,20,32,10,,,,,0,366,15,381,718,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0897C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,B ,156,66,9,4,10,40,13,18,17,,,,,0,333,23,356,716,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0898B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,898,C01,149,76,17,6,12,49,16,43,5,,,,,2,373,13,388,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0898C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,B ,99,57,7,11,16,37,16,31,10,,,,,0,284,17,301,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0899B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,899,C01,103,63,7,6,15,23,18,29,7,,,,,0,271,0,271,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0899C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,B ,122,62,15,5,23,31,15,32,9,,,,,0,314,7,321,554,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0900B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,C01,115,55,20,9,15,40,13,32,7,,,,,0,306,11,317,553,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0900C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,900,C02,106,83,17,5,28,26,18,26,10,,,,,1,319,14,334,553,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0900C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,B ,120,70,9,6,6,28,18,25,0,,,,,2,282,10,294,489,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0901B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,901,C01,111,82,11,1,12,29,9,15,10,,,,,0,280,13,293,488,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0901C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,B ,170,107,13,6,4,46,22,31,10,,,,,0,409,0,409,705,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0902B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,902,C01,198,114,9,9,9,51,21,32,11,,,,,0,454,0,454,704,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0902C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,B ,100,68,12,10,2,32,15,24,10,,,,,0,273,18,291,432,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0903B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,903,C01,81,58,17,3,4,36,14,22,7,,,,,1,242,13,256,431,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0903C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,B ,149,103,9,9,2,34,13,24,8,,,,,1,351,12,364,530,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0904B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,904,C01,167,96,8,8,3,28,16,16,12,,,,,1,354,16,371,529,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0904C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,905,B ,131,80,22,7,3,28,11,31,11,,,,,0,324,14,338,575,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0905B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,906,B ,163,103,7,5,5,33,13,24,8,,,,,1,361,12,374,556,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0906B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,907,B ,221,133,16,10,8,36,18,43,7,,,,,0,492,16,508,734,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0907B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,B ,81,85,11,5,7,19,7,15,9,,,,,0,239,7,246,391,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0908B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,908,C01,86,87,6,5,3,19,0,22,6,,,,,1,234,13,248,390,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0908C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,B ,191,133,26,7,8,45,15,25,3,,,,,4,453,18,475,671,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0909B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,909,C01,134,142,19,5,3,39,12,25,9,,,,,0,388,23,411,670,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0909C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,B ,109,66,18,3,2,17,22,25,10,,,,,1,272,7,280,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0910B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,C01,115,57,15,6,7,27,21,29,4,,,,,0,281,10,291,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0910C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,910,C02,113,69,8,5,3,23,18,28,11,,,,,0,278,8,286,511,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0910C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,B ,138,86,15,3,7,32,16,36,17,,,,,0,350,13,363,657,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0911B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,C01,110,80,14,10,6,44,9,37,14,,,,,0,324,19,343,656,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0911C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,911,C02,131,105,21,7,4,30,12,36,14,,,,,0,360,7,367,656,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0911C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,B ,139,64,14,8,6,26,20,32,11,,,,,0,320,21,341,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0918B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C01,107,68,13,9,3,32,19,39,7,,,,,0,297,5,302,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0918C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C02,97,54,10,5,6,32,14,32,10,,,,,0,260,12,272,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0918C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C03,107,74,21,4,6,29,11,45,11,,,,,2,308,15,325,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0918C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,B ,127,84,22,5,9,31,16,38,10,,,,,0,342,16,358,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0919B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C01,133,66,18,8,8,42,12,38,19,,,,,1,344,9,354,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0919C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C02,127,80,26,6,8,35,18,39,18,,,,,0,357,0,357,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0919C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,B ,150,105,7,10,5,25,19,18,11,,,,,2,350,13,365,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0920B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,C01,134,84,14,4,4,35,21,29,9,,,,,0,334,9,343,591,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0920C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,B ,136,90,10,8,3,20,4,12,5,,,,,0,288,10,298,534,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0921B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,C01,138,91,11,4,1,31,10,13,11,,,,,0,310,10,320,534,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0921C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,B ,109,70,11,12,7,27,21,35,13,,,,,0,305,14,319,575,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0922B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C01,114,75,13,16,3,24,20,20,11,,,,,0,296,6,302,574,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0922C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C02,106,70,14,14,7,30,11,30,9,,,,,0,291,14,305,574,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0922C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,B ,138,93,17,8,11,47,21,49,24,,,,,0,408,23,431,720,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0923B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,C01,141,96,19,8,2,39,16,48,18,,,,,0,387,21,408,719,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0923C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,B ,94,70,11,4,4,29,21,27,10,,,,,1,270,11,282,438,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0924B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,C01,81,65,19,5,9,21,11,31,14,,,,,0,256,9,265,437,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0924C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,B ,134,72,14,4,5,35,20,21,11,,,,,0,316,16,332,549,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0925B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,C01,137,48,6,5,5,31,18,32,8,,,,,1,290,12,303,548,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0925C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,926,B ,161,110,18,6,12,67,20,45,21,,,,,0,460,19,479,723,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0926B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,927,B ,148,71,10,2,2,47,11,24,11,,,,,1,326,14,341,557,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0927B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,B ,143,83,12,6,4,31,20,37,17,,,,,0,353,14,367,584,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0928B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,C01,180,73,16,7,4,47,13,24,13,,,,,0,377,10,387,583,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0928C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,B ,99,69,25,7,6,15,10,30,6,,,,,0,267,17,284,638,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0930B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C01,104,53,24,11,2,9,7,25,13,,,,,0,248,15,263,637,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0930C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C02,101,67,24,6,7,15,9,31,11,,,,,0,271,12,283,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0930C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,B ,100,79,9,8,6,19,10,38,13,,,,,0,282,12,294,722,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0931B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,C01,128,91,11,8,7,37,8,24,22,,,,,0,336,14,350,722,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0931C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,B ,131,63,18,21,4,15,28,7,7,,,,,9,294,36,339,696,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0932B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C01,131,70,25,12,7,30,11,39,8,,,,,1,333,12,346,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0932C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C02,126,84,20,9,7,22,17,30,9,,,,,0,324,12,336,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0932C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C03,133,51,25,1,7,23,17,37,12,,,,,0,306,18,324,695,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0932C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,B ,199,118,7,2,6,25,7,20,8,,,,,0,392,27,419,695,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0933B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C01,192,137,17,6,6,32,4,27,8,,,,,1,429,11,441,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0933C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C02,183,124,7,10,5,34,8,23,16,,,,,1,410,9,420,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0933C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C03,196,136,5,14,0,25,6,26,5,,,,,0,413,18,431,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0933C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,B ,161,80,15,12,5,30,18,35,12,,,,,1,368,9,378,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C01,131,81,16,8,3,35,30,36,21,,,,,1,361,6,368,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C02,150,66,18,6,6,36,29,40,19,,,,,1,370,10,381,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C03,120,69,18,6,6,38,17,44,20,,,,,1,338,15,354,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C04,112,63,10,9,3,36,19,45,26,,,,,2,323,12,337,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C05,126,70,20,0,5,39,24,45,17,,,,,0,346,12,358,686,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C05.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C06,151,70,20,7,6,37,18,34,16,,,,,1,359,12,372,685,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C06.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C07,146,79,17,7,5,39,24,34,15,,,,,1,366,10,377,685,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934C07.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01,186,122,10,1,1,25,9,24,10,,,,,1,388,17,406,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934E01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C01,176,129,15,5,3,42,9,23,8,,,,,0,410,15,425,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934E01C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C02,189,139,10,10,4,43,8,24,7,,,,,0,434,9,443,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934E01C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E01C03,182,116,12,7,2,22,11,27,12,,,,,0,391,12,403,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0934E01C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,B ,114,65,34,3,2,0,11,36,15,,,,,0,280,15,295,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935B00.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C01,117,58,19,4,6,17,11,26,10,,,,,0,268,15,283,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935C01.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C02,127,67,31,7,5,10,15,27,8,,,,,0,297,0,297,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935C02.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C03,111,65,27,6,6,10,9,35,10,,,,,0,279,12,291,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935C03.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C04,116,76,23,4,5,10,11,21,10,,,,,0,276,7,283,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935C04.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C05,130,74,38,6,7,7,9,27,6,,,,,1,304,9,314,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0935C05.jpg
5,13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,B ,103,69,23,7,4,29,16,44,16,,,,,0,311,18,329,700,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0936B00.jpg
