CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_PVEM,PRI_NA,PRI_ES,PRI_NA_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,168,1,38,132,7,4,1,6,5,189,1,0,0,3,0,1,0,0,0,0,0,0,0,387,0,20,407,505
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,169,2,16,325,16,10,12,14,5,379,5,1,0,3,0,2,0,0,0,0,0,0,0,788,3,40,831,1099
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,170,2,6,200,24,3,12,12,11,306,3,1,1,2,0,3,1,1,1,0,1,0,0,588,0,51,639,824
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,171,2,55,227,64,1,10,15,21,602,14,1,1,3,0,4,1,0,0,0,0,0,0,1019,0,49,1068,1392
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,172,1,10,101,7,2,22,4,8,150,1,0,0,1,0,3,0,0,0,0,0,0,0,309,0,24,333,467
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,173,1,3,77,4,1,0,5,4,215,1,0,0,0,0,0,0,0,0,0,0,0,0,310,0,14,324,448
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,174,1,38,111,24,4,9,7,10,208,6,0,0,1,0,1,1,0,0,0,0,0,0,420,0,31,451,640
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,175,1,26,236,5,5,18,5,8,198,5,1,0,0,0,1,0,1,0,0,0,0,0,509,0,41,550,655
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,176,2,31,222,17,8,56,14,26,358,15,0,0,0,0,0,0,0,0,0,0,0,0,747,0,54,801,1029
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,177,2,10,277,21,4,12,8,6,372,7,0,1,6,0,3,0,0,0,0,0,0,0,727,0,40,767,957
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,178,4,160,156,22,90,36,18,63,665,33,5,,,,,,,,,,,,1248,0,90,1338,2256
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,179,3,150,237,20,82,24,12,46,439,20,5,,,,,,,,,,,,1035,0,43,1078,1616
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,180,2,132,126,13,54,24,11,63,481,23,4,,,,,,,,,,,,931,2,29,962,1438
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,181,2,112,120,14,35,15,10,47,388,17,2,,,,,,,,,,,,760,0,22,782,1216
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,182,1,11,13,29,2,1,3,3,65,0,2,,,,,,,,,,,,129,0,6,135,196
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,183,1,11,72,4,5,1,2,15,39,7,0,,,,,,,,,,,,156,0,8,164,324
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,184,1,59,43,9,7,7,6,12,123,3,2,,,,,,,,,,,,271,0,14,285,578
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,185,1,13,21,1,8,2,4,7,31,2,0,,,,,,,,,,,,89,0,11,100,158
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,186,1,11,13,29,2,1,3,3,65,0,2,,,,,,,,,,,,129,0,6,135,476
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,187,2,47,114,19,14,13,12,26,352,7,0,,,,,,,,,,,,604,0,31,635,979
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,188,1,28,47,15,11,15,10,13,155,6,0,,,,,,,,,,,,300,0,24,324,518
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,189,1,11,19,23,15,9,4,5,77,3,1,,,,,,,,,,,,167,1,15,183,435
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,190,1,32,52,12,13,4,8,12,99,8,0,,,,,,,,,,,,240,0,17,257,386
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,191,2,38,82,17,8,7,6,17,238,14,1,,,,,,,,,,,,428,0,30,458,793
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,192,1,60,20,3,11,3,6,8,94,5,2,,,,,,,,,,,,212,0,21,233,491
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,193,2,38,75,8,37,6,15,16,132,11,3,,,,,,,,,,,,341,0,30,371,884
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,194,2,124,68,13,36,22,15,19,232,7,1,,,,,,,,,,,,537,0,32,569,1110
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,195,2,67,67,9,29,18,6,18,225,11,0,,,,,,,,,,,,450,0,33,483,812
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,196,1,34,171,45,10,15,4,7,175,8,1,,,,,,,,,,,,470,0,16,486,665
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,197,2,50,484,77,16,14,5,11,177,9,1,,,,,,,,,,,,844,0,25,869,1274
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,198,1,6,45,5,5,1,3,4,43,1,1,,,,,,,,,,,,114,0,5,119,185
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,199,2,38,91,10,15,4,3,14,72,4,1,,,,,,,,,,,,252,0,8,260,428
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,200,2,67,58,17,40,17,22,16,214,18,1,,,,,,,,,,,,470,0,41,511,976
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,201,2,45,98,20,31,24,19,20,346,13,0,,,,,,,,,,,,616,0,28,644,1239
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,202,1,32,96,37,16,6,6,11,98,0,2,,,,,,,,,,,,304,0,42,346,665
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,203,2,80,99,7,22,14,4,37,331,10,1,,,,,,,,,,,,605,0,30,635,1064
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,204,2,88,84,34,35,34,16,23,413,28,0,,,,,,,,,,,,755,1,37,793,1386
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,205,1,14,38,3,1,14,4,3,50,3,0,,,,,,,,,,,,130,0,3,133,186
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,206,3,115,178,112,96,21,15,40,610,34,4,,,,,,,,,,,,1225,0,50,1275,1960
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,207,2,127,117,77,87,21,32,71,461,30,2,,,,,,,,,,,,1025,0,42,1067,1497
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,208,3,119,131,107,110,18,32,65,671,42,4,,,,,,,,,,,,1299,1,53,1353,1868
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,209,4,124,76,216,52,17,14,43,614,113,8,,,,,,,,,,,,1277,0,49,1326,2326
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,210,2,48,95,71,35,8,5,47,202,14,3,,,,,,,,,,,,528,0,20,548,762
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,211,2,43,52,21,14,11,4,20,213,20,1,,,,,,,,,,,,399,0,30,429,1431
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,212,2,50,79,68,46,13,11,9,317,30,1,,,,,,,,,,,,624,0,25,649,915
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,213,2,57,84,92,16,17,11,13,308,14,2,,,,,,,,,,,,614,0,32,646,905
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,214,2,72,103,84,73,24,25,17,420,49,5,,,,,,,,,,,,872,1,57,930,1328
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,215,3,131,232,79,64,34,32,45,524,65,4,,,,,,,,,,,,1210,0,69,1279,2045
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,216,5,234,296,208,107,34,31,52,1273,69,8,,,,,,,,,,,,2312,0,100,2412,3513
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,217,1,13,27,24,33,13,0,60,136,5,1,,,,,,,,,,,,312,0,18,330,467
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,218,1,18,96,46,19,18,1,50,187,7,3,,,,,,,,,,,,445,0,25,470,660
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,219,1,17,25,33,17,1,5,6,67,1,2,,,,,,,,,,,,174,0,5,179,287
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,220,3,219,258,92,44,31,32,18,334,36,10,,,,,,,,,,,,1074,0,68,1142,2180
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,221,11,376,509,171,126,92,46,63,1427,106,11,,,,,,,,,,,,2927,20,137,3084,6951
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,222,2,121,140,79,148,17,23,35,460,22,4,,,,,,,,,,,,1049,0,27,1076,1490
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,223,2,81,101,55,46,17,24,45,376,34,4,,,,,,,,,,,,783,1,34,818,1189
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,224,4,65,389,15,25,52,11,97,732,114,0,,,,,,,,,,,,1500,0,75,1575,2304
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,225,2,23,196,7,17,31,8,50,411,44,0,,,,,,,,,,,,787,0,49,836,1133
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,226,2,6,58,5,2,7,3,27,60,102,0,,,,,,,,,,,,270,0,21,291,378
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,227,1,2,101,4,1,3,1,16,32,161,0,,,,,,,,,,,,321,0,10,331,385
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,228,2,29,226,8,10,18,7,128,223,310,1,,,,,,,,,,,,960,0,63,1023,1267
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,229,1,9,127,3,2,5,2,15,132,98,0,,,,,,,,,,,,393,0,21,414,506
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,230,1,27,110,16,0,9,5,42,180,66,0,,,,,,,,,,,,455,0,26,481,625
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,231,1,2,95,3,1,3,1,12,144,55,0,,,,,,,,,,,,316,0,14,330,419
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,232,3,47,245,39,6,38,13,95,489,207,0,,,,,,,,,,,,1179,0,120,1299,1966
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,233,1,12,84,14,5,7,2,48,97,84,0,,,,,,,,,,,,353,0,28,381,499
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,234,1,7,56,8,2,13,4,28,175,67,0,,,,,,,,,,,,360,0,26,386,497
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,235,1,13,101,6,3,8,5,50,147,104,0,,,,,,,,,,,,437,0,33,470,609
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,236,1,21,169,10,7,24,4,32,145,77,0,,,,,,,,,,,,489,0,41,530,710
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,237,1,1,54,1,0,26,2,10,53,43,0,,,,,,,,,,,,190,0,5,195,253
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,13,CALNALI,238,1,24,123,4,3,1,4,79,81,73,0,,,,,,,,,,,,392,0,18,410,488
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,240,2,23,158,18,10,56,8,83,343,14,1,0,5,0,0,2,1,1,0,0,0,0,723,0,19,742,1060
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,241,2,26,105,33,15,38,15,14,322,7,0,0,3,0,0,1,0,0,0,1,0,0,580,0,27,607,931
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,242,1,3,26,21,2,8,7,9,106,0,1,0,0,0,0,1,0,0,0,1,0,0,185,0,5,190,279
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,243,1,17,65,22,5,17,6,28,165,2,1,2,1,0,0,0,0,0,0,0,0,0,331,0,20,351,627
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,244,1,3,48,22,1,15,3,15,78,2,0,0,0,0,0,0,0,0,0,0,0,0,187,0,8,195,260
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,245,2,20,123,32,16,137,14,50,317,4,0,1,3,0,1,1,0,0,0,0,0,0,719,0,32,751,1104
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,246,4,33,134,31,17,23,13,206,689,10,1,0,1,1,1,1,0,0,1,0,0,0,1162,0,34,1196,1519
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,247,1,4,105,6,5,25,1,107,254,1,1,1,2,0,1,5,0,0,0,0,0,0,518,1,16,535,725
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,248,1,6,64,13,4,16,8,29,259,3,0,0,0,0,0,0,0,0,0,0,0,0,402,0,34,436,635
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,249,2,20,112,28,12,115,7,55,419,6,0,0,0,0,1,0,0,0,0,0,0,0,775,3,36,814,1193
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,250,3,10,156,28,14,104,34,119,786,10,1,0,4,0,2,0,0,0,0,0,0,0,1268,0,39,1307,1892
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,251,1,15,60,8,4,26,8,28,211,4,0,1,0,0,0,0,0,0,0,0,0,0,365,2,19,386,624
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,252,1,21,59,14,5,23,10,31,180,4,3,0,0,0,0,1,0,0,1,0,0,0,352,0,15,367,565
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,253,1,11,26,19,7,38,4,8,167,1,0,0,0,0,0,0,0,0,0,0,0,0,281,0,25,306,549
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,254,1,2,17,22,4,23,3,23,124,0,1,0,0,0,2,0,0,0,0,0,0,0,221,0,24,245,394
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,255,2,14,59,34,8,41,19,19,482,2,1,0,2,0,0,3,1,0,1,0,0,0,686,0,33,719,1119
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,256,2,17,114,19,4,31,12,31,238,8,1,1,5,1,1,0,0,0,0,0,0,0,483,0,28,511,863
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,257,5,170,227,24,40,49,21,56,968,39,2,,,,,,,,,,,,1596,0,63,1659,3143
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,258,4,232,253,44,45,50,29,88,781,37,3,,,,,,,,,,,,1562,1,77,1640,2762
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,259,3,214,206,18,23,22,13,59,486,16,3,,,,,,,,,,,,1060,0,35,1095,1637
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,260,2,105,91,6,11,17,3,45,246,14,1,,,,,,,,,,,,539,1,19,559,825
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,261,2,142,173,10,11,34,18,29,387,24,2,,,,,,,,,,,,830,2,42,874,1423
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,262,4,213,223,19,42,49,23,52,619,30,2,,,,,,,,,,,,1272,1,66,1339,2422
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,263,2,122,105,7,8,11,9,33,304,13,0,,,,,,,,,,,,612,2,26,640,1077
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,264,5,220,252,33,37,65,33,128,899,37,6,,,,,,,,,,,,1710,0,106,1816,3244
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,265,4,142,269,37,24,54,8,71,725,26,5,,,,,,,,,,,,1361,0,79,1440,2342
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,266,2,46,120,12,11,18,17,18,365,6,0,,,,,,,,,,,,613,0,20,633,1185
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,267,2,74,72,17,9,21,10,35,190,6,2,,,,,,,,,,,,436,0,25,461,826
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,268,1,30,87,14,11,11,4,8,96,2,1,,,,,,,,,,,,264,0,19,283,523
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,269,4,170,317,40,45,49,28,54,859,47,3,,,,,,,,,,,,1612,3,78,1693,2891
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,270,3,152,141,12,27,45,17,34,523,26,2,,,,,,,,,,,,979,1,46,1026,1989
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,271,5,248,233,36,43,79,29,103,914,38,0,,,,,,,,,,,,1723,1,83,1807,3180
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,272,2,49,156,17,18,15,7,27,120,11,0,,,,,,,,,,,,420,0,22,442,894
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,273,5,395,286,53,61,92,36,77,898,38,6,,,,,,,,,,,,1942,4,142,2088,3512
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,274,5,169,352,44,38,63,36,76,1127,43,3,,,,,,,,,,,,1951,22,64,2037,3249
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,275,2,93,124,12,8,11,8,11,171,10,3,,,,,,,,,,,,451,0,34,485,863
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,276,1,46,111,15,8,9,11,13,156,3,0,,,,,,,,,,,,372,0,30,402,741
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,277,1,81,73,0,10,16,2,10,156,14,0,,,,,,,,,,,,362,0,30,392,721
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,278,2,61,80,9,9,17,4,8,230,11,1,,,,,,,,,,,,430,0,26,456,759
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,279,1,68,85,4,2,9,5,16,112,5,0,,,,,,,,,,,,306,0,23,329,529
5,13,HIDALGO,10,APAN,15,CUAUTEPEC,280,2,147,151,8,11,14,12,36,352,20,4,,,,,,,,,,,,755,1,32,788,1234
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,281,2,135,205,13,230,14,21,54,320,19,0,0,9,0,7,0,0,0,0,1,0,0,1028,1,51,1080,1455
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,282,2,169,150,4,190,6,10,39,250,9,3,0,2,0,6,0,0,0,0,0,0,0,838,0,29,867,1123
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,283,1,123,75,7,99,8,2,8,99,1,1,0,0,0,6,0,0,0,0,0,0,0,429,0,14,443,649
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,284,1,26,51,9,103,6,5,15,90,5,0,0,0,0,0,0,0,0,0,0,0,0,310,0,8,318,427
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,285,1,17,84,6,66,5,5,11,139,3,1,0,1,1,4,0,0,0,0,0,0,0,343,0,20,363,494
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,286,2,266,113,4,139,15,6,18,136,10,124,0,4,0,2,0,0,0,0,0,0,0,837,0,31,868,1233
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,287,1,91,58,0,147,6,4,14,70,0,0,0,3,0,4,0,0,0,0,0,0,0,397,0,13,410,572
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,288,2,138,108,17,122,12,7,13,314,9,3,2,0,0,1,0,0,0,0,13,0,0,759,0,33,792,1233
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,289,3,309,120,27,199,25,16,31,415,17,4,0,3,0,15,0,0,0,2,0,0,0,1183,0,69,1252,1834
5,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,290,1,55,196,7,99,5,8,9,105,10,1,0,1,0,4,0,0,0,0,0,0,1,501,0,26,527,680
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,291,3,27,189,113,9,17,13,9,290,25,3,0,8,0,7,1,1,0,0,0,0,0,712,0,60,772,1885
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,292,3,41,259,115,4,19,12,33,388,39,3,2,5,0,2,1,0,0,0,0,0,1,924,0,59,983,1576
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,293,1,9,90,34,1,10,0,2,44,3,1,0,0,0,0,0,0,0,0,0,0,0,194,0,10,204,381
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,294,1,8,68,53,1,22,1,4,89,20,0,0,1,0,2,0,0,0,0,0,0,0,269,1,27,297,589
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,295,1,9,64,19,2,6,2,5,63,10,0,0,1,0,2,0,0,0,0,0,0,0,183,0,13,196,306
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,296,1,13,118,78,6,51,5,6,119,15,2,0,2,0,0,0,0,0,0,0,0,0,415,1,39,455,670
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,297,1,10,76,62,4,11,4,11,124,27,1,4,0,0,2,0,0,0,0,0,0,0,336,0,24,360,585
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,298,1,10,150,55,4,16,5,11,117,8,0,0,0,0,3,0,0,0,0,0,0,0,379,0,31,410,715
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,299,1,1,30,20,0,6,1,1,43,6,1,0,0,0,0,0,0,0,0,0,0,0,109,0,13,122,223
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,300,1,13,78,59,3,2,3,1,33,3,1,0,2,0,0,0,0,0,0,0,0,0,198,0,18,216,313
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,301,1,10,94,32,0,26,3,4,67,4,0,0,0,0,3,0,0,0,0,0,0,0,243,0,20,263,368
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,302,1,15,112,109,2,24,4,2,90,4,4,0,2,0,1,1,0,0,0,0,0,0,370,0,15,385,562
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,303,1,0,69,10,0,4,1,3,47,1,5,0,1,0,1,0,0,0,0,0,0,0,142,0,7,149,225
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,304,1,9,84,31,2,42,4,3,75,11,1,0,1,0,1,1,0,0,0,0,1,0,266,0,14,280,475
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,305,1,15,85,63,2,10,5,9,149,12,2,0,0,0,1,1,1,0,0,0,0,2,357,0,25,382,667
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,306,1,11,20,32,14,5,2,3,28,4,1,0,0,0,0,0,0,0,0,0,0,0,120,0,15,135,210
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,307,1,18,152,61,5,11,2,3,104,8,0,0,0,0,2,0,0,0,0,1,0,0,367,0,22,389,676
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,308,1,6,107,95,2,21,11,7,149,2,3,1,1,1,0,0,0,0,0,0,0,0,406,0,25,431,633
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,309,2,34,294,254,9,38,9,10,215,9,7,1,2,0,2,0,0,0,0,0,0,0,884,0,41,925,1313
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,310,1,21,155,110,2,5,3,11,105,12,7,0,3,0,1,1,0,0,0,0,0,0,436,0,36,472,718
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,311,1,26,143,89,6,29,6,5,65,4,0,0,1,0,4,2,0,0,0,0,0,0,380,0,31,411,652
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,312,3,34,197,168,3,15,3,12,163,25,6,0,0,0,2,0,0,0,0,0,0,0,628,0,50,678,1014
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,313,1,2,26,49,1,57,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,148,0,13,161,239
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,314,1,7,50,103,0,2,4,5,40,2,2,0,0,0,0,0,0,0,0,0,0,0,215,0,21,236,339
5,13,HIDALGO,1,ZIMAPAN,17,CHAPULHUACAN,315,2,12,160,126,8,37,9,6,124,13,6,1,3,4,2,0,0,0,0,0,0,0,511,0,62,573,900
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,316,3,72,223,37,30,102,16,41,746,24,0,1,3,0,4,0,0,0,0,1,1,0,1301,0,59,1360,2068
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,317,1,26,37,18,5,27,7,12,164,5,0,1,1,0,1,0,0,0,0,0,0,0,304,0,30,334,607
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,318,1,9,86,9,5,23,8,44,249,6,0,0,0,0,0,1,0,0,0,0,0,0,440,0,18,458,573
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,319,1,12,57,6,6,25,13,8,242,3,0,0,0,0,5,0,0,0,0,0,0,0,377,0,25,402,566
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,320,2,25,103,13,15,18,11,12,451,15,1,0,1,0,1,0,0,0,1,1,0,0,668,1,47,716,1019
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,321,1,23,95,14,18,17,6,16,181,7,0,0,4,0,1,0,0,0,0,0,1,1,384,0,30,414,618
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,322,2,31,165,11,15,17,9,25,327,7,0,1,1,0,0,0,1,0,0,0,0,1,611,1,31,643,1013
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,323,3,41,165,23,22,30,9,34,646,9,1,0,0,0,3,1,0,0,0,0,0,0,984,0,49,1033,1540
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,324,1,9,36,7,6,29,7,6,105,5,0,0,2,0,1,0,0,0,0,0,0,0,213,1,19,233,358
