CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,C_COMUN_PRI_PVEM_NA_PS,C_COMUN_PRI_PVEM_PS,PRI,PVEM,PS,PRD,PT,MC,NA,PAC,MORENA,ES,PAN_PRD_PAC,PAN_PRD,PAN_PAC,PRD_PAC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,412,B,1,0,B,56,,34,,,,23,23,4,22,4,187,6,0,0,0,0,4,3,0,0,366,33,15,414,733,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,412,C,1,0,C01,43,,39,,,,18,24,3,21,6,163,9,0,1,0,0,0,1,0,1,329,47,25,401,733,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,412,C,2,0,C02,38,,39,,,,29,26,4,16,5,199,7,3,0,0,0,7,3,0,2,378,51,17,446,733,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,412,C,3,0,C03,29,,60,,,,19,24,6,15,6,165,3,1,0,0,0,3,1,0,4,336,39,20,395,732,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,413,B,1,0,B,32,,52,,,,13,26,3,33,1,140,4,1,0,0,0,1,7,1,0,314,32,20,366,637,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,413,C,1,0,C01,24,,44,,,,12,24,2,24,4,179,5,0,0,0,0,7,3,2,0,330,32,25,387,636,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,414,B,1,0,B,39,,10,,,,5,22,1,4,3,101,5,0,0,0,0,3,1,0,1,195,7,12,214,398,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,414,C,1,0,C01,32,,19,,,,8,16,2,7,6,126,5,1,0,0,0,2,1,0,0,225,14,14,253,398,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,415,B,1,0,B,60,,26,,,,16,19,3,16,6,112,3,0,1,0,0,2,2,0,1,267,22,22,311,530,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,415,C,1,0,C01,84,,30,,,,10,7,4,10,5,111,3,3,0,0,0,2,0,0,0,269,23,17,309,530,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,416,B,1,0,B,60,,51,,,,16,20,5,17,6,58,2,4,0,0,0,9,3,0,1,252,40,30,322,561,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,416,C,1,0,C01,59,,61,,,,15,26,5,19,6,64,7,1,0,0,0,1,0,0,0,264,40,20,324,561,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,417,B,1,0,B,32,,35,,,,6,23,1,15,3,36,1,0,0,0,0,2,0,0,1,155,14,10,179,322,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,418,B,1,0,B,29,,29,,,,9,28,1,44,2,94,6,1,1,0,0,0,0,0,2,246,19,11,276,431,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,419,B,1,0,B,27,,97,,,,8,30,9,28,4,114,3,3,0,1,0,5,4,1,0,334,14,17,365,616,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,420,B,1,0,B,47,,18,,,,3,18,3,20,7,116,5,1,1,1,0,2,1,0,2,245,79,54,378,634,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,420,C,1,0,C01,56,,23,,,,8,27,4,27,5,109,4,0,0,0,0,4,2,1,1,271,82,8,361,633,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,420,C,2,0,C02,60,,17,,,,5,30,4,15,11,129,1,0,0,0,0,5,4,0,2,283,96,22,401,633,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,421,B,1,0,B,77,,31,,,,17,21,6,13,12,157,7,3,0,1,0,10,1,0,0,356,58,31,445,739,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,421,C,1,0,C01,75,,31,,,,10,18,3,6,6,174,7,0,0,0,0,4,6,0,0,340,57,30,427,738,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,421,C,2,0,C02,71,,33,,,,13,25,1,21,15,152,5,0,1,0,0,3,6,0,0,346,66,33,445,738,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,422,B,1,0,B,28,,36,,,,10,19,4,30,4,134,5,0,3,0,0,6,0,0,0,279,84,26,389,713,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,422,C,1,0,C01,41,,28,,,,9,18,2,34,4,143,4,0,0,0,0,2,1,1,0,287,106,29,422,713,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,422,C,2,0,C02,22,,22,,,,10,18,0,16,1,162,6,1,3,0,0,5,4,0,1,271,83,30,384,713,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,422,C,3,0,C03,34,,25,,,,10,15,0,23,4,143,4,0,1,0,0,2,2,0,1,264,86,34,384,713,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,422,C,4,0,C04,25,,30,,,,5,25,2,26,2,142,5,1,0,0,0,5,3,0,2,273,105,30,408,713,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,31,TETLA DE LA SOLIDARIDAD,423,B,1,0,B,19,,31,,,,10,5,0,7,0,40,0,1,0,0,0,0,0,0,1,114,37,7,158,231,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,58,B,1,0,B,16,,12,,,,0,0,2,6,0,52,0,0,0,0,0,0,0,0,0,88,5,17,110,209,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,470,B,1,0,B,55,,39,,,,5,7,4,46,3,72,3,0,0,0,0,0,0,0,0,234,3,12,249,473,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,470,C,1,0,C01,45,,38,,,,9,7,7,35,0,55,9,1,1,0,0,1,2,0,1,211,5,11,227,472,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,471,B,1,0,B,52,,31,,,,10,9,1,25,3,51,3,1,0,0,0,0,0,0,1,187,9,33,229,669,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,471,C,1,0,C01,56,,25,,,,6,9,4,36,5,52,5,1,2,1,0,0,1,0,0,203,12,37,252,668,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,472,B,1,0,B,48,,42,,,,3,8,2,48,7,90,5,0,0,0,0,3,0,0,0,256,4,21,281,636,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,472,C,1,0,C01,56,,47,,,,3,10,5,45,2,97,5,2,1,1,0,1,3,1,0,279,2,27,308,635,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,473,B,1,0,B,54,,51,,,,3,16,3,46,6,79,2,0,1,0,0,0,0,0,31,292,0,12,304,521,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,473,C,1,0,C01,59,,34,,,,7,9,4,28,2,77,3,2,0,0,1,0,1,0,0,227,9,16,252,520,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,B,1,0,B,55,,29,,,,5,8,2,84,8,71,0,2,0,0,0,3,1,0,1,269,16,13,298,578,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,C,1,0,C01,52,,42,,,,8,8,0,76,5,71,2,0,1,0,0,3,0,1,1,270,9,11,290,577,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,C,2,0,C02,53,,31,,,,12,7,1,66,2,62,1,0,2,0,0,0,0,2,0,239,16,11,266,577,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,B,1,0,B,96,,83,,,,5,5,0,26,5,90,2,2,0,1,0,1,1,0,0,317,7,22,346,631,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,C,1,0,C01,68,,91,,,,9,6,3,25,8,74,3,2,1,0,1,1,0,0,1,293,8,9,310,630,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,B,1,0,B,59,,51,,,,10,10,2,39,5,105,6,1,3,1,0,4,1,0,1,298,9,16,323,692,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C,1,0,C01,60,,53,,,,8,10,3,41,6,89,3,0,0,0,0,5,0,0,3,281,11,17,309,692,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C,2,0,C02,57,,47,,,,8,9,3,40,8,72,5,0,1,0,0,3,2,0,1,256,11,20,287,692,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C,3,0,C03,49,,52,,,,5,9,5,42,4,96,5,2,0,0,1,3,2,0,0,275,5,19,299,692,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,B,1,0,B,64,,42,,,,6,11,0,53,3,91,3,0,0,1,0,3,2,1,0,280,7,16,303,534,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,C,1,0,C01,62,,46,,,,7,2,1,64,4,90,3,2,0,0,0,1,1,0,0,283,7,15,305,533,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,478,B,1,0,B,40,,35,,,,2,14,9,39,4,89,2,1,0,0,0,4,3,1,1,244,11,4,259,439,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,479,B,1,0,B,18,,22,,,,2,20,0,3,0,60,4,1,0,0,0,2,3,0,1,136,19,11,166,323,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,480,B,1,0,B,39,,12,,,,4,5,5,12,3,35,1,1,0,1,0,0,0,0,1,119,2,9,130,247,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,B,1,0,B,96,,59,,,,6,10,1,16,4,95,4,2,1,0,0,0,0,0,1,295,20,15,330,646,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,C,1,0,C01,77,,48,,,,14,15,3,15,7,77,5,0,2,1,0,2,1,0,1,268,21,22,311,646,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,C,2,0,C02,77,,46,,,,13,14,1,16,9,77,2,0,5,1,0,3,1,0,1,266,34,22,322,646,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,B,1,0,B,82,,27,,,,6,10,6,7,4,101,6,0,0,0,0,1,0,0,1,251,37,18,306,610,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,C,1,0,C01,101,,23,,,,12,16,3,12,4,97,2,2,1,0,0,1,4,0,0,278,31,15,324,610,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,C,2,0,C02,86,,23,,,,9,8,5,26,1,93,5,0,0,0,0,0,0,0,0,256,36,27,319,609,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,483,B,1,0,B,6,,33,,,,4,3,0,6,2,21,0,0,1,0,0,0,1,0,0,77,3,1,81,124,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,B,1,0,B,32,,24,,,,9,21,4,12,2,126,6,1,1,0,0,12,5,0,5,260,9,22,291,572,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,C,1,0,C01,28,,19,,,,6,15,7,9,1,187,5,1,0,0,0,5,1,1,1,286,21,12,319,572,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,C,2,0,C02,52,,33,,,,4,22,9,9,4,129,7,0,1,0,1,6,7,0,2,286,3,14,303,571,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,485,B,1,0,B,44,,22,,,,8,9,4,110,7,138,4,1,0,0,0,5,4,0,1,357,23,10,390,672,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,486,B,1,0,B,65,,33,,,,7,14,3,20,3,149,5,2,0,0,0,3,1,0,0,305,21,16,342,608,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,487,B,1,0,B,10,,4,,,,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,37,1,1,39,144,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,B,1,0,B,65,,17,,,,5,24,10,26,6,98,5,1,4,0,0,6,4,1,2,274,20,23,317,629,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,C,1,0,C01,62,,19,,,,8,15,5,29,4,101,7,0,1,0,0,3,2,1,0,257,35,20,312,628,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,489,B,1,0,B,16,,6,,,,3,5,1,1,2,19,1,0,0,0,0,1,0,0,0,55,2,2,59,103,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,490,B,1,0,B,25,,18,,,,2,8,1,15,1,36,0,0,0,0,0,0,0,0,0,106,5,3,114,187,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,B,1,0,B,69,,49,,,,68,26,8,31,8,62,4,0,0,0,0,0,0,0,0,325,5,19,349,638,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C,1,0,C01,47,,47,,,,36,16,8,58,3,81,2,1,0,0,0,5,1,0,0,305,1,19,325,638,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C,2,0,C02,45,,45,,,,54,25,13,34,3,76,1,0,2,0,0,1,0,0,0,299,12,18,329,638,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C,3,0,C03,61,,70,,,,47,23,5,47,8,109,3,0,0,0,0,1,0,0,0,374,5,15,394,638,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,492,B,1,0,B,36,,16,,,,5,9,2,18,0,52,1,0,5,0,1,1,0,0,2,148,16,10,174,303,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,493,B,1,0,B,55,,42,,,,9,24,1,28,6,70,4,0,0,0,0,6,0,0,2,247,11,10,268,517,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,B,1,0,B,14,,18,,,,1,13,3,16,2,65,3,0,0,0,0,8,2,0,3,148,51,17,216,423,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,C,1,0,C01,14,,21,,,,5,24,6,10,4,81,4,0,0,0,0,4,3,0,2,178,29,17,224,423,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,495,B,1,0,B,31,,31,,,,18,2,1,13,1,77,0,0,1,1,1,4,0,0,2,183,26,15,224,401,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,495,C,1,0,C01,33,,17,,,,26,4,1,14,5,71,1,0,0,1,0,0,1,0,1,175,23,14,212,401,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,496,B,1,0,B,71,,75,,,,25,17,5,32,3,117,3,1,1,1,0,1,0,0,0,352,15,26,393,606,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,497,B,1,0,B,35,,20,,,,7,4,0,16,3,34,1,1,0,0,0,0,0,0,0,121,39,5,165,230,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,497,E,1,0,E01,25,,13,,,,9,3,1,11,1,18,0,4,0,0,0,1,0,0,0,86,43,7,136,217,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,498,B,1,0,B,32,,16,,,,2,7,0,2,4,23,1,0,1,0,1,1,0,1,0,91,30,12,133,193,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,498,E,1,0,E01,8,,11,,,,14,6,1,3,2,25,0,0,1,0,0,2,2,0,1,76,0,3,79,129,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,499,B,1,0,B,50,,38,,,,3,4,2,50,9,44,1,1,0,0,0,4,0,0,2,208,15,15,238,441,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,499,C,1,0,C01,57,,32,,,,4,3,3,48,5,29,0,0,0,0,0,0,2,0,0,183,17,21,221,441,Acta levantada en consejo,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,500,B,1,0,B,6,,20,,,,4,8,2,12,8,50,3,0,0,0,0,0,0,0,0,113,141,12,266,465,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,501,B,1,0,B,63,,75,,,,12,24,2,27,2,148,6,0,0,1,1,3,5,0,0,369,45,18,432,679,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,501,C,1,0,C01,57,,68,,,,15,28,8,19,8,189,7,0,0,0,0,3,4,0,1,407,37,31,475,679,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,502,B,1,0,B,59,,25,,,,4,7,7,24,3,42,4,0,1,0,0,4,0,1,1,182,22,32,236,326,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,503,B,1,0,B,23,,8,,,,2,5,2,4,1,19,3,0,0,0,0,4,0,0,0,71,9,4,84,139,Acta  casilla,,,
1,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,504,B,1,0,B,12,,9,,,,5,5,1,15,0,36,1,0,0,0,0,0,0,0,0,84,14,9,107,212,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,117,B,1,0,B,74,60,,,,,4,14,28,,9,164,17,1,0,0,0,3,2,0,2,378,0,21,399,657,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,117,C,1,0,C01,107,81,,,,,7,20,16,,9,142,11,2,2,0,0,1,2,0,2,402,0,30,432,657,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,118,B,1,0,B,32,120,,,,,5,21,12,,15,126,1,4,0,0,0,2,1,0,1,340,0,14,354,516,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,118,C,1,0,C01,37,75,,,,,7,12,8,,15,116,3,0,1,1,0,3,0,0,0,278,0,14,292,515,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,119,B,1,0,B,31,74,,,,,16,50,17,,13,138,8,0,0,0,0,2,0,0,0,349,0,19,368,585,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,120,B,1,0,B,8,46,,,,,0,3,4,,1,61,2,0,0,0,0,0,1,0,0,126,0,8,134,244,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,121,B,1,0,B,61,110,,,,,7,16,8,,38,126,5,1,0,0,0,4,1,0,0,377,0,16,393,608,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,9,CUAXOMULCO,121,C,1,0,C01,74,104,,,,,9,25,6,,23,117,3,1,2,0,0,5,2,1,3,375,2,11,388,608,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,398,B,1,0,B,12,111,,,,,5,54,37,,3,126,11,0,0,0,0,8,2,0,0,369,0,19,388,588,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,398,C,1,0,C01,15,103,,,,,1,29,46,,4,130,9,0,0,0,0,6,1,1,1,346,1,15,362,588,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,398,C,2,0,C02,16,96,,,,,6,53,32,,2,137,6,0,0,0,0,9,2,0,1,360,0,19,379,588,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,398,C,3,0,C03,17,135,,,,,5,39,42,,11,125,6,0,1,1,0,8,8,0,0,398,0,12,410,588,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,399,B,1,0,B,19,121,,,,,4,38,15,,6,114,2,0,0,0,0,6,0,1,2,328,0,16,344,508,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,399,C,1,0,C01,16,118,,,,,4,44,22,,6,106,5,0,0,0,0,8,1,0,1,331,0,17,348,508,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,399,C,2,0,C02,12,117,,,,,1,43,18,,16,101,10,0,0,0,0,7,3,0,0,328,0,12,340,508,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,403,B,1,0,B,29,103,,,,,8,16,69,,3,63,5,0,1,1,0,1,2,0,2,303,0,13,316,583,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,403,C,1,0,C01,26,93,,,,,6,35,65,,7,64,12,0,0,0,0,3,0,2,2,315,0,22,337,582,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,404,B,1,0,B,32,79,,,,,5,31,55,,4,87,5,0,1,1,0,3,2,1,0,306,0,29,335,602,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,404,C,1,0,C01,21,113,,,,,5,34,39,,6,78,8,0,0,1,0,3,3,2,0,313,0,17,330,602,Acta levantada en consejo,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,404,C,2,0,C02,23,95,,,,,5,33,47,,3,82,6,0,0,1,1,0,2,1,4,303,0,28,331,601,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,404,C,3,0,C03,26,116,,,,,4,35,43,,2,78,12,1,1,0,0,4,0,1,2,325,1,16,342,601,Acta levantada en consejo,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,405,B,1,0,B,17,56,,,,,0,0,16,,0,65,0,0,0,0,0,0,0,0,0,154,0,11,165,252,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,406,B,1,0,B,18,85,,,,,7,39,23,,1,113,9,0,0,0,0,0,6,0,0,301,0,17,318,449,Acta levantada en consejo,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,407,B,1,0,B,37,92,,,,,6,61,64,,3,146,9,0,0,0,0,9,3,0,0,430,0,24,454,673,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,408,B,1,0,B,17,260,,,,,2,21,22,,1,93,3,0,0,0,0,6,2,0,0,427,0,14,441,629,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,30,TERRENATE,408,C,1,0,C01,15,224,,,,,2,29,23,,5,108,6,1,1,0,0,5,2,1,2,424,0,19,443,629,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,505,B,1,0,B,18,75,,,,,5,22,63,,3,167,8,0,0,0,0,3,2,0,0,366,0,18,384,599,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,505,C,1,0,C01,17,99,,,,,11,36,57,,4,122,2,0,0,0,0,1,3,0,2,354,1,7,362,599,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,505,C,2,0,C02,30,91,,,,,8,30,56,,7,114,4,0,0,0,0,3,1,0,2,346,0,14,360,599,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,505,C,3,0,C03,19,86,,,,,11,26,57,,5,125,5,1,0,0,0,9,2,0,0,346,0,15,361,598,Acta levantada en consejo,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,506,B,1,0,B,20,106,,,,,10,40,35,,2,128,5,0,1,0,0,1,2,0,1,351,0,17,368,710,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,506,C,1,0,C01,18,98,,,,,14,47,24,,3,143,4,0,0,0,0,6,7,0,3,367,0,10,377,709,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,35,TOCATLAN,507,B,1,0,B,13,90,,,,,7,38,70,,1,155,5,1,0,0,0,3,2,0,0,385,0,12,397,625,Acta  casilla,,,
1,29,TLAXCALA,3,SAN COSME XALOSTOC,38,TZOMPANTEPEC,527,B,1,0,B,31,142,,,,,10,42,18,,5,108,6,0,1,1,0,6,5,1,3,379,0,18,397,649,Acta  casilla,,,
