ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,C_COMUN_PRI_PVEM_NVA_ALIANZA,C_COMUN_PRI_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1854,2,37,71,7,9,5,,8,9,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,179,,,,0,329,18,347,898
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1855,2,39,53,8,1,4,,10,7,2,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,157,,,,0,283,14,297,788
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1856,1,28,54,1,2,3,,5,11,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,95,,,,1,203,16,220,482
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1866,2,36,39,5,3,5,,12,8,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,203,,,,0,319,18,337,764
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1867,1,40,29,5,0,2,,4,12,9,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,131,,,,0,233,9,242,518
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1868,2,119,95,4,3,3,,10,40,14,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,352,,,,2,641,19,662,1403
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1869,2,43,66,4,4,12,,5,20,15,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,257,,,,1,427,13,441,964
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1870,1,38,58,2,7,4,,7,12,9,1,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,135,,,,0,277,16,293,636
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1877,4,110,198,15,18,8,,39,45,24,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,599,,,,1,1058,53,1112,2690
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1878,4,108,141,14,20,5,,26,34,14,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,560,,,,1,924,25,950,2357
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1879,3,73,157,10,17,2,,17,27,11,1,0,1,0,0,3,0,1,0,0,0,,,,,,,,,,,443,,,,2,763,42,807,2019
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1880,2,67,64,3,2,3,,13,12,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,252,,,,0,419,18,437,942
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1881,1,39,28,2,2,2,,9,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,183,,,,0,284,13,297,556
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1882,1,37,51,2,5,3,,5,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,144,,,,7,253,11,271,606
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1883,2,39,110,3,6,3,,7,12,7,2,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,186,,,,0,378,17,395,875
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1891,2,49,102,5,10,0,,14,28,12,0,0,0,0,0,1,0,3,0,0,0,,,,,,,,,,,353,,,,2,577,25,604,1301
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1892,3,75,186,6,12,4,,14,21,8,0,0,1,0,0,2,0,1,0,1,0,,,,,,,,,,,442,,,,4,773,38,815,1935
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1893,1,18,51,3,4,11,,7,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,173,,,,1,277,12,290,675
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1894,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1895,1,13,42,2,4,4,,6,12,5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,110,,,,0,199,10,209,557
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1896,1,47,44,3,3,4,,4,16,4,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,156,,,,0,282,7,289,699
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1897,1,24,64,1,3,7,,8,17,2,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,122,,,,0,250,8,258,636
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1898,1,24,49,2,9,10,,5,15,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,139,,,,0,258,13,271,679
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1899,1,39,86,7,0,0,,0,14,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,125,,,,0,274,17,291,605
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1900,1,26,43,8,6,6,,4,12,3,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,215,,,,0,325,13,338,686
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1901,2,12,95,3,5,0,,9,12,11,0,0,1,0,0,2,0,1,0,0,0,,,,,,,,,,,156,,,,1,307,7,315,780
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1902,2,38,91,5,6,3,,10,18,5,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,214,,,,1,392,18,411,969
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1903,2,39,62,1,8,3,,14,14,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,206,,,,0,350,11,361,873
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1904,2,31,104,5,6,0,,16,26,7,2,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,208,,,,1,408,17,426,1005
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1905,1,16,27,1,2,4,,2,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,133,,,,1,199,13,213,409
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1906,2,26,91,2,5,4,,7,7,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,207,,,,0,356,6,362,791
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1907,2,41,163,6,4,6,,6,22,12,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,267,,,,2,528,20,550,1319
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1908,2,44,96,9,4,2,,16,24,5,1,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,270,,,,0,475,25,500,1056
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1910,1,30,59,5,4,4,,8,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,175,,,,0,301,8,309,697
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1911,2,35,80,3,12,2,,19,15,6,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,136,,,,0,310,10,320,752
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1912,2,36,95,1,5,0,,9,15,7,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,170,,,,0,341,20,361,806
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1917,2,42,73,1,5,4,,8,17,6,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,190,,,,2,347,19,368,842
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1918,2,56,74,2,8,2,,11,19,13,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,245,,,,0,431,12,443,865
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1919,4,133,129,17,16,5,,29,38,22,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,589,,,,2,981,30,1013,1927
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1920,2,41,77,4,3,0,,8,19,4,1,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,229,,,,1,389,15,405,882
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1921,2,44,78,2,5,4,,9,18,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,246,,,,1,415,17,433,920
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1922,2,53,46,2,5,5,,4,8,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,210,,,,1,342,14,357,774
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1923,2,61,68,3,6,1,,7,28,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,240,,,,1,419,16,436,914
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1924,2,56,83,3,7,2,,7,5,6,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,157,,,,1,327,11,339,799
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1925,2,32,42,1,4,1,,11,9,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,116,,,,0,222,7,229,954
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1926,2,66,89,4,0,2,,9,13,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,248,,,,0,439,22,461,866
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1927,2,44,83,2,7,2,,9,13,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,217,,,,2,382,13,397,799
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,1928,2,133,91,5,8,4,,12,30,13,0,0,2,0,0,1,0,2,0,0,0,,,,,,,,,,,324,,,,1,625,19,645,1296
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2711,10,517,412,35,32,12,,80,202,76,0,0,3,0,0,1,0,0,0,0,0,,,,,,,,,,,2090,,,,8,3460,88,3556,7325
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2753,1,41,49,3,5,1,,6,18,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,176,,,,0,306,15,321,669
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2754,2,49,39,5,3,1,,3,13,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,220,,,,4,338,12,354,784
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2755,2,37,50,8,2,0,,8,15,8,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,219,,,,0,349,18,367,830
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2756,2,58,57,4,6,1,,8,18,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,227,,,,1,385,14,400,910
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2757,2,48,47,4,3,1,,5,16,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,200,,,,0,329,8,337,780
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2758,2,34,44,6,4,1,,5,10,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,233,,,,0,345,11,356,778
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2759,2,22,64,6,7,1,,8,16,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,188,,,,0,320,11,331,769
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2760,2,29,79,3,5,4,,10,18,21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,301,,,,0,470,15,485,1066
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2761,3,53,134,9,10,7,,15,22,7,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,469,,,,1,728,27,756,1910
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2762,1,18,31,1,2,2,,4,5,5,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,150,,,,0,219,7,226,597
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2763,2,33,56,2,2,0,,6,23,5,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,252,,,,0,380,9,389,916
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2764,2,27,63,9,8,1,,5,12,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,223,,,,3,353,9,365,825
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2767,2,35,33,7,4,3,,6,26,4,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,231,,,,2,352,9,363,869
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2804,2,27,52,5,2,1,,2,26,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,256,,,,1,376,13,390,922
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2805,2,46,54,4,3,1,,8,21,16,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,227,,,,1,381,13,395,857
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2806,1,21,37,5,5,2,,5,8,6,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,172,,,,0,263,9,272,656
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2807,2,44,46,3,4,6,,4,14,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,187,,,,0,319,9,328,772
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2808,2,51,67,3,3,2,,6,25,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,234,,,,0,400,15,415,872
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2809,2,31,40,7,6,0,,9,14,10,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,213,,,,1,331,6,338,803
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2810,2,40,62,5,4,6,,6,25,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,322,,,,0,479,8,487,1308
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2811,8,197,243,31,29,16,,45,72,38,2,0,3,0,0,2,0,0,0,0,0,,,,,,,,,,,1377,,,,2,2055,84,2141,5955
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2812,1,39,54,3,6,0,,14,16,6,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,0,,,,0,140,12,152,644
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2813,2,51,68,8,7,0,,24,33,15,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,195,,,,1,403,12,416,795
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2814,3,96,133,12,9,8,,18,40,29,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,465,,,,2,812,12,826,1885
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2829,2,66,66,5,6,2,,17,35,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,245,,,,0,449,15,464,884
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2838,2,41,59,7,5,1,,8,28,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,206,,,,0,359,18,377,825
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2839,2,84,55,5,5,5,,11,25,8,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,222,,,,3,421,12,436,858
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2840,1,43,50,3,5,5,,6,12,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,160,,,,0,289,9,298,674
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2841,1,40,42,4,3,1,,5,11,5,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,166,,,,0,280,5,285,614
8,CHIHUAHUA,7,JUAREZ,37,JUAREZ,2842,2,61,54,4,5,3,,12,21,11,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,246,,,,0,420,10,430,816
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1827,6,172,268,20,29,22,,34,51,31,3,1,1,0,0,5,0,3,1,3,1,,,,,,,,,,,810,,,,8,1455,36,1499,4324
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1857,2,64,88,2,9,6,,16,17,13,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,261,,,,0,480,19,499,1153
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1858,3,92,120,9,14,1,,21,42,16,0,0,1,0,0,2,1,0,0,0,0,,,,,,,,,,,516,,,,1,835,25,861,2087
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1859,1,54,40,2,7,5,,7,10,6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,128,,,,0,260,13,273,651
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1860,2,42,81,7,4,8,,20,21,6,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,273,,,,0,464,24,488,1133
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1861,1,32,25,3,6,3,,3,10,2,0,0,2,0,0,5,0,2,0,0,0,,,,,,,,,,,106,,,,0,199,19,218,470
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1862,1,31,47,4,4,0,,5,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,107,,,,0,204,13,217,483
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1863,1,40,63,1,5,1,,6,8,3,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,102,,,,4,231,13,248,572
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1864,1,31,26,1,3,0,,2,4,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,76,,,,0,145,9,154,384
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1871,3,99,112,10,7,8,,27,47,22,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,412,,,,2,746,29,777,1730
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1872,1,30,84,2,15,2,,5,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,115,,,,0,259,16,275,580
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1873,1,12,45,2,2,3,,13,3,3,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,68,,,,0,153,8,161,408
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1874,1,30,46,2,6,4,,6,4,4,1,0,0,0,0,2,0,2,0,0,0,,,,,,,,,,,66,,,,0,173,6,179,476
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1875,1,24,47,0,5,1,,5,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,78,,,,0,167,16,183,419
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1876,1,10,33,0,1,1,,4,5,2,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,0,,,,86,58,6,150,401
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1885,11,331,516,33,55,28,,90,119,65,1,0,2,0,0,4,0,2,1,0,0,,,,,,,,,,,1922,,,,7,3169,123,3299,7657
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1886,2,43,63,7,12,1,,12,14,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,147,,,,0,304,15,319,932
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1888,4,84,170,12,21,12,,22,30,9,2,1,1,0,0,3,0,1,0,1,0,,,,,,,,,,,457,,,,8,826,41,875,2288
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1889,7,151,311,11,46,20,,41,47,22,0,1,0,1,1,3,2,2,0,0,0,,,,,,,,,,,1053,,,,9,1712,84,1805,5077
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1916,13,292,476,40,62,37,,56,89,42,0,0,2,0,0,5,0,0,1,1,0,,,,,,,,,,,1493,,,,6,2596,102,2704,9426
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1929,3,138,169,7,12,8,,18,45,22,3,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,436,,,,3,861,22,886,2193
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1930,4,131,246,11,20,11,,18,56,13,3,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,596,,,,1,1107,33,1141,2429
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1931,2,27,71,1,5,2,,7,12,4,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,171,,,,5,304,10,319,611
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1932,2,57,134,4,12,5,,12,19,14,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,296,,,,0,555,30,585,1478
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1933,4,173,221,20,16,8,,47,60,30,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,779,,,,2,1356,39,1397,2935
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1934,2,47,62,6,7,6,,14,13,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,201,,,,1,372,12,385,792
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1935,2,53,69,7,5,2,,9,21,5,1,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,190,,,,3,365,12,380,766
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1936,5,183,206,23,17,12,,82,104,22,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,695,,,,11,1345,40,1396,3013
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1937,1,32,33,4,3,3,,6,14,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,109,,,,0,215,7,222,438
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1938,1,42,65,0,2,4,,3,18,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,179,,,,0,316,17,333,645
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1939,3,116,174,6,19,6,,32,50,18,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,566,,,,0,989,33,1022,2161
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,1940,5,205,244,14,18,17,,60,87,35,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,933,,,,4,1617,34,1655,3745
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2725,2,55,63,5,10,1,,9,18,11,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,239,,,,0,413,15,428,902
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2731,2,90,103,5,7,4,,16,33,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,374,,,,1,641,8,650,1474
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2734,2,46,59,5,9,3,,9,24,6,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,231,,,,0,394,17,411,990
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2903,1,13,39,2,8,1,,6,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,157,,,,0,236,6,242,725
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2904,1,28,35,3,2,0,,0,7,5,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,118,,,,0,199,3,202,493
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2905,1,22,52,0,2,3,,4,6,3,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,112,,,,2,208,19,229,630
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2906,2,36,71,3,3,0,,10,9,3,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,,,,182,,,,0,320,15,335,848
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2907,1,34,44,4,6,2,,8,8,9,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,128,,,,0,244,14,258,643
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2908,1,46,55,4,10,0,,12,12,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,148,,,,0,301,4,305,694
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2909,2,43,60,8,5,3,,6,8,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,199,,,,0,337,11,348,794
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2910,1,54,37,3,4,5,,3,14,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,159,,,,0,285,9,294,698
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2911,1,40,35,4,4,2,,4,8,5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,170,,,,0,273,9,282,635
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2912,2,33,57,4,4,2,,10,9,6,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,178,,,,0,305,63,368,812
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2913,1,47,61,0,1,4,,12,14,2,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,173,,,,1,315,13,329,653
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2914,1,27,39,1,4,3,,8,12,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,114,,,,2,211,7,220,505
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2915,2,52,79,7,19,5,,10,12,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,299,,,,1,490,4,495,1342
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2916,2,58,77,5,12,7,,17,15,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,316,,,,6,513,6,525,1435
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2917,2,45,76,6,7,4,,2,16,5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,282,,,,0,444,16,460,1479
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2918,3,97,79,6,21,1,,21,31,16,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,361,,,,1,635,27,663,1719
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2919,2,40,56,3,8,1,,2,7,6,0,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,163,,,,0,289,10,299,858
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2920,1,45,35,2,4,2,,4,14,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,129,,,,0,239,8,247,667
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2921,1,75,44,2,2,7,,8,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,0,151,0,151,648
8,CHIHUAHUA,8,JUAREZ,37,JUAREZ,2922,1,28,49,3,8,1,,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,128,,,,1,224,13,238,735
