CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,5,LEON,20,LEON,1467,2,245,84,3,28,0,8,9,6,7,17,4,2,413,14,427,778
2,11,GUANAJUATO,5,LEON,20,LEON,1468,3,300,197,8,96,6,13,16,14,13,25,14,0,702,12,714,1754
2,11,GUANAJUATO,5,LEON,20,LEON,1469,2,131,59,4,28,0,4,6,4,0,8,5,0,249,13,262,773
2,11,GUANAJUATO,4,LEON,20,LEON,1470,1,55,39,1,7,1,0,0,0,0,3,2,0,108,0,108,186
2,11,GUANAJUATO,3,LEON,20,LEON,1471,1,47,21,0,4,0,1,2,2,0,1,1,0,79,4,83,126
2,11,GUANAJUATO,4,LEON,20,LEON,1472,2,164,52,2,9,0,0,3,1,2,0,3,0,236,9,245,407
2,11,GUANAJUATO,3,LEON,20,LEON,1473,2,431,197,5,41,3,5,7,4,5,11,20,6,735,18,753,1451
2,11,GUANAJUATO,4,LEON,20,LEON,1474,2,147,116,5,29,3,3,1,2,4,5,0,0,315,14,329,765
2,11,GUANAJUATO,4,LEON,20,LEON,1475,1,107,136,0,10,1,5,3,0,3,1,6,0,272,3,275,455
2,11,GUANAJUATO,4,LEON,20,LEON,1476,1,81,77,3,8,0,0,1,2,0,0,2,0,174,8,182,328
2,11,GUANAJUATO,5,LEON,20,LEON,1477,19,2103,695,58,377,39,123,119,105,90,174,55,4,3942,134,4076,13326
2,11,GUANAJUATO,3,LEON,20,LEON,1478,1,263,46,2,14,4,9,4,9,4,10,5,0,370,0,370,692
2,11,GUANAJUATO,4,LEON,20,LEON,1479,3,300,243,9,81,11,4,7,10,6,12,10,0,693,26,719,1757
2,11,GUANAJUATO,4,LEON,20,LEON,1480,3,484,257,1,75,11,6,22,8,12,50,15,1,942,32,974,2024
2,11,GUANAJUATO,4,LEON,20,LEON,1481,5,663,252,16,77,18,35,92,54,48,67,15,3,1340,57,1397,2933
2,11,GUANAJUATO,4,LEON,20,LEON,1482,2,133,229,1,19,0,0,3,3,0,0,9,0,397,11,408,729
2,11,GUANAJUATO,5,LEON,20,LEON,1483,6,597,196,10,98,11,22,32,25,21,39,20,0,1071,35,1106,3788
2,11,GUANAJUATO,5,LEON,20,LEON,1484,3,191,88,13,41,4,7,12,12,9,18,11,0,406,14,420,1555
2,11,GUANAJUATO,4,LEON,20,LEON,1485,4,351,256,12,69,8,13,23,16,16,23,15,1,803,21,824,2619
2,11,GUANAJUATO,4,LEON,20,LEON,1486,2,123,97,5,25,7,6,7,0,1,3,4,0,278,6,284,767
2,11,GUANAJUATO,4,LEON,20,LEON,1487,5,427,329,11,84,13,21,15,17,18,28,30,0,993,39,1032,3037
2,11,GUANAJUATO,4,LEON,20,LEON,1488,2,117,111,4,40,2,4,14,4,7,3,11,6,323,6,329,1142
2,11,GUANAJUATO,4,LEON,20,LEON,1489,7,707,502,38,143,14,18,24,27,23,44,42,9,1591,22,1613,4630
2,11,GUANAJUATO,5,LEON,20,LEON,1490,16,1577,606,44,290,20,89,92,84,66,124,45,6,3043,80,3123,10591
2,11,GUANAJUATO,5,LEON,20,LEON,1491,6,466,345,24,139,7,27,31,26,30,50,31,0,1176,40,1216,3779
2,11,GUANAJUATO,5,LEON,20,LEON,1492,5,523,277,25,137,21,23,23,30,29,51,23,0,1162,32,1194,3748
2,11,GUANAJUATO,5,LEON,20,LEON,1493,7,540,288,13,188,11,36,34,37,29,58,27,1,1262,46,1308,4477
2,11,GUANAJUATO,5,LEON,20,LEON,1494,11,960,605,34,295,14,44,61,35,39,56,65,1,2209,89,2298,7515
2,11,GUANAJUATO,4,LEON,20,LEON,1495,8,1022,330,21,129,13,32,49,40,54,57,18,0,1765,70,1835,5623
2,11,GUANAJUATO,4,LEON,20,LEON,1497,3,298,399,31,42,9,5,6,5,11,8,19,0,833,15,848,2005
2,11,GUANAJUATO,4,LEON,20,LEON,1498,2,215,171,8,13,5,6,2,0,2,2,4,0,428,14,442,945
2,11,GUANAJUATO,4,LEON,20,LEON,1499,2,359,211,3,10,2,0,2,3,0,1,29,0,620,17,637,1253
2,11,GUANAJUATO,5,LEON,20,LEON,1501,5,320,192,11,161,7,23,12,35,24,32,22,0,839,36,875,3201
2,11,GUANAJUATO,5,LEON,20,LEON,1502,7,524,275,15,230,5,27,31,44,18,39,35,1,1244,53,1297,4613
2,11,GUANAJUATO,4,LEON,20,LEON,1503,1,141,89,6,19,8,2,2,0,2,2,7,0,278,10,288,586
2,11,GUANAJUATO,4,LEON,20,LEON,1504,4,365,456,35,43,10,9,15,7,14,5,25,1,985,52,1037,2855
2,11,GUANAJUATO,4,LEON,20,LEON,1505,2,145,193,14,17,7,5,9,0,8,7,13,2,420,17,437,1112
2,11,GUANAJUATO,4,LEON,20,LEON,1506,3,183,351,3,30,11,14,17,6,5,6,19,0,645,32,677,1831
2,11,GUANAJUATO,5,LEON,20,LEON,1507,2,275,47,1,18,1,5,4,8,1,8,6,0,374,3,377,905
2,11,GUANAJUATO,4,LEON,20,LEON,1508,3,161,315,11,40,2,6,11,4,9,6,20,0,585,9,594,1536
2,11,GUANAJUATO,4,LEON,20,LEON,1509,4,319,444,18,61,3,8,3,7,9,4,32,7,915,30,945,2508
2,11,GUANAJUATO,4,LEON,20,LEON,1510,4,349,373,10,59,9,17,23,27,23,19,14,1,924,34,958,2843
2,11,GUANAJUATO,5,LEON,20,LEON,1511,2,333,60,6,19,2,3,5,5,5,4,2,0,444,17,461,1207
2,11,GUANAJUATO,4,LEON,20,LEON,1512,2,168,194,3,25,2,3,4,2,6,5,28,0,440,13,453,1250
2,11,GUANAJUATO,4,LEON,20,LEON,1513,2,210,119,6,23,2,13,6,19,12,14,3,0,427,27,454,1071
2,11,GUANAJUATO,5,LEON,20,LEON,1514,1,159,39,3,19,1,10,9,8,8,7,1,0,264,22,286,500
2,11,GUANAJUATO,5,LEON,20,LEON,1515,1,245,54,8,8,5,9,3,12,9,13,2,2,370,33,403,661
2,11,GUANAJUATO,7,LEON,20,LEON,1516,2,369,73,4,22,4,18,8,14,13,12,1,4,542,33,575,883
2,11,GUANAJUATO,7,LEON,20,LEON,1517,2,376,89,9,20,3,21,9,26,9,20,0,2,584,38,622,914
2,11,GUANAJUATO,7,LEON,20,LEON,1518,3,396,106,13,43,13,26,16,18,14,19,11,0,675,33,708,1416
2,11,GUANAJUATO,6,LEON,20,LEON,1519,2,350,39,8,13,0,12,2,10,11,13,3,1,462,41,503,816
2,11,GUANAJUATO,6,LEON,20,LEON,1520,1,191,45,4,9,0,4,1,5,7,4,2,0,272,20,292,439
2,11,GUANAJUATO,5,LEON,20,LEON,1521,1,183,43,5,17,5,5,10,15,9,8,2,2,304,14,318,497
2,11,GUANAJUATO,6,LEON,20,LEON,1522,2,175,76,5,26,6,8,8,21,9,18,1,2,355,16,371,772
2,11,GUANAJUATO,6,LEON,20,LEON,1523,1,173,66,2,35,4,16,9,15,9,16,5,2,352,20,372,700
2,11,GUANAJUATO,6,LEON,20,LEON,1524,1,222,60,5,38,3,8,13,8,8,17,3,0,385,17,402,684
2,11,GUANAJUATO,6,LEON,20,LEON,1525,2,213,89,5,24,2,8,16,12,15,21,10,0,415,8,423,792
2,11,GUANAJUATO,6,LEON,20,LEON,1526,2,291,67,7,19,4,12,9,15,12,21,2,3,462,29,491,951
2,11,GUANAJUATO,6,LEON,20,LEON,1527,1,226,40,7,10,3,6,9,8,19,13,4,0,345,23,368,603
2,11,GUANAJUATO,6,LEON,20,LEON,1528,1,272,43,4,13,2,11,5,10,15,13,2,0,390,30,420,684
2,11,GUANAJUATO,6,LEON,20,LEON,1529,2,299,73,8,27,4,9,10,17,16,18,3,3,487,48,535,896
2,11,GUANAJUATO,6,LEON,20,LEON,1530,2,338,65,7,44,4,5,10,13,20,19,8,0,533,14,547,1212
2,11,GUANAJUATO,7,LEON,20,LEON,1531,2,301,72,15,43,7,18,24,45,13,23,1,1,563,21,584,1113
2,11,GUANAJUATO,7,LEON,20,LEON,1532,2,415,91,5,32,8,22,18,23,13,43,5,0,675,49,724,1403
2,11,GUANAJUATO,7,LEON,20,LEON,1533,2,300,87,5,49,5,13,10,17,11,17,5,0,519,35,554,1066
2,11,GUANAJUATO,6,LEON,20,LEON,1534,2,294,89,7,31,5,13,11,10,15,23,6,2,506,32,538,908
2,11,GUANAJUATO,6,LEON,20,LEON,1535,2,286,68,5,25,7,22,17,18,13,22,3,0,486,35,521,845
2,11,GUANAJUATO,6,LEON,20,LEON,1536,1,180,76,3,42,2,6,23,11,9,17,0,0,369,22,391,723
2,11,GUANAJUATO,6,LEON,20,LEON,1537,2,314,75,4,31,4,11,20,12,5,21,1,0,498,26,524,1135
2,11,GUANAJUATO,6,LEON,20,LEON,1538,2,296,79,1,36,2,11,25,20,18,24,4,0,516,17,533,1204
2,11,GUANAJUATO,6,LEON,20,LEON,1539,2,248,88,12,27,12,19,14,17,11,16,9,1,474,20,494,1095
2,11,GUANAJUATO,6,LEON,20,LEON,1540,2,196,54,5,23,1,7,16,13,5,19,5,0,344,6,350,773
2,11,GUANAJUATO,6,LEON,20,LEON,1541,1,132,56,3,23,1,5,8,7,2,17,3,0,257,8,265,529
2,11,GUANAJUATO,6,LEON,20,LEON,1542,1,99,63,4,20,2,6,3,6,8,3,5,2,221,6,227,476
2,11,GUANAJUATO,6,LEON,20,LEON,1543,2,195,97,12,24,6,9,11,7,14,18,5,0,398,14,412,820
2,11,GUANAJUATO,6,LEON,20,LEON,1544,1,184,28,4,10,1,4,2,11,7,19,3,2,275,11,286,553
2,11,GUANAJUATO,6,LEON,20,LEON,1545,2,242,61,2,24,8,8,14,16,8,15,3,1,402,16,418,823
2,11,GUANAJUATO,6,LEON,20,LEON,1546,2,265,76,11,42,3,10,20,13,11,24,1,0,476,6,482,1001
2,11,GUANAJUATO,6,LEON,20,LEON,1547,2,427,124,7,46,3,4,25,9,11,30,4,2,692,33,725,1398
2,11,GUANAJUATO,6,LEON,20,LEON,1548,2,420,85,7,33,5,16,37,24,18,36,0,0,681,17,698,1174
2,11,GUANAJUATO,6,LEON,20,LEON,1549,1,151,64,4,39,0,8,11,10,8,15,6,0,316,10,326,664
2,11,GUANAJUATO,6,LEON,20,LEON,1550,1,169,73,2,20,2,7,5,8,3,13,5,0,307,6,313,703
2,11,GUANAJUATO,6,LEON,20,LEON,1551,1,136,51,3,19,1,8,9,8,7,13,2,0,257,9,266,520
2,11,GUANAJUATO,6,LEON,20,LEON,1552,2,248,136,5,38,4,7,9,12,11,16,8,0,494,23,517,1243
2,11,GUANAJUATO,6,LEON,20,LEON,1553,2,242,84,7,44,6,6,15,10,5,19,8,0,446,18,464,1142
2,11,GUANAJUATO,6,LEON,20,LEON,1554,2,292,102,0,46,6,5,10,11,9,20,4,0,505,33,538,1164
2,11,GUANAJUATO,6,LEON,20,LEON,1555,2,235,123,6,31,2,8,12,5,7,16,10,0,455,15,470,1077
2,11,GUANAJUATO,6,LEON,20,LEON,1556,2,228,145,7,37,4,9,9,15,8,12,9,0,483,13,496,1053
2,11,GUANAJUATO,6,LEON,20,LEON,1557,2,243,114,3,51,1,2,15,5,5,14,4,0,457,8,465,1111
2,11,GUANAJUATO,6,LEON,20,LEON,1558,3,309,111,8,56,2,16,32,21,22,31,4,1,613,31,644,1652
2,11,GUANAJUATO,6,LEON,20,LEON,1559,2,375,97,10,36,5,13,25,15,14,21,8,0,619,14,633,1336
2,11,GUANAJUATO,6,LEON,20,LEON,1560,2,214,98,7,33,4,14,41,26,17,16,1,0,471,14,485,915
2,11,GUANAJUATO,7,LEON,20,LEON,1561,3,705,124,12,59,14,29,27,53,42,36,4,2,1107,93,1200,2145
2,11,GUANAJUATO,7,LEON,20,LEON,1562,2,321,71,10,37,11,30,21,21,32,39,1,0,594,54,648,1226
2,11,GUANAJUATO,7,LEON,20,LEON,1563,2,269,54,5,35,3,17,17,23,15,25,1,0,464,28,492,922
2,11,GUANAJUATO,7,LEON,20,LEON,1564,2,329,65,7,29,6,20,12,17,15,25,4,2,531,37,568,1033
2,11,GUANAJUATO,7,LEON,20,LEON,1565,2,279,75,4,37,8,14,30,20,17,35,3,0,522,25,547,962
2,11,GUANAJUATO,6,LEON,20,LEON,1566,2,334,135,5,39,5,21,61,36,17,32,3,0,688,36,724,1326
2,11,GUANAJUATO,6,LEON,20,LEON,1567,2,299,102,11,28,6,14,45,23,19,27,4,0,578,27,605,1181
2,11,GUANAJUATO,6,LEON,20,LEON,1568,2,214,78,6,29,4,8,14,9,12,15,6,0,395,18,413,903
2,11,GUANAJUATO,6,LEON,20,LEON,1569,2,265,131,4,36,14,7,16,10,6,23,2,0,514,25,539,988
2,11,GUANAJUATO,6,LEON,20,LEON,1570,2,408,56,8,25,6,13,17,22,17,36,0,0,608,54,662,1104
2,11,GUANAJUATO,6,LEON,20,LEON,1571,1,118,83,3,18,5,8,4,12,4,6,6,0,267,6,273,620
2,11,GUANAJUATO,6,LEON,20,LEON,1572,1,164,64,0,14,2,11,11,6,10,18,1,0,301,5,306,639
2,11,GUANAJUATO,6,LEON,20,LEON,1573,1,140,45,6,20,1,6,8,4,6,23,0,0,259,10,269,528
2,11,GUANAJUATO,6,LEON,20,LEON,1574,2,322,85,7,34,7,12,16,7,13,25,5,1,534,16,550,1090
2,11,GUANAJUATO,6,LEON,20,LEON,1575,2,258,84,4,36,4,9,11,6,18,25,3,1,459,14,473,910
2,11,GUANAJUATO,6,LEON,20,LEON,1576,1,220,50,3,25,1,14,13,15,7,17,3,0,368,14,382,683
2,11,GUANAJUATO,6,LEON,20,LEON,1577,2,263,94,4,19,4,12,11,11,6,32,7,0,463,12,475,1083
2,11,GUANAJUATO,6,LEON,20,LEON,1578,1,188,70,3,24,2,8,5,8,5,10,2,0,325,9,334,682
2,11,GUANAJUATO,6,LEON,20,LEON,1579,1,158,59,5,13,1,1,8,3,4,9,4,0,265,8,273,604
2,11,GUANAJUATO,6,LEON,20,LEON,1580,1,154,66,3,12,3,3,10,5,4,12,0,0,272,9,281,582
2,11,GUANAJUATO,6,LEON,20,LEON,1581,2,364,60,5,37,8,18,24,20,23,34,1,1,595,33,628,1331
2,11,GUANAJUATO,7,LEON,20,LEON,1582,2,261,55,5,25,2,6,17,15,6,29,2,5,428,25,453,856
2,11,GUANAJUATO,7,LEON,20,LEON,1583,3,426,99,10,40,4,36,19,24,18,39,3,0,718,53,771,1565
2,11,GUANAJUATO,7,LEON,20,LEON,1584,2,259,42,5,10,8,22,9,20,9,20,5,1,410,34,444,960
2,11,GUANAJUATO,7,LEON,20,LEON,1585,7,1085,259,17,152,12,77,78,98,46,135,9,4,1972,74,2046,5211
2,11,GUANAJUATO,7,LEON,20,LEON,1586,2,146,44,3,19,1,7,12,9,13,14,2,0,270,8,278,1086
2,11,GUANAJUATO,6,LEON,20,LEON,1587,2,253,77,8,39,4,4,20,24,20,23,6,0,478,15,493,1066
2,11,GUANAJUATO,6,LEON,20,LEON,1588,3,439,109,14,41,6,22,27,27,26,40,5,1,757,26,783,1641
2,11,GUANAJUATO,6,LEON,20,LEON,1589,2,286,99,7,50,10,11,34,25,16,33,6,0,577,24,601,1408
2,11,GUANAJUATO,6,LEON,20,LEON,1590,3,358,123,9,57,11,16,15,20,17,38,10,0,674,24,698,1712
2,11,GUANAJUATO,6,LEON,20,LEON,1591,4,440,194,11,77,4,24,23,17,22,32,9,0,853,26,879,2269
2,11,GUANAJUATO,6,LEON,20,LEON,1592,2,325,158,2,39,4,6,10,10,11,23,12,0,600,16,616,1351
2,11,GUANAJUATO,6,LEON,20,LEON,1593,3,319,141,5,32,0,14,10,26,14,18,6,0,585,26,611,1516
2,11,GUANAJUATO,6,LEON,20,LEON,1594,2,349,129,9,45,7,9,20,7,13,32,9,0,629,34,663,1266
2,11,GUANAJUATO,6,LEON,20,LEON,1595,2,231,123,3,33,3,5,11,6,11,14,11,0,451,26,477,1050
2,11,GUANAJUATO,6,LEON,20,LEON,1596,2,286,109,3,38,6,14,22,14,12,22,10,0,536,29,565,1099
2,11,GUANAJUATO,6,LEON,20,LEON,1597,1,151,54,5,19,0,4,7,4,5,19,4,0,272,0,272,618
2,11,GUANAJUATO,6,LEON,20,LEON,1598,2,221,98,6,37,3,7,11,19,5,23,3,0,433,15,448,942
2,11,GUANAJUATO,6,LEON,20,LEON,1599,2,151,85,3,26,4,5,12,5,8,18,5,0,322,9,331,797
2,11,GUANAJUATO,6,LEON,20,LEON,1600,2,257,91,4,26,7,6,18,11,9,22,6,0,457,13,470,1150
2,11,GUANAJUATO,6,LEON,20,LEON,1601,2,242,98,12,63,3,3,12,24,9,17,12,0,495,27,522,1124
2,11,GUANAJUATO,6,LEON,20,LEON,1602,1,133,52,5,14,4,3,6,9,6,9,2,1,244,15,259,641
2,11,GUANAJUATO,6,LEON,20,LEON,1603,2,331,121,5,28,3,6,23,13,11,23,6,1,571,20,591,1323
2,11,GUANAJUATO,6,LEON,20,LEON,1604,4,728,212,10,95,3,29,48,47,27,62,12,1,1274,43,1317,2968
2,11,GUANAJUATO,6,LEON,20,LEON,1605,2,271,130,6,44,5,7,12,7,14,19,4,0,519,14,533,1249
2,11,GUANAJUATO,6,LEON,20,LEON,1606,2,219,105,8,35,4,2,13,19,10,39,4,0,458,20,478,1027
2,11,GUANAJUATO,6,LEON,20,LEON,1607,1,172,62,2,17,3,4,13,9,10,41,0,0,333,12,345,657
2,11,GUANAJUATO,6,LEON,20,LEON,1608,2,239,120,5,36,2,8,11,4,19,27,14,0,485,15,500,1048
2,11,GUANAJUATO,6,LEON,20,LEON,1609,2,324,107,2,55,6,4,17,11,14,26,5,1,572,14,586,1307
2,11,GUANAJUATO,6,LEON,20,LEON,1610,2,267,123,6,30,0,1,7,7,7,18,10,0,476,6,482,1125
2,11,GUANAJUATO,6,LEON,20,LEON,1611,3,346,152,13,74,11,19,20,9,14,22,15,0,695,24,719,1831
2,11,GUANAJUATO,6,LEON,20,LEON,1612,3,282,186,8,55,4,9,20,9,9,26,11,0,619,31,650,1580
2,11,GUANAJUATO,6,LEON,20,LEON,1613,7,1307,335,36,159,31,54,108,74,73,130,21,3,2331,80,2411,5243
2,11,GUANAJUATO,6,LEON,20,LEON,1614,14,2467,560,55,211,38,151,181,157,167,265,26,8,4286,184,4470,10226
2,11,GUANAJUATO,6,LEON,20,LEON,1615,2,223,66,3,35,3,7,14,11,11,28,3,0,404,7,411,864
2,11,GUANAJUATO,6,LEON,20,LEON,1616,2,226,70,6,21,8,14,20,19,14,17,3,0,418,29,447,951
2,11,GUANAJUATO,6,LEON,20,LEON,1617,3,367,77,9,40,7,18,26,29,16,47,3,1,640,27,667,1512
2,11,GUANAJUATO,7,LEON,20,LEON,1618,2,222,73,5,29,7,5,21,19,11,15,2,0,409,11,420,955
2,11,GUANAJUATO,7,LEON,20,LEON,1619,2,295,73,6,28,8,9,24,24,14,24,2,0,507,21,528,981
2,11,GUANAJUATO,7,LEON,20,LEON,1620,8,1071,353,28,163,30,56,53,67,48,66,6,1,1942,69,2011,5865
2,11,GUANAJUATO,7,LEON,20,LEON,1621,2,264,77,8,22,7,13,27,19,13,29,3,0,482,35,517,1081
2,11,GUANAJUATO,6,LEON,20,LEON,1622,1,170,71,4,29,2,6,7,11,9,19,0,1,329,10,339,737
2,11,GUANAJUATO,6,LEON,20,LEON,1623,2,275,119,9,37,19,14,9,14,18,12,2,2,530,15,545,1257
2,11,GUANAJUATO,6,LEON,20,LEON,1624,2,234,79,6,17,2,4,18,11,7,32,7,0,417,17,434,943
2,11,GUANAJUATO,6,LEON,20,LEON,1625,2,249,92,5,31,2,7,14,6,17,36,3,2,464,26,490,1438
2,11,GUANAJUATO,6,LEON,20,LEON,1626,3,521,108,4,67,10,18,23,30,17,63,3,1,865,41,906,2154
2,11,GUANAJUATO,6,LEON,20,LEON,1627,4,469,166,13,72,9,26,33,31,21,56,31,0,927,41,968,2860
2,11,GUANAJUATO,6,LEON,20,LEON,1628,2,219,81,7,29,17,16,17,4,5,14,6,0,415,11,426,1047
2,11,GUANAJUATO,6,LEON,20,LEON,1629,3,368,193,13,70,11,11,33,24,11,28,8,1,771,23,794,1974
2,11,GUANAJUATO,7,LEON,20,LEON,1630,2,144,28,4,18,2,3,5,7,6,12,1,0,230,12,242,941
2,11,GUANAJUATO,7,LEON,20,LEON,1631,5,626,197,19,141,11,25,30,70,20,46,13,0,1198,53,1251,3597
2,11,GUANAJUATO,7,LEON,20,LEON,1633,8,1102,212,16,122,29,39,58,43,47,81,8,1,1758,61,1819,5264
2,11,GUANAJUATO,7,LEON,20,LEON,1634,16,2576,640,69,327,47,154,226,186,131,303,23,4,4686,211,4897,11760
2,11,GUANAJUATO,7,LEON,20,LEON,1635,4,687,235,22,87,10,39,54,61,33,55,9,2,1294,77,1371,2950
2,11,GUANAJUATO,6,LEON,20,LEON,1636,2,187,59,11,43,3,7,11,10,10,16,2,0,359,11,370,955
2,11,GUANAJUATO,6,LEON,20,LEON,1637,2,261,106,7,30,4,11,20,17,9,12,12,0,489,10,499,1198
2,11,GUANAJUATO,6,LEON,20,LEON,1638,2,173,109,9,29,6,4,15,11,4,16,10,0,386,8,394,1001
2,11,GUANAJUATO,6,LEON,20,LEON,1639,2,210,183,6,45,1,5,9,7,4,25,7,0,502,12,514,1282
2,11,GUANAJUATO,6,LEON,20,LEON,1640,2,157,86,8,38,6,10,10,8,7,13,9,2,354,3,357,1282
2,11,GUANAJUATO,7,LEON,20,LEON,1641,7,729,241,13,125,27,22,39,234,32,56,35,0,1553,55,1608,4816
2,11,GUANAJUATO,7,LEON,20,LEON,1642,19,1823,718,43,405,38,97,112,213,99,218,35,3,3804,120,3924,13790
2,11,GUANAJUATO,7,LEON,20,LEON,1643,10,988,547,47,269,26,43,61,102,39,102,41,2,2267,56,2323,6940
2,11,GUANAJUATO,7,LEON,20,LEON,1644,8,922,335,26,291,13,29,39,45,27,84,39,0,1850,38,1888,5400
2,11,GUANAJUATO,7,LEON,20,LEON,1645,5,532,221,12,107,5,18,24,42,20,26,18,3,1028,19,1047,3130
2,11,GUANAJUATO,7,LEON,20,LEON,1646,5,486,263,18,102,9,18,22,34,18,58,16,0,1044,20,1064,3412
2,11,GUANAJUATO,7,LEON,20,LEON,1647,16,1494,677,50,251,33,72,90,135,49,199,47,4,3101,107,3208,11653
2,11,GUANAJUATO,6,LEON,20,LEON,1648,1,127,57,3,15,0,2,5,6,0,4,5,0,224,11,235,577
2,11,GUANAJUATO,6,LEON,20,LEON,1649,3,285,311,11,70,11,2,27,20,9,24,27,0,797,30,827,2040
2,11,GUANAJUATO,6,LEON,20,LEON,1650,3,210,310,11,64,4,9,16,20,11,24,26,0,705,25,730,1791
2,11,GUANAJUATO,6,LEON,20,LEON,1651,4,407,213,4,51,6,15,24,26,12,26,13,0,797,25,822,2355
2,11,GUANAJUATO,7,LEON,20,LEON,1652,5,449,479,166,97,12,12,17,28,14,16,40,0,1330,28,1358,3740
2,11,GUANAJUATO,7,LEON,20,LEON,1653,4,553,181,9,64,8,15,21,17,8,22,16,2,916,38,954,2593
2,11,GUANAJUATO,7,LEON,20,LEON,1654,3,454,150,5,49,7,11,11,11,14,21,16,0,749,29,778,1669
2,11,GUANAJUATO,6,LEON,20,LEON,1655,3,271,216,6,48,15,9,15,14,10,12,6,0,622,27,649,1749
2,11,GUANAJUATO,6,LEON,20,LEON,1656,2,179,159,4,27,2,5,6,1,6,2,11,1,403,15,418,924
2,11,GUANAJUATO,6,LEON,20,LEON,1657,2,206,213,1,45,5,9,5,9,7,11,8,0,519,13,532,1483
2,11,GUANAJUATO,6,LEON,20,LEON,1658,7,732,630,22,99,17,9,42,18,23,44,34,0,1670,45,1715,4545
2,11,GUANAJUATO,7,LEON,20,LEON,1659,2,223,171,5,25,2,8,11,8,12,6,13,0,484,20,504,1220
2,11,GUANAJUATO,7,LEON,20,LEON,1660,2,207,157,9,16,2,2,11,5,12,7,16,0,444,19,463,1242
2,11,GUANAJUATO,7,LEON,20,LEON,1661,3,317,178,18,50,2,10,16,16,16,12,6,0,641,25,666,1941
2,11,GUANAJUATO,7,LEON,20,LEON,1662,3,404,343,8,43,6,5,19,5,14,21,16,1,885,26,911,2227
2,11,GUANAJUATO,6,LEON,20,LEON,1663,3,518,247,7,34,3,5,9,5,11,6,12,1,858,26,884,1844
2,11,GUANAJUATO,7,LEON,20,LEON,1664,4,514,375,13,61,2,9,17,10,23,13,22,6,1065,35,1100,2399
2,11,GUANAJUATO,6,LEON,20,LEON,1665,4,389,363,6,44,4,8,18,18,16,20,22,0,908,28,936,2719
2,11,GUANAJUATO,7,LEON,20,LEON,1666,1,168,91,0,17,2,2,9,1,51,2,5,0,348,7,355,661
2,11,GUANAJUATO,7,LEON,20,LEON,1667,4,527,462,8,96,4,9,31,12,27,15,38,1,1230,41,1271,2499
2,11,GUANAJUATO,7,LEON,20,LEON,1668,3,239,158,7,36,2,13,16,13,108,8,7,0,607,26,633,1586
2,11,GUANAJUATO,7,LEON,20,LEON,1669,3,314,177,18,32,9,7,8,12,29,21,11,0,638,15,653,1806
2,11,GUANAJUATO,7,LEON,20,LEON,1670,2,211,147,5,14,4,8,8,2,3,12,11,0,425,20,445,1206
2,11,GUANAJUATO,7,LEON,20,LEON,1671,2,229,129,2,9,3,5,5,0,11,3,6,0,402,16,418,1141
2,11,GUANAJUATO,6,LEON,20,LEON,1672,3,340,137,8,95,1,14,32,17,9,21,10,0,684,23,707,1943
2,11,GUANAJUATO,6,LEON,20,LEON,1673,2,217,92,4,14,9,9,21,7,7,16,3,0,399,9,408,933
2,11,GUANAJUATO,3,LEON,20,LEON,1674,4,667,157,16,96,18,39,73,46,31,62,5,0,1210,45,1255,2839
2,11,GUANAJUATO,3,LEON,20,LEON,1675,5,783,185,14,130,8,56,60,42,29,80,12,1,1400,67,1467,3245
2,11,GUANAJUATO,3,LEON,20,LEON,1676,2,324,79,7,38,6,15,25,20,27,22,2,0,565,34,599,1235
2,11,GUANAJUATO,3,LEON,20,LEON,1677,5,703,201,7,160,6,30,37,21,15,29,17,0,1226,16,1242,3634
2,11,GUANAJUATO,3,LEON,20,LEON,1678,2,243,66,2,27,3,11,15,25,10,22,2,2,428,28,456,874
2,11,GUANAJUATO,3,LEON,20,LEON,1679,2,302,67,5,38,2,12,22,27,16,24,1,0,516,23,539,1042
2,11,GUANAJUATO,3,LEON,20,LEON,1680,2,329,74,3,38,6,13,19,11,15,27,7,0,542,22,564,1102
2,11,GUANAJUATO,3,LEON,20,LEON,1681,11,2001,428,45,190,32,100,71,97,72,160,34,9,3239,175,3414,8168
2,11,GUANAJUATO,3,LEON,20,LEON,1682,2,308,65,4,32,7,12,15,19,2,21,5,0,490,21,511,1007
2,11,GUANAJUATO,3,LEON,20,LEON,1683,2,265,57,3,34,7,9,9,10,6,36,9,1,446,31,477,884
2,11,GUANAJUATO,3,LEON,20,LEON,1684,1,178,62,4,53,1,11,11,14,4,13,8,1,360,7,367,732
2,11,GUANAJUATO,3,LEON,20,LEON,1685,1,129,32,6,26,0,9,15,13,7,17,3,0,257,10,267,612
2,11,GUANAJUATO,3,LEON,20,LEON,1686,2,239,72,3,42,6,11,27,13,15,16,10,1,455,23,478,914
2,11,GUANAJUATO,3,LEON,20,LEON,1687,5,1427,187,8,38,2,37,9,23,24,31,5,9,1800,120,1920,3261
