ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,NA,PVEM,ES,MORENA,PT,CQ,QI,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PRI_PVEM,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRI_PVEM,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,61,C,1,0,C01,76,134,3,6,3,2,4,68,10,1,2,0,1,0,0,4,,,,,3,,,,,,,,,,,,,,61,68,,,,,,,,,,,446,0,32,478,703,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,61,C,2,0,C02,94,111,1,4,5,6,7,59,6,2,0,3,1,0,0,8,,,,,2,,,,,,,,,,,,,,81,41,,,,,,,,,,,431,0,16,447,703,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,62,B,1,0,B,91,17,3,6,4,3,5,34,19,1,1,0,2,1,0,1,,,,,3,,,,,,,,,,,,,,82,29,,,,,,,,,,,302,0,40,342,633,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,63,B,1,0,B,48,67,3,2,5,7,3,37,7,1,1,2,1,2,0,3,,,,,2,,,,,,,,,,,,,,83,5,,,,,,,,,,,279,0,20,299,588,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,63,C,1,0,C01,124,74,5,3,1,2,6,32,7,1,0,0,1,3,1,3,,,,,9,,,,,,,,,,,,,,19,8,,,,,,,,,,,299,0,21,320,588,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,64,B,1,0,B,50,54,4,5,0,4,7,25,5,22,1,1,0,1,0,3,,,,,1,,,,,,,,,,,,,,68,46,,,,,,,,,,,297,0,26,323,488,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,64,C,1,0,C01,74,57,0,7,0,1,5,26,2,13,1,1,0,0,1,2,,,,,1,,,,,,,,,,,,,,45,38,,,,,,,,,,,274,0,18,292,487,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,65,B,1,0,B,97,61,6,4,5,4,3,38,3,2,4,4,2,3,0,4,,,,,4,,,,,,,,,,,,,,55,53,,,,,,,,,,,352,0,25,377,670,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,65,C,1,0,C01,97,83,7,2,4,4,4,32,9,1,5,1,1,1,0,2,,,,,3,,,,,,,,,,,,,,62,38,,,,,,,,,,,356,0,20,376,670,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,65,C,2,0,C02,96,53,3,4,3,1,4,24,5,2,1,1,0,1,0,7,,,,,2,,,,,,,,,,,,,,53,35,,,,,,,,,,,295,0,9,304,669,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,B,1,0,B,126,47,2,0,13,3,7,32,4,3,5,0,0,0,0,1,,,,,5,,,,,,,,,,,,,,97,86,,,,,,,,,,,431,0,23,454,686,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,C,1,0,C01,116,45,5,1,2,5,1,27,7,1,8,0,0,0,1,1,,,,,4,,,,,,,,,,,,,,141,55,,,,,,,,,,,420,0,27,447,686,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,C,2,0,C02,127,40,1,2,4,1,2,28,6,1,7,0,1,2,0,1,,,,,4,,,,,,,,,,,,,,76,94,,,,,,,,,,,397,1,23,421,685,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,C,3,0,C03,114,50,2,0,5,6,3,21,1,1,3,2,0,0,0,6,,,,,4,,,,,,,,,,,,,,91,95,,,,,,,,,,,404,0,27,431,685,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,66,C,4,0,C04,122,39,1,5,5,7,2,33,5,3,6,0,0,0,0,2,,,,,4,,,,,,,,,,,,,,80,114,,,,,,,,,,,428,0,31,459,685,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,67,B,1,0,B,53,33,2,0,1,2,0,30,2,0,1,1,1,1,0,2,,,,,2,,,,,,,,,,,,,,44,52,,,,,,,,,,,227,0,18,245,470,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,67,C,1,0,C01,47,34,1,2,0,0,3,17,1,3,2,3,0,0,0,3,,,,,1,,,,,,,,,,,,,,26,49,,,,,,,,,,,192,0,11,203,469,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,68,B,1,0,B,97,59,3,2,2,0,2,12,6,0,2,1,0,0,0,3,,,,,3,,,,,,,,,,,,,,2,18,,,,,,,,,,,212,0,11,223,439,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,68,C,1,0,C01,116,27,1,0,1,1,1,12,2,0,1,0,1,0,0,3,,,,,2,,,,,,,,,,,,,,7,31,,,,,,,,,,,206,0,16,222,438,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,69,B,1,0,B,112,62,3,5,6,4,3,46,11,2,2,3,0,1,0,5,,,,,5,,,,,,,,,,,,,,100,57,,,,,,,,,,,427,0,17,444,707,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,69,C,1,0,C01,116,81,2,2,7,5,5,59,1,4,3,1,0,0,0,6,,,,,6,,,,,,,,,,,,,,122,35,,,,,,,,,,,455,0,19,474,707,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,69,C,2,0,C02,102,93,2,5,6,4,4,44,7,4,2,1,1,1,0,1,,,,,1,,,,,,,,,,,,,,125,41,,,,,,,,,,,444,0,31,475,707,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,70,B,1,0,B,70,63,7,3,3,4,3,61,12,2,2,4,0,0,0,2,,,,,3,,,,,,,,,,,,,,68,46,,,,,,,,,,,353,0,35,388,716,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,70,C,1,0,C01,90,44,1,3,8,3,7,54,8,1,3,0,0,1,0,5,,,,,1,,,,,,,,,,,,,,87,52,,,,,,,,,,,368,1,24,393,716,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,70,C,2,0,C02,97,53,3,2,5,5,3,43,7,2,4,3,0,7,2,2,,,,,5,,,,,,,,,,,,,,67,37,,,,,,,,,,,347,0,24,371,715,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,70,C,3,0,C03,104,56,3,5,3,5,5,40,9,2,4,4,1,0,0,2,,,,,1,,,,,,,,,,,,,,83,51,,,,,,,,,,,378,0,23,401,715,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,71,B,1,0,B,70,54,4,0,4,1,1,37,6,0,2,2,1,0,0,5,,,,,5,,,,,,,,,,,,,,34,44,,,,,,,,,,,270,0,18,288,540,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,71,C,1,0,C01,88,54,0,1,1,4,2,30,8,2,3,1,0,0,0,4,,,,,2,,,,,,,,,,,,,,39,42,,,,,,,,,,,281,0,14,295,540,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,71,C,2,0,C02,81,71,2,2,4,3,1,31,6,1,4,1,2,0,0,4,,,,,1,,,,,,,,,,,,,,35,45,,,,,,,,,,,294,0,26,320,540,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,71,E,1,0,E01,71,90,3,7,4,12,4,18,3,1,5,0,0,0,0,3,,,,,1,,,,,,,,,,,,,,43,49,,,,,,,,,,,314,0,16,330,519,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,72,B,1,0,B,103,66,4,0,11,4,0,60,5,2,1,5,0,0,0,4,,,,,5,,,,,,,,,,,,,,75,75,,,,,,,,,,,420,0,16,436,675,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,72,C,1,0,C01,111,75,4,2,9,3,2,45,8,1,3,1,3,2,0,3,,,,,4,,,,,,,,,,,,,,89,68,,,,,,,,,,,433,0,23,456,675,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,72,C,2,0,C02,122,56,2,2,6,8,3,43,6,2,3,4,1,0,0,2,,,,,4,,,,,,,,,,,,,,84,42,,,,,,,,,,,390,1,14,405,674,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,73,B,1,0,B,101,113,2,1,0,6,3,43,8,0,2,3,0,1,0,3,,,,,3,,,,,,,,,,,,,,24,12,,,,,,,,,,,325,0,18,343,574,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,73,C,1,0,C01,125,74,5,3,1,2,6,31,7,1,0,0,1,1,1,3,,,,,7,,,,,,,,,,,,,,19,8,,,,,,,,,,,295,0,22,317,574,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,73,C,2,0,C02,115,76,1,6,2,2,3,44,10,0,0,1,2,0,0,3,,,,,2,,,,,,,,,,,,,,30,19,,,,,,,,,,,316,0,14,330,573,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,73,C,3,0,C03,119,98,6,1,1,2,2,32,4,1,0,3,1,1,1,4,,,,,4,,,,,,,,,,,,,,13,22,,,,,,,,,,,315,0,24,339,573,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,74,B,1,0,B,118,112,1,0,2,2,2,11,0,0,1,0,0,0,0,10,,,,,2,,,,,,,,,,,,,,46,11,,,,,,,,,,,318,0,18,336,483,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,74,C,1,0,C01,104,100,5,2,0,8,0,10,4,0,2,0,1,0,0,3,,,,,0,,,,,,,,,,,,,,24,16,,,,,,,,,,,279,0,17,296,483,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,75,B,1,0,B,82,73,12,2,3,4,4,40,8,2,2,1,3,2,0,1,,,,,1,,,,,,,,,,,,,,14,97,,,,,,,,,,,351,0,22,373,661,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,75,C,1,0,C01,88,71,8,4,6,4,2,31,12,2,5,4,1,0,0,5,,,,,2,,,,,,,,,,,,,,15,135,,,,,,,,,,,395,0,29,424,661,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,3,CADEREYTA DE MONTES,75,C,2,0,C02,83,67,28,0,5,3,3,35,13,2,2,0,2,1,0,2,,,,,6,,,,,,,,,,,,,,16,119,,,,,,,,,,,387,1,31,419,661,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,122,B,1,0,B,83,33,12,1,1,57,5,139,9,,10,5,3,4,1,,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,18,387,659,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,122,C,1,0,C01,123,28,13,2,3,56,10,129,11,,11,5,2,1,0,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,17,413,658,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,122,C,2,0,C02,95,41,12,0,5,55,1,148,11,,11,4,2,0,2,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,15,404,658,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,123,B,1,0,B,100,24,6,0,9,43,3,124,7,,13,3,3,3,0,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,12,353,534,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,123,C,1,0,C01,102,19,5,2,4,55,6,100,13,,11,7,5,0,1,,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,8,345,534,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,123,C,2,0,C02,94,25,2,4,2,48,2,139,8,,4,7,4,1,0,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,342,1,9,352,534,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,124,B,1,0,B,141,38,17,2,10,44,4,155,10,,10,4,2,3,0,,9,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,13,466,683,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,124,C,1,0,C01,139,51,38,2,7,45,7,133,7,,13,6,1,3,0,,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,5,467,683,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,124,C,2,0,C02,84,57,19,3,6,55,8,148,6,,14,11,1,2,0,,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,420,1,10,431,682,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,125,B,1,0,B,124,27,8,1,11,56,3,140,5,,12,10,0,2,1,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,405,0,9,414,636,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,125,C,1,0,C01,151,28,6,2,11,47,14,140,6,,17,5,1,2,0,,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,434,1,9,444,635,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,126,B,1,0,B,57,13,4,2,4,32,7,138,2,,13,7,3,1,0,,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,8,299,494,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,126,C,1,0,C01,67,20,8,3,7,43,2,107,10,,15,8,4,2,1,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,10,310,494,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,127,B,1,0,B,101,52,17,1,7,46,14,166,4,,7,2,2,2,0,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,425,0,11,436,635,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,127,C,1,0,C01,110,44,9,2,11,64,3,148,8,,14,4,0,0,1,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,422,1,19,442,635,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,127,C,2,0,C02,96,42,7,2,12,51,6,164,7,,7,5,0,0,0,,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,406,0,15,421,634,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,127,C,3,0,C03,111,27,13,2,11,42,6,143,9,,9,4,3,0,0,,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,7,397,634,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,127,C,4,0,C04,119,44,6,5,7,48,7,152,7,,4,5,0,3,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,16,423,634,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,B,1,0,B,118,43,8,0,5,65,9,153,12,,11,3,2,2,0,,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,7,444,664,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,C,1,0,C01,113,32,7,3,17,68,4,149,13,,15,5,2,1,0,,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,435,0,7,442,664,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,C,2,0,C02,128,36,8,1,9,65,4,113,5,,18,12,2,1,0,,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,19,429,663,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,C,3,0,C03,159,45,4,2,14,86,3,118,12,,14,7,1,1,0,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,471,0,12,483,663,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,C,4,0,C04,141,35,7,3,10,57,3,137,17,,16,8,1,0,1,,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0,12,457,663,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,128,C,5,0,C05,146,39,3,3,5,56,3,150,5,,15,8,2,1,1,,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,15,458,663,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,129,B,1,0,B,91,27,6,3,0,138,3,109,5,,4,4,1,1,1,,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,13,410,613,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,129,C,1,0,C01,121,17,9,1,2,109,3,108,11,,2,5,1,0,0,,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,11,407,613,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,129,S,1,0,S01,9,4,0,0,0,11,0,17,1,,0,0,1,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,43,0,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,130,B,1,0,B,83,24,9,4,4,153,5,109,10,,7,1,2,0,0,,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,19,436,642,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,130,C,1,0,C01,86,12,7,2,7,145,3,121,10,,10,0,0,1,1,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,0,409,642,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,130,C,2,0,C02,110,24,10,6,4,144,5,86,6,,2,3,1,1,0,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,405,0,24,429,641,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,130,S,1,0,S01,2,5,2,1,1,3,1,5,2,,0,2,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,24,0,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,131,B,1,0,B,140,20,3,3,4,87,4,93,9,,4,4,1,2,0,,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,12,389,593,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,131,C,1,0,C01,128,27,4,1,3,79,3,80,11,,10,2,2,1,0,,1,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,12,370,593,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,131,C,2,0,C02,111,17,2,7,3,117,4,83,17,,6,1,2,0,0,,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,21,397,593,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,132,B,1,0,B,126,50,2,0,2,67,7,134,12,,10,2,0,2,0,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,418,0,14,432,688,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,132,C,1,0,C01,137,50,3,4,2,70,6,144,10,,15,5,3,3,0,,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,21,480,687,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,133,B,1,0,B,128,26,16,3,2,22,4,110,4,,14,8,3,2,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,344,0,15,359,592,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,133,C,1,0,C01,122,24,12,0,1,49,7,106,5,,6,3,3,2,0,,4,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,352,0,15,367,592,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,133,C,2,0,C02,129,21,14,3,4,31,4,104,9,,11,8,0,3,0,,9,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,19,372,592,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,133,C,3,0,C03,115,30,16,1,2,29,2,112,8,,7,3,2,0,0,,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,335,1,14,350,592,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,134,B,1,0,B,108,25,9,0,2,23,2,91,5,,8,5,1,1,0,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,9,294,424,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,134,C,1,0,C01,99,21,9,0,2,16,6,109,11,,6,2,2,3,0,,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,8,301,424,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,134,E,1,0,E01,169,43,8,2,4,45,6,116,4,,3,7,2,0,1,,6,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,421,0,21,442,603,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,135,B,1,0,B,120,32,20,3,2,22,3,119,6,,4,6,1,3,0,,6,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,352,1,18,371,538,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,135,C,1,0,C01,111,22,29,3,9,33,3,110,7,,4,6,0,1,0,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,17,358,538,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,135,E,1,0,E01,139,64,0,2,4,10,1,51,8,,1,2,0,0,0,,11,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,14,312,419,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,136,B,1,0,B,112,17,29,3,3,21,4,136,2,,11,2,1,0,1,,3,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0,11,367,537,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,136,C,1,0,C01,136,31,17,4,2,15,3,107,4,,11,2,0,1,0,,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,16,359,537,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,136,C,2,0,C02,84,24,33,3,0,26,3,122,2,,8,5,1,6,0,,9,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,22,355,537,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,137,B,1,0,B,240,36,8,4,3,44,4,121,9,,11,5,2,2,1,,4,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,501,0,15,516,706,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,137,C,1,0,C01,226,42,12,2,4,47,8,143,11,,12,2,0,0,0,,6,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,522,0,26,548,706,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,138,B,1,0,B,174,24,0,2,2,16,2,61,2,,1,3,0,1,0,,3,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,16,312,417,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,6,EZEQUIEL MONTES,138,E,1,0,E01,79,6,0,1,0,19,2,23,3,,0,0,0,0,0,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,4,142,166,Grupo de recuento,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,18,TOLIMÁN,674,B,1,0,B,154,15,3,0,65,2,5,36,192,35,0,,,,,0,3,1,0,0,,,,,,,,,,5,,,,,,,,,,,,,,10,,,526,0,14,540,735,Acta casilla,,,
22,QUERÉTARO,14,CADEREYTA DE MONTES,18,TOLIMÁN,674,C,1,0,C01,119,18,6,2,82,3,5,25,217,19,1,,,,,1,2,0,0,0,,,,,,,,,,11,,,,,,,,,,,,,,15,,,526,0,9,535,734,Acta casilla,,,
