CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND1,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,16,APODACA,6,APODACA,2237,1,44,25,0,0,1,0,0,0,0,0,1,2,154,0,0,0,0,0,0,0,0,0,0,0,,227,0,227,383
2,19,NUEVO LEON,16,APODACA,6,APODACA,2238,1,50,50,4,3,1,2,2,0,1,0,1,0,135,0,0,0,0,0,0,0,0,0,0,0,,249,2,251,484
2,19,NUEVO LEON,16,APODACA,6,APODACA,2239,2,125,55,2,2,0,1,0,0,0,1,2,0,383,0,0,0,0,0,0,0,0,0,0,0,,571,2,573,798
2,19,NUEVO LEON,16,APODACA,6,APODACA,2240,2,107,85,3,4,11,0,1,0,0,0,1,1,333,0,0,0,0,0,0,0,0,0,0,0,,546,6,552,987
2,19,NUEVO LEON,16,APODACA,6,APODACA,2241,1,44,16,0,1,1,1,0,0,0,1,0,0,109,0,0,0,0,0,0,0,0,0,0,0,,173,3,176,299
2,19,NUEVO LEON,16,APODACA,6,APODACA,2242,1,80,80,0,0,0,4,0,0,0,2,2,0,200,0,0,0,0,0,0,0,0,0,0,0,,368,6,374,672
2,19,NUEVO LEON,16,APODACA,6,APODACA,2243,2,84,112,1,1,2,2,0,0,0,1,0,1,291,1,1,0,0,0,1,0,0,0,0,0,,498,4,502,1019
2,19,NUEVO LEON,16,APODACA,6,APODACA,2244,2,84,95,1,2,2,3,4,0,0,1,2,0,230,0,0,0,0,0,0,0,0,0,0,0,,424,1,425,833
2,19,NUEVO LEON,16,APODACA,6,APODACA,2245,2,70,131,2,0,3,1,1,1,0,0,2,0,236,0,0,0,0,0,0,0,0,0,0,0,,447,11,458,868
2,19,NUEVO LEON,16,APODACA,6,APODACA,2246,1,23,45,2,2,0,0,0,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,,212,3,215,472
2,19,NUEVO LEON,16,APODACA,6,APODACA,2247,1,42,59,2,1,1,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,,231,4,235,404
2,19,NUEVO LEON,16,APODACA,6,APODACA,2248,1,27,52,1,0,0,0,0,0,0,2,0,0,95,0,0,0,0,0,0,0,0,0,0,0,,177,1,178,365
2,19,NUEVO LEON,16,APODACA,6,APODACA,2249,1,40,76,0,1,0,0,4,0,0,1,1,0,146,0,0,0,0,0,2,0,0,0,0,0,,271,10,281,556
2,19,NUEVO LEON,16,APODACA,6,APODACA,2250,2,62,106,0,2,1,2,0,0,0,0,0,1,273,0,0,0,0,0,0,0,0,0,0,0,,447,6,453,949
2,19,NUEVO LEON,16,APODACA,6,APODACA,2251,2,89,104,5,1,6,0,3,0,1,0,2,0,243,0,0,0,0,0,0,0,0,0,0,0,,454,6,460,906
2,19,NUEVO LEON,16,APODACA,6,APODACA,2252,2,68,120,3,3,1,4,2,0,0,1,1,1,209,0,0,0,0,0,0,0,0,0,0,0,,413,10,423,854
2,19,NUEVO LEON,16,APODACA,6,APODACA,2253,1,107,71,2,1,1,0,1,0,0,0,3,1,256,0,0,0,0,0,1,0,0,0,0,0,,444,4,448,739
2,19,NUEVO LEON,16,APODACA,6,APODACA,2254,1,62,90,1,1,2,3,4,0,0,0,1,1,175,0,0,0,0,0,0,1,0,0,0,0,,341,3,344,610
2,19,NUEVO LEON,16,APODACA,6,APODACA,2255,1,99,100,1,4,1,5,4,0,0,3,3,1,231,1,1,0,0,0,3,0,0,0,0,0,,457,11,468,750
2,19,NUEVO LEON,16,APODACA,6,APODACA,2256,1,30,118,0,1,3,4,2,0,3,1,1,2,157,0,0,0,0,0,0,0,0,0,0,0,,322,17,339,685
2,19,NUEVO LEON,16,APODACA,6,APODACA,2257,1,68,50,1,2,0,5,1,0,0,0,1,0,175,0,0,0,0,0,1,1,0,0,0,0,,305,5,310,542
2,19,NUEVO LEON,16,APODACA,6,APODACA,2258,2,82,173,2,2,2,1,1,0,0,1,1,1,221,0,0,0,0,0,0,0,0,0,0,0,,487,4,491,1044
2,19,NUEVO LEON,16,APODACA,6,APODACA,2259,2,80,143,0,3,1,3,1,0,0,2,0,3,245,1,0,0,0,0,1,0,0,0,0,0,,483,5,488,999
2,19,NUEVO LEON,16,APODACA,6,APODACA,2260,1,45,42,0,0,1,0,3,0,0,1,0,0,135,0,0,0,0,0,0,0,0,0,0,0,,227,4,231,397
2,19,NUEVO LEON,16,APODACA,6,APODACA,2261,1,65,74,2,1,1,3,1,0,0,0,1,0,203,0,1,0,0,0,0,0,0,0,0,0,,352,4,356,722
2,19,NUEVO LEON,16,APODACA,6,APODACA,2262,2,96,87,1,1,1,2,3,0,0,4,0,3,244,0,0,0,0,0,1,0,0,0,0,0,,443,1,444,857
2,19,NUEVO LEON,16,APODACA,6,APODACA,2263,2,90,68,1,2,2,3,3,0,0,0,1,2,300,0,0,0,0,0,0,0,0,0,0,0,,472,6,478,802
2,19,NUEVO LEON,16,APODACA,6,APODACA,2264,2,90,84,3,1,3,2,1,0,0,0,2,1,295,0,0,0,0,0,0,0,0,0,0,0,,482,6,488,895
2,19,NUEVO LEON,16,APODACA,6,APODACA,2265,2,78,109,1,1,1,2,1,1,3,2,1,0,230,0,0,0,0,0,2,1,0,0,0,0,,433,6,439,827
2,19,NUEVO LEON,16,APODACA,6,APODACA,2266,2,113,145,6,0,3,3,1,0,0,9,3,0,280,0,0,0,0,0,1,0,0,0,0,0,,564,11,575,1202
2,19,NUEVO LEON,16,APODACA,6,APODACA,2267,1,50,38,1,2,2,1,0,0,1,2,1,1,164,0,0,0,0,0,1,0,0,0,0,0,,264,1,265,482
2,19,NUEVO LEON,16,APODACA,6,APODACA,2268,1,62,89,11,1,4,0,1,0,1,2,1,1,186,0,0,0,0,0,0,0,0,0,0,0,,359,4,363,749
2,19,NUEVO LEON,16,APODACA,6,APODACA,2269,1,37,72,4,1,4,1,0,0,0,2,0,0,128,0,0,0,0,0,0,0,0,0,0,0,,249,0,249,585
2,19,NUEVO LEON,16,APODACA,6,APODACA,2270,2,67,139,4,4,4,4,1,1,2,1,1,1,249,0,0,0,0,0,0,1,0,0,0,0,,479,16,495,1052
2,19,NUEVO LEON,16,APODACA,6,APODACA,2271,1,41,82,1,2,0,0,0,1,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,,252,5,257,472
2,19,NUEVO LEON,16,APODACA,6,APODACA,2272,1,13,59,0,0,1,0,1,0,0,1,1,0,88,0,0,0,0,0,0,0,0,0,0,0,,164,4,168,320
2,19,NUEVO LEON,16,APODACA,6,APODACA,2273,1,25,80,3,2,1,1,0,0,0,0,0,1,116,0,0,4,0,0,0,0,0,0,0,0,,233,6,239,488
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2274,4,107,329,31,6,2,3,3,0,0,2,0,1,606,1,0,0,0,0,1,1,0,0,0,0,,1093,19,1112,2324
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2275,6,191,557,24,2,7,2,5,4,0,2,6,1,999,0,0,0,0,0,3,0,0,0,0,0,,1803,34,1837,3931
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2276,3,71,218,11,2,1,0,2,1,0,1,2,0,553,0,0,0,0,0,0,0,0,0,0,0,,862,5,867,1551
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2277,2,46,118,8,4,2,0,2,0,0,0,1,1,419,0,0,0,0,0,0,1,0,0,0,0,,602,9,611,1000
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2278,2,61,176,4,0,1,0,2,0,0,0,2,1,558,0,0,0,0,0,0,0,0,0,0,0,,805,14,819,1436
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2279,2,58,143,11,3,1,1,4,0,0,2,1,0,462,0,0,0,0,0,0,0,0,0,0,0,,686,13,699,1230
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2280,2,48,146,5,2,2,2,2,1,0,0,0,0,368,0,0,0,0,0,1,0,0,0,0,0,,577,4,581,1058
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2281,2,63,123,16,1,2,2,3,0,2,0,1,0,418,0,2,0,0,0,0,0,0,0,5,0,,638,5,643,1038
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2282,1,26,65,3,2,1,1,2,0,1,1,1,1,177,0,0,0,0,0,0,0,0,0,0,0,,281,6,287,476
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2283,1,51,108,21,1,0,0,0,1,1,1,0,0,165,0,0,0,0,0,0,0,0,0,0,0,,349,25,374,587
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2284,1,43,103,38,2,1,0,1,0,1,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,,281,2,283,492
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2285,1,53,81,7,3,1,0,2,0,0,0,1,0,192,0,0,0,0,0,0,0,0,0,0,0,,340,4,344,576
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2286,1,35,90,11,3,1,0,0,2,0,0,1,1,90,0,0,0,0,0,1,0,0,0,0,0,,235,6,241,400
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2287,3,67,152,21,2,3,1,0,1,0,2,1,2,614,0,0,0,0,0,0,0,0,0,0,0,,866,10,876,1511
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2288,1,25,59,6,1,1,0,0,0,0,0,0,2,286,0,0,0,0,0,0,0,0,0,0,0,,380,7,387,672
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2289,1,40,74,3,0,2,0,2,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,,353,7,360,597
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2290,2,61,83,5,4,1,1,2,0,0,3,1,1,299,0,0,0,0,0,0,0,0,0,0,0,,461,5,466,798
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2291,1,31,53,4,1,2,1,0,0,0,0,1,0,210,0,0,1,0,0,0,0,0,0,0,0,,304,4,308,552
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2292,1,39,66,4,0,3,2,4,0,0,0,1,1,247,0,0,0,0,0,0,0,0,0,0,0,,367,3,370,689
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2293,1,24,70,4,0,1,0,0,0,0,1,1,3,280,0,0,0,0,0,0,0,0,0,0,0,,384,6,390,698
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2294,1,37,73,5,0,1,0,0,0,0,0,0,1,210,0,0,0,0,0,0,0,0,0,0,0,,327,2,329,590
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2295,1,64,78,4,0,1,0,0,0,0,0,0,2,235,0,0,0,0,0,0,0,0,0,0,0,,384,1,385,670
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2296,3,63,211,6,6,5,0,1,0,0,0,3,3,709,3,0,0,0,0,1,0,0,0,0,0,,1011,11,1022,2021
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2297,2,71,98,6,3,3,2,1,0,0,1,0,1,282,0,0,0,0,0,0,0,0,0,0,0,,468,7,475,755
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2298,1,50,88,0,1,1,1,2,0,0,1,1,0,260,0,0,0,0,0,0,0,0,0,0,0,,405,7,412,702
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2299,1,46,75,2,4,2,0,1,0,0,1,2,1,248,0,0,0,0,0,0,0,0,0,0,0,,382,3,385,599
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2300,2,38,110,4,4,2,3,1,0,1,0,1,1,299,0,0,0,0,0,0,0,0,0,0,0,,464,5,469,773
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2301,2,46,140,7,0,3,1,1,0,0,1,1,0,325,0,0,0,0,0,1,0,0,0,0,0,,526,4,530,977
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2302,3,61,224,9,5,1,2,4,0,0,3,3,0,522,0,1,0,0,0,2,0,0,0,0,0,,837,16,853,1541
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2303,3,69,212,6,2,4,1,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,,842,15,857,1753
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2304,2,37,75,2,0,2,0,0,0,0,0,0,1,292,0,0,0,0,0,1,0,0,0,0,0,,410,5,415,753
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2305,14,363,1000,28,27,17,12,10,2,2,16,17,3,2730,1,0,0,0,0,3,1,0,0,0,0,,4232,76,4308,9771
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2306,2,69,100,2,3,2,1,4,0,0,5,1,1,484,0,0,0,0,0,0,0,0,0,0,0,,672,9,681,1126
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2307,8,252,545,26,9,9,6,7,0,0,5,7,4,2093,1,0,0,0,0,0,0,0,0,0,0,,2964,43,3007,5315
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2308,2,89,210,2,1,2,2,1,0,1,0,2,17,243,0,1,0,0,0,0,0,0,1,0,0,,572,14,586,1375
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2309,1,38,77,0,0,2,1,1,0,0,0,0,13,74,0,0,1,0,0,0,0,0,0,0,0,,207,8,215,424
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2310,2,53,72,1,0,0,3,1,1,1,2,1,14,185,0,0,0,0,0,0,0,0,0,0,0,,334,9,343,752
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2311,1,70,96,0,1,3,1,1,0,0,0,0,11,126,1,0,0,0,0,0,0,0,0,0,0,,310,7,317,601
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2312,1,58,97,0,2,1,1,0,0,0,3,2,11,195,0,0,0,0,0,1,0,0,0,0,0,,371,10,381,737
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2313,1,64,106,0,1,1,0,3,0,1,4,0,24,177,1,0,0,0,0,0,0,0,0,0,0,,382,5,387,697
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2314,1,46,54,0,3,1,0,2,0,0,0,1,19,111,0,0,0,0,0,0,0,0,0,0,0,,237,11,248,536
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2315,1,52,89,0,1,1,0,0,0,0,0,0,15,115,0,0,0,0,0,0,0,0,0,0,0,,273,7,280,589
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2316,1,47,98,0,0,1,0,0,0,0,0,1,16,152,0,0,0,0,0,0,0,0,0,0,0,,315,17,332,620
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2317,1,32,71,1,0,1,0,0,0,0,0,0,5,129,1,0,0,0,0,0,0,0,0,0,0,,240,4,244,482
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2318,1,44,70,0,3,0,2,0,0,0,1,0,15,140,0,0,0,0,0,0,0,0,0,0,0,,275,2,277,512
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2319,2,54,114,0,1,0,5,1,0,0,1,0,11,199,0,0,0,0,0,0,0,0,0,0,0,,386,18,404,996
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2320,1,56,78,1,2,1,1,1,0,0,0,2,6,176,0,0,0,0,0,1,0,0,0,0,0,,325,7,332,740
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2321,1,39,93,3,2,5,0,0,0,0,1,1,9,146,0,0,0,0,0,0,0,0,0,0,0,,299,7,306,665
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2322,1,44,75,1,1,1,1,1,0,0,3,1,3,138,1,0,0,0,0,0,0,0,0,0,0,,270,5,275,502
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2323,1,68,96,0,0,0,0,1,0,0,2,2,4,175,0,0,0,0,0,0,0,0,0,0,0,,348,9,357,736
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2324,1,47,61,1,0,3,0,0,0,0,0,0,8,116,1,0,0,0,0,0,0,0,0,0,0,,237,9,246,509
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2325,1,39,91,1,0,1,0,0,0,0,1,0,12,161,0,0,0,0,0,1,0,0,0,0,0,,307,4,311,612
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2326,1,30,75,1,1,1,1,0,0,0,0,1,12,148,0,0,0,0,0,1,1,0,0,0,0,,272,3,275,580
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2327,1,28,80,1,0,0,0,0,0,0,1,0,11,154,0,0,0,0,0,1,1,0,0,0,0,,277,5,282,635
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2328,2,87,167,2,0,5,1,3,0,0,1,3,7,238,0,0,0,0,0,0,0,0,0,0,0,,514,12,526,1153
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2329,1,47,80,0,1,2,0,1,0,0,0,3,11,90,0,1,0,0,0,1,0,0,0,0,0,,237,18,255,626
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2330,1,48,64,0,1,4,0,0,0,0,0,1,28,84,0,0,0,0,0,0,1,0,0,0,0,,231,6,237,404
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2331,1,40,53,0,0,1,0,1,0,0,1,2,16,85,0,0,0,0,0,0,0,0,0,0,0,,199,15,214,412
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2332,1,32,50,0,2,3,2,0,1,0,1,0,13,105,0,0,0,0,0,1,0,0,0,0,0,,210,0,210,421
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2333,6,172,444,4,6,5,2,5,1,1,1,4,54,636,2,1,0,0,0,2,1,0,0,0,0,,1341,43,1384,3519
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2334,2,90,142,2,2,5,1,3,1,1,0,1,36,178,0,0,0,1,0,2,1,0,1,0,0,,467,18,485,1116
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2335,2,68,108,1,2,1,0,0,0,0,1,4,17,210,1,0,0,0,0,0,0,0,0,0,0,,413,9,422,864
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2336,1,62,63,0,2,2,1,0,0,0,1,1,11,159,1,0,0,0,0,0,0,0,0,0,0,,303,5,308,696
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2337,1,65,76,0,1,2,0,0,0,0,0,1,19,170,0,0,0,0,0,0,0,0,0,0,0,,334,9,343,675
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2338,1,72,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142,4,146,662
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2339,1,46,82,1,0,2,3,1,1,0,0,1,8,181,0,0,0,0,0,3,0,0,0,0,0,,329,9,338,611
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2340,1,29,68,2,1,5,1,1,0,0,0,0,13,88,0,0,0,0,0,0,0,0,0,0,0,,208,7,215,400
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2341,1,44,64,0,3,6,2,0,0,0,1,0,10,123,0,0,0,0,0,0,0,0,0,0,0,,253,12,265,605
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2342,1,33,70,0,0,1,0,1,0,0,1,0,7,91,0,0,0,0,0,0,0,0,0,0,0,,204,4,208,537
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2343,3,128,235,2,1,1,3,2,2,1,2,3,31,368,0,0,0,0,0,1,0,0,0,0,0,,780,19,799,1777
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2344,1,60,88,2,5,3,1,0,0,0,1,0,6,149,0,0,0,0,0,0,0,0,0,0,0,,315,5,320,638
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2345,1,43,54,0,1,1,0,0,1,0,1,1,3,118,0,0,0,0,0,0,1,0,0,0,0,,224,7,231,451
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2346,1,53,91,0,0,5,1,1,0,1,0,0,16,149,0,1,0,0,0,1,0,0,0,0,0,,319,14,333,614
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2347,2,75,103,2,3,0,1,2,0,1,1,0,10,249,1,0,0,0,0,1,0,0,0,0,0,,449,13,462,826
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2348,2,82,149,0,6,4,4,6,0,0,4,3,24,266,0,1,0,1,0,4,0,0,0,0,0,,554,14,568,1049
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2349,2,78,125,0,1,4,1,1,0,0,0,1,17,265,2,0,0,0,0,0,1,0,0,0,0,,496,6,502,993
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2350,2,114,95,2,0,3,0,1,0,0,0,0,17,253,0,0,0,0,0,0,0,0,0,0,0,,485,14,499,927
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2351,1,40,108,0,2,3,2,2,0,0,1,0,8,122,0,0,0,0,0,0,0,0,0,0,0,,288,0,288,560
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2352,2,86,167,2,1,4,1,2,0,1,3,0,6,246,0,0,0,0,0,0,0,0,0,0,0,,519,4,523,1216
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2353,2,76,79,2,0,1,4,1,0,0,0,1,0,267,0,0,0,0,0,0,0,0,0,0,0,,431,6,437,830
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2354,1,40,108,3,3,2,0,0,1,1,0,1,2,107,0,0,0,0,0,1,0,0,0,0,0,,269,7,276,521
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2355,1,95,35,2,1,0,1,5,0,0,1,0,1,255,0,0,0,0,0,0,1,0,0,0,0,,397,2,399,593
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2356,2,118,63,2,3,1,5,8,0,0,3,2,2,389,0,0,0,0,0,0,1,0,0,0,0,,597,8,605,924
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2357,2,115,53,0,0,1,4,5,0,0,2,3,4,356,0,0,0,0,0,0,0,0,0,0,0,,543,4,547,812
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2358,2,174,106,4,1,2,7,10,0,1,1,2,2,594,0,0,0,1,0,1,1,0,0,0,0,,907,8,915,1343
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2359,1,28,92,2,2,8,3,1,0,0,0,0,8,96,0,0,0,0,0,4,0,0,0,0,0,,244,6,250,464
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2360,2,98,159,1,1,1,3,3,0,0,2,0,4,253,0,0,0,0,0,1,0,0,0,0,0,,526,11,537,1147
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2361,2,127,202,1,5,1,6,3,0,0,1,1,8,347,0,0,0,0,0,2,0,0,0,0,0,,704,8,712,1386
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2362,2,121,163,3,1,1,2,4,0,1,1,0,10,400,0,0,0,0,0,0,0,0,0,0,0,,707,13,720,1251
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2363,1,71,90,0,1,3,0,1,0,1,1,3,0,179,0,1,0,0,3,0,2,0,0,0,0,,356,26,382,702
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2364,2,83,126,1,0,7,2,3,0,1,1,1,4,122,1,0,0,0,0,1,0,1,0,0,0,,354,24,378,757
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2365,1,76,103,0,3,1,2,0,0,1,2,0,1,196,0,0,0,0,0,0,0,0,0,0,0,,385,6,391,683
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2366,2,93,118,1,3,2,3,2,0,0,3,2,0,338,0,0,0,0,0,1,0,0,0,0,0,,566,6,572,1023
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2367,2,69,103,4,2,1,3,0,0,0,2,3,3,226,0,0,0,0,0,0,1,0,0,0,0,,417,5,422,754
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2368,2,87,107,1,3,0,4,1,0,0,1,2,2,239,0,0,0,0,0,0,0,0,0,0,0,,447,6,453,808
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2369,2,52,158,1,0,6,2,1,1,0,0,2,5,111,0,3,0,0,0,3,0,0,0,0,0,,345,6,351,818
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2370,2,92,134,1,3,5,2,1,2,0,2,0,1,143,0,0,0,0,0,2,0,0,0,0,0,,388,4,392,820
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2371,2,64,167,2,3,3,2,2,0,1,5,1,2,81,0,1,0,0,0,3,1,0,0,0,0,,338,36,374,840
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2372,1,24,172,2,4,5,0,1,0,0,0,0,0,72,0,0,0,0,0,2,0,0,0,0,0,,282,15,297,719
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2373,2,105,287,0,3,6,3,0,1,0,0,0,11,172,1,3,0,0,0,6,0,0,0,0,0,,598,55,653,1310
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2374,2,57,191,2,2,8,1,3,1,0,2,1,5,191,0,2,0,0,0,1,1,0,0,0,0,,468,18,486,987
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2375,2,74,115,0,1,6,1,0,1,0,1,1,4,227,0,0,1,0,0,1,0,0,0,0,0,,433,10,443,1173
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2376,2,95,231,5,2,6,1,1,0,1,1,4,12,311,0,0,0,0,0,0,0,0,0,0,0,,670,6,676,1482
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2377,2,41,200,2,2,2,0,0,0,0,0,0,3,160,0,0,0,0,0,0,0,0,0,0,0,,410,11,421,836
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2378,1,53,116,2,2,6,3,0,0,1,0,1,2,156,0,0,0,0,0,0,0,0,0,0,0,,342,9,351,637
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2379,1,35,86,0,0,2,0,3,0,1,0,4,0,90,0,1,0,0,0,0,1,0,0,0,0,,223,5,228,448
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2380,2,74,145,4,4,2,1,0,0,0,1,2,4,140,1,3,0,0,0,4,0,0,0,0,0,,385,12,397,867
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2381,2,72,145,2,1,8,1,1,1,0,0,1,7,146,0,0,0,0,0,0,0,0,0,0,0,,385,0,385,806
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2382,1,78,140,2,1,3,0,1,0,0,3,0,1,128,0,0,0,0,0,0,0,0,0,0,0,,357,0,357,729
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2383,1,65,83,0,1,6,1,1,0,0,0,0,0,79,0,0,0,0,0,4,0,0,0,0,0,,240,9,249,499
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2384,1,67,127,1,0,4,4,0,1,0,6,0,3,99,0,0,0,0,0,0,0,0,0,0,0,,312,0,312,695
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2385,1,61,113,5,2,8,0,2,0,0,0,0,7,117,0,0,0,0,0,2,0,0,0,0,0,,317,7,324,673
