CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,3,315,563,7,26,11,7,22,216,23,4,3,3,0,6,9,0,0,5,,24,,,,1244,1,23,1268,2116
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,183,3,302,486,16,29,20,14,8,227,21,6,2,3,1,7,9,0,0,4,,10,,,,1165,1,30,1196,2117
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,184,3,390,420,13,28,23,11,13,214,11,9,1,2,0,9,10,0,0,5,,21,,,,1180,0,41,1221,1919
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,185,4,379,594,16,46,19,13,12,264,21,7,1,2,0,4,19,1,0,3,,14,,,,1415,0,41,1456,2308
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,186,2,175,305,9,19,8,6,5,103,8,3,0,0,0,3,6,1,2,0,,7,,,,660,0,21,681,980
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,187,3,353,436,15,32,18,10,7,187,25,7,7,2,1,6,7,3,0,6,,13,,,,1135,0,44,1179,1821
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,188,3,345,385,18,24,21,12,13,187,25,1,4,1,0,4,10,0,0,6,,31,,,,1087,0,45,1132,1929
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,189,3,362,415,21,23,23,10,14,212,21,2,2,2,1,7,9,1,0,5,,15,,,,1145,1,39,1185,1920
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,190,3,250,385,11,28,19,12,6,202,19,3,1,3,0,1,8,1,0,11,,16,,,,976,0,35,1011,1658
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,191,2,181,315,5,13,17,7,6,142,16,4,0,0,0,6,1,0,0,2,,6,,,,721,1,10,732,1176
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,192,4,238,350,12,24,13,10,16,221,19,5,1,1,0,5,4,4,0,2,,12,,,,937,0,33,970,1639
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,193,3,272,365,5,30,18,11,15,219,11,1,2,3,0,7,3,3,0,2,,28,,,,995,0,26,1021,1668
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,194,3,330,313,6,15,26,9,7,200,14,3,0,0,0,4,6,4,0,9,,18,,,,964,0,31,995,1565
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,195,15,2144,2254,76,192,107,66,77,1254,169,25,11,7,1,26,28,1,0,22,,98,,,,6558,1,153,6712,11143
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,196,9,1266,1509,44,84,64,39,40,702,81,17,8,7,0,22,22,1,0,12,,54,,,,3972,0,102,4074,6710
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,197,3,359,397,10,15,24,11,21,272,27,6,1,2,0,9,11,2,0,8,,32,,,,1207,0,39,1246,2093
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,198,4,382,491,20,25,30,12,18,325,23,2,1,2,3,4,9,0,0,10,,17,,,,1374,0,34,1408,2451
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,199,4,493,632,19,36,38,23,16,303,31,8,2,1,0,18,5,2,0,5,,22,,,,1654,1,25,1680,2831
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,200,5,653,686,25,42,57,19,26,466,39,9,2,2,1,12,11,3,1,7,,37,,,,2098,0,67,2165,3555
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,201,4,494,664,9,44,25,17,11,210,14,7,4,3,0,3,7,1,0,8,,19,,,,1540,0,55,1595,2314
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,202,4,454,600,11,72,16,13,10,234,29,4,2,1,0,5,15,1,0,2,,21,,,,1490,0,51,1541,2340
,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,203,15,2055,2204,32,175,97,61,82,1112,147,29,9,2,0,22,25,5,1,14,,93,,,,6165,4,157,6326,10787
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,215,4,134,461,349,21,31,25,20,398,43,27,16,1,0,10,13,1,0,9,,,45,,,1604,0,68,1672,2449
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,216,2,54,230,168,11,12,15,4,152,16,11,9,3,0,5,12,0,0,4,,,16,,,722,0,47,769,1069
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,217,3,119,368,316,20,23,35,16,297,26,24,7,2,4,9,11,1,1,3,,,45,,,1327,0,58,1385,2051
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,218,2,76,288,195,13,8,10,13,180,9,22,9,0,5,10,7,0,0,1,,,28,,,874,0,37,911,1267
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,219,2,68,290,204,18,8,15,6,235,17,16,3,1,4,9,3,2,0,8,,,44,,,951,0,35,986,1373
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,220,2,41,287,175,8,11,18,15,180,7,13,6,0,0,9,3,0,0,2,,,15,,,790,0,16,806,1055
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,221,3,69,219,160,13,9,15,5,147,16,6,5,1,2,5,2,1,0,4,,,22,,,701,0,19,720,856
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,222,3,131,320,247,18,18,29,4,219,17,18,4,0,1,5,10,3,0,5,,,21,,,1070,0,47,1117,1509
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,223,4,138,470,340,23,23,37,33,302,35,22,13,1,4,17,16,0,0,14,,,37,,,1525,0,82,1607,2313
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,224,2,69,297,234,4,13,18,5,184,24,26,10,0,6,6,4,1,0,7,,,37,,,945,1,37,983,1456
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,225,3,90,364,228,6,7,36,8,268,10,14,8,0,2,8,7,0,0,4,,,35,,,1095,0,36,1131,1572
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,226,3,110,477,283,13,15,32,24,302,24,25,9,0,4,6,15,1,0,12,,,73,,,1425,0,62,1487,2034
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,227,3,86,311,277,14,35,23,37,409,16,4,12,0,0,2,7,0,0,4,,,9,,,1246,0,50,1296,1736
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,228,2,81,255,179,7,19,23,11,396,22,8,6,1,1,10,2,2,0,2,,,6,,,1031,0,40,1071,1422
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,229,3,69,353,347,22,28,23,12,253,73,10,10,0,3,5,4,1,1,3,,,32,,,1249,0,78,1327,1851
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,230,4,161,363,352,30,26,29,21,202,32,7,6,0,0,4,15,1,0,1,,,9,,,1259,0,81,1340,1751
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,231,3,36,239,245,40,32,32,21,282,68,9,6,0,1,5,9,0,0,3,,,38,,,1066,0,65,1131,1583
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,232,3,66,275,256,14,30,24,25,190,107,4,6,2,0,3,5,1,0,1,,,16,,,1025,0,75,1100,1495
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,233,2,53,247,288,13,17,16,3,99,15,15,7,0,2,9,5,0,0,3,,,23,,,815,0,40,855,1038
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,5,79,682,513,17,45,29,16,302,39,13,7,1,4,13,10,1,0,0,,,13,,,1784,0,102,1886,2507
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,235,3,50,397,204,20,22,23,9,236,38,13,7,0,0,8,14,1,0,2,,,12,,,1056,0,35,1091,1593
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,237,2,73,231,325,9,10,29,10,78,30,16,6,0,0,8,15,0,0,1,,,10,,,851,0,39,890,1106
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,238,3,62,227,350,35,23,31,25,201,44,17,13,0,1,8,14,1,0,5,,,44,,,1101,0,45,1146,1478
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,239,2,47,334,192,32,19,15,34,182,126,5,1,0,5,8,3,0,1,1,,,10,,,1015,0,34,1049,1444
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,240,2,32,177,192,17,4,20,27,26,48,0,9,0,0,6,1,0,0,2,,,8,,,569,0,48,617,812
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,241,3,58,292,255,17,26,36,12,454,13,8,13,2,1,10,9,1,0,5,,,10,,,1222,0,57,1279,1764
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,242,2,47,229,176,8,20,19,7,298,11,11,8,0,1,3,1,0,0,3,,,6,,,848,0,30,878,1223
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,243,1,12,92,96,5,12,3,5,44,8,1,2,0,0,2,1,1,0,1,,,5,,,290,0,11,301,403
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,244,3,29,294,377,35,16,14,21,109,28,4,9,0,0,2,2,0,0,3,,,14,,,957,0,48,1005,1349
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,245,1,28,149,112,6,15,9,5,57,32,3,0,0,1,1,3,1,0,2,,,6,,,430,0,36,466,700
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,247,4,98,370,435,29,38,42,22,179,55,8,12,0,4,9,13,2,1,9,,,25,,,1351,0,107,1458,2144
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,248,1,53,92,47,5,12,10,3,63,11,7,2,1,2,3,1,0,0,0,,,4,,,316,0,35,351,485
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,249,3,59,470,356,18,26,21,12,235,26,11,14,0,8,10,13,1,0,10,,,20,,,1310,0,100,1410,1897
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,250,2,42,238,355,13,10,18,9,40,48,6,5,0,1,2,4,0,0,0,,,4,,,795,0,36,831,1049
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,251,3,59,290,389,27,27,25,15,188,125,10,2,1,3,10,6,1,1,0,,,10,,,1189,0,79,1268,1834
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,252,2,142,314,8,,23,7,1,180,18,2,3,0,0,,,,,2,,,,,,700,0,22,722,1031
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,253,3,94,246,6,,24,10,10,182,33,2,1,0,1,,,,,2,,,,,,611,0,21,632,904
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,254,1,74,239,6,,9,7,3,123,9,1,0,1,1,,,,,2,,,,,,475,0,10,485,715
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,255,3,258,613,10,,42,6,15,403,34,5,0,1,1,,,,,2,,,,,,1390,0,31,1421,2092
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,256,2,150,379,3,,22,6,3,178,22,2,1,1,0,,,,,4,,,,,,771,0,21,792,1323
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,257,2,180,474,12,,20,6,4,258,23,5,4,2,0,,,,,7,,,,,,995,0,19,1014,1498
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,258,6,564,1154,20,,56,23,15,621,80,9,2,2,0,,,,,11,,,,,,2557,0,58,2615,3821
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,259,2,186,495,8,,11,7,3,188,18,2,0,0,0,,,,,4,,,,,,922,0,22,944,1432
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,260,1,41,78,5,,2,1,4,25,6,0,0,0,0,,,,,1,,,,,,163,0,3,166,252
,23,QUINTANA ROO,1,CANCUN,4,ISLA MUJERES,261,9,341,1578,60,,114,61,27,1332,158,15,3,0,2,,,,,14,,,,,,3705,3,204,3912,6217
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,263,4,161,566,216,,9,134,334,136,37,51,18,3,2,,,,,1,,,,,,1668,0,43,1711,2113
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,265,4,214,649,322,,15,157,378,191,23,54,10,3,3,,,,,2,,,,,,2021,0,54,2075,2549
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,266,1,86,192,60,,2,7,193,14,4,8,3,0,0,,,,,0,,,,,,569,0,18,587,701
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,267,1,70,127,46,,4,47,168,79,37,0,2,0,0,,,,,1,,,,,,581,0,14,595,727
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,268,4,268,607,231,,31,72,435,133,20,40,16,2,2,,,,,1,,,,,,1858,0,118,1976,2386
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,269,2,75,182,147,,3,12,180,23,13,7,10,1,0,,,,,0,,,,,,653,0,33,686,789
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,272,1,67,204,59,,6,27,53,51,11,16,5,2,2,,,,,0,,,,,,503,0,21,524,629
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSE MA. MORELOS,277,1,114,133,35,,2,20,80,23,2,4,0,0,0,,,,,1,,,,,,414,0,10,424,489
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,262,4,186,590,387,,18,118,382,167,35,57,13,2,7,,,,,1,,,,,,1963,2,56,2021,2419
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,264,3,124,418,254,,15,135,276,157,30,46,14,2,1,,,,,3,,,,,,1475,0,38,1513,1880
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,270,2,147,181,142,,8,20,305,54,57,17,8,1,2,,,,,0,,,,,,942,0,40,982,1239
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,271,2,162,126,127,,7,8,240,35,64,11,3,1,0,,,,,1,,,,,,785,0,49,834,1027
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,273,3,188,344,149,,20,44,205,103,24,67,4,2,3,,,,,2,,,,,,1155,17,42,1214,1448
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,274,2,101,302,124,,15,108,205,117,19,26,11,1,2,,,,,4,,,,,,1035,1,33,1069,1236
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,275,3,170,292,120,,14,39,208,85,21,17,3,1,0,,,,,1,,,,,,971,0,45,1016,1237
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,276,2,174,214,186,,9,20,187,48,16,16,15,0,7,,,,,0,,,,,,892,0,34,926,1101
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,278,2,102,129,89,,20,21,213,47,8,17,6,1,2,,,,,3,,,,,,658,0,33,691,781
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,279,1,88,171,39,,1,16,74,26,12,25,7,0,2,,,,,0,,,,,,461,0,29,490,609
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,280,1,146,132,53,,3,8,60,25,9,17,5,0,1,,,,,0,,,,,,459,0,18,477,584
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,281,1,14,23,56,,5,30,54,5,2,0,0,1,0,,,,,0,,,,,,190,0,10,200,227
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,282,1,198,149,51,,13,17,93,19,19,20,5,1,0,,,,,0,,,,,,585,0,26,611,716
,23,QUINTANA ROO,13,BACALAR,5,JOSE MA. MORELOS,283,1,91,109,65,,5,14,128,61,19,8,2,0,1,,,,,0,,,,,,503,0,38,541,669
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,284,3,173,66,17,12,696,26,29,57,165,2,0,1,0,1,2,0,0,,,,,,,1247,2,16,1265,1600
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,285,2,128,84,34,8,534,20,44,71,187,6,2,1,0,3,4,1,0,,,,,,,1127,0,27,1154,1496
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,286,4,301,163,16,28,1132,63,48,93,240,3,0,0,0,6,7,0,0,,,,,,,2100,0,54,2154,2750
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,287,3,117,44,13,15,732,19,32,169,55,3,1,0,0,4,1,0,1,,,,,,,1206,1,60,1267,2032
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,289,2,107,25,25,4,398,16,5,44,18,0,2,0,2,0,0,0,0,,,,,,,646,13,9,668,843
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,293,3,202,50,93,8,596,19,32,156,107,2,3,4,0,2,0,0,0,,,,,,,1274,0,56,1330,1739
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,294,2,122,127,9,7,236,26,27,70,53,2,3,0,0,5,2,0,0,,,,,,,689,0,34,723,921
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,295,2,121,66,48,13,198,15,10,73,83,2,4,0,0,3,3,0,0,,,,,,,639,0,40,679,891
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,297,1,33,29,6,1,314,2,5,12,56,2,1,0,0,0,0,0,0,,,,,,,461,0,31,492,548
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,288,4,183,53,49,14,993,27,18,109,68,4,2,2,0,4,3,0,0,,,,,,,1529,0,82,1611,2087
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,290,4,237,78,36,5,594,61,14,125,164,3,3,4,0,1,2,0,0,,,,,,,1327,0,61,1388,1798
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,291,2,131,71,39,2,425,6,9,38,49,2,3,2,0,4,6,0,0,,,,,,,787,0,32,819,984
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,292,3,134,69,79,7,505,51,11,73,128,2,2,0,0,4,2,1,0,,,,,,,1068,0,49,1117,1367
,23,QUINTANA ROO,1,CANCUN,6,LAZARO CARDENAS ,296,3,106,57,78,10,398,17,8,68,149,2,0,0,0,0,1,0,0,,,,,,,894,0,55,949,1197
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,414,2,113,59,27,5,29,17,10,247,19,5,1,1,1,0,2,0,1,0,,,,0,,537,0,32,569,1020
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,415,3,156,129,35,14,37,19,18,481,46,10,3,3,0,5,2,0,0,6,,,,4,,968,0,70,1038,1797
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,416,2,170,106,29,10,20,20,9,134,30,10,4,2,2,2,8,0,1,0,,,,0,,557,0,42,599,902
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,417,2,131,106,33,16,32,12,14,315,14,7,6,0,0,3,2,0,0,10,,,,0,,701,0,15,716,1178
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,418,2,148,88,29,7,24,14,13,413,12,8,7,0,3,2,3,0,1,1,,,,7,,780,0,53,833,1420
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,419,3,147,121,37,30,41,16,12,566,21,7,2,1,2,5,8,1,0,7,,,,5,,1029,0,73,1102,1856
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,420,3,228,176,50,6,70,25,12,293,59,7,15,0,0,6,11,0,0,5,,,,11,,974,0,93,1067,1837
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,430,1,52,57,34,12,23,6,5,152,27,0,0,1,0,1,2,0,0,2,,,,3,,377,0,28,405,694
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,431,2,85,64,29,15,22,15,7,254,19,1,3,0,0,2,1,0,0,7,,,,2,,526,0,21,547,1007
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,432,1,48,58,22,11,21,13,5,181,13,4,2,1,0,2,1,0,0,7,,,,1,,390,0,40,430,671
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,433,2,139,102,74,10,28,22,10,389,26,5,1,0,1,1,2,0,0,9,,,,2,,821,0,43,864,1469
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,434,1,9,9,2,2,2,1,2,14,4,1,0,0,0,0,0,0,0,2,,,,0,,48,0,4,52,125
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,435,1,47,19,20,8,21,8,3,186,12,2,1,0,0,1,3,0,0,4,,,,2,,337,1,23,361,634
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,436,2,55,32,25,11,18,20,7,246,16,2,0,3,0,2,2,0,0,6,,,,2,,447,0,34,481,879
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,437,2,103,72,38,45,19,15,21,408,25,2,0,0,0,2,3,0,0,11,,,,14,,778,0,36,814,1342
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,438,2,180,65,53,9,31,18,5,364,28,6,0,0,0,0,0,0,0,5,,,,2,,766,1,40,807,1305
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,439,2,123,59,71,27,57,18,20,387,30,6,2,0,0,8,2,0,1,4,,,,0,,815,0,37,852,1483
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,440,1,97,30,61,8,34,11,7,125,14,2,6,0,2,2,0,0,0,4,,,,3,,406,0,27,433,719
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,441,2,132,101,49,10,39,9,12,328,29,10,6,0,0,1,6,0,0,3,,,,9,,744,0,39,783,1231
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,442,1,33,18,11,1,6,1,1,44,4,2,2,0,0,1,3,0,0,0,,,,2,,129,0,16,145,239
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,443,1,98,44,22,4,18,5,5,97,6,6,2,1,0,0,0,1,0,6,,,,0,,315,0,31,346,613
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,444,1,34,51,7,3,14,4,6,84,7,0,0,0,0,4,2,0,1,2,,,,0,,219,0,13,232,468
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,445,1,36,19,7,2,7,1,4,69,3,2,0,1,0,1,1,0,0,0,,,,0,,153,0,7,160,214
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,446,2,152,106,32,7,15,5,10,199,14,1,1,0,0,1,1,0,0,1,,,,0,,545,0,26,571,875
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,447,1,18,27,1,0,6,2,2,26,5,0,0,0,0,2,1,0,1,1,,,,1,,93,0,3,96,225
,23,QUINTANA ROO,13,BACALAR,7,OTHON P. BLANCO ,450,1,8,26,1,0,5,2,0,17,1,0,0,0,0,1,0,0,0,0,,,,0,,61,0,4,65,147
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,298,2,131,61,14,5,23,9,7,323,47,6,4,1,1,0,3,0,0,4,,,,37,,676,0,28,704,1177
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,299,2,109,47,10,10,30,18,9,326,87,2,0,1,0,1,2,0,0,6,,,,30,,688,0,45,733,1243
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,303,2,135,61,15,7,30,12,10,320,50,1,2,1,0,2,3,1,0,4,,,,62,,716,1,35,752,1151
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,304,2,132,52,8,5,15,18,7,310,47,9,0,1,0,3,1,1,0,3,,,,32,,644,0,26,670,1107
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,305,2,160,70,18,3,14,11,15,335,58,8,3,2,0,0,1,0,0,3,,,,73,,774,0,18,792,1195
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,306,2,151,66,8,6,12,9,6,304,51,7,2,1,0,4,0,0,0,7,,,,98,,732,0,18,750,1019
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,307,9,623,304,67,32,109,55,58,1524,253,28,6,4,1,4,4,0,0,21,,,,305,,3398,3,125,3526,6071
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,315,2,132,85,9,9,15,11,14,308,60,11,4,0,0,2,0,0,0,3,,,,86,,749,0,17,766,1123
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,317,3,247,115,15,12,16,18,17,445,78,7,1,0,0,2,0,0,0,4,,,,180,,1157,1,21,1179,1645
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,318,2,133,71,13,8,13,9,11,301,46,5,2,0,1,0,0,0,0,2,,,,84,,699,0,35,734,1110
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,319,2,165,97,8,6,18,7,10,292,59,3,0,0,0,5,1,1,0,3,,,,137,,812,0,20,832,1208
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,320,2,132,69,15,7,11,13,13,265,50,4,1,1,0,1,0,0,0,6,,,,139,,727,0,24,751,1087
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,321,2,88,54,6,2,17,8,9,203,45,4,3,1,0,2,1,0,0,6,,,,41,,490,0,10,500,772
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,322,2,132,96,18,9,21,12,32,395,62,1,0,0,0,4,0,1,0,7,,,,60,,850,0,58,908,1442
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,323,2,122,59,6,6,9,6,9,200,43,2,1,1,0,2,1,2,1,3,,,,72,,545,0,14,559,779
