CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,219,B,1,0,B,39,133,120,11,4,7,1,114,4,7,0,1,2,3,0,1,0,4,,,25,,,476,0,14,490,687,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,219,C,1,0,C01,29,157,84,7,4,8,5,121,13,9,3,0,2,6,3,1,0,4,,,19,,,475,0,21,496,686,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,220,B,1,0,B,22,146,95,4,4,9,7,88,4,7,1,0,0,2,2,0,0,1,,,6,,,398,0,7,405,528,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,220,C,1,0,C01,19,141,80,4,7,9,8,92,3,6,5,0,0,7,1,0,0,1,,,9,,,392,0,9,401,527,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,221,B,1,0,B,31,106,68,6,3,8,4,69,7,3,2,0,0,2,2,0,0,0,,,7,,,318,0,6,324,428,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,221,C,1,0,C01,31,98,74,5,5,5,1,60,7,2,2,0,1,3,0,1,0,4,,,14,,,313,0,10,323,428,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,222,B,1,0,B,36,110,94,4,9,10,3,63,5,4,1,0,0,3,5,2,0,2,,,12,,,363,0,13,376,503,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,222,C,1,0,C01,50,99,86,5,7,12,0,77,5,7,2,0,0,0,4,1,0,1,,,6,,,362,0,15,377,503,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,222,C,2,0,C02,45,111,67,9,2,7,1,79,7,7,1,0,1,2,1,0,0,2,,,3,,,345,0,19,364,503,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,223,B,1,0,B,36,119,86,9,3,6,8,77,11,4,4,0,1,2,0,0,0,4,,,5,,,375,0,23,398,579,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,223,C,1,0,C01,35,118,86,6,5,9,4,73,12,9,2,0,1,7,5,0,0,5,,,9,,,386,0,14,400,578,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,223,C,2,0,C02,28,119,94,3,10,11,9,76,6,3,4,0,0,3,2,0,0,3,,,7,,,378,0,26,404,578,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,223,C,3,0,C03,39,114,74,5,5,11,12,76,6,6,3,1,2,5,9,0,0,2,,,16,,,386,0,19,405,578,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,224,B,1,0,B,30,145,109,2,3,7,3,94,16,9,6,0,1,4,1,0,0,4,,,15,,,449,1,20,470,728,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,224,C,1,0,C01,39,152,125,2,10,11,2,90,8,17,4,0,5,2,3,1,0,3,,,22,,,496,0,17,513,728,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,225,B,1,0,B,29,112,79,1,2,16,2,84,2,7,2,0,2,3,1,0,0,2,,,17,,,361,0,13,374,524,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,225,C,1,0,C01,33,122,72,2,1,9,5,95,6,5,4,0,0,2,2,0,0,1,,,8,,,367,0,11,378,524,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,225,C,2,0,C02,28,130,77,3,4,11,1,89,2,2,2,0,0,3,4,0,0,1,,,10,,,367,0,12,379,524,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,226,B,1,0,B,38,153,100,4,5,14,6,103,11,2,1,0,0,2,5,0,0,2,,,29,,,475,0,26,501,678,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,226,C,1,0,C01,36,173,81,3,6,7,11,104,6,7,4,0,3,2,5,0,0,5,,,23,,,476,0,18,494,678,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,226,C,2,0,C02,36,151,102,6,4,11,7,95,7,16,4,0,1,2,5,1,0,5,,,21,,,474,0,18,492,678,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,227,B,1,0,B,32,88,93,5,13,6,18,131,3,1,8,0,0,1,1,0,0,3,,,2,,,405,0,14,419,579,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,227,C,1,0,C01,31,113,82,5,13,10,9,134,8,1,0,0,0,1,4,0,0,0,,,3,,,414,0,20,434,579,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,227,C,2,0,C02,23,110,102,4,9,7,10,144,5,2,4,0,0,0,2,0,0,1,,,4,,,427,0,16,443,578,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,228,B,1,0,B,49,135,92,2,11,12,8,192,11,5,3,1,1,5,0,0,0,1,,,2,,,530,0,15,545,711,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,228,C,1,0,C01,32,120,87,5,8,11,3,204,11,3,3,0,0,5,2,2,0,1,,,4,,,501,0,25,526,711,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,229,B,1,0,B,31,103,117,8,5,9,5,90,26,4,4,0,3,0,1,1,0,3,,,13,,,423,0,17,440,617,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,229,C,1,0,C01,11,114,116,11,12,4,3,78,28,3,1,0,0,4,2,0,0,0,,,8,,,395,0,33,428,617,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,229,C,2,0,C02,27,136,114,3,11,10,4,85,19,3,5,0,0,1,1,0,1,0,,,11,,,431,0,28,459,617,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,230,B,1,0,B,23,84,87,10,4,10,8,39,7,5,2,0,0,0,9,0,0,0,,,2,,,290,0,14,304,361,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,230,E,1,0,E01,20,163,118,10,15,10,7,83,18,1,2,0,0,2,5,1,0,0,,,6,,,461,0,30,491,627,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,230,E,2,0,E02,35,100,100,8,3,4,3,39,5,1,2,0,0,2,1,0,0,1,,,1,,,305,0,7,312,456,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,230,E,3,0,E03,83,16,47,2,4,5,3,41,2,0,0,0,0,0,0,0,0,0,,,0,,,203,0,30,233,307,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,231,B,1,0,B,5,80,58,5,13,12,10,103,18,1,2,0,0,1,4,0,0,0,,,17,,,329,0,24,353,469,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,231,C,1,0,C01,5,70,54,15,11,8,2,91,25,2,1,0,0,1,4,0,0,2,,,12,,,303,0,17,320,468,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,231,E,1,0,E01,26,89,133,20,8,12,9,88,25,6,3,0,1,3,1,0,0,1,,,9,,,434,0,24,458,646,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,232,B,1,0,B,16,108,93,3,5,7,6,53,22,1,0,0,0,0,0,1,0,1,,,5,,,321,0,14,335,460,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,232,C,1,0,C01,21,56,80,3,6,7,9,56,58,2,3,2,0,0,2,0,0,0,,,6,,,311,0,27,338,460,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,232,E,1,0,E01,29,111,83,8,19,10,10,81,27,1,3,0,0,3,3,0,0,0,,,5,,,393,0,34,427,575,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,233,B,1,0,B,36,148,125,8,6,12,3,74,5,6,3,0,0,6,3,0,0,3,,,14,,,452,0,20,472,592,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,233,E,1,0,E01,17,99,163,5,11,4,0,25,10,9,4,0,2,3,2,0,0,0,,,9,,,363,0,20,383,446,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,B,1,0,B,20,154,67,2,3,7,4,70,11,2,2,0,0,3,3,0,0,0,,,3,,,351,0,18,369,495,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,C,1,0,C01,14,144,65,4,14,5,4,79,7,1,1,0,1,1,2,1,0,0,,,5,,,348,0,10,358,495,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,E,1,0,E01,15,165,113,5,12,5,1,46,5,3,0,0,1,5,3,0,0,0,,,3,,,382,0,15,397,530,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,E,2,0,E02,11,55,148,1,15,4,6,55,13,6,3,1,1,2,1,0,0,0,,,1,,,323,0,31,354,486,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,234,E,3,0,E03,19,164,120,5,1,8,1,52,3,1,1,0,1,2,1,0,0,0,,,1,,,380,0,28,408,501,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,235,B,1,0,B,19,125,75,3,5,9,3,76,12,6,2,0,0,2,6,0,0,2,,,5,,,350,0,17,367,531,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,235,C,1,0,C01,19,127,60,9,14,9,3,61,22,6,2,0,0,1,5,0,0,0,,,4,,,342,0,11,353,531,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,235,C,2,0,C02,12,145,69,8,3,5,3,99,4,1,3,0,0,5,3,1,0,0,,,3,,,364,0,7,371,531,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,237,B,1,0,B,38,93,145,7,4,13,5,31,10,6,1,0,0,1,4,0,0,0,,,7,,,365,0,9,374,465,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,237,E,1,0,E01,35,138,180,2,6,16,5,47,20,10,5,0,0,7,11,0,0,1,,,3,,,486,0,30,516,641,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,238,B,1,0,B,18,49,120,8,7,8,10,63,13,4,5,0,0,6,3,1,0,2,,,13,,,330,0,15,345,465,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,238,C,1,0,C01,20,70,100,7,5,17,10,66,8,7,5,0,1,1,6,0,0,2,,,16,,,341,0,11,352,464,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,238,E,1,0,E01,24,108,130,20,11,6,5,72,23,6,3,0,0,1,5,0,0,1,,,15,,,430,0,19,449,549,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,239,B,1,0,B,22,193,91,21,11,8,13,119,15,1,1,0,4,3,0,0,1,1,,,1,,,505,0,23,528,730,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,239,E,1,0,E01,25,141,101,11,8,7,21,63,111,4,0,0,1,5,3,0,0,0,,,9,,,510,0,11,521,714,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,240,B,1,0,B,20,102,84,7,0,7,11,16,24,0,7,0,0,4,1,0,0,2,,,6,,,291,0,20,311,406,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,240,C,1,0,C01,12,75,108,10,4,13,16,10,24,0,2,0,0,2,0,0,0,0,,,2,,,278,0,28,306,406,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,241,B,1,0,B,13,103,92,4,9,6,3,144,6,5,6,1,0,0,5,0,0,2,,,3,,,402,0,15,417,588,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,241,C,1,0,C01,21,91,96,7,8,14,3,161,2,2,4,0,0,5,3,0,0,3,,,3,,,423,0,11,434,588,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,241,C,2,0,C02,24,98,67,6,9,16,6,149,5,1,3,1,1,5,1,1,0,0,,,4,,,397,0,31,428,588,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,242,B,1,0,B,27,115,93,5,11,11,2,143,4,4,6,0,0,3,0,0,0,2,,,2,,,428,0,16,444,612,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,242,C,1,0,C01,20,114,83,3,9,8,5,155,7,7,2,0,1,0,1,0,0,1,,,4,,,420,0,14,434,611,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,243,B,1,0,B,12,92,96,5,12,3,5,44,8,1,2,0,0,2,1,1,0,1,,,5,,,290,0,11,301,403,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,244,B,1,0,B,11,105,172,4,6,12,9,69,17,2,5,0,0,1,0,0,0,1,,,9,,,423,0,28,451,589,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,244,E,1,0,E01,8,36,111,16,8,1,9,25,3,1,1,0,0,1,0,0,0,1,,,4,,,225,0,11,236,339,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,244,E,2,0,E02,10,153,94,15,2,1,3,15,8,1,3,0,0,0,2,0,0,1,,,1,,,309,0,9,318,421,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,245,B,1,0,B,28,149,112,6,15,9,5,57,32,3,0,0,1,1,3,1,0,2,,,6,,,430,0,36,466,700,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,247,B,1,0,B,38,118,105,8,11,10,7,38,8,1,5,0,3,2,6,1,0,0,,,6,,,367,0,32,399,655,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,247,E,1,0,E01,28,97,90,8,12,10,11,54,23,2,3,0,0,1,2,0,0,3,,,4,,,348,0,26,374,550,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,247,E,1,1,E01C01,25,74,127,4,6,9,3,49,13,4,4,0,1,2,2,1,1,6,,,13,,,344,0,25,369,549,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,247,E,2,0,E02,7,81,113,9,9,13,1,38,11,1,0,0,0,4,3,0,0,0,,,2,,,292,0,24,316,390,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,248,B,1,0,B,53,92,47,5,12,10,3,63,11,7,2,1,2,3,1,0,0,0,,,4,,,316,0,35,351,485,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,249,B,1,0,B,17,116,119,4,11,7,5,91,7,8,4,0,5,3,4,1,0,5,,,8,,,415,0,39,454,640,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,249,C,1,0,C01,24,122,95,8,10,7,3,91,7,3,5,0,2,5,7,0,0,2,,,7,,,398,0,33,431,640,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,249,E,1,0,E01,18,232,142,6,5,7,4,53,12,0,5,0,1,2,2,0,0,3,,,5,,,497,0,28,525,617,RECONTADO EN GRUPO DE TRABAJO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,250,B,1,0,B,24,101,127,9,5,6,4,26,36,2,4,0,1,2,0,0,0,0,,,1,,,348,0,18,366,482,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,250,E,1,0,E01,18,137,228,4,5,12,5,14,12,4,1,0,0,0,4,0,0,0,,,3,,,447,0,18,465,567,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,251,B,1,0,B,18,141,159,14,6,5,4,42,15,2,2,1,0,5,1,0,1,0,,,2,,,418,0,28,446,671,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,251,E,1,0,E01,21,85,97,11,11,12,8,90,81,2,0,0,1,5,3,0,0,0,,,4,,,431,0,24,455,635,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,251,E,2,0,E02,20,64,133,2,10,8,3,56,29,6,0,0,2,0,2,1,0,0,,,4,,,340,0,27,367,528,VOTOS RESERVADOS EN PLENO,,,
,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE C. PUERTO,221,S,1,0,S01,7,15,18,2,1,2,0,18,2,1,1,1,1,0,0,0,0,0,,,1,,,70,0,3,73,,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,252,B,1,0,B,80,182,4,,10,5,0,83,9,1,3,0,0,,,,,0,,,,,,377,0,6,383,516,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,252,C,1,0,C01,62,132,4,,13,2,1,97,9,1,0,0,0,,,,,2,,,,,,323,0,16,339,515,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,253,B,1,0,B,55,118,3,,14,4,5,91,6,1,0,0,0,,,,,0,,,,,,297,0,10,307,452,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,253,C,1,0,C01,38,113,2,,10,5,4,87,27,1,1,0,1,,,,,1,,,,,,290,0,11,301,452,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,254,B,1,0,B,74,239,6,,9,7,3,123,9,1,0,1,1,,,,,2,,,,,,475,0,10,485,715,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,B,1,0,B,92,229,3,,15,2,5,129,8,1,0,0,1,,,,,1,,,,,,486,0,9,495,698,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,C,1,0,C01,74,195,2,,19,2,3,147,9,3,0,0,0,,,,,0,,,,,,454,0,9,463,697,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,255,C,2,0,C02,92,189,5,,8,2,7,127,17,1,0,1,0,,,,,1,,,,,,450,0,13,463,697,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,256,B,1,0,B,83,185,1,,12,0,1,88,9,0,1,1,0,,,,,2,,,,,,383,0,12,395,662,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,256,C,1,0,C01,67,194,2,,10,6,2,90,13,2,0,0,0,,,,,2,,,,,,388,0,9,397,661,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,257,B,1,0,B,85,228,4,,14,5,1,135,8,3,0,0,0,,,,,4,,,,,,487,0,8,495,749,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,257,C,1,0,C01,95,246,8,,6,1,3,123,15,2,4,2,0,,,,,3,,,,,,508,0,11,519,749,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,B,1,0,B,99,185,4,,11,3,3,96,10,2,0,1,0,,,,,2,,,,,,416,0,9,425,637,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C,1,0,C01,123,213,3,,8,5,2,78,7,1,0,0,0,,,,,0,,,,,,440,0,16,456,637,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C,2,0,C02,86,180,5,,7,7,2,107,17,3,1,0,0,,,,,2,,,,,,417,0,7,424,637,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C,3,0,C03,74,184,5,,10,2,3,112,11,1,0,1,0,,,,,3,,,,,,406,0,11,417,637,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C,4,0,C04,86,200,3,,13,3,1,117,21,1,1,0,0,,,,,1,,,,,,447,0,6,453,637,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,258,C,5,0,C05,96,192,0,,7,3,4,111,14,1,0,0,0,,,,,3,,,,,,431,0,9,440,636,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,259,B,1,0,B,97,250,6,,5,4,2,101,6,0,0,0,0,,,,,1,,,,,,472,0,7,479,716,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,259,C,1,0,C01,89,245,2,,6,3,1,87,12,2,0,0,0,,,,,3,,,,,,450,0,15,465,716,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,260,B,1,0,B,41,78,5,,2,1,4,25,6,0,0,0,0,,,,,1,,,,,,163,0,3,166,252,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,B,1,0,B,36,152,5,,14,5,1,186,19,3,1,0,0,,,,,0,,,,,,422,0,32,454,691,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C,1,0,C01,49,204,6,,15,7,7,116,15,2,2,0,0,,,,,1,,,,,,424,0,16,440,691,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C,2,0,C02,32,153,9,,10,5,3,174,21,4,0,0,0,,,,,1,,,,,,412,3,12,427,691,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C,3,0,C03,36,152,9,,15,10,1,182,23,0,0,0,0,,,,,1,,,,,,429,0,28,457,691,COTEJADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C,4,0,C04,36,175,4,,16,4,3,143,11,1,0,0,1,,,,,3,,,,,,397,0,28,425,691,RECONTADO EN PLENO,,,
,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C,5,0,C05,38,187,12,,12,11,2,127,18,1,0,0,0,,,,,2,,,,,,410,0,25,435,691,RECONTADO EN PLENO,,,
