ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PAN_PRD,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,695,3,395,108,287,70,20,9,24,66,3,4,3,0,0,0,,,989,1,39,1029,1914
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,696,2,213,55,247,39,15,1,19,43,4,0,1,0,0,1,,,638,0,27,665,1046
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,697,3,477,49,241,54,8,14,9,81,11,1,0,1,0,1,,,947,1,25,973,2045
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,698,2,315,52,240,33,13,13,22,55,11,2,0,1,0,2,,,759,1,24,784,1436
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,699,2,402,39,232,42,15,6,22,55,7,0,0,0,1,2,,,823,0,24,847,1285
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,700,2,208,48,233,53,13,6,24,69,11,0,1,1,0,5,,,672,1,11,684,1416
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,701,2,293,20,242,39,10,7,22,68,6,0,2,0,0,0,,,709,0,34,743,1109
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,702,2,191,27,100,32,15,7,16,63,8,1,0,0,0,2,,,462,0,16,478,762
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,703,2,261,45,70,33,8,3,12,21,0,1,0,0,0,3,,,457,0,13,470,874
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,704,1,76,30,39,7,1,0,8,12,0,0,0,0,0,0,,,173,0,4,177,310
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,705,3,481,55,113,43,14,3,15,40,4,1,1,0,0,3,,,773,0,25,798,1650
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,706,1,127,29,62,14,2,1,2,13,0,0,0,0,0,1,,,251,0,0,251,467
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,707,2,122,22,191,21,9,3,9,40,0,0,0,0,0,2,,,419,5,16,440,848
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,708,2,176,71,227,43,12,5,11,28,5,2,0,0,1,0,,,581,0,26,607,1184
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,709,2,249,45,108,25,7,6,4,17,1,0,0,0,0,0,,,462,0,14,476,913
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,710,2,293,37,128,32,9,4,10,16,2,0,0,0,0,0,,,531,0,24,555,1077
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,711,1,89,12,66,9,4,2,4,18,0,0,0,0,0,2,,,206,0,5,211,375
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,712,1,79,23,71,8,6,4,2,16,3,2,0,0,0,2,,,216,1,5,222,575
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,713,2,138,33,200,26,11,8,9,25,2,4,1,0,0,2,,,459,0,21,480,1029
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,714,1,67,16,82,10,3,4,2,13,2,0,0,0,0,0,,,199,1,16,216,505
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,715,1,82,21,83,7,2,1,6,9,7,5,0,0,0,5,,,228,0,17,245,661
11,GUANAJUATO,19,VALLE DE SANTIAGO,11,CORTAZAR,716,2,225,41,193,20,6,7,4,14,2,1,0,0,0,8,,,521,0,30,551,1050
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1178,3,510,369,16,60,13,12,143,229,7,0,2,1,0,0,,,1362,1,52,1415,1995
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1179,1,167,168,5,18,3,15,28,76,10,2,0,0,0,0,,,492,0,20,512,687
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1180,1,121,134,2,10,0,10,17,46,3,0,0,1,0,1,,,345,1,25,371,518
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1181,1,76,71,0,6,1,3,15,18,2,0,0,0,0,0,,,192,0,12,204,257
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1182,2,263,263,11,52,9,24,26,131,7,1,1,1,0,3,,,792,0,20,812,1222
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1183,5,608,546,31,134,25,21,87,202,17,2,3,0,1,0,,,1677,0,44,1721,3102
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1184,2,353,215,12,53,8,15,64,113,10,0,0,1,0,1,,,845,0,28,873,1334
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1185,2,276,222,10,33,5,18,75,109,3,1,1,0,0,0,,,753,0,14,767,1089
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1186,2,276,192,7,40,9,14,52,97,3,1,1,0,0,3,,,695,0,25,720,1107
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1187,2,314,259,13,32,6,8,73,144,5,0,0,0,0,0,,,854,1,18,873,1326
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1188,3,398,334,40,89,11,12,70,128,9,2,1,0,0,1,,,1095,0,39,1134,1922
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1189,2,353,208,4,74,12,9,31,63,8,0,3,2,0,0,,,767,0,18,785,1295
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1190,2,314,171,7,17,2,6,16,37,0,1,0,0,0,2,,,573,0,16,589,793
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1191,3,360,389,18,37,6,15,40,144,3,0,0,0,0,0,,,1012,0,36,1048,1565
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1192,3,314,374,17,29,17,24,51,145,9,3,3,1,0,0,,,987,0,50,1037,1635
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1193,2,262,133,14,21,1,4,39,50,3,2,0,0,0,0,,,529,2,10,541,945
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1194,2,189,106,2,32,9,8,127,51,2,2,1,0,0,0,,,529,0,19,548,858
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1195,2,339,111,3,40,9,8,215,52,5,0,0,1,0,0,,,783,0,32,815,1344
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1196,2,211,169,9,36,15,7,128,80,5,3,1,0,0,0,,,664,0,30,694,1233
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1197,2,315,174,13,48,7,8,56,36,6,2,0,1,0,2,,,668,0,15,683,1125
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1198,2,187,156,4,46,1,17,22,32,5,2,0,0,0,1,,,473,0,26,499,796
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1199,1,100,156,6,14,4,11,29,32,3,2,0,0,0,0,,,357,0,10,367,656
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1200,1,73,135,7,40,9,6,19,45,1,3,0,0,0,0,,,338,0,2,340,676
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1201,1,115,110,4,51,11,14,24,61,0,0,0,0,0,0,,,390,0,7,397,636
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1202,1,89,68,3,19,3,13,23,46,1,1,1,0,0,0,,,267,0,13,280,472
11,GUANAJUATO,19,VALLE DE SANTIAGO,18,JARAL DEL PROGRESO,1203,1,80,43,10,3,3,2,45,38,2,1,1,0,1,2,,,231,1,6,238,401
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2816,8,603,403,218,286,44,193,257,679,59,8,3,0,3,2,,,2758,4,137,2899,5112
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2817,2,122,114,85,81,20,52,63,184,25,1,1,1,0,2,,,751,0,49,800,1336
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2818,2,113,110,53,64,14,40,137,126,7,3,0,0,0,0,,,667,0,44,711,1237
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2819,4,250,178,125,129,32,116,80,239,27,10,2,0,0,0,,,1188,0,53,1241,1955
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2820,2,157,70,47,38,26,30,37,90,9,0,0,0,0,4,,,508,0,40,548,776
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2821,2,156,97,40,44,6,42,59,143,8,0,0,0,0,0,,,595,3,46,644,977
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2822,2,120,78,37,50,5,37,66,99,6,0,1,1,0,1,,,501,0,35,536,860
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2823,2,185,124,58,63,16,72,97,164,10,1,0,1,0,1,,,792,1,28,821,1313
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2824,3,230,122,100,81,13,50,91,166,25,1,0,1,1,1,,,882,1,35,918,1599
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2825,3,171,109,115,88,18,56,77,175,23,1,1,0,0,2,,,836,0,67,903,1542
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2826,2,136,126,52,78,12,46,61,184,7,2,0,0,0,0,,,704,1,45,750,1292
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2827,3,113,122,101,89,4,51,53,149,9,3,2,1,0,1,,,698,1,58,757,1645
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2828,3,123,129,91,98,21,48,39,171,16,0,1,0,1,1,,,739,2,48,789,1522
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2829,2,159,128,77,90,14,61,73,145,5,3,0,1,0,2,,,758,0,42,800,1339
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2830,2,135,81,73,56,12,43,82,157,18,2,0,0,1,0,,,660,0,54,714,1280
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2831,2,177,137,59,64,18,43,62,166,19,0,0,1,0,2,,,748,1,41,790,1389
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2832,2,202,112,40,61,13,69,62,131,9,1,0,2,0,1,,,703,1,62,766,1107
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2833,3,347,126,56,70,13,69,90,257,10,9,1,0,0,3,,,1051,0,61,1112,1022
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2834,2,186,98,40,75,5,52,47,132,10,2,2,0,0,5,,,654,2,48,704,1021
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2835,3,250,145,121,150,23,59,79,247,26,4,4,1,0,4,,,1113,1,52,1166,1899
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2836,2,127,63,58,54,34,40,35,88,13,0,0,1,0,0,,,513,0,52,565,960
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2837,2,148,76,46,57,9,38,63,132,15,4,2,1,0,1,,,592,2,49,643,1166
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2838,3,166,85,114,100,17,47,70,176,24,5,1,1,1,1,,,808,5,53,866,1601
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2839,3,188,109,92,85,14,45,40,128,18,1,1,1,0,5,,,727,2,39,768,1513
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2840,2,124,90,83,74,11,34,32,116,8,3,2,0,0,1,,,578,2,43,623,1377
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2841,5,275,148,164,145,38,63,56,242,29,7,4,0,4,1,,,1176,0,71,1247,3148
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2842,3,163,117,160,83,21,49,48,167,16,2,1,1,0,4,,,832,1,47,880,2017
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2843,4,132,101,122,96,22,36,42,155,12,0,1,0,0,0,,,719,0,29,748,2497
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2844,3,121,93,150,96,36,50,55,188,24,2,2,1,0,1,,,819,0,54,873,1874
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2845,2,99,57,98,87,11,48,26,112,9,2,0,0,0,1,,,550,0,23,573,1305
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2846,2,79,44,120,70,11,44,31,104,10,0,0,0,0,0,,,513,0,17,530,1341
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2847,4,192,129,169,128,24,50,55,229,20,2,2,3,1,4,,,1008,1,51,1060,2649
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2848,3,156,50,115,19,25,13,12,61,8,0,4,2,0,2,,,467,0,29,496,1565
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2849,2,85,59,128,22,13,12,12,72,8,0,0,1,1,5,,,418,0,46,464,1071
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2850,4,119,45,127,37,42,30,31,186,12,4,1,3,1,1,,,639,0,41,680,1548
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2851,2,142,50,97,22,16,23,15,103,13,2,0,0,0,5,,,488,0,23,511,1195
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2852,3,159,37,118,46,27,24,30,173,5,4,0,0,0,2,,,625,1,33,659,1663
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2853,2,124,31,108,26,32,24,16,76,9,2,0,1,0,1,,,450,0,48,498,1078
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2854,1,54,17,86,6,5,7,3,60,2,0,0,0,0,0,,,240,0,24,264,539
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2855,3,134,52,185,99,19,28,35,103,11,6,0,2,1,2,,,677,0,35,712,1643
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2856,2,198,54,57,41,16,15,8,143,4,100,2,0,0,130,,,768,0,29,797,1348
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2857,2,136,61,44,17,14,17,28,67,10,1,2,0,0,3,,,400,0,24,424,1110
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2858,2,107,24,38,11,11,8,8,86,4,3,1,0,0,0,,,301,0,17,318,904
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2859,2,75,37,67,20,7,24,18,85,2,3,0,0,0,2,,,340,0,17,357,866
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2860,5,220,180,249,135,26,54,69,241,31,2,6,0,2,3,,,1218,0,113,1331,2907
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2861,2,107,36,126,32,16,28,24,143,5,3,4,0,0,3,,,527,0,41,568,1323
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2862,2,205,81,175,47,14,25,24,87,11,1,0,0,0,1,,,671,0,49,720,1420
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2863,3,218,160,126,32,19,46,17,114,10,4,2,0,0,2,,,750,1,57,808,1816
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2864,3,194,107,83,46,24,26,22,146,17,9,3,1,0,0,,,678,2,54,734,1780
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2865,2,119,44,104,18,13,58,16,121,7,0,0,1,0,0,,,501,0,24,525,1134
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2866,2,206,27,66,24,12,42,11,124,4,2,0,1,0,2,,,521,0,31,552,1353
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2867,4,230,96,100,149,27,32,22,125,16,1,4,1,0,0,,,803,3,102,908,2543
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2868,3,167,104,188,106,22,51,54,233,17,5,0,1,0,0,,,948,0,47,995,1841
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2869,3,176,119,136,63,29,36,17,174,12,1,1,1,1,20,,,786,1,38,825,1500
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2870,3,273,71,151,59,13,30,19,127,17,3,1,2,0,4,,,770,2,56,828,1687
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2871,4,146,68,145,49,35,44,58,160,14,6,2,1,0,0,,,728,1,72,801,1735
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2872,3,191,69,210,74,31,42,31,230,11,5,1,0,0,4,,,899,0,48,947,1795
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2873,3,95,22,118,28,42,29,21,491,16,6,3,1,0,2,,,874,1,40,915,1605
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2874,2,127,70,128,26,21,15,22,186,9,10,5,2,0,0,,,621,0,29,650,1409
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,4,380,121,88,54,25,38,45,207,13,3,1,1,0,2,,,978,9,53,1040,1825
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,5,235,96,168,35,20,31,19,65,5,1,0,0,0,3,,,678,2,63,743,2163
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2877,4,247,129,188,72,28,42,41,179,13,1,0,0,0,3,,,943,0,47,990,1914
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2878,3,313,107,62,33,8,23,15,32,6,1,4,0,0,0,,,604,0,43,647,1930
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2879,2,158,59,81,28,15,11,27,84,1,0,0,0,0,0,,,464,0,32,496,1130
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2880,3,145,48,118,34,15,22,21,73,6,1,1,0,0,5,,,489,0,25,514,1424
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2881,2,89,89,46,29,28,34,14,122,6,2,1,2,0,2,,,464,0,32,496,1071
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2882,3,153,62,134,74,11,28,28,78,8,1,0,2,0,0,,,579,0,57,636,1619
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2883,2,207,35,126,43,17,8,19,86,5,0,2,0,0,2,,,550,1,36,587,1444
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2884,2,122,53,75,38,17,10,15,39,8,1,0,0,0,0,,,378,0,22,400,1010
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2885,2,86,97,41,18,24,9,7,90,1,1,3,0,0,2,,,379,0,34,413,1023
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2886,2,104,30,72,15,4,12,3,28,2,1,1,0,0,5,,,277,0,21,298,986
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2887,3,152,61,53,42,9,15,12,65,6,3,1,0,0,1,,,420,1,29,450,1226
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,3,233,133,55,26,28,13,10,114,8,0,0,1,1,1,,,623,1,21,645,1361
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2889,2,120,30,27,18,11,15,2,52,2,0,0,0,0,0,,,277,0,26,303,1102
11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2890,3,215,68,52,16,8,12,15,68,5,0,1,0,0,2,,,462,0,15,477,1216
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,3,306,75,229,188,25,46,16,192,10,3,1,0,0,2,,,1093,1,34,1128,1923
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1860,2,167,65,77,82,12,33,9,104,3,5,1,1,0,1,,,560,0,37,597,1159
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1861,2,197,71,119,94,7,38,12,118,6,0,0,1,0,6,,,669,0,25,694,1247
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1862,1,109,37,52,49,5,37,9,118,2,1,0,1,0,2,,,422,0,8,430,732
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1863,2,204,56,51,38,10,24,14,82,3,0,0,0,0,0,,,482,0,25,507,837
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1864,2,197,108,62,118,14,65,16,204,5,2,1,1,0,2,,,795,0,37,832,1305
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1865,1,91,34,75,41,6,27,14,78,10,2,2,0,0,2,,,382,0,18,400,702
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,3,180,87,73,61,10,43,12,126,8,2,1,0,0,5,,,608,1,35,644,789
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1867,2,209,95,61,69,9,50,7,97,7,0,0,0,0,1,,,605,0,34,639,1041
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1868,2,152,101,43,67,7,62,15,92,7,2,0,0,0,0,,,548,1,28,577,886
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1869,2,220,133,158,131,9,62,15,150,7,0,0,0,0,2,,,887,0,29,916,1374
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1870,2,225,84,133,120,17,49,17,151,7,4,0,0,0,3,,,810,1,32,843,1417
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1871,2,129,60,94,96,11,42,7,98,5,0,0,0,0,1,,,543,14,14,571,1016
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,4,272,164,289,189,17,49,18,194,17,0,1,0,1,2,,,1213,0,49,1262,2680
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1873,2,170,89,101,76,5,45,11,97,5,0,1,0,0,1,,,601,0,25,626,1245
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1874,2,137,49,68,62,4,78,9,96,4,0,0,0,0,0,,,507,0,43,550,891
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1875,2,215,92,102,116,12,79,19,135,10,1,1,0,0,5,,,787,0,42,829,1402
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1876,2,149,78,61,64,5,72,6,80,5,0,0,1,0,1,,,522,0,29,551,855
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1877,2,199,81,108,64,7,74,11,76,8,0,0,0,0,2,,,630,0,29,659,996
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1878,2,175,80,76,57,6,43,11,99,3,1,0,0,0,4,,,555,0,29,584,956
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1879,2,128,49,122,92,7,39,13,104,4,1,0,0,0,3,,,562,0,24,586,1223
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1880,2,137,54,92,73,13,16,8,110,9,2,2,0,1,2,,,519,0,32,551,1142
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1881,1,57,24,34,30,12,13,3,37,2,1,1,1,0,0,,,215,0,10,225,576
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1882,4,364,115,278,198,25,98,33,326,18,4,1,0,1,2,,,1463,3,55,1521,2944
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1883,2,189,52,158,46,10,20,4,78,0,2,1,0,0,1,,,561,0,32,593,1352
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1884,4,334,95,265,181,24,97,23,278,19,5,2,1,0,3,,,1327,1,71,1399,2480
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1885,3,275,123,105,130,12,67,14,155,11,1,0,0,0,4,,,897,1,61,959,1589
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1886,3,391,120,128,123,17,117,25,205,8,3,1,0,0,11,,,1149,0,68,1217,1848
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1887,1,32,42,57,17,8,7,8,30,1,1,0,0,0,0,,,203,0,24,227,595
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1888,1,27,9,65,13,2,4,2,6,0,0,0,0,0,1,,,129,0,7,136,322
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1889,2,80,29,182,47,7,2,4,22,0,0,0,0,0,0,,,373,0,14,387,939
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1890,3,250,113,206,128,19,47,22,219,14,5,1,0,0,8,,,1032,0,32,1064,2159
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1891,2,75,55,182,15,9,6,2,15,1,0,1,0,0,2,,,363,0,11,374,836
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1892,2,138,57,156,68,5,5,2,23,3,0,0,0,0,3,,,460,0,16,476,998
11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1893,2,143,40,145,35,13,11,4,40,2,0,2,0,0,3,,,438,0,34,472,1031
11,GUANAJUATO,20,YURIRIA,28,SALVATIERRA,2263,2,353,177,12,73,18,9,16,170,7,4,7,1,0,6,,,853,1,36,890,1453
11,GUANAJUATO,20,YURIRIA,28,SALVATIERRA,2264,2,302,97,14,40,17,15,7,134,5,4,5,1,0,1,,,642,0,29,671,1158
11,GUANAJUATO,20,YURIRIA,28,SALVATIERRA,2265,4,538,218,30,99,48,31,44,404,13,16,5,0,0,1,,,1447,2,39,1488,2120
11,GUANAJUATO,20,YURIRIA,28,SALVATIERRA,2266,1,178,73,4,18,12,9,10,88,2,0,0,0,0,2,,,396,0,11,407,547
