CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,32,ZACATECAS,9,LORETO,24,LORETO,785,B,1,0,B,14,112,10,199,44,26,5,56,4,2,1,2,0,0,0,0,,,,,,475,0,16,491,655,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0785BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,786,B,1,0,B,4,120,5,201,34,17,5,49,2,1,0,3,0,0,0,0,,,,,,441,0,11,452,588,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0786BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,786,C,1,0,C01,6,88,1,233,23,15,4,45,6,1,0,1,0,0,0,0,,,,,,423,4,9,436,587,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0786CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,787,B,1,0,B,6,79,10,55,14,24,4,109,2,0,0,2,0,0,0,0,,,,,,305,0,0,305,483,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0787BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,787,C,1,0,C01,10,81,6,46,15,30,4,106,3,0,1,0,0,0,0,0,,,,,,302,0,17,319,483,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0787CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,788,B,1,0,B,14,52,3,143,8,18,2,98,4,1,1,0,0,0,0,0,,,,,,344,0,27,371,516,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0788BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,788,C,1,0,C01,6,42,2,126,11,21,4,124,4,1,0,0,0,0,0,0,,,,,,341,0,16,357,516,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0788CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,789,B,1,0,B,12,47,4,82,6,22,1,96,2,1,2,0,0,0,0,0,,,,,,275,0,13,288,459,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0789BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,789,C,1,0,C01,5,51,4,88,3,18,3,90,1,1,0,0,0,0,1,0,,,,,,265,0,17,282,458,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0789CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,790,B,1,0,B,29,116,8,58,14,45,1,62,8,2,1,0,3,1,1,0,,,,,,349,0,12,361,461,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0790BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,790,C,1,0,C01,22,87,16,65,17,31,2,77,6,3,5,3,1,0,0,0,,,,,,335,0,20,355,461,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0790CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,791,B,1,0,B,15,77,4,96,10,36,3,48,4,5,0,1,0,1,0,0,,,,,,300,0,14,314,469,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0791BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,791,C,1,0,C01,19,89,3,71,9,37,1,46,6,2,1,0,0,1,1,0,,,,,,286,0,18,304,469,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0791CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,792,B,1,0,B,10,71,5,87,18,25,5,68,3,4,1,3,1,0,0,0,,,,,,301,0,17,318,532,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0792BAS00.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,792,C,1,0,C01,20,64,5,119,17,14,4,70,3,3,1,1,0,0,1,0,,,,,,322,0,18,340,532,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0792CON01.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,792,C,2,0,C02,11,68,2,126,11,32,4,70,7,1,1,2,0,0,0,0,,,,,,335,0,16,351,532,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0792CON02.jpg
1,32,ZACATECAS,9,LORETO,24,LORETO,793,B,1,0,B,28,34,0,39,4,11,2,89,1,0,0,0,0,0,0,0,,,,,,208,0,11,219,330,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0793BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,794,B,1,0,B,39,45,2,3,92,26,9,64,12,3,2,9,1,1,0,0,,,,,,308,0,17,325,419,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0794BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,794,C,1,0,C01,26,40,10,6,91,24,8,58,12,1,2,6,3,0,0,0,,,,,,287,0,16,303,419,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0794CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,795,B,1,0,B,38,64,10,5,110,54,8,103,4,3,1,9,3,2,2,0,,,,,,416,0,16,432,615,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0795BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,795,C,1,0,C01,31,58,8,2,107,67,10,77,6,3,2,14,7,0,1,1,,,,,,394,0,14,408,614,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0795CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,796,B,1,0,B,44,73,5,1,95,20,6,60,3,0,0,7,2,1,1,0,,,,,,318,0,15,333,428,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0796BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,797,B,1,0,B,37,81,13,7,129,52,8,117,3,0,1,5,3,2,1,0,,,,,,459,0,20,479,730,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0797BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,798,B,1,0,B,35,74,6,6,113,37,7,72,11,1,0,12,1,1,0,0,,,,,,376,0,11,387,544,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0798BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,798,C,1,0,C01,40,56,13,5,107,28,6,89,4,1,1,12,3,0,0,1,,,,,,366,0,13,379,544,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0798CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,798,C,2,0,C02,31,63,11,4,102,24,14,76,3,0,0,14,2,1,0,0,,,,,,345,0,12,357,543,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0798CON02.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,799,B,1,0,B,14,118,9,7,145,115,14,34,4,1,0,13,3,1,0,1,,,,,,479,0,15,494,642,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0799BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,800,B,1,0,B,28,129,33,5,191,81,8,37,6,0,0,7,6,3,1,0,,,,,,535,0,27,562,746,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0800BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,802,B,1,0,B,30,117,3,2,131,62,10,62,6,2,0,12,3,0,3,0,,,,,,443,0,28,471,669,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0802BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,803,B,1,0,B,9,89,4,0,128,48,17,46,4,0,2,9,5,1,1,0,,,,,,363,0,30,393,586,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0803BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,804,B,1,0,B,18,52,6,4,92,44,4,28,1,0,0,15,5,1,0,0,,,,,,270,0,12,282,382,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0804BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,805,B,1,0,B,27,94,10,4,80,67,8,73,2,1,0,7,4,0,1,1,,,,,,379,0,16,395,536,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0805BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,805,C,1,0,C01,21,87,8,2,87,41,6,54,0,0,1,1,1,0,2,0,,,,,,311,0,14,325,440,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0805CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,25,LUIS MOYA,806,B,1,0,B,13,58,5,4,26,32,1,43,3,0,0,7,1,0,0,0,,,,,,193,0,6,199,354,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0806BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,808,B,1,0,B,6,98,4,6,4,4,215,37,2,,0,0,0,0,0,0,0,0,0,0,,376,0,16,392,540,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0808BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,808,C,1,0,C01,10,71,2,7,3,0,206,38,1,,1,1,0,0,0,0,1,0,0,0,,341,0,26,367,539,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0808CON01.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,809,B,1,0,B,6,109,0,0,0,0,84,0,0,,1,0,0,0,0,0,0,0,2,0,,202,0,10,212,282,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0809BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,810,B,1,0,B,0,196,0,9,2,1,165,21,1,,0,0,0,0,0,0,3,0,0,0,,398,0,15,413,517,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0810BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,811,B,1,0,B,2,273,0,2,1,1,163,20,1,,0,0,0,0,0,0,0,0,0,2,,465,0,20,485,603,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0811BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,812,B,1,0,B,2,35,0,0,0,0,66,4,1,,0,0,0,0,0,0,0,0,0,0,,108,0,7,115,129,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0812BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,813,B,1,0,B,0,78,1,1,0,1,115,7,0,,0,0,0,0,0,0,0,0,0,0,,203,0,0,203,243,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0813BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,814,B,1,0,B,0,73,0,0,0,1,70,15,0,,1,0,0,0,0,0,0,0,0,0,,160,0,0,160,202,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0814BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,815,B,1,0,B,0,58,0,0,0,0,111,2,1,,0,0,0,0,0,0,0,0,0,0,,172,0,6,178,217,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0815BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,816,B,1,0,B,2,165,0,1,0,0,206,11,1,,0,0,0,0,0,0,0,0,0,0,,386,0,6,392,447,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0816BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,817,B,1,0,B,2,164,1,7,2,0,222,14,1,,1,0,0,0,0,0,0,0,0,0,,414,0,18,432,541,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0817BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,819,B,1,0,B,2,34,0,1,1,0,120,33,2,,0,0,0,0,0,0,0,1,0,0,,194,0,6,200,262,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0819BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,B,1,0,B,3,92,4,8,0,1,165,51,5,,0,0,0,0,0,0,0,0,0,0,,329,0,29,358,468,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0820BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,C,1,0,C01,3,94,1,6,2,1,149,48,1,,0,0,0,0,0,0,1,0,0,0,,306,0,41,347,468,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0820CON01.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,821,B,1,0,B,2,20,1,4,0,2,197,46,2,,0,0,0,0,0,0,1,0,0,0,,275,0,19,294,376,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0821BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,822,B,1,0,B,12,110,7,6,1,2,240,33,3,,2,0,2,0,0,0,1,0,0,0,,419,0,17,436,615,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0822BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,823,B,1,0,B,4,61,0,2,1,1,63,12,1,,0,0,0,0,0,0,0,1,0,0,,146,0,7,153,212,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0823BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,824,B,1,0,B,3,20,1,3,3,0,87,16,0,,0,0,0,0,0,0,3,0,0,0,,136,0,10,146,213,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0824BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,826,B,1,0,B,0,110,0,0,0,0,175,5,0,,0,0,0,0,0,0,0,0,0,0,,290,0,4,294,312,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0826BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,827,B,1,0,B,0,102,0,0,0,0,191,10,0,,0,0,0,0,0,0,0,0,0,0,,303,0,10,313,376,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0827BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,828,B,1,0,B,3,122,0,0,1,0,182,9,0,,0,0,0,0,0,0,0,0,0,0,,317,0,14,331,359,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0828BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,829,B,1,0,B,5,86,1,2,4,0,93,7,1,,0,0,0,0,0,0,0,0,0,0,,199,0,15,214,298,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0829BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,831,B,1,0,B,2,94,0,2,1,1,170,9,0,,0,0,0,0,0,0,0,0,0,0,,279,0,19,298,361,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0831BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,832,B,1,0,B,1,73,0,1,3,0,101,10,1,,1,0,0,0,0,0,0,0,0,0,,191,0,0,191,242,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0832BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,834,B,1,0,B,3,74,0,6,3,1,92,14,0,,0,0,0,0,0,0,0,1,0,0,,194,0,5,199,295,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0834BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,835,B,1,0,B,3,40,1,0,3,2,112,7,0,,0,0,0,0,0,0,0,0,0,0,,168,0,5,173,205,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0835BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,836,B,1,0,B,2,64,1,3,2,2,58,20,3,,0,0,0,0,0,0,0,0,0,0,,155,18,0,173,239,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0836BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,837,B,1,0,B,1,87,0,0,1,1,66,3,0,,0,0,0,0,0,0,0,0,0,0,,159,0,4,163,189,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0837BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,838,B,1,0,B,3,91,0,0,1,1,112,3,2,,0,0,0,0,0,0,0,0,0,0,,213,0,9,222,258,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0838BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,839,B,1,0,B,0,13,2,1,0,1,62,8,0,,0,2,0,0,0,0,0,0,0,0,,89,0,1,90,126,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0839BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,B,1,0,B,3,127,2,1,3,1,168,14,1,,0,0,0,0,0,0,0,0,0,0,,320,0,24,344,445,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0841BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,C,1,0,C01,5,97,1,2,6,0,195,22,1,,0,0,0,0,0,0,0,0,0,0,,329,0,19,348,445,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0841CON01.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,842,B,1,0,B,1,28,1,0,0,0,56,28,0,,0,0,0,0,0,0,0,0,0,0,,114,0,5,119,166,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0842BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,843,B,1,0,B,0,55,4,1,2,1,37,5,1,,0,0,0,0,0,0,0,0,0,0,,106,0,0,106,157,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0843BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,844,B,1,0,B,2,102,1,4,3,0,58,5,1,,0,0,0,0,0,0,0,0,0,0,,176,0,13,189,274,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0844BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,845,B,1,0,B,3,55,0,3,1,1,49,24,0,,0,0,0,0,0,0,3,0,0,0,,139,0,11,150,217,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0845BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,846,B,1,0,B,1,31,0,0,1,1,65,4,0,,0,0,0,0,0,0,0,0,0,0,,103,0,2,105,138,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0846BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,847,B,1,0,B,1,50,0,1,0,0,40,1,0,,0,0,0,0,0,0,0,0,0,0,,93,0,3,96,109,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0847BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,849,B,1,0,B,2,54,0,0,0,0,69,3,0,,0,0,0,0,0,0,0,0,0,0,,128,0,8,136,162,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0849BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,850,B,1,0,B,1,58,0,1,0,0,96,1,0,,0,0,0,0,0,0,0,0,0,0,,157,0,3,160,180,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0850BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,851,B,1,0,B,5,63,5,2,4,2,116,28,0,,0,0,0,0,0,0,0,0,0,1,,226,0,19,245,378,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0851BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,853,B,1,0,B,0,31,0,0,1,0,169,15,0,,0,0,0,0,0,0,0,0,0,0,,216,0,2,218,242,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0853BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,854,B,1,0,B,0,35,0,0,1,0,61,7,1,,0,0,0,0,0,0,0,0,0,0,,105,0,4,109,119,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0854BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,856,B,1,0,B,0,52,1,3,0,1,44,7,0,,0,0,0,0,0,0,0,0,0,0,,108,0,3,111,131,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0856BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,859,B,1,0,B,0,81,1,0,1,0,159,2,0,,0,0,0,0,0,0,0,0,0,0,,244,0,7,251,289,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0859BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,860,B,1,0,B,2,32,0,2,4,0,47,10,2,,0,0,0,0,0,0,0,0,0,0,,99,0,0,99,139,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0860BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,861,B,1,0,B,0,60,0,0,0,0,42,2,0,,0,0,0,0,0,0,0,0,0,0,,104,2,2,108,132,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0861BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,862,B,1,0,B,0,23,0,1,0,2,64,3,0,,0,0,0,0,0,0,0,0,0,0,,93,0,5,98,123,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0862BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,863,B,1,0,B,0,55,1,0,0,0,104,5,0,,0,0,0,0,0,0,0,0,0,0,,165,0,3,168,195,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0863BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,865,B,1,0,B,0,31,0,0,0,0,42,0,0,,0,0,0,0,0,0,0,0,0,0,,73,0,5,78,115,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0865BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,866,B,1,0,B,0,22,0,1,2,3,41,5,0,,0,0,0,0,0,0,1,0,0,0,,75,0,5,80,116,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0866BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,867,B,1,0,B,0,77,1,2,6,3,70,5,2,,0,0,0,0,0,0,0,0,0,0,,166,0,8,174,220,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0867BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,1,0,B,4,56,3,2,0,3,187,145,3,,3,2,0,0,0,0,3,1,0,0,,412,0,12,424,487,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0868BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,C,1,0,C01,0,47,1,4,1,3,186,173,5,,1,0,0,0,0,0,3,1,0,0,,425,0,11,436,486,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0868CON01.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,B,1,0,B,1,66,0,3,1,0,153,164,0,,1,0,1,0,0,0,0,0,0,0,,390,0,5,395,459,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0869BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,B,1,0,B,1,9,2,1,0,0,46,61,0,,0,0,0,0,0,0,0,0,0,0,,120,0,0,120,129,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0870BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,B,1,0,B,0,22,1,1,0,1,173,128,2,,0,0,0,0,0,0,0,0,0,0,,328,0,2,330,356,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0871BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,B,1,0,B,1,61,4,2,87,0,0,94,0,,0,0,0,0,0,0,0,0,0,1,,250,0,8,258,299,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0873BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,B,1,0,B,0,41,3,0,0,1,38,32,1,,3,0,0,0,0,0,1,0,0,0,,120,0,8,128,161,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0874BAS00.jpg
1,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,875,B,1,0,B,0,4,0,0,0,0,37,65,2,,1,0,0,0,0,0,0,0,0,0,,109,0,3,112,122,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0875BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,28,MEZQUITAL DEL ORO,876,B,1,0,B,39,82,195,4,13,10,1,86,3,1,0,,2,4,0,1,0,0,0,0,,441,0,19,460,652,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0876BAS00.jpg
1,32,ZACATECAS,14,TLALTENANGO,28,MEZQUITAL DEL ORO,877,B,1,0,B,32,22,108,4,9,2,1,74,5,0,1,,0,4,0,0,0,0,0,0,,262,0,18,280,458,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D0877BAS00.jpg
