CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1300,B ,129,116,13,3,0,35,9,0,0,0,0,0,305,10,315,433,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1300B00.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1300,C01,116,129,14,1,2,16,7,1,0,0,0,0,286,4,290,433,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1300C01.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1301,B ,155,125,19,11,1,4,28,0,1,0,0,0,344,0,344,515,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1301B00.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1301,C01,162,96,30,13,3,7,35,0,0,0,0,0,346,5,351,515,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1301C01.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1301,C02,154,98,21,4,2,6,25,1,0,0,0,0,311,7,318,515,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1301C02.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1302,B ,168,154,24,11,2,46,38,0,0,0,0,0,443,5,448,639,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1302B00.jpg
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1302,C01,126,180,22,18,2,36,33,0,0,0,0,1,417,6,424,639,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1302C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1303,B ,25,111,170,12,42,14,39,1,1,1,0,0,416,16,432,552,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1303B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1303,C01,20,116,175,5,48,12,27,1,0,0,0,2,404,24,430,552,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1303C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1303,C02,31,122,163,11,37,8,23,2,1,1,0,0,399,29,428,551,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1303C02.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1304,B ,37,120,146,4,19,14,38,2,0,0,0,0,380,18,398,520,GRUPO DE RECUENTO,ANULADA,JIN-GOB-PAN-001/2016,
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1304,C01,34,141,130,8,35,14,36,4,0,0,0,0,402,16,418,520,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1304C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1305,B ,52,154,96,5,32,16,27,3,1,0,0,0,386,14,400,537,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1305B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1305,C01,53,144,118,6,28,13,35,2,1,3,0,0,403,17,420,537,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1305C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1306,B ,35,83,102,1,33,25,37,4,0,1,0,3,321,14,338,505,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1306B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1306,C01,45,96,102,5,28,21,27,3,1,6,0,0,334,18,352,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1306C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1306,C02,45,122,88,2,31,17,27,0,1,0,0,0,333,9,342,504,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1306C02.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1307,B ,45,104,126,6,58,26,25,3,1,2,0,0,396,31,427,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1307B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1307,C01,43,105,165,5,48,18,20,3,0,5,1,1,413,20,434,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1307C01.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1308,B ,23,86,170,4,52,19,41,1,1,1,0,7,398,37,442,583,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1308B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1309,B ,17,87,234,2,75,19,22,1,0,1,0,1,458,21,480,619,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1309B00.jpg
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1309,C01,21,108,216,3,62,20,17,2,1,0,0,0,450,0,450,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1309C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,B ,162,164,9,4,8,9,41,0,0,0,0,0,397,22,419,701,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1310B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,C01,107,109,59,118,0,7,44,0,2,0,0,0,446,5,451,700,ACTA CASILLA,,,
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,C02,152,150,11,124,4,11,44,0,0,0,0,0,496,2,498,700,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1310C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,C03,242,140,88,15,10,8,57,1,1,0,0,0,562,10,572,700,ACTA CASILLA,,,
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1311,B ,104,261,26,8,4,9,45,8,0,0,0,0,465,19,484,673,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1311B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1311,C01,101,267,29,8,5,6,47,7,0,0,0,1,470,17,488,672,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1311C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1311,C02,78,248,50,5,4,14,51,3,1,0,0,0,454,16,470,672,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1311C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1312,B ,74,147,34,10,1,17,20,1,1,1,0,4,306,14,324,452,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1312B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1312,C01,77,148,37,13,5,10,35,2,2,0,0,6,329,10,345,452,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1312C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1313,B ,154,167,78,5,21,10,30,1,0,1,1,0,468,21,489,641,ACTA CASILLA,,,
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1313,C01,123,195,29,5,10,6,56,1,0,0,0,2,425,13,440,640,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1313C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1313,C02,131,164,50,8,4,6,67,0,0,0,0,0,430,21,451,640,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1313C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1314,B ,117,165,30,12,9,13,61,3,0,0,0,0,410,24,434,691,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1314B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1314,C01,123,176,37,4,4,10,53,3,0,0,0,0,410,13,423,691,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1314C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1314,C02,148,143,57,4,9,15,56,1,0,0,0,0,433,27,460,690,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1314C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1315,B ,86,158,45,5,9,9,63,1,1,2,0,0,379,22,401,584,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1315B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1316,B ,269,169,31,3,7,10,44,2,0,0,0,2,535,7,544,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1316B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1316,C01,210,189,35,7,7,22,34,4,0,0,0,2,508,2,512,741,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1316C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1316,C02,225,177,38,6,6,17,28,2,0,1,2,0,502,10,512,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1316C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,B ,96,163,54,11,10,12,62,1,2,1,0,0,412,37,449,687,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1317B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,C01,139,147,75,13,11,4,31,0,0,0,0,0,420,35,455,687,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1317C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,C02,108,163,70,15,11,13,42,0,0,0,0,0,422,32,454,687,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1317C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,C03,122,175,58,13,12,15,36,0,0,0,0,0,431,31,462,687,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1317C03.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1318,B ,173,188,59,5,12,6,41,0,0,0,0,0,484,39,523,743,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1318B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1318,C01,140,295,83,1,13,4,35,1,0,0,0,0,572,39,611,742,ACTA CASILLA,,,
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,B ,210,112,16,3,7,6,53,2,0,0,0,0,409,17,426,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1319B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,C01,215,128,18,3,2,15,29,0,0,0,0,0,410,15,425,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1319C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,C02,203,127,24,4,5,19,35,0,0,0,0,0,417,20,437,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1319C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,C03,203,136,29,6,7,9,27,3,0,0,0,0,420,10,430,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1319C03.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1320,B ,146,153,32,8,12,23,46,0,0,0,0,0,420,24,444,616,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1320B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1320,C01,152,132,35,4,9,15,44,2,0,3,0,0,396,19,415,616,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1320C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1321,B ,55,102,70,7,8,10,44,0,0,0,0,0,296,12,308,499,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1321B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1321,C01,61,118,37,12,11,10,56,1,0,0,0,0,306,24,330,498,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1321C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1322,B ,169,129,73,2,3,11,60,0,1,0,0,0,448,22,470,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1322B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1322,C01,135,155,48,5,10,11,55,1,2,0,0,0,422,29,451,680,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1322C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1323,B ,150,233,41,6,11,7,30,0,0,1,0,2,479,20,501,701,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1323B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1324,B ,68,175,28,9,5,13,121,0,0,0,0,2,419,4,425,614,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1324B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1324,C01,73,199,12,16,9,9,99,0,0,0,0,2,417,8,427,614,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1324C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1325,B ,157,245,20,10,4,11,49,1,0,1,0,0,498,16,514,737,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1325B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1325,C01,155,247,34,9,5,7,33,0,0,0,0,0,490,26,516,736,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1325C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1326,B ,109,167,29,5,14,13,58,0,0,0,4,0,399,41,440,708,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1326B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1326,C01,110,140,23,9,7,17,62,4,1,0,0,3,373,30,406,707,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1326C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1327,B ,78,118,21,5,4,11,49,1,0,0,0,0,287,23,310,502,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1327B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1327,C01,102,80,0,6,0,8,35,94,84,88,14,0,511,0,511,502,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1327C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1327,C02,106,101,24,0,4,0,31,5,0,0,1,0,272,23,295,502,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1327C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1328,B ,100,209,39,1,2,14,65,5,0,0,0,0,435,19,454,745,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1328B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1328,C01,150,185,34,8,8,9,39,2,0,3,0,0,438,10,448,745,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1328C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1328,C02,120,211,43,7,6,12,54,1,0,0,0,0,454,29,483,745,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1328C02.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1329,B ,137,146,22,2,3,10,36,0,0,0,0,0,356,7,363,499,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1329B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1329,C01,115,151,17,3,1,7,59,1,0,0,0,1,354,14,369,498,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1329C01.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1330,B ,134,85,36,7,11,8,42,1,0,0,0,5,324,10,339,517,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1330B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1331,B ,92,110,57,0,5,17,37,0,1,1,0,0,320,8,328,479,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1331B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1332,B ,85,200,44,8,4,1,59,5,2,0,0,0,408,18,426,577,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1332B00.jpg
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1332,C01,104,199,44,4,1,9,41,0,2,1,0,2,405,12,419,576,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1332C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1333,B,87,178,55,7,5,24,25,0,1,0,0,0,382,14,396,487,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1333B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1333,C01,101,167,57,8,3,30,19,0,1,0,0,0,386,10,396,486,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1333C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1334,B,89,152,62,4,3,30,15,0,1,0,0,0,356,23,379,494,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1334B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1334,C01,121,115,66,9,7,46,11,1,0,1,0,0,377,10,387,494,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1334C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1335,B,16,92,27,5,4,14,17,0,0,1,0,0,176,21,197,272,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1335B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1336,B,47,178,103,11,13,27,20,1,0,1,0,1,401,58,460,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1336B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1337,B,50,136,36,10,5,35,14,0,1,0,2,0,289,49,338,468,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1337B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1338,B,22,107,118,5,17,22,6,0,0,0,0,0,297,54,351,421,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1338B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1338,C01,23,116,76,7,15,22,20,1,0,0,0,0,280,56,336,420,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1338C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1339,B,2,50,42,4,3,18,13,0,0,0,0,0,132,18,150,192,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1339B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1340,B,11,152,90,8,13,34,16,0,0,0,0,2,324,80,406,529,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1340B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1341,B,36,178,53,10,8,40,28,1,0,2,0,0,356,65,421,530,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1341B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,B,21,74,28,12,7,41,9,0,0,0,0,0,192,107,299,445,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1342B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,C01,21,94,36,5,9,40,10,0,1,0,2,0,218,111,329,444,GRUPO DE RECUENTO,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1342C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1343,B,16,133,37,2,4,7,4,1,0,2,0,0,206,22,228,302,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1343B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,B,20,101,109,11,12,32,17,0,0,2,0,3,304,97,404,608,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1344B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,C01,14,101,98,12,14,43,16,0,0,1,1,0,300,110,410,607,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1344C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1345,B,24,105,31,15,12,34,10,4,0,0,0,0,235,65,300,448,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1345B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,B,34,178,21,11,6,30,15,1,2,2,0,11,300,23,334,447,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1346B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,E01,13,119,15,9,3,22,12,0,0,1,0,4,194,31,229,300,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1346E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1347,B,124,217,87,13,14,22,27,0,0,0,0,0,504,34,538,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1347B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1348,B,62,165,85,10,4,33,9,1,0,1,0,0,370,35,405,540,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1348B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,B ,80,163,32,7,8,11,24,0,0,0,0,0,325,13,338,735,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1350B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,C01,86,136,33,7,4,14,38,0,0,0,0,2,318,15,335,735,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG1350C01.jpg
