uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
28010,2018,PT_MORENA_PES,OLGA LIDIA HERNANDEZ BARRIENTOS,PRI,ROSA MARIA COSTANTE ALVARADO,0.0317195326
28010,2021,PAN,MARIA ANGELINA GUERRERO GALVAN,PT_MORENA,OLGA LIDIA HERNANDEZ BARRIENTOS,0.1939362258
28011,1989,PRI,LEONCIO ALVAREZ MENDOZA,PFCRN,,0.7769577696
28011,1992,PRI,ESPERANZA BALDERAS MORALES,PARM,,0.5116154873
28011,1995,PRI,MARCELINO MENDOZA ROSAS,PAN,,0.2473567056
28011,1998,PRI,?,PAN,,0.5409666581
28011,2001,PRI,JOSE NIEVES GARCIA BERMUDEZ,PAN,,0.3948893572
28011,2004,PRI,ERNESTO ANGEL SAAVEDRA ALMAGER,PAN,,0.24547034
28011,2007,PAN,FRANCISCO JAVIER LOPEZ REYES,PRI_PNA,,0.0844210526
28011,2010,PRI_PNA,JOSE FLORES CASTELLANOS,PAN,,0.0398826979
28011,2013,PRI_PVEM_PNA,MARIA TERESA DE JESUS GALVAN GARCIA,PAN,,0.0771158666
28011,2016,PAN,FRANCISCO JAVIER LOPEZ REYES,PRI_PVEM_PNA,,0.2427576091
28011,2018,PAN,FRANCISCO JAVIER LOPEZ REYES,PRI,PERLA CASTILLO DE LA CRUZ,0.367888999
28011,2021,PAN,FRANK YUSSEF DE LEON AVILA,PVEM,ISAAC RODRIGUEZ HERNANDEZ,0.1377630553
28012,1989,PRI,?,PRD,,0.6253968254
28012,1992,PRI,?,PARM,,0.534656723
28012,1995,PRI,?,PRD,,0.4387477666
28012,1998,PRI,?,PAN,,0.0937240233
28012,2001,PRI,JESUS MIGUEL ORTEGA GONZALEZ,PAN,,0.0187089498
28012,2004,PRI,JAIME ANTONIO JUAREZ,PAN,,0.0950076414
28012,2007,PRI_PNA,EDGAR ERWIN VERLAGE GUERRER,PAN,,0.109716221
28012,2010,PRI_PNA,MANUEL GONZALEZ PARREÑO,PAN,,0.0905819864
28012,2013,PRI_PVEM_PNA,RAUL GARCIA VALLEJO,PAN,,0.4916584349
28012,2016,PAN,GUILLERMO VERLAGE BERRY,PRI_PVEM_PNA,,0.1919413173
28012,2018,PAN,GUILLERMO VERLAGE BERRY,PT_MORENA_PES,JUAN RAFAEL OSORIO GARZA,0.2573466961
28012,2021,PAN,ADA GABRIELA VERLAGE FRIEDMAN,PT_MORENA,JOSE JAVIER CASTILLO CASTILLO,0.0531644199
28013,1989,PRI,RAMON PORTALES HERRERA,PARM,,0.854519774
28013,1992,PRI,JULIAN ARREDONDO PEREZ,PAN,,0.2793452509
28013,1995,PRI,ARTURO LOPEZ CARBAJAL,PAN,,0.4058123249
28013,1998,PRI,JOSE LORENZO MORALES AMARO,PRD,,0.5677451972
28013,2001,PRI,FRANCISCO SANCHEZ GAMES,PAN,,0.3451170299
28013,2004,PRI,JOSE LORENZO MORALES AMARO,PAN,,0.2142646625
28013,2007,PAN,CARLOS ADRIAN CARDENAS GONALEZ,PRI_PNA,,0.0097099783
28013,2010,PRI_PNA,JOSE LORENZO MORALES AMARO,PAN,,0.1137973138
28013,2013,PRI_PVEM_PNA,JULIO CESAR LOPEZ WALLE,PAN,,0.3223572159
28013,2016,PAN,CARLOS ADRIAN CARDENAS GONZALEZ,PRI_PVEM_PNA,,4.239084e-4
28013,2018,PT_MORENA_PES,LUIS LAURO REYES RODRIGUEZ,PAN_PRD_MC,ADELA GONZALEZ BUJANOS,0.0415077406
28013,2021,PRI,JOSE LORENZO MORALES AMARO,PAN,J  JAVIER GRIMALDO TORRES,0.0747252747
28014,1989,PRI,JOSE ELOY GONZALEZ GARZA,PARM,,0.270096463
28014,1992,PRI,RAFAEL CONTRERAS GUTIERREZ,PARM,,0.3419023136
28014,1995,PRI,JAIME ARIAS GUERRA,PAN,,0.6570972887
28014,1998,PRI,RAFAEL CONTRERAS GUTIERREZ,PAN,,0.16
28014,2001,PRI,?,PAN,,0.1580796253
28014,2004,PRI,LUIS GERARDO RAMOS GOMEZ,PRD_CONVE,,0.5721205597
28014,2007,PRI_PNA,OLGA JULIANA ELIZONDO GUERRA,PAN,,0.9025893958
28014,2010,PRI_PNA,LUIS GERARDO RAMOS GOMEZ,PT,,0.8308751229
28014,2013,PRI_PVEM_PNA,NATHYELLI ELENA CONTRERAS VILLAREAL,PAN,,0.1657032755
28014,2016,PAN,BEATRIZ POSADA NORIEGA,PRI_PVEM_PNA,,0.0480153649
28014,2018,PRI,IRACEMA ALBEZA PEÑA RAMIREZ,PAN,BEATRIZ POSADA NORIEGA,0.0470392916
28014,2021,PRI,IRACEMA ALBEZA PEÑA RAMIREZ,PVEM,NATHYELLI ELENA CONTRERAS VILLARREAL,0.0988006853
28015,1989,PRI,?,PARM,,0.5956309551
28015,1992,PRI,?,PRD,,0.9607309487
28015,1995,PAN,?,PRI,,0.0984034387
28015,1998,PRI,?,PAN,,0.2069327731
28015,2001,PRI,OSCAR MARIO MORALES GUTIERREZ,PAN,,0.1253602305
28015,2004,PRI,CARLOS ALBERTO OLIVARES GUERRERO,PRD_CONVE,,0.1935158501
28015,2007,PRI_PNA,JOSE GUADALUPE GONZALEZ VAZQUEZ,PAN,,0.0895277207
28015,2010,PRI_PNA,HUMBERTO ROQUE CUELLAR,PAN,,0.1073215098
28015,2013,PRI_PVEM_PNA,JORGE REFUGIO LONGORIA OLIVARES,PAN,,0.0325741525
28015,2016,PES,JORGE NAVARRO GARZA,PRI_PVEM_PNA,,0.1095941417
28015,2018,PT_MORENA_PES,JOSE MANUEL LOPEZ HERNANDEZ,PAN_PRD_MC,NORMA ANGELICA ACEVEDO TREVIÑO,0.1347765363
28015,2021,PT_MORENA,NATALY GARCIA DIAZ,PES,JOSE MANUEL LOPEZ HERNANDEZ,0.0519302102
28016,1989,PRI,RAFAEL VARELA AGUILAR,PAN,,0.9663622188
28016,1992,PRI,DAVID ZUÑIGA SALDIERNA,PAN,,0.3308364544
