CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,C,2,0,C02,37,73,5,7,10,35,30,172,12,1,0,3,3,0,1,,,47,,436,0,9,445,659,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,C,3,0,C03,46,71,3,10,11,43,27,144,3,0,2,0,1,0,0,,,37,,398,1,11,410,659,Acta de Casilla,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,C,4,0,C04,43,72,3,10,15,56,25,149,3,1,1,4,1,0,0,,,47,,430,0,14,444,659,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,161,C,5,0,C05,41,64,3,11,14,31,35,151,7,1,5,0,1,0,0,,,33,,397,1,14,412,659,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,162,B,1,0,B,40,47,4,7,10,55,21,141,6,1,2,2,1,0,1,,,27,,365,1,12,378,623,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,162,C,1,0,C01,50,60,9,12,14,41,20,124,4,1,1,2,0,0,2,,,33,,373,1,9,383,623,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,162,C,2,0,C02,46,53,4,8,15,37,16,158,3,1,1,7,2,0,1,,,32,,384,0,10,394,623,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,164,B,1,0,B,45,79,3,13,11,30,17,118,5,0,3,1,0,0,1,,,34,,360,0,11,371,543,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,164,C,1,0,C01,42,87,4,5,12,29,18,119,5,2,5,3,2,0,3,,,31,,367,0,9,376,543,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,164,C,2,0,C02,28,81,5,6,16,28,16,124,7,0,4,3,0,0,0,,,29,,347,1,14,362,542,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,165,B,1,0,B,57,92,5,12,14,38,20,133,2,0,5,3,3,0,2,,,43,,429,0,12,441,636,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,165,C,1,0,C01,66,74,3,11,14,41,19,134,4,1,2,4,0,0,1,,,33,,407,0,12,419,635,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,166,B,1,0,B,28,69,2,1,5,13,2,38,2,0,6,0,0,0,0,,,,,166,0,5,171,237,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,166,E,1,0,E01,12,27,2,0,2,5,2,28,1,0,1,0,2,0,0,,,,,82,0,6,88,114,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,167,B,1,0,B,8,101,1,0,2,28,4,9,1,0,4,1,0,0,0,,,,,159,0,10,169,233,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,167,E,1,0,E01,16,63,2,1,3,30,1,11,0,0,4,0,0,0,0,,,,,131,0,2,133,173,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,167,E,2,0,E02,18,54,1,6,4,50,3,24,4,0,3,3,0,0,0,,,,,170,0,14,184,274,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,168,B,1,0,B,37,119,8,4,12,58,4,75,3,0,5,5,0,0,1,,,,,331,0,11,342,529,Acta Levantada en Consejo,,,
5,6,COLIMA,4,,5,VILLA DE ALVAREZ,169,B,1,0,B,53,85,3,3,9,24,14,58,1,1,2,2,1,0,0,,,,,256,0,12,268,359,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,337,B,1,0,B,60,43,4,10,10,31,10,137,7,2,0,3,2,0,0,,,,,319,1,11,331,639,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,337,C,1,0,C01,62,59,4,8,19,31,9,144,10,0,1,5,2,0,0,,,,,354,0,13,367,639,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,338,B,1,0,B,58,63,7,6,16,53,10,160,7,1,3,3,2,0,1,,,,,390,0,9,399,711,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,338,C,1,0,C01,53,49,10,4,11,45,12,166,4,0,2,6,1,0,1,,,,,364,0,10,374,710,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,339,B,1,0,B,39,41,0,5,17,21,3,90,0,0,1,6,2,0,0,,,10,,235,0,1,236,398,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,340,B,1,0,B,29,47,4,4,6,47,8,128,2,0,0,4,1,0,0,,,13,,293,0,4,297,459,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,341,B,1,0,B,18,35,6,3,13,40,10,77,2,0,0,2,1,1,0,,,9,,217,0,2,219,324,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,342,B,1,0,B,24,34,1,6,12,29,13,113,8,0,0,4,1,0,1,,,34,,280,0,4,284,410,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,343,B,1,0,B,68,106,5,11,16,57,32,164,6,1,1,0,1,0,0,,,42,,510,0,11,521,743,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,344,B,1,0,B,25,48,4,8,7,31,12,104,4,0,1,5,0,0,0,,,43,,292,1,6,299,426,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,344,C,1,0,C01,28,70,0,10,8,15,10,91,6,0,0,0,1,1,0,,,29,,269,0,6,275,425,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,345,B,1,0,B,50,72,1,7,16,44,23,168,6,1,1,1,5,0,1,,,48,,444,0,16,460,703,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,346,B,1,0,B,35,72,3,6,8,46,8,101,4,0,4,2,0,0,2,,,33,,324,0,5,329,463,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,347,B,1,0,B,75,77,4,7,12,61,19,186,2,1,1,1,1,0,0,,,38,,485,0,9,494,694,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,348,B,1,0,B,27,73,1,3,15,14,10,82,3,1,2,2,1,0,0,,,24,,258,0,5,263,386,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,348,C,1,0,C01,40,37,1,5,12,27,13,83,2,0,4,0,1,0,1,,,24,,250,0,11,261,385,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,349,B,1,0,B,39,52,5,4,6,20,15,119,3,0,1,2,0,1,1,,,34,,302,0,7,309,438,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,349,C,1,0,C01,33,51,1,10,8,41,21,118,3,0,1,3,0,0,0,,,26,,316,1,8,325,437,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,350,B,1,0,B,38,44,7,1,13,27,14,75,4,0,1,1,1,1,3,,,21,,251,0,9,260,378,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,350,C,1,0,C01,37,48,2,6,10,28,13,84,3,0,2,1,1,0,0,,,20,,255,1,7,263,378,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,351,B,1,0,B,33,55,2,5,11,28,18,127,6,2,3,0,2,0,0,,,30,,322,0,12,334,459,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,352,B,1,0,B,32,60,1,10,11,17,27,138,7,0,0,4,1,0,0,,,28,,336,0,5,341,509,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,353,B,1,0,B,27,49,2,6,9,34,8,119,4,0,1,3,0,0,0,,,22,,284,0,4,288,429,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,354,B,1,0,B,57,85,4,8,14,53,18,191,6,3,0,4,3,0,0,,,39,,485,0,18,503,704,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,355,B,1,0,B,34,63,6,6,16,20,10,105,3,1,1,2,0,1,0,,,30,,298,0,11,309,447,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,355,C,1,0,C01,36,72,7,3,12,34,12,97,1,1,2,1,2,0,0,,,23,,303,0,4,307,446,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,356,B,1,0,B,32,58,2,6,7,24,3,80,5,1,1,3,1,0,1,,,19,,243,0,7,250,385,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,356,C,1,0,C01,15,60,1,2,12,26,13,84,5,4,2,3,0,0,0,,,25,,252,0,3,255,385,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,357,B,1,0,B,60,74,2,15,31,36,12,174,8,3,1,2,0,0,0,,,44,,462,0,15,477,704,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,358,B,1,0,B,49,83,6,11,20,60,18,157,8,1,5,4,2,0,0,,,35,,459,1,14,474,678,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,359,B,1,0,B,60,87,4,10,14,39,13,155,7,1,1,6,0,0,1,,,43,,441,0,14,455,698,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,360,B,1,0,B,48,71,4,17,5,35,25,145,4,0,3,2,0,0,0,,,40,,399,1,8,408,601,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,361,B,1,0,B,26,44,2,4,6,24,12,107,3,2,2,0,1,0,1,,,26,,260,1,5,266,403,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,361,C,1,0,C01,30,39,4,7,9,21,13,108,7,0,1,3,1,0,1,,,31,,275,0,8,283,402,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,362,B,1,0,B,39,47,5,7,12,35,10,89,4,0,1,5,1,0,0,,,,,255,0,6,261,514,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,362,C,1,0,C01,53,39,5,5,19,24,6,114,3,2,2,5,0,0,0,,,,,277,0,4,281,514,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,363,B,1,0,B,47,47,8,7,17,37,14,128,5,1,0,6,0,0,2,,,,,319,0,19,338,550,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,363,C,1,0,C01,49,57,4,8,17,38,13,124,1,1,1,7,0,1,0,,,,,321,1,6,328,549,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,364,B,1,0,B,66,67,3,5,18,32,15,152,13,1,1,5,2,0,1,,,,,381,0,8,389,628,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,365,B,1,0,B,50,52,1,4,8,27,3,122,6,0,0,4,0,0,0,,,,,277,0,4,281,446,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,366,B,1,0,B,56,57,5,5,20,21,9,109,11,1,0,1,0,0,0,,,,,295,0,9,304,500,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,367,B,1,0,B,34,41,10,5,13,36,7,104,5,2,2,1,2,0,0,,,,,262,0,5,267,494,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,368,B,1,0,B,66,69,3,3,12,31,16,122,7,1,2,1,2,0,0,,,,,335,1,6,342,512,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,369,B,1,0,B,62,57,5,8,12,26,5,119,2,0,2,1,0,0,0,,,,,299,1,10,310,482,Acta Levantada en Consejo,,,
5,6,COLIMA,5,,5,VILLA DE ALVAREZ,369,C,1,0,C01,45,59,3,5,13,36,18,114,2,1,3,3,0,0,0,,,,,302,0,11,313,481,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,370,B,1,0,B,49,92,2,5,13,27,20,123,10,0,2,3,1,0,1,,,26,,374,0,5,379,591,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,370,C,1,0,C01,28,93,5,9,10,45,9,122,6,0,3,3,0,0,0,,,39,,372,0,9,381,590,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,371,B,1,0,B,71,97,8,7,15,37,23,163,8,0,0,3,0,0,2,,,38,,472,0,16,488,682,Acta Levantada en Consejo,,,
5,6,COLIMA,8,,5,VILLA DE ALVAREZ,372,B,1,0,B,25,39,4,3,7,20,23,110,3,0,2,2,0,0,1,,,40,,279,0,13,292,419,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,170,B,1,0,B,39,67,10,59,16,6,73,97,2,3,11,9,1,0,0,,,,,393,0,12,405,614,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,170,C,1,0,C01,33,74,6,46,11,4,61,114,4,1,9,4,2,0,3,,,,,372,0,13,385,614,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,170,C,2,0,C02,22,72,5,52,6,5,66,101,5,1,4,13,2,3,0,,,,,357,0,19,376,614,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,171,B,1,0,B,30,49,6,55,14,5,82,93,1,1,6,4,1,1,0,,,,,348,0,13,361,541,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,171,C,1,0,C01,26,55,16,27,11,2,73,105,1,4,10,12,1,0,0,,,,,343,0,15,358,540,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,171,C,2,0,C02,31,56,11,40,12,11,57,101,3,1,9,9,3,0,0,,,,,344,0,13,357,540,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,172,B,1,0,B,15,46,3,29,6,8,40,95,2,1,2,6,2,0,2,,,,,257,0,9,266,421,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,172,C,1,0,C01,15,47,6,33,7,3,47,80,1,0,5,7,2,0,0,,,,,253,0,11,264,421,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,173,B,1,0,B,29,73,10,45,11,2,89,100,2,1,6,3,2,2,0,,,,,375,0,11,386,570,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,173,C,1,0,C01,33,67,10,35,8,4,68,122,2,3,4,9,0,0,3,,,,,368,0,14,382,569,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,174,B,1,0,B,22,55,10,30,16,4,47,96,2,2,2,6,3,0,1,,,,,296,1,25,322,482,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,174,C,1,0,C01,25,50,8,36,17,5,61,89,0,3,5,7,3,0,1,,,,,310,0,12,322,482,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,175,B,1,0,B,26,79,5,40,10,8,71,103,1,3,10,5,5,0,0,,,,,366,0,15,381,561,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,176,B,1,0,B,26,62,6,21,2,4,61,84,2,2,3,3,4,0,0,,,,,280,0,15,295,501,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,176,C,1,0,C01,20,77,7,28,13,5,48,97,0,4,7,5,0,2,1,,,,,314,0,11,325,501,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,177,B,1,0,B,42,84,15,34,18,10,34,141,7,2,9,4,0,0,0,,,,,400,0,18,418,664,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,177,C,1,0,C01,35,89,5,25,20,16,43,120,1,2,12,8,4,1,0,,,,,381,0,17,398,663,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,178,B,1,0,B,82,63,13,42,19,7,41,109,1,5,2,16,1,0,1,,,,,402,0,24,426,627,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,178,C,1,0,C01,59,58,9,60,24,4,38,113,2,6,13,10,4,0,1,,,,,401,0,21,422,627,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,179,B,1,0,B,15,41,7,29,13,6,65,104,1,1,3,3,3,0,3,,,,,294,0,9,303,448,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,179,C,1,0,C01,18,51,8,33,3,5,43,94,3,1,1,4,4,1,2,,,,,271,0,9,280,448,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,180,B,1,0,B,28,40,3,27,4,2,49,73,3,3,4,5,2,0,0,,,,,243,0,12,255,381,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,180,C,1,0,C01,12,45,3,19,5,1,56,61,0,4,10,10,2,0,0,,,,,228,0,10,238,381,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,181,B,1,0,B,33,76,8,7,8,10,29,116,2,0,2,8,2,1,0,,,,,302,0,7,309,559,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,181,C,1,0,C01,24,59,7,10,15,3,29,129,2,0,0,2,0,0,0,,,,,280,0,19,299,559,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,182,B,1,0,B,30,71,8,10,4,7,27,112,3,1,4,7,1,0,2,,,,,287,0,18,305,598,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,182,C,1,0,C01,30,73,6,16,10,10,25,116,2,1,5,7,2,0,0,,,,,303,0,16,319,597,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,183,B,1,0,B,15,63,5,19,13,9,100,66,2,0,3,6,1,0,0,,,,,302,0,11,313,497,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,183,C,1,0,C01,18,53,10,32,10,4,83,68,1,1,3,3,1,1,5,,,,,293,0,15,308,497,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,184,B,1,0,B,48,50,3,53,14,14,8,68,6,4,6,8,2,2,0,,,,,286,0,21,307,462,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,185,B,1,0,B,27,33,4,32,13,0,12,79,1,2,8,5,2,1,1,,,,,220,0,16,236,464,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,185,C,1,0,C01,22,36,9,26,16,4,14,76,1,2,4,6,1,0,1,,,,,218,0,20,238,464,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,186,B,1,0,B,72,54,4,29,18,5,16,69,2,4,8,4,3,0,2,,,,,290,0,24,314,578,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,186,C,1,0,C01,31,55,4,43,14,2,29,98,5,3,6,9,3,0,0,,,,,302,0,15,317,577,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,187,B,1,0,B,22,54,2,42,14,2,12,99,7,1,14,12,3,0,0,,,,,284,0,17,301,544,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,187,C,1,0,C01,21,52,6,53,7,1,20,92,5,2,14,13,2,0,0,,,,,288,0,15,303,544,Acta de Casilla,,,
5,6,COLIMA,9,,6,ARMERIA,188,B,1,0,B,72,54,4,29,18,5,16,69,2,4,8,4,3,0,2,,,,,290,0,24,314,531,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,188,C,1,0,C01,58,66,7,26,9,3,18,80,2,7,8,7,2,0,1,,,,,294,0,16,310,531,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,188,C,2,0,C02,62,73,9,25,6,7,26,73,4,7,8,7,1,0,1,,,,,309,0,15,324,530,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,189,B,1,0,B,13,48,2,31,1,5,76,42,1,0,1,4,0,0,0,,,,,224,0,6,230,295,Acta Levantada en Consejo,,,
5,6,COLIMA,9,,6,ARMERIA,190,B,1,0,B,13,77,6,45,7,6,73,103,1,1,5,3,3,0,0,,,,,343,0,11,354,462,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,191,B,1,0,B,14,226,1,22,65,7,9,80,43,2,10,34,0,2,1,,,,,516,0,15,531,632,Acta del Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,191,C,1,0,C01,25,196,1,23,68,8,11,73,48,0,7,45,3,0,3,,,,,511,0,10,521,632,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,192,B,1,0,B,13,181,2,14,48,8,10,108,41,1,12,31,0,2,4,,,,,475,0,14,489,626,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,192,C,1,0,C01,12,182,1,27,61,10,16,95,48,0,4,35,3,2,3,,,,,499,0,13,512,625,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,193,B,1,0,B,3,67,0,4,11,3,1,23,5,0,2,10,0,0,1,,,,,130,0,7,137,149,Acta de Casilla,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,193,E,1,0,E01,1,45,0,4,12,3,0,29,2,1,1,9,2,1,0,,,,,110,0,1,111,147,Acta de Casilla,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,194,B,1,0,B,28,145,1,4,38,2,2,40,11,1,7,7,0,0,1,,,,,287,0,9,296,333,Acta de Casilla,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,195,B,1,0,B,16,112,1,10,68,13,3,56,29,0,5,26,3,2,0,,,,,344,0,20,364,562,Acta de Casilla,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,196,B,1,0,B,10,74,1,7,44,4,5,51,50,1,3,27,5,4,0,,,,,286,0,12,298,384,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,197,B,1,0,B,14,62,1,15,28,1,2,25,9,1,5,21,6,0,0,,,,,190,0,7,197,259,Acta Levantada en Consejo,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,199,B,1,0,B,9,139,2,4,70,4,8,94,68,0,10,53,2,3,6,,,,,472,0,22,494,606,Acta de Casilla,,,
5,6,COLIMA,16,,7,IXTLAHUACAN,199,E,1,0,E01,1,60,0,3,2,1,2,26,3,0,1,4,0,0,0,,,,,103,0,2,105,129,Acta Levantada en Consejo,,,
5,6,COLIMA,13,,8,MANZANILLO,200,B,1,0,B,69,33,1,118,12,6,10,98,4,1,5,4,0,0,3,,,,7,371,0,10,381,606,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,201,B,1,0,B,22,5,1,15,1,6,1,17,1,1,1,0,0,0,0,,,,3,74,0,3,77,123,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,202,B,1,0,B,58,27,4,54,5,14,15,135,4,3,6,9,2,0,1,,,,14,351,0,7,358,632,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,202,C,1,0,C01,57,31,3,62,11,16,10,128,14,1,3,2,2,0,0,,,,17,357,0,24,381,632,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,202,C,2,0,C02,62,42,7,58,12,17,12,131,5,0,7,4,0,0,0,,,,15,372,0,15,387,632,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,202,C,3,0,C03,54,29,0,49,10,14,11,133,7,0,3,11,0,0,0,,,,7,328,0,17,345,632,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,203,B,1,0,B,36,42,1,38,8,31,5,86,4,0,4,2,1,0,0,,,,14,272,0,9,281,458,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,203,C,1,0,C01,50,32,3,38,5,26,5,81,2,0,5,4,1,0,0,,,,7,259,0,13,272,457,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,204,B,1,0,B,52,28,6,47,14,15,7,193,10,3,4,3,2,0,1,,,,13,398,0,21,419,747,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,204,C,1,0,C01,54,43,8,59,15,14,9,171,7,1,5,6,2,0,0,,,,9,403,0,25,428,746,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,205,B,1,0,B,55,19,3,35,9,10,4,92,9,2,2,6,1,0,0,,,,5,252,0,11,263,477,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,205,C,1,0,C01,35,24,2,38,4,14,11,99,5,0,4,0,0,0,0,,,,6,242,0,12,254,476,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,206,B,1,0,B,42,34,5,72,10,8,5,130,8,0,4,3,0,0,1,,,,5,327,0,21,348,581,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,206,C,1,0,C01,55,23,4,57,10,11,8,137,5,1,4,1,2,0,0,,,,9,327,0,13,340,581,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,206,C,2,0,C02,39,33,2,82,11,11,6,123,6,0,5,5,3,0,0,,,,5,331,0,16,347,580,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,207,B,1,0,B,58,41,4,67,4,17,7,99,4,1,3,10,0,0,0,,,,18,333,0,10,343,510,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,208,B,1,0,B,50,23,1,58,10,8,3,91,8,0,4,3,0,0,0,,,,9,268,0,9,277,432,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,208,C,1,0,C01,51,21,2,2,8,5,4,80,3,1,7,2,2,0,1,,,,9,198,0,9,207,431,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,209,B,1,0,B,49,57,10,45,6,17,9,113,7,1,4,9,1,1,0,,,,17,346,0,15,361,582,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,209,C,1,0,C01,59,42,7,39,9,18,3,117,7,0,5,6,3,0,1,,,,17,333,0,13,346,582,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,210,B,1,0,B,47,36,3,37,16,10,7,146,1,0,3,8,0,0,0,,,,7,321,0,21,342,610,Acta de Casilla,,,
