DISTRITO LOCAL,NUM MPO,MUNICIPIO,Coalicion1,Coalicion2,SECCION,TIPO,LISTANOMINAL,PAN,PRI,PRD,PT,PVEM,PCP,PAS,PSN,PC,PRI-PVEM,CC1,CC2,SumaCC1,SumaCC2,NoRegistrados,Nulos,Total
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,835,B,742,81,,10,0,,4,,1,0,96,10,0,110,11,0,5,207
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,835,C1,743,108,,9,0,,7,,1,2,85,8,0,100,12,0,3,223
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,836,B,382,52,,4,1,,1,,0,1,39,7,1,47,7,0,1,107
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,836,C1,383,56,,9,0,,4,,0,0,33,5,2,42,11,0,1,110
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,837,B,517,54,,7,0,,4,,0,1,36,5,0,45,8,0,0,107
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,837,C1,518,39,,4,1,,2,,0,0,35,0,0,37,5,0,1,82
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,838,B,474,60,,7,2,,5,,0,0,42,1,0,48,9,0,1,118
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,838,C1,475,53,,5,2,,4,,0,1,34,2,2,40,10,0,3,106
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,839,B,566,76,,9,0,,0,,0,0,70,0,0,70,9,1,1,157
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,839,C1,566,65,,10,2,,1,,0,0,51,0,0,52,12,0,3,132
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,840,B,606,57,,9,0,,5,,0,1,31,5,0,41,10,0,5,113
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,840,C1,606,67,,7,1,,5,,0,1,42,1,0,48,9,0,5,129
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,841,B,502,56,,5,0,,8,,0,1,24,6,2,38,8,0,0,102
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,841,C1,503,45,,13,1,,8,,0,0,18,1,2,27,16,0,2,90
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,842,B,560,53,,4,1,,8,,0,4,58,2,3,68,12,0,2,135
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,842,C1,560,64,,12,3,,5,,0,0,60,8,2,73,17,0,0,154
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,842,C2,560,71,,11,4,,0,,0,0,44,9,2,53,17,0,4,145
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,843,B,511,73,,3,4,,3,,0,2,41,3,1,47,10,0,0,130
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,843,C1,511,71,,5,4,,9,,1,0,66,9,0,84,10,0,2,167
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,843,C2,511,71,,10,5,,0,,0,0,57,0,0,57,15,0,2,145
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,844,B,702,87,,17,1,,0,,0,0,69,0,3,69,21,0,2,179
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,844,C1,703,81,,17,1,,3,,0,0,54,4,2,61,20,0,1,163
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,844,C2,703,59,,7,0,,1,,0,1,61,2,0,64,8,0,1,132
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,845,B,524,68,,3,1,,3,,2,1,77,5,1,85,8,0,2,163
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,845,C1,524,35,,7,0,,2,,2,2,78,0,0,80,11,0,3,129
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,846,B,502,119,,14,2,,4,,0,1,74,7,1,85,18,0,3,225
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,846,C1,502,143,,11,1,,3,,0,2,60,0,0,63,14,0,3,223
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,846,C2,502,115,,16,1,,6,,0,4,56,10,1,72,22,0,3,212
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,847,B,684,64,,6,2,,6,,0,1,56,3,1,65,10,0,2,141
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,847,C1,684,82,,6,4,,2,,0,2,31,3,2,36,14,0,3,135
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,847,C2,684,73,,5,5,,2,,0,1,41,8,2,51,13,0,2,139
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,848,B,511,58,,12,1,,4,,0,1,34,5,3,43,17,0,0,118
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,848,C1,511,62,,9,0,,2,,0,1,33,6,2,41,12,0,5,120
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,848,C2,511,56,,4,1,,1,,0,0,43,6,3,50,8,0,4,118
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,849,B,589,82,,10,1,,2,,0,0,66,12,0,80,11,0,4,177
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,849,C1,589,58,,7,0,,5,,0,1,63,5,1,73,9,0,1,141
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,850,B,451,58,,5,1,,1,,1,1,35,5,0,41,8,0,2,109
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,850,C1,452,36,,6,0,,3,,0,2,23,2,0,28,8,0,4,76
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,851,B,548,81,,15,1,,5,,1,1,53,4,2,62,20,0,0,163
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,851,C1,548,96,,11,2,,4,,0,2,71,0,0,75,15,0,3,189
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,851,C2,549,92,,12,1,,11,,0,1,51,4,0,66,14,0,3,175
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,852,B,472,75,,4,0,,1,,0,0,41,7,1,49,5,0,4,133
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,852,C1,473,82,,7,1,,4,,1,0,44,0,0,48,9,0,3,142
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,853,B,543,55,,9,0,,2,,0,1,45,0,0,47,10,0,1,113
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,854,B,528,49,,4,0,,5,,0,0,34,4,5,43,9,0,5,106
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,854,C1,528,38,,10,1,,4,,0,0,42,2,3,48,14,2,1,103
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,855,B,389,52,,4,1,,6,,0,0,24,4,1,34,6,0,4,96
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,855,C1,390,47,,5,1,,3,,0,3,29,4,0,36,9,0,0,92
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,856,B,549,60,,8,2,,4,,0,0,40,0,0,44,10,0,5,119
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,856,C1,550,48,,7,2,,2,,0,1,46,6,0,54,10,0,3,115
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,857,B,615,102,,18,6,,3,,0,0,63,7,3,73,27,0,7,209
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,857,C1,616,92,,11,1,,3,,0,0,55,6,1,64,13,0,5,174
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,857,C2,616,72,,8,0,,2,,1,2,67,7,0,76,11,0,2,161
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,858,B,469,114,,14,4,,2,,2,1,59,7,4,68,25,0,1,208
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,858,C1,469,123,,12,2,,8,,1,3,62,4,0,74,18,0,2,217
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,859,B,598,62,,5,0,,2,,0,0,43,9,0,54,5,0,1,122
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,859,C1,598,56,,10,0,,0,,1,2,45,5,2,50,15,0,1,122
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,860,B,617,73,,3,2,,2,,0,1,50,7,1,59,7,0,4,143
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,860,C1,618,84,,5,2,,7,,1,2,51,3,1,61,11,0,4,160
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,861,B,736,97,,8,1,,5,,0,1,56,7,1,68,11,0,1,177
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,862,B,414,38,,5,1,,1,,0,0,27,3,1,31,7,0,2,78
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,862,C1,414,48,,3,6,,1,,1,0,29,2,2,32,12,0,1,93
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,863,B,554,73,,5,1,,4,,0,0,57,4,2,65,8,0,4,150
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,863,C1,555,68,,8,0,,3,,0,0,52,8,3,63,11,0,2,144
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,863,C2,555,88,,6,0,,4,,0,1,48,3,0,55,7,0,2,152
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,864,B,714,69,,6,1,,7,,0,0,53,0,0,60,7,0,1,137
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,865,B,545,84,,19,2,,4,,0,0,77,3,2,84,23,0,2,193
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,865,C1,546,64,,9,0,,3,,0,1,77,7,0,87,10,0,5,166
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,866,B,671,74,,3,0,,3,,0,2,41,5,0,49,5,0,2,130
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,866,C1,671,49,,7,2,,1,,0,4,45,2,2,48,15,0,5,117
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,867,B,595,79,,4,1,,2,,0,0,56,8,2,66,7,0,2,154
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,867,C1,595,57,,4,1,,4,,0,1,62,5,1,71,7,0,0,135
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,868,B,678,167,,22,4,,4,,0,4,98,12,6,114,36,1,1,319
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,868,C1,679,159,,31,1,,7,,1,2,73,12,3,92,38,1,3,293
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,869,B,443,115,,7,1,,4,,0,1,58,6,2,68,11,0,0,194
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,869,C1,443,116,,9,1,,3,,0,0,47,4,1,54,11,0,2,183
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,870,B,748,122,,25,3,,13,,0,2,100,11,3,124,33,2,2,283
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,870,C1,748,145,,18,2,,9,,2,0,87,9,3,105,25,1,5,281
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,871,B,670,73,,9,0,,6,,0,1,73,5,1,84,11,0,4,172
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,871,C1,670,101,,16,0,,4,,0,2,87,4,1,95,19,0,6,221
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,872,B,486,63,,5,0,,1,,1,0,40,5,3,46,9,0,1,119
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,872,C1,486,55,,6,1,,10,,0,0,40,0,0,50,7,0,2,114
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,873,B,392,36,,6,2,,2,,0,0,25,1,0,28,8,0,2,74
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,874,B,389,44,,10,5,,4,,0,0,27,2,0,33,15,0,5,97
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,874,C1,390,38,,4,0,,5,,1,0,22,0,0,27,5,0,1,71
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,875,B,393,45,,4,0,,1,,0,0,18,3,0,22,4,0,1,72
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,875,C1,394,36,,4,0,,2,,0,1,26,4,1,32,6,0,3,77
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,876,B,468,74,,10,0,,2,,0,0,32,6,0,40,10,0,1,125
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,876,C1,469,67,,11,1,,5,,0,0,29,5,0,39,12,0,0,118
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,877,B,550,78,,14,0,,6,,0,2,75,4,3,85,19,0,2,184
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,877,C1,550,73,,19,2,,3,,1,1,76,4,0,83,23,0,2,181
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,877,C2,550,95,,7,2,,3,,0,1,68,7,1,78,11,0,1,185
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,878,B,550,70,,12,0,,3,,0,1,34,1,0,38,13,0,0,121
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,878,C1,551,79,,6,2,,2,,0,1,64,6,0,72,9,0,4,164
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,879,B,704,85,,13,3,,9,,0,1,93,9,3,111,20,0,3,219
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,880,B,692,69,,6,2,,8,,1,1,73,3,2,84,12,0,0,165
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,881,B,632,70,,11,0,,4,,1,0,58,0,0,62,12,0,7,151
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,882,B,467,42,,6,0,,7,,4,1,52,2,2,61,13,0,5,121
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,883,B,547,144,,17,0,,3,,0,2,58,12,1,73,20,0,1,238
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,883,,548,128,,21,2,,7,,1,1,67,3,3,77,28,0,1,234
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,884,B,568,151,,18,4,,4,,0,1,72,5,2,81,25,1,2,260
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,884,C1,568,137,,13,0,,4,,0,2,57,6,0,67,15,0,4,223
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,885,B,533,119,,11,1,,4,,1,0,55,3,2,62,15,0,1,197
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,885,C1,534,119,,9,0,,2,,0,0,71,5,2,78,11,0,2,210
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,885,C2,534,132,,19,2,,1,,0,2,51,11,3,63,26,0,0,221
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,886,B,689,149,,11,1,,8,,0,1,71,6,2,85,15,0,5,254
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,886,C1,690,148,,17,4,,5,,0,2,73,16,5,94,28,0,2,272
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,887,B,453,134,,11,3,,8,,1,5,52,6,0,66,20,0,0,220
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,887,C1,453,122,,15,2,,1,,0,2,60,4,2,65,21,0,1,209
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,888,B,657,103,,13,2,,2,,0,2,43,3,3,48,20,0,1,172
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,888,C1,657,114,,16,1,,4,,0,1,64,8,1,76,19,1,1,211
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,889,B,450,111,,7,0,,9,,0,1,35,3,2,47,10,0,1,169
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,889,C1,450,87,,4,2,,7,,0,0,50,2,0,59,6,0,1,153
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,890,B,706,172,,11,3,,6,,0,1,80,5,2,91,17,0,3,283
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,890,C1,707,160,,16,1,,4,,1,1,66,5,1,75,20,0,1,256
5,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,891,B,510,69,,8,1,,3,,0,1,51,5,0,59,10,0,2,140
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,892,B,261,42,,6,5,,1,,1,0,29,6,2,36,14,0,4,96
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,893,B,335,50,,10,0,,3,,0,0,51,2,4,56,14,0,3,123
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,894,B,260,32,,6,0,,2,,0,0,31,3,0,36,6,0,0,74
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,895,B,553,58,,7,1,,6,,0,0,47,6,0,59,8,0,3,128
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,896,B,596,75,,8,2,,5,,2,0,65,7,1,77,13,0,2,167
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,896,C1,597,67,,21,0,,0,,0,0,67,0,0,67,21,0,7,162
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,897,B,445,44,,10,2,,1,,1,0,31,3,0,35,13,0,2,94
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,897,C1,446,51,,4,1,,4,,0,0,39,0,1,43,6,0,2,102
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,898,B,710,59,,12,4,,9,,2,0,60,7,2,76,20,0,6,161
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,899,B,549,50,,5,2,,21,,1,1,49,7,1,77,10,0,5,142
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,900,B,588,74,,4,0,,14,,1,0,53,7,1,74,6,0,3,157
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,901,B,498,57,,7,2,,10,,0,0,48,6,1,64,10,0,4,135
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,901,C1,498,56,,5,3,,14,,0,0,46,4,2,64,10,0,4,134
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,902,B,718,124,,10,2,,7,,0,2,63,5,3,75,17,0,4,220
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,903,B,415,68,,6,2,,2,,1,2,39,6,0,47,11,0,0,126
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,903,C1,416,72,,7,0,,2,,0,2,36,1,0,39,9,0,2,122
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,904,B,512,76,,8,4,,1,,0,2,67,4,1,72,15,0,3,166
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,904,C1,512,98,,12,2,,3,,0,1,53,8,3,64,18,0,6,186
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,905,B,590,120,,19,3,,7,,1,0,64,5,1,76,24,0,3,223
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,906,B,700,150,,19,5,,4,,2,1,83,10,0,97,27,0,4,278
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,906,C1,700,151,,30,0,,0,,0,1,68,8,3,76,34,0,2,263
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,907,B,691,122,,30,7,,6,,1,3,54,6,2,66,43,0,2,233
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,907,C1,692,146,,17,0,,5,,0,1,50,6,2,61,20,0,5,232
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,908,B,462,81,,9,3,,8,,0,0,73,2,0,83,12,0,1,177
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,908,C1,462,88,,7,1,,6,,1,1,61,8,1,75,11,0,4,178
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,909,B,397,79,,13,0,,5,,0,0,67,8,0,80,13,0,0,172
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,909,C1,398,77,,14,1,,9,,2,1,64,2,1,75,19,0,1,172
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,910,B,669,187,,18,3,,3,,0,3,76,6,3,85,27,1,7,307
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,910,C1,670,179,,16,7,,7,,0,2,84,3,3,94,28,0,6,307
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,911,B,742,233,,26,5,,9,,1,2,63,9,5,81,39,0,3,356
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,912,B,466,113,,18,1,,5,,0,0,50,4,0,59,19,0,0,191
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,912,C1,467,127,,11,1,,5,,0,2,63,8,3,76,17,0,1,221
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,913,B,518,128,,8,2,,3,,0,0,56,2,6,61,16,0,3,208
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,913,C1,518,158,,12,1,,6,,0,1,39,4,2,49,16,0,0,223
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,913,C2,519,134,,8,3,,3,,0,1,59,8,3,70,15,0,4,223
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,914,B,615,162,,16,1,,6,,0,4,67,5,3,78,24,0,4,268
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,914,C1,616,144,,14,2,,10,,0,0,86,9,0,105,16,0,1,266
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,915,B,640,166,,19,3,,5,,0,5,67,18,1,90,28,0,4,288
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,915,C1,640,128,,16,4,,6,,2,1,90,10,3,106,26,1,5,266
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,916,B,655,93,,14,3,,9,,0,2,117,8,1,134,20,0,4,251
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,916,C1,655,100,,10,2,,9,,0,1,97,7,0,113,13,1,1,228
7,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,917,B,531,95,,10,4,,1,,0,0,44,10,0,55,14,0,4,168
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,918,B,631,107,,6,2,,12,,0,2,73,9,3,94,13,0,3,217
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,919,B,381,49,,8,3,,4,,0,1,36,1,0,41,12,0,4,106
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,919,C1,381,47,,15,1,,3,,2,0,26,3,2,32,20,0,2,101
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,920,B,475,65,,8,3,,6,,0,1,43,9,0,58,12,0,0,135
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,920,C1,475,70,,7,2,,4,,0,0,45,0,0,49,9,0,2,130
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,921,B,557,84,,14,1,,3,,0,1,55,6,0,64,16,0,2,166
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,921,C1,558,61,,14,1,,6,,0,0,48,5,3,59,18,0,3,141
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,921,C2,558,50,,12,3,,8,,0,1,54,11,0,73,16,0,2,141
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,922,B,510,58,,6,2,,2,,0,2,52,5,0,59,10,0,1,128
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,922,C1,510,54,,14,1,,7,,1,2,49,5,0,61,18,0,2,135
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,922,C2,511,55,,1,3,,3,,0,2,61,11,1,75,7,0,3,140
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,923,B,265,33,,4,1,,4,,0,0,27,0,0,31,5,0,2,71
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,924,B,483,74,,13,2,,2,,0,3,45,4,1,51,19,0,5,149
8,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,924,C1,483,61,,15,3,,2,,0,0,44,6,0,52,18,0,1,132
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,925,B,390,25,,4,0,,2,,0,0,49,0,0,51,4,0,2,82
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,925,C1,390,46,,6,0,,4,,0,0,27,3,0,34,6,0,3,89
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,926,B,596,67,,9,2,,5,,0,3,54,2,3,61,17,0,2,147
6,28,SAN LUIS POTOSI,PCP-APT,PRD-PT-PSN-Convergencia,926,C1,597,80,,8,1,,3,,2,0,60,9,0,72,11,0,1,164
