CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND_1,CAND_IND_2,CAND_IND_3,CAND_IND_4,CAND_IND_5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1377,E01,26,167,35,0,0,1,0,1,0,0,,0,0,0,,,,,,,0,230,2,232,266,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1378,B,16,116,4,0,0,0,0,0,0,3,,0,1,0,,,,,,,0,140,1,141,167,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1378,E01,10,186,7,0,1,2,0,0,0,12,,0,1,0,,,,,,,0,219,3,222,267,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1379,B,165,344,39,0,14,0,16,1,0,9,,1,2,2,,,,,,,0,593,2,595,690,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1379,C01,153,323,50,2,24,0,9,3,0,8,,0,9,3,,,,,,,0,584,7,591,690,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1380,B,100,336,58,1,5,2,8,1,1,17,,0,18,3,,,,,,,0,550,5,555,727,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1381,B,22,231,4,0,9,0,0,0,0,9,,0,1,0,,,,,,,0,276,1,277,351,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1381,E01,49,290,13,1,45,1,1,2,1,19,,0,5,3,,,,,,,0,430,3,433,521,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1382,B,105,172,30,0,17,4,5,0,0,17,,1,13,1,,,,,,,0,365,5,370,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1382,C01,104,190,21,2,12,0,2,1,0,19,,0,9,0,,,,,,,0,360,1,361,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1383,B,154,311,69,0,36,0,0,1,0,19,,0,4,0,,,,,,,0,594,10,604,748,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1383,C01,91,339,81,1,34,0,1,1,1,17,,0,3,0,,,,,,,0,569,12,581,748,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1384,B,74,240,22,2,12,0,2,0,0,21,,0,8,2,,,,,,,0,383,9,392,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1384,C01,99,219,14,3,7,0,0,4,0,24,,0,24,1,,,,,,,0,395,3,398,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1385,B,154,249,43,1,5,1,1,0,0,31,,1,2,6,,,,,,,0,494,11,505,619,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1385,C01,175,254,28,3,2,0,1,0,2,34,,1,0,0,,,,,,,0,500,3,503,619,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1386,B,67,321,53,2,6,2,23,1,0,48,,0,8,5,,,,,,,0,536,16,552,735,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1386,C01,61,320,46,5,7,2,23,3,1,62,,0,3,3,,,,,,,0,536,11,547,734,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1387,B,26,199,26,1,2,0,28,1,0,7,,0,7,0,,,,,,,0,297,4,301,383,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1387,C01,42,198,30,1,2,1,23,2,0,8,,0,2,0,,,,,,,0,309,1,310,382,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,B,16,199,85,4,3,1,1,0,0,5,,0,4,2,,,,,,,0,320,1,321,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,C01,15,209,66,0,2,1,3,1,1,7,,0,0,0,,,,,,,0,305,3,308,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,E01,62,179,45,2,7,1,14,0,0,16,,1,7,6,,,,,,,0,340,6,346,455,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1389,B,133,213,15,0,3,1,2,0,0,3,,0,4,0,,,,,,,0,374,4,378,453,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1389,C01,137,226,14,2,0,0,0,0,0,1,,0,1,0,,,,,,,0,381,5,386,452,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1390,B,91,146,16,0,0,0,0,0,0,7,,0,5,1,,,,,,,0,266,1,267,303,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1390,E01,111,366,19,0,2,0,2,0,0,6,,0,0,0,,,,,,,0,506,2,508,626,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,B,42,9,55,1,1,0,3,2,1,5,,0,0,0,,,,,,,0,119,12,131,400,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,C01,39,212,39,1,7,1,3,0,0,6,,0,4,1,,,,,,,0,313,6,319,400,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,E01,8,117,2,0,1,0,0,0,0,0,,0,0,0,,,,,,,0,128,0,128,136,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,B,55,273,54,0,3,1,4,2,0,5,,0,2,1,,,,,,,0,400,11,411,539,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,C01,57,246,69,0,2,0,4,2,3,12,,0,0,0,,,,,,,0,395,7,402,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,C02,38,287,59,3,2,1,2,1,0,10,,0,5,2,,,,,,,0,410,2,412,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1393,B,54,218,198,0,5,0,12,0,0,8,,0,4,0,,,,,,,0,499,7,506,593,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1393,C01,84,196,185,1,9,0,3,0,0,1,,1,5,0,,,,,,,0,485,5,490,592,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1394,B,72,318,127,1,3,1,10,2,0,5,,2,6,1,,,,,,,0,548,4,552,680,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1395,B,99,301,68,0,6,0,4,0,1,5,,1,0,0,,,,,,,0,485,1,486,591,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1395,E01,47,319,107,1,3,1,11,1,2,2,,0,2,1,,,,,,,0,497,1,498,578,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1473,B,11,206,12,1,4,63,1,4,4,264,,1,0,0,,,,,,,0,571,15,586,710,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1473,C01,11,211,12,5,6,60,6,4,11,243,,2,0,0,,,,,,,0,571,17,588,709,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,B,3,222,5,1,5,79,0,3,3,122,,1,0,0,,,,,,,0,444,7,451,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,C01,12,174,6,1,7,96,1,3,4,135,,2,0,1,,,,,,,0,442,5,447,537,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,C02,8,183,7,4,6,97,2,1,7,118,,0,1,2,,,,,,,0,436,8,444,537,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1475,B,24,80,5,0,4,101,0,3,6,90,,0,2,2,,,,,,,0,317,11,328,418,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1476,B,44,107,5,2,4,36,0,2,4,106,,0,1,1,,,,,,,0,312,14,326,398,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1476,C01,52,95,6,0,6,27,1,3,6,112,,4,0,1,,,,,,,0,313,12,325,397,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1477,B,25,89,2,0,8,49,1,4,2,106,,0,0,0,,,,,,,0,286,10,296,348,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1478,B,8,144,5,7,14,39,3,3,2,166,,6,1,1,,,,,,,0,399,6,405,516,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1478,C01,26,146,5,3,18,23,1,0,4,166,,3,3,0,,,,,,,0,398,7,405,515,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1479,B,5,186,4,1,3,104,3,8,3,149,,4,1,2,,,,,,,0,473,16,489,623,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1480,B,10,146,13,2,10,148,3,4,3,117,,0,0,0,,,,,,,0,456,16,472,591,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1481,B,18,116,4,1,9,145,1,9,5,157,,2,0,0,,,,,,,0,467,10,477,572,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,B,33,170,75,4,10,1,1,15,1,29,,1,14,2,,,,,,,0,356,12,368,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,C01,24,137,83,1,5,0,3,9,1,41,,1,19,4,,,,,,,0,328,16,344,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,C02,43,140,72,6,9,2,2,7,1,6,,2,9,1,,,,,,,0,300,15,315,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,B,10,68,43,2,2,0,0,1,0,1,,0,3,3,,,,,,,0,133,5,138,203,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,E01,10,68,43,2,2,0,0,1,0,1,,0,3,3,,,,,,,0,133,5,138,638,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,E02,13,188,17,6,7,0,0,5,1,5,,1,4,3,,,,,,,0,250,10,260,421,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,B,8,72,61,2,0,1,0,0,0,4,,0,20,2,,,,,,,0,170,13,183,235,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E01,10,125,59,6,3,1,1,3,4,36,,0,7,1,,,,,,,0,256,17,273,468,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E01C01,11,128,39,1,6,2,2,1,3,22,,3,9,5,,,,,,,0,232,16,248,468,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E02,23,209,14,5,2,0,0,2,0,1,,0,10,5,,,,,,,0,271,6,277,368,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,B,22,120,27,11,4,0,0,5,4,37,,0,2,3,,,,,,,0,235,12,247,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,C01,5,124,28,5,3,0,1,2,2,44,,1,8,1,,,,,,,0,224,12,236,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,E01,32,94,30,1,4,0,0,0,0,20,,1,4,3,,,,,,,0,189,7,196,434,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1797,B,27,195,32,9,4,0,0,1,1,1,,0,19,9,,,,,,,9,298,8,315,508,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1797,E01,5,59,13,2,0,0,0,0,3,17,,0,2,4,,,,,,,0,105,4,109,170,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1798,B,24,230,51,7,6,2,1,9,1,2,,0,9,2,,,,,,,0,344,14,358,602,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1798,C01,18,229,50,5,3,1,0,19,0,11,,1,15,3,,,,,,,0,355,12,367,601,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1799,B,3,134,78,3,17,1,0,3,1,16,,0,5,3,,,,,,,0,264,8,272,497,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1800,B,8,117,23,11,5,1,4,1,4,28,,1,4,0,,,,,,,0,207,9,216,440,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1800,C01,14,122,16,3,13,0,1,3,4,27,,1,3,0,,,,,,,0,207,9,216,440,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1801,B,6,31,1,1,2,0,1,0,0,7,,0,0,1,,,,,,,0,50,2,52,102,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1802,B,13,93,90,3,8,0,0,6,2,25,,0,7,3,,,,,,,0,250,10,260,393,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1802,C01,7,80,65,3,6,1,1,5,0,35,,0,3,1,,,,,,,0,207,10,217,392,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1803,B,25,125,43,7,5,1,0,3,1,25,,0,12,1,,,,,,,5,248,5,258,525,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1803,E01,4,28,21,0,2,1,0,1,0,8,,0,1,2,,,,,,,0,68,2,70,121,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1804,B,4,84,22,3,5,0,0,7,1,0,,0,6,0,,,,,,,0,132,7,139,210,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1805,B,19,165,51,5,6,1,3,9,2,11,,0,9,5,,,,,,,0,286,11,297,511,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1805,E01,19,196,61,6,5,0,0,8,0,13,,0,1,0,,,,,,,0,309,16,325,578,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1806,B,5,90,35,5,4,0,1,4,0,5,,0,2,1,,,,,,,0,152,7,159,319,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1807,B,10,100,20,5,1,0,1,0,0,13,,0,15,1,,,,,,,0,166,11,177,296,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1808,B,21,117,90,5,7,0,3,2,1,4,,0,11,0,,,,,,,0,261,7,268,532,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1809,B,11,212,81,3,10,1,7,5,1,17,,0,14,3,,,,,,,0,365,18,383,601,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1809,E01,4,150,4,5,4,0,0,1,0,1,,1,0,1,,,,,,,0,171,9,180,245,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,B,26,74,13,6,57,94,3,9,10,48,,3,1,5,,,,,,,0,349,8,357,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,C01,26,88,11,10,50,90,1,15,7,65,,3,2,0,,,,,,,0,368,4,372,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,C02,29,81,12,8,36,70,0,10,1,80,,1,3,1,,,,,,,0,332,7,339,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01,29,37,9,1,45,58,3,6,2,102,,3,1,2,,,,,,,0,298,10,308,602,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C01,32,27,6,6,58,52,1,11,3,103,,7,6,2,,,,,,,0,314,8,322,602,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C02,29,35,13,5,63,42,1,13,8,80,,4,2,1,,,,,,,1,296,6,303,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C03,44,37,17,2,46,49,4,11,0,79,,2,7,3,,,,,,,0,301,3,304,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C04,55,34,14,3,48,37,2,8,9,98,,5,8,1,,,,,,,0,322,8,330,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,B,50,55,28,2,80,28,2,10,1,38,,2,9,4,,,,,,,0,309,6,315,554,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,C01,33,55,46,2,83,29,2,5,2,32,,3,7,0,,,,,,,0,299,7,306,553,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,B,41,60,9,8,74,34,0,5,2,49,,5,3,0,,,,,,,1,290,6,297,539,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,C01,32,49,13,7,88,30,2,6,7,41,,0,0,2,,,,,,,1,277,11,289,539,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,B,37,53,16,4,68,53,2,10,4,49,,1,4,0,,,,,,,0,301,7,308,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,C01,32,43,17,8,74,35,1,4,4,52,,0,7,0,,,,,,,0,277,13,290,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,B,12,76,10,7,62,84,0,15,2,52,,5,4,0,,,,,,,2,329,31,362,663,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,C01,30,69,15,11,87,63,3,5,2,68,,4,0,1,,,,,,,1,358,8,367,663,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,B,41,67,22,7,70,106,3,15,2,65,,2,3,2,,,,,,,0,405,6,411,739,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,C01,26,82,27,4,89,101,1,7,1,58,,3,6,1,,,,,,,0,406,13,419,738,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,B,23,86,7,1,56,35,1,10,4,67,,0,3,2,,,,,,,0,295,10,305,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,C01,37,68,21,3,63,44,0,8,5,53,,2,4,1,,,,,,,0,309,14,323,560,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,B,25,80,16,7,75,80,3,17,9,59,,4,6,1,,,,,,,0,382,15,397,718,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,C01,34,83,17,4,69,47,1,7,10,55,,3,5,3,,,,,,,0,338,6,344,718,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,B,33,64,34,11,80,26,1,11,13,96,,0,8,1,,,,,,,1,378,15,394,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C01,40,64,39,15,88,25,0,13,3,100,,7,5,0,,,,,,,0,399,8,407,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C02,48,75,29,7,65,48,2,4,8,82,,1,2,1,,,,,,,3,372,4,379,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C03,34,87,25,8,73,30,0,5,8,89,,1,7,4,,,,,,,0,371,13,384,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C04,33,59,31,4,59,35,3,7,6,83,,0,12,1,,,,,,,0,333,11,344,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,B,27,44,20,2,61,37,0,9,7,83,,4,4,1,,,,,,,0,299,7,306,573,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,C01,28,42,23,4,55,35,1,10,11,71,,2,5,2,,,,,,,0,289,8,297,573,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,C02,36,52,13,2,65,38,4,13,5,69,,1,4,2,,,,,,,0,304,6,310,572,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,B,37,65,9,5,38,79,3,4,7,86,,5,4,3,,,,,,,0,345,1,346,595,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,C01,46,47,19,5,49,83,1,3,2,67,,0,1,2,,,,,,,0,325,6,331,595,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,C02,47,70,15,2,42,66,0,8,1,59,,1,7,0,,,,,,,1,318,8,327,594,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,SMR01,16,28,5,2,8,6,0,6,4,20,,1,1,0,,,,,,,0,97,0,97,,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,SRP01,15,22,8,2,10,11,1,7,1,38,,1,0,0,,,,,,,0,116,6,122,,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,B,27,69,11,6,56,59,1,7,6,48,,0,2,2,,,,,,,0,294,8,302,501,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,C01,22,58,8,4,64,48,2,7,7,45,,2,1,1,,,,,,,0,269,8,277,501,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,B,31,72,20,1,53,43,0,11,1,56,,4,3,3,,,,,,,1,298,8,307,611,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,C01,40,55,17,5,68,56,0,12,2,74,,3,5,4,,,,,,,0,341,8,349,611,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,C02,48,65,15,5,70,40,1,2,4,49,,3,4,1,,,,,,,0,307,7,314,610,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1023,B,21,70,15,5,82,58,2,9,3,65,,4,4,2,,,,,,,2,340,35,377,693,,,,
