municipality,uniqueid,section,year,month,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,STATE,turnout,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,no_reg,nulos,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL
TZOMPANTEPEC,29038,530,2021,June,327,108,71,28,4,,,,,,,889,866,1277,TLAXCALA,0.696162881754111,,,,,,,0,1,,,,,,,,,16,,,,,43,,,,,191,2,,,0,0,0,,,0,,,,7,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,,,
TZOMPANTEPEC,29038,536,2021,June,188,120,37,6,0,,,,,,,577,560,745,TLAXCALA,0.774496644295302,,,,,,,0,3,,,,,,,,,34,,,,,22,,,,,115,2,,,0,0,0,,,0,,,,15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,
TZOMPANTEPEC,29038,537,2021,June,79,31,31,4,0,,,,,,,228,224,254,TLAXCALA,0.897637795275591,,,,,,,0,4,,,,,,,,,8,,,,,23,,,,,20,0,,,0,0,0,,,0,,,,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,
TZOMPANTEPEC,29038,613,2021,June,152,297,49,22,8,,,,,,,1224,1188,2240,TLAXCALA,0.546428571428571,,,,,,,0,10,,,,,,,,,111,,,,,64,,,,,287,35,,,0,0,0,,,0,,,,36,0,59,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,
TZOMPANTEPEC,29038,614,2021,June,209,261,222,19,4,,,,,,,1396,1360,2067,TLAXCALA,0.675374939525883,,,,,,,0,31,,,,,,,,,34,,,,,130,,,,,224,5,,,0,0,0,,,0,,,,15,0,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,
TZOMPANTEPEC,29038,615,2021,June,126,199,69,13,5,,,,,,,1135,1108,2009,TLAXCALA,0.564957690393231,,,,,,,0,44,,,,,,,,,80,,,,,62,,,,,302,31,,,0,0,0,,,0,,,,22,0,118,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,
TZOMPANTEPEC,29038,616,2021,June,210,338,208,11,4,,,,,,,1300,1273,1866,TLAXCALA,0.696677384780279,,,,,,,0,10,,,,,,,,,36,,,,,61,,,,,164,9,,,0,0,0,,,0,,,,31,0,33,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,
XALOZTOC,29039,538,2021,June,94,230,63,258,213,,,,,,,1559,1508,2349,TLAXCALA,0.663686675180928,,,,,,,0,31,,,,,,,,,54,,,,,176,,,,,82,51,,,0,0,0,,,0,,,,4,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,,,,,
XALOZTOC,29039,539,2021,June,86,300,70,258,269,,,,,,,1668,1636,2153,TLAXCALA,0.774732930794241,,,,,,,0,36,,,,,,,,,43,,,,,214,,,,,107,52,,,0,0,0,,,0,,,,1,0,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,
XALOZTOC,29039,540,2021,June,116,460,110,454,142,,,,,,,2346,2300,3424,TLAXCALA,0.685163551401869,,,,,,,0,46,,,,,,,,,40,,,,,272,,,,,125,114,,,0,0,0,,,0,,,,1,0,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,,,,,
XALOZTOC,29039,541,2021,June,73,254,51,206,221,,,,,,,1440,1404,2812,TLAXCALA,0.512091038406828,,,,,,,0,53,,,,,,,,,31,,,,,129,,,,,117,46,,,0,0,0,,,0,,,,0,0,79,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,
XALOZTOC,29039,542,2021,June,65,192,39,287,85,,,,,,,1695,1652,2586,TLAXCALA,0.655452436194896,,,,,,,0,56,,,,,,,,,26,,,,,492,,,,,72,22,,,0,0,0,,,0,,,,4,0,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,,,,,
XALOZTOC,29039,543,2021,June,100,243,34,224,99,,,,,,,1543,1503,2192,TLAXCALA,0.703923357664234,,,,,,,0,11,,,,,,,,,41,,,,,196,,,,,74,39,,,0,0,0,,,0,,,,2,0,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,,,,
XALOZTOC,29039,544,2021,June,51,132,7,70,99,,,,,,,538,527,643,TLAXCALA,0.836702954898911,,,,,,,0,5,,,,,,,,,6,,,,,63,,,,,16,27,,,0,0,0,,,0,,,,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,
XALOZTOC,29039,545,2021,June,20,54,14,60,60,,,,,,,427,416,618,TLAXCALA,0.690938511326861,,,,,,,0,9,,,,,,,,,5,,,,,92,,,,,12,6,,,0,0,0,,,0,,,,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,
XALOZTOC,29039,546,2021,June,37,76,21,169,96,,,,,,,612,601,794,TLAXCALA,0.770780856423174,,,,,,,0,7,,,,,,,,,5,,,,,96,,,,,38,5,,,0,0,0,,,0,,,,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,
XALTOCAN,29040,547,2021,June,37,79,47,5,76,,,,,,,439,430,1202,TLAXCALA,0.36522462562396,,,,,,,0,1,,,,,,,,,6,,,,,7,,,,,58,2,,,0,0,0,,,0,,,,1,0,88,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,,
XALTOCAN,29040,548,2021,June,34,106,103,9,114,,,,,,,925,892,2024,TLAXCALA,0.45701581027668,,,,,,,0,8,,,,,,,,,20,,,,,16,,,,,75,11,,,0,0,0,,,0,,,,1,0,334,19,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,
XALTOCAN,29040,549,2021,June,59,134,76,3,58,,,,,,,991,956,1469,TLAXCALA,0.674608577263444,,,,,,,0,8,,,,,,,,,30,,,,,11,,,,,150,11,,,0,0,0,,,0,,,,1,0,398,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,,,,
XALTOCAN,29040,550,2021,June,36,95,73,4,58,,,,,,,649,625,956,TLAXCALA,0.678870292887029,,,,,,,0,22,,,,,,,,,10,,,,,6,,,,,87,12,,,0,0,0,,,0,,,,3,0,209,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,,,,,
XALTOCAN,29040,553,2021,June,27,22,6,0,29,,,,,,,257,248,332,TLAXCALA,0.774096385542169,,,,,,,0,6,,,,,,,,,0,,,,,2,,,,,29,6,,,0,0,0,,,0,,,,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,,
XALTOCAN,29040,554,2021,June,6,22,16,1,20,,,,,,,136,132,175,TLAXCALA,0.777142857142857,,,,,,,0,1,,,,,,,,,9,,,,,1,,,,,14,1,,,0,0,0,,,0,,,,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,
XALTOCAN,29040,555,2021,June,65,27,52,3,51,,,,,,,529,504,703,TLAXCALA,0.7524893314367,,,,,,,0,13,,,,,,,,,7,,,,,2,,,,,78,21,,,0,0,0,,,0,,,,1,0,150,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,,,,,
XALTOCAN,29040,556,2021,June,34,84,51,3,48,,,,,,,591,575,817,TLAXCALA,0.723378212974296,,,,,,,0,2,,,,,,,,,12,,,,,9,,,,,66,27,,,0,0,0,,,0,,,,2,0,204,19,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,,,
XALTOCAN,29040,557,2021,June,19,65,51,1,58,,,,,,,535,503,775,TLAXCALA,0.690322580645161,,,,,,,0,0,,,,,,,,,11,,,,,5,,,,,32,5,,,0,0,0,,,0,,,,3,0,244,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,,,,,
XICOHTZINCO,29042,570,2021,June,53,28,364,220,0,,,,,,,1946,1906,2760,TLAXCALA,0.705072463768116,,,,,,,0,62,,,,,,,,,5,,,,,254,,,,,411,0,,,0,0,0,,,0,,,,21,0,121,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,,,,
XICOHTZINCO,29042,571,2021,June,57,21,176,139,0,,,,,,,1266,1248,1750,TLAXCALA,0.723428571428571,,,,,,,0,48,,,,,,,,,3,,,,,172,,,,,222,0,,,0,0,0,,,0,,,,44,0,118,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,,,
XICOHTZINCO,29042,572,2021,June,44,33,175,94,0,,,,,,,1277,1270,1784,TLAXCALA,0.715807174887892,,,,,,,0,25,,,,,,,,,18,,,,,150,,,,,217,0,,,0,0,0,,,0,,,,28,0,94,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,,
XICOHTZINCO,29042,573,2021,June,23,9,68,35,0,,,,,,,443,442,1898,TLAXCALA,0.233403582718651,,,,,,,0,12,,,,,,,,,0,,,,,65,,,,,60,0,,,0,0,0,,,0,,,,1,0,63,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
XICOHTZINCO,29042,574,2021,June,82,47,432,176,0,,,,,,,2026,1978,3045,TLAXCALA,0.665353037766831,,,,,,,0,54,,,,,,,,,5,,,,,267,,,,,281,0,,,0,0,0,,,0,,,,16,0,160,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,,,
YAUHQUEMEHCAN,29043,575,2021,June,270,173,51,28,25,,,,,,,1401,1367,2253,TLAXCALA,0.621837549933422,,,,,,,0,2,,,,,,,,,297,,,,,4,,,,,247,53,,,0,0,0,,,0,,,,37,0,147,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,
YAUHQUEMEHCAN,29043,576,2021,June,164,133,27,15,15,,,,,,,1123,1097,1794,TLAXCALA,0.625975473801561,,,,,,,0,3,,,,,,,,,308,,,,,1,,,,,273,21,,,0,0,0,,,0,,,,39,0,72,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,,,,,
YAUHQUEMEHCAN,29043,577,2021,June,138,58,16,21,13,,,,,,,559,547,748,TLAXCALA,0.747326203208556,,,,,,,0,2,,,,,,,,,95,,,,,1,,,,,123,26,,,0,0,0,,,0,,,,4,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,
YAUHQUEMEHCAN,29043,578,2021,June,78,134,6,29,13,,,,,,,843,814,1133,TLAXCALA,0.744042365401589,,,,,,,0,0,,,,,,,,,162,,,,,5,,,,,159,77,,,0,0,0,,,0,,,,12,0,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,,
YAUHQUEMEHCAN,29043,579,2021,June,128,60,21,12,53,,,,,,,892,867,1299,TLAXCALA,0.686682063125481,,,,,,,0,1,,,,,,,,,247,,,,,5,,,,,160,42,,,0,0,0,,,0,,,,17,0,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,,,
YAUHQUEMEHCAN,29043,580,2021,June,212,279,36,13,81,,,,,,,1364,1326,2541,TLAXCALA,0.536796536796537,,,,,,,0,4,,,,,,,,,232,,,,,7,,,,,229,60,,,0,0,0,,,0,,,,3,0,118,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,,,
YAUHQUEMEHCAN,29043,581,2021,June,199,393,25,33,130,,,,,,,1740,1688,3808,TLAXCALA,0.456932773109244,,,,,,,0,6,,,,,,,,,270,,,,,6,,,,,313,133,,,0,0,0,,,0,,,,8,0,133,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,,,,,
YAUHQUEMEHCAN,29043,582,2021,June,299,407,37,70,124,,,,,,,2753,2682,4934,TLAXCALA,0.557965139845967,,,,,,,0,33,,,,,,,,,450,,,,,30,,,,,580,239,,,0,0,0,,,0,,,,19,0,264,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,,,,,
YAUHQUEMEHCAN,29043,583,2021,June,232,241,44,21,56,,,,,,,1602,1543,3204,TLAXCALA,0.5,,,,,,,0,2,,,,,,,,,235,,,,,21,,,,,364,98,,,0,0,0,,,0,,,,8,0,124,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,,,,,
YAUHQUEMEHCAN,29043,584,2021,June,66,112,8,9,54,,,,,,,840,813,1448,TLAXCALA,0.580110497237569,,,,,,,0,2,,,,,,,,,201,,,,,11,,,,,169,36,,,0,0,0,,,0,,,,2,0,62,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,
YAUHQUEMEHCAN,29043,585,2021,June,236,235,8,16,69,,,,,,,1904,1859,2854,TLAXCALA,0.667133847231955,,,,,,,0,3,,,,,,,,,330,,,,,15,,,,,331,66,,,0,0,0,,,0,,,,3,0,164,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,,,,,
ZACATELCO,29044,588,2021,June,100,63,74,44,55,,,,,,,914,881,1327,TLAXCALA,0.688771665410701,,,,,,,0,33,,,,,,,,,24,,,,,56,,,,,140,0,,,0,0,0,,,0,,,,15,0,54,32,0,0,0,0,0,41,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,,,,,
ZACATELCO,29044,589,2021,June,180,54,91,102,99,,,,,,,1445,1397,2197,TLAXCALA,0.65771506599909,,,,,,,0,60,,,,,,,,,9,,,,,35,,,,,227,0,,,0,0,0,,,0,,,,22,0,65,110,0,0,0,0,0,57,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,,,
ZACATELCO,29044,590,2021,June,264,112,122,202,126,,,,,,,2260,2184,3551,TLAXCALA,0.63644043931287,,,,,,,0,125,,,,,,,,,34,,,,,65,,,,,402,0,,,0,0,0,,,0,,,,51,0,90,83,0,0,0,0,0,119,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,,,,,
ZACATELCO,29044,591,2021,June,160,68,68,209,116,,,,,,,1743,1692,2647,TLAXCALA,0.658481299584435,,,,,,,0,111,,,,,,,,,35,,,,,44,,,,,306,0,,,0,0,0,,,0,,,,19,0,105,61,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,,,,,
ZACATELCO,29044,592,2021,June,231,125,293,191,164,,,,,,,2376,2291,3748,TLAXCALA,0.633938100320171,,,,,,,0,124,,,,,,,,,37,,,,,164,,,,,308,0,,,0,0,0,,,0,,,,35,0,109,98,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,,,,,
ZACATELCO,29044,593,2021,June,208,77,94,175,102,,,,,,,1617,1573,2459,TLAXCALA,0.657584383895893,,,,,,,0,98,,,,,,,,,29,,,,,119,,,,,247,0,,,0,0,0,,,0,,,,18,0,66,52,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,,,,
ZACATELCO,29044,594,2021,June,139,78,92,91,92,,,,,,,1414,1374,2262,TLAXCALA,0.625110521662246,,,,,,,0,130,,,,,,,,,26,,,,,35,,,,,164,0,,,0,0,0,,,0,,,,18,0,145,52,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,,,,
ZACATELCO,29044,595,2021,June,157,100,118,101,126,,,,,,,1543,1506,2299,TLAXCALA,0.671161374510657,,,,,,,0,104,,,,,,,,,13,,,,,71,,,,,196,0,,,0,0,0,,,0,,,,33,0,144,60,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,,,
ZACATELCO,29044,596,2021,June,85,141,54,50,59,,,,,,,948,916,1302,TLAXCALA,0.728110599078341,,,,,,,0,46,,,,,,,,,16,,,,,31,,,,,122,0,,,0,0,0,,,0,,,,10,0,72,38,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,
ZACATELCO,29044,597,2021,June,125,173,86,108,59,,,,,,,1261,1225,1818,TLAXCALA,0.693619361936194,,,,,,,0,48,,,,,,,,,19,,,,,65,,,,,161,0,,,0,0,0,,,0,,,,5,0,92,24,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,,,,,
ZACATELCO,29044,598,2021,June,116,116,138,83,55,,,,,,,1447,1403,2182,TLAXCALA,0.663153070577452,,,,,,,0,72,,,,,,,,,20,,,,,113,,,,,173,0,,,0,0,0,,,0,,,,50,0,112,42,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,,,,
ZACATELCO,29044,599,2021,June,127,113,148,86,59,,,,,,,1689,1639,2789,TLAXCALA,0.605593402653281,,,,,,,0,107,,,,,,,,,22,,,,,72,,,,,226,0,,,0,0,0,,,0,,,,35,0,126,104,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,
ZACATELCO,29044,600,2021,June,174,149,165,133,109,,,,,,,2382,2340,3359,TLAXCALA,0.70913962488836,,,,,,,0,225,,,,,,,,,57,,,,,112,,,,,332,0,,,0,0,0,,,0,,,,46,0,163,98,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,,,,,
ZACATELCO,29044,601,2021,June,150,120,82,100,90,,,,,,,1919,1869,2769,TLAXCALA,0.693029974720116,,,,,,,0,127,,,,,,,,,171,,,,,76,,,,,228,0,,,0,0,0,,,0,,,,21,0,110,69,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,520,2021,June,319,1,69,2,0,,,,,,,1096,1062,1524,TLAXCALA,0.719160104986877,,,,,,,0,79,,,,,,,,,40,,,,,223,,,,,51,43,,,0,0,0,,,0,,,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,521,2021,June,147,16,12,4,0,,,,,,,804,773,1054,TLAXCALA,0.76280834914611,,,,,,,0,46,,,,,,,,,17,,,,,226,,,,,150,10,,,0,0,0,,,0,,,,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,522,2021,June,258,2,56,7,0,,,,,,,915,885,1343,TLAXCALA,0.681310498883098,,,,,,,0,41,,,,,,,,,13,,,,,214,,,,,89,48,,,0,0,0,,,0,,,,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,523,2021,June,183,5,77,2,0,,,,,,,822,795,1215,TLAXCALA,0.676543209876543,,,,,,,0,51,,,,,,,,,4,,,,,129,,,,,44,22,,,0,0,0,,,0,,,,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,524,2021,June,90,42,55,0,0,,,,,,,453,424,592,TLAXCALA,0.765202702702703,,,,,,,0,44,,,,,,,,,18,,,,,48,,,,,38,15,,,0,0,0,,,0,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,525,2021,June,303,4,18,34,0,,,,,,,756,713,925,TLAXCALA,0.817297297297297,,,,,,,0,21,,,,,,,,,8,,,,,102,,,,,72,14,,,0,0,0,,,0,,,,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,
ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,29037,526,2021,June,2,3,1,0,0,,,,,,,82,74,156,TLAXCALA,0.525641025641026,,,,,,,0,11,,,,,,,,,0,,,,,12,,,,,17,23,,,0,0,0,,,0,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,
ACUAMANALA DE MIGUEL HIDALGO,29022,309,2024,June,0,0,72,182,0,,,,,,,1218,1189,1477,TLAXCALA,0.824644549763033,,,,,,,265,,,,,,,,,,133,,,,,203,,,,,154,,,,0,0,0,,,0,,,,,,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,115,0,0,0,0
ACUAMANALA DE MIGUEL HIDALGO,29022,310,2024,June,0,0,169,153,0,,,,,,,1453,1416,1716,TLAXCALA,0.846736596736597,,,,,,,244,,,,,,,,,,185,,,,,339,,,,,173,,,,0,0,0,,,0,,,,,,67,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,84,0,0,0,0
ACUAMANALA DE MIGUEL HIDALGO,29022,311,2024,June,0,0,94,152,0,,,,,,,1079,1044,1333,TLAXCALA,0.809452363090773,,,,,,,151,,,,,,,,,,135,,,,,190,,,,,178,,,,0,0,0,,,0,,,,,,20,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,122,0,0,0,0
ACUAMANALA DE MIGUEL HIDALGO,29022,312,2024,June,0,0,63,68,0,,,,,,,704,681,821,TLAXCALA,0.857490864799026,,,,,,,82,,,,,,,,,,118,,,,,164,,,,,96,,,,0,0,0,,,0,,,,,,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,85,0,0,0,0
AMAXAC DE GUERRERO,29001,0,2024,June,0,0,0,1,0,,,,,,,4,4,4,TLAXCALA,1,,,,,,,0,,,,,,,,,,0,,,,,0,,,,,3,,,,0,0,0,,,0,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
AMAXAC DE GUERRERO,29001,1,2024,June,0,0,119,42,76,,,,,,,952,922,1283,TLAXCALA,0.742010911925175,,,,,,,3,,,,,,,,,,61,,,,,11,,,,,327,,,,0,0,0,,,0,,,,,,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,231,0,0,0,0
AMAXAC DE GUERRERO,29001,2,2024,June,0,0,87,156,219,,,,,,,2839,2729,3816,TLAXCALA,0.743972746331237,,,,,,,18,,,,,,,,,,280,,,,,33,,,,,941,,,,0,0,0,,,0,,,,,,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,108,795,0,0,0,0
AMAXAC DE GUERRERO,29001,3,2024,June,0,0,142,72,274,,,,,,,2400,2338,3228,TLAXCALA,0.743494423791822,,,,,,,14,,,,,,,,,,274,,,,,30,,,,,877,,,,0,0,0,,,0,,,,,,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,516,0,0,0,0
AMAXAC DE GUERRERO,29001,4,2024,June,0,0,23,5,64,,,,,,,639,605,758,TLAXCALA,0.843007915567282,,,,,,,2,,,,,,,,,,27,,,,,18,,,,,238,,,,0,0,0,,,0,,,,,,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,202,0,0,0,0
