CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,535,2,5,166,214,3,1,1,2,247,6,5,,,13,,,,0,,,,,,0,663,13,676,1048
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,536,3,12,257,251,11,9,6,6,506,2,10,,,13,,,,1,,,,,,1,1084,16,1101,1623
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,537,2,8,123,97,5,1,5,3,243,2,0,,,17,,,,0,,,,,,1,504,8,513,805
2,27,TABASCO,20,PARAISO,5,COMALCALCO,538,3,2,466,506,7,6,11,20,436,3,2,,,23,,,,1,,,,,,0,1483,39,1522,2002
2,27,TABASCO,20,PARAISO,5,COMALCALCO,539,2,13,252,131,7,6,1,1,118,1,2,,,6,,,,0,,,,,,0,538,14,552,792
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,540,2,2,213,306,3,3,4,5,87,2,1,,,1,,,,0,,,,,,0,627,18,645,828
2,27,TABASCO,20,PARAISO,5,COMALCALCO,541,2,2,218,228,10,3,5,2,200,3,0,,,3,,,,1,,,,,,0,675,16,691,936
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,542,2,17,337,184,16,7,4,20,371,1,6,,,11,,,,0,,,,,,0,974,19,993,1361
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,543,2,0,185,324,25,7,2,10,274,4,0,,,10,,,,0,,,,,,0,841,26,867,1158
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,544,2,0,146,168,6,2,4,8,228,1,1,,,1,,,,0,,,,,,0,565,6,571,788
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,545,3,2,303,355,15,3,8,40,358,2,9,,,2,,,,1,,,,,,0,1098,23,1121,1562
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,546,2,3,235,219,8,4,2,7,161,0,0,,,3,,,,0,,,,,,0,642,13,655,1064
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,547,2,3,229,278,5,4,3,4,128,3,3,,,4,,,,2,,,,,,0,666,14,680,902
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,2,2,327,410,7,5,4,9,243,1,3,,,3,,,,1,,,,,,0,1015,16,1031,1345
2,27,TABASCO,20,PARAISO,5,COMALCALCO,549,2,3,263,233,19,3,4,8,264,2,0,,,7,,,,0,,,,,,0,806,19,825,1147
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,550,3,10,209,183,24,6,5,3,326,5,1,,,12,,,,0,,,,,,0,784,7,791,1580
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,3,4,231,392,9,5,5,9,322,2,0,,,14,,,,2,,,,,,0,995,31,1026,1507
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,552,3,1,251,180,32,2,25,20,628,5,0,,,4,,,,1,,,,,,0,1149,18,1167,1660
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,2,2,180,296,27,5,6,12,326,4,0,,,9,,,,0,,,,,,0,867,11,878,1276
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,3,8,373,286,14,3,9,7,370,3,1,,,3,,,,3,,,,,,1,1080,27,1108,1663
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,7,12,696,757,53,7,14,19,1114,10,12,,,25,,,,5,,,,,,0,2724,52,2776,4152
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,2,3,196,222,5,4,2,5,328,3,2,,,6,,,,1,,,,,,0,777,13,790,1054
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,557,3,6,434,447,15,3,4,12,420,2,3,,,8,,,,1,,,,,,0,1355,17,1372,1852
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,3,2,307,416,11,2,2,10,321,2,0,,,3,,,,2,,,,,,0,1078,32,1110,1510
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,559,3,3,284,290,23,3,2,9,439,15,4,,,10,,,,1,,,,,,0,1083,20,1103,1599
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,560,3,4,313,149,10,6,3,6,356,0,3,,,17,,,,1,,,,,,0,868,18,886,1976
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,561,2,1,201,313,12,4,5,5,298,1,0,,,11,,,,0,,,,,,1,851,14,866,1232
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,2,4,278,342,8,1,9,9,298,0,0,,,8,,,,2,,,,,,0,959,17,976,1397
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,2,3,297,248,4,3,7,12,368,0,2,,,5,,,,0,,,,,,1,949,18,968,1423
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,2,1,202,170,9,3,4,3,253,1,0,,,4,,,,0,,,,,,1,650,21,672,996
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,3,5,298,397,9,4,4,13,307,4,2,,,6,,,,0,,,,,,0,1049,15,1064,1579
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,2,3,238,193,14,2,4,3,277,1,2,,,2,,,,1,,,,,,0,740,8,748,1099
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,3,2,226,167,7,5,3,14,355,0,0,,,2,,,,1,,,,,,0,782,5,787,1127
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,3,2,268,348,6,8,5,14,498,3,3,,,6,,,,0,,,,,,0,1161,37,1198,1659
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,2,1,155,277,26,6,6,12,272,5,1,,,3,,,,0,,,,,,0,764,35,799,1125
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,570,4,0,422,593,21,7,4,13,267,4,1,,,11,,,,6,,,,,,0,1349,40,1389,2449
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,571,3,4,315,468,8,16,1,7,313,2,2,,,4,,,,2,,,,,,0,1142,28,1170,1670
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,572,3,7,177,206,4,3,0,3,218,1,2,,,24,,,,1,,,,,,0,646,19,665,1619
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,573,3,1,218,198,10,3,2,9,251,1,0,,,28,,,,1,,,,,,0,722,14,736,1644
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,574,3,2,321,370,20,4,7,8,317,3,4,,,62,,,,1,,,,,,0,1119,21,1140,1898
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,6,22,550,698,29,14,10,12,654,6,2,,,22,,,,7,,,,,,0,2026,56,2082,3464
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,3,5,331,514,30,7,11,11,525,2,3,,,17,,,,1,,,,,,0,1457,12,1469,2202
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,2,3,221,416,14,2,6,10,430,0,1,,,7,,,,1,,,,,,0,1111,20,1131,1484
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,3,11,370,235,12,9,7,19,435,1,6,,,4,,,,1,,,,,,0,1110,35,1145,1642
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,2,3,188,264,3,2,4,8,257,1,0,,,3,,,,2,,,,,,0,735,19,754,1036
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,2,0,230,204,5,4,3,4,231,3,1,,,0,,,,0,,,,,,0,685,15,700,841
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,3,8,362,346,12,5,6,9,490,3,5,,,17,,,,0,,,,,,1,1263,16,1280,1821
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,2,9,251,295,6,3,3,8,419,2,0,,,6,,,,0,,,,,,0,1002,23,1025,1439
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,3,5,278,259,11,2,4,6,259,3,0,,,11,,,,0,,,,,,0,838,20,858,1669
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,2,3,254,322,16,10,9,3,307,3,2,,,7,,,,0,,,,,,0,936,35,971,1310
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,2,3,231,267,16,9,4,6,387,0,3,,,1,,,,0,,,,,,0,927,32,959,1359
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,3,7,281,438,45,8,4,12,301,3,2,,,9,,,,2,,,,,,0,1112,35,1147,1638
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,4,6,321,647,59,2,8,11,460,2,2,,,11,,,,6,,,,,,0,1535,55,1590,2260
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,2,4,217,319,3,5,8,14,326,3,4,,,6,,,,0,,,,,,0,909,16,925,1289
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,589,3,4,305,448,9,3,1,18,287,1,0,,,2,,,,2,,,,,,0,1080,25,1105,1511
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,4,14,378,502,29,12,6,17,615,4,2,,,10,,,,3,,,,,,1,1592,27,1620,2547
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,3,20,345,369,26,4,3,12,406,6,1,,,6,,,,1,,,,,,0,1199,24,1223,1839
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,4,1,364,391,27,8,7,16,309,6,1,,,7,,,,2,,,,,,0,1139,28,1167,2300
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,2,4,294,352,23,2,6,6,324,2,0,,,3,,,,0,,,,,,0,1016,32,1048,1439
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,594,3,3,249,357,16,1,3,12,544,6,8,,,8,,,,0,,,,,,0,1207,25,1232,1752
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,2,4,330,271,16,2,0,11,241,3,3,,,3,,,,1,,,,,,0,885,18,903,1214
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,2,4,103,125,13,2,4,4,176,2,0,,,4,,,,0,,,,,,0,437,0,437,1194
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,2,2,165,313,31,0,4,3,161,1,0,,,0,,,,4,,,,,,0,684,32,716,898
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,3,3,392,411,22,8,4,23,417,7,3,,,3,,,,0,,,,,,0,1293,26,1319,1860
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,2,5,236,173,4,8,5,4,213,3,1,,,4,,,,1,,,,,,0,657,8,665,963
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,600,3,2,251,478,14,4,6,8,520,2,3,,,9,,,,1,,,,,,0,1298,33,1331,2157
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,3,7,385,572,29,3,3,8,469,8,3,,,9,,,,4,,,,,,0,1500,46,1546,2035
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,602,3,0,219,236,5,4,3,8,274,4,0,,,4,,,,0,,,,,,0,757,21,778,1558
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,3,6,355,421,5,1,4,5,145,3,2,,,2,,,,2,,,,,,0,951,19,970,1475
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,604,3,8,336,350,28,8,1,11,316,2,7,,,22,,,,1,,,,,,0,1090,34,1124,1612
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,605,1,3,119,145,9,2,3,2,186,6,2,,,7,,,,0,,,,,,0,484,11,495,670
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,606,3,17,256,515,14,3,4,17,377,2,1,,,37,,,,2,,,,,,0,1245,33,1278,1853
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,3,25,405,702,15,7,3,6,222,3,0,,,4,,,,1,,,,,,0,1393,21,1414,1835
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,608,3,2,304,402,13,4,4,12,521,5,1,,,4,,,,2,,,,,,0,1274,12,1286,1754
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,4,8,197,353,52,57,12,482,230,14,6,,,,,,,,,,,,,0,1411,32,1443,2611
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,3,5,139,264,32,10,7,413,163,4,4,,,,,,,,,,,,,3,1041,35,1079,1783
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,3,10,182,276,39,13,10,452,191,9,10,,,,,,,,,,,,,1,1192,50,1243,2185
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,612,2,2,100,165,24,9,7,308,122,5,2,,,,,,,,,,,,,0,744,8,752,1200
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,3,6,117,231,36,29,6,454,162,3,4,,,,,,,,,,,,,1,1048,19,1068,1433
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,3,4,158,273,87,20,11,396,190,6,5,,,,,,,,,,,,,0,1150,18,1168,2084
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,615,2,4,145,131,33,17,3,292,108,2,5,,,,,,,,,,,,,0,740,14,754,1220
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,616,3,0,84,166,26,7,7,214,75,2,6,,,,,,,,,,,,,0,587,20,607,1576
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,617,3,5,141,160,43,14,12,433,236,19,6,,,,,,,,,,,,,1,1069,37,1107,1981
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,618,2,1,178,241,44,5,56,134,108,8,0,,,,,,,,,,,,,0,775,36,811,1401
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,619,2,1,108,265,42,4,23,163,69,8,0,,,,,,,,,,,,,0,683,36,719,1253
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,620,3,3,264,399,17,22,15,144,93,3,1,,,,,,,,,,,,,0,961,45,1006,1578
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,621,2,3,160,381,14,8,6,180,96,5,1,,,,,,,,,,,,,0,854,15,869,1340
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,622,2,0,97,91,23,11,40,140,46,2,3,,,,,,,,,,,,,0,453,20,473,886
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,623,2,4,117,162,29,4,4,174,108,2,1,,,,,,,,,,,,,0,605,10,615,1062
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,3,4,80,223,15,1,3,134,85,3,1,,,,,,,,,,,,,0,549,27,576,1512
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,625,2,4,135,321,70,12,32,194,156,4,1,,,,,,,,,,,,,0,929,18,947,1490
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,626,2,4,113,216,48,27,53,82,77,0,0,,,,,,,,,,,,,0,620,14,634,980
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,627,2,9,224,165,13,5,4,83,53,1,0,,,,,,,,,,,,,0,557,21,578,958
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,628,2,11,147,332,25,4,11,144,121,3,0,,,,,,,,,,,,,0,798,39,837,1274
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,629,2,5,135,253,25,6,8,197,156,6,1,,,,,,,,,,,,,0,792,13,805,1412
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,630,2,7,115,239,81,38,7,267,57,4,4,,,,,,,,,,,,,0,819,44,863,1339
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,631,3,5,172,254,57,33,5,258,113,2,1,,,,,,,,,,,,,0,900,48,948,1519
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,632,2,8,85,148,34,6,4,224,109,5,0,,,,,,,,,,,,,0,623,9,632,969
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,633,2,3,108,169,45,48,9,87,161,7,4,,,,,,,,,,,,,0,641,42,683,1079
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,634,2,1,178,239,32,13,20,147,65,11,1,,,,,,,,,,,,,1,707,18,726,1203
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,3,13,200,417,69,14,40,200,124,20,62,,,,,,,,,,,,,0,1159,41,1200,1951
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,3,4,185,248,32,6,5,207,174,2,1,,,,,,,,,,,,,0,864,31,895,1514
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,637,2,7,99,208,24,66,6,285,131,8,2,,,,,,,,,,,,,0,836,49,885,1310
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,3,1,173,398,54,6,41,126,122,3,3,,,,,,,,,,,,,0,927,26,953,1644
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,639,2,45,176,300,67,19,1,194,103,2,0,,,,,,,,,,,,,0,907,16,923,1452
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,3,3,162,370,41,22,8,90,55,3,1,,,,,,,,,,,,,0,755,16,771,1502
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,4,3,383,554,101,49,6,101,151,1,0,,,,,,,,,,,,,0,1349,51,1400,2362
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,4,2,240,350,200,27,13,160,225,8,1,,,,,,,,,,,,,0,1226,34,1260,2462
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,643,2,0,152,106,24,4,5,196,138,3,1,,,,,,,,,,,,,0,629,19,648,1092
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,644,2,2,130,255,53,3,11,114,63,9,0,,,,,,,,,,,,,0,640,39,679,1211
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,3,5,188,303,214,12,32,212,114,8,0,,,,,,,,,,,,,0,1088,13,1101,2015
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,646,2,5,192,166,40,6,2,262,61,1,0,,,,,,,,,,,,,0,735,26,761,1194
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,647,2,3,106,237,24,12,4,242,88,4,1,,,,,,,,,,,,,0,721,31,752,1276
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,648,2,4,86,141,23,20,5,370,58,2,1,,,,,,,,,,,,,0,710,25,735,1308
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,649,2,4,117,250,63,12,4,205,133,6,4,,,,,,,,,,,,,0,798,19,817,1352
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,650,2,6,179,290,34,43,3,141,75,1,1,,,,,,,,,,,,,0,773,24,797,1248
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,651,3,3,139,188,47,103,15,265,124,6,0,,,,,,,,,,,,,0,890,29,919,1357
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,652,2,3,102,283,14,9,3,175,117,8,0,,,,,,,,,,,,,0,714,22,736,1232
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,653,3,2,78,182,65,34,24,229,236,4,7,,,,,,,,,,,,,0,861,24,885,1524
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,654,4,8,139,300,71,29,12,602,156,6,3,,,,,,,,,,,,,0,1326,35,1361,2534
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,655,3,8,75,294,35,7,5,138,85,3,0,,,,,,,,,,,,,0,650,22,672,1068
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,656,3,1,332,211,123,15,12,342,114,34,3,,,,,,,,,,,,,0,1187,35,1222,2091
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,657,2,4,104,280,5,2,1,77,103,14,4,,,,,,,,,,,,,0,594,21,615,890
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,658,2,9,251,255,85,11,2,217,117,4,1,,,,,,,,,,,,,0,952,23,975,1435
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,659,4,8,150,325,110,16,8,399,101,3,11,,,,,,,,,,,,,0,1131,53,1184,2490
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,660,1,5,59,74,36,5,9,41,71,7,0,,,,,,,,,,,,,0,307,8,315,629
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,661,2,3,116,92,31,6,5,100,103,9,4,,,,,,,,,,,,,0,469,18,487,924
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,662,2,2,107,148,17,1,3,66,52,2,0,,,,,,,,,,,,,0,398,17,415,1282
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,663,5,2,271,321,204,14,13,248,306,5,7,,,,,,,,,,,,,0,1391,59,1450,3008
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,664,2,5,135,151,14,7,2,145,68,2,2,,,,,,,,,,,,,0,531,25,556,996
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,665,3,5,220,460,47,12,2,242,84,6,4,,,,,,,,,,,,,0,1082,32,1114,1876
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,666,2,3,150,218,32,2,6,149,158,4,3,,,,,,,,,,,,,0,725,34,759,1283
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,667,2,0,97,108,88,5,0,110,124,2,1,,,,,,,,,,,,,0,535,13,548,994
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,3,23,224,45,356,89,30,6,162,2,2,,,,,,,2,,,,,,0,941,17,958,2134
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,2,31,141,62,268,61,8,4,113,1,0,,,,,,,0,,,,,,0,689,9,698,1111
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,3,28,174,49,264,64,7,2,40,1,0,,,,,,,0,,,,,,0,629,18,647,789
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,2,26,146,84,326,71,4,3,87,0,0,,,,,,,3,,,,,,0,750,12,762,1049
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,3,20,296,136,478,86,19,6,179,1,1,,,,,,,1,,,,,,0,1223,18,1241,1927
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,2,21,183,71,330,83,16,1,66,0,0,,,,,,,0,,,,,,0,771,14,785,1137
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,4,50,331,138,724,248,21,9,264,2,0,,,,,,,1,,,,,,0,1788,40,1828,2917
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,2,22,123,71,183,97,29,2,61,0,0,,,,,,,0,,,,,,0,588,6,594,892
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,2,8,166,73,299,87,21,10,96,0,2,,,,,,,0,,,,,,0,762,23,785,1189
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,5,52,374,168,814,205,33,12,354,2,2,,,,,,,2,,,,,,0,2018,30,2048,3264
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,4,12,287,34,882,158,18,7,516,3,0,,,,,,,0,,,,,,0,1917,22,1939,2720
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,3,8,258,22,303,27,9,3,81,2,1,,,,,,,0,,,,,,0,714,19,733,931
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,680,1,6,27,4,70,15,4,0,36,1,0,,,,,,,0,,,,,,0,163,0,163,221
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,681,2,48,142,68,203,10,2,3,121,4,1,,,,,,,0,,,,,,0,602,16,618,762
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,682,1,16,58,33,198,75,1,10,92,5,0,,,,,,,2,,,,,,0,490,8,498,650
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,683,2,7,115,24,244,239,13,1,37,1,0,,,,,,,0,,,,,,0,681,18,699,1050
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,684,3,11,456,418,106,3,3,35,13,3,5,,,,,,,,,,,,,10,1053,15,1078,1596
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,685,2,2,284,247,49,2,1,21,7,1,1,,,,,,,,,,,,,0,615,15,630,871
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,686,3,1,391,472,80,4,3,18,16,2,2,,,,,,,,,,,,,0,989,18,1007,1547
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,687,3,5,438,401,98,0,1,28,10,4,4,,,,,,,,,,,,,2,989,15,1006,1511
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,688,2,4,334,219,40,1,0,6,8,0,1,,,,,,,,,,,,,0,613,7,620,869
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,689,2,4,418,245,67,2,7,18,7,0,3,,,,,,,,,,,,,0,771,11,782,1128
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,690,1,4,177,165,37,0,0,7,4,4,2,,,,,,,,,,,,,0,400,8,408,588
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,691,1,4,226,189,50,0,0,6,13,2,1,,,,,,,,,,,,,1,491,10,502,740
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,692,2,3,298,299,87,0,6,12,7,1,1,,,,,,,,,,,,,0,714,10,724,1013
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,693,2,2,263,244,79,0,1,12,11,2,6,,,,,,,,,,,,,1,620,11,632,979
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,694,5,12,968,933,268,1,12,39,27,8,12,,,,,,,,,,,,,0,2280,65,2345,3676
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,695,2,3,336,373,95,1,2,20,18,4,1,,,,,,,,,,,,,0,853,12,865,1335
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,696,3,20,400,419,108,0,1,18,7,4,4,,,,,,,,,,,,,3,981,21,1005,947
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,697,3,14,585,556,137,0,2,18,20,2,3,,,,,,,,,,,,,1,1337,13,1351,2161
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,698,2,3,289,296,97,2,3,15,7,2,8,,,,,,,,,,,,,0,722,20,742,1187
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,3,5,393,582,138,11,10,7,32,7,6,,,,,,,,,,,,,0,1191,72,1263,2012
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,2,6,240,357,59,6,4,7,25,3,7,,,,,,,,,,,,,0,714,30,744,1231
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,2,2,152,255,58,4,7,3,23,0,1,,,,,,,,,,,,,0,505,13,518,790
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,2,0,236,231,22,3,4,4,16,1,4,,,,,,,,,,,,,0,521,10,531,734
