CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,27,TABASCO,8,CENTRO,4,CENTRO,398,C02,,18,117,3,4,,3,85,1,,,,,,,4,,0,3,0,0,0,0,238,10,248,705,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0398_C2.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,398,C03,,30,89,3,6,,3,77,1,,,,,,,2,,6,1,1,1,0,0,220,16,236,704,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0398_C3.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,398,C04,,33,90,3,5,,4,78,0,,,,,,,4,,3,1,0,0,0,0,221,3,224,704,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0398_C4.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,398,C05,,50,93,3,4,,10,78,1,,,,,,,6,,1,2,0,0,0,0,248,9,257,704,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0398_C5.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,399,B,,62,87,2,2,,7,74,2,,,,,,,2,,1,4,5,0,0,0,248,9,257,646,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0399_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,399,C01,,66,82,4,2,,7,68,0,,,,,,,6,,7,2,1,0,0,0,245,9,254,645,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0399_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,400,B,,50,77,7,2,,3,56,1,,,,,,,4,,3,4,1,0,0,0,208,7,215,640,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0400_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,400,C01,,43,74,9,3,,2,58,1,,,,,,,2,,3,2,3,1,0,0,201,6,207,640,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0400_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,401,B,,55,90,12,6,,2,52,0,,,,,,,9,,0,0,0,0,0,1,226,0,227,681,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0401_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,401,C01,,46,110,5,1,,1,51,1,,,,,,,5,,1,1,3,0,0,0,225,3,228,681,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0401_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,401,C02,,44,105,3,1,,2,64,1,,,,,,,8,,5,4,0,0,0,0,237,7,244,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0401_C2.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,401,C03,,40,101,6,1,,4,58,1,,,,,,,6,,4,0,1,0,0,0,222,3,225,680,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0401_C3.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,402,B,,64,106,7,4,,2,46,0,,,,,,,6,,3,2,1,1,0,0,242,6,248,513,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0402_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,402,C01,,60,119,6,1,,1,52,0,,,,,,,9,,1,0,1,0,0,2,250,7,259,513,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0402_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,403,B,,61,79,2,3,,0,67,0,,,,,,,6,,3,3,2,0,0,0,226,6,232,623,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0403_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,403,C01,,55,116,1,1,,0,72,0,,,,,,,3,,2,3,0,0,0,0,253,4,257,622,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0403_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,404,B,,68,117,4,4,,3,62,0,,,,,,,5,,3,1,1,0,0,0,268,7,275,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0404_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,404,C01,,60,124,1,1,,3,70,0,,,,,,,10,,9,4,2,0,0,0,284,5,289,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0404_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,404,C02,,60,117,3,5,,2,59,5,,,,,,,6,,1,0,0,0,0,0,258,5,263,730,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0404_C2.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,B,,58,93,3,9,,1,79,3,,,,,,,6,,6,0,3,0,0,0,261,6,267,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C01,,43,95,2,1,,0,79,0,,,,,,,3,,6,2,0,0,0,0,231,5,236,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C02,,76,80,2,10,,1,50,0,,,,,,,2,,2,3,2,0,0,0,228,2,230,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C2.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C03,,45,88,0,5,,0,55,0,,,,,,,0,,5,4,0,0,0,0,202,5,207,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C3.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C04,,58,95,4,4,,1,57,1,,,,,,,8,,2,2,1,0,0,0,233,4,237,680,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C4.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C05,,51,110,3,2,,2,66,0,,,,,,,2,,9,3,1,2,0,0,251,1,252,679,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C5.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C06,,49,85,1,3,,1,77,1,,,,,,,1,,4,4,3,0,0,0,229,11,240,679,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C6.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C07,,60,96,1,5,,3,70,1,,,,,,,1,,2,1,1,0,0,0,241,5,246,679,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C7.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,405,C08,,54,103,3,2,,4,74,1,,,,,,,0,,7,0,1,1,0,0,250,7,257,679,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0405_C8.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,406,B,,32,72,7,5,,1,59,3,,,,,,,7,,2,0,0,0,0,0,188,5,193,624,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0406_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,406,C01,,37,68,3,4,,3,62,0,,,,,,,1,,0,3,0,0,0,0,181,4,185,623,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0406_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,407,B,,61,85,3,5,,3,71,1,,,,,,,5,,5,4,2,0,0,0,245,4,249,668,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0407_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,407,C01,,78,87,4,5,,8,64,1,,,,,,,3,,3,5,3,1,0,0,262,13,275,668,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0407_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,408,B,,39,101,4,3,,7,86,2,,,,,,,4,,5,3,0,1,0,0,255,18,273,717,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0408_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,408,C01,,65,110,0,0,,0,77,1,,,,,,,4,,0,0,0,0,0,0,257,11,268,716,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0408_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,409,B,,51,104,7,8,,4,64,1,,,,,,,4,,2,0,1,0,1,0,247,7,254,671,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0409_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,409,C01,,53,82,6,4,,2,52,0,,,,,,,1,,5,0,3,0,0,0,208,8,216,671,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0409_C1.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,410,B,,28,66,2,3,,8,88,0,,,,,,,5,,3,1,0,0,0,0,204,7,211,669,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0410_BA.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,410,C01,,28,84,3,3,,5,91,2,,,,,,,3,,0,1,1,1,0,0,222,5,227,669,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0410_C1.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,410,C02,,33,56,2,0,,3,76,0,,,,,,,7,,8,2,0,1,0,2,188,6,196,668,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0410_C2.jpg
1,27,TABASCO,8,CENTRO,4,CENTRO,410,C03,,29,62,2,0,,2,77,0,,,,,,,3,,3,2,0,0,0,0,180,6,186,668,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0410_C3.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,411,B,,34,61,6,0,,2,55,1,,,,,,,1,,3,0,0,1,0,0,164,4,168,513,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0411_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,411,C01,,27,66,2,3,,4,49,0,,,,,,,4,,3,2,0,0,1,0,161,3,164,513,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0411_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,411,C02,,26,77,1,1,,0,53,1,,,,,,,3,,0,1,0,0,0,0,163,9,172,512,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0411_C2.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,412,B,,55,91,8,3,,3,70,1,,,,,,,4,,3,3,0,0,0,2,241,16,259,623,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0412_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,412,C01,,67,72,10,7,,3,55,1,,,,,,,2,,4,4,2,0,0,0,227,12,239,623,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0412_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,413,B,,53,90,2,2,,3,69,1,,,,,,,1,,6,3,1,0,0,0,231,2,233,610,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0413_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,413,C01,,31,115,2,5,,0,61,0,,,,,,,7,,1,2,1,0,0,0,225,8,233,609,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0413_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,414,B,,49,93,3,3,,5,88,1,,,,,,,2,,4,1,0,0,0,0,249,7,256,645,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0414_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,414,C01,,44,94,5,3,,4,84,5,,,,,,,7,,3,4,4,0,0,0,257,3,260,644,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0414_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,B,,45,128,5,4,,1,46,1,,,,,,,3,,8,4,3,0,0,0,248,8,256,728,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,C01,,46,123,3,4,,2,48,3,,,,,,,9,,3,2,1,0,0,2,244,9,255,728,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,C02,,60,125,0,0,,0,0,55,,,,,,,4,,0,0,0,0,0,0,244,10,254,728,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_C2.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,C03,,35,110,4,4,,2,75,3,,,,,,,10,,3,2,2,0,0,0,250,14,264,727,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_C3.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,C04,,45,138,3,1,,1,50,1,,,,,,,8,,7,2,1,0,0,1,257,5,263,727,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_C4.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,415,C05,,47,134,6,4,,5,65,1,,,,,,,6,,4,1,2,0,0,0,275,6,281,727,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0415_C5.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,B,,66,110,1,5,,0,41,0,,,,,,,9,,1,5,1,0,0,0,239,5,244,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_BA.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C01,,58,99,9,3,,5,50,2,,,,,,,4,,0,3,0,0,0,1,233,5,239,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C1.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C02,,67,104,4,4,,2,71,1,,,,,,,2,,1,2,0,0,0,0,258,7,265,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C2.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C03,,65,111,4,3,,1,55,4,,,,,,,3,,3,1,0,0,0,1,250,7,258,731,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C3.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C04,,89,95,6,1,,3,47,3,,,,,,,5,,1,0,0,0,0,0,250,6,256,730,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C4.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C05,,69,93,1,4,,3,65,1,,,,,,,9,,5,2,1,0,0,0,253,1,254,730,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C5.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C06,,67,120,5,2,,1,37,2,,,,,,,4,,2,2,0,0,0,2,242,3,247,730,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C6.jpg
1,27,TABASCO,6,CENTRO,4,CENTRO,416,C07,,69,88,5,3,,3,59,0,,,,,,,5,,0,1,2,0,0,0,235,4,239,730,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0416_C7.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,417,B,,46,94,1,1,,2,46,0,,,,,,,7,,3,0,0,0,0,0,200,4,204,515,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0417_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,417,C01,,52,83,4,4,,4,50,3,,,,,,,8,,6,0,0,0,0,0,214,5,219,515,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0417_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,418,B,,49,94,8,6,,1,107,3,,,,,,,5,,6,1,2,0,0,0,282,7,289,685,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0418_BA.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,418,C01,,54,83,4,2,,3,86,0,,,,,,,7,,5,2,1,0,0,0,247,7,254,684,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0418_C1.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,418,C02,,52,132,3,3,,4,76,1,,,,,,,1,,5,3,0,0,0,0,280,6,286,684,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0418_C2.jpg
1,27,TABASCO,11,CENTRO,4,CENTRO,418,C03,,65,127,5,4,,4,82,1,,,,,,,3,,4,0,1,0,0,0,296,11,307,684,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0418_C3.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,419,B,,31,127,1,0,,1,129,2,,,,,,,0,,1,2,0,0,0,0,294,6,300,492,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0419_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,420,B,,24,90,17,0,,8,99,1,,,,,,,2,,2,1,1,1,0,0,246,5,251,527,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0420_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,420,C01,,20,92,5,4,,9,94,2,,,,,,,3,,2,1,4,0,0,0,236,6,242,527,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0420_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,420,C02,,18,122,2,3,,9,86,2,,,,,,,1,,4,1,1,0,0,1,249,6,256,526,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0420_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,421,B,,20,81,13,4,,12,126,1,,,,,,,2,,7,2,1,1,2,1,272,5,278,584,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0421_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,421,C01,,26,89,14,1,,13,118,1,,,,,,,3,,5,5,2,0,0,0,277,3,280,584,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0421_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,421,C02,,27,81,15,3,,13,120,1,,,,,,,4,,3,2,5,0,0,0,274,8,282,583,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0421_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,421,C03,,23,84,19,1,,12,113,1,,,,,,,2,,12,1,1,0,0,0,269,5,274,583,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0421_C3.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,422,B,,44,87,12,4,,9,132,3,,,,,,,3,,4,4,1,1,0,0,304,9,313,642,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0422_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,422,C01,,26,96,12,1,,9,143,1,,,,,,,5,,6,3,2,1,0,0,305,10,315,642,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0422_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,422,C02,,22,77,12,4,,12,145,2,,,,,,,0,,6,1,1,1,3,0,286,7,293,641,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0422_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,422,C03,,34,100,9,3,,8,140,2,,,,,,,2,,12,7,0,0,0,0,317,3,320,641,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0422_C3.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,423,B,,27,154,5,2,,8,169,1,,,,,,,4,,2,3,0,0,0,0,375,7,382,714,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0423_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,423,C01,,37,124,13,2,,9,177,1,,,,,,,2,,8,0,4,0,0,0,377,5,382,714,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0423_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,423,C02,,30,145,10,4,,6,174,0,,,,,,,1,,12,0,1,0,0,0,383,15,398,714,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0423_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,423,C03,,40,119,7,3,,8,188,1,,,,,,,2,,13,6,5,1,0,0,393,7,400,714,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0423_C3.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,425,B,,31,192,6,5,,6,118,0,,,,,,,1,,3,0,2,0,0,0,364,9,373,767,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0425_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,425,C01,,25,145,4,7,,11,97,0,,,,,,,1,,6,0,0,0,0,0,296,2,298,669,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0425_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,425,C02,,30,180,1,6,,2,108,0,,,,,,,2,,6,1,0,0,0,0,336,2,338,669,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0425_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,426,B,,37,128,0,8,,1,122,3,,,,,,,2,,4,0,0,0,0,0,305,6,311,657,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0426_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,426,C01,,17,175,3,7,,3,119,3,,,,,,,4,,2,0,0,0,0,0,333,5,338,656,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0426_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,426,C02,,15,139,2,1,,1,140,2,,,,,,,4,,6,0,0,0,0,0,310,2,312,656,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0426_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,427,B,,24,107,2,1,,5,79,1,,,,,,,5,,2,1,0,1,0,0,228,9,237,550,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0427_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,427,C01,,44,93,2,0,,17,79,0,,,,,,,3,,4,2,0,0,0,0,244,7,251,549,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0427_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,427,C02,,30,109,5,4,,6,77,1,,,,,,,2,,3,2,4,0,0,0,243,4,247,549,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0427_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,428,B,,42,100,3,1,,6,81,0,,,,,,,7,,6,2,0,0,0,0,248,6,254,527,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0428_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,428,C01,,35,70,1,1,,10,94,0,,,,,,,2,,5,1,2,0,0,0,221,5,226,527,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0428_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,428,C02,,45,88,1,0,,9,90,0,,,,,,,1,,1,0,1,1,0,0,237,6,243,526,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0428_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,429,B,,47,109,4,1,,5,86,0,,,,,,,3,,3,2,1,0,0,0,261,10,271,630,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0429_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,429,C01,,41,83,2,3,,6,86,0,,,,,,,3,,3,4,2,1,0,0,234,5,239,630,Grupo de Recuento,,,http://iepct.mx/resultados/2016/municipal/centro/0429_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,429,C02,,40,66,4,1,,5,89,0,,,,,,,2,,1,1,1,1,1,207,212,14,433,629,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0429_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,430,B,,27,74,3,0,,5,35,1,,,,,,,2,,4,0,1,0,0,1,152,4,157,603,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0430_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,430,C01,,27,72,0,2,,2,44,0,,,,,,,1,,6,0,0,0,1,0,155,6,161,602,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0430_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,430,C02,,31,99,2,3,,3,30,0,,,,,,,0,,4,0,1,0,0,0,173,0,173,602,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0430_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,430,C03,,30,73,1,0,,2,50,1,,,,,,,2,,1,2,0,0,0,0,162,4,166,602,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0430_C3.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,430,C04,,23,87,0,4,,7,37,1,,,,,,,1,,4,0,0,0,0,0,164,3,167,602,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0430_C4.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,431,B,,32,91,4,2,,5,79,0,,,,,,,5,,6,0,2,0,0,0,226,4,230,616,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0431_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,431,C01,,43,88,6,0,,2,82,1,,,,,,,1,,3,2,0,0,0,0,228,6,234,616,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0431_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,431,C02,,45,101,4,3,,10,62,0,,,,,,,1,,1,1,0,0,0,0,228,3,231,616,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0431_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,432,B,,50,185,0,0,,2,95,0,,,,,,,5,,0,0,0,0,0,0,337,7,344,710,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0432_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,432,C01,,53,152,1,3,,6,75,2,,,,,,,1,,6,1,1,1,0,0,302,0,302,709,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0432_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,432,S01,,22,62,2,6,,3,39,0,,,,,,,2,,1,5,0,0,0,0,142,2,144,0,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0432_ES1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,433,B,,29,113,1,1,,5,93,0,,,,,,,1,,2,1,1,0,0,0,247,3,250,620,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0433_BA.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,433,C01,,36,127,4,2,,6,63,1,,,,,,,1,,2,3,1,1,0,0,247,11,258,620,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0433_C1.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,433,C02,,34,104,0,4,,8,82,1,,,,,,,2,,4,4,2,2,0,1,247,9,257,620,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0433_C2.jpg
1,27,TABASCO,10,CENTRO,4,CENTRO,434,B,,66,103,4,2,,0,42,2,,,,,,,2,,1,1,2,0,0,0,225,5,230,618,Acta casilla,,,http://iepct.mx/resultados/2016/municipal/centro/0434_BA.jpg
