CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_MC_PAS,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3586,1,11,63,4,,0,0,,59,4,0,,,,,,,,,,,,,,0,141,3,144,227
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3587,1,38,162,14,,6,3,,107,20,2,,,,,,,,,,,,,,0,352,7,359,675
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3588,1,11,99,1,,1,1,,42,0,0,,,,,,,,,,,,,,0,155,7,162,260
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3589,1,7,96,1,,2,1,,63,1,0,,,,,,,,,,,,,,0,171,8,179,285
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3590,1,18,283,10,,5,1,,116,1,0,,,,,,,,,,,,,,0,434,9,443,740
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3591,1,21,170,6,,1,0,,68,13,0,,,,,,,,,,,,,,0,279,10,289,468
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3592,1,21,104,7,,0,1,,86,8,1,,,,,,,,,,,,,,0,228,5,233,389
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3593,1,25,116,3,,2,1,,97,2,2,,,,,,,,,,,,,,1,248,5,254,450
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3594,1,27,155,4,,1,1,,86,11,2,,,,,,,,,,,,,,0,287,9,296,474
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3595,1,17,88,3,,1,0,,79,0,0,,,,,,,,,,,,,,0,188,12,200,317
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3596,1,11,52,0,,3,1,,80,0,0,,,,,,,,,,,,,,0,147,8,155,256
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3597,1,13,55,4,,0,0,,80,1,0,,,,,,,,,,,,,,0,153,5,158,237
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3598,1,13,57,11,,4,1,,78,4,2,,,,,,,,,,,,,,0,170,5,175,306
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3599,1,13,102,4,,2,0,,54,2,0,,,,,,,,,,,,,,0,177,7,184,283
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3600,1,23,104,1,,4,0,,101,1,0,,,,,,,,,,,,,,0,234,14,248,472
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3601,1,7,63,0,,13,1,,33,1,0,,,,,,,,,,,,,,0,118,4,122,207
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3602,1,7,89,0,,0,0,,28,1,0,,,,,,,,,,,,,,0,125,2,127,187
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3603,1,8,99,2,,0,0,,52,0,0,,,,,,,,,,,,,,0,161,8,169,322
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3604,1,3,39,3,,0,0,,35,2,0,,,,,,,,,,,,,,0,82,3,85,165
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3605,1,10,30,3,,0,2,,117,0,0,,,,,,,,,,,,,,0,162,3,165,263
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3606,1,12,52,0,,1,0,,53,1,0,,,,,,,,,,,,,,0,119,3,122,175
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3607,1,11,190,1,,5,11,,113,0,0,,,,,,,,,,,,,,0,331,19,350,525
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3608,1,14,143,2,,4,59,,96,6,0,,,,,,,,,,,,,,0,324,11,335,553
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3609,1,15,93,4,,4,29,,76,4,0,,,,,,,,,,,,,,0,225,12,237,379
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3610,1,11,175,2,,7,11,,172,6,2,,,,,,,,,,,,,,0,386,16,402,568
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3611,1,11,132,3,,8,2,,170,3,2,,,,,,,,,,,,,,0,331,7,338,474
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3612,1,3,113,0,,1,1,,45,0,0,,,,,,,,,,,,,,0,163,8,171,240
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3613,1,23,176,6,,4,8,,121,2,1,,,,,,,,,,,,,,0,341,9,350,578
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2102,1,64,137,6,0,1,3,,21,2,4,,0,,,,3,50,1,,,,,,0,292,12,304,515
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2103,1,63,95,4,0,2,3,,12,5,3,,0,,,,2,28,2,,,,,,0,219,4,223,380
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2104,1,46,94,4,1,0,2,,15,3,1,,0,,,,0,18,3,,,,,,0,187,0,187,348
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2105,1,64,102,4,0,4,5,,27,3,0,,0,,,,3,49,5,,,,,,0,266,5,271,465
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2106,1,64,103,7,4,1,2,,34,4,3,,0,,,,1,41,6,,,,,,0,270,6,276,480
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2107,1,41,117,10,2,4,2,,21,2,3,,0,,,,1,36,2,,,,,,0,241,7,248,408
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2108,1,39,117,3,0,3,1,,24,1,3,,0,,,,7,44,0,,,,,,0,242,1,243,455
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2109,1,45,132,5,3,2,4,,30,8,1,,1,,,,2,39,11,,,,,,0,283,9,292,569
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2110,3,132,468,9,0,6,6,,91,20,8,,1,,,,15,104,6,,,,,,0,866,23,889,1573
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2111,4,200,503,11,3,8,15,,184,32,8,,0,,,,33,181,21,,,,,,0,1199,24,1223,2292
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2112,1,39,178,0,1,1,5,,43,13,6,,0,,,,6,56,6,,,,,,1,354,7,362,549
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2113,2,109,205,10,4,4,6,,57,4,3,,1,,,,10,99,2,,,,,,0,514,8,522,547
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2114,1,34,105,0,1,2,0,,19,3,2,,0,,,,6,32,3,,,,,,0,207,8,215,363
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2115,1,24,82,1,0,3,1,,11,6,0,,0,,,,1,11,4,,,,,,0,144,5,149,250
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2116,1,54,186,3,2,1,5,,36,4,2,,0,,,,17,41,9,,,,,,0,360,4,364,597
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2117,1,47,97,3,0,3,0,,42,1,6,,1,,,,9,35,0,,,,,,0,244,4,248,419
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2118,1,90,136,9,2,4,7,,25,3,5,,0,,,,11,31,3,,,,,,0,326,8,334,612
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2121,1,56,125,0,2,0,2,,23,5,15,,0,,,,10,51,1,,,,,,0,290,3,293,486
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2122,1,55,92,3,4,1,6,,11,1,0,,0,,,,5,16,2,,,,,,0,196,6,202,331
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2123,1,49,57,3,1,1,0,,13,3,2,,0,,,,5,20,5,,,,,,0,159,5,164,269
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2124,1,54,75,1,1,0,1,,10,4,3,,0,,,,6,14,1,,,,,,0,170,2,172,306
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2125,1,22,59,0,0,0,1,,13,2,0,,0,,,,1,26,0,,,,,,0,124,5,129,212
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2126,1,64,136,4,0,1,6,,31,7,2,,1,,,,8,38,5,,,,,,0,303,8,311,495
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2127,1,43,58,0,0,0,0,,3,6,8,,0,,,,4,12,2,,,,,,0,136,3,139,231
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2128,1,45,52,0,0,0,0,,12,0,5,,0,,,,2,18,0,,,,,,0,134,2,136,222
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2129,1,40,57,0,0,3,3,,10,1,1,,0,,,,4,24,10,,,,,,0,153,3,156,230
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2130,1,56,75,1,0,1,5,,6,2,5,,0,,,,2,14,0,,,,,,0,167,5,172,251
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2131,1,35,52,0,1,1,1,,9,2,2,,0,,,,2,15,2,,,,,,0,122,6,128,203
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2132,1,59,103,5,2,2,2,,18,10,0,,0,,,,5,13,5,,,,,,0,224,9,233,386
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2133,1,91,178,6,2,1,9,,36,10,11,,1,,,,9,49,4,,,,,,0,407,9,416,661
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2137,1,51,80,4,1,5,2,,27,2,1,,0,,,,8,32,12,,,,,,0,225,3,228,381
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2138,1,61,115,1,2,0,5,,22,3,2,,0,,,,8,51,11,,,,,,0,281,10,291,463
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2139,1,62,79,2,0,1,9,,34,15,3,,0,,,,3,45,6,,,,,,0,259,7,266,503
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2140,1,30,90,5,0,0,1,,19,3,0,,0,,,,6,58,4,,,,,,0,216,4,220,374
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2141,1,42,58,3,0,1,2,,6,3,4,,0,,,,1,26,2,,,,,,0,148,3,151,242
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2142,1,37,87,1,0,2,1,,6,0,1,,0,,,,3,35,1,,,,,,0,174,7,181,280
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2143,1,17,46,1,0,2,1,,2,1,0,,1,,,,1,8,0,,,,,,0,80,5,85,159
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2144,1,33,44,0,1,0,6,,10,3,0,,0,,,,6,10,1,,,,,,0,114,4,118,210
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2145,1,51,57,0,0,0,2,,19,1,4,,0,,,,6,20,2,,,,,,0,162,6,168,271
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2146,1,54,89,4,2,2,3,,24,1,4,,1,,,,6,14,3,,,,,,0,207,3,210,341
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2147,1,43,68,3,0,0,1,,18,4,2,,0,,,,17,35,2,,,,,,0,193,3,196,322
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2148,1,34,54,1,0,0,0,,11,0,1,,0,,,,8,22,1,,,,,,0,132,2,134,225
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2149,1,47,64,1,1,1,2,,8,0,1,,1,,,,9,10,0,,,,,,0,145,4,149,241
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2150,1,29,48,2,0,0,2,,6,0,1,,1,,,,3,7,3,,,,,,0,102,1,103,159
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2151,2,67,118,7,3,2,9,,51,10,0,,0,,,,14,58,6,,,,,,0,345,9,354,173
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2152,1,31,69,2,0,1,2,,21,1,2,,0,,,,2,12,2,,,,,,0,145,9,154,260
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2153,1,43,102,4,0,0,1,,17,19,1,,0,,,,4,42,0,,,,,,0,233,2,235,369
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2154,1,91,105,3,0,1,4,,35,4,0,,0,,,,10,58,10,,,,,,0,321,11,332,529
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2155,7,394,903,41,12,18,33,,397,59,35,,3,,,,72,493,27,,,,,,1,2487,39,2527,4995
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2156,2,151,248,9,1,7,12,,62,18,11,,0,,,,8,111,10,,,,,,0,648,17,665,1063
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2157,1,57,145,16,0,5,4,,20,0,1,,0,,,,12,53,2,,,,,,0,315,11,326,508
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2158,1,79,156,1,0,0,5,,34,11,6,,0,,,,8,59,3,,,,,,0,362,4,366,638
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2159,1,18,49,3,0,0,0,,18,0,0,,0,,,,1,16,2,,,,,,0,107,5,112,204
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2160,1,42,67,3,0,0,1,,8,0,0,,0,,,,3,18,1,,,,,,0,143,1,144,206
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2161,1,29,66,2,1,1,2,,6,4,6,,0,,,,1,8,1,,,,,,0,127,5,132,212
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2162,1,33,48,1,0,0,0,,9,0,1,,0,,,,18,9,4,,,,,,0,123,1,124,189
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2163,1,68,61,0,1,1,0,,9,2,0,,0,,,,49,19,0,,,,,,0,210,2,212,312
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2164,1,58,88,1,5,0,1,,21,2,1,,0,,,,33,23,0,,,,,,0,233,6,239,389
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2165,1,116,99,1,1,1,0,,10,0,0,,0,,,,26,21,0,,,,,,0,275,5,280,404
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2166,1,46,40,0,1,0,2,,3,0,0,,1,,,,8,11,0,,,,,,1,112,3,116,211
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2167,1,48,61,1,0,0,0,,10,1,0,,0,,,,6,10,0,,,,,,0,137,4,141,240
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2168,1,49,63,1,0,0,3,,11,3,0,,0,,,,6,18,0,,,,,,0,154,4,158,223
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2169,1,19,47,1,0,1,0,,1,0,0,,0,,,,0,17,0,,,,,,0,86,2,88,114
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2170,1,51,73,0,0,1,2,,8,3,0,,0,,,,5,23,5,,,,,,0,171,2,173,260
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2171,1,49,60,3,2,0,0,,14,1,0,,1,,,,3,33,1,,,,,,1,167,5,173,282
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2172,1,41,67,1,0,0,1,,8,3,1,,0,,,,6,37,0,,,,,,0,165,5,170,251
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2173,1,70,75,10,2,2,1,,22,11,0,,0,,,,6,52,4,,,,,,0,255,6,261,449
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2174,1,43,109,26,0,3,3,,20,4,1,,0,,,,11,35,2,,,,,,0,257,4,261,414
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2175,1,79,82,17,2,1,6,,30,0,3,,0,,,,9,44,3,,,,,,0,276,7,283,501
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2176,1,81,103,5,2,0,3,,20,4,5,,2,,,,0,69,0,,,,,,0,294,10,304,543
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2177,1,44,62,61,1,0,2,,12,5,2,,0,,,,4,28,0,,,,,,0,221,5,226,355
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2178,2,114,184,10,5,4,3,,9,3,1,,0,,,,11,80,5,,,,,,0,429,13,442,778
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2179,1,91,85,0,1,1,4,,34,3,1,,0,,,,18,49,8,,,,,,0,295,12,307,496
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2180,2,127,157,8,4,3,2,,63,8,1,,3,,,,29,71,1,,,,,,0,477,9,486,755
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2181,1,73,94,1,1,1,4,,21,0,0,,0,,,,16,43,1,,,,,,0,255,2,257,387
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2182,1,48,94,4,0,2,5,,17,3,0,,0,,,,9,39,0,,,,,,0,221,7,228,352
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2183,1,47,102,4,3,1,2,,20,1,1,,0,,,,19,52,2,,,,,,0,254,8,262,474
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2184,1,79,146,3,1,4,5,,36,3,3,,0,,,,46,77,1,,,,,,0,404,7,411,692
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2185,1,47,106,4,0,1,0,,23,6,3,,0,,,,24,45,0,,,,,,0,259,3,262,494
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2186,1,71,158,2,6,4,7,,24,8,5,,1,,,,26,78,2,,,,,,0,392,7,399,701
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2258,1,14,78,3,0,0,1,,6,1,4,,0,,,,3,214,0,,,,,,0,324,6,330,536
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2259,1,6,46,0,0,0,1,,10,0,0,,0,,,,0,134,0,,,,,,0,197,3,200,259
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2260,1,16,69,0,0,0,0,,3,0,0,,0,,,,0,86,0,,,,,,0,174,7,181,268
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2262,1,17,57,5,2,4,0,,10,2,1,,1,,,,2,190,0,,,,,,0,291,6,297,438
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2263,1,14,107,5,6,1,1,,13,1,1,,1,,,,0,145,0,,,,,,0,295,6,301,449
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2303,1,13,131,1,3,6,1,,20,0,1,,0,,,,2,51,1,,,,,,0,230,6,236,422
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2304,1,5,80,3,4,10,2,,38,3,1,,0,,,,0,61,0,,,,,,0,207,1,208,314
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2305,1,28,131,7,5,10,4,,50,7,3,,0,,,,3,122,0,,,,,,0,370,1,371,627
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2306,1,10,85,8,7,4,2,,30,0,0,,0,,,,0,89,1,,,,,,0,236,12,248,424
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2307,1,4,98,3,2,0,0,,12,0,0,,0,,,,0,52,1,,,,,,0,172,13,185,302
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2308,1,10,77,1,2,0,1,,11,0,0,,0,,,,0,75,0,,,,,,0,177,13,190,288
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2309,1,12,82,0,5,3,0,,10,5,1,,0,,,,2,166,0,,,,,,0,286,22,308,492
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2310,1,11,40,3,1,4,0,,13,1,1,,0,,,,0,78,0,,,,,,0,152,6,158,258
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2311,1,9,91,2,1,0,2,,5,2,0,,0,,,,0,29,1,,,,,,0,142,6,148,235
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2312,1,16,64,4,39,4,5,,11,2,1,,0,,,,1,70,1,,,,,,0,218,6,224,358
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2313,1,28,61,6,11,7,0,,19,6,0,,0,,,,5,86,2,,,,,,0,231,8,239,428
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2314,1,29,185,8,2,4,0,,21,2,2,,1,,,,0,47,0,,,,,,0,301,14,315,574
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2315,1,22,181,2,29,5,0,,17,1,3,,0,,,,4,73,3,,,,,,0,340,12,352,645
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2316,1,18,170,8,24,14,2,,20,6,0,,0,,,,7,28,2,,,,,,0,299,10,309,521
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2317,1,20,84,2,1,4,0,,8,2,2,,0,,,,1,15,4,,,,,,0,143,3,146,283
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2318,2,54,257,21,16,12,0,,42,10,2,,0,,,,10,100,9,,,,,,0,533,7,540,1032
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2351,1,38,146,7,21,16,1,,30,4,0,,0,,,,0,34,4,,,,,,0,301,8,309,525
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2352,2,43,235,5,8,2,1,,82,6,1,,0,,,,2,95,0,,,,,,0,480,15,495,805
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2353,1,38,157,4,1,1,3,,51,1,0,,0,,,,0,40,1,,,,,,0,297,12,309,475
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2354,1,37,88,10,2,0,4,,21,1,0,,0,,,,2,40,1,,,,,,0,206,4,210,329
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2355,1,43,156,5,3,1,3,,33,3,1,,1,,,,1,36,1,,,,,,0,287,5,292,477
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2356,1,10,46,1,4,1,1,,23,1,1,,0,,,,1,23,0,,,,,,0,112,6,118,216
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2357,1,3,81,5,6,1,1,,20,1,0,,0,,,,0,71,5,,,,,,0,194,7,201,333
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2358,1,9,32,2,2,2,0,,10,3,0,,0,,,,0,13,1,,,,,,0,74,1,75,125
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2359,1,42,60,3,2,4,3,,40,5,7,,0,,,,2,27,4,,,,,,0,199,11,210,371
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2360,1,16,59,1,2,2,0,,16,1,1,,0,,,,0,17,0,,,,,,0,115,1,116,232
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2361,1,29,72,13,1,2,0,,39,7,1,,0,,,,1,17,2,,,,,,0,184,9,193,393
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2362,2,13,83,2,0,4,2,,44,2,0,,0,,,,1,32,1,,,,,,0,184,4,188,299
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2363,1,18,37,3,3,2,0,,6,1,0,,0,,,,0,18,1,,,,,,0,89,5,94,155
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2364,1,11,78,12,2,1,2,,35,4,0,,0,,,,1,86,0,,,,,,0,232,11,243,417
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2365,2,53,122,8,4,5,2,,31,6,3,,0,,,,2,94,0,,,,,,0,330,5,335,513
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2366,1,15,102,0,25,4,1,,18,1,1,,0,,,,2,44,3,,,,,,0,216,27,243,472
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2367,1,75,153,4,15,6,4,,32,1,4,,0,,,,4,49,5,,,,,,0,352,14,366,736
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2368,1,64,137,2,10,22,1,,31,1,5,,0,,,,2,12,0,,,,,,1,287,7,295,462
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2369,1,22,118,5,11,12,1,,24,0,10,,0,,,,3,18,3,,,,,,0,227,4,231,406
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2370,1,35,67,1,2,7,0,,12,0,0,,0,,,,1,14,0,,,,,,0,139,5,144,204
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2371,1,19,67,5,2,2,0,,30,2,0,,0,,,,0,16,1,,,,,,0,144,4,148,213
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2398,2,64,203,7,38,3,4,,62,10,5,,0,,,,5,41,2,,,,,,0,444,13,457,860
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2399,1,15,63,0,2,1,0,,16,2,0,,0,,,,1,23,0,,,,,,0,123,3,126,220
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2400,1,45,97,2,0,2,5,,10,0,1,,0,,,,2,91,3,,,,,,0,258,7,265,438
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2401,1,34,184,2,5,2,1,,31,3,0,,2,,,,2,84,1,,,,,,0,351,24,375,651
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2402,1,41,158,8,15,9,3,,23,2,7,,0,,,,6,85,1,,,,,,0,358,13,371,642
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2403,1,39,67,0,3,2,1,,22,3,4,,0,,,,2,12,29,,,,,,0,184,9,193,398
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2404,1,34,77,2,3,1,1,,13,3,3,,0,,,,0,2,0,,,,,,0,139,4,143,219
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2405,1,19,83,7,6,3,3,,19,3,0,,0,,,,2,38,0,,,,,,0,183,2,185,330
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2406,1,11,86,2,1,2,2,,9,0,0,,2,,,,0,28,0,,,,,,0,143,5,148,234
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2407,1,57,167,1,6,2,3,,18,8,0,,1,,,,3,53,1,,,,,,0,320,7,327,550
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2408,1,77,132,2,1,3,4,,28,2,2,,0,,,,0,74,1,,,,,,0,326,8,334,525
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2409,1,104,166,4,1,2,6,,14,0,2,,0,,,,9,110,6,,,,,,0,424,14,438,733
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2410,2,144,188,11,5,4,4,,52,6,9,,0,,,,7,100,13,,,,,,0,543,12,555,898
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2419,2,112,256,2,7,4,8,,58,4,21,,2,,,,7,116,2,,,,,,0,599,18,617,1028
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2420,1,98,157,3,2,2,1,,37,3,3,,0,,,,4,68,1,,,,,,0,379,2,381,667
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2421,1,95,149,7,3,0,3,,14,3,0,,0,,,,7,74,0,,,,,,0,355,12,367,654
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2423,1,45,153,4,1,1,3,,27,4,3,,0,,,,15,49,0,,,,,,0,305,14,319,487
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2424,1,35,157,20,0,4,3,,17,2,3,,0,,,,1,59,3,,,,,,0,304,5,309,510
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2425,1,25,116,5,0,1,1,,18,3,3,,0,,,,2,37,0,,,,,,0,211,4,215,342
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2426,1,60,192,28,2,6,3,,35,4,8,,1,,,,1,28,0,,,,,,0,368,9,377,688
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2427,1,37,177,2,0,3,1,,18,6,2,,0,,,,1,16,1,,,,,,0,264,7,271,468
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2428,1,35,153,1,0,4,0,,5,2,6,,0,,,,1,20,1,,,,,,0,228,15,243,378
