CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,217,1,27,203,193,4,3,3,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,446,47,493,683
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,218,1,1,76,41,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,124,1,125,150
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,219,2,5,198,160,0,5,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,375,0,375,1208
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,220,1,7,130,93,3,0,2,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,1,243,14,258,333
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,221,1,8,143,113,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270,17,287,361
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,222,1,9,100,49,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165,4,169,203
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,223,1,2,89,106,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,205,14,219,291
5,16,MICHOACAN,18,HUETAMO,13,CARÁCUARO,224,1,6,102,109,3,5,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,232,1,233,360
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,601,1,4,78,292,9,6,4,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,417,22,439,741
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,602,2,0,145,211,12,4,7,8,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,399,20,419,843
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,603,2,9,139,420,47,9,7,10,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,653,35,688,1211
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,604,2,8,150,412,46,9,28,33,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0,714,23,737,1229
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,605,2,15,198,406,51,12,4,45,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,752,31,783,1429
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,606,2,15,194,405,43,7,3,18,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,697,29,726,1382
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,607,2,18,185,364,58,9,12,17,18,5,4,0,2,0,0,0,0,0,0,0,0,0,0,692,42,734,1338
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,608,3,12,220,295,45,9,5,27,13,2,2,0,4,0,0,0,0,0,0,0,0,0,0,634,27,661,1060
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,609,2,18,271,324,67,14,26,19,11,3,2,0,4,0,0,0,0,0,0,0,0,0,0,759,41,800,1417
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,610,2,16,254,257,51,6,18,20,29,1,1,0,3,0,0,0,0,0,1,0,0,0,0,657,24,681,1184
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,611,1,11,123,125,15,9,3,26,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,326,11,337,577
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,612,2,7,173,222,28,9,4,12,10,2,1,0,2,0,0,0,0,0,1,0,0,0,0,471,20,491,900
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,613,3,18,329,621,47,10,15,46,19,3,1,0,8,0,0,0,0,0,0,0,0,0,0,1117,58,1175,2081
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,614,2,19,225,315,85,9,6,15,18,3,2,0,4,0,0,0,0,0,0,0,0,0,0,701,52,753,1396
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,615,1,2,39,143,33,0,7,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236,15,251,410
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,616,1,1,105,233,23,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,370,653
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,617,1,2,49,87,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,6,157,259
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,618,1,5,81,96,7,0,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,12,213,335
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,619,1,5,62,213,32,9,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,328,17,345,620
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,621,1,8,34,202,24,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,275,9,284,576
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,622,1,2,129,226,14,5,1,15,6,1,1,0,3,0,0,0,0,0,0,0,0,0,0,403,21,424,719
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,623,2,11,137,270,18,5,7,9,10,1,0,0,1,0,0,0,0,0,1,0,0,0,1,470,25,496,822
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,624,1,6,51,90,2,3,2,7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,165,7,172,300
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,625,1,1,116,136,13,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,331,20,351,580
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,626,1,2,43,61,7,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,120,167
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,627,2,15,117,222,15,9,1,3,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,391,32,423,777
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,628,2,12,171,382,38,14,5,10,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,641,31,672,1227
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,629,1,1,157,182,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,347,14,361,713
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,631,1,6,48,127,6,1,5,30,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,240,3,243,415
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,2,7,198,390,3,1,6,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,620,23,643,991
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,633,2,14,143,301,37,4,4,7,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,516,25,541,778
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,634,2,6,136,263,18,7,6,20,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,467,31,498,869
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,635,1,0,131,164,22,4,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332,15,347,645
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,636,1,0,26,67,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,1,102,181
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,637,1,1,16,46,1,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,5,79,121
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,638,1,1,35,98,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,8,146,221
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,639,1,0,17,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,70,142
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,640,1,6,49,192,27,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,280,17,297,510
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,641,1,3,70,125,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,3,204,281
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,642,1,3,30,165,70,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,276,19,295,396
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,643,1,0,17,79,79,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,4,197,209
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,644,1,3,15,136,9,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,7,184,325
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,645,1,2,29,137,2,2,2,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,194,12,206,308
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,646,1,4,37,79,28,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,158,272
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,774,3,59,354,289,7,11,360,5,5,3,44,0,4,0,0,0,0,0,1,0,0,0,0,1142,32,1174,1583
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,775,2,43,334,225,4,6,293,4,11,4,17,0,3,0,0,0,0,0,0,0,0,0,0,944,33,977,1318
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,776,1,12,89,136,1,5,115,5,2,3,16,0,2,0,0,0,0,0,0,0,0,0,0,386,14,400,514
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,777,2,31,135,281,21,6,151,2,0,3,12,0,3,0,0,0,0,0,0,0,0,0,0,645,17,662,878
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,778,1,36,100,128,6,0,59,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,337,13,350,430
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,779,1,15,70,117,14,7,100,3,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,355,9,364,451
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,780,1,6,104,107,4,5,75,2,11,3,21,0,0,0,0,0,0,0,0,0,0,0,0,338,15,353,473
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,781,1,8,85,10,5,2,20,2,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,159,7,166,209
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,782,1,4,115,16,9,1,172,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,322,7,329,406
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,783,2,28,216,178,24,8,224,7,8,3,5,0,4,0,0,0,0,0,0,0,0,0,0,705,21,726,983
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,784,4,55,517,399,11,5,550,7,13,6,17,0,9,0,0,0,0,0,0,0,0,0,0,1589,73,1662,2273
5,16,MICHOACAN,18,HUETAMO,47,JUÁREZ,785,1,40,104,94,2,2,116,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,376,10,386,535
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1336,1,6,187,184,10,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,395,13,408,569
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1337,2,28,364,313,24,3,2,3,13,1,1,0,3,0,0,0,0,0,0,0,0,0,0,755,31,786,1019
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1338,3,64,556,448,35,9,2,3,14,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1143,48,1191,1601
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1339,1,7,134,133,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,277,345
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1340,1,1,24,78,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,110,124
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1341,1,8,87,105,2,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,208,0,208,261
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1342,2,34,338,401,4,10,0,2,10,2,3,0,7,0,0,0,0,0,0,0,0,0,1,811,23,835,1049
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1343,1,2,92,212,14,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,325,9,334,426
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1344,1,10,116,296,0,1,0,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,445,40,485,620
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1345,1,0,32,67,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,3,105,110
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1346,1,6,109,97,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,221,6,227,267
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1347,1,6,42,63,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,3,119,136
5,16,MICHOACAN,18,HUETAMO,58,NOCUPÉTARO,1348,1,3,209,167,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7,394,488
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1768,2,8,309,175,133,3,6,9,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,661,11,672,1023
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1769,1,6,183,155,122,3,2,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,488,16,504,699
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1770,2,8,211,189,139,4,1,8,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,575,12,587,857
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1771,1,4,139,128,44,3,2,4,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,335,8,343,487
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1772,1,0,97,92,90,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,288,7,295,492
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1773,1,4,95,110,143,5,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366,23,389,656
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1775,1,2,53,136,103,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,7,313,482
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1776,1,3,69,80,48,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2,205,327
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1777,1,4,39,34,40,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,151
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1778,1,5,81,104,139,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336,10,346,584
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1779,2,8,122,210,180,2,1,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,549,11,560,910
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1780,1,2,22,31,77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134,4,138,218
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1781,1,17,81,117,88,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,7,322,518
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1782,2,5,97,260,252,6,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,14,657,1011
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1783,2,12,77,171,174,4,3,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,463,24,487,795
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1784,2,13,162,236,253,1,5,3,33,2,2,0,1,0,0,0,0,0,0,0,0,0,0,711,25,736,1368
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1785,2,18,78,165,335,4,1,2,14,2,1,0,0,0,0,0,0,0,0,0,0,0,1,620,27,648,1075
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1786,2,10,159,181,79,4,3,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,452,12,464,964
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1787,1,2,116,112,58,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,6,299,455
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1832,2,35,302,171,4,2,129,2,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,659,24,683,904
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1833,2,70,307,198,5,1,59,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,652,23,675,876
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1834,2,27,226,191,9,6,341,4,3,6,2,0,6,0,0,0,0,0,0,0,0,0,0,821,33,854,1074
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1835,1,10,159,111,0,4,48,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,352,9,361,430
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1836,3,27,521,475,5,7,274,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1322,23,1345,1622
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1837,1,7,85,79,0,2,23,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,5,216,262
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1839,1,38,104,212,5,0,129,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,496,21,517,722
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1840,1,3,79,79,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,3,171,253
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1841,1,3,136,96,0,0,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,278,9,287,395
5,16,MICHOACAN,18,HUETAMO,82,SUSUPUATO,1843,1,1,60,105,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183,0,183,235
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2013,2,18,322,309,12,148,4,4,18,4,1,0,3,0,0,0,0,0,1,0,0,0,0,844,40,884,1228
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2014,3,55,393,524,10,172,3,6,5,4,1,0,2,0,0,0,0,0,0,0,0,0,1,1175,48,1224,1644
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2015,1,4,116,209,3,138,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,473,16,489,682
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2017,2,9,176,251,5,247,1,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,698,21,719,1046
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2018,2,22,239,252,2,141,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,664,22,686,1073
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2019,2,17,144,81,2,167,4,7,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,430,6,436,1227
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2020,1,7,104,161,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,15,360,582
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2021,1,17,104,112,3,43,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,282,21,303,428
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2022,2,16,224,272,1,69,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,588,25,613,876
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2023,1,2,87,300,3,55,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,456,10,466,660
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2024,1,26,86,73,2,107,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,16,326,469
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2130,2,80,328,311,0,4,9,4,11,3,2,0,2,0,0,0,0,0,0,0,0,0,2,754,29,785,1042
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2131,3,121,443,478,2,9,8,8,8,4,2,0,3,0,0,0,0,0,0,0,0,0,0,1086,50,1136,1503
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2132,1,7,42,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,231,456
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2133,2,23,352,292,6,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,682,11,693,958
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2134,1,47,119,210,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,8,391,603
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2135,1,25,147,290,3,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,475,10,485,646
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2136,1,93,152,195,1,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,449,9,458,613
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2137,1,12,77,86,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,4,186,252
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2138,1,20,151,289,1,0,7,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,475,7,482,634
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2139,2,38,264,347,0,9,3,3,16,1,4,0,2,0,0,0,0,0,0,0,0,0,0,687,25,712,880
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2140,1,41,285,162,4,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,502,14,516,706
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2141,2,79,241,209,2,3,3,2,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,547,27,574,821
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2142,1,12,142,145,3,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,310,7,317,472
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2144,1,24,97,135,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,7,269,385
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2145,1,1,66,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,134,215
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2146,2,40,412,457,6,12,0,4,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,946,28,974,1324
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2147,1,18,138,192,0,2,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,358,4,362,519
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2148,1,10,45,47,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,107,14,121,153
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2149,1,8,89,96,1,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2,211,261
5,16,MICHOACAN,18,HUETAMO,100,TUZANTLA,2150,1,35,41,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,206
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2160,1,44,166,32,7,33,12,3,46,2,2,0,1,0,0,0,0,0,0,0,0,0,0,348,12,360,559
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2161,2,43,118,24,2,38,7,5,25,1,3,0,2,0,0,0,0,0,0,0,0,0,1,268,16,285,833
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2162,1,7,74,31,0,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,130,194
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2163,1,5,84,8,0,17,4,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4,139,230
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2164,1,12,43,18,1,45,1,4,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,148,5,153,231
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2165,1,8,18,18,0,25,3,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,80,4,84,140
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2166,2,28,96,77,1,24,4,2,27,2,0,0,2,0,0,0,0,0,0,0,0,0,0,263,9,272,825
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2167,1,11,51,17,2,22,20,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,7,136,211
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2168,2,26,260,67,8,48,8,6,100,3,0,0,2,0,0,0,0,0,0,0,0,0,1,528,18,547,789
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2169,2,97,339,80,5,95,11,21,154,8,1,0,3,0,0,0,0,0,0,0,0,0,4,814,60,878,1279
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2170,2,146,214,88,6,20,4,4,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,494,30,524,764
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2171,1,87,146,31,2,27,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,18,339,554
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2172,1,37,89,41,5,11,11,13,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,240,18,258,350
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2173,1,20,77,71,2,6,1,4,36,2,0,0,2,0,0,0,0,0,0,0,0,0,0,221,4,225,325
