CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD_PT,PAN_PRD_PT_MC,PAN_PRD_PT_PVEM_MC_NVA_ALIANZA,PAN_PT,PAN_PT_MC,PAN_PVEM_NVA_ALIANZA,PAN_PCP,PAN_MC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PCP,PRD_MC,PRD_PVEM_PCP,PRD_PT_PCP,PRD_PCP_MC,PRD_PT_MC,PRD_PT_NVA_ALIANZA,PRD_PT_PCP_MC,PRD_PT_MC_NVA_ALIANZA,PT_MC,PVEM_MC,PVEM_NVA_ALIANZA,PCP_NVA_ALIANZA,PCP_MC_NVA_ALIANZA,MC_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1400,1,61,54,21,6,64,,,109,48,2,,,,,,,,,,,7,,1,,,,,,,,,,,,,,,,,,,0,373,45,418,737
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1401,2,98,105,26,8,68,,,98,46,1,,,,,,,,,,,3,,8,,,,,,,,,,,,,,,,,,,0,461,34,495,895
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1402,2,182,138,8,2,50,,,152,28,6,,,,,,,,,,,7,,0,,,,,,,,,,,,,,,,,,,0,573,24,597,998
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1403,1,76,106,31,9,10,,,63,5,3,,,,,,,,,,,9,,8,,,,,,,,,,,,,,,,,,,0,320,13,333,452
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1404,2,325,141,9,5,38,,,59,7,4,,,,,,,,,,,8,,1,,,,,,,,,,,,,,,,,,,0,597,35,632,1237
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1405,2,95,83,21,10,103,,,96,19,2,,,,,,,,,,,8,,2,,,,,,,,,,,,,,,,,,,0,439,49,488,846
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1406,1,201,84,15,4,19,,,56,9,4,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,0,395,31,426,667
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1407,2,189,79,19,8,35,,,69,9,6,,,,,,,,,,,12,,1,,,,,,,,,,,,,,,,,,,0,427,60,487,822
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1408,1,103,78,2,4,89,,,111,3,1,,,,,,,,,,,7,,1,,,,,,,,,,,,,,,,,,,0,399,15,414,714
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1409,3,420,257,8,2,95,,,218,7,1,,,,,,,,,,,17,,1,,,,,,,,,,,,,,,,,,,0,1026,58,1084,1775
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1410,3,127,204,46,10,111,,,236,34,6,,,,,,,,,,,11,,1,,,,,,,,,,,,,,,,,,,0,786,61,847,1695
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1411,3,570,143,28,4,77,,,255,91,14,,,,,,,,,,,22,,3,,,,,,,,,,,,,,,,,,,0,1207,25,1232,2044
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1412,2,77,199,163,75,19,19,,18,11,1,,,,,14,,,,,,,15,,,,,,,,,,,,,,,,,,,,0,611,8,619,767
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1413,1,62,122,126,40,13,14,,9,5,1,,,,,8,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,404,8,412,508
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1414,2,32,249,290,52,12,30,,19,49,2,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,740,4,744,915
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1415,1,25,105,129,79,15,7,,1,1,0,,,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,367,6,373,425
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1416,1,26,67,69,41,6,3,,2,1,1,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,221,1,222,251
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1417,2,86,185,323,100,20,53,,9,8,14,,,,,3,,,,,,,11,,,,,,,,,,,,,,,,,,,,0,812,10,822,1018
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1418,2,58,254,372,122,12,49,,22,26,1,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,926,19,945,1135
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1419,1,43,18,137,34,23,35,,3,0,0,,,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,295,10,305,441
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1420,1,30,57,68,40,2,4,,1,1,0,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,208,2,210,242
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1421,1,36,117,184,34,13,10,,7,5,6,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,415,11,426,528
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1422,2,45,190,275,73,10,15,,2,2,0,,,,,8,,,,,,,9,,,,,,,,,,,,,,,,,,,,0,629,13,642,760
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1423,2,49,140,248,93,43,13,,1,3,4,,,,,6,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,604,22,626,805
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1424,1,8,141,342,31,2,14,,4,3,0,,,,,0,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,550,4,554,639
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1425,2,37,192,290,138,1,25,,6,4,0,,,,,6,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,703,14,717,869
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1426,1,14,69,94,40,3,164,,1,0,2,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,389,19,408,560
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1427,2,89,323,240,168,15,30,,89,14,7,,,,,16,,,,,,,11,,,,,,,,,,,,,,,,,,,,0,1002,51,1053,1320
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1428,3,117,127,188,169,9,182,46,248,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1101,37,1138,1664
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1429,2,72,104,175,112,8,93,41,258,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,868,23,891,1254
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1430,1,23,49,39,15,16,35,8,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,269,12,281,400
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1431,1,34,68,33,11,12,33,16,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,10,306,434
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1432,2,44,98,95,17,33,107,30,107,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,566,25,591,867
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1433,1,22,53,34,42,4,102,24,58,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,11,363,565
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1434,1,23,39,23,19,5,22,9,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,198,6,204,285
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1435,1,15,28,46,50,2,18,24,76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,263,14,277,441
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1437,1,17,27,34,14,2,32,39,52,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,13,246,401
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1438,1,36,64,54,55,4,56,26,75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,18,393,592
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1439,1,25,58,106,56,8,45,34,120,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,20,482,744
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1440,1,29,33,56,36,5,38,12,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,10,280,391
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1441,1,7,15,93,8,2,88,1,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,15,282,360
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1442,1,14,13,71,45,4,8,19,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,4,230,285
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1443,1,16,66,84,19,2,38,19,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,22,368,508
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1444,1,9,51,120,10,18,38,9,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,11,326,445
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1445,2,101,142,113,5,7,51,127,11,16,40,2,,,,11,,,,,,,24,,,,,,64,,,,,,,,,,,,,,2,716,27,743,1369
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1446,2,102,145,71,6,16,37,91,14,8,43,1,,,,13,,,,,,,18,,,,,,45,,,,,,,,,,,,,,0,610,9,619,1141
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1447,2,105,165,67,9,6,32,125,26,9,49,0,,,,11,,,,,,,7,,,,,,38,,,,,,,,,,,,,,0,649,12,661,1127
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1448,2,75,111,45,2,13,19,77,16,24,28,0,,,,11,,,,,,,20,,,,,,34,,,,,,,,,,,,,,0,475,13,488,821
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,2,51,157,66,2,4,38,118,30,10,29,0,,,,7,,,,,,,28,,,,,,38,,,,,,,,,,,,,,0,578,18,596,953
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,2,88,135,57,3,7,21,78,15,2,23,1,,,,19,,,,,,,15,,,,,,30,,,,,,,,,,,,,,0,494,9,503,845
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1451,1,29,92,33,1,2,21,60,3,4,14,0,,,,3,,,,,,,17,,,,,,21,,,,,,,,,,,,,,0,300,8,308,515
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1452,1,43,99,45,1,5,27,69,8,6,15,0,,,,4,,,,,,,12,,,,,,30,,,,,,,,,,,,,,0,364,6,370,590
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1453,1,53,59,35,1,3,15,54,3,7,28,1,,,,5,,,,,,,8,,,,,,14,,,,,,,,,,,,,,0,286,7,293,474
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,2,65,125,47,3,9,35,69,9,10,84,1,,,,7,,,,,,,20,,,,,,24,,,,,,,,,,,,,,2,510,8,518,882
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,4,229,339,123,9,25,78,139,12,17,63,0,,,,18,,,,,,,73,,,,,,73,,,,,,,,,,,,,,0,1198,31,1229,2482
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1456,1,91,203,10,3,8,9,24,4,2,16,1,,,,1,,,,,,,8,,,,,,3,,,,,,,,,,,,,,0,383,13,396,708
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1457,1,110,144,16,1,2,8,27,4,3,15,1,,,,14,,,,,,,9,,,,,,3,,,,,,,,,,,,,,0,357,14,371,666
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1458,1,102,73,30,5,1,20,46,2,0,10,0,,,,10,,,,,,,13,,,,,,13,,,,,,,,,,,,,,0,325,16,341,485
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1459,1,36,41,6,3,5,0,10,1,1,11,1,,,,1,,,,,,,4,,,,,,3,,,,,,,,,,,,,,0,123,3,126,242
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,2,95,106,29,5,15,19,35,10,3,59,1,,,,6,,,,,,,17,,,,,,18,,,,,,,,,,,,,,0,418,23,441,805
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1461,1,34,62,36,7,2,9,17,2,2,22,0,,,,3,,,,,,,9,,,,,,11,,,,,,,,,,,,,,0,216,14,230,364
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,2,67,166,50,5,16,24,90,5,3,26,0,,,,15,,,,,,,25,,,,,,29,,,,,,,,,,,,,,0,521,19,540,1031
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,2,110,151,49,7,13,28,50,5,7,13,0,,,,13,,,,,,,20,,,,,,23,,,,,,,,,,,,,,0,489,10,499,791
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,2,182,164,32,5,7,23,103,7,3,42,1,,,,8,,,,,,,18,,,,,,7,,,,,,,,,,,,,,1,603,16,619,1144
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,2,189,132,34,3,7,18,67,1,1,8,0,,,,13,,,,,,,21,,,,,,15,,,,,,,,,,,,,,0,509,13,522,930
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1466,1,27,28,8,2,1,5,25,0,0,5,0,,,,2,,,,,,,2,,,,,,9,,,,,,,,,,,,,,0,114,6,120,200
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1467,1,62,71,16,1,10,6,19,5,3,23,1,,,,6,,,,,,,10,,,,,,6,,,,,,,,,,,,,,0,239,6,245,486
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1468,1,67,119,16,1,6,8,25,10,6,30,2,,,,6,,,,,,,23,,,,,,14,,,,,,,,,,,,,,0,333,9,342,630
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1469,1,33,37,23,0,1,6,38,1,1,5,0,,,,2,,,,,,,3,,,,,,15,,,,,,,,,,,,,,0,165,2,167,227
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1470,1,25,58,8,3,3,11,11,0,1,17,0,,,,4,,,,,,,6,,,,,,5,,,,,,,,,,,,,,0,152,7,159,240
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1471,1,57,104,24,3,1,7,25,2,1,14,0,,,,4,,,,,,,11,,,,,,9,,,,,,,,,,,,,,1,263,7,270,384
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,2,97,128,58,1,7,32,121,4,2,18,0,,,,2,,,,,,,31,,,,,,35,,,,,,,,,,,,,,0,536,13,549,807
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1473,1,44,23,6,0,3,2,3,1,0,4,0,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,0,89,1,90,119
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1474,1,37,136,40,0,11,17,55,3,1,49,1,,,,3,,,,,,,12,,,,,,23,,,,,,,,,,,,,,0,388,11,399,700
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,2,60,147,80,3,12,26,66,7,5,25,2,,,,3,,,,,,,21,,,,,,29,,,,,,,,,,,,,,0,486,27,513,825
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1476,1,31,152,44,0,3,18,66,3,0,79,1,,,,2,,,,,,,6,,,,,,7,,,,,,,,,,,,,,0,412,9,421,609
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,2,116,248,51,6,25,16,96,3,4,35,2,,,,5,,,,,,,35,,,,,,17,,,,,,,,,,,,,,0,659,19,678,1044
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1478,1,18,64,16,0,9,3,13,2,0,5,0,,,,1,,,,,,,9,,,,,,2,,,,,,,,,,,,,,0,142,4,146,256
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1479,1,48,120,12,4,0,3,14,4,2,21,0,,,,6,,,,,,,16,,,,,,2,,,,,,,,,,,,,,0,252,9,261,394
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,3,135,192,341,8,18,10,17,127,362,,,,,,19,,,,,30,,,,40,,,,,,,,,,,,,,,,,,0,1299,46,1345,1735
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,3,72,158,386,8,20,16,10,73,300,,,,,,9,,,,,23,,,,30,,,,,,,,,,,,,,,,,,0,1105,29,1134,1502
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1482,1,36,55,44,5,5,2,0,2,88,,,,,,3,,,,,7,,,,4,,,,,,,,,,,,,,,,,,0,251,8,259,328
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1483,1,47,100,186,8,7,4,1,29,119,,,,,,11,,,,,7,,,,7,,,,,,,,,,,,,,,,,,0,526,22,548,724
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,1,24,21,81,4,3,4,0,5,38,,,,,,2,,,,,1,,,,3,,,,,,,,,,,,,,,,,,0,186,5,191,255
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,1,56,48,74,7,0,2,0,16,90,,,,,,5,,,,,12,,,,3,,,,,,,,,,,,,,,,,,0,313,19,332,433
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,1,36,143,39,0,4,1,3,4,198,,,,,,1,,,,,2,,,,3,,,,,,,,,,,,,,,,,,0,434,8,442,509
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,1,99,48,96,11,9,4,4,59,120,,,,,,6,,,,,1,,,,1,,,,,,,,,,,,,,,,,,0,458,16,474,623
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,1,30,13,111,4,0,4,4,2,82,,,,,,2,,,,,0,,,,4,,,,,,,,,,,,,,,,,,0,256,13,269,359
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,1,141,73,80,6,9,2,3,33,80,,,,,,15,,,,,4,,,,1,,,,,,,,,,,,,,,,,,0,447,17,464,634
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,2,117,91,221,12,15,11,3,46,278,,,,,,15,,,,,12,,,,13,,,,,,,,,,,,,,,,,,0,834,31,865,1085
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,2,73,86,67,4,13,5,2,198,142,,,,,,3,,,,,3,,,,1,,,,,,,,,,,,,,,,,,0,597,15,612,817
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,3,174,221,275,13,18,16,48,146,350,,,,,,14,,,,,20,,,,18,,,,,,,,,,,,,,,,,,0,1313,36,1349,1643
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,1,139,52,85,0,3,4,3,85,86,,,,,,11,,,,,2,,,,6,,,,,,,,,,,,,,,,,,0,476,14,490,660
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,1,69,53,95,8,4,3,0,61,60,,,,,,7,,,,,8,,,,3,,,,,,,,,,,,,,,,,,0,371,8,379,528
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,2,50,90,187,9,15,3,4,13,189,,,,,,2,,,,,11,,,,8,,,,,,,,,,,,,,,,,,0,581,22,603,768
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,3,433,672,43,7,,,,306,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1511,19,1530,2025
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,3,362,541,11,4,,,,251,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1200,21,1221,1592
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,2,210,496,9,5,,,,175,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,8,917,1162
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,2,266,443,24,3,,,,206,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,958,17,975,1216
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,2,204,426,11,0,,,,132,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,798,15,813,1027
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,2,247,341,3,6,,,,247,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,867,31,898,1161
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,1,145,169,7,2,,,,102,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,26,469,604
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,1,91,110,0,0,,,,17,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,222,5,227,274
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,1,120,139,2,0,,,,99,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,8,383,525
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,1,36,44,1,0,,,,17,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,1,101,106
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,1,39,27,0,0,,,,29,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,2,97,107
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,1,36,126,,,28,44,43,9,1,,,,,,,,,,,,,,,,,,,,,,,,,17,,8,,,,,,0,312,7,319,496
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,2,103,278,,,86,95,139,18,6,,,,,,,,,,,,,,,,,,,,,,,,,29,,24,,,,,,0,778,34,812,1345
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,2,86,329,,,48,94,61,17,6,,,,,,,,,,,,,,,,,,,,,,,,,14,,10,,,,,,0,665,28,693,1127
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,1,43,175,,,36,54,30,7,9,,,,,,,,,,,,,,,,,,,,,,,,,7,,14,,,,,,0,375,26,401,697
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,2,100,390,,,60,131,90,25,12,,,,,,,,,,,,,,,,,,,,,,,,,31,,32,,,,,,1,872,40,912,1511
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,2,36,371,,,15,112,11,13,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,,,1,576,12,588,874
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1513,1,76,145,,,13,29,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,8,,,,,,0,286,9,295,403
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1514,1,77,79,,,7,13,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,0,185,6,191,289
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1515,1,31,84,,,9,5,9,6,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,1,147,10,157,194
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1516,1,60,38,,,9,8,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,0,125,3,128,196
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,2,140,76,142,,71,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,535,10,545,798
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1521,1,20,17,161,,17,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,2,248,310
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,1,138,64,133,,101,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,529,12,541,814
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1524,1,10,3,47,,17,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,3,133,176
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1525,1,95,14,102,,50,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,17,309,488
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1526,1,81,10,76,,38,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,262,2,264,367
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1527,1,74,57,107,,72,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,13,405,589
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1528,1,41,8,76,,11,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,188,3,191,265
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1530,1,25,11,40,,12,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,140,2,142,169
