CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,UDC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC,PRI_PVEM_NVA_ALIANZA_SI_PJ_PCP,PRI_PVEM_NVA_ALIANZA_SI_PRC_PCP,PRI_PVEM_NVA_ALIANZA_PJ_PRC_PCP,PRI_PVEM_SI_PJ_PRC_PCP,PRI_NVA_ALIANZA_SI_PJ_PRC_PCP,PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP,PRI_PVEM_NVA_ALIANZA_SI_PJ,PRI_PVEM_NVA_ALIANZA_SI_PRC,PRI_PVEM_NVA_ALIANZA_SI_PCP,PRI_PVEM_NVA_ALIANZA_PJ_PRC,PRI_PVEM_NVA_ALIANZA_PJ_PCP,PRI_PVEM_NVA_ALIANZA_PRC_PCP,PRI_PVEM_SI_PJ_PRC,PRI_PVEM_SI_PJ_PCP,PRI_PVEM_SI_PRC_PCP,PRI_PVEM_PJ_PRC_PCP,PRI_NVA_ALIANZA_SI_PJ_PRC,PRI_NVA_ALIANZA_SI_PJ_PCP,PRI_NVA_ALIANZA_SI_PRC_PCP,PRI_NVA_ALIANZA_PJ_PRC_PCP,PRI_SI_PJ_PRC_PCP,PVEM_NVA_ALIANZA_SI_PJ_PRC,PVEM_NVA_ALIANZA_SI_PJ_PCP,PVEM_NVA_ALIANZA_SI_PRC_PCP,PVEM_NVA_ALIANZA_PJ_PRC_PCP,PVEM_SI_PJ_PRC_PCP,NVA_ALIANZA_SI_PJ_PRC_PCP,PRI_PVEM_NVA_ALIANZA_SI,PRI_PVEM_NVA_ALIANZA_PJ,PRI_PVEM_NVA_ALIANZA_PRC,PRI_PVEM_NVA_ALIANZA_PCP,PRI_PVEM_SI_PJ,PRI_PVEM_SI_PRC,PRI_PVEM_SI_PCP,PRI_PVEM_PJ_PRC,PRI_PVEM_PJ_PCP,PRI_PVEM_PRC_PCP,PRI_NVA_ALIANZA_SI_PJ,PRI_NVA_ALIANZA_SI_PRC,PRI_NVA_ALIANZA_SI_PCP,PRI_NVA_ALIANZA_PJ_PRC,PRI_NVA_ALIANZA_PJ_PCP,PRI_NVA_ALIANZA_PRC_PCP,PRI_SI_PJ_PRC,PRI_SI_PJ_PCP,PRI_SI_PRC_PCP,PRI_PJ_PRC_PCP,PVEM_NVA_ALIANZA_SI_PJ,PVEM_NVA_ALIANZA_SI_PRC,PVEM_NVA_ALIANZA_SI_PCP,PVEM_NVA_ALIANZA_PJ_PRC,PVEM_NVA_ALIANZA_PJ_PCP,PVEM_NVA_ALIANZA_PRC_PCP,PVEM_SI_PJ_PRC,PVEM_SI_PJ_PCP,PVEM_SI_PRC_PCP,PVEM_PJ_PRC_PCP,NVA_ALIANZA_SI_PJ_PRC,NVA_ALIANZA_SI_PJ_PCP,NVA_ALIANZA_SI_PRC_PCP,NVA_ALIANZA_PJ_PRC_PCP,SI_PJ_PRC_PCP,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_SI,PRI_PVEM_PJ,PRI_PVEM_PRC,PRI_PVEM_PCP,PRI_NVA_ALIANZA_SI,PRI_NVA_ALIANZA_PJ,PRI_NVA_ALIANZA_PRC,PRI_NVA_ALIANZA_PCP,PRI_SI_PJ,PRI_SI_PRC,PRI_SI_PCP,PRI_PJ_PRC,PRI_PJ_PCP,PRI_PRC_PCP,PVEM_NVA_ALIANZA_SI,PVEM_NVA_ALIANZA_PJ,PVEM_NVA_ALIANZA_PRC,PVEM_NVA_ALIANZA_PCP,PVEM_SI_PJ,PVEM_SI_PRC,PVEM_SI_PCP,PVEM_PJ_PRC,PVEM_PJ_PCP,PVEM_PRC_PCP,NVA_ALIANZA_SI_PJ,NVA_ALIANZA_SI_PRC,NVA_ALIANZA_SI_PCP,NVA_ALIANZA_PJ_PRC,NVA_ALIANZA_PJ_PCP,NVA_ALIANZA_PRC_PCP,SI_PJ_PRC,SI_PJ_PCP,SI_PRC_PCP,PJ_PRC_PCP,PRI_PVEM,PRI_NVA_ALIANZA,PRI_SI,PRI_PJ,PRI_PRC,PRI_PCP,PVEM_NVA_ALIANZA,PVEM_SI,PVEM_PJ,PVEM_PRC,PVEM_PCP,NVA_ALIANZA_SI,NVA_ALIANZA_PJ,NVA_ALIANZA_PRC,NVA_ALIANZA_PCP,SI_PJ,SI_PRC,SI_PCP,PJ_PRC,PJ_PCP,PRC_PCP,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1110,C01,71,110,5,0,5,8,8,1,5,2,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,0,395,8,403,620,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1111,B,73,103,8,1,6,20,2,0,3,10,2,0,35,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,0,430,13,443,693,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1111,C01,68,107,3,1,2,26,2,3,0,3,0,2,38,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,429,13,442,693,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1112,B,35,76,2,1,3,10,2,1,3,2,1,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,274,3,277,437,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1112,C01,43,74,3,1,1,5,3,0,5,0,0,1,18,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,280,4,284,437,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1113,B,54,105,5,0,2,8,5,1,5,5,0,2,13,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,0,329,5,334,493,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1113,C01,67,63,2,2,0,12,1,1,6,3,0,1,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,285,9,294,493,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1114,B,30,104,7,5,3,2,0,2,0,2,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0,267,11,278,426,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1115,B,75,92,9,2,1,9,5,1,1,2,0,0,32,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,2,0,399,9,408,649,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1115,C01,55,115,9,1,5,12,3,0,3,7,0,1,21,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,402,10,412,648,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1115,C02,63,115,4,3,4,4,2,2,3,5,1,0,32,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,410,9,419,648,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1116,B,75,133,4,1,3,27,1,2,4,2,1,0,33,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,169,0,1,468,15,484,745,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1116,C01,63,137,15,4,4,21,3,2,0,6,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0,446,12,458,744,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1117,B,35,143,16,2,1,3,2,3,2,0,1,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,352,14,366,585,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1117,C01,49,135,4,3,5,4,1,1,2,2,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,374,3,377,585,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1118,B,76,94,5,3,7,10,0,2,1,4,1,0,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,352,16,368,662,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1118,C01,88,116,13,1,4,10,2,6,1,1,1,0,31,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,362,5,367,661,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1118,C02,84,101,15,4,5,13,2,1,6,1,2,0,18,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,381,7,388,661,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1119,B,26,40,0,0,0,4,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,154,5,159,274,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1120,B,30,54,1,0,0,33,0,1,0,1,0,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,181,1,182,296,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1121,B,52,74,1,1,0,9,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,147,3,150,243,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1122,B,139,134,6,1,5,10,6,2,4,13,0,1,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,379,20,399,610,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1123,B,0,52,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,85,2,87,154,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1124,B,5,52,0,1,0,0,0,0,1,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,83,0,83,135,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1125,B,130,165,2,4,0,7,1,0,18,1,4,0,10,0,1,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,373,10,383,579,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1125,C01,132,153,3,2,2,5,0,0,0,1,3,29,21,0,1,7,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,396,13,409,578,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1126,B,62,74,2,9,1,16,0,0,7,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,188,2,190,296,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1127,B,101,139,1,1,1,13,7,0,8,2,2,0,19,0,0,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,361,7,368,536,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1128,B,86,90,10,1,1,5,6,0,3,5,1,0,27,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,283,9,292,433,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1128,C01,104,95,13,1,1,1,6,1,0,1,1,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,291,8,299,432,GRUPO DE RECUENTO,,,
2,5,COAHUILA,4,SAN PEDRO,33,SAN PEDRO,1129,B,102,120,8,0,1,9,3,0,5,5,4,0,12,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,292,9,301,466,GRUPO DE RECUENTO,,,
