Dtto,Cve Mpio,Municipio,Seccion,Tipo    Casilla,Contigua,Contigua Ext.,PAN,PRI,PRD,PT,PVEM,CONVERGENCIA,PANAL,PSD,PRI-PANAL,PRD-PT,PT-CONVERGENCIA,Total PRI-PANAL,Total PRD-PT,Total PT-CONVERGENCIA,NULOS,No Registrados,Total
1,47,IXTLAHUACÁN DEL RÍO,1611,B,0,,42,56,2,1,73,34,5,1,0,,,61,,,8,0,222
1,47,IXTLAHUACÁN DEL RÍO,1611,C,1,,33,51,9,1,47,53,5,0,0,,,56,,,3,0,202
1,47,IXTLAHUACÁN DEL RÍO,1612,B,0,,50,99,6,3,51,28,2,2,0,,,101,,,6,0,247
1,47,IXTLAHUACÁN DEL RÍO,1612,C,1,,53,69,7,3,51,31,5,0,1,,,75,,,8,0,228
3,48,JALOSTOTITLÁN,1613,B,0,,35,160,6,0,40,2,2,0,0,0,,162,6,,4,0,249
3,48,JALOSTOTITLÁN,1613,C,1,,65,139,3,0,47,0,0,0,0,0,,139,3,,14,0,268
3,48,JALOSTOTITLÁN,1613,C,2,,77,144,4,1,49,0,4,1,1,0,,149,5,,4,0,285
3,48,JALOSTOTITLÁN,1614,B,0,,52,158,11,6,52,3,5,0,0,0,,163,17,,13,0,300
3,48,JALOSTOTITLÁN,1614,C,1,,73,201,11,2,78,4,2,0,2,0,,205,13,,6,0,379
3,48,JALOSTOTITLÁN,1615,B,0,,83,165,11,1,67,1,3,0,0,0,,168,12,,9,0,340
3,48,JALOSTOTITLÁN,1615,C,1,,86,155,4,2,76,3,3,0,2,0,,160,6,,6,0,337
3,48,JALOSTOTITLÁN,1615,C,2,,100,155,11,1,69,2,4,0,2,0,,161,12,,8,0,352
3,48,JALOSTOTITLÁN,1616,B,0,,92,167,6,1,62,0,1,0,0,1,,168,8,,0,0,330
3,48,JALOSTOTITLÁN,1616,C,1,,109,181,7,3,64,2,0,0,1,0,,182,10,,5,0,372
3,48,JALOSTOTITLÁN,1617,B,0,,80,132,6,0,38,1,3,0,0,0,,135,6,,5,0,265
3,48,JALOSTOTITLÁN,1617,C,1,,54,164,4,1,37,1,0,0,1,0,,165,5,,5,0,267
3,48,JALOSTOTITLÁN,1618,B,0,,49,160,1,1,25,0,3,0,1,0,,164,2,,9,0,249
3,48,JALOSTOTITLÁN,1618,C,1,,47,168,1,0,20,1,0,0,1,0,,169,1,,8,0,246
3,48,JALOSTOTITLÁN,1619,B,0,,86,167,3,0,52,4,1,0,0,0,,168,3,,9,0,322
3,48,JALOSTOTITLÁN,1619,C,1,,66,210,2,0,58,4,0,0,0,0,,210,2,,5,0,345
3,48,JALOSTOTITLÁN,1620,B,0,,61,149,10,1,57,4,10,0,0,0,,159,11,,12,0,304
3,48,JALOSTOTITLÁN,1620,C,1,,75,152,7,1,57,5,2,0,1,0,,155,8,,6,0,306
3,48,JALOSTOTITLÁN,1620,C,2,,63,167,5,0,79,4,0,0,2,0,,169,5,,6,1,327
3,48,JALOSTOTITLÁN,1620,C,3,,75,140,7,1,63,4,6,0,0,0,,146,8,,4,0,300
3,48,JALOSTOTITLÁN,1621,B,0,,68,185,1,2,36,1,7,0,0,1,,192,4,,3,0,304
3,48,JALOSTOTITLÁN,1621,C,1,,58,191,3,1,33,3,5,0,0,0,,196,4,,8,1,303
3,48,JALOSTOTITLÁN,1622,B,0,,84,202,6,0,44,11,0,0,0,1,,202,7,,13,0,361
3,48,JALOSTOTITLÁN,1622,C,1,,79,210,8,1,57,7,0,0,0,0,,210,9,,4,0,366
3,48,JALOSTOTITLÁN,1622,C,2,,72,202,6,0,67,2,6,0,2,0,,210,6,,9,0,366
3,48,JALOSTOTITLÁN,1623,B,0,,107,151,5,0,49,5,1,0,152,5,,304,10,,7,0,482
3,48,JALOSTOTITLÁN,1623,C,1,,91,144,1,1,55,11,1,0,0,0,,145,2,,3,0,307
3,48,JALOSTOTITLÁN,1624,B,0,,93,156,2,2,56,4,2,0,1,0,,159,4,,0,0,316
3,48,JALOSTOTITLÁN,1624,C,1,,88,176,4,2,53,2,2,0,0,0,,178,6,,10,0,337
3,48,JALOSTOTITLÁN,1624,C,2,,103,155,3,1,54,1,2,0,0,0,,157,4,,6,0,325
3,48,JALOSTOTITLÁN,1625,B,0,,72,33,5,3,11,1,0,0,0,0,,33,8,,2,0,127
3,48,JALOSTOTITLÁN,1626,B,0,,93,100,7,2,15,2,0,1,1,0,,101,9,,2,0,223
3,48,JALOSTOTITLÁN,1626,C,1,,76,115,1,0,29,1,0,3,0,0,,115,1,,3,0,228
3,48,JALOSTOTITLÁN,1627,B,0,,15,20,1,0,4,0,1,0,0,0,,21,1,,1,0,42
3,48,JALOSTOTITLÁN,1628,B,0,,82,62,7,3,53,1,4,0,0,0,,66,10,,5,0,217
3,48,JALOSTOTITLÁN,1629,B,0,,24,36,2,1,34,1,1,0,2,1,,39,4,,9,0,111
3,48,JALOSTOTITLÁN,1630,B,0,,42,31,1,0,17,1,0,0,0,0,,31,1,,2,1,95
3,48,JALOSTOTITLÁN,1631,B,0,,97,120,2,1,74,2,2,1,0,0,,122,3,,0,0,299
3,48,JALOSTOTITLÁN,1632,B,0,,41,66,2,1,16,0,0,0,0,0,,66,3,,0,0,126
3,48,JALOSTOTITLÁN,1633,B,0,,56,59,1,0,19,1,1,1,0,0,,60,1,,2,0,140
3,48,JALOSTOTITLÁN,1633,C,1,,75,46,0,1,26,0,1,0,1,0,,48,1,,4,1,155
3,48,JALOSTOTITLÁN,1633,E,1,,84,34,1,0,19,0,0,0,0,1,,34,2,,1,0,140
3,48,JALOSTOTITLÁN,1634,B,0,,32,14,1,0,27,0,0,0,0,0,,14,1,,3,0,77
15,49,JAMAY,1635,B,0,,69,94,37,64,56,34,17,28,5,,,116,,,3,0,407
15,49,JAMAY,1635,C,1,,76,123,21,73,45,27,27,12,7,,,157,,,7,0,418
15,49,JAMAY,1635,C,2,,62,116,27,40,61,45,20,11,1,,,137,,,6,0,389
15,49,JAMAY,1636,B,0,,112,89,46,23,46,10,17,20,1,,,107,,,6,0,370
15,49,JAMAY,1636,C,1,,111,0,19,29,46,8,0,19,128,,,128,,,7,0,367
15,49,JAMAY,1636,C,2,,107,101,27,19,58,7,12,29,2,,,115,,,6,0,368
15,49,JAMAY,1636,C,3,,98,69,25,21,69,12,18,34,0,,,87,,,3,0,349
15,49,JAMAY,1637,B,0,,92,85,32,29,66,3,6,20,0,,,91,,,5,0,338
15,49,JAMAY,1637,C,1,,101,86,29,20,55,3,8,9,2,,,96,,,5,0,318
15,49,JAMAY,1637,C,2,,92,101,36,17,60,10,4,7,3,,,108,,,9,0,339
15,49,JAMAY,1638,B,0,,119,96,31,22,65,3,6,22,1,,,103,,,5,0,370
15,49,JAMAY,1638,C,1,,114,107,28,23,66,9,8,20,0,,,115,,,6,0,381
15,49,JAMAY,1639,B,0,,121,104,28,4,44,4,16,11,6,,,126,,,5,0,343
15,49,JAMAY,1639,C,1,,95,114,19,7,82,2,7,11,3,,,124,,,6,0,346
15,49,JAMAY,1640,B,0,,150,109,25,18,84,3,3,4,3,,,115,,,7,0,406
15,49,JAMAY,1641,B,0,,80,83,22,12,49,7,3,25,0,,,86,,,8,0,289
15,49,JAMAY,1641,C,1,,70,104,14,13,71,4,7,14,2,,,113,,,2,0,301
15,49,JAMAY,1641,C,2,,59,86,9,18,74,3,6,26,4,,,96,,,7,0,292
15,49,JAMAY,1642,B,0,,107,128,10,30,81,5,2,15,3,,,133,,,8,2,391
15,49,JAMAY,1642,C,1,,97,104,22,19,81,14,3,12,1,,,108,,,0,0,353
15,49,JAMAY,1643,B,0,,145,159,18,30,20,11,1,17,1,,,161,,,6,0,408
15,49,JAMAY,1643,C,1,,170,166,31,28,14,9,0,5,0,,,166,,,12,0,435
15,49,JAMAY,1643,C,2,,150,151,19,20,9,9,0,9,1,,,152,,,7,0,375
15,49,JAMAY,1644,B,0,,104,127,43,11,12,17,4,15,0,,,131,,,7,0,340
15,49,JAMAY,1644,C,1,,95,110,23,14,24,11,2,8,4,,,116,,,8,0,299
15,49,JAMAY,1644,C,2,,75,137,29,14,26,25,7,8,2,,,146,,,7,0,330
15,49,JAMAY,1645,B,0,,23,11,6,7,9,4,0,2,0,,,11,,,2,0,64
15,49,JAMAY,1646,B,0,,163,95,11,17,12,2,1,9,0,,,96,,,4,0,314
15,50,JESÚS MARÍA,1647,B,0,,176,117,11,0,59,0,4,0,0,,,121,,,9,0,376
15,50,JESÚS MARÍA,1647,C,1,,151,136,11,1,56,1,1,0,2,,,139,,,12,0,371
15,50,JESÚS MARÍA,1648,B,0,,150,148,17,0,46,0,0,0,0,,,148,,,7,2,370
15,50,JESÚS MARÍA,1648,C,1,,139,191,17,1,48,0,1,0,9,,,201,,,11,0,417
15,50,JESÚS MARÍA,1649,B,0,,133,79,6,0,71,0,0,0,2,,,81,,,15,0,306
15,50,JESÚS MARÍA,1649,C,1,,124,88,4,0,90,0,0,0,3,,,91,,,3,3,315
15,50,JESÚS MARÍA,1649,C,2,,141,81,9,1,66,1,3,0,4,,,88,,,11,2,319
15,50,JESÚS MARÍA,1650,B,0,,132,124,9,0,27,1,1,0,3,,,128,,,8,0,305
15,50,JESÚS MARÍA,1650,C,1,,140,96,10,3,37,0,2,1,0,,,98,,,6,4,299
15,50,JESÚS MARÍA,1650,C,2,,120,115,13,1,33,0,0,0,0,,,115,,,9,0,291
15,50,JESÚS MARÍA,1651,B,0,,191,129,11,0,57,0,5,0,2,,,136,,,14,0,409
15,50,JESÚS MARÍA,1651,C,1,,194,117,8,0,55,0,1,0,2,,,120,,,8,0,385
15,50,JESÚS MARÍA,1651,C,2,,158,141,16,0,40,0,0,0,2,,,143,,,12,1,370
15,50,JESÚS MARÍA,1652,B,0,,103,46,3,1,13,1,1,0,0,,,47,,,6,2,176
15,50,JESÚS MARÍA,1653,B,0,,279,61,12,2,40,4,0,2,0,,,61,,,10,0,410
15,50,JESÚS MARÍA,1654,B,0,,160,22,3,3,32,2,0,0,0,,,22,,,9,5,236
15,50,JESÚS MARÍA,1654,C,1,,167,28,1,4,19,1,0,1,0,,,28,,,3,1,225
15,50,JESÚS MARÍA,1655,B,0,,200,76,5,3,27,2,0,0,0,,,76,,,8,0,321
15,50,JESÚS MARÍA,1655,C,1,,181,95,5,3,24,0,2,0,2,,,99,,,12,0,324
15,50,JESÚS MARÍA,1655,C,2,,161,118,5,3,26,2,0,0,1,,,119,,,11,0,327
15,50,JESÚS MARÍA,1656,B,0,,163,56,56,0,8,0,1,0,1,,,58,,,2,0,287
15,50,JESÚS MARÍA,1657,B,0,,230,47,8,1,44,0,0,0,0,,,47,,,14,0,344
15,50,JESÚS MARÍA,1658,B,0,,69,82,2,1,43,3,0,0,1,,,83,,,5,0,206
15,50,JESÚS MARÍA,1658,C,1,,75,57,1,0,39,0,0,0,0,,,57,,,5,0,177
15,50,JESÚS MARÍA,1658,E,1,,213,27,4,0,48,0,0,0,0,,,27,,,5,0,297
15,50,JESÚS MARÍA,1659,B,0,,232,30,11,4,17,2,0,0,0,,,30,,,11,0,307
15,50,JESÚS MARÍA,1660,B,0,,197,15,14,0,6,1,0,1,0,,,15,,,0,0,234
15,50,JESÚS MARÍA,1660,C,1,,158,22,11,1,16,1,0,0,0,,,22,,,9,0,218
19,51,JILOTLÁN DE LOS DOLORES,1661,B,0,,113,135,47,0,0,0,11,0,4,,,150,,,8,0,318
19,51,JILOTLÁN DE LOS DOLORES,1661,C,1,,128,121,43,0,0,0,11,0,0,,,132,,,12,0,315
19,51,JILOTLÁN DE LOS DOLORES,1661,C,2,,156,119,39,0,0,0,0,0,0,,,119,,,14,0,328
19,51,JILOTLÁN DE LOS DOLORES,1662,B,0,,63,78,25,2,0,1,0,0,1,,,79,,,0,0,170
19,51,JILOTLÁN DE LOS DOLORES,1663,B,0,,17,21,10,0,0,0,0,0,1,,,22,,,1,0,50
19,51,JILOTLÁN DE LOS DOLORES,1664,B,0,,46,109,68,0,2,0,4,0,6,,,119,,,3,0,238
19,51,JILOTLÁN DE LOS DOLORES,1665,B,0,,83,42,102,4,1,1,0,2,0,,,42,,,0,0,235
19,51,JILOTLÁN DE LOS DOLORES,1665,C,1,,90,43,87,2,0,1,3,1,0,,,46,,,13,0,240
19,51,JILOTLÁN DE LOS DOLORES,1666,B,0,,44,87,98,0,0,0,0,0,0,,,87,,,3,8,240
19,51,JILOTLÁN DE LOS DOLORES,1666,C,1,,34,55,144,0,0,0,1,2,1,,,57,,,7,0,244
19,51,JILOTLÁN DE LOS DOLORES,1666,E,1,,77,140,106,0,2,0,0,0,1,,,141,,,5,0,331
19,51,JILOTLÁN DE LOS DOLORES,1667,B,0,,77,98,23,2,0,0,0,0,2,,,100,,,8,0,210
19,51,JILOTLÁN DE LOS DOLORES,1668,B,0,,88,100,27,1,0,0,2,1,2,,,104,,,4,0,225
19,51,JILOTLÁN DE LOS DOLORES,1668,E,1,,24,92,67,0,0,0,2,0,3,,,97,,,5,10,203
19,51,JILOTLÁN DE LOS DOLORES,1669,B,0,,98,133,67,3,1,0,1,0,3,,,137,,,4,0,310
19,51,JILOTLÁN DE LOS DOLORES,1670,B,0,,79,35,33,1,0,0,2,1,0,,,37,,,4,0,155
17,52,JOCOTEPEC,1671,B,0,,84,49,7,7,195,12,1,6,1,,,51,,,6,0,368
17,52,JOCOTEPEC,1671,C,1,,62,53,3,6,199,15,1,4,0,,,54,,,10,0,353
17,52,JOCOTEPEC,1671,C,2,,66,54,9,6,192,29,3,7,0,,,57,,,9,0,375
17,52,JOCOTEPEC,1672,B,0,,79,77,8,2,165,24,5,1,0,,,82,,,2,0,363
17,52,JOCOTEPEC,1672,C,1,,82,63,14,6,142,17,1,0,4,,,68,,,10,0,339
17,52,JOCOTEPEC,1672,C,2,,90,77,3,6,163,14,5,0,1,,,83,,,15,1,375
17,52,JOCOTEPEC,1673,B,0,,49,84,4,4,120,13,1,2,0,,,85,,,5,0,282
17,52,JOCOTEPEC,1673,C,1,,84,69,2,2,97,25,3,0,4,,,76,,,5,0,291
17,52,JOCOTEPEC,1674,B,0,,99,41,4,14,171,26,2,1,2,,,45,,,7,0,367
17,52,JOCOTEPEC,1674,C,1,,98,46,1,8,166,37,2,4,0,,,48,,,8,0,370
17,52,JOCOTEPEC,1674,C,2,,99,39,4,14,174,11,4,6,2,,,45,,,10,0,363
17,52,JOCOTEPEC,1674,C,3,,101,44,8,18,137,47,3,2,3,,,50,,,8,0,371
17,52,JOCOTEPEC,1675,B,0,,57,29,12,10,160,26,0,2,0,,,29,,,5,0,301
17,52,JOCOTEPEC,1675,C,1,,66,33,7,4,148,37,0,4,1,,,34,,,4,1,305
17,52,JOCOTEPEC,1675,E,1,,88,54,7,17,138,50,0,13,0,,,54,,,11,0,378
17,52,JOCOTEPEC,1675,E,1,1,96,61,3,17,145,33,0,7,2,,,63,,,13,0,377
17,52,JOCOTEPEC,1675,E,1,2,100,54,10,17,133,69,0,8,2,,,56,,,2,0,395
17,52,JOCOTEPEC,1676,B,0,,166,63,7,8,156,18,2,2,0,,,65,,,8,0,430
17,52,JOCOTEPEC,1676,C,1,,156,62,7,14,166,19,5,2,0,,,67,,,9,0,440
17,52,JOCOTEPEC,1676,C,2,,191,67,12,5,144,23,2,10,2,,,71,,,14,0,470
17,52,JOCOTEPEC,1677,B,0,,127,81,0,9,188,41,0,0,0,,,81,,,11,0,457
17,52,JOCOTEPEC,1677,C,1,,114,77,8,6,189,24,0,3,0,,,77,,,8,0,429
17,52,JOCOTEPEC,1678,B,0,,116,37,21,4,165,20,3,0,1,,,41,,,4,0,371
17,52,JOCOTEPEC,1678,C,1,,100,48,1,4,144,26,3,1,0,,,51,,,7,0,334
17,52,JOCOTEPEC,1678,C,2,,106,50,10,7,145,18,2,4,0,,,52,,,7,0,349
17,52,JOCOTEPEC,1678,C,3,,103,46,13,6,144,14,3,10,0,,,49,,,5,0,344
17,52,JOCOTEPEC,1679,B,0,,100,56,15,2,32,12,1,1,2,,,59,,,5,0,226
17,52,JOCOTEPEC,1680,B,0,,157,87,13,1,26,6,0,2,2,,,89,,,4,0,298
17,52,JOCOTEPEC,1681,B,0,,115,77,2,5,53,23,3,3,0,,,80,,,16,0,297
17,52,JOCOTEPEC,1681,C,1,,112,79,7,7,56,16,0,5,1,,,80,,,10,0,293
17,52,JOCOTEPEC,1681,C,2,,156,99,2,7,37,8,0,8,2,,,101,,,9,0,328
17,52,JOCOTEPEC,1681,C,3,,139,101,2,7,29,21,1,9,3,,,105,,,8,0,320
17,52,JOCOTEPEC,1682,B,0,,152,111,6,16,21,8,4,5,2,,,117,,,10,0,335
17,52,JOCOTEPEC,1682,C,1,,140,106,8,10,19,12,4,6,3,,,113,,,8,0,316
17,52,JOCOTEPEC,1682,C,2,,121,118,7,12,35,9,3,4,2,,,123,,,10,0,321
17,52,JOCOTEPEC,1683,B,0,,115,88,9,4,45,0,2,12,2,,,92,,,6,0,283
17,52,JOCOTEPEC,1683,C,1,,132,76,8,2,36,4,2,9,0,,,78,,,9,1,279
17,52,JOCOTEPEC,1684,B,0,,112,111,14,2,38,6,4,3,2,,,117,,,2,0,294
17,52,JOCOTEPEC,1684,C,1,,83,117,15,0,34,3,0,5,2,,,119,,,9,0,268
17,52,JOCOTEPEC,1684,C,2,,105,107,8,4,27,11,2,3,2,,,111,,,6,0,275
17,52,JOCOTEPEC,1685,B,0,,159,90,5,3,34,6,0,0,2,,,92,,,13,0,312
17,52,JOCOTEPEC,1685,C,1,,123,105,18,15,42,22,2,2,2,,,109,,,7,0,338
17,52,JOCOTEPEC,1686,B,0,,68,80,25,2,68,12,1,2,4,,,85,,,8,0,270
17,52,JOCOTEPEC,1686,C,1,,100,70,20,5,52,16,0,0,0,,,70,,,19,0,282
17,52,JOCOTEPEC,1686,E,1,,119,51,11,7,28,12,2,1,0,,,53,,,7,0,238
17,52,JOCOTEPEC,1687,B,0,,52,40,7,2,91,18,0,0,0,,,40,,,7,0,217
17,52,JOCOTEPEC,1687,C,1,,85,56,10,1,80,5,1,0,0,,,57,,,6,0,244
17,52,JOCOTEPEC,1688,B,0,,73,182,19,30,31,18,1,2,0,,,183,,,12,0,368
17,52,JOCOTEPEC,1688,C,1,,105,128,19,13,32,18,3,4,1,,,132,,,6,0,329
17,52,JOCOTEPEC,1688,C,2,,86,177,24,17,33,7,4,1,3,,,184,,,4,0,356
17,53,JUANACATLÁN,1689,B,0,,97,95,11,1,45,75,2,0,0,,,97,,,7,0,333
17,53,JUANACATLÁN,1689,C,1,,91,86,11,3,59,77,2,0,4,,,92,,,3,1,337
17,53,JUANACATLÁN,1690,B,0,,138,140,16,1,83,90,0,0,0,,,140,,,9,0,477
17,53,JUANACATLÁN,1690,C,1,,141,145,12,1,81,79,0,0,3,,,148,,,3,0,465
17,53,JUANACATLÁN,1691,B,0,,100,95,21,1,83,90,0,0,1,,,96,,,3,0,394
17,53,JUANACATLÁN,1691,C,1,,80,96,12,1,77,81,1,0,0,,,97,,,10,0,358
17,53,JUANACATLÁN,1691,C,2,,75,124,10,1,75,70,1,0,2,,,127,,,7,0,365
17,53,JUANACATLÁN,1692,B,0,,95,100,10,1,67,107,1,0,1,,,102,,,12,0,394
17,53,JUANACATLÁN,1692,C,1,,121,93,9,0,55,119,3,0,0,,,96,,,11,0,411
17,53,JUANACATLÁN,1692,C,2,,91,80,6,3,66,134,2,0,0,,,82,,,11,0,393
17,53,JUANACATLÁN,1693,B,0,,14,99,4,2,21,110,0,0,2,,,101,,,6,0,258
17,53,JUANACATLÁN,1693,C,1,,25,82,3,0,14,133,0,0,0,,,82,,,6,0,263
17,53,JUANACATLÁN,1694,B,0,,122,87,19,3,74,48,1,0,0,,,88,,,8,0,362
17,53,JUANACATLÁN,1694,C,1,,149,81,10,1,49,53,1,0,0,,,82,,,5,0,349
17,53,JUANACATLÁN,1695,B,0,,68,131,18,1,44,157,2,0,3,,,136,,,11,0,435
17,53,JUANACATLÁN,1695,C,1,,105,109,12,2,41,145,0,1,1,,,110,,,7,0,423
17,53,JUANACATLÁN,1695,E,1,,63,28,4,1,13,24,4,0,0,,,32,,,0,0,137
18,54,JUCHITLÁN,1696,B,0,,156,119,56,0,0,0,35,0,3,,,157,,,11,2,382
18,54,JUCHITLÁN,1696,C,1,,169,131,56,0,0,0,21,0,1,,,153,,,6,1,385
18,54,JUCHITLÁN,1697,B,0,,133,93,38,0,0,0,21,0,5,,,119,,,4,3,297
18,54,JUCHITLÁN,1697,C,1,,156,110,41,1,1,0,16,0,12,,,138,,,4,0,341
18,54,JUCHITLÁN,1698,B,0,,84,152,35,0,0,0,31,0,4,,,187,,,4,0,310
18,54,JUCHITLÁN,1698,C,1,,121,125,41,0,0,0,18,0,9,,,152,,,7,3,324
18,54,JUCHITLÁN,1699,B,0,,210,102,39,0,3,0,12,0,2,,,116,,,9,0,377
18,54,JUCHITLÁN,1700,B,0,,115,122,10,0,0,0,9,0,4,,,135,,,3,4,267
18,54,JUCHITLÁN,1700,C,1,,143,100,19,0,0,0,6,0,1,,,107,,,7,1,277
18,54,JUCHITLÁN,1701,B,0,,89,88,17,0,0,0,8,0,3,,,99,,,3,0,208
2,55,LAGOS DE MORENO,1702,B,0,,128,169,17,6,19,0,11,1,1,,,181,,,7,0,359
2,55,LAGOS DE MORENO,1702,C,1,,135,174,14,4,16,0,11,3,0,,,185,,,0,0,357
2,55,LAGOS DE MORENO,1702,C,2,,127,193,26,2,11,0,8,2,0,,,201,,,9,348,726
2,55,LAGOS DE MORENO,1702,C,3,,122,182,14,5,11,1,15,5,0,,,197,,,6,1,362
2,55,LAGOS DE MORENO,1702,C,4,,137,191,21,4,16,2,9,1,1,,,201,,,12,0,394
2,55,LAGOS DE MORENO,1702,C,5,,144,166,15,2,12,0,7,1,1,,,174,,,17,1,366
2,55,LAGOS DE MORENO,1703,B,0,,140,175,16,7,10,0,13,2,0,,,188,,,12,0,375
2,55,LAGOS DE MORENO,1703,C,1,,112,171,18,6,8,0,14,2,2,,,187,,,10,0,343
2,55,LAGOS DE MORENO,1703,C,2,,148,182,14,4,8,0,5,1,0,,,187,,,13,2,377
2,55,LAGOS DE MORENO,1704,B,0,,106,155,9,2,10,1,5,1,0,,,160,,,8,0,297
2,55,LAGOS DE MORENO,1704,C,1,,120,165,8,4,9,0,1,1,2,,,168,,,7,0,317
2,55,LAGOS DE MORENO,1704,C,2,,113,182,9,2,4,0,4,2,2,,,188,,,10,0,328
2,55,LAGOS DE MORENO,1705,B,0,,98,118,11,5,13,0,1,0,0,,,119,,,8,0,254
2,55,LAGOS DE MORENO,1705,C,1,,89,142,5,5,15,0,3,0,0,,,145,,,5,0,264
2,55,LAGOS DE MORENO,1706,B,0,,125,196,9,5,6,0,14,7,0,,,210,,,4,0,366
2,55,LAGOS DE MORENO,1706,C,1,,168,180,14,3,6,0,4,5,2,,,186,,,5,0,387
2,55,LAGOS DE MORENO,1706,C,2,,112,192,7,3,10,1,5,1,2,,,199,,,7,0,340
2,55,LAGOS DE MORENO,1706,C,3,,115,215,11,2,12,0,10,2,0,,,225,,,7,0,374
2,55,LAGOS DE MORENO,1707,B,0,,154,181,12,6,8,1,15,1,1,,,197,,,13,0,392
2,55,LAGOS DE MORENO,1707,C,1,,164,200,13,5,11,0,4,0,0,,,204,,,15,0,412
2,55,LAGOS DE MORENO,1707,C,2,,151,195,12,1,13,1,8,1,2,,,205,,,8,0,392
2,55,LAGOS DE MORENO,1707,C,3,,153,199,19,2,9,1,11,0,4,,,214,,,15,0,413
2,55,LAGOS DE MORENO,1708,B,0,,109,128,9,3,3,2,6,1,2,,,136,,,7,0,270
2,55,LAGOS DE MORENO,1708,C,1,,129,118,14,5,4,0,8,1,2,,,128,,,12,0,293
2,55,LAGOS DE MORENO,1708,C,2,,121,138,13,1,3,2,7,2,1,,,146,,,8,0,296
2,55,LAGOS DE MORENO,1708,C,3,,94,138,11,1,9,0,14,0,1,,,153,,,8,0,276
2,55,LAGOS DE MORENO,1709,B,0,,116,162,15,6,6,2,9,1,5,,,176,,,12,0,334
2,55,LAGOS DE MORENO,1709,C,1,,124,152,8,3,8,0,13,1,1,,,166,,,5,0,315
2,55,LAGOS DE MORENO,1709,C,2,,90,173,12,0,8,0,15,3,4,,,192,,,11,1,317
2,55,LAGOS DE MORENO,1710,B,0,,122,138,12,4,10,0,8,4,5,,,151,,,24,0,327
2,55,LAGOS DE MORENO,1710,C,1,,116,172,14,7,14,0,7,0,3,,,182,,,17,0,350
2,55,LAGOS DE MORENO,1711,B,0,,118,151,12,1,13,0,20,3,0,,,171,,,11,1,330
2,55,LAGOS DE MORENO,1711,C,1,,138,165,15,2,10,1,14,4,1,,,180,,,5,1,356
2,55,LAGOS DE MORENO,1711,C,2,,137,167,8,2,14,0,13,2,3,,,183,,,12,0,358
2,55,LAGOS DE MORENO,1711,C,3,,107,170,16,3,11,0,16,0,0,,,186,,,9,0,332
2,55,LAGOS DE MORENO,1711,C,4,,141,155,10,9,12,0,19,0,0,,,174,,,13,1,360
2,55,LAGOS DE MORENO,1711,C,5,,112,159,14,6,20,0,15,1,3,,,177,,,12,0,342
2,55,LAGOS DE MORENO,1712,B,0,,130,111,8,3,11,0,4,1,6,,,121,,,5,0,279
2,55,LAGOS DE MORENO,1712,C,1,,145,123,12,5,5,0,11,5,0,,,134,,,11,0,317
2,55,LAGOS DE MORENO,1713,B,0,,128,155,14,5,15,1,6,2,1,,,162,,,12,0,339
2,55,LAGOS DE MORENO,1713,C,1,,104,153,9,4,16,1,6,2,1,,,160,,,13,0,309
2,55,LAGOS DE MORENO,1713,C,2,,116,150,13,4,19,1,10,2,1,,,161,,,13,0,329
2,55,LAGOS DE MORENO,1713,C,3,,115,146,14,5,19,0,11,1,1,,,158,,,0,0,312
2,55,LAGOS DE MORENO,1713,C,4,,109,139,22,9,14,1,8,2,3,,,150,,,10,0,317
2,55,LAGOS DE MORENO,1713,C,5,,120,142,27,2,10,0,8,0,1,,,151,,,15,0,325
2,55,LAGOS DE MORENO,1713,C,6,,120,124,8,6,14,0,17,2,2,,,143,,,9,3,305
2,55,LAGOS DE MORENO,1714,B,0,,152,185,7,2,7,1,6,3,0,,,191,,,9,0,372
2,55,LAGOS DE MORENO,1714,C,1,,178,148,18,3,6,0,8,2,2,,,158,,,19,0,384
2,55,LAGOS DE MORENO,1714,C,2,,166,177,13,5,7,1,10,0,6,,,193,,,9,1,395
2,55,LAGOS DE MORENO,1715,B,0,,148,176,21,2,16,0,5,0,3,,,184,,,12,0,383
2,55,LAGOS DE MORENO,1715,C,1,,142,149,9,4,10,0,6,0,1,,,156,,,15,0,336
2,55,LAGOS DE MORENO,1715,C,2,,111,195,19,6,20,0,4,0,2,,,201,,,9,0,366
2,55,LAGOS DE MORENO,1715,C,3,,140,216,8,7,17,0,5,3,1,,,222,,,10,0,407
2,55,LAGOS DE MORENO,1715,C,4,,147,173,14,5,10,0,2,0,2,,,177,,,11,0,364
2,55,LAGOS DE MORENO,1715,C,5,,143,195,19,5,16,0,8,3,4,,,207,,,16,0,409
2,55,LAGOS DE MORENO,1716,B,0,,94,161,7,7,11,0,2,3,1,,,164,,,14,0,300
2,55,LAGOS DE MORENO,1717,B,0,,78,114,6,2,8,0,2,1,4,,,120,,,6,0,221
2,55,LAGOS DE MORENO,1717,C,1,,82,102,5,2,9,0,9,2,2,,,113,,,10,1,224
2,55,LAGOS DE MORENO,1718,B,0,,79,123,10,2,3,0,4,1,1,,,128,,,16,0,239
2,55,LAGOS DE MORENO,1719,B,0,,108,156,5,7,5,1,2,2,4,,,162,,,6,0,296
2,55,LAGOS DE MORENO,1719,C,1,,104,163,8,10,6,0,3,1,0,,,166,,,3,0,298
