CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1985,1,20,41,5,7,2,8,5,3,66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,,,164,0,15,179,317
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1986,1,11,64,2,0,1,0,3,12,31,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,,,,,133,0,12,145,250
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1987,1,14,30,0,0,2,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,72,0,3,75,115
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1988,1,20,164,3,9,2,2,15,4,54,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,1,,,,,288,0,19,307,524
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1989,1,18,64,2,1,1,3,3,6,49,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,,,,,157,0,8,165,269
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1990,1,28,128,3,2,4,2,0,8,61,1,2,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0,3,3,0,0,,,,,252,0,11,263,396
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1991,1,7,162,3,7,9,5,9,6,116,6,1,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,2,,,,,339,0,6,345,527
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1992,1,18,107,4,4,12,4,3,3,37,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,4,0,1,,,,,212,0,13,225,380
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1993,1,21,91,5,3,7,10,2,19,74,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,,,,,242,0,13,255,390
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1994,1,9,72,6,3,9,2,7,7,110,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,,,,,243,0,7,250,395
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1995,1,13,46,1,2,3,0,3,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,97,0,7,104,179
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1996,1,14,82,0,3,14,0,4,7,70,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,,,,,202,0,3,205,347
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1997,1,30,101,4,3,8,1,4,23,118,5,4,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,7,0,0,2,,,,,315,0,16,331,590
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1998,1,13,65,3,4,7,1,10,8,74,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,,,,,195,1,16,212,365
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,1999,1,18,15,3,2,2,4,1,5,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,77,0,4,81,130
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2000,1,6,63,1,2,0,0,6,6,42,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,,,,,134,0,0,134,216
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2001,1,16,78,2,1,6,2,6,6,64,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,,,,,194,0,10,204,303
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2002,1,12,59,4,1,4,3,3,3,77,1,5,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,,,,,178,0,6,184,297
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2003,1,6,57,1,3,4,3,3,3,82,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,166,0,4,170,257
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2004,1,16,50,8,1,3,6,3,14,126,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,,,,,239,0,4,243,386
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2005,1,20,51,4,3,3,20,5,21,164,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,302,0,15,317,459
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2006,1,16,77,2,6,5,8,5,15,162,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,2,,,,,315,0,8,323,520
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2007,2,28,118,6,1,13,13,6,22,278,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,4,,,,,501,0,15,516,791
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2008,1,19,55,7,1,5,5,2,7,101,1,4,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,1,,,,,215,0,7,222,349
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2009,1,18,57,10,1,2,6,3,32,150,4,3,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,2,0,2,0,,,,,296,0,11,307,455
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2010,1,20,124,4,0,5,5,1,29,183,4,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,1,1,0,2,,,,,387,0,10,397,572
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2011,1,22,85,4,1,8,9,9,24,130,4,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,2,,,,,307,0,7,314,424
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2012,1,17,73,5,4,8,32,5,28,162,0,2,0,2,1,1,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,,,,,349,0,13,362,545
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2013,1,8,87,4,2,9,4,0,14,116,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,253,0,8,261,388
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2014,1,48,94,1,5,13,6,10,38,139,4,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,2,,,,,369,0,9,378,568
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2015,1,15,65,0,3,5,5,2,10,127,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,,,,,239,0,4,243,339
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2016,1,12,52,3,0,3,3,3,10,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,128,0,6,134,200
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2017,1,17,73,5,3,7,4,3,17,96,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,,,,,241,0,6,247,409
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2018,1,6,25,0,3,3,1,4,16,43,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,107,0,4,111,168
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2019,1,20,102,12,3,8,8,6,40,109,6,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0,1,,,,,324,0,12,336,523
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2020,1,17,73,3,1,0,3,2,7,27,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,,,,,139,0,8,147,251
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2021,1,24,52,1,3,5,23,2,49,66,6,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,237,0,9,246,370
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2022,1,8,19,1,2,1,0,4,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,71,0,8,79,125
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2023,1,26,63,1,1,6,6,4,38,72,2,2,0,1,0,1,0,1,0,1,0,0,0,3,3,2,0,1,0,0,2,,,,,236,0,13,249,383
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2024,1,20,81,23,2,2,7,3,31,60,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,1,0,0,,,,,241,0,9,250,356
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2025,1,29,82,2,0,0,4,1,30,46,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,,,,,203,0,7,210,270
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2026,1,18,50,0,1,3,2,2,20,60,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,,,165,0,8,173,247
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2027,1,8,56,2,1,1,8,5,34,50,2,1,0,1,0,0,0,0,0,1,0,1,2,3,1,0,0,1,0,0,0,,,,,178,0,6,184,265
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2028,1,22,75,3,4,2,3,1,31,56,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,,,,,204,0,4,208,333
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2029,1,59,63,8,4,5,7,1,37,77,1,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,,,,,269,0,7,276,373
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2030,1,29,57,3,2,4,8,3,49,32,0,2,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,,,,,195,0,2,197,275
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2031,1,47,41,13,6,0,6,3,31,62,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,214,0,4,218,333
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2032,1,39,112,16,5,9,7,4,39,103,0,4,0,2,2,0,0,0,0,1,0,0,1,3,2,0,0,8,3,0,0,,,,,360,0,12,372,552
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2033,1,12,55,4,0,0,3,0,8,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,,133,0,4,137,194
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2034,1,57,122,12,3,5,1,2,37,96,5,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,2,0,2,,,,,353,0,10,363,571
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2035,1,7,42,2,0,1,4,2,18,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,,,,,135,0,10,145,215
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2036,1,6,34,0,3,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,58,0,3,61,116
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2037,1,13,41,2,1,0,5,0,6,19,1,1,0,1,0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,,,,,97,0,7,104,180
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2039,1,36,188,3,5,11,12,2,89,64,3,2,1,0,2,0,1,0,0,4,0,0,2,1,2,1,0,3,2,0,2,,,,,436,0,17,453,618
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2040,1,16,73,3,4,1,5,1,33,17,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,,,,,158,0,1,159,230
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2041,1,18,77,2,5,2,4,1,38,70,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,,,,,226,0,8,234,311
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2042,1,16,48,3,1,3,3,3,29,26,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,137,0,2,139,179
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2043,1,108,131,2,4,4,10,2,108,60,2,3,5,0,1,1,0,2,2,1,0,2,2,1,3,0,0,0,0,0,1,,,,,455,0,15,470,629
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2044,1,54,134,4,1,3,5,8,130,85,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,,,,,433,0,23,456,632
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2045,1,19,86,1,4,3,15,19,15,49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,217,0,7,224,334
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2046,1,27,105,4,4,12,8,7,26,105,3,15,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,2,,,,,324,0,15,339,560
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2047,1,27,112,2,3,9,12,15,33,98,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,0,1,,,,,325,0,11,336,511
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2048,1,44,120,4,2,9,7,8,52,108,5,2,0,2,2,1,0,2,0,3,0,0,0,5,0,0,0,0,3,2,4,,,,,385,0,11,396,619
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2049,1,35,78,3,3,2,16,6,24,88,2,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,2,,,,,271,0,11,282,363
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2050,2,75,135,12,9,12,10,7,46,123,3,3,0,1,0,1,0,0,0,0,0,0,0,7,2,1,0,8,1,0,3,,,,,459,0,20,479,786
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2051,1,5,35,3,3,2,0,0,4,43,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,105,0,6,111,165
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2052,1,2,29,1,1,1,0,0,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,,,,84,0,0,84,109
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2053,1,12,30,5,3,0,9,0,18,35,2,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,,,,,122,0,3,125,154
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2054,1,35,81,9,3,3,14,1,31,61,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,2,0,1,,,,,250,0,14,264,411
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2055,1,45,85,7,2,0,18,11,59,186,6,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5,1,1,3,,,,,438,0,10,448,657
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2056,1,21,74,10,2,5,8,5,33,135,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,,,,,307,0,4,311,449
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2057,1,39,42,0,0,7,16,3,23,72,3,1,0,3,1,0,0,1,1,1,0,0,1,1,0,0,0,3,2,0,0,,,,,220,0,15,235,383
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2058,1,22,85,3,3,7,10,9,45,162,8,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,366,0,15,381,520
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2059,1,28,38,2,3,4,10,7,17,99,3,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,,220,0,15,235,352
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2060,1,45,116,10,4,2,21,21,36,154,3,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,5,1,0,2,,,,,427,0,11,438,689
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2061,1,51,114,10,7,11,15,11,30,173,4,5,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,4,2,0,2,,,,,447,0,17,464,733
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2062,1,46,107,12,8,16,23,12,24,166,7,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,5,2,0,4,,,,,439,0,13,452,721
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2063,1,34,66,22,5,9,21,6,25,198,9,2,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,12,1,0,4,,,,,420,0,20,440,703
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2064,2,49,96,9,2,11,17,12,64,216,17,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,,,,,504,0,20,524,792
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2065,1,23,44,3,2,6,14,7,10,107,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,228,0,10,238,345
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2066,1,29,91,5,3,6,11,4,38,192,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,,,,387,0,5,392,595
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2067,2,48,86,6,3,5,17,6,65,292,3,5,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,2,2,0,4,,,,,549,0,19,568,833
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2068,2,30,111,9,2,3,53,4,50,282,7,2,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,10,1,0,2,,,,,572,0,20,592,908
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2069,1,17,73,2,3,12,13,7,32,175,10,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,2,,,,,357,0,12,369,599
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2070,1,31,90,7,4,12,13,5,24,217,8,2,1,0,0,0,0,1,3,0,0,1,0,0,4,0,0,9,1,1,0,,,,,434,0,19,453,726
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2071,1,19,112,5,3,11,9,4,7,77,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,,257,0,6,263,398
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2072,1,30,76,2,1,7,13,1,34,173,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,,,,,355,0,5,360,536
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2073,1,20,78,4,3,5,7,1,24,224,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,,,,,377,0,9,386,548
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2074,1,13,110,4,2,3,11,3,21,201,2,2,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,8,0,0,2,,,,,391,0,11,402,613
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2075,1,12,91,1,4,4,17,1,34,159,4,1,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,0,0,,,,,337,0,19,356,524
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2076,1,18,55,7,0,2,21,0,0,150,7,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,0,2,0,2,,,,,272,0,10,282,546
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2077,1,32,69,6,3,9,11,14,29,187,7,2,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,3,1,0,6,,,,,384,0,19,403,625
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2078,1,5,72,1,6,3,6,7,10,111,4,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,0,0,,,,,236,2,9,247,397
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2079,1,22,75,1,1,5,9,5,19,120,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,2,,,,,270,0,12,282,413
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2080,1,6,64,2,0,3,7,7,13,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,,,,,176,0,7,183,226
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2081,1,9,65,2,1,4,0,3,10,80,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,,,,,184,0,7,191,255
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2082,2,23,182,9,3,6,25,7,78,266,8,4,3,1,2,2,1,2,0,1,0,0,1,5,4,0,0,6,2,0,1,,,,,642,0,27,669,1064
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2083,1,20,80,8,1,4,12,6,36,130,80,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,,,,,385,0,13,398,501
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2084,1,17,73,3,3,2,2,1,9,46,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,0,3,,,,,170,0,5,175,260
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2085,1,39,63,3,6,3,2,2,33,117,11,2,1,0,2,3,0,0,0,5,0,1,0,3,2,0,0,8,0,0,2,,,,,308,0,15,323,521
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2086,1,21,64,4,2,8,3,4,51,164,25,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,7,,,,,362,0,19,381,544
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2087,1,5,113,0,3,3,4,3,38,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,305,0,16,321,487
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2088,1,25,59,6,1,11,4,2,8,89,8,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,,,,,224,0,8,232,363
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2089,1,66,98,10,4,14,7,2,9,129,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,,,,,360,0,18,378,583
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2090,1,30,65,4,3,9,19,4,13,165,4,0,0,0,0,1,0,0,1,0,0,0,1,3,2,0,0,4,1,1,1,,,,,331,0,10,341,623
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2091,1,14,33,3,3,7,4,3,9,124,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,,,,,210,0,12,222,431
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2092,1,17,82,16,4,11,10,2,45,157,11,3,0,0,0,0,0,1,0,0,0,0,1,2,3,1,0,13,2,0,1,,,,,382,0,6,388,631
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2093,1,7,27,6,2,4,4,1,10,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,153,0,12,165,303
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2094,1,14,100,8,6,10,8,0,18,151,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,,,,,332,0,8,340,572
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2095,2,24,114,17,5,9,17,3,31,165,9,1,2,3,1,1,0,0,1,2,1,0,0,0,2,1,0,8,0,0,0,,,,,417,0,14,431,785
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2096,2,31,120,12,6,22,26,4,36,347,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,3,,,,,641,0,26,667,1134
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2097,2,27,54,4,5,4,8,8,29,312,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,2,4,,,,,474,0,10,484,754
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2098,1,28,23,4,7,10,8,1,13,113,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,,,,,225,0,12,237,455
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2099,1,15,65,3,2,16,11,4,39,163,9,2,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,12,3,0,0,,,,,352,0,19,371,680
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2100,1,15,46,3,3,9,4,5,14,164,3,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,2,,,,,286,0,9,295,470
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,1,22,815,1307,92,93,212,103,84,474,3973,98,131,4,13,1,4,3,3,2,5,1,0,1,26,7,3,5,87,20,7,16,,,,,7590,1,124,7715,13647
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,2,1,35,28,0,2,3,3,2,10,82,3,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,178,0,0,178,266
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,3,1,88,88,2,9,8,6,13,19,203,3,9,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,0,0,0,,,,,457,2,9,468,665
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,4,1,28,61,2,4,7,3,10,13,132,4,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,,,,,276,0,4,280,391
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,5,1,20,41,4,3,10,4,10,25,153,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,,,,,282,1,7,290,466
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,6,1,24,27,3,1,8,1,4,15,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,157,0,0,157,226
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,7,1,46,73,3,6,6,4,4,26,186,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,2,,,,,369,0,10,379,590
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,8,1,42,66,3,5,7,3,6,16,171,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,0,5,,,,,342,0,5,347,557
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,9,1,29,45,9,3,4,4,6,13,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,,,,,221,0,9,230,364
