CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,15,IZAMAL,17,CHANKOM,71,E02,35,118,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,154,0,154,164,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,17,CHANKOM,72,B,154,198,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,353,3,356,377,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,17,CHANKOM,72,C01,162,187,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,349,0,349,377,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,17,CHANKOM,73,B,281,279,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,560,4,564,611,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,17,CHANKOM,74,B,230,311,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,,,,0,542,2,544,580,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,75,B,178,216,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,394,4,398,468,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,75,C01,208,207,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,0,416,2,418,468,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,76,B,231,257,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,491,4,495,600,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,76,C01,231,274,0,2,0,0,2,0,0,1,,,,,,,,,,,,,,0,,,,,,,0,510,7,517,599,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,77,B,191,173,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,364,1,365,380,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,77,C01,198,159,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,360,2,362,379,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,78,B,307,302,9,0,0,0,7,8,0,0,,,,,,,,,,,,,,6,,,,,,,0,639,7,646,717,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,78,C01,304,311,2,0,0,0,3,7,0,0,,,,,,,,,,,,,,5,,,,,,,5,632,0,637,717,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,78,C02,307,300,4,0,0,0,2,3,0,0,,,,,,,,,,,,,,5,,,,,,,0,621,6,627,717,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,78,C03,341,253,1,1,0,0,9,3,0,0,,,,,,,,,,,,,,3,,,,,,,0,611,8,619,716,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,79,B,247,236,2,0,0,0,1,4,0,0,,,,,,,,,,,,,,3,,,,,,,0,493,3,496,565,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,79,C01,230,251,2,0,0,0,3,2,0,0,,,,,,,,,,,,,,2,,,,,,,0,490,5,495,564,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,79,C02,248,212,3,0,0,0,1,2,0,0,,,,,,,,,,,,,,3,,,,,,,0,469,11,480,564,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,80,B,276,228,0,1,0,0,3,2,0,0,,,,,,,,,,,,,,0,,,,,,,0,510,4,514,558,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,80,C01,292,209,2,0,0,0,0,3,1,0,,,,,,,,,,,,,,0,,,,,,,0,507,3,510,558,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,80,C02,251,233,2,0,0,0,3,1,0,0,,,,,,,,,,,,,,0,,,,,,,0,490,4,494,558,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,81,B,278,274,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,555,2,557,620,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,81,C01,267,247,6,0,0,0,8,2,0,0,,,,,,,,,,,,,,1,,,,,,,0,531,8,539,620,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,81,C02,302,236,5,0,0,0,7,1,0,0,,,,,,,,,,,,,,3,,,,,,,0,554,4,558,620,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,81,C03,276,262,2,0,0,0,3,4,0,0,,,,,,,,,,,,,,1,,,,,,,0,548,3,551,619,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,82,B,181,202,0,0,0,0,1,6,0,0,,,,,,,,,,,,,,0,,,,,,,0,390,2,392,424,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,82,C01,192,179,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,3,,,,,,,0,377,4,381,424,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,82,E01,178,220,0,2,0,0,14,1,0,0,,,,,,,,,,,,,,2,,,,,,,0,417,0,417,451,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,83,B,295,178,1,1,0,0,2,1,0,0,,,,,,,,,,,,,,0,,,,,,,0,478,1,479,582,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,83,C01,256,205,1,4,0,0,0,5,0,0,,,,,,,,,,,,,,5,,,,,,,0,476,5,481,582,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,83,C02,263,198,0,1,0,0,0,7,0,0,,,,,,,,,,,,,,0,,,,,,,0,469,0,469,582,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,84,B,246,280,2,5,0,0,9,5,0,0,,,,,,,,,,,,,,3,,,,,,,0,550,11,561,689,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,84,C01,228,285,4,6,0,0,2,1,1,1,,,,,,,,,,,,,,4,,,,,,,0,532,13,545,688,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,85,B,198,232,0,0,0,0,5,1,0,0,,,,,,,,,,,,,,1,,,,,,,0,437,4,441,484,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,86,B,261,298,1,1,0,0,8,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,569,5,574,608,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,86,C01,241,315,1,0,0,0,6,2,0,0,,,,,,,,,,,,,,1,,,,,,,0,566,5,571,607,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,86,E01,253,239,4,0,0,0,2,3,0,0,,,,,,,,,,,,,,2,,,,,,,0,503,8,511,546,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,86,E02,191,140,1,3,0,0,12,6,0,0,,,,,,,,,,,,,,0,,,,,,,0,353,3,356,380,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,87,B,256,213,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,0,471,0,471,508,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,88,B,363,293,0,1,0,0,2,1,0,0,,,,,,,,,,,,,,2,,,,,,,0,662,5,667,715,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,88,C01,325,341,0,0,0,0,4,2,0,0,,,,,,,,,,,,,,0,,,,,,,0,672,0,672,714,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,89,B,211,250,3,1,0,0,1,1,0,0,,,,,,,,,,,,,,1,,,,,,,0,468,3,471,508,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,89,C01,217,247,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,4,,,,,,,0,472,2,474,508,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,89,C02,221,232,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,3,,,,,,,0,459,5,464,507,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,19,CHEMAX,90,B,273,300,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,0,573,4,577,659,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,20,CHICXULUB PUEBLO,91,B,267,277,0,0,0,1,0,0,4,0,,,,,,,,,,,,,0,,,,,,,,0,549,3,552,611,Grupo de Recuento,,,
,31,YUCATAN,9,PROGRESO,20,CHICXULUB PUEBLO,91,C01,278,247,0,2,0,0,0,0,1,0,,,,,,,,,,,,,0,,,,,,,,0,528,7,535,611,Grupo de Recuento,,,
,31,YUCATAN,9,PROGRESO,20,CHICXULUB PUEBLO,91,C02,285,254,0,2,0,0,1,0,8,0,,,,,,,,,,,,,0,,,,,,,,0,550,8,558,611,Grupo de Recuento,,,
,31,YUCATAN,9,PROGRESO,20,CHICXULUB PUEBLO,92,B,280,278,0,1,0,1,1,0,3,0,,,,,,,,,,,,,0,,,,,,,,0,564,3,567,639,Grupo de Recuento,,,
,31,YUCATAN,9,PROGRESO,20,CHICXULUB PUEBLO,92,C01,247,296,0,5,0,0,1,0,5,0,,,,,,,,,,,,,0,,,,,,,,0,554,7,561,639,Grupo de Recuento,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,93,B,239,364,5,0,0,0,1,9,0,0,,,,,,,,,,,,,,,,4,,,,,0,622,3,625,693,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,93,C01,228,371,8,1,0,1,3,3,0,0,,,,,,,,,,,,,,,,3,,,,,0,618,1,619,693,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,94,B,378,263,0,2,0,1,2,3,0,0,,,,,,,,,,,,,,,,8,,,,,0,657,4,661,730,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,94,C01,282,355,3,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,4,,,,,0,645,2,647,730,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,95,B,234,260,1,0,0,4,0,2,0,0,,,,,,,,,,,,,,,,3,,,,,0,504,1,505,580,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,95,C01,219,295,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,2,,,,,0,520,11,531,580,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,96,B,255,417,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4,,,,,0,676,4,680,722,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,97,B,165,148,1,1,0,5,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,321,3,324,352,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,98,B,88,144,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,235,0,235,251,Acta casilla,,,
,31,YUCATAN,11,VALLADOLID,21,CHICHIMILA,98,E01,62,136,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,199,0,199,210,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,22,CHIKINDZONOT,99,B,285,283,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,569,0,569,631,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,22,CHIKINDZONOT,99,C01,268,313,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,581,0,581,630,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,22,CHIKINDZONOT,99,C02,251,328,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,579,1,580,630,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,22,CHIKINDZONOT,101,B,96,207,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,303,0,303,352,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,22,CHIKINDZONOT,102,B,236,287,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,523,0,523,585,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,B,151,340,0,3,0,0,0,0,0,0,,,,,,,,,3,,,,,,,,,,,,0,497,4,501,564,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,C01,179,313,0,4,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,0,497,8,505,564,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,B,155,289,0,4,0,0,0,0,0,0,,,,,,,,,3,,,,,,,,,,,,0,451,7,458,513,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,C01,183,261,0,2,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,0,446,17,463,513,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,B,247,258,0,4,0,0,0,0,0,0,,,,,,,,,3,,,,,,,,,,,,0,512,9,521,625,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,C01,241,291,0,2,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,0,536,8,544,624,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,24,CHUMAYEL,106,B,284,240,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,524,1,525,580,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,24,CHUMAYEL,106,C01,230,289,0,0,0,0,1,0,0,0,,,,,,,,,,,,,2,,,,,,,,0,522,3,525,579,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,24,CHUMAYEL,107,B,271,319,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,590,1,591,661,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,24,CHUMAYEL,107,C01,280,333,0,2,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,615,0,615,661,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,B,205,163,147,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,1,2,,,,0,522,3,525,595,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,C01,252,144,131,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,3,,,,0,534,6,540,595,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,C02,235,147,146,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,3,,,,0,532,3,535,595,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,B,239,167,153,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,2,1,,,,0,564,3,567,630,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,C01,231,183,128,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,4,2,,,,0,551,4,555,630,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,C02,202,163,178,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,546,11,557,629,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,110,B,202,153,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1,,,,,,,,0,357,2,359,401,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,110,C01,174,176,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,350,2,352,400,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,111,B,258,227,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,485,4,489,534,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,111,C01,194,232,0,0,0,0,1,0,0,0,,,,,,,,,,,,,2,,,,,,,,0,429,4,433,476,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,112,B,324,216,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,540,0,540,587,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,26,DZEMUL,112,C01,227,282,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,509,5,514,586,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,114,B,201,231,0,2,0,0,0,12,0,0,,,,,,,,,,,,,,,,0,,,,,0,446,4,450,532,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,114,C01,194,219,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,0,,,,,0,427,5,432,532,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,115,B,199,219,0,4,0,0,3,13,0,0,,,,,,,,,,,,,,,,0,,,,,0,438,7,445,538,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,115,C01,238,191,0,0,0,0,0,11,0,0,,,,,,,,,,,,,,,,2,,,,,0,442,3,445,538,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,115,C02,207,205,0,0,0,0,0,16,0,0,,,,,,,,,,,,,,,,1,,,,,0,429,8,437,538,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,116,B,218,186,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,2,,,,,0,420,4,424,493,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,116,C01,231,155,0,0,0,0,0,16,0,0,,,,,,,,,,,,,,,,0,,,,,0,402,3,405,493,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,117,B,249,219,0,0,0,0,0,11,0,0,,,,,,,,,,,,,,,,0,,,,,0,479,6,485,573,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,117,C01,259,197,0,0,0,0,0,12,0,0,,,,,,,,,,,,,,,,0,,,,,0,468,2,470,573,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,117,C02,254,190,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,4,,,,,0,454,2,456,572,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,118,B,211,169,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,0,,,,,0,394,5,399,478,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,27,DZIDZANTUN,118,C01,242,146,0,3,0,0,0,15,0,0,,,,,,,,,,,,,,,,0,,,,,0,406,3,409,478,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,28,DZILAM BRAVO,120,B,210,257,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,469,6,475,537,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,28,DZILAM BRAVO,120,C01,202,268,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,470,3,473,537,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,28,DZILAM BRAVO,121,B,181,235,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,418,4,422,478,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,28,DZILAM BRAVO,121,C01,170,239,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,411,5,416,477,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,122,B,169,190,0,1,0,0,0,7,0,0,,,,,,,,,,,,,0,,,,,,,,0,367,10,377,438,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,122,C01,148,232,0,0,0,0,0,6,0,0,,,,,,,,,,,,,3,,,,,,,,0,389,3,392,437,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,123,B,231,255,0,3,0,0,0,9,0,1,,,,,,,,,,,,,0,,,,,,,,0,499,1,500,557,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,123,C01,185,300,0,1,0,0,0,8,0,0,,,,,,,,,,,,,0,,,,,,,,0,494,0,494,557,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,124,B,117,244,0,3,0,0,2,2,0,0,,,,,,,,,,,,,2,,,,,,,,0,370,6,376,435,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,124,C01,133,241,0,1,0,0,1,4,0,0,,,,,,,,,,,,,0,,,,,,,,0,380,7,387,435,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,125,B,195,222,0,1,0,0,0,4,0,0,,,,,,,,,,,,,4,,,,,,,,0,426,0,426,479,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,125,C01,186,227,0,0,0,0,0,5,0,0,,,,,,,,,,,,,0,,,,,,,,0,418,7,425,479,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,126,B,157,173,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,330,5,335,378,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,29,DZILAM GONZALEZ,126,C01,124,193,0,1,0,5,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,0,325,8,333,378,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,30,DZITAS,127,B,295,310,5,1,0,0,3,0,0,0,,,,,,,,,,,,,,,,3,0,,,,0,617,3,620,662,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,30,DZITAS,128,B,229,266,4,3,0,0,3,0,0,0,,,,,,,,,,,,,,,,7,0,,,,0,512,3,515,576,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,30,DZITAS,129,B,276,143,2,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,2,0,,,,0,428,1,429,476,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,30,DZITAS,129,C01,230,187,1,2,0,0,3,0,0,0,,,,,,,,,,,,,,,,4,0,,,,0,427,0,427,475,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,30,DZITAS,130,B,216,261,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,477,0,477,536,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,31,DZONCAUICH,131,B,179,289,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,,,,,0,470,0,470,523,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,31,DZONCAUICH,131,C01,158,298,0,0,0,0,1,3,0,0,,,,,,,,,,,,,,,,0,,,,,0,460,0,460,523,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,31,DZONCAUICH,132,B,305,346,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,,,,,0,653,1,654,725,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,31,DZONCAUICH,132,C01,353,300,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,0,,,,,0,656,0,656,724,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,31,DZONCAUICH,133,B,196,123,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,319,3,322,358,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,134,B,202,199,0,10,0,19,0,0,0,7,,,,,0,,,,,,,,,,,,,,,,0,437,5,442,564,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,134,C01,189,213,0,17,0,33,1,4,0,12,,,,,0,,,,,,,,,,,,,,,,0,469,4,473,564,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,134,C02,215,195,0,14,0,19,1,0,0,10,,,,,0,,,,,,,,,,,,,,,,0,454,9,463,563,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,135,B,290,236,0,7,0,24,2,1,0,15,,,,,0,,,,,,,,,,,,,,,,0,575,4,579,682,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,135,C01,258,242,0,11,0,18,2,4,0,21,,,,,0,,,,,,,,,,,,,,,,0,556,3,559,682,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,136,B,203,250,0,9,0,8,0,1,0,6,,,,,0,,,,,,,,,,,,,,,,0,477,4,481,562,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,136,C01,209,254,0,4,0,8,2,1,0,2,,,,,0,,,,,,,,,,,,,,,,0,480,6,486,561,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,137,B,166,194,0,15,0,32,0,1,0,9,,,,,0,,,,,,,,,,,,,,,,0,417,6,423,524,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,137,C01,163,198,0,4,0,30,0,3,0,12,,,,,0,,,,,,,,,,,,,,,,0,410,2,412,524,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,137,C02,180,195,0,15,0,24,0,4,0,19,,,,,0,,,,,,,,,,,,,,,,0,437,6,443,523,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,138,B,230,254,0,3,0,24,1,1,0,10,,,,,0,,,,,,,,,,,,,,,,0,523,2,525,626,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,138,C01,193,253,0,7,0,45,1,0,0,10,,,,,0,,,,,,,,,,,,,,,,0,509,7,516,626,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,138,C02,228,249,0,1,0,31,2,0,0,13,,,,,0,,,,,,,,,,,,,,,,0,524,7,531,625,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,139,B,127,251,0,7,0,15,1,0,0,8,,,,,0,,,,,,,,,,,,,,,,0,409,6,415,478,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,140,B,152,211,0,3,0,4,0,0,0,5,,,,,0,,,,,,,,,,,,,,,,0,375,2,377,394,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,141,B,272,310,0,11,0,6,3,1,0,2,,,,,0,,,,,,,,,,,,,,,,0,605,7,612,677,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,32,ESPITA,141,C01,221,257,0,4,0,12,0,1,0,4,,,,,0,,,,,,,,,,,,,,,,0,499,10,509,676,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,142,B,193,202,2,99,0,0,2,8,0,0,,,,,,,,,,,,,,,0,,0,,,,0,506,9,515,588,Acta casilla,,,
