CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,BRE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,424,C01,51,46,26,5,0,7,2,0,2,2,0,0,141,6,147,378,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,425,B,60,49,35,0,1,0,0,0,0,0,0,0,145,7,152,405,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,425,C01,61,45,26,3,0,9,1,2,2,0,0,0,149,7,156,404,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,426,B,97,78,43,1,5,32,17,1,1,0,0,0,275,6,281,625,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,427,B,88,97,41,7,1,21,12,1,2,0,0,1,271,9,280,623,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,428,B,71,43,34,2,2,8,0,1,0,0,0,3,164,7,171,383,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,428,C01,75,37,26,5,4,13,2,1,0,0,0,0,163,5,168,382,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,429,B,68,53,46,6,5,13,4,1,1,0,0,0,197,5,202,451,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,429,C01,90,50,30,5,2,14,1,0,0,0,0,0,192,5,197,451,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,430,B,65,93,55,5,2,18,0,0,3,0,0,5,246,8,254,432,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,430,C01,74,55,52,1,1,24,4,0,1,0,0,0,212,4,216,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,431,B,65,73,45,5,4,22,0,3,2,0,0,6,225,4,229,450,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,431,C01,74,56,52,1,1,24,4,0,1,0,0,0,213,3,216,450,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,432,B,84,75,43,1,4,17,3,1,1,1,0,0,230,8,238,507,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,432,C01,81,57,35,0,0,18,0,0,1,0,0,5,197,5,202,507,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,433,B,55,31,30,1,1,13,0,1,1,0,0,3,136,4,140,401,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,433,C01,42,49,27,0,0,8,2,0,0,0,0,0,128,5,133,400,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,434,B,82,51,31,0,1,12,4,0,0,0,0,0,181,11,192,445,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,434,C01,78,57,37,4,6,8,4,1,0,0,0,0,195,9,204,444,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,435,B,70,43,27,1,3,20,1,0,4,1,0,0,170,3,173,406,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,435,C01,66,49,24,2,0,9,5,0,0,0,0,1,156,7,163,405,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,436,B,106,85,41,1,2,36,12,3,0,0,0,2,288,9,297,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,437,B,109,46,25,5,4,18,12,0,0,1,0,0,220,0,220,501,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,438,B,91,52,35,0,0,11,9,0,0,0,0,0,198,6,204,499,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,439,B,77,51,30,2,1,10,8,0,3,0,0,0,182,7,189,435,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,351,B,120,100,45,0,0,34,7,0,0,0,0,1,307,6,313,574,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,352,B,110,52,25,0,6,19,7,1,1,0,0,0,221,7,228,564,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,352,C01,129,53,38,3,1,23,8,2,0,0,0,3,260,6,266,564,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,B,129,70,45,6,3,10,1,3,2,1,0,0,270,7,277,604,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,C01,126,67,33,8,4,7,4,0,1,0,0,0,250,6,256,604,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,C02,119,70,36,7,4,0,0,0,1,0,0,0,237,10,247,603,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,C03,145,62,34,6,6,23,3,0,3,0,0,0,282,15,297,603,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,C04,131,62,37,4,2,16,0,4,0,0,0,2,258,11,269,603,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,353,E01,38,26,19,1,0,2,1,0,0,1,0,0,88,5,93,163,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,354,B,113,59,29,1,2,11,2,0,3,2,0,0,222,11,233,587,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,355,B,62,48,20,2,2,14,4,0,1,1,0,0,154,4,158,379,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,355,C01,64,46,23,2,0,6,2,2,1,0,0,0,146,15,161,379,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,B,110,68,53,4,5,0,5,0,2,0,0,0,247,0,247,708,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,C01,123,66,31,3,6,22,9,0,0,0,0,3,263,11,274,707,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,357,B,67,45,17,4,0,10,1,1,1,0,0,0,146,8,154,408,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,B,85,38,26,2,3,13,5,0,0,0,0,0,172,6,178,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C01,110,38,14,4,5,13,7,1,0,0,0,1,193,6,199,533,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C02,101,53,23,2,2,12,5,0,1,0,0,1,200,4,204,533,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,B,133,43,37,1,1,12,5,1,0,0,0,1,234,9,243,636,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C01,116,52,38,3,6,0,0,3,0,0,0,0,218,10,228,635,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C02,125,33,45,8,2,12,0,0,0,0,0,9,234,15,249,635,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,B,90,80,48,0,0,18,3,0,3,0,0,0,242,10,252,598,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,B,86,39,30,1,4,25,5,0,0,0,0,3,193,10,203,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C01,105,39,23,4,6,29,4,0,0,0,0,1,211,4,215,513,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C02,107,43,31,6,8,22,8,4,2,1,0,1,233,7,240,513,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,B,100,74,33,0,5,15,1,4,2,0,0,0,234,7,241,634,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C01,102,72,34,2,2,11,4,1,2,0,0,1,231,10,241,634,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C02,105,92,41,2,3,15,2,1,2,0,0,0,263,6,269,633,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,B,101,50,26,3,4,15,5,2,4,0,0,1,211,11,222,584,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C01,100,58,34,3,2,13,6,0,0,0,0,0,216,5,221,583,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C02,102,53,23,12,1,17,2,2,0,0,0,0,212,11,223,583,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,364,B,58,39,19,4,5,7,4,0,0,0,0,0,136,6,142,348,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,B,101,59,25,3,4,11,0,0,2,0,0,0,205,6,211,550,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,C01,97,53,37,4,0,8,0,0,0,0,0,4,203,9,212,550,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,B,79,52,28,0,0,11,0,0,0,0,0,0,170,9,179,570,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,C01,92,0,39,0,0,14,3,39,0,0,0,0,187,4,191,569,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,367,B,70,57,29,3,1,15,6,1,1,1,0,1,185,7,192,434,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,367,C01,71,62,29,3,0,5,6,0,0,0,0,0,176,4,180,434,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,368,B,107,84,42,3,2,2,2,2,2,0,0,1,247,6,253,633,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,369,B,88,66,52,0,15,8,0,0,0,0,0,0,229,9,238,701,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,370,B,86,40,38,6,0,8,6,0,3,0,0,0,187,12,199,472,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,370,C01,72,46,36,3,2,12,0,2,1,0,0,4,178,9,187,471,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,371,B,60,99,44,3,6,15,2,1,6,0,0,0,236,7,243,658,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,372,B,24,25,15,1,2,7,1,0,0,0,0,0,75,5,80,594,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,372,C01,49,52,34,1,1,16,2,3,2,0,0,0,160,8,168,594,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,373,B,101,56,40,5,6,14,1,4,4,0,0,0,231,6,237,637,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,373,C01,96,63,33,4,3,22,1,3,1,1,0,0,227,12,239,636,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,B,119,44,30,2,5,15,1,2,5,0,0,0,223,7,230,622,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,C01,115,42,26,4,3,16,2,0,3,0,0,0,211,5,216,622,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,375,B,92,53,42,8,0,10,3,1,0,0,0,0,209,15,224,722,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,375,C01,92,55,50,5,1,6,3,2,3,2,3,0,222,13,235,721,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,375,C02,121,51,27,6,0,11,6,1,6,0,0,0,229,12,241,721,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,376,B,63,55,31,1,4,9,2,1,0,0,0,0,166,8,174,455,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,376,C01,76,46,17,5,1,13,4,2,0,0,0,0,164,6,170,454,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,377,B,71,49,32,1,2,17,8,0,4,0,0,3,187,7,194,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,377,C01,77,48,26,4,3,12,5,1,2,0,0,1,179,12,191,562,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,378,B,83,31,19,2,2,12,2,0,0,0,0,0,151,2,153,412,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,378,C01,70,40,22,1,1,11,2,1,2,0,0,0,150,2,152,412,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,379,B,72,34,17,1,3,11,2,0,1,0,0,0,141,1,142,379,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,380,B,61,40,16,5,2,16,9,0,0,0,0,1,150,2,152,524,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,380,C01,63,38,14,0,2,9,3,0,0,0,0,1,130,6,136,524,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,380,C02,73,37,19,2,2,14,6,0,0,0,0,0,153,9,162,524,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,381,B,75,37,19,3,4,11,6,23,0,0,0,0,178,8,186,408,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,381,C01,80,41,14,0,2,12,2,1,1,0,0,0,153,1,154,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,382,B,87,38,22,4,2,17,3,3,2,0,0,0,178,7,185,465,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,382,C01,83,44,18,4,14,1,5,1,0,0,0,0,170,2,172,464,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,383,B,104,39,45,3,1,25,7,0,3,0,0,0,227,9,236,647,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,383,C01,114,58,38,4,5,28,3,3,3,0,0,2,258,13,271,647,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,384,B,114,57,26,2,2,15,0,0,2,0,0,0,218,8,226,500,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,384,C01,88,49,34,2,1,12,0,2,2,0,0,0,190,8,198,499,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,385,B,42,38,29,1,1,6,1,0,2,0,0,0,120,9,129,377,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,386,B,126,47,21,7,4,11,1,0,1,0,0,0,218,16,234,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,387,B,78,35,29,3,2,11,6,1,0,0,0,0,165,14,179,452,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,387,C01,102,32,20,2,0,9,3,1,1,0,0,1,171,6,177,452,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,388,B,85,63,23,3,1,12,1,1,0,0,0,0,189,15,204,470,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,389,B,65,33,18,0,3,10,0,1,0,0,0,0,130,9,139,410,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,389,C01,65,37,16,2,3,14,6,0,2,0,0,0,145,7,152,410,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,390,B,80,40,29,1,1,10,4,3,1,0,0,1,170,3,173,461,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,390,C01,66,44,16,0,0,13,3,1,1,1,0,0,145,0,145,460,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,391,B,113,50,21,5,2,23,3,0,0,0,0,4,221,7,228,497,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,392,B,103,29,37,3,3,19,4,1,0,0,0,1,200,4,204,452,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,393,B,98,74,41,5,2,10,4,1,2,0,0,1,238,11,249,625,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,394,B,53,30,19,1,1,5,4,2,1,0,0,0,116,6,122,388,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,394,C01,62,38,21,0,0,7,0,0,0,0,0,3,131,3,134,387,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,395,B,135,70,38,4,4,37,11,1,3,0,0,4,307,8,315,651,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,395,C01,150,59,38,2,7,9,14,0,4,0,0,2,285,7,292,650,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,396,B,88,49,19,2,1,17,7,0,0,0,0,1,184,3,187,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,396,C01,106,36,13,1,0,21,8,2,1,0,0,2,190,6,196,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,B,115,65,47,6,4,19,0,2,3,0,0,6,267,9,276,642,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,C01,137,77,38,5,2,21,9,0,0,0,0,0,289,11,300,642,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,C02,139,56,35,0,0,23,0,0,0,0,0,0,253,10,263,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,398,B,131,55,12,1,1,25,4,1,0,0,0,2,232,7,239,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,398,C01,115,68,26,5,0,25,12,0,0,0,0,0,251,9,260,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,399,B,78,37,16,1,3,27,3,2,1,0,0,2,170,4,174,427,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,399,C01,88,36,15,2,1,19,0,0,2,0,0,4,167,4,171,427,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,400,B,105,60,54,3,4,12,4,2,4,0,0,4,252,6,258,695,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,400,S01,97,65,25,4,1,18,7,0,4,0,1,0,222,17,239,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,401,B,104,37,17,4,2,20,5,0,0,0,0,0,189,7,196,432,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,402,B,134,78,27,1,4,32,14,0,1,0,0,1,292,5,297,597,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,402,C01,134,76,27,0,0,32,13,1,1,4,0,0,288,9,297,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,403,B,103,40,20,0,3,20,0,0,0,0,0,7,193,3,196,495,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,B,63,39,18,3,7,14,0,0,0,0,0,6,150,9,159,529,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,C01,64,56,30,1,6,19,6,0,0,0,0,0,182,9,191,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,B,143,57,27,9,4,27,5,2,2,0,0,3,279,6,285,668,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,C01,144,52,32,3,2,18,3,1,4,0,0,1,260,8,268,668,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,B,86,50,36,2,4,13,0,0,0,0,0,0,191,10,201,501,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,C01,86,41,29,2,8,18,0,3,1,0,0,1,189,0,189,500,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,B,97,51,42,4,2,20,6,4,0,0,0,0,226,11,237,625,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,C01,95,43,37,5,2,16,9,0,2,0,0,0,209,9,218,625,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,B,113,68,36,5,6,20,9,2,2,2,0,1,264,5,269,693,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,B,101,50,29,8,3,32,8,0,0,0,0,3,234,1,235,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,B,64,29,30,1,0,14,4,0,0,0,0,0,142,4,146,471,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,C01,60,31,20,5,1,9,7,1,0,0,0,0,134,3,137,470,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,B,140,62,28,7,7,16,13,0,0,0,0,0,273,9,282,554,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,C01,138,41,24,3,2,31,11,42,0,0,0,1,293,8,301,553,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,E01,182,47,16,2,4,22,20,3,0,0,0,2,298,11,309,658,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,B,117,86,54,4,3,38,5,1,0,0,0,0,308,4,312,705,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,C01,91,71,32,5,1,31,12,0,0,0,0,1,244,6,250,705,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,C02,119,67,55,5,2,26,7,0,3,0,0,1,285,11,296,705,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,329,B,64,58,61,3,2,26,2,3,3,0,0,0,222,8,230,558,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,329,C01,93,54,42,4,5,10,4,1,0,0,0,0,213,4,217,558,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,B,137,88,39,7,5,22,6,0,2,0,0,1,307,10,317,638,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C01,137,71,42,5,4,19,7,1,4,0,0,2,292,10,302,637,Grupo de Recuento,,,
