CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1589,3,141,204,4,17,195,66,21,135,10,2,3,3,2,7,,,5,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,3,33,891,1714
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1593,3,249,162,21,45,117,125,21,169,14,6,4,0,1,2,,,11,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,1,40,1044,1703
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1594,3,181,190,6,38,106,56,5,137,12,2,4,5,0,0,,,0,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,0,34,820,1663
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1595,5,433,194,12,64,100,169,34,259,20,7,3,4,0,0,,,7,77,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,1,39,1437,3085
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1596,2,265,157,2,32,85,92,17,127,20,3,2,6,1,2,,,3,42,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,2,32,915,1500
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1606,1,46,53,2,18,23,26,6,49,0,3,1,2,0,10,,,1,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,1,10,268,430
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1607,2,199,106,9,41,81,75,17,125,10,3,2,4,0,2,,,3,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,4,22,738,1259
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,3,312,132,4,38,73,127,17,186,17,9,3,3,0,2,,,9,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1,27,1003,1524
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1044,3,580,247,1,15,15,182,17,104,5,10,2,2,3,3,,,,,,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,0,37,1272,1703
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1464,3,97,203,11,55,70,82,15,107,9,0,2,3,1,1,,,,,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,0,37,726,1569
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1465,3,110,206,7,53,76,90,14,174,10,3,9,4,0,0,,,,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,11,48,836,1844
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1466,2,130,161,2,47,59,75,7,115,2,1,0,4,0,1,,,,,,11,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,0,16,656,1439
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1481,3,190,220,4,44,63,82,10,159,10,3,6,3,1,3,,,,,,12,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,0,51,934,1907
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1482,3,156,194,5,66,73,97,17,145,12,3,2,4,0,0,,,,,,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,0,34,859,1773
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1483,3,133,367,10,63,82,78,11,139,14,6,5,1,0,0,,,,,,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,0,46,1005,2080
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1484,3,137,257,11,71,92,96,12,151,13,0,5,3,0,0,,,,,,22,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,0,43,954,2097
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1485,3,106,147,3,48,71,94,12,115,5,4,6,3,1,0,,,,,,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0,38,686,1505
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1486,3,142,193,7,57,117,134,12,131,15,3,2,3,2,0,,,,,,19,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,0,37,916,2029
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1487,5,295,298,10,114,121,232,21,255,22,8,7,4,0,0,,,,,,24,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471,0,43,1514,3228
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1488,5,523,256,10,112,102,267,28,227,26,5,4,4,0,1,,,,,,36,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701,1,46,1748,3094
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1489,4,256,270,10,111,112,182,27,244,22,8,3,5,3,0,,,,,,22,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,0,51,1407,2541
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1490,3,104,237,5,63,70,101,14,126,8,4,2,2,0,0,,,,,,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,0,44,830,1758
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1491,3,133,359,6,55,82,67,12,109,11,1,4,7,0,0,,,,,,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,0,37,913,1982
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1492,5,568,280,14,124,116,317,38,327,26,20,9,3,0,0,,,,,,29,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1,54,2045,3333
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1493,2,149,101,8,59,45,62,10,79,7,1,1,1,1,0,,,,,,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,0,31,592,1133
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1494,2,138,147,7,35,58,71,15,115,13,3,5,4,1,0,,,,,,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,3,21,683,1148
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1502,2,238,126,0,44,43,79,24,138,4,3,4,3,0,1,,,,,,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,0,27,780,1221
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1503,2,239,120,6,35,47,81,12,118,9,4,3,2,0,0,,,,,,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723,2,15,740,1072
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1504,6,708,376,19,137,137,354,46,381,27,12,2,6,0,2,,,,,,57,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404,1,56,2461,3478
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1505,3,300,265,7,70,84,141,26,209,15,5,8,4,1,1,,,,,,23,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,0,48,1275,2055
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1506,8,1515,602,19,177,92,649,99,474,30,18,9,1,0,0,,,,,,108,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991,3,82,4076,5827
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1507,10,1885,608,32,170,103,732,102,558,44,23,10,6,2,1,,,,,,129,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642,3,112,4757,7061
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1508,2,192,191,1,44,51,110,17,144,8,3,4,2,0,0,,,,,,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0,50,859,1481
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1509,3,171,208,7,70,61,78,16,136,9,12,2,3,0,1,,,,,,25,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,0,27,873,1523
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1510,3,309,170,4,80,74,152,27,161,13,9,3,2,0,0,,,,,,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,0,41,1106,1775
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1511,2,299,153,8,43,48,116,9,157,9,4,1,3,0,0,,,,,,26,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,42,959,1470
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1512,3,387,195,9,51,43,115,14,152,8,9,2,3,0,0,,,,,,22,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,0,35,1092,1619
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1515,2,270,121,5,29,30,113,15,122,14,3,2,1,0,0,,,,,,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766,0,26,792,1164
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1528,3,404,157,6,76,42,95,20,107,3,5,7,8,0,1,,,,,,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,0,34,1018,1508
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1529,2,156,168,4,59,41,67,11,110,10,7,1,2,0,1,,,,,,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,0,32,719,1355
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1530,2,183,183,7,64,57,84,14,104,16,3,9,3,0,0,,,,,,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,0,28,800,1477
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1531,3,268,190,8,72,56,127,16,142,13,7,3,0,1,0,,,,,,18,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,10,49,1028,1851
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1532,4,685,223,74,86,55,288,91,264,15,15,6,1,0,3,,,,,,54,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,1,38,2010,2733
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1533,3,402,194,4,73,86,153,30,224,14,10,5,0,0,2,,,,,,23,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,0,36,1296,2099
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1534,3,235,151,11,92,44,140,18,165,11,8,3,3,0,0,,,,,,23,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,1,41,997,1632
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1535,4,350,197,5,117,67,164,31,222,17,6,4,4,2,0,,,,,,19,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,11,33,1333,2079
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1536,2,159,179,2,81,28,55,5,96,6,1,0,2,0,0,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,0,18,651,1350
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1537,2,134,174,6,81,32,60,4,96,7,5,2,1,1,1,,,,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,1,28,676,1354
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1538,2,283,131,6,58,40,89,6,152,8,4,1,2,0,0,,,,,,21,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0,21,864,1362
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1539,3,209,133,4,66,35,74,9,121,15,7,3,3,0,2,,,,,,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,0,34,762,1295
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1567,2,226,135,2,47,50,102,11,125,7,5,5,2,0,0,,,,,,14,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,2,26,797,1261
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1568,2,290,159,6,55,53,113,10,123,10,2,0,2,1,0,,,,,,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,0,21,902,1370
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1569,2,291,149,6,56,40,84,24,145,10,13,2,3,1,1,,,,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,0,38,910,1370
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1570,2,189,142,10,42,32,91,5,86,12,7,0,0,20,0,,,,,,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,0,32,709,1115
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1571,3,296,194,3,56,73,140,16,181,8,2,4,4,1,0,,,,,,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,0,34,1081,1696
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1572,2,252,186,5,74,37,108,16,137,8,4,2,1,0,1,,,,,,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,1,33,912,1485
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1573,3,248,146,7,74,60,125,14,149,11,9,2,5,1,1,,,,,,15,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,1,37,953,1781
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1574,8,1958,609,12,101,41,581,103,218,17,20,3,2,0,2,,,,,,89,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902,3,68,3973,5318
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1575,4,1098,378,24,46,20,308,23,113,9,6,7,1,0,0,,,,,,74,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,2,33,2204,2883
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1576,4,950,348,13,51,23,290,42,138,19,13,1,3,0,3,,,,,,39,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,3,41,2019,2639
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1577,2,335,105,3,11,19,153,9,62,7,4,0,0,0,0,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,1,14,732,952
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1578,3,578,229,7,25,17,187,16,120,8,3,1,0,0,0,,,,,,35,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,1,23,1341,1777
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1579,2,260,213,8,40,26,111,21,163,11,5,2,1,0,0,,,,,,23,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,0,36,974,1405
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1580,2,334,176,2,40,32,138,23,152,13,7,0,0,0,0,,,,,,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,0,39,1025,1390
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1581,3,320,152,9,79,59,129,16,126,9,5,2,3,0,0,,,,,,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,3,24,1014,1682
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1597,2,215,138,7,56,44,105,11,131,10,7,2,1,0,0,,,,,,10,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,0,23,799,1326
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1598,3,340,164,6,72,37,126,21,135,8,14,4,1,0,0,,,,,,12,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,1,38,1043,1528
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1599,3,430,208,6,60,58,115,32,174,12,9,8,9,0,0,,,,,,27,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,1,51,1250,2118
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1600,3,290,186,13,50,72,161,15,145,8,4,0,4,1,0,,,,,,29,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,0,56,1081,1922
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1601,3,726,238,16,41,17,246,19,135,12,6,2,2,0,1,,,,,,36,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553,0,22,1575,2118
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1602,3,622,232,14,37,16,161,28,109,8,7,1,1,0,0,,,,,,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,0,41,1341,1802
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,2135,29,7014,1793,65,378,158,2475,209,1224,109,105,14,3,0,2,,,,,,370,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14514,7,213,14734,21576
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,985,2,100,136,1,54,13,227,11,113,6,5,1,3,0,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,0,8,691,1178
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,986,2,64,88,0,42,26,135,8,69,1,0,4,1,0,1,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,0,16,464,853
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,988,2,195,63,8,106,21,309,42,95,7,0,6,2,0,1,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,0,24,896,1403
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,989,2,226,70,3,184,15,283,66,105,5,2,0,4,0,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,0,28,1004,1499
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,990,2,104,117,0,58,8,190,19,88,4,2,0,0,0,0,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,0,18,615,975
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,991,2,128,63,11,54,57,224,29,28,7,0,0,33,0,0,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,18,668,975
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,992,2,147,74,3,62,10,181,37,87,3,3,0,2,1,0,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,1,23,649,947
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,993,2,117,44,5,74,4,183,33,27,0,0,47,0,0,0,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,1,26,581,881
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,994,1,95,41,1,75,8,160,35,43,3,2,0,0,0,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,16,492,739
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,995,2,154,79,11,161,17,269,82,113,3,0,2,0,0,0,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,5,20,933,1398
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,996,2,108,47,1,103,10,166,38,37,5,2,1,0,0,0,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,0,16,541,772
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,997,2,70,47,5,93,30,149,11,60,2,4,3,0,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,17,496,832
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,998,1,74,55,1,61,15,118,9,60,1,0,2,0,0,0,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,0,18,423,727
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,999,1,51,73,1,15,18,85,2,43,4,1,1,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,8,302,545
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1000,2,138,59,2,63,12,154,41,59,3,3,1,0,0,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,1,17,563,779
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1001,2,92,53,4,52,26,190,18,62,2,1,0,0,1,0,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,0,24,541,874
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1002,2,223,83,7,71,20,357,19,93,9,1,3,2,0,0,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,0,21,927,1326
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1003,2,210,72,3,27,18,293,14,84,9,3,1,1,0,1,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,1,20,770,1108
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1004,2,229,108,4,31,24,440,15,110,11,3,0,6,0,2,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,23,1020,1345
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1005,3,300,108,8,52,24,491,16,128,12,7,1,0,0,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,22,24,1203,1629
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1006,2,113,107,3,38,21,219,8,79,3,2,1,1,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,7,31,638,1103
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1007,2,110,111,4,42,11,217,4,69,4,1,4,3,0,0,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,0,17,613,1017
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1008,2,92,124,6,35,19,217,8,76,5,4,3,0,0,0,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,1,17,616,1025
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1009,2,235,96,1,36,25,373,18,105,4,3,3,0,0,0,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,0,17,932,1207
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1010,2,165,65,3,34,9,280,11,84,6,2,1,0,0,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,0,13,687,926
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1011,1,134,45,2,14,8,191,4,46,2,4,3,1,0,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,2,10,480,660
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1012,2,252,89,4,63,8,334,20,83,8,1,2,2,0,0,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,1,25,909,1289
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1013,2,218,74,3,48,12,242,21,73,10,5,3,0,0,0,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,0,15,743,984
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1014,3,175,260,7,64,27,362,31,152,9,7,3,1,0,1,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,8,43,1161,1427
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1015,2,122,105,6,83,22,239,12,98,5,1,3,2,0,0,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,0,27,744,1335
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1016,1,50,20,2,25,3,43,1,15,1,0,0,0,0,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0,6,170,288
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1017,2,278,98,4,16,7,323,7,66,5,3,1,0,1,0,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0,25,868,1242
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1018,2,235,85,3,26,11,327,7,95,4,4,4,3,0,1,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,12,13,843,1171
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1019,1,147,41,0,11,3,171,8,52,3,1,0,0,0,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,5,448,649
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1020,1,130,65,1,15,5,187,7,50,3,1,0,0,0,0,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,0,6,491,663
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1021,1,100,65,0,28,9,91,6,38,0,3,1,0,0,0,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,11,361,586
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1022,1,20,34,1,16,9,44,1,11,0,0,0,0,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,0,5,147,243
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1023,1,104,76,2,21,13,132,11,48,1,0,0,0,0,0,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,23,0,442,704
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1024,1,49,100,2,23,11,79,7,49,2,0,1,2,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,5,19,349,704
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1025,2,69,104,4,35,17,122,12,59,5,0,1,1,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,0,431,828
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1026,1,28,70,0,21,14,62,2,35,1,1,1,0,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,11,248,508
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1027,1,24,62,1,11,8,26,2,25,2,0,0,0,0,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0,14,178,379
