ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
25,SINALOA,2,LOS MOCHIS,1,AHOME,125,1,19,30,1,4,2,2,6,4,75,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,149,0,11,160,290
25,SINALOA,2,LOS MOCHIS,1,AHOME,126,1,34,64,4,0,12,5,2,13,129,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,,0,,,282,0,13,295,509
25,SINALOA,2,LOS MOCHIS,1,AHOME,127,1,36,36,1,5,8,7,0,6,87,4,2,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,1,0,1,0,,2,,,206,0,0,206,302
25,SINALOA,2,LOS MOCHIS,1,AHOME,128,1,23,38,2,2,11,3,2,6,100,4,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,3,,,209,0,4,213,346
25,SINALOA,2,LOS MOCHIS,1,AHOME,129,1,30,68,3,3,5,1,8,8,91,0,1,1,0,0,0,0,0,0,1,0,0,1,5,0,2,1,0,1,0,2,,3,,,235,0,4,239,382
25,SINALOA,2,LOS MOCHIS,1,AHOME,130,1,44,36,2,1,5,2,2,5,85,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,,1,,,188,0,9,197,308
25,SINALOA,2,LOS MOCHIS,1,AHOME,131,1,25,67,2,5,4,3,4,2,82,1,2,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,0,0,,6,,,213,2,12,227,285
25,SINALOA,2,LOS MOCHIS,1,AHOME,132,1,43,66,1,7,2,4,1,9,109,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,,6,,,265,0,8,273,461
25,SINALOA,2,LOS MOCHIS,1,AHOME,133,1,53,90,8,4,11,5,5,17,154,7,4,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,1,2,3,0,,2,,,377,0,6,383,591
25,SINALOA,2,LOS MOCHIS,1,AHOME,134,1,29,31,0,1,5,2,1,1,65,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,3,,,146,0,1,147,235
25,SINALOA,2,LOS MOCHIS,1,AHOME,135,1,28,29,2,1,8,5,1,4,62,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,,2,,,152,0,5,157,250
25,SINALOA,2,LOS MOCHIS,1,AHOME,136,1,44,51,4,3,3,3,1,9,84,1,6,1,0,1,1,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,,2,,,222,0,6,228,369
25,SINALOA,2,LOS MOCHIS,1,AHOME,137,1,38,35,7,2,12,2,5,10,84,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,3,,,208,0,8,216,359
25,SINALOA,2,LOS MOCHIS,1,AHOME,138,1,40,45,10,3,9,2,2,13,123,2,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,3,,,264,0,11,275,453
25,SINALOA,2,LOS MOCHIS,1,AHOME,139,1,28,85,1,0,8,2,0,8,95,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,0,0,,2,,,242,5,3,250,453
25,SINALOA,2,LOS MOCHIS,1,AHOME,140,1,18,36,2,2,6,3,0,4,80,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,,1,,,156,0,4,160,284
25,SINALOA,2,LOS MOCHIS,1,AHOME,141,1,20,102,4,6,6,2,0,7,139,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,,6,,,300,0,7,307,526
25,SINALOA,2,LOS MOCHIS,1,AHOME,142,10,402,906,117,47,83,48,66,119,1612,57,43,1,3,1,1,0,1,0,1,0,0,0,28,7,0,13,12,13,0,4,,39,,,3624,0,43,3667,6049
25,SINALOA,2,LOS MOCHIS,1,AHOME,143,1,52,97,7,7,13,3,6,13,195,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,,,400,0,14,414,690
25,SINALOA,2,LOS MOCHIS,1,AHOME,144,1,59,102,4,1,8,3,4,20,153,3,7,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,4,2,0,0,,4,,,386,0,7,393,543
25,SINALOA,2,LOS MOCHIS,1,AHOME,145,1,59,85,3,9,6,2,1,8,145,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,3,4,0,0,,4,,,336,0,2,338,465
25,SINALOA,2,LOS MOCHIS,1,AHOME,146,1,78,153,1,2,8,2,2,11,116,8,6,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,4,2,0,0,,5,,,403,0,5,408,555
25,SINALOA,2,LOS MOCHIS,1,AHOME,147,1,77,100,3,4,8,1,8,8,161,2,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,,6,,,389,0,11,400,632
25,SINALOA,2,LOS MOCHIS,1,AHOME,148,1,38,46,3,3,4,2,0,4,109,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,,1,,,222,0,5,227,360
25,SINALOA,2,LOS MOCHIS,1,AHOME,149,1,32,29,0,5,11,1,4,5,81,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,2,1,2,0,,3,,,188,0,6,194,339
25,SINALOA,2,LOS MOCHIS,1,AHOME,150,1,43,38,1,6,14,4,4,8,94,2,3,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,,4,,,231,0,6,237,383
25,SINALOA,2,LOS MOCHIS,1,AHOME,151,1,67,140,1,0,3,1,3,7,82,3,2,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,4,0,0,0,,1,,,320,0,4,324,492
25,SINALOA,2,LOS MOCHIS,1,AHOME,152,1,58,92,2,1,5,1,3,5,70,2,3,1,1,0,0,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,,2,,,254,0,4,258,355
25,SINALOA,2,LOS MOCHIS,1,AHOME,153,1,73,173,1,2,5,0,5,5,70,4,3,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,1,2,2,0,,7,,,360,0,6,366,492
25,SINALOA,4,LOS MOCHIS,1,AHOME,154,1,113,192,5,3,3,3,4,3,97,3,3,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,3,1,0,,6,,,445,0,4,449,619
25,SINALOA,4,LOS MOCHIS,1,AHOME,155,1,60,119,0,1,4,2,6,4,47,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,2,,3,,,256,1,3,260,329
25,SINALOA,4,LOS MOCHIS,1,AHOME,156,1,6,3,105,4,2,2,1,1,46,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,4,0,,2,,,191,0,2,193,313
25,SINALOA,2,LOS MOCHIS,1,AHOME,157,2,160,372,2,9,19,5,11,10,159,4,7,0,0,0,0,0,0,2,4,0,1,0,3,3,2,1,4,5,7,3,,4,,,797,5,11,813,1134
25,SINALOA,2,LOS MOCHIS,1,AHOME,158,2,123,237,7,8,17,4,12,8,213,3,8,1,2,0,1,0,2,0,0,0,0,0,4,1,0,1,8,5,1,0,,6,,,672,0,11,683,978
25,SINALOA,2,LOS MOCHIS,1,AHOME,159,1,10,35,0,0,6,3,0,7,40,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,,0,,,109,0,0,109,187
25,SINALOA,2,LOS MOCHIS,1,AHOME,160,1,54,99,4,5,7,4,3,17,146,4,4,0,2,0,0,0,0,0,0,0,0,0,5,0,0,3,5,10,0,0,,5,,,377,0,10,387,647
25,SINALOA,2,LOS MOCHIS,1,AHOME,161,1,51,70,2,2,6,5,4,16,106,2,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,2,4,1,0,0,,1,,,279,0,7,286,466
25,SINALOA,2,LOS MOCHIS,1,AHOME,162,2,57,88,0,0,8,5,4,9,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,325,0,0,325,1052
25,SINALOA,2,LOS MOCHIS,1,AHOME,163,2,73,162,4,8,21,7,9,12,194,5,5,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,6,3,0,0,,7,,,523,6,10,539,809
25,SINALOA,2,LOS MOCHIS,1,AHOME,164,7,444,580,24,52,46,32,49,112,1166,37,23,3,1,1,0,0,2,0,1,0,0,3,15,3,0,6,13,4,3,15,,27,,,2662,3,29,2694,4273
25,SINALOA,2,LOS MOCHIS,1,AHOME,165,1,33,56,5,2,8,3,5,12,90,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,2,,0,,,226,0,13,239,354
25,SINALOA,2,LOS MOCHIS,1,AHOME,166,2,78,151,4,7,4,6,7,30,202,6,6,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,1,0,,7,,,519,0,14,533,805
25,SINALOA,4,LOS MOCHIS,1,AHOME,167,1,18,54,1,2,6,3,4,6,71,1,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,,2,,,180,0,5,185,255
25,SINALOA,4,LOS MOCHIS,1,AHOME,168,1,27,53,6,3,4,4,0,5,92,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,2,,,205,0,8,213,299
25,SINALOA,4,LOS MOCHIS,1,AHOME,169,1,29,56,0,4,9,3,5,16,112,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,3,0,0,,6,,,260,0,10,270,418
25,SINALOA,4,LOS MOCHIS,1,AHOME,170,1,37,99,5,6,11,7,5,13,188,8,3,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,3,0,0,0,,0,,,393,4,15,412,654
25,SINALOA,4,LOS MOCHIS,1,AHOME,171,1,66,85,2,3,6,2,7,9,146,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,342,0,5,347,553
25,SINALOA,4,LOS MOCHIS,1,AHOME,172,1,19,52,2,2,3,3,3,6,100,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,,2,,,203,0,3,206,300
25,SINALOA,4,LOS MOCHIS,1,AHOME,173,1,49,99,1,7,5,3,1,8,79,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,1,0,1,,5,,,276,0,6,282,390
25,SINALOA,4,LOS MOCHIS,1,AHOME,174,1,56,123,3,5,6,2,6,3,79,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,1,0,,2,,,301,0,4,305,454
25,SINALOA,4,LOS MOCHIS,1,AHOME,175,1,33,80,0,2,3,2,4,7,53,2,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,0,,1,,,198,0,5,203,290
25,SINALOA,4,LOS MOCHIS,1,AHOME,176,1,56,102,2,5,6,0,6,7,73,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,,,268,0,6,274,374
25,SINALOA,4,LOS MOCHIS,1,AHOME,177,1,49,61,0,2,1,1,2,4,37,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,2,,,167,0,3,170,229
25,SINALOA,4,LOS MOCHIS,1,AHOME,178,1,30,70,1,1,3,1,2,6,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,1,,,147,0,1,148,203
25,SINALOA,4,LOS MOCHIS,1,AHOME,179,1,67,159,4,1,5,4,1,4,62,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,0,,10,,,331,0,11,342,452
25,SINALOA,4,LOS MOCHIS,1,AHOME,180,1,53,145,3,2,7,0,4,6,59,3,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,1,,3,,,297,0,4,301,431
25,SINALOA,4,LOS MOCHIS,1,AHOME,181,1,62,120,0,1,3,3,0,3,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,1,,,237,0,6,243,337
25,SINALOA,4,LOS MOCHIS,1,AHOME,182,1,18,39,3,3,6,2,1,3,114,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,1,2,0,0,,2,,,205,0,10,215,365
25,SINALOA,4,LOS MOCHIS,1,AHOME,183,1,22,43,1,1,6,0,2,10,62,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3,0,0,,1,,,163,0,6,169,273
25,SINALOA,4,LOS MOCHIS,1,AHOME,184,1,26,48,2,2,5,4,0,5,75,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,,2,,,184,1,2,187,296
25,SINALOA,4,LOS MOCHIS,1,AHOME,185,1,49,97,5,4,12,1,7,18,154,7,5,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,2,4,1,,2,,,376,5,12,393,608
25,SINALOA,4,LOS MOCHIS,1,AHOME,186,1,17,45,2,3,3,3,4,4,91,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,2,,1,,,185,0,5,190,296
25,SINALOA,4,LOS MOCHIS,1,AHOME,187,1,27,34,0,3,4,0,5,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,,3,,,165,0,5,170,283
25,SINALOA,4,LOS MOCHIS,1,AHOME,188,1,16,38,1,1,3,3,3,11,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,,0,,,146,0,4,150,242
25,SINALOA,4,LOS MOCHIS,1,AHOME,189,1,54,157,0,1,6,3,1,7,68,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,2,0,0,,3,,,316,0,2,318,456
25,SINALOA,4,LOS MOCHIS,1,AHOME,190,1,17,51,1,2,7,1,3,3,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,0,,,125,1,4,130,189
25,SINALOA,4,LOS MOCHIS,1,AHOME,191,1,44,114,0,2,5,0,4,2,60,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,,6,,,244,0,1,245,372
25,SINALOA,4,LOS MOCHIS,1,AHOME,192,1,42,63,0,1,3,1,2,5,74,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,,0,,,200,0,6,206,304
25,SINALOA,4,LOS MOCHIS,1,AHOME,193,1,30,108,0,2,3,2,2,1,70,4,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,1,0,,3,,,237,0,6,243,325
25,SINALOA,4,LOS MOCHIS,1,AHOME,194,1,35,82,2,5,2,8,3,2,45,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,,2,,,193,0,4,197,273
25,SINALOA,4,LOS MOCHIS,1,AHOME,195,1,24,58,0,4,6,1,1,6,91,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,,0,,,202,0,3,205,283
25,SINALOA,4,LOS MOCHIS,1,AHOME,196,1,91,229,3,6,9,8,2,7,81,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,,4,,,454,0,6,460,641
25,SINALOA,4,LOS MOCHIS,1,AHOME,197,2,133,216,5,7,14,4,5,6,143,5,4,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,7,6,0,0,,3,,,563,0,12,575,821
25,SINALOA,2,LOS MOCHIS,1,AHOME,198,1,28,66,1,2,1,2,2,2,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,2,,,153,0,5,158,220
25,SINALOA,2,LOS MOCHIS,1,AHOME,199,4,148,371,17,20,32,16,22,35,625,16,11,1,1,0,0,0,0,0,0,0,0,0,20,2,2,4,8,9,6,0,,11,,,1377,6,24,1407,2349
25,SINALOA,2,LOS MOCHIS,1,AHOME,200,1,32,121,2,1,6,4,4,6,78,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,,2,,,269,2,6,277,371
25,SINALOA,2,LOS MOCHIS,1,AHOME,201,1,41,97,2,2,3,0,1,4,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,,,201,0,5,206,283
25,SINALOA,2,LOS MOCHIS,1,AHOME,202,2,94,218,4,4,6,11,12,23,271,10,6,0,1,2,0,0,0,0,0,0,0,1,5,0,0,1,6,1,2,0,,0,,,678,0,4,682,967
25,SINALOA,4,LOS MOCHIS,1,AHOME,203,1,23,45,1,1,5,4,3,6,89,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,1,0,,4,,,195,0,5,200,320
25,SINALOA,4,LOS MOCHIS,1,AHOME,204,1,24,87,8,7,13,8,5,8,172,3,4,0,2,0,0,0,1,0,0,0,2,0,3,0,0,1,0,0,2,0,,0,,,350,0,16,366,680
25,SINALOA,4,LOS MOCHIS,1,AHOME,205,1,26,54,7,3,2,1,3,5,103,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,,2,,,218,0,4,222,434
25,SINALOA,4,LOS MOCHIS,1,AHOME,206,3,60,112,11,3,15,10,8,10,158,69,0,1,1,0,0,0,0,0,0,0,0,0,4,0,3,3,1,0,1,0,,0,,,470,4,29,503,906
25,SINALOA,4,LOS MOCHIS,1,AHOME,207,2,75,149,0,1,4,4,8,141,174,3,1,0,0,0,0,0,0,1,0,0,0,0,6,6,0,1,4,3,1,4,,2,,,588,0,11,599,901
25,SINALOA,4,LOS MOCHIS,1,AHOME,208,1,13,62,1,1,1,2,2,8,102,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,5,,,211,0,4,215,338
25,SINALOA,4,LOS MOCHIS,1,AHOME,209,1,75,147,2,4,15,4,3,4,193,5,4,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1,3,3,0,0,,3,,,473,0,12,485,714
25,SINALOA,4,LOS MOCHIS,1,AHOME,210,1,24,71,2,1,5,1,5,4,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,,0,,,179,0,5,184,287
25,SINALOA,4,LOS MOCHIS,1,AHOME,211,1,42,58,4,3,3,1,3,4,70,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,1,0,,0,,,199,0,3,202,280
25,SINALOA,4,LOS MOCHIS,1,AHOME,212,1,30,66,2,2,5,2,1,3,98,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,,0,,,222,0,5,227,346
25,SINALOA,4,LOS MOCHIS,1,AHOME,213,1,68,111,2,5,7,2,9,10,124,3,2,0,1,1,0,0,0,0,0,0,0,0,7,1,0,2,0,1,2,1,,0,,,359,0,11,370,532
25,SINALOA,4,LOS MOCHIS,1,AHOME,214,1,60,105,2,2,5,2,3,4,71,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,,2,,,268,0,5,273,387
25,SINALOA,4,LOS MOCHIS,1,AHOME,215,1,51,84,2,1,5,3,8,11,9,1,1,5,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,2,0,0,,2,,,195,0,7,202,362
25,SINALOA,4,LOS MOCHIS,1,AHOME,216,1,34,69,4,0,12,5,2,13,129,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,,0,,,287,0,12,299,388
25,SINALOA,4,LOS MOCHIS,1,AHOME,217,1,28,63,0,3,5,1,0,19,92,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,2,1,1,,1,,,224,0,7,231,373
25,SINALOA,4,LOS MOCHIS,1,AHOME,218,1,28,58,1,5,11,4,3,8,102,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,,4,,,242,0,0,242,428
25,SINALOA,4,LOS MOCHIS,1,AHOME,219,1,98,135,2,4,5,1,6,11,108,7,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,,4,,,393,4,0,397,584
25,SINALOA,4,LOS MOCHIS,1,AHOME,220,1,61,112,5,4,7,1,7,7,115,5,0,0,0,0,1,0,1,0,1,0,0,0,6,2,0,0,4,0,1,0,,5,,,345,0,8,353,535
25,SINALOA,4,LOS MOCHIS,1,AHOME,221,1,38,103,1,3,4,0,3,7,84,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,3,0,0,,2,,,259,0,6,265,382
25,SINALOA,4,LOS MOCHIS,1,AHOME,222,1,26,55,3,0,4,4,1,4,108,7,5,1,1,0,0,0,0,0,0,0,0,0,3,2,0,2,0,2,0,2,,0,,,230,0,11,241,389
25,SINALOA,4,LOS MOCHIS,1,AHOME,223,1,33,49,1,4,5,3,3,6,106,1,26,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,3,0,1,,3,,,251,0,0,251,442
25,SINALOA,4,LOS MOCHIS,1,AHOME,224,1,34,81,3,7,13,7,2,5,125,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1,,,284,0,0,284,489
25,SINALOA,4,LOS MOCHIS,1,AHOME,225,1,6,26,1,2,4,4,0,3,49,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,0,,,100,0,0,100,170
25,SINALOA,4,LOS MOCHIS,1,AHOME,226,3,137,308,5,13,17,15,20,39,540,15,9,0,1,0,0,0,0,0,1,0,1,0,11,1,0,2,3,2,0,0,,11,,,1151,0,13,1164,1798
25,SINALOA,4,LOS MOCHIS,1,AHOME,227,1,31,41,14,2,8,0,8,0,95,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,1,1,,1,,,217,1,12,230,344
25,SINALOA,4,LOS MOCHIS,1,AHOME,228,1,21,68,1,1,5,3,1,6,71,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,,183,0,3,186,265
25,SINALOA,4,LOS MOCHIS,1,AHOME,229,1,20,49,4,2,7,1,7,6,85,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,,1,,,194,15,7,216,409
25,SINALOA,4,LOS MOCHIS,1,AHOME,230,1,0,43,41,3,1,6,3,1,65,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,,0,,,172,0,7,179,359
25,SINALOA,4,LOS MOCHIS,1,AHOME,231,1,34,47,2,7,6,3,2,7,2,2,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,,2,,,122,0,12,134,294
25,SINALOA,4,LOS MOCHIS,1,AHOME,232,1,69,104,2,7,12,13,3,19,196,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,,5,,,443,0,13,456,737
25,SINALOA,4,LOS MOCHIS,1,AHOME,233,1,57,99,1,6,5,2,3,10,170,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,7,,,368,0,8,376,597
25,SINALOA,4,LOS MOCHIS,1,AHOME,234,1,33,84,3,2,5,4,5,11,94,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,,2,,,249,0,4,253,391
25,SINALOA,4,LOS MOCHIS,1,AHOME,235,1,42,38,0,2,2,1,5,7,72,3,3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,11,,0,,,192,1,0,193,279
25,SINALOA,4,LOS MOCHIS,1,AHOME,236,2,124,219,7,11,17,9,29,19,196,169,9,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,5,4,0,0,,12,,,841,0,14,855,1350
25,SINALOA,4,LOS MOCHIS,1,AHOME,237,1,92,44,5,2,8,2,6,6,84,3,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,2,0,2,2,0,,6,,,270,1,11,282,479
25,SINALOA,4,LOS MOCHIS,1,AHOME,238,1,23,23,1,2,2,2,3,5,62,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,,3,,,134,0,0,134,219
25,SINALOA,4,LOS MOCHIS,1,AHOME,239,1,32,33,0,3,10,1,2,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,,8,,,111,0,9,120,313
25,SINALOA,4,LOS MOCHIS,1,AHOME,240,4,248,462,17,14,29,14,26,52,738,17,27,3,2,1,0,1,1,0,0,0,0,0,9,6,2,5,6,8,0,2,,22,,,1712,4,24,1740,2870
25,SINALOA,4,LOS MOCHIS,1,AHOME,241,2,84,157,6,4,14,7,6,18,283,7,8,0,0,1,0,0,1,0,0,0,0,0,10,0,5,3,2,1,0,0,,4,,,621,0,14,635,1035
25,SINALOA,3,LOS MOCHIS,1,AHOME,242,1,47,89,7,3,21,6,8,3,105,9,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,,0,,,306,0,12,318,435
25,SINALOA,3,LOS MOCHIS,1,AHOME,243,1,37,70,5,1,16,3,4,11,94,20,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,,0,,,268,0,5,273,400
25,SINALOA,3,LOS MOCHIS,1,AHOME,244,1,49,143,3,2,5,7,8,4,145,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,3,0,26,2,0,,0,,,408,0,0,408,617
25,SINALOA,3,LOS MOCHIS,1,AHOME,245,1,57,135,4,2,10,7,16,22,126,1,1,0,1,0,0,0,0,1,1,0,0,0,8,2,0,6,2,1,0,0,,0,,,403,0,26,429,721
25,SINALOA,4,LOS MOCHIS,1,AHOME,246,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,153,0,0,0,63,0,0,0,,1,,,259,0,15,274,531
25,SINALOA,4,LOS MOCHIS,1,AHOME,247,2,67,60,13,12,11,12,6,14,256,7,3,0,3,0,0,0,0,0,0,0,0,0,7,3,0,3,2,1,0,1,,6,,,487,0,3,490,1075
25,SINALOA,4,LOS MOCHIS,1,AHOME,248,2,79,122,3,4,9,6,8,8,274,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,520,0,13,533,1002
25,SINALOA,4,LOS MOCHIS,1,AHOME,249,1,31,103,4,4,8,7,7,17,125,11,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,,1,,,328,1,14,343,572
25,SINALOA,4,LOS MOCHIS,1,AHOME,250,1,20,75,4,4,6,7,4,4,153,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,,0,,,292,0,10,302,520
25,SINALOA,4,LOS MOCHIS,1,AHOME,251,1,16,89,4,2,12,4,5,8,144,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,294,0,4,298,442
