ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1193,C,1,0,C01,19,93,9,7,14,8,1,24,167,4,12,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,,,,,366,0,5,371,632,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1193,C,2,0,C02,15,107,1,8,23,4,11,20,163,5,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,3,0,0,0,,,,,371,0,8,379,632,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1194,C,1,0,C01,19,89,2,6,11,6,6,20,128,10,3,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,,,,,307,0,9,316,525,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1194,C,2,0,C02,12,88,2,4,12,4,5,22,146,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,,,,,307,0,0,307,525,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1196,C,1,0,C01,14,99,1,11,9,6,8,27,193,3,8,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,1,3,0,0,,,,,390,0,15,405,698,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1198,C,1,0,C01,36,70,3,11,26,9,8,24,213,8,4,0,1,0,0,0,0,0,1,0,0,1,2,2,1,0,5,1,0,2,,,,,428,0,7,435,730,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1199,C,1,0,C01,28,102,6,6,23,5,7,32,169,9,5,1,0,0,0,0,0,0,0,0,0,1,5,2,0,0,2,1,0,0,,,,,404,0,7,411,679,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1199,C,2,0,C02,36,72,4,4,22,7,7,31,193,5,10,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,4,2,0,3,,,,,408,0,7,415,678,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1200,C,1,0,C01,15,118,3,8,13,7,8,19,159,6,8,0,1,1,1,0,0,0,0,0,0,0,6,2,3,0,2,0,0,0,,,,,380,0,0,380,638,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,1,0,C01,20,106,3,2,15,6,7,21,188,2,4,0,0,0,0,0,0,1,0,0,0,0,6,2,0,1,3,0,0,0,,,,,387,0,8,395,723,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,2,0,C02,29,101,1,9,21,9,8,22,173,7,10,1,2,0,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,3,,,,,406,0,3,409,723,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,3,0,C03,14,109,4,7,17,5,7,23,184,5,8,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,,,,,391,0,10,401,723,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,4,0,C04,17,101,6,4,16,15,12,29,178,3,10,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,1,3,0,0,,,,,407,0,3,410,723,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,5,0,C05,19,123,4,7,13,3,6,22,188,10,9,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,,,,,416,0,7,423,723,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,6,0,C06,11,130,2,6,18,8,5,30,163,10,11,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,4,3,1,1,,,,,409,0,5,414,723,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,C,7,0,C07,26,117,1,10,16,9,10,31,166,5,5,0,0,0,0,0,1,0,0,0,0,1,7,2,0,0,2,1,0,0,,,,,410,0,0,410,723,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1204,C,1,0,C01,21,133,7,5,13,10,8,36,173,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,6,0,0,,,,,428,1,13,442,708,ACTA CASILLA,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1204,C,2,0,C02,12,86,10,10,20,7,5,38,160,2,6,0,0,0,1,0,0,0,0,0,0,0,3,3,0,5,3,0,0,0,,,,,371,0,8,379,708,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1204,C,3,0,C03,27,104,4,3,22,10,6,38,161,7,5,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,2,1,0,,,,,404,0,10,414,707,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,1,0,C01,17,89,5,8,18,4,6,28,172,6,7,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,2,1,1,0,,,,,370,0,5,375,720,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,2,0,C02,18,98,10,9,12,6,6,22,173,2,6,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,3,0,0,0,,,,,374,0,4,378,720,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,3,0,C03,20,111,4,10,16,6,5,29,150,7,5,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,,,,,370,0,7,377,720,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,4,0,C04,13,119,6,6,18,3,7,22,152,1,10,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,,,,,363,0,3,366,720,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,5,0,C05,17,107,2,9,15,3,8,20,174,7,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,,,,,376,1,5,382,720,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,6,0,C06,17,92,1,6,18,6,5,31,143,4,7,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,1,2,0,0,,,,,340,0,6,346,719,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,7,0,C07,16,100,1,8,17,9,5,18,165,5,5,1,1,0,0,0,0,0,1,0,0,0,5,2,0,2,4,0,1,0,,,,,366,1,5,372,719,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,8,0,C08,17,91,1,6,18,6,5,31,142,4,7,0,1,0,0,0,0,0,1,0,0,0,4,0,0,1,1,2,0,0,,,,,338,0,6,344,719,GRUPO DE RECUENTO,,,
25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,C,9,0,C09,12,87,1,4,11,6,7,33,178,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,6,2,1,0,,,,,366,0,4,370,719,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,C,1,0,C01,12,80,3,5,10,6,4,21,111,2,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,1,0,0,,,,,270,0,4,274,602,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,C,2,0,C02,7,89,3,9,8,3,2,18,108,0,3,1,0,0,0,0,0,0,0,0,0,0,7,3,1,3,1,2,0,0,,,,,268,1,11,280,602,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,C,3,0,C03,17,80,5,2,14,3,4,18,95,5,2,0,0,0,0,0,1,0,0,0,0,0,8,4,1,1,2,1,1,6,,,,,270,0,9,279,601,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,C,4,0,C04,6,94,3,8,9,7,1,18,108,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,262,0,9,271,601,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,1,0,C01,11,91,3,5,13,7,3,20,171,4,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,1,0,0,,,,,342,0,9,351,709,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,2,0,C02,12,90,7,5,5,2,3,18,162,6,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,0,0,,,,,326,0,11,337,709,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,3,0,C03,11,89,3,5,13,7,3,20,176,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,,,,,342,0,9,351,708,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,4,0,C04,15,120,7,8,9,2,2,11,156,5,8,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,,,,,351,0,12,363,708,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,C,5,0,C05,19,96,5,7,15,7,4,13,152,7,9,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,,,,,344,0,9,353,708,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1214,C,1,0,C01,23,139,3,9,10,5,6,30,198,5,12,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,445,0,6,451,735,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1217,C,1,0,C01,9,69,4,2,7,4,3,16,91,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,2,1,0,,,,,218,0,7,225,485,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,1,0,C01,14,117,2,6,13,7,1,30,156,3,8,1,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,,,,,364,0,2,366,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,2,0,C02,13,97,4,5,8,8,6,22,179,3,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,,,,,359,0,3,362,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,3,0,C03,10,110,5,6,8,4,5,26,159,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,,,,,347,1,13,361,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,4,0,C04,26,95,2,2,14,10,5,22,155,3,8,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,1,0,,,,,355,0,0,355,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,5,0,C05,23,108,4,10,10,7,12,17,175,6,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,0,0,0,,,,,386,0,6,392,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,6,0,C06,20,89,4,1,13,6,5,22,176,4,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,1,0,0,0,,,,,355,0,3,358,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,7,0,C07,20,92,5,4,17,6,5,33,178,2,11,0,2,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,0,,,,,383,1,11,395,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,C,8,0,C08,18,116,2,4,12,7,6,23,156,4,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,359,0,0,359,727,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1219,C,1,0,C01,20,82,4,8,10,7,7,22,169,3,10,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,,,,,350,0,7,357,657,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1220,C,1,0,C01,11,73,2,4,16,6,4,22,164,2,4,0,0,0,0,0,0,0,1,0,0,0,2,4,1,4,1,2,1,0,,,,,324,0,11,335,712,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1222,C,1,0,C01,4,135,6,4,11,6,9,4,32,0,1,0,0,0,0,0,2,0,0,0,0,0,5,1,0,3,1,1,1,0,,,,,226,0,8,234,425,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1244,C,1,0,C01,27,74,6,5,16,9,5,6,155,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,,,,,310,0,0,310,663,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1245,C,1,0,C01,18,46,3,3,9,5,1,11,96,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,,,,,201,0,7,208,423,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1254,C,1,0,C01,21,162,9,12,11,8,6,26,147,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,3,1,0,,,,,417,0,9,426,718,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1255,C,1,0,C01,19,88,3,6,11,1,10,8,57,5,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,2,5,4,0,1,,,,,226,0,18,244,483,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1261,C,1,0,C01,10,176,2,6,8,4,13,129,129,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,484,0,1,485,609,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1261,C,2,0,C02,18,81,2,4,10,4,4,12,92,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,,,,,244,0,13,257,609,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1261,C,3,0,C03,9,66,2,4,7,6,3,10,94,2,3,0,1,1,0,0,1,0,2,0,0,0,3,0,0,0,6,1,0,0,,,,,221,0,13,234,609,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1262,C,1,0,C01,9,57,4,5,9,2,12,74,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,182,0,5,187,439,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1269,C,1,0,C01,6,58,1,2,8,15,20,15,120,2,2,0,2,0,0,0,0,0,0,0,0,1,2,3,0,5,2,1,1,0,,,,,266,0,16,282,510,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1270,C,1,0,C01,9,65,1,6,11,24,12,21,83,6,4,0,1,0,0,0,0,2,0,0,0,1,4,1,0,1,5,0,0,0,,,,,257,0,15,272,466,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1271,C,1,0,C01,6,50,1,4,8,6,17,13,90,5,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,1,,,,,212,0,14,226,409,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1272,C,1,0,C01,8,65,4,5,5,4,15,19,103,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,,,,,238,0,4,242,403,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1273,C,1,0,C01,10,69,1,4,1,8,53,13,54,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,2,1,,,,,226,0,15,241,432,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1275,C,1,0,C01,14,96,4,10,12,3,10,27,159,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,,,,348,0,0,348,635,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1275,C,2,0,C02,10,116,5,5,8,2,10,24,185,4,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,,,,,382,0,0,382,635,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1276,C,1,0,C01,8,84,1,1,7,1,13,18,70,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,1,2,1,,,,,225,0,6,231,382,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,1,0,C01,56,172,7,9,12,8,8,27,162,7,16,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,,,,,492,0,3,495,703,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,2,0,C02,51,163,3,4,10,6,11,28,144,4,21,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,2,1,0,0,,,,,454,2,6,462,702,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,3,0,C03,48,171,4,9,10,3,11,19,165,3,21,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,2,1,,,,,475,0,6,481,702,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,4,0,C04,53,152,10,6,5,7,12,24,155,3,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,,,,,456,2,5,463,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,5,0,C05,42,174,2,3,4,3,8,17,162,4,15,1,0,0,1,0,0,1,0,0,0,0,4,0,0,2,3,1,1,1,,,,,449,1,8,458,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,6,0,C06,54,166,4,7,5,3,13,29,158,4,18,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,,,,,467,1,1,469,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,7,0,C07,53,157,4,7,4,7,8,32,145,2,22,0,1,0,0,0,1,0,0,0,0,1,2,0,0,1,5,1,0,0,,,,,453,0,8,461,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,8,0,C08,51,186,3,5,8,3,11,36,148,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,471,0,0,471,702,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,9,0,C09,43,165,4,10,7,7,12,24,160,3,11,0,0,0,1,0,0,0,0,0,0,0,3,2,0,2,3,1,1,0,,,,,459,0,5,464,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,10,0,C10,57,163,1,7,8,6,9,25,166,6,16,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,,,,,472,0,4,476,702,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,11,0,C11,56,167,5,5,7,9,12,30,167,2,12,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,,,,,479,0,4,483,702,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1279,C,12,0,C12,54,175,3,5,4,2,11,31,168,8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,,,,,482,0,3,485,702,ACTA CASILLA,,,
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1281,C,1,0,C01,6,88,2,3,6,5,2,10,103,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,2,1,0,,,,,236,0,2,238,439,GRUPO DE RECUENTO,,,
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1282,C,1,0,C01,13,71,6,4,8,3,3,9,173,4,1,0,1,0,1,0,0,0,0,0,1,0,8,3,0,1,0,0,0,0,,,,,310,0,15,325,633,ACTA CASILLA,,,
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1287,C,1,0,C01,12,94,8,7,7,3,5,14,135,3,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,2,2,1,1,0,,,,,300,0,7,307,593,ACTA CASILLA,,,
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1288,C,1,0,C01,4,83,1,9,7,4,5,12,160,5,1,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,2,1,0,0,,,,,305,0,15,320,547,ACTA CASILLA,,,
25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1288,C,2,0,C02,20,84,4,7,12,3,3,13,152,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,,,,,308,0,8,316,547,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,1,0,C01,18,96,5,3,7,9,7,24,140,7,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,0,0,0,,,,,331,0,7,338,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,2,0,C02,11,83,1,15,9,4,11,24,146,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,,,,,312,0,11,323,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,3,0,C03,17,75,2,16,13,5,3,13,162,3,4,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,,,,,318,0,10,328,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,4,0,C04,12,85,1,14,9,8,8,18,140,3,3,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,2,0,0,0,,,,,312,0,11,323,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,5,0,C05,14,94,4,5,10,6,0,19,137,6,3,0,0,0,0,0,1,0,1,0,0,1,3,2,0,1,0,0,0,0,,,,,307,0,5,312,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1310,C,6,0,C06,21,93,0,7,10,1,5,21,149,1,5,0,1,0,1,0,0,0,0,0,0,0,6,2,1,1,1,1,0,0,,,,,327,0,7,334,684,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1311,C,1,0,C01,16,98,2,6,5,7,2,20,112,2,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,,,,,282,1,3,286,526,GRUPO DE RECUENTO,,,
25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1322,C,1,0,C01,20,84,5,4,22,2,3,10,116,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,2,0,,,,,281,0,13,294,552,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,1,0,C01,29,113,6,6,10,4,4,18,140,1,4,0,0,2,1,0,0,0,0,0,0,0,7,1,0,1,1,3,0,0,,,,,351,1,11,363,675,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,2,0,C02,18,116,1,9,19,5,6,26,139,10,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,1,1,0,,,,,364,0,6,370,674,ACTA CASILLA,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,3,0,C03,23,87,11,8,13,7,9,24,131,5,10,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,2,0,0,,,,,342,0,17,359,674,ACTA CASILLA,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,4,0,C04,16,106,4,7,16,3,8,34,142,4,8,1,0,2,0,0,0,0,0,0,0,0,7,0,0,2,1,1,0,0,,,,,362,0,5,367,674,GRUPO DE RECUENTO,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1324,C,5,0,C05,19,92,5,8,18,3,5,34,155,3,11,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,,,,,360,0,8,368,674,GRUPO DE RECUENTO,,,
25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1341,C,1,0,C01,9,53,7,5,13,6,4,5,101,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,,,,,215,0,12,227,412,ACTA CASILLA,,,
25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1355,C,1,0,C01,10,44,4,3,7,4,3,17,75,5,5,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,2,0,0,,,,,185,1,12,198,410,GRUPO DE RECUENTO,,,
25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1356,C,1,0,C01,14,65,6,5,5,3,3,15,106,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,,,,,234,0,7,241,513,GRUPO DE RECUENTO,,,
25,SINALOA,17,CULIACAN DE ROSALES,6,CULIACAN,1357,C,1,0,C01,11,69,3,6,6,3,3,17,126,8,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,,,,,265,0,7,272,603,GRUPO DE RECUENTO,,,
