CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,B,54,46,29,25,4,11,9,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,204,5,209,504,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,C01,55,48,44,11,2,11,5,21,0,13,0,0,0,0,0,0,0,0,0,0,0,7,210,0,217,504,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,65,C02,45,54,30,26,7,10,5,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,207,6,213,503,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,B,49,48,60,24,7,11,4,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,237,13,250,539,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,C01,45,48,56,23,4,5,2,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,211,10,221,538,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,66,C02,49,46,71,26,2,8,1,22,0,11,0,2,0,0,0,0,0,0,0,0,0,0,238,13,251,538,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,67,B,50,51,33,23,3,7,5,13,0,7,0,0,0,0,0,0,0,0,0,0,0,1,192,8,201,432,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,67,C01,49,47,23,28,4,5,5,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,188,13,201,431,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,B,48,59,49,28,3,8,3,21,0,19,0,3,0,0,0,0,0,0,0,0,0,1,241,19,261,511,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,C01,56,51,41,22,7,17,4,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,232,7,239,510,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,68,C02,55,55,38,21,6,15,6,23,0,17,0,3,0,0,0,0,0,0,0,0,0,0,239,21,260,510,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,69,B,98,76,44,22,10,19,20,23,0,20,0,5,0,0,0,0,0,0,0,0,0,0,337,22,359,604,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,69,C01,108,85,60,29,2,15,15,44,0,15,0,2,0,0,0,0,0,0,0,0,0,0,375,14,389,603,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,70,B,43,51,33,25,4,4,10,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,190,10,200,489,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,70,C01,36,49,30,25,1,7,5,10,0,5,0,4,0,0,0,0,0,0,0,0,0,0,172,8,180,488,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,71,B,53,85,42,32,7,8,5,34,0,12,0,4,0,0,0,0,0,0,0,0,0,0,282,21,303,658,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,71,C01,58,85,52,26,8,12,3,38,0,2,0,2,0,0,0,0,0,0,0,0,0,1,286,11,298,657,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,72,B,38,79,39,27,6,22,5,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,241,15,256,486,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,72,C01,37,40,38,16,11,18,5,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,202,13,215,485,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,B,29,78,81,18,8,15,6,7,0,23,0,1,0,0,0,0,0,0,0,0,0,0,266,15,281,633,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,C01,43,76,89,27,8,18,8,14,0,22,0,1,0,0,0,0,0,0,0,0,0,0,306,17,323,632,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,73,C02,27,78,94,29,2,27,5,12,0,16,0,1,0,0,0,0,0,0,0,0,0,0,291,14,305,632,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,74,B,58,114,63,23,5,26,6,13,0,5,0,1,0,0,0,0,0,0,0,0,0,0,314,10,324,632,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,74,C01,69,123,54,19,5,23,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,323,13,336,632,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,75,B,65,67,60,22,6,9,4,30,0,8,0,1,0,0,0,0,0,0,0,0,0,0,272,5,277,507,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,75,C01,74,68,51,22,5,7,5,22,0,10,0,1,0,0,0,0,0,0,0,0,0,0,265,9,274,506,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,76,B,58,73,42,15,5,5,6,6,0,9,0,2,0,0,0,0,0,0,0,0,0,0,221,12,233,512,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,76,C01,65,81,31,18,4,10,2,13,0,14,0,2,0,0,0,0,0,0,0,0,0,0,240,11,251,511,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,B,86,70,60,27,6,10,7,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,299,9,308,571,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,C01,72,60,54,22,6,9,7,13,0,13,0,1,0,0,0,0,0,0,0,0,0,0,257,13,270,570,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,77,C02,72,78,68,28,8,10,5,19,0,13,0,1,0,0,0,0,0,0,0,0,0,0,302,15,317,570,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,78,B,67,64,84,59,4,0,2,16,0,19,0,0,0,0,0,0,0,0,0,0,0,1,315,2,318,713,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,78,C01,63,88,55,58,4,6,6,19,0,17,0,1,0,0,0,0,0,0,0,0,0,0,317,17,334,712,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,79,B,59,62,35,22,4,10,1,26,0,4,0,1,0,0,0,0,0,0,0,0,0,0,224,7,231,420,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,79,C01,66,56,31,18,3,6,0,16,0,3,0,3,0,0,0,0,0,0,0,0,0,0,202,10,212,420,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,80,B,70,70,54,22,7,10,2,22,0,4,0,2,0,0,0,0,0,0,0,0,0,1,263,16,280,533,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,80,C01,96,91,41,15,6,7,6,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,290,13,303,533,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,81,B,76,62,42,18,4,11,7,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,251,7,258,422,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,81,C01,83,30,48,14,9,11,7,15,0,8,0,0,0,0,0,0,0,0,0,0,0,4,225,8,237,422,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,82,B,71,92,62,23,6,19,9,15,0,22,0,2,0,0,0,0,0,0,0,0,0,0,321,13,334,707,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,82,C01,72,94,74,17,4,24,13,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,326,14,340,707,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,83,B,48,52,46,32,4,12,1,19,0,15,0,1,0,0,0,0,0,0,0,0,0,0,230,18,248,491,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,83,C01,57,51,35,30,4,9,1,19,0,20,0,0,0,0,0,0,0,0,0,0,0,0,226,7,233,490,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,84,B,41,59,60,38,3,6,0,7,0,32,0,2,0,0,0,0,0,0,0,0,0,0,248,15,263,530,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,84,C01,33,65,40,23,5,11,5,6,0,49,0,4,0,0,0,0,0,0,0,0,0,0,241,18,259,529,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,84,C02,45,55,50,20,1,7,3,14,0,50,0,1,0,0,0,0,0,0,0,0,0,1,246,15,262,529,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,85,B,85,77,45,17,3,10,2,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,285,11,296,477,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,85,C01,75,66,43,23,4,10,6,12,0,21,0,1,0,0,0,0,0,0,0,0,0,2,261,15,278,476,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,86,B,112,91,47,33,6,32,8,47,0,14,0,1,0,0,0,0,0,0,0,0,0,1,391,18,410,727,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,87,B,80,63,39,27,4,17,7,22,0,13,0,3,0,0,0,0,0,0,0,0,0,1,275,10,286,480,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,87,C01,76,81,45,22,5,10,4,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,261,7,268,479,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,88,B,86,62,42,23,9,6,4,18,0,26,0,5,0,0,0,0,0,0,0,0,0,0,281,15,296,568,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,88,C01,68,65,61,33,6,9,7,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,280,16,296,567,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,89,B,73,73,34,26,5,5,9,14,0,16,0,3,0,0,0,0,0,0,0,0,0,0,258,11,269,523,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,89,C01,87,45,50,25,9,2,13,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,260,13,273,523,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,90,B,59,60,39,15,0,4,3,17,0,8,0,1,0,0,0,0,0,0,0,0,0,0,206,10,216,385,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,90,C01,63,40,34,13,3,12,5,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,196,4,200,385,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,91,B,85,75,40,18,3,9,1,15,0,7,0,3,0,0,0,0,0,0,0,0,0,1,256,13,270,469,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,92,B,86,58,38,8,8,6,4,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,225,9,234,404,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,92,C01,76,55,36,21,3,9,1,15,0,8,0,2,0,0,0,0,0,0,0,0,0,0,226,6,232,404,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,93,B,133,88,38,43,3,2,5,24,0,27,0,0,0,0,0,0,0,0,0,0,0,0,363,18,381,728,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,94,B,83,59,21,19,5,6,3,15,0,17,0,1,0,0,0,0,0,0,0,0,0,0,229,7,236,464,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,94,C01,81,46,28,23,2,6,4,25,0,21,0,0,0,0,0,0,0,0,0,0,0,0,236,8,244,463,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,95,B,133,99,42,25,2,10,6,18,0,5,0,3,0,0,0,0,0,0,0,0,0,1,343,15,359,630,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,95,S01,18,11,14,4,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,7,61,0,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,96,B,44,86,46,18,3,7,3,20,0,23,0,1,0,0,0,0,0,0,0,0,0,0,251,10,261,497,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,96,C01,63,67,48,13,6,5,1,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,242,0,242,496,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,97,B,143,73,44,43,1,11,5,35,0,21,0,0,0,0,0,0,0,0,0,0,0,0,376,15,391,703,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,98,B,75,41,46,29,9,6,1,21,0,7,0,1,0,0,0,0,0,0,0,0,0,1,236,9,246,450,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,98,C01,54,54,47,18,6,13,3,15,0,13,0,4,0,0,0,0,0,0,0,0,0,0,227,5,232,450,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,99,B,52,79,37,13,3,10,1,17,0,20,0,4,0,0,0,0,0,0,0,0,0,1,236,19,256,525,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,99,C01,43,67,46,18,4,4,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,1,229,13,243,524,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,100,B,82,115,55,17,13,11,9,27,0,14,0,1,0,0,0,0,0,0,0,0,0,0,344,10,354,701,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,101,B,66,75,42,29,8,7,8,15,0,12,0,1,0,0,0,0,0,0,0,0,0,0,263,11,274,574,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,101,C01,70,82,39,23,1,8,12,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,264,12,276,574,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,101,C02,64,69,48,17,8,10,13,25,0,12,0,1,0,0,0,0,0,0,0,0,0,1,267,12,280,573,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,102,B,105,105,43,26,9,12,6,19,0,9,0,3,0,0,0,0,0,0,0,0,0,0,337,17,354,666,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,103,B,60,45,44,35,4,8,4,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,246,0,246,641,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,104,B,40,67,59,27,7,8,4,15,0,49,0,0,0,0,0,0,0,0,0,0,0,2,276,11,289,593,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,104,C01,47,52,56,24,7,8,6,20,0,53,0,0,0,0,0,0,0,0,0,0,0,0,273,0,273,593,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,105,B,31,66,63,31,10,11,4,50,0,40,0,2,0,0,0,0,0,0,0,0,0,0,308,8,316,672,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,105,C01,28,81,57,25,0,4,4,47,0,42,0,0,0,0,0,0,0,0,0,0,0,0,288,22,310,672,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,105,C02,42,66,56,31,5,4,2,45,0,38,0,0,0,0,0,0,0,0,0,0,0,0,289,22,311,671,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,105,C03,46,67,60,25,2,3,2,51,0,35,0,4,0,0,0,0,0,0,0,0,0,0,295,17,312,671,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,106,B,46,57,74,26,7,6,1,14,0,48,0,2,0,0,0,0,0,0,0,0,0,2,281,17,300,556,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,106,C01,48,48,69,34,3,4,0,10,0,58,0,3,0,0,0,0,0,0,0,0,0,0,277,8,285,555,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,107,B,30,56,47,28,3,4,1,12,0,38,0,2,0,0,0,0,0,0,0,0,0,0,221,13,234,408,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,107,C01,50,42,33,23,3,6,1,21,0,28,0,1,0,0,0,0,0,0,0,0,0,0,208,11,219,408,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,108,B,55,71,73,12,6,7,6,17,0,6,0,1,0,0,0,0,0,0,0,0,0,1,254,18,273,545,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,108,C01,40,78,44,23,3,13,10,26,0,10,0,2,0,0,0,0,0,0,0,0,0,0,249,13,262,545,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,108,C02,44,86,54,11,6,13,1,27,0,12,0,1,0,0,0,0,0,0,0,0,0,0,255,9,264,545,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,109,B,69,79,93,20,11,19,10,20,0,18,0,2,0,0,0,0,0,0,0,0,0,2,341,15,358,739,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,109,C01,76,92,77,26,9,16,0,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,346,10,356,738,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,109,S01,14,22,13,5,2,5,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,66,3,69,0,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,110,B,34,59,66,20,6,11,4,17,0,12,0,1,0,0,0,0,0,0,0,0,0,0,230,12,242,502,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,110,C01,30,62,68,29,4,7,6,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,233,8,241,502,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,110,C02,35,57,51,16,5,8,3,18,0,16,0,2,0,0,0,0,0,0,0,0,0,0,211,9,220,501,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,111,B,86,78,49,18,2,22,5,29,0,38,0,2,0,0,0,0,0,0,0,0,0,0,329,17,346,619,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,111,C01,84,83,37,16,8,15,10,25,0,27,0,1,0,0,0,0,0,0,0,0,0,0,306,20,326,618,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,111,C02,99,77,40,21,7,12,7,30,0,33,0,0,0,0,0,0,0,0,0,0,0,0,326,13,339,618,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,111,C03,102,56,42,15,7,17,15,43,0,27,0,2,0,0,0,0,0,0,0,0,0,0,326,20,346,618,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,112,B,63,82,60,32,7,7,6,31,0,20,0,3,0,0,0,0,0,0,0,0,0,0,311,12,323,647,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,112,C01,61,87,72,20,11,13,8,26,0,12,0,2,0,0,0,0,0,0,0,0,0,1,312,14,327,647,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,112,C02,56,74,62,35,6,13,4,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,296,14,310,647,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,B,56,58,57,23,3,2,1,29,0,49,0,3,0,0,0,0,0,0,0,0,0,0,281,18,299,618,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,C01,58,78,53,23,11,9,3,23,0,23,0,2,0,0,0,0,0,0,0,0,0,0,283,9,292,617,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,E01,56,73,36,27,5,9,4,31,0,27,0,2,0,0,0,0,0,0,0,0,0,0,270,15,285,600,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,E01C01,66,65,61,15,6,9,6,23,0,29,0,8,0,0,0,0,0,0,0,0,0,1,288,16,305,599,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,E01C02,41,65,34,29,1,15,3,24,0,26,0,0,0,0,0,0,0,0,0,0,0,0,238,9,247,599,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,E01C03,56,57,39,39,3,10,3,36,0,18,0,4,0,0,0,0,0,0,0,0,0,0,265,8,273,599,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,C02,36,46,31,36,4,6,6,30,0,23,0,4,0,0,0,0,0,0,0,0,0,1,222,8,231,617,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,113,C03,51,59,37,34,1,6,2,27,0,17,0,3,0,0,0,0,0,0,0,0,0,0,237,16,253,617,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,114,B,61,76,48,20,3,6,3,14,0,13,0,1,0,0,0,0,0,0,0,0,0,0,245,14,259,472,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,114,C01,93,88,40,12,3,11,4,9,0,19,0,2,0,0,0,0,0,0,0,0,0,0,281,15,296,472,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,115,B,93,123,49,3,4,6,2,22,0,14,0,2,0,0,0,0,0,0,0,0,0,0,318,15,333,634,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,115,C01,82,105,64,8,5,7,5,14,0,12,0,4,0,0,0,0,0,0,0,0,0,0,306,22,328,634,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,116,B,28,78,98,20,1,3,0,17,0,3,0,1,0,0,0,0,0,0,0,0,0,0,249,7,256,540,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,116,C01,22,65,82,12,3,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,11,220,539,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,117,B,26,82,65,10,3,7,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208,6,214,415,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,117,C01,33,74,68,14,2,9,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,211,11,222,414,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,118,B,65,168,62,22,4,5,3,7,0,11,0,1,0,0,0,0,0,0,0,0,0,0,348,19,367,665,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,119,B,54,97,32,15,5,13,7,25,0,11,0,2,0,0,0,0,0,0,0,0,0,2,261,18,281,549,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,119,C01,66,90,26,20,5,11,6,14,0,8,0,0,0,0,0,0,0,0,0,0,0,1,246,0,247,549,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,119,C02,59,86,54,34,4,8,3,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,278,13,291,548,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,120,B,49,67,29,3,4,1,1,7,0,4,0,2,0,0,0,0,0,0,0,0,0,0,167,9,176,462,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,120,C01,40,74,49,7,4,1,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,186,10,196,462,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,120,E01,41,23,44,7,5,6,4,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,199,4,203,387,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,121,B,21,66,67,12,4,11,5,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,206,10,216,499,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,121,C01,21,40,69,18,3,6,2,15,0,5,0,1,0,0,0,0,0,0,0,0,0,0,180,6,186,498,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,122,B,13,78,54,9,2,8,1,42,0,11,0,0,0,0,0,0,0,0,0,0,0,0,218,17,235,428,RECUENTO,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,122,C01,17,90,75,12,4,4,1,24,0,8,0,3,0,0,0,0,0,0,0,0,0,0,238,13,251,427,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,123,B,3,52,24,27,1,1,2,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,123,2,125,224,ACTA CASILLA,,,
5,16,MICHOACAN,23,APATZINGÁN,6,APATZINGÁN,124,B,32,97,90,34,5,6,2,18,0,3,0,3,0,0,0,0,0,0,0,0,0,0,290,19,309,536,RECUENTO,,,
