id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,pan-panal,pri,prd,pt,pvem,pc,pa,noregistrados,anulados,total
1,5/8/2007,12,Ayuntamientos,1,0,421,4,C,Contigua,0,6,PABELLON DE ARTEAGA,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,94,125,34,30,1,9,1,13,403
1,5/8/2007,12,Ayuntamientos,1,0,421,1,B,Basica,0,6,PABELLON DE ARTEAGA,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,103,71,111,32,25,5,8,1,22,378
1,5/8/2007,12,Ayuntamientos,1,0,421,2,C,Contigua,0,6,PABELLON DE ARTEAGA,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,102,105,38,31,1,20,0,18,414
1,5/8/2007,12,Ayuntamientos,1,0,421,1,C,Contigua,0,6,PABELLON DE ARTEAGA,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,106,92,120,38,34,4,6,0,12,412
1,5/8/2007,12,Ayuntamientos,1,0,421,3,C,Contigua,0,6,PABELLON DE ARTEAGA,722,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,133,97,96,31,33,0,8,0,5,403
1,5/8/2007,12,Ayuntamientos,1,0,422,1,B,Basica,0,6,PABELLON DE ARTEAGA,495,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,70,82,14,19,4,1,0,13,275
1,5/8/2007,12,Ayuntamientos,1,0,422,1,C,Contigua,0,6,PABELLON DE ARTEAGA,495,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,85,63,103,10,20,2,5,0,11,299
1,5/8/2007,12,Ayuntamientos,1,0,423,1,B,Basica,0,6,PABELLON DE ARTEAGA,698,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,126,87,101,25,28,3,4,0,13,387
1,5/8/2007,12,Ayuntamientos,1,0,423,1,C,Contigua,0,6,PABELLON DE ARTEAGA,699,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,126,105,92,23,33,6,1,0,20,406
1,5/8/2007,12,Ayuntamientos,1,0,423,2,C,Contigua,0,6,PABELLON DE ARTEAGA,0,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,0,0,0,0,0,0,0,0,0,0
1,5/8/2007,12,Ayuntamientos,1,0,424,1,C,Contigua,0,6,PABELLON DE ARTEAGA,563,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,125,49,74,27,38,5,8,1,10,337
1,5/8/2007,12,Ayuntamientos,1,0,424,2,C,Contigua,0,6,PABELLON DE ARTEAGA,563,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,101,64,88,20,44,8,5,0,5,335
1,5/8/2007,12,Ayuntamientos,1,0,424,3,C,Contigua,0,6,PABELLON DE ARTEAGA,564,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,104,66,102,19,37,6,2,0,11,347
1,5/8/2007,12,Ayuntamientos,1,0,424,1,B,Basica,0,6,PABELLON DE ARTEAGA,563,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,46,89,34,47,3,1,0,7,325
1,5/8/2007,12,Ayuntamientos,1,0,425,1,B,Basica,0,6,PABELLON DE ARTEAGA,415,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,33,69,14,11,2,3,0,6,234
1,5/8/2007,12,Ayuntamientos,1,0,425,1,C,Contigua,0,6,PABELLON DE ARTEAGA,416,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,61,69,21,11,1,3,0,8,235
1,5/8/2007,12,Ayuntamientos,1,0,426,1,B,Basica,0,6,PABELLON DE ARTEAGA,442,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,130,62,12,6,4,3,0,7,297
1,5/8/2007,12,Ayuntamientos,1,0,426,1,C,Contigua,0,6,PABELLON DE ARTEAGA,442,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,95,97,3,6,12,4,0,7,286
1,5/8/2007,12,Ayuntamientos,1,0,426,2,C,Contigua,0,6,PABELLON DE ARTEAGA,0,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,0,0,0,0,0,0,0,0,0,0
1,5/8/2007,12,Ayuntamientos,1,0,427,1,B,Basica,0,6,PABELLON DE ARTEAGA,719,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,99,111,30,71,4,3,2,25,406
1,5/8/2007,12,Ayuntamientos,1,0,428,2,C,Contigua,0,6,PABELLON DE ARTEAGA,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,64,33,11,35,20,2,0,0,241
1,5/8/2007,12,Ayuntamientos,1,0,428,1,B,Basica,0,6,PABELLON DE ARTEAGA,581,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,89,82,35,13,20,18,4,0,6,267
1,5/8/2007,12,Ayuntamientos,1,0,428,1,C,Contigua,0,6,PABELLON DE ARTEAGA,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,38,30,20,28,14,3,0,13,215
1,5/8/2007,12,Ayuntamientos,1,0,429,1,B,Basica,0,6,PABELLON DE ARTEAGA,605,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,82,136,24,22,16,1,0,8,337
1,5/8/2007,12,Ayuntamientos,1,0,429,1,C,Contigua,0,6,PABELLON DE ARTEAGA,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,91,171,21,22,6,1,0,0,372
1,5/8/2007,12,Ayuntamientos,1,0,429,2,C,Contigua,0,6,PABELLON DE ARTEAGA,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,107,176,13,19,5,4,0,11,378
1,5/8/2007,12,Ayuntamientos,1,0,430,1,B,Basica,0,6,PABELLON DE ARTEAGA,536,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,67,57,10,38,11,1,0,17,276
1,5/8/2007,12,Ayuntamientos,1,0,430,1,C,Contigua,0,6,PABELLON DE ARTEAGA,537,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,83,73,10,44,5,2,0,35,319
1,5/8/2007,12,Ayuntamientos,1,0,431,1,C,Contigua,0,7,RINCON DE ROMOS,434,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,29,14,2,100,6,0,0,3,226
1,5/8/2007,12,Ayuntamientos,1,0,431,1,B,Basica,0,7,RINCON DE ROMOS,433,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,28,14,0,120,5,1,1,7,251
1,5/8/2007,12,Ayuntamientos,1,0,432,1,B,Basica,0,7,RINCON DE ROMOS,547,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,38,22,0,81,2,1,0,7,231
1,5/8/2007,12,Ayuntamientos,1,0,432,1,C,Contigua,0,7,RINCON DE ROMOS,547,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,36,21,2,76,4,3,0,13,234
1,5/8/2007,12,Ayuntamientos,1,0,432,2,C,Contigua,0,7,RINCON DE ROMOS,547,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,84,49,12,1,96,6,3,0,0,251
1,5/8/2007,12,Ayuntamientos,1,0,433,1,C,Contigua,0,7,RINCON DE ROMOS,389,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,32,2,1,84,3,2,0,10,204
1,5/8/2007,12,Ayuntamientos,1,0,433,1,B,Basica,0,7,RINCON DE ROMOS,388,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,48,8,1,81,2,6,2,10,224
1,5/8/2007,12,Ayuntamientos,1,0,434,1,C,Contigua,0,7,RINCON DE ROMOS,437,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,79,14,0,64,8,6,0,7,254
1,5/8/2007,12,Ayuntamientos,1,0,434,1,B,Basica,0,7,RINCON DE ROMOS,437,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,86,74,20,1,83,8,1,0,9,282
1,5/8/2007,12,Ayuntamientos,1,0,435,1,B,Basica,0,7,RINCON DE ROMOS,444,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,93,58,9,0,90,3,7,0,12,272
1,5/8/2007,12,Ayuntamientos,1,0,435,1,C,Contigua,0,7,RINCON DE ROMOS,445,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,57,8,1,120,4,2,0,5,275
1,5/8/2007,12,Ayuntamientos,1,0,436,2,C,Contigua,0,7,RINCON DE ROMOS,630,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,129,34,9,0,110,2,1,1,13,299
1,5/8/2007,12,Ayuntamientos,1,0,436,1,C,Contigua,0,7,RINCON DE ROMOS,630,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,144,52,13,0,93,5,1,0,8,316
1,5/8/2007,12,Ayuntamientos,1,0,436,1,B,Basica,0,7,RINCON DE ROMOS,629,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,123,44,11,4,113,9,2,0,11,317
1,5/8/2007,12,Ayuntamientos,1,0,437,1,C,Contigua,0,7,RINCON DE ROMOS,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,171,70,14,1,117,7,0,2,18,400
1,5/8/2007,12,Ayuntamientos,1,0,437,1,B,Basica,0,7,RINCON DE ROMOS,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,137,54,14,0,118,4,2,2,14,345
1,5/8/2007,12,Ayuntamientos,1,0,438,1,C,Contigua,0,7,RINCON DE ROMOS,424,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,39,5,3,106,8,2,0,5,255
1,5/8/2007,12,Ayuntamientos,1,0,438,1,B,Basica,0,7,RINCON DE ROMOS,423,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,93,71,7,1,80,5,1,1,7,266
1,5/8/2007,12,Ayuntamientos,1,0,439,1,C,Contigua,0,7,RINCON DE ROMOS,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,50,10,1,125,19,0,0,9,301
1,5/8/2007,12,Ayuntamientos,1,0,439,1,B,Basica,0,7,RINCON DE ROMOS,583,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,33,15,4,132,13,2,1,13,328
1,5/8/2007,12,Ayuntamientos,1,0,439,2,C,Contigua,0,7,RINCON DE ROMOS,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,52,6,0,130,22,2,0,7,306
1,5/8/2007,12,Ayuntamientos,1,0,440,1,C,Contigua,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,145,59,10,0,141,9,3,0,10,377
1,5/8/2007,12,Ayuntamientos,1,0,440,2,C,Contigua,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,134,60,7,0,119,14,0,0,10,344
1,5/8/2007,12,Ayuntamientos,1,0,440,4,C,Contigua,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,60,13,1,132,12,6,0,12,364
1,5/8/2007,12,Ayuntamientos,1,0,440,5,C,Contigua,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,117,49,25,0,137,21,1,0,9,359
1,5/8/2007,12,Ayuntamientos,1,0,440,6,C,Contigua,0,7,RINCON DE ROMOS,667,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,130,52,6,2,114,11,3,1,7,326
1,5/8/2007,12,Ayuntamientos,1,0,440,1,B,Basica,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,132,50,14,1,134,12,3,0,14,360
1,5/8/2007,12,Ayuntamientos,1,0,440,3,C,Contigua,0,7,RINCON DE ROMOS,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,133,47,7,0,101,15,4,0,11,318
1,5/8/2007,12,Ayuntamientos,1,0,441,1,C,Contigua,0,7,RINCON DE ROMOS,554,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,55,8,0,137,4,7,3,7,318
1,5/8/2007,12,Ayuntamientos,1,0,441,1,B,Basica,0,7,RINCON DE ROMOS,554,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,100,73,11,1,103,9,5,1,13,316
1,5/8/2007,12,Ayuntamientos,1,0,442,1,C,Contigua,0,7,RINCON DE ROMOS,519,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,89,33,10,3,47,7,1,0,5,195
1,5/8/2007,12,Ayuntamientos,1,0,442,1,B,Basica,0,7,RINCON DE ROMOS,519,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,34,9,2,70,2,1,0,14,203
1,5/8/2007,12,Ayuntamientos,1,0,442,2,C,Contigua,0,7,RINCON DE ROMOS,519,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,18,11,1,50,10,0,0,19,185
1,5/8/2007,12,Ayuntamientos,1,0,443,2,C,Contigua,0,7,RINCON DE ROMOS,525,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,32,0,1,193,3,0,0,8,312
1,5/8/2007,12,Ayuntamientos,1,0,443,1,C,Contigua,0,7,RINCON DE ROMOS,525,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,36,2,1,210,0,0,0,12,310
1,5/8/2007,12,Ayuntamientos,1,0,443,1,B,Basica,0,7,RINCON DE ROMOS,525,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,16,2,0,228,0,0,0,9,315
1,5/8/2007,12,Ayuntamientos,1,0,444,1,B,Basica,0,7,RINCON DE ROMOS,398,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,104,9,3,0,95,1,0,1,2,215
1,5/8/2007,12,Ayuntamientos,1,0,444,1,C,Contigua,0,7,RINCON DE ROMOS,398,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,4,3,0,90,0,0,0,4,189
1,5/8/2007,12,Ayuntamientos,1,0,445,1,C,Contigua,0,7,RINCON DE ROMOS,545,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,20,7,0,90,7,1,2,8,234
1,5/8/2007,12,Ayuntamientos,1,0,445,1,B,Basica,0,7,RINCON DE ROMOS,545,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,108,8,1,1,91,2,0,0,6,217
1,5/8/2007,12,Ayuntamientos,1,0,445,2,C,Contigua,0,7,RINCON DE ROMOS,545,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,11,5,1,97,14,0,0,2,224
1,5/8/2007,12,Ayuntamientos,1,0,446,1,C,Contigua,0,7,RINCON DE ROMOS,555,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,58,4,5,100,1,2,0,12,279
1,5/8/2007,12,Ayuntamientos,1,0,446,1,B,Basica,0,7,RINCON DE ROMOS,555,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,96,57,4,1,99,4,4,2,8,275
1,5/8/2007,12,Ayuntamientos,1,0,447,2,C,Contigua,0,7,RINCON DE ROMOS,599,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,106,25,21,0,64,15,0,0,10,241
1,5/8/2007,12,Ayuntamientos,1,0,447,1,C,Contigua,0,7,RINCON DE ROMOS,599,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,22,17,0,70,14,1,0,0,240
1,5/8/2007,12,Ayuntamientos,1,0,447,1,B,Basica,0,7,RINCON DE ROMOS,598,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,103,52,8,2,76,21,0,1,0,263
1,5/8/2007,12,Ayuntamientos,1,0,448,1,B,Basica,0,7,RINCON DE ROMOS,455,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,43,8,0,70,3,2,0,2,210
1,5/8/2007,12,Ayuntamientos,1,0,448,1,C,Contigua,0,7,RINCON DE ROMOS,456,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,24,6,0,75,2,0,1,8,178
1,5/8/2007,12,Ayuntamientos,1,0,449,1,B,Basica,0,7,RINCON DE ROMOS,603,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,55,13,0,34,6,3,0,6,200
1,5/8/2007,12,Ayuntamientos,1,0,449,1,C,Contigua,0,7,RINCON DE ROMOS,603,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,98,46,13,2,54,5,10,1,11,240
1,5/8/2007,12,Ayuntamientos,1,0,449,2,C,Contigua,0,7,RINCON DE ROMOS,603,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,66,6,3,54,4,11,0,6,266
1,5/8/2007,12,Ayuntamientos,1,0,450,1,B,Basica,0,7,RINCON DE ROMOS,496,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,48,5,0,42,5,2,0,1,186
1,5/8/2007,12,Ayuntamientos,1,0,450,1,C,Contigua,0,7,RINCON DE ROMOS,497,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,52,1,1,56,12,7,0,3,181
1,5/8/2007,12,Ayuntamientos,1,0,451,1,B,Basica,0,7,RINCON DE ROMOS,614,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,35,10,0,89,6,0,0,7,246
1,5/8/2007,12,Ayuntamientos,1,0,452,1,B,Basica,0,8,SAN JOSE DE GRACIA,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,91,72,19,53,22,3,0,5,353
1,5/8/2007,12,Ayuntamientos,1,0,452,1,C,Contigua,0,8,SAN JOSE DE GRACIA,542,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,113,56,22,53,33,4,0,1,358
1,5/8/2007,12,Ayuntamientos,1,0,453,1,B,Basica,0,8,SAN JOSE DE GRACIA,491,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,46,40,28,89,23,9,0,15,330
1,5/8/2007,12,Ayuntamientos,1,0,453,1,C,Contigua,0,8,SAN JOSE DE GRACIA,492,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,78,63,16,69,33,6,0,16,354
1,5/8/2007,12,Ayuntamientos,1,0,454,1,B,Basica,0,8,SAN JOSE DE GRACIA,562,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,85,79,2,64,45,7,0,5,369
1,5/8/2007,12,Ayuntamientos,1,0,454,1,C,Contigua,0,8,SAN JOSE DE GRACIA,562,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,125,68,5,64,34,7,0,38,414
1,5/8/2007,12,Ayuntamientos,1,0,455,1,C,Contigua,0,8,SAN JOSE DE GRACIA,254,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,62,46,19,5,18,15,3,1,11,180
1,5/8/2007,12,Ayuntamientos,1,0,455,1,B,Basica,0,8,SAN JOSE DE GRACIA,254,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,116,88,38,10,40,31,8,3,29,363
1,5/8/2007,12,Ayuntamientos,1,0,456,1,B,Basica,0,8,SAN JOSE DE GRACIA,292,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,75,47,5,12,0,4,0,2,206
1,5/8/2007,12,Ayuntamientos,1,0,457,1,B,Basica,0,8,SAN JOSE DE GRACIA,685,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,130,65,129,9,56,33,9,0,11,442
1,5/8/2007,12,Ayuntamientos,1,0,458,2,C,Contigua,0,8,SAN JOSE DE GRACIA,452,AF,Anulada por el Tribunal Federal,P,T,Urna tradicional,111,64,42,2,38,20,3,0,1,281
1,5/8/2007,12,Ayuntamientos,1,0,458,1,B,Basica,0,8,SAN JOSE DE GRACIA,451,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,122,62,49,1,25,4,1,0,9,273
1,5/8/2007,12,Ayuntamientos,1,0,458,1,C,Contigua,0,8,SAN JOSE DE GRACIA,452,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,60,42,2,37,17,3,0,9,281
1,5/8/2007,12,Ayuntamientos,1,0,459,1,B,Basica,0,8,SAN JOSE DE GRACIA,113,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,23,40,4,2,9,0,2,0,2,82
1,5/8/2007,12,Ayuntamientos,1,0,460,1,C,Contigua,0,9,TEPEZALA,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,165,108,8,26,15,27,4,0,8,361
1,5/8/2007,12,Ayuntamientos,1,0,460,1,B,Basica,0,9,TEPEZALA,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,171,100,1,17,15,39,3,0,7,353
1,5/8/2007,12,Ayuntamientos,1,0,461,1,C,Contigua,0,9,TEPEZALA,736,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,226,154,2,16,17,33,2,0,3,453
1,5/8/2007,12,Ayuntamientos,1,0,461,1,B,Basica,0,9,TEPEZALA,736,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,142,172,4,26,29,53,2,2,10,440
1,5/8/2007,12,Ayuntamientos,1,0,462,1,C,Contigua,0,9,TEPEZALA,739,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,102,234,5,3,9,54,2,1,28,438
1,5/8/2007,12,Ayuntamientos,1,0,462,1,B,Basica,0,9,TEPEZALA,739,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,127,206,9,2,23,63,0,2,8,440
1,5/8/2007,12,Ayuntamientos,1,0,463,1,B,Basica,0,9,TEPEZALA,726,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,242,11,0,23,24,0,0,13,387
1,5/8/2007,12,Ayuntamientos,1,0,463,1,C,Contigua,0,9,TEPEZALA,727,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,99,247,11,0,13,15,0,2,8,395
1,5/8/2007,12,Ayuntamientos,1,0,464,1,C,Contigua,0,9,TEPEZALA,665,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,220,89,6,1,56,102,3,0,4,481
1,5/8/2007,12,Ayuntamientos,1,0,464,1,B,Basica,0,9,TEPEZALA,664,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,166,86,11,2,51,150,1,0,5,472
1,5/8/2007,12,Ayuntamientos,1,0,465,1,B,Basica,0,9,TEPEZALA,441,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,77,75,3,3,66,14,0,0,0,238
1,5/8/2007,12,Ayuntamientos,1,0,466,1,B,Basica,0,9,TEPEZALA,479,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,106,106,70,3,27,22,0,0,7,341
1,5/8/2007,12,Ayuntamientos,1,0,467,1,B,Basica,0,9,TEPEZALA,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,144,117,2,0,24,21,0,0,7,315
1,5/8/2007,12,Ayuntamientos,1,0,467,1,C,Contigua,0,9,TEPEZALA,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,119,111,0,2,18,27,2,1,23,303
1,5/8/2007,12,Ayuntamientos,1,0,467,2,C,Contigua,0,9,TEPEZALA,513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,119,128,4,1,27,36,0,0,11,326
1,5/8/2007,12,Ayuntamientos,1,0,468,1,B,Basica,0,9,TEPEZALA,591,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,140,7,2,17,88,3,0,0,351
1,5/8/2007,12,Ayuntamientos,1,0,469,1,C,Contigua,0,9,TEPEZALA,685,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,236,102,15,0,46,33,2,0,8,442
1,5/8/2007,12,Ayuntamientos,1,0,469,2,C,Contigua,0,9,TEPEZALA,686,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,189,151,7,0,26,59,0,1,18,451
1,5/8/2007,12,Ayuntamientos,1,0,469,1,B,Basica,0,9,TEPEZALA,685,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,190,133,23,2,46,56,0,0,5,455
1,5/8/2007,12,Ayuntamientos,1,0,470,1,C,Contigua,0,11,SAN FRANCISCO DE LOS ROMO,730,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,96,26,1,197,6,0,1,8,400
1,5/8/2007,12,Ayuntamientos,1,0,470,1,B,Basica,0,11,SAN FRANCISCO DE LOS ROMO,729,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,41,126,38,4,161,8,0,1,20,399
1,5/8/2007,12,Ayuntamientos,1,0,471,2,C,Contigua,0,11,SAN FRANCISCO DE LOS ROMO,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,34,88,21,0,168,7,0,0,8,326
1,5/8/2007,12,Ayuntamientos,1,0,471,1,B,Basica,0,11,SAN FRANCISCO DE LOS ROMO,584,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,68,21,0,157,10,0,0,16,321
1,5/8/2007,12,Ayuntamientos,1,0,471,1,C,Contigua,0,11,SAN FRANCISCO DE LOS ROMO,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,30,87,23,1,148,5,0,2,16,312
1,5/8/2007,12,Ayuntamientos,1,0,472,1,C,Contigua,0,11,SAN FRANCISCO DE LOS ROMO,727,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,96,24,2,213,4,0,0,12,399
