Dto Local,Nom Mpio,Municipio,No. de Seccion,Tipo,Lista Nominal,PAN,PRI_PVEM,PRD,PT,PCP,PMC,PNA,CC_PAN_PNA,FORMULAS NO REGISTRADAS,VOTACION VALIDA EMITIDA,VOTOS NULOS,VOTACION EMITIDA,PAN_PNA,CC_1
7,28,SAN LUIS POTOSI ,1038,C01,455,128,123,21,6,5,9,7,15,0,314,20,334,150,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,B01,700,288,146,25,2,5,5,2,16,0,489,5,494,306,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C01,699,221,178,27,1,0,4,9,20,0,460,12,472,250,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C02,699,246,167,42,2,4,5,4,27,0,497,9,506,277,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C03,699,239,169,21,2,0,5,4,16,0,456,13,469,259,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C04,699,250,162,38,2,4,7,7,15,0,485,10,495,272,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C05,699,286,160,23,5,6,0,6,21,0,507,7,514,313,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C06,699,280,163,16,3,4,10,9,12,0,497,10,507,301,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C07,699,235,173,24,1,8,6,4,23,0,474,7,481,262,PAN_PNA
7,28,SAN LUIS POTOSI ,1039,C08,699,262,174,22,6,6,3,4,13,0,490,7,497,279,PAN_PNA
7,28,SAN LUIS POTOSI ,1040,B01,517,155,151,35,6,4,2,4,16,0,373,12,385,175,PAN_PNA
7,28,SAN LUIS POTOSI ,1040,C01,516,141,137,46,5,1,7,5,14,0,356,13,369,160,PAN_PNA
7,28,SAN LUIS POTOSI ,1040,C02,516,158,159,29,3,3,6,4,14,0,376,4,380,176,PAN_PNA
7,28,SAN LUIS POTOSI ,1041,B01,634,197,205,25,9,2,5,10,19,0,472,17,489,226,PAN_PNA
7,28,SAN LUIS POTOSI ,1041,C01,634,162,234,43,11,7,5,6,11,0,479,12,491,179,PAN_PNA
7,28,SAN LUIS POTOSI ,1042,B01,568,132,203,26,9,4,4,10,11,0,399,22,421,153,PAN_PNA
7,28,SAN LUIS POTOSI ,1042,C01,568,135,173,29,9,2,9,21,13,0,391,4,395,169,PAN_PNA
7,28,SAN LUIS POTOSI ,1042,C02,568,147,193,25,4,0,7,3,23,0,402,18,420,173,PAN_PNA
7,28,SAN LUIS POTOSI ,1115,B01,563,84,136,6,5,2,2,2,16,0,253,20,273,102,PAN_PNA
7,28,SAN LUIS POTOSI ,1115,C01,563,89,140,17,7,3,5,10,15,0,286,18,304,114,PAN_PNA
7,28,SAN LUIS POTOSI ,1115,C02,563,94,140,10,5,4,5,3,8,0,269,16,285,105,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,B01,663,96,173,16,7,3,5,6,11,0,317,13,330,113,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C01,663,102,148,22,10,4,8,8,10,0,312,15,327,120,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C02,663,99,150,16,11,3,11,4,19,0,313,12,325,122,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C03,662,89,151,17,2,2,5,12,16,0,294,11,305,117,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C04,662,106,157,16,8,0,9,5,20,0,321,14,335,131,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C05,662,90,165,10,7,2,5,6,23,0,308,11,319,119,PAN_PNA
7,28,SAN LUIS POTOSI ,1116,C06,662,92,151,22,3,4,10,12,16,0,310,14,324,120,PAN_PNA
7,28,SAN LUIS POTOSI ,1117,B01,700,114,230,7,3,2,2,3,11,0,372,9,381,128,PAN_PNA
7,28,SAN LUIS POTOSI ,1117,C01,699,93,247,11,7,3,2,6,12,0,381,11,392,111,PAN_PNA
7,28,SAN LUIS POTOSI ,1117,C02,699,112,260,5,7,0,3,3,11,0,401,14,415,126,PAN_PNA
7,28,SAN LUIS POTOSI ,1118,B01,554,109,149,3,4,0,4,6,11,0,286,8,294,126,PAN_PNA
7,28,SAN LUIS POTOSI ,1118,C01,553,100,158,5,6,1,3,3,11,0,287,11,298,114,PAN_PNA
7,28,SAN LUIS POTOSI ,1118,C02,553,111,146,5,4,0,0,4,20,0,290,6,296,135,PAN_PNA
7,28,SAN LUIS POTOSI ,1119,B01,609,211,122,24,21,11,2,9,20,0,420,13,433,240,PAN_PNA
7,28,SAN LUIS POTOSI ,1120,B01,610,98,132,10,3,2,3,3,34,0,285,20,305,135,PAN_PNA
7,28,SAN LUIS POTOSI ,1120,C01,609,127,139,8,4,1,2,12,21,0,314,15,329,160,PAN_PNA
7,28,SAN LUIS POTOSI ,1120,C02,609,121,123,6,2,1,5,9,27,0,294,14,308,157,PAN_PNA
7,28,SAN LUIS POTOSI ,1121,B01,600,139,137,14,5,3,5,8,23,0,334,21,355,170,PAN_PNA
7,28,SAN LUIS POTOSI ,1121,C01,600,112,122,9,5,2,3,7,31,0,291,22,313,150,PAN_PNA
7,28,SAN LUIS POTOSI ,1122,B01,78,49,11,3,0,0,1,2,2,0,68,3,71,53,PAN_PNA
7,28,SAN LUIS POTOSI ,1123,B01,522,107,88,9,7,0,1,11,14,0,237,13,250,132,PAN_PNA
7,28,SAN LUIS POTOSI ,1123,C01,521,105,99,7,10,7,1,13,24,0,266,12,278,142,PAN_PNA
8,28,SAN LUIS POTOSI ,922,B01,558,126,165,32,5,7,6,15,7,0,363,12,375,148,PAN_PNA
8,28,SAN LUIS POTOSI ,922,C01,557,117,181,28,11,6,9,17,11,0,380,11,391,145,PAN_PNA
8,28,SAN LUIS POTOSI ,922,C02,557,121,163,35,9,12,11,6,15,0,372,10,382,142,PAN_PNA
8,28,SAN LUIS POTOSI ,923,B01,276,60,86,8,1,6,3,2,7,0,173,5,178,69,PAN_PNA
8,28,SAN LUIS POTOSI ,924,B01,557,137,160,32,6,3,9,4,21,0,372,9,381,162,PAN_PNA
8,28,SAN LUIS POTOSI ,924,C01,556,131,149,27,7,3,7,9,14,0,347,11,358,154,PAN_PNA
8,28,SAN LUIS POTOSI ,933,B01,380,87,97,27,5,7,10,1,8,0,242,6,248,96,PAN_PNA
8,28,SAN LUIS POTOSI ,933,C01,380,98,106,27,5,0,5,6,11,0,258,7,265,115,PAN_PNA
8,28,SAN LUIS POTOSI ,934,B01,572,119,156,35,11,9,10,10,9,0,359,13,372,138,PAN_PNA
8,28,SAN LUIS POTOSI ,934,C01,572,101,146,34,4,8,13,4,9,0,319,20,339,114,PAN_PNA
8,28,SAN LUIS POTOSI ,934,C02,571,86,178,30,12,9,9,12,8,0,344,18,362,106,PAN_PNA
8,28,SAN LUIS POTOSI ,935,B01,677,128,227,35,6,8,12,11,11,0,438,17,455,150,PAN_PNA
8,28,SAN LUIS POTOSI ,935,C01,676,147,188,36,6,13,18,8,16,0,432,15,447,171,PAN_PNA
8,28,SAN LUIS POTOSI ,936,B01,665,185,173,25,5,10,8,11,20,0,437,17,454,216,PAN_PNA
8,28,SAN LUIS POTOSI ,936,C01,665,179,189,31,3,12,13,13,14,0,454,12,466,206,PAN_PNA
8,28,SAN LUIS POTOSI ,936,C02,664,186,167,50,13,2,6,9,19,0,452,15,467,214,PAN_PNA
8,28,SAN LUIS POTOSI ,936,C03,664,182,182,42,8,2,13,9,11,0,449,15,464,202,PAN_PNA
8,28,SAN LUIS POTOSI ,936,C04,664,181,171,34,11,5,17,13,15,0,447,11,458,209,PAN_PNA
8,28,SAN LUIS POTOSI ,937,B01,670,129,206,37,10,9,12,13,17,0,433,16,449,159,PAN_PNA
8,28,SAN LUIS POTOSI ,937,C01,669,121,188,49,7,5,13,8,15,0,406,12,418,144,PAN_PNA
8,28,SAN LUIS POTOSI ,938,B01,539,98,196,36,2,4,8,9,12,0,365,13,378,119,PAN_PNA
8,28,SAN LUIS POTOSI ,938,C01,539,103,171,24,9,6,7,4,14,0,338,12,350,121,PAN_PNA
8,28,SAN LUIS POTOSI ,939,B01,503,106,159,26,8,6,7,6,3,0,321,9,330,115,PAN_PNA
8,28,SAN LUIS POTOSI ,939,C01,503,103,136,35,1,2,13,8,14,0,312,8,320,125,PAN_PNA
8,28,SAN LUIS POTOSI ,939,C02,502,112,150,25,7,8,12,10,13,0,337,4,341,135,PAN_PNA
8,28,SAN LUIS POTOSI ,940,B01,506,105,134,23,9,4,10,7,8,0,300,12,312,120,PAN_PNA
8,28,SAN LUIS POTOSI ,940,C01,506,103,138,33,9,7,8,5,11,0,314,11,325,119,PAN_PNA
8,28,SAN LUIS POTOSI ,940,C02,505,109,148,28,5,4,7,6,17,0,324,15,339,132,PAN_PNA
8,28,SAN LUIS POTOSI ,941,B01,634,108,164,26,10,14,5,6,8,0,341,13,354,122,PAN_PNA
8,28,SAN LUIS POTOSI ,941,C01,634,113,170,27,7,9,14,5,8,0,353,11,364,126,PAN_PNA
8,28,SAN LUIS POTOSI ,941,C02,634,95,166,22,7,10,10,10,8,0,328,17,345,113,PAN_PNA
8,28,SAN LUIS POTOSI ,942,B01,523,67,133,22,5,16,3,7,9,0,262,18,280,83,PAN_PNA
8,28,SAN LUIS POTOSI ,942,C01,522,78,129,26,1,9,13,7,6,0,269,13,282,91,PAN_PNA
8,28,SAN LUIS POTOSI ,942,C02,522,60,131,18,7,8,5,16,8,0,253,17,270,84,PAN_PNA
8,28,SAN LUIS POTOSI ,943,B01,707,115,140,20,6,12,11,7,23,0,334,9,343,145,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C01,707,102,157,24,6,17,9,6,23,0,344,16,360,131,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C02,707,123,125,25,12,18,11,8,11,0,333,16,349,142,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C03,707,110,153,23,5,15,6,12,11,0,335,10,345,133,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C04,706,109,138,28,4,12,12,9,12,0,324,10,334,130,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C05,706,113,120,32,7,11,11,9,14,0,317,12,329,136,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C06,706,108,153,20,8,9,6,4,12,0,320,15,335,124,PAN_PNA
8,28,SAN LUIS POTOSI ,943,C07,706,126,125,25,12,18,11,9,8,0,334,14,348,143,PAN_PNA
8,28,SAN LUIS POTOSI ,944,B01,681,114,169,30,3,27,9,12,9,0,373,14,387,135,PAN_PNA
8,28,SAN LUIS POTOSI ,944,C01,681,124,158,33,9,25,8,13,13,0,383,11,394,150,PAN_PNA
8,28,SAN LUIS POTOSI ,944,C02,681,90,155,25,6,24,8,11,9,0,328,25,353,110,PAN_PNA
8,28,SAN LUIS POTOSI ,944,C03,681,98,166,34,6,23,9,12,12,0,360,22,382,122,PAN_PNA
8,28,SAN LUIS POTOSI ,944,C04,680,119,171,34,8,22,18,6,14,0,392,20,412,139,PAN_PNA
8,28,SAN LUIS POTOSI ,945,B01,632,109,184,20,5,17,7,9,23,0,374,23,397,141,PAN_PNA
8,28,SAN LUIS POTOSI ,945,C01,632,97,200,14,5,18,5,14,17,0,370,13,383,128,PAN_PNA
8,28,SAN LUIS POTOSI ,946,B01,547,76,155,32,5,10,9,16,10,0,313,12,325,102,PAN_PNA
8,28,SAN LUIS POTOSI ,946,C01,547,115,126,23,4,11,2,9,11,0,301,10,311,135,PAN_PNA
8,28,SAN LUIS POTOSI ,947,B01,729,170,224,47,4,8,19,16,10,0,498,13,511,196,PAN_PNA
8,28,SAN LUIS POTOSI ,947,C01,729,168,202,57,9,9,15,14,23,0,497,11,508,205,PAN_PNA
8,28,SAN LUIS POTOSI ,947,C02,729,174,200,34,2,9,12,12,14,0,457,13,470,200,PAN_PNA
8,28,SAN LUIS POTOSI ,947,C03,728,165,208,39,10,9,13,10,15,0,469,12,481,190,PAN_PNA
8,28,SAN LUIS POTOSI ,947,C04,728,168,194,42,8,21,10,8,14,0,465,17,482,190,PAN_PNA
8,28,SAN LUIS POTOSI ,948,B01,604,145,164,36,7,3,6,14,20,0,395,11,406,179,PAN_PNA
8,28,SAN LUIS POTOSI ,948,C01,603,106,197,39,6,6,7,11,13,0,385,21,406,130,PAN_PNA
8,28,SAN LUIS POTOSI ,949,B01,444,85,122,31,6,4,6,8,4,0,266,14,280,97,PAN_PNA
8,28,SAN LUIS POTOSI ,949,C01,443,83,129,25,6,6,6,5,11,0,271,12,283,99,PAN_PNA
8,28,SAN LUIS POTOSI ,950,B01,532,111,134,27,3,8,8,13,16,0,320,11,331,140,PAN_PNA
8,28,SAN LUIS POTOSI ,950,C01,532,104,140,23,5,3,12,8,21,0,316,12,328,133,PAN_PNA
8,28,SAN LUIS POTOSI ,950,C02,532,130,154,29,7,8,6,5,19,0,358,11,369,154,PAN_PNA
8,28,SAN LUIS POTOSI ,952,B01,606,126,147,37,13,5,3,4,20,0,355,12,367,150,PAN_PNA
8,28,SAN LUIS POTOSI ,952,C01,606,139,168,33,8,9,6,11,13,0,387,6,393,163,PAN_PNA
8,28,SAN LUIS POTOSI ,953,B01,687,149,179,36,5,5,18,13,23,0,428,23,451,185,PAN_PNA
8,28,SAN LUIS POTOSI ,953,C01,686,140,205,31,8,9,12,6,20,0,431,7,438,166,PAN_PNA
8,28,SAN LUIS POTOSI ,953,C02,686,155,167,31,6,8,12,12,15,0,406,9,415,182,PAN_PNA
8,28,SAN LUIS POTOSI ,954,B01,519,88,118,18,5,18,7,10,9,0,273,8,281,107,PAN_PNA
8,28,SAN LUIS POTOSI ,954,C01,519,79,111,19,4,16,8,8,9,0,254,9,263,96,PAN_PNA
8,28,SAN LUIS POTOSI ,955,B01,665,125,145,29,6,14,10,9,9,0,347,21,368,143,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C01,665,96,146,21,6,15,13,7,13,0,317,12,329,116,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C02,664,97,161,25,7,14,14,12,9,0,339,18,357,118,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C03,664,106,147,12,10,12,14,7,9,1,318,12,330,122,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C04,664,122,139,27,7,12,14,10,10,0,341,11,352,142,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C05,664,119,155,24,5,14,12,5,17,0,351,15,366,141,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C06,664,121,140,24,8,13,16,8,12,0,342,9,351,141,PAN_PNA
8,28,SAN LUIS POTOSI ,955,C07,664,117,140,18,8,11,9,4,12,0,319,12,331,133,PAN_PNA
8,28,SAN LUIS POTOSI ,956,B01,617,91,144,30,4,30,6,9,10,0,324,21,345,110,PAN_PNA
8,28,SAN LUIS POTOSI ,956,C01,617,99,135,25,6,16,10,6,12,0,309,14,323,117,PAN_PNA
8,28,SAN LUIS POTOSI ,957,B01,647,106,158,32,7,21,13,6,8,0,351,10,361,120,PAN_PNA
8,28,SAN LUIS POTOSI ,957,C01,646,99,158,22,7,31,5,10,15,0,347,21,368,124,PAN_PNA
8,28,SAN LUIS POTOSI ,958,B01,682,124,183,18,4,18,7,8,11,0,373,19,392,143,PAN_PNA
8,28,SAN LUIS POTOSI ,958,C01,681,115,164,28,4,19,8,12,12,0,362,15,377,139,PAN_PNA
8,28,SAN LUIS POTOSI ,959,B01,687,170,185,27,10,6,11,14,22,0,445,15,460,206,PAN_PNA
8,28,SAN LUIS POTOSI ,959,C01,686,167,174,42,5,3,18,10,25,0,444,21,465,202,PAN_PNA
8,28,SAN LUIS POTOSI ,959,C02,686,171,182,31,5,10,3,11,23,0,436,18,454,205,PAN_PNA
8,28,SAN LUIS POTOSI ,960,B01,459,94,113,18,6,6,11,3,12,0,263,10,273,109,PAN_PNA
8,28,SAN LUIS POTOSI ,960,C01,459,113,115,22,6,10,5,9,15,0,295,11,306,137,PAN_PNA
8,28,SAN LUIS POTOSI ,961,B01,656,157,177,38,7,9,12,12,16,0,428,13,441,185,PAN_PNA
8,28,SAN LUIS POTOSI ,961,C01,655,126,159,33,9,11,17,9,24,0,388,10,398,159,PAN_PNA
8,28,SAN LUIS POTOSI ,961,C02,655,149,167,31,8,9,14,11,4,0,393,17,410,164,PAN_PNA
8,28,SAN LUIS POTOSI ,961,C03,655,130,193,42,4,4,4,11,16,0,404,14,418,157,PAN_PNA
8,28,SAN LUIS POTOSI ,961,C04,655,121,169,37,9,11,12,8,22,0,389,11,400,151,PAN_PNA
8,28,SAN LUIS POTOSI ,961,C05,655,132,181,36,7,8,20,11,15,0,410,17,427,158,PAN_PNA
8,28,SAN LUIS POTOSI ,962,B01,571,85,162,29,6,15,9,9,14,0,329,19,348,108,PAN_PNA
8,28,SAN LUIS POTOSI ,962,C01,570,97,173,22,1,16,5,4,11,0,329,7,336,112,PAN_PNA
8,28,SAN LUIS POTOSI ,963,B01,598,107,133,25,3,16,9,10,6,0,309,18,327,123,PAN_PNA
8,28,SAN LUIS POTOSI ,963,C01,598,98,115,22,3,13,14,15,19,0,299,22,321,132,PAN_PNA
8,28,SAN LUIS POTOSI ,964,B01,559,83,115,31,7,11,11,8,11,0,277,10,287,102,PAN_PNA
8,28,SAN LUIS POTOSI ,964,C01,558,88,93,29,3,16,14,6,7,0,256,13,269,101,PAN_PNA
8,28,SAN LUIS POTOSI ,965,B01,698,101,179,21,8,18,11,2,12,0,352,15,367,115,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C01,698,117,156,28,5,16,13,5,14,0,354,12,366,136,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C02,698,121,145,21,7,26,17,9,16,0,362,19,381,146,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C03,698,109,142,32,4,24,10,6,8,0,335,14,349,123,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C04,698,104,151,24,10,18,5,12,9,0,333,11,344,125,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C05,698,131,142,20,9,25,12,8,18,0,365,8,373,157,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C06,698,123,142,17,4,15,10,6,13,0,330,11,341,142,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C07,698,96,152,28,8,15,12,9,9,0,329,11,340,114,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C08,698,96,167,17,9,17,12,11,10,0,339,8,347,117,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C09,698,120,146,36,9,12,15,10,11,0,359,6,365,141,PAN_PNA
8,28,SAN LUIS POTOSI ,965,C10,698,123,167,22,7,12,7,6,18,0,362,16,378,147,PAN_PNA
8,28,SAN LUIS POTOSI ,966,B01,690,138,163,27,9,18,8,6,8,0,377,14,391,152,PAN_PNA
8,28,SAN LUIS POTOSI ,966,C01,689,131,146,31,4,14,16,9,11,0,362,9,371,151,PAN_PNA
8,28,SAN LUIS POTOSI ,967,B01,714,129,183,15,9,15,12,10,22,0,395,20,415,161,PAN_PNA
8,28,SAN LUIS POTOSI ,967,C01,714,132,161,26,12,9,6,10,20,0,376,19,395,162,PAN_PNA
8,28,SAN LUIS POTOSI ,967,C02,713,132,145,35,4,13,9,9,19,0,366,22,388,160,PAN_PNA
8,28,SAN LUIS POTOSI ,967,C03,713,129,172,28,9,18,6,17,21,0,400,22,422,167,PAN_PNA
8,28,SAN LUIS POTOSI ,968,B01,556,114,137,30,7,12,27,5,14,0,346,14,360,133,PAN_PNA
8,28,SAN LUIS POTOSI ,968,C01,556,113,110,29,8,4,11,10,13,0,298,22,320,136,PAN_PNA
8,28,SAN LUIS POTOSI ,969,B01,726,161,181,37,5,8,8,10,20,0,430,9,439,191,PAN_PNA
8,28,SAN LUIS POTOSI ,969,C01,726,161,207,36,10,11,12,10,15,0,462,18,480,186,PAN_PNA
8,28,SAN LUIS POTOSI ,969,C02,726,145,192,41,7,9,7,11,18,0,430,15,445,174,PAN_PNA
8,28,SAN LUIS POTOSI ,969,C03,726,141,187,28,9,13,14,16,16,0,424,17,441,173,PAN_PNA
8,28,SAN LUIS POTOSI ,970,B01,685,148,198,45,8,0,10,11,13,0,433,19,452,172,PAN_PNA
8,28,SAN LUIS POTOSI ,970,C01,684,146,173,45,7,5,6,11,22,0,415,18,433,179,PAN_PNA
8,28,SAN LUIS POTOSI ,970,C02,684,154,186,28,9,6,7,20,16,0,426,13,439,190,PAN_PNA
8,28,SAN LUIS POTOSI ,973,B01,453,87,104,36,6,8,15,6,12,0,274,11,285,105,PAN_PNA
8,28,SAN LUIS POTOSI ,973,C01,452,71,97,35,3,8,19,5,11,0,249,15,264,87,PAN_PNA
8,28,SAN LUIS POTOSI ,974,B01,750,152,203,33,8,16,16,7,14,0,449,16,465,173,PAN_PNA
8,28,SAN LUIS POTOSI ,974,C01,749,155,178,36,2,17,11,8,10,0,417,17,434,173,PAN_PNA
8,28,SAN LUIS POTOSI ,974,C02,749,134,185,59,9,14,12,7,12,0,432,17,449,153,PAN_PNA
8,28,SAN LUIS POTOSI ,974,C03,749,148,192,30,8,8,19,14,9,0,428,13,441,171,PAN_PNA
8,28,SAN LUIS POTOSI ,975,B01,613,130,128,26,7,12,7,5,9,0,324,8,332,144,PAN_PNA
8,28,SAN LUIS POTOSI ,975,C01,612,116,136,27,5,14,9,6,17,0,330,15,345,139,PAN_PNA
8,28,SAN LUIS POTOSI ,975,C02,612,146,118,17,4,7,11,6,16,0,325,11,336,168,PAN_PNA
8,28,SAN LUIS POTOSI ,1107,B01,310,27,109,13,3,3,5,1,5,0,166,12,178,33,PAN_PNA
8,28,SAN LUIS POTOSI ,1108,B01,453,103,125,3,4,6,1,0,0,0,242,9,251,103,PAN_PNA
8,28,SAN LUIS POTOSI ,1109,B01,524,89,107,21,5,7,4,4,20,0,257,11,268,113,PAN_PNA
8,28,SAN LUIS POTOSI ,1109,C01,524,92,106,16,7,3,12,4,12,0,252,15,267,108,PAN_PNA
8,28,SAN LUIS POTOSI ,1109,C02,523,81,114,21,10,5,6,7,13,0,257,17,274,101,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,B01,585,76,102,13,5,14,10,4,16,0,240,14,254,96,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,C01,585,111,103,13,2,2,8,6,20,1,266,21,287,137,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,C02,585,101,92,14,6,5,8,10,23,0,259,16,275,134,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,C03,585,97,132,9,2,8,5,4,17,0,274,14,288,118,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,E01,710,77,127,31,8,23,16,12,10,0,304,14,318,99,PAN_PNA
8,28,SAN LUIS POTOSI ,1110,E02,639,102,126,31,11,7,12,8,13,0,310,19,329,123,PAN_PNA
8,28,SAN LUIS POTOSI ,1111,B01,549,119,131,14,4,4,3,6,15,0,296,14,310,140,PAN_PNA
8,28,SAN LUIS POTOSI ,1111,C01,549,95,132,30,6,3,7,9,12,0,294,15,309,116,PAN_PNA
8,28,SAN LUIS POTOSI ,1111,C02,548,102,127,22,2,14,3,5,10,0,285,15,300,117,PAN_PNA
8,28,SAN LUIS POTOSI ,1112,B01,409,69,89,18,3,2,1,9,9,0,200,18,218,87,PAN_PNA
8,28,SAN LUIS POTOSI ,1112,C01,408,83,63,5,3,0,3,4,12,0,173,16,189,99,PAN_PNA
8,28,SAN LUIS POTOSI ,1113,B01,579,98,80,19,5,4,4,12,11,0,233,10,243,121,PAN_PNA
8,28,SAN LUIS POTOSI ,1113,C01,578,101,93,31,3,10,4,10,10,0,262,13,275,121,PAN_PNA
8,28,SAN LUIS POTOSI ,1113,C02,578,126,116,26,1,7,8,5,12,0,301,18,319,143,PAN_PNA
8,28,SAN LUIS POTOSI ,1113,C03,578,126,97,29,4,1,5,7,6,0,275,13,288,139,PAN_PNA
8,28,SAN LUIS POTOSI ,1114,B01,567,95,104,17,4,1,6,2,6,1,236,11,247,103,PAN_PNA
8,28,SAN LUIS POTOSI ,1114,C01,567,125,111,17,2,3,0,5,11,0,274,15,289,141,PAN_PNA
8,28,SAN LUIS POTOSI ,1114,C02,566,90,144,24,3,2,3,6,11,0,283,15,298,107,PAN_PNA
8,28,SAN LUIS POTOSI ,1124,B01,489,110,131,17,8,2,4,4,19,0,295,20,315,133,PAN_PNA
8,28,SAN LUIS POTOSI ,1124,C01,489,92,138,18,3,1,2,4,16,0,274,20,294,112,PAN_PNA
8,28,SAN LUIS POTOSI ,1125,B01,612,104,162,32,3,3,6,4,14,0,328,27,355,122,PAN_PNA
8,28,SAN LUIS POTOSI ,1125,C01,612,141,128,15,2,4,12,7,25,0,334,16,350,173,PAN_PNA
8,28,SAN LUIS POTOSI ,1125,C02,612,130,126,17,1,4,11,9,22,0,320,26,346,161,PAN_PNA
8,28,SAN LUIS POTOSI ,1125,C03,611,112,109,11,6,1,11,7,22,0,279,32,311,141,PAN_PNA
8,28,SAN LUIS POTOSI ,1126,B01,608,96,134,21,3,5,9,7,23,0,298,42,340,126,PAN_PNA
8,28,SAN LUIS POTOSI ,1126,C01,608,137,146,20,3,1,12,2,15,0,336,26,362,154,PAN_PNA
8,28,SAN LUIS POTOSI ,1127,B01,634,69,85,20,6,21,10,5,4,0,220,19,239,78,PAN_PNA
