CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,511,4,126,245,10,76,0,0,36,58,9,0,0,0,0,,,,,,,,,,,,,,,,,,,403,94,,,,,,,,,,,,,,,,,,,2,1057,23,1082,1624
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,512,2,91,217,4,47,0,0,24,26,2,0,0,0,0,,,,,,,,,,,,,,,,,,,251,101,,,,,,,,,,,,,,,,,,,0,763,17,780,1322
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,513,3,163,376,11,115,0,0,21,60,16,0,0,0,0,,,,,,,,,,,,,,,,,,,218,146,,,,,,,,,,,,,,,,,,,0,1126,19,1145,1870
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,514,1,22,45,4,34,0,0,9,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,23,70,,,,,,,,,,,,,,,,,,,0,212,19,231,403
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,515,1,9,43,0,10,0,0,4,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,15,61,,,,,,,,,,,,,,,,,,,0,147,7,154,209
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,516,1,16,68,3,61,0,0,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,36,10,,,,,,,,,,,,,,,,,,,0,203,7,210,455
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,517,2,63,142,10,48,0,0,14,17,2,0,0,0,0,,,,,,,,,,,,,,,,,,,65,154,,,,,,,,,,,,,,,,,,,0,515,19,534,996
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,518,2,129,194,8,142,0,0,16,15,2,0,0,0,0,,,,,,,,,,,,,,,,,,,67,36,,,,,,,,,,,,,,,,,,,0,609,21,630,1408
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,519,1,80,109,9,48,0,0,30,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,166,14,,,,,,,,,,,,,,,,,,,0,462,16,478,728
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,520,2,173,295,8,97,0,0,23,14,2,0,0,0,0,,,,,,,,,,,,,,,,,,,181,36,,,,,,,,,,,,,,,,,,,0,829,26,855,1359
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,521,1,109,58,15,58,0,0,19,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,118,15,,,,,,,,,,,,,,,,,,,0,400,12,412,641
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,522,2,81,86,4,29,0,0,28,86,4,0,0,0,0,,,,,,,,,,,,,,,,,,,88,27,,,,,,,,,,,,,,,,,,,0,433,15,448,761
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,523,3,404,111,12,104,0,0,104,44,5,0,0,0,0,,,,,,,,,,,,,,,,,,,145,55,,,,,,,,,,,,,,,,,,,0,984,20,1004,1606
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,524,1,47,82,0,29,0,0,9,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,61,4,,,,,,,,,,,,,,,,,,,0,236,8,244,389
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,525,1,48,93,10,81,0,0,16,7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,90,28,,,,,,,,,,,,,,,,,,,0,374,6,380,600
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,526,1,22,68,5,53,0,0,7,1,5,0,0,0,0,,,,,,,,,,,,,,,,,,,52,17,,,,,,,,,,,,,,,,,,,0,230,11,241,472
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,527,1,25,59,5,40,0,0,10,27,1,0,0,0,0,,,,,,,,,,,,,,,,,,,65,37,,,,,,,,,,,,,,,,,,,0,269,7,276,423
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,528,3,259,227,21,115,0,0,58,37,9,0,0,0,0,,,,,,,,,,,,,,,,,,,162,42,,,,,,,,,,,,,,,,,,,0,930,18,948,1802
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,529,1,37,40,4,24,0,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,119,24,,,,,,,,,,,,,,,,,,,0,253,15,268,167
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,530,1,78,130,11,87,0,0,38,15,3,0,0,0,0,,,,,,,,,,,,,,,,,,,48,44,,,,,,,,,,,,,,,,,,,1,454,10,465,743
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,531,2,82,159,6,44,0,0,37,28,4,0,0,0,0,,,,,,,,,,,,,,,,,,,95,52,,,,,,,,,,,,,,,,,,,0,507,21,528,962
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,532,1,67,138,2,31,0,0,12,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,19,28,,,,,,,,,,,,,,,,,,,0,304,18,322,518
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,533,1,219,76,7,16,0,0,8,13,4,0,0,0,0,,,,,,,,,,,,,,,,,,,57,71,,,,,,,,,,,,,,,,,,,0,471,7,478,648
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,534,2,124,170,67,71,0,0,43,68,8,0,0,0,0,,,,,,,,,,,,,,,,,,,131,146,,,,,,,,,,,,,,,,,,,1,828,14,843,1411
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,535,2,54,175,43,60,0,0,27,66,3,0,0,0,0,,,,,,,,,,,,,,,,,,,135,133,,,,,,,,,,,,,,,,,,,0,696,15,711,1294
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,536,1,58,80,4,33,0,0,17,43,0,0,0,0,0,,,,,,,,,,,,,,,,,,,50,21,,,,,,,,,,,,,,,,,,,0,306,4,310,583
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,537,2,86,259,21,38,0,0,31,24,3,0,0,0,0,,,,,,,,,,,,,,,,,,,161,74,,,,,,,,,,,,,,,,,,,1,697,23,721,1083
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,538,1,38,32,2,21,0,0,10,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,18,35,,,,,,,,,,,,,,,,,,,0,159,4,163,381
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,539,2,33,116,3,33,0,0,15,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,31,127,,,,,,,,,,,,,,,,,,,0,364,35,399,786
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,540,2,51,152,2,71,0,0,19,12,1,0,0,0,0,,,,,,,,,,,,,,,,,,,32,64,,,,,,,,,,,,,,,,,,,0,404,13,417,1396
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,541,1,22,38,3,19,0,0,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,,,0,128,6,134,227
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,542,1,5,108,2,34,0,0,14,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,24,26,,,,,,,,,,,,,,,,,,,0,220,8,228,321
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,543,1,64,120,1,60,0,0,18,13,1,0,0,0,0,,,,,,,,,,,,,,,,,,,62,8,,,,,,,,,,,,,,,,,,,0,347,6,353,671
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,544,3,51,199,14,75,0,0,18,497,5,0,0,0,0,,,,,,,,,,,,,,,,,,,52,32,,,,,,,,,,,,,,,,,,,0,943,20,963,1726
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,545,2,83,104,7,84,0,0,63,36,3,0,0,0,0,,,,,,,,,,,,,,,,,,,92,24,,,,,,,,,,,,,,,,,,,0,496,16,512,819
5,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,546,1,28,41,2,64,0,0,11,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,153,0,153,334
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,547,3,711,301,13,12,6,8,40,43,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1138,17,1155,1759
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,548,3,609,395,7,8,7,8,24,35,5,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1101,19,1120,1671
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,549,3,640,215,14,4,2,15,44,50,8,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,998,19,1017,1638
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,5,1086,370,33,9,3,25,61,82,37,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1710,38,1748,3050
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,551,3,511,269,10,6,3,21,33,102,15,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,974,20,995,1690
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,552,3,445,293,10,8,2,16,22,94,18,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,911,25,937,1627
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,5,1057,590,13,13,3,36,46,77,18,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1859,43,1902,3271
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,554,2,367,207,6,2,4,19,21,43,10,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,680,17,697,1230
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,555,3,488,361,21,3,7,15,40,47,17,5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1008,23,1033,1690
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,556,2,409,250,19,6,4,17,21,73,25,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,826,24,850,1379
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,557,2,216,277,17,5,6,11,30,34,16,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,618,13,631,1417
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,558,2,211,171,10,1,2,12,16,56,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487,7,494,888
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,559,2,278,214,10,3,1,13,33,43,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,11,612,1094
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,560,3,452,274,20,5,5,14,28,73,10,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,885,19,904,1550
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,561,3,555,312,13,0,0,23,14,29,8,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,957,13,970,1578
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,562,2,404,262,25,3,1,15,48,39,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,812,13,825,1352
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,4,563,306,19,5,2,10,56,68,14,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1046,20,1066,1588
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,564,1,72,53,5,1,2,1,3,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,140,7,147,297
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,565,1,140,23,8,1,2,0,2,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,185,13,198,399
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,566,1,89,42,4,1,1,2,1,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,146,3,149,306
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,567,1,80,10,0,0,2,1,2,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102,3,105,180
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,568,2,263,107,9,2,3,2,34,19,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,13,458,865
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,569,1,127,116,25,0,6,0,9,44,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,16,347,720
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,570,1,107,37,10,2,1,1,4,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,2,172,275
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,571,1,7,100,1,2,0,1,5,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,2,124,167
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,572,1,99,106,0,0,1,0,4,25,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,2,238,325
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,573,1,39,35,0,0,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,1,79,103
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,574,1,191,131,3,2,2,3,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,10,365,637
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,575,3,439,385,23,2,7,6,52,106,7,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1032,31,1063,1584
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,576,1,200,78,1,0,2,0,18,6,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,8,316,467
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,577,1,205,122,10,3,4,15,6,22,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,11,403,707
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,578,1,47,137,5,1,3,3,8,24,7,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,12,248,413
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,579,2,227,145,10,16,7,13,8,56,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,486,16,502,890
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,580,2,489,145,8,6,4,11,12,39,2,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,719,16,736,1252
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,3,735,309,10,5,7,12,40,43,6,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1173,33,1206,1946
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,582,1,223,81,8,5,1,1,8,21,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,6,358,680
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,583,1,226,228,7,4,2,2,13,7,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,493,3,496,746
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,584,1,90,60,0,1,1,1,24,11,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,2,191,292
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,585,1,138,226,5,0,2,7,2,13,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,8,403,671
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,586,2,267,232,5,7,3,40,10,25,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,595,20,615,989
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,587,1,234,102,7,2,2,4,6,26,2,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,389,5,394,602
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,588,1,329,97,5,0,1,1,6,13,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,13,467,731
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,589,1,147,64,3,1,2,1,5,8,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,9,242,470
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,590,2,373,170,13,1,1,8,4,23,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,13,609,986
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,591,1,194,100,7,2,4,14,20,20,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,14,377,673
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,592,1,268,52,3,2,1,8,7,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,2,348,489
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,593,4,896,327,38,11,13,34,48,48,15,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1434,43,1477,2613
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,594,4,904,382,15,5,10,8,43,28,8,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1407,40,1447,2262
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,595,5,963,675,54,14,12,52,110,49,5,6,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1945,51,1996,2994
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,596,2,382,226,9,8,3,64,8,34,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,751,20,771,1460
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,597,4,1026,426,10,13,5,9,120,59,13,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1686,23,1709,2411
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,598,2,314,102,7,3,2,10,12,14,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,7,473,826
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,599,1,94,53,1,1,1,6,1,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,3,168,257
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,600,2,495,150,28,1,2,8,25,13,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,727,11,738,1108
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,601,3,424,851,15,7,4,21,118,59,11,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1515,35,1550,2173
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,602,2,235,139,11,1,1,35,13,21,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,460,15,476,861
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,603,2,434,164,12,6,5,7,33,33,9,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,709,14,723,1101
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,604,1,48,33,1,0,0,1,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,0,87,130
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,605,2,227,50,5,1,4,2,1,6,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,58,356,873
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,606,1,48,157,8,1,1,21,24,7,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,8,280,497
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,607,4,630,337,23,6,5,48,41,166,8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1266,24,1290,2091
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,608,3,0,434,548,4,0,0,17,7,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,0,1350,29,1379,1929
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,609,3,0,395,398,2,0,0,15,13,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,0,1014,25,1039,1399
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,610,1,0,87,129,2,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,0,273,14,287,435
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,611,1,0,141,137,1,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,0,309,9,318,449
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,612,1,0,80,95,0,0,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,0,278,21,299,461
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,613,1,0,109,134,3,0,0,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,0,359,16,375,528
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,614,1,0,196,178,5,0,0,8,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,1,496,11,508,722
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,615,1,0,24,80,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,0,124,7,131,201
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,616,1,0,17,73,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,0,123,1,124,158
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,617,1,0,19,19,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,0,70,1,71,109
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,618,1,0,75,115,0,0,0,4,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,0,218,11,229,329
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,620,2,0,288,211,4,0,0,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,0,592,31,623,926
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,621,1,0,46,47,1,0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,0,144,4,148,183
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,622,1,0,103,126,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,2,285,6,293,395
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,625,1,0,65,26,0,0,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,0,104,0,104,148
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,626,1,0,66,22,0,0,0,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,0,105,5,110,163
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,627,1,0,117,99,2,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,0,291,17,308,435
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,628,1,0,68,61,1,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,0,171,5,176,294
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,629,1,0,131,79,0,0,0,3,19,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,0,315,13,328,498
