CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C04,9,71,1,2,5,96,23,12,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,0,258,7,265,666,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1548C04.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C05,47,69,9,4,12,103,13,17,12,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,14,0,321,6,327,666,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1548C05.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,B ,38,72,1,10,12,149,8,6,21,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,0,331,12,343,682,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1549B00.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C01,28,55,4,0,2,31,2,10,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,145,6,151,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1549C01.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C02,50,96,1,5,8,79,9,21,11,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,2,0,323,9,332,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1549C02.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C03,53,96,5,1,2,91,11,8,15,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,14,2,0,319,9,328,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1549C03.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C04,41,99,7,2,4,100,15,16,16,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,2,1,331,7,339,681,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1549C04.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,B ,47,100,6,10,10,76,7,17,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,4,0,330,6,336,489,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1550B00.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,C01,42,201,5,1,6,87,16,19,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,11,0,439,9,448,488,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1550C01.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,B ,47,69,9,4,12,103,13,17,12,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,4,0,321,6,327,532,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1551B00.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,C01,40,97,6,3,5,66,4,30,13,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,4,2,293,5,300,532,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1551C01.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,C02,45,106,0,3,3,64,4,15,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,5,0,270,7,277,532,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1551C02.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1552,B ,41,104,7,2,5,68,5,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,5,0,286,6,292,415,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1552B00.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,B ,58,78,2,5,16,48,10,9,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,20,0,260,9,269,543,ACTA CASILLA,,,
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,C01,55,85,3,3,2,54,8,14,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,0,245,9,254,542,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1553C01.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,B ,47,95,5,3,7,49,5,19,11,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,6,0,274,10,284,717,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554B00.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C01,16,143,6,4,9,95,1,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,0,301,7,308,717,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C01.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C02,21,107,4,5,7,85,5,7,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,0,258,16,274,716,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C02.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C03,32,84,4,4,13,57,6,28,23,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,0,265,11,276,716,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C03.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C04,31,115,9,0,6,75,2,15,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,0,283,6,289,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C04.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C05,60,104,8,5,6,76,3,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,5,0,323,7,330,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C05.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C06,67,73,6,4,3,49,1,3,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,2,0,236,0,236,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C06.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C07,42,104,6,5,5,63,6,11,20,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,3,2,289,11,302,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C07.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C08,53,89,7,6,16,66,7,8,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,,263,,263,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1554C08.jpg
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,B ,29,82,3,1,4,37,4,15,8,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,7,0,208,10,218,456,ACTA CASILLA,,,
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,C01,39,85,3,0,2,43,7,15,12,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,4,0,224,5,229,455,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1555C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,B ,27,58,0,16,0,73,81,12,40,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,4,317,543,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1556B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,C01,28,64,0,9,0,89,72,12,30,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,7,319,543,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1556C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,C02,26,69,0,10,0,108,73,8,29,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,6,332,543,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1556C02.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,B ,22,96,0,16,0,110,114,21,52,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,7,442,733,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1557B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,C01,31,99,0,9,0,111,104,19,54,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,436,17,454,733,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1557C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,B ,32,58,0,9,0,99,95,16,16,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,7,338,532,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1558B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,C01,30,81,0,11,0,69,67,9,26,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,3,302,532,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1558C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,B ,29,70,0,8,0,94,83,8,17,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,8,320,540,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1559B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,C01,31,80,0,3,0,98,84,9,13,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,319,5,325,539,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1559C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,B ,17,61,0,8,0,124,47,12,46,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,6,322,498,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1560B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,C01,20,57,0,4,0,127,39,19,32,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,14,314,498,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1560C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,B ,20,54,0,6,0,225,39,6,24,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,377,11,388,608,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1561B00.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,C01,10,56,0,7,0,250,18,6,21,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,13,383,607,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1561C01.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,C02,17,50,0,9,0,261,33,12,19,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,11,414,607,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1561C02.jpg
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1562,B ,15,27,0,4,0,40,25,7,26,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,146,6,152,326,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1562B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,B ,204,176,96,2,2,0,4,5,86,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,578,15,593,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1563B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,C01,196,148,91,0,4,0,4,7,123,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,574,11,585,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1563C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,C02,205,166,74,0,4,0,7,6,75,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,539,14,553,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1563C02.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1564,B ,120,163,82,0,1,0,2,0,157,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,525,34,559,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1564B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1565,B ,107,135,196,0,1,0,2,0,128,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,25,594,657,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1565B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1566,B ,63,154,84,0,2,0,0,0,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,16,375,444,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1566B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1567,B ,158,111,114,1,0,0,9,5,79,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,21,498,546,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1567B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1567,C01,136,117,114,3,2,0,2,2,77,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,12,465,545,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1567C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1567,C02,150,90,90,1,1,0,0,0,102,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,21,456,545,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1567C02.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1568,B ,102,97,48,0,2,0,4,1,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,8,322,367,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1568B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1568,E01,154,164,96,2,3,0,3,0,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,486,17,503,609,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1568E01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1568,E02,119,94,101,0,8,0,2,2,84,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,6,416,486,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1568E02.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1569,B ,50,72,45,0,0,0,1,1,130,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,9,308,382,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1569B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1569,C01,44,79,51,0,3,0,3,6,116,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,13,318,381,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1569C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1570,B ,178,145,54,1,4,0,3,8,113,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,18,524,606,ACTA CASILLA,,,
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1570,C01,180,124,59,1,2,0,4,15,94,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,479,33,512,605,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1570C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1571,B ,78,71,86,2,11,0,4,6,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,10,317,395,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1571B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1571,C01,105,64,76,1,14,0,2,2,52,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,25,342,395,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1571C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1572,B ,138,102,54,1,0,0,1,1,113,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,19,429,471,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1572B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1572,C01,137,99,44,0,1,0,0,1,130,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,412,10,422,470,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1572C01.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1573,B ,89,43,58,0,0,0,0,0,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,11,259,320,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1573B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1574,B ,151,84,28,2,1,0,1,3,76,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,8,355,438,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1574B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1575,B ,124,117,43,0,0,0,0,1,56,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,5,347,411,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1575B00.jpg
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1575,C01,81,132,51,0,1,0,1,0,58,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,328,10,339,410,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1575C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1576,B,3,156,16,6,234,0,37,0,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,609,9,618,732,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1576B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1577,B,2,157,43,14,231,0,38,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,14,615,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1577B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1578,B,1,134,141,5,175,0,37,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,601,12,614,717,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1578B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1579,B,4,67,241,5,210,0,13,0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,0,614,726,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1579B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1580,B,0,23,15,0,37,0,46,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,6,139,157,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1580B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1581,B,0,47,35,0,174,0,29,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,385,19,404,464,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1581B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1582,B,1,101,1,5,149,0,14,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,15,329,376,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/AYUNTAMIENTOS/VA1582B00.jpg
