distrito,municipio,Seccion,Tipo,PAN,PRI,PRD,PFCRN,PT,PVEM,PPS,PDM,NPP,Nulos,No Registrados,Total
8,SAN LUIS POTOSI,1045,CONTIGUA 2,164,116,12,13,8,2,1,0,0,13,2,331
8,SAN LUIS POTOSI,1046,BASICA,149,107,11,11,3,0,1,0,0,8,4,294
8,SAN LUIS POTOSI,1046,CONTIGUA 1,135,107,7,7,4,1,0,0,0,8,3,272
7,SAN LUIS POTOSI,1047,BASICA,155,112,8,9,4,1,0,0,0,5,4,298
7,SAN LUIS POTOSI,1047,CONTIGUA 1,176,121,11,11,3,1,2,0,0,5,4,334
7,SAN LUIS POTOSI,1048,BASICA,177,129,7,8,7,1,3,0,0,10,2,344
7,SAN LUIS POTOSI,1048,CONTIGUA 1,163,105,5,5,6,0,2,0,0,12,3,301
7,SAN LUIS POTOSI,1049,BASICA,207,166,13,13,17,0,1,0,0,8,5,430
7,SAN LUIS POTOSI,1049,CONTIGUA 1,225,145,14,14,2,1,1,0,0,9,4,415
7,SAN LUIS POTOSI,1050,BASICA,153,128,13,14,8,1,6,0,0,12,4,339
7,SAN LUIS POTOSI,1050,CONTIGUA 1,179,103,14,15,7,2,2,0,0,8,6,336
7,SAN LUIS POTOSI,1050,CONTIGUA 2,180,134,7,7,5,1,1,0,0,4,1,340
7,SAN LUIS POTOSI,1051,BASICA,175,114,7,7,15,2,0,0,0,10,2,332
7,SAN LUIS POTOSI,1051,CONTIGUA 1,179,110,14,15,9,0,3,0,0,9,0,339
7,SAN LUIS POTOSI,1052,BASICA,132,92,12,13,5,1,0,0,0,2,2,259
7,SAN LUIS POTOSI,1052,CONTIGUA 1,119,129,13,14,2,0,5,0,0,0,3,285
8,SAN LUIS POTOSI,1053,BASICA,227,145,21,22,5,0,0,0,0,7,2,429
8,SAN LUIS POTOSI,1053,CONTIGUA 1,212,167,14,15,1,0,1,0,0,10,2,422
8,SAN LUIS POTOSI,1054,BASICA,143,98,8,8,3,1,0,0,0,10,3,274
8,SAN LUIS POTOSI,1054,CONTIGUA 1,138,86,8,9,6,0,0,0,0,9,0,256
8,SAN LUIS POTOSI,1055,BASICA,209,130,10,10,11,3,0,0,0,8,3,384
8,SAN LUIS POTOSI,1055,CONTIGUA 1,218,146,13,13,10,0,5,0,0,8,2,415
7,SAN LUIS POTOSI,1056,BASICA,146,131,7,7,9,1,1,0,0,15,4,321
7,SAN LUIS POTOSI,1056,CONTIGUA 1,146,133,9,10,9,0,0,0,0,2,5,314
7,SAN LUIS POTOSI,1057,BASICA,199,152,6,6,3,0,6,0,0,6,4,382
7,SAN LUIS POTOSI,1057,CONTIGUA 1,223,121,7,8,6,0,3,0,0,11,3,382
7,SAN LUIS POTOSI,1058,BASICA,146,116,12,12,8,0,5,0,0,5,3,307
7,SAN LUIS POTOSI,1058,CONTIGUA 1,148,108,9,10,4,1,3,0,0,8,4,295
7,SAN LUIS POTOSI,1059,BASICA,200,140,22,23,7,0,1,0,0,12,3,408
7,SAN LUIS POTOSI,1059,CONTIGUA 1,263,140,18,19,8,0,4,0,0,10,3,465
7,SAN LUIS POTOSI,1060,BASICA,237,143,19,20,11,1,7,0,0,6,7,451
7,SAN LUIS POTOSI,1060,CONTIGUA 1,210,184,16,16,16,0,0,0,0,8,3,453
7,SAN LUIS POTOSI,1061,BASICA,168,170,8,9,14,0,1,0,0,0,18,388
7,SAN LUIS POTOSI,1061,CONTIGUA 1,209,158,14,15,13,0,5,0,0,16,5,435
8,SAN LUIS POTOSI,1062,BASICA,137,89,8,9,5,2,1,0,0,10,5,266
8,SAN LUIS POTOSI,1062,CONTIGUA 1,176,80,6,6,9,0,1,0,0,10,5,293
8,SAN LUIS POTOSI,1062,CONTIGUA 2,170,83,5,5,2,0,2,0,0,3,5,275
8,SAN LUIS POTOSI,1063,BASICA,188,70,10,11,5,1,1,0,0,0,5,291
8,SAN LUIS POTOSI,1063,CONTIGUA 1,0,0,0,0,0,0,0,0,0,0,0,0
8,SAN LUIS POTOSI,1063,CONTIGUA 2,179,83,5,6,2,2,1,0,0,5,3,286
8,SAN LUIS POTOSI,1064,BASICA,130,106,4,4,5,1,2,0,0,12,5,269
8,SAN LUIS POTOSI,1064,CONTIGUA 1,154,93,7,8,4,1,0,0,0,4,5,276
8,SAN LUIS POTOSI,1065,BASICA,115,106,6,7,5,0,1,0,0,9,2,251
8,SAN LUIS POTOSI,1065,CONTIGUA 1,138,92,7,8,3,1,1,0,0,4,4,258
8,SAN LUIS POTOSI,1066,BASICA,136,86,11,12,9,0,1,0,0,0,1,256
8,SAN LUIS POTOSI,1066,CONTIGUA 1,115,90,4,5,4,3,2,0,0,5,1,229
8,SAN LUIS POTOSI,1067,BASICA,196,123,8,8,4,0,0,0,0,6,2,347
8,SAN LUIS POTOSI,1067,CONTIGUA 1,187,111,8,8,4,2,0,0,0,11,2,333
7,SAN LUIS POTOSI,1068,BASICA,162,119,18,18,4,1,0,0,0,8,6,336
7,SAN LUIS POTOSI,1068,CONTIGUA 1,136,122,12,13,5,1,3,0,0,8,4,304
7,SAN LUIS POTOSI,1068,CONTIGUA 2,143,119,9,9,6,2,2,0,0,3,6,299
7,SAN LUIS POTOSI,1069,BASICA,155,76,13,14,4,2,25,0,0,12,1,302
7,SAN LUIS POTOSI,1069,CONTIGUA 1,141,93,10,11,6,1,9,0,0,5,0,276
7,SAN LUIS POTOSI,1069,CONTIGUA 2,148,95,15,16,5,1,15,0,0,13,4,312
7,SAN LUIS POTOSI,1070,BASICA,229,129,12,13,21,0,6,0,0,4,2,416
7,SAN LUIS POTOSI,1070,CONTIGUA 1,186,191,18,18,10,2,8,0,0,12,1,446
8,SAN LUIS POTOSI,1071,BASICA,134,109,14,14,6,2,0,0,0,8,1,288
8,SAN LUIS POTOSI,1071,CONTIGUA 1,177,106,10,10,0,0,0,0,0,0,12,315
8,SAN LUIS POTOSI,1072,BASICA,182,103,8,8,7,1,0,0,0,4,2,315
8,SAN LUIS POTOSI,1072,CONTIGUA 1,175,111,3,3,3,0,3,0,0,0,4,302
8,SAN LUIS POTOSI,1072,CONTIGUA 2,170,106,6,6,3,1,3,0,0,7,1,303
8,SAN LUIS POTOSI,1073,BASICA,145,177,7,8,10,0,5,0,0,5,3,360
8,SAN LUIS POTOSI,1073,CONTIGUA 1,156,196,9,10,9,0,3,0,0,5,6,394
8,SAN LUIS POTOSI,1073,CONTIGUA 2,164,183,8,9,4,2,1,0,0,9,4,384
8,SAN LUIS POTOSI,1073,CONTIGUA 3,0,0,0,0,0,0,0,0,0,0,0,0
8,SAN LUIS POTOSI,1074,BASICA,205,126,9,9,2,2,2,0,0,0,5,360
8,SAN LUIS POTOSI,1074,CONTIGUA 1,180,143,13,13,7,0,0,0,0,7,1,364
8,SAN LUIS POTOSI,1074,CONTIGUA 2,187,131,12,12,5,1,2,0,0,11,3,364
8,SAN LUIS POTOSI,1074,CONTIGUA 3,179,151,12,12,6,0,1,0,0,5,2,368
8,SAN LUIS POTOSI,1074,CONTIGUA 4,177,124,13,14,7,1,1,0,0,1,3,341
8,SAN LUIS POTOSI,1074,ESPECIAL,229,141,13,14,10,1,2,0,0,4,4,418
7,SAN LUIS POTOSI,1075,BASICA,193,140,8,8,5,0,4,0,0,0,3,361
7,SAN LUIS POTOSI,1075,CONTIGUA 1,184,142,11,11,3,1,5,0,0,4,2,363
6,SAN LUIS POTOSI,1076,BASICA,91,87,0,1,0,0,0,0,0,1,9,189
6,SAN LUIS POTOSI,1077,BASICA,60,83,2,3,0,0,0,0,0,5,9,162
5,SAN LUIS POTOSI,1078,BASICA,25,31,2,2,0,0,0,0,0,5,13,78
6,SAN LUIS POTOSI,1079,BASICA,47,46,0,0,0,0,0,0,0,0,6,99
6,SAN LUIS POTOSI,1080,BASICA,20,12,0,0,0,2,0,0,0,7,8,49
6,SAN LUIS POTOSI,1081,BASICA,37,46,1,2,0,0,0,0,0,3,2,91
5,SAN LUIS POTOSI,1082,BASICA,32,51,3,3,1,0,0,0,0,8,4,102
5,SAN LUIS POTOSI,1083,BASICA,25,47,1,1,1,0,0,0,0,1,1,77
5,SAN LUIS POTOSI,1084,BASICA,32,34,2,3,0,0,0,0,0,14,5,90
5,SAN LUIS POTOSI,1085,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
6,SAN LUIS POTOSI,1086,BASICA,176,151,0,1,1,1,0,0,0,19,6,355
5,SAN LUIS POTOSI,1087,BASICA,40,43,0,1,0,0,0,0,0,4,1,89
5,SAN LUIS POTOSI,1088,BASICA,122,60,0,1,0,0,0,0,0,0,19,202
5,SAN LUIS POTOSI,1089,BASICA,89,89,1,2,2,0,0,0,0,8,2,193
5,SAN LUIS POTOSI,1090,BASICA,73,106,2,2,4,0,0,0,0,4,23,214
5,SAN LUIS POTOSI,1091,BASICA,19,68,0,1,1,0,0,0,0,3,0,92
5,SAN LUIS POTOSI,1092,BASICA,20,207,0,0,1,0,0,0,0,14,3,245
5,SAN LUIS POTOSI,1093,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
5,SAN LUIS POTOSI,1094,BASICA,7,35,0,1,0,0,0,0,0,0,0,43
6,SAN LUIS POTOSI,1095,BASICA,18,56,1,1,0,0,0,0,0,3,3,82
6,SAN LUIS POTOSI,1096,BASICA,81,207,5,5,1,1,0,0,0,13,5,318
5,SAN LUIS POTOSI,1097,BASICA,106,64,1,1,0,0,1,0,0,4,2,179
6,SAN LUIS POTOSI,1098,BASICA,33,66,0,1,0,1,1,0,0,1,1,104
6,SAN LUIS POTOSI,1099,BASICA,11,55,0,0,1,0,0,0,0,1,1,69
5,SAN LUIS POTOSI,1100,BASICA,112,84,4,4,2,1,0,0,0,13,4,224
6,SAN LUIS POTOSI,1101,BASICA,40,135,5,5,0,0,0,0,0,12,3,200
5,SAN LUIS POTOSI,1102,BASICA,28,30,0,0,0,0,0,0,0,2,4,64
6,SAN LUIS POTOSI,1103,BASICA,31,48,1,1,0,0,0,0,0,4,1,86
6,SAN LUIS POTOSI,1104,BASICA,50,102,1,1,0,0,4,0,0,9,4,171
5,SAN LUIS POTOSI,1105,BASICA,53,56,3,4,1,0,2,0,0,3,1,123
5,SAN LUIS POTOSI,1106,BASICA,230,120,22,23,7,1,8,0,0,8,3,422
8,SAN LUIS POTOSI,1107,BASICA,94,122,6,7,6,0,0,0,0,7,1,243
8,SAN LUIS POTOSI,1108,BASICA,74,85,7,7,1,0,1,0,0,4,0,179
8,SAN LUIS POTOSI,1109,BASICA,55,111,5,5,6,1,0,0,0,3,0,186
8,SAN LUIS POTOSI,1109,CONTIGUA 1,52,97,4,4,3,1,0,0,0,3,3,167
8,SAN LUIS POTOSI,1110,BASICA,168,109,11,11,0,0,0,0,0,13,2,314
8,SAN LUIS POTOSI,1110,CONTIGUA 1,138,140,5,5,2,0,1,0,0,11,0,302
8,SAN LUIS POTOSI,1111,BASICA,236,79,30,31,1,0,0,0,0,2,2,381
8,SAN LUIS POTOSI,1112,BASICA,163,64,18,19,3,1,1,0,0,5,0,274
8,SAN LUIS POTOSI,1113,BASICA,317,42,18,19,0,0,1,0,0,3,0,400
8,SAN LUIS POTOSI,1113,CONTIGUA 1,309,58,22,23,0,0,0,0,0,0,7,419
8,SAN LUIS POTOSI,1114,BASICA,243,54,11,11,3,0,0,0,0,8,0,330
8,SAN LUIS POTOSI,1114,CONTIGUA 1,218,76,13,14,0,0,0,0,0,4,0,325
7,SAN LUIS POTOSI,1115,BASICA,149,230,6,7,3,0,1,0,0,16,5,417
7,SAN LUIS POTOSI,1116,BASICA,146,131,11,12,5,0,4,0,0,0,3,312
7,SAN LUIS POTOSI,1116,CONTIGUA 1,132,133,7,7,2,1,2,0,0,5,2,291
7,SAN LUIS POTOSI,1116,CONTIGUA 2,142,123,11,12,9,1,1,0,0,6,4,309
7,SAN LUIS POTOSI,1117,BASICA,57,187,2,3,4,0,1,0,0,4,9,267
7,SAN LUIS POTOSI,1117,CONTIGUA 1,60,164,4,5,3,0,0,0,0,4,7,247
7,SAN LUIS POTOSI,1118,BASICA,40,204,3,4,0,1,1,0,0,6,24,283
7,SAN LUIS POTOSI,1118,CONTIGUA 1,48,204,5,6,1,0,0,0,0,8,10,282
7,SAN LUIS POTOSI,1119,BASICA,125,77,14,15,4,1,0,0,0,4,3,243
7,SAN LUIS POTOSI,1120,BASICA,190,107,1,2,5,0,2,0,0,4,3,314
7,SAN LUIS POTOSI,1121,BASICA,173,141,7,8,2,1,1,0,0,16,5,354
7,SAN LUIS POTOSI,1122,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
7,SAN LUIS POTOSI,1123,BASICA,85,191,0,0,4,0,0,0,0,6,2,288
8,SAN LUIS POTOSI,1124,BASICA,171,171,3,3,3,0,1,0,0,13,2,367
8,SAN LUIS POTOSI,1125,BASICA,101,207,1,1,0,1,0,0,0,19,1,331
8,SAN LUIS POTOSI,1125,CONTIGUA 1,131,181,2,3,2,2,0,0,0,21,2,344
7,SAN LUIS POTOSI,1126,BASICA,177,190,2,3,3,1,1,0,0,0,1,378
8,SAN LUIS POTOSI,1127,BASICA,38,86,1,1,0,0,0,0,0,0,0,126
,,,,,,,,,,,,,,,
15,SAN MARTIN CHALCHICUAUTLA,1128,BASICA,111,179,0,0,0,0,0,0,0,12,0,302
15,SAN MARTIN CHALCHICUAUTLA,1128,CONTIGUA 1,132,187,0,0,0,0,0,0,0,5,0,324
15,SAN MARTIN CHALCHICUAUTLA,1129,BASICA,117,112,0,0,0,0,0,0,0,13,0,242
15,SAN MARTIN CHALCHICUAUTLA,1129,CONTIGUA 1,133,130,0,0,0,0,0,0,0,4,0,267
15,SAN MARTIN CHALCHICUAUTLA,1130,BASICA,68,137,0,0,0,0,0,0,0,5,0,210
15,SAN MARTIN CHALCHICUAUTLA,1131,BASICA,142,130,0,0,0,0,0,0,0,6,0,278
15,SAN MARTIN CHALCHICUAUTLA,1132,BASICA,126,80,0,0,0,0,0,0,0,0,0,206
15,SAN MARTIN CHALCHICUAUTLA,1133,BASICA,22,76,0,0,0,0,0,0,0,2,0,100
15,SAN MARTIN CHALCHICUAUTLA,1134,BASICA,124,99,0,0,0,0,0,0,0,7,0,230
15,SAN MARTIN CHALCHICUAUTLA,1135,BASICA,26,77,0,0,0,0,0,0,0,2,0,105
15,SAN MARTIN CHALCHICUAUTLA,1136,BASICA,133,113,0,0,0,0,0,0,0,0,0,246
15,SAN MARTIN CHALCHICUAUTLA,1137,BASICA,52,41,0,0,0,0,0,0,0,5,0,98
15,SAN MARTIN CHALCHICUAUTLA,1138,BASICA,18,29,0,0,0,0,0,0,0,2,0,49
15,SAN MARTIN CHALCHICUAUTLA,1139,BASICA,82,85,0,0,0,0,0,0,0,5,0,172
15,SAN MARTIN CHALCHICUAUTLA,1140,BASICA,102,90,0,0,0,0,0,0,0,9,0,201
15,SAN MARTIN CHALCHICUAUTLA,1140,CONTIGUA 1,100,95,0,0,0,0,0,0,0,0,0,195
15,SAN MARTIN CHALCHICUAUTLA,1141,BASICA,120,132,0,0,0,0,0,0,0,6,0,258
15,SAN MARTIN CHALCHICUAUTLA,1141,CONTIGUA 1,142,99,0,0,0,0,0,0,0,11,0,252
15,SAN MARTIN CHALCHICUAUTLA,1142,BASICA,116,108,0,0,0,0,0,0,0,8,0,232
15,SAN MARTIN CHALCHICUAUTLA,1142,CONTIGUA 1,127,116,0,0,0,0,0,0,0,10,0,253
15,SAN MARTIN CHALCHICUAUTLA,1143,BASICA,90,123,0,0,0,0,0,0,0,5,0,218
15,SAN MARTIN CHALCHICUAUTLA,1143,CONTIGUA 1,108,99,0,0,0,0,0,0,0,9,0,216
15,SAN MARTIN CHALCHICUAUTLA,1144,BASICA,59,92,0,0,0,0,0,0,0,9,0,160
15,SAN MARTIN CHALCHICUAUTLA,1145,BASICA,115,88,0,0,0,0,0,0,0,4,0,207
15,SAN MARTIN CHALCHICUAUTLA,1146,BASICA,17,151,0,0,0,0,0,0,0,0,0,168
15,SAN MARTIN CHALCHICUAUTLA,1147,BASICA,93,88,0,0,0,0,0,0,0,9,0,190
15,SAN MARTIN CHALCHICUAUTLA,1147,CONTIGUA 1,84,100,0,0,0,0,0,0,0,4,0,188
,,,,,,,,,,,,,,,
2,SAN NICOLAS TOLENTINO,1148,BASICA,210,113,0,0,0,0,0,0,0,4,0,327
2,SAN NICOLAS TOLENTINO,1149,BASICA,81,54,0,0,0,0,0,0,0,0,0,135
2,SAN NICOLAS TOLENTINO,1150,BASICA,55,67,0,0,0,0,0,0,0,0,0,122
2,SAN NICOLAS TOLENTINO,1151,BASICA,108,54,0,0,0,0,0,0,0,0,0,162
2,SAN NICOLAS TOLENTINO,1152,BASICA,34,153,0,0,0,0,0,0,0,1,0,188
2,SAN NICOLAS TOLENTINO,1153,BASICA,133,221,0,0,0,0,0,0,0,0,0,354
2,SAN NICOLAS TOLENTINO,1154,BASICA,62,9,0,0,0,0,0,0,0,0,0,71
2,SAN NICOLAS TOLENTINO,1155,BASICA,81,119,0,0,0,0,0,0,0,3,0,203
2,SAN NICOLAS TOLENTINO,1156,BASICA,67,134,0,0,0,0,0,0,0,4,0,205
2,SAN NICOLAS TOLENTINO,1157,BASICA,20,46,0,0,0,0,0,0,0,3,0,69
2,SAN NICOLAS TOLENTINO,1158,BASICA,70,118,0,0,0,0,0,0,0,2,0,190
2,SAN NICOLAS TOLENTINO,1159,BASICA,165,181,0,0,0,0,0,0,0,2,0,348
2,SAN NICOLAS TOLENTINO,1159,CONTIGUA 1,156,180,0,0,0,0,0,0,0,6,0,342
,,,,,,,,,,,,,,,
13,SAN VICENTE TANCUAYALAB,1160,BASICA,156,149,24,0,9,0,0,0,0,0,0,338
13,SAN VICENTE TANCUAYALAB,1161,BASICA,130,109,14,1,0,0,0,0,0,0,0,254
13,SAN VICENTE TANCUAYALAB,1161,CONTIGUA 1,155,123,14,0,27,0,0,0,0,5,0,324
13,SAN VICENTE TANCUAYALAB,1162,BASICA,124,107,15,0,13,2,1,0,0,4,0,266
13,SAN VICENTE TANCUAYALAB,1162,CONTIGUA 1,150,110,9,0,9,2,1,0,0,5,1,287
13,SAN VICENTE TANCUAYALAB,1163,BASICA,249,213,19,1,8,1,0,0,0,9,0,500
13,SAN VICENTE TANCUAYALAB,1164,BASICA,133,141,8,0,21,1,0,1,0,4,0,309
13,SAN VICENTE TANCUAYALAB,1165,BASICA,31,50,14,0,13,0,0,0,0,0,0,108
13,SAN VICENTE TANCUAYALAB,1166,BASICA,6,44,9,0,4,0,0,0,0,1,2,66
13,SAN VICENTE TANCUAYALAB,1167,BASICA,38,118,95,0,15,0,1,0,0,9,1,277
13,SAN VICENTE TANCUAYALAB,1168,BASICA,33,53,26,0,22,0,0,0,0,0,0,134
13,SAN VICENTE TANCUAYALAB,1169,BASICA,23,61,144,0,2,0,0,0,0,9,0,239
13,SAN VICENTE TANCUAYALAB,1170,BASICA,11,29,49,0,16,0,0,0,0,5,0,110
13,SAN VICENTE TANCUAYALAB,1171,BASICA,29,64,17,0,42,0,0,0,0,5,0,157
13,SAN VICENTE TANCUAYALAB,1172,BASICA,18,47,25,0,21,0,0,0,0,4,0,115
13,SAN VICENTE TANCUAYALAB,1173,BASICA,51,94,37,0,4,0,0,0,0,7,0,193
13,SAN VICENTE TANCUAYALAB,1174,BASICA,30,191,5,0,16,0,0,0,0,9,0,251
13,SAN VICENTE TANCUAYALAB,1175,BASICA,29,55,7,0,25,0,0,0,0,6,0,122
13,SAN VICENTE TANCUAYALAB,1176,BASICA,85,104,7,0,10,0,0,0,0,4,0,210
13,SAN VICENTE TANCUAYALAB,1177,BASICA,26,210,8,0,35,0,0,0,0,6,0,285
13,SAN VICENTE TANCUAYALAB,1178,BASICA,60,284,54,0,58,0,0,0,0,32,0,488
,,,,,,,,,,,,,,,
11,SANTA CATARINA,1179,BASICA,4,36,42,0,0,0,0,0,0,2,0,84
11,SANTA CATARINA,1180,BASICA,16,191,199,0,0,0,2,0,0,12,0,420
11,SANTA CATARINA,1181,BASICA,7,212,106,1,3,1,0,1,0,17,0,348
11,SANTA CATARINA,1182,BASICA,0,30,12,0,1,0,0,1,0,1,1,46
11,SANTA CATARINA,1183,BASICA,1,70,43,0,1,0,0,1,0,10,0,126
11,SANTA CATARINA,1183,CONTIGUA 1,4,109,164,0,0,0,0,0,0,33,0,310
11,SANTA CATARINA,1184,BASICA,0,157,157,1,1,0,0,0,0,16,0,332
11,SANTA CATARINA,1185,BASICA,1,191,31,0,0,0,0,0,0,4,0,227
11,SANTA CATARINA,1186,BASICA,2,153,143,0,0,0,0,0,0,36,1,335
11,SANTA CATARINA,1187,BASICA,0,206,79,0,0,0,0,0,0,13,0,298
11,SANTA CATARINA,1187,CONTIGUA 1,1,221,61,0,0,0,0,0,0,22,0,305
,,,,,,,,,,,,,,,
3,SANTA MARIA DEL RIO,1188,BASICA,190,101,3,0,0,0,1,3,0,2,0,300
3,SANTA MARIA DEL RIO,1188,CONTIGUA 1,180,82,6,0,0,0,0,4,0,0,0,272
3,SANTA MARIA DEL RIO,1189,BASICA,183,124,3,0,0,0,0,13,0,13,0,336
3,SANTA MARIA DEL RIO,1189,CONTIGUA 1,211,115,7,0,0,0,0,6,0,1,0,340
3,SANTA MARIA DEL RIO,1190,BASICA,269,152,5,1,0,1,1,3,0,8,0,440
3,SANTA MARIA DEL RIO,1191,BASICA,195,82,2,0,0,0,0,10,0,8,0,297
3,SANTA MARIA DEL RIO,1191,CONTIGUA 1,206,98,2,0,0,1,1,4,0,0,0,312
3,SANTA MARIA DEL RIO,1192,BASICA,217,146,2,0,0,0,0,21,0,9,0,395
3,SANTA MARIA DEL RIO,1192,CONTIGUA 1,220,159,6,0,0,0,0,2,0,5,0,392
3,SANTA MARIA DEL RIO,1193,BASICA,264,164,5,0,0,0,0,4,0,4,0,441
3,SANTA MARIA DEL RIO,1193,CONTIGUA 1,270,161,2,0,0,0,0,2,0,6,0,441
3,SANTA MARIA DEL RIO,1194,BASICA,129,128,8,1,4,0,0,0,0,7,0,277
3,SANTA MARIA DEL RIO,1194,CONTIGUA 1,108,106,3,0,0,0,0,1,0,7,0,225
3,SANTA MARIA DEL RIO,1195,BASICA,114,113,4,0,0,0,0,3,0,15,0,249
3,SANTA MARIA DEL RIO,1196,BASICA,43,75,1,0,4,5,0,1,1,26,0,156
3,SANTA MARIA DEL RIO,1197,BASICA,30,31,1,0,1,3,3,2,0,6,0,77
3,SANTA MARIA DEL RIO,1198,BASICA,15,49,2,1,0,0,0,0,0,3,0,70
3,SANTA MARIA DEL RIO,1199,BASICA,5,40,0,0,0,1,0,0,0,1,0,47
3,SANTA MARIA DEL RIO,1200,BASICA,30,70,0,0,1,0,0,1,0,6,0,108
3,SANTA MARIA DEL RIO,1201,BASICA,140,96,4,3,2,3,0,19,0,12,0,279
3,SANTA MARIA DEL RIO,1202,BASICA,63,150,0,2,0,0,1,18,0,10,0,244
3,SANTA MARIA DEL RIO,1203,BASICA,209,43,4,0,2,0,0,16,0,8,0,282
3,SANTA MARIA DEL RIO,1204,BASICA,140,194,1,0,0,0,0,2,0,13,0,350
3,SANTA MARIA DEL RIO,1205,BASICA,204,65,5,0,1,0,0,4,0,4,0,283
3,SANTA MARIA DEL RIO,1205,CONTIGUA 1,181,74,1,0,0,0,1,2,0,3,0,262
3,SANTA MARIA DEL RIO,1206,BASICA,242,138,11,0,0,2,0,12,0,10,0,415
3,SANTA MARIA DEL RIO,1207,BASICA,212,99,3,0,0,0,0,3,0,4,0,321
3,SANTA MARIA DEL RIO,1208,BASICA,83,164,1,0,0,4,0,4,0,0,0,256
3,SANTA MARIA DEL RIO,1209,BASICA,16,36,0,0,1,1,0,0,0,1,0,55
3,SANTA MARIA DEL RIO,1210,BASICA,10,114,1,1,0,0,0,1,0,2,0,129
3,SANTA MARIA DEL RIO,1211,BASICA,84,106,4,1,0,2,1,6,0,10,0,214
3,SANTA MARIA DEL RIO,1212,BASICA,221,54,2,0,3,0,0,9,0,16,0,305
3,SANTA MARIA DEL RIO,1213,BASICA,111,58,3,1,0,0,1,5,0,6,0,185
3,SANTA MARIA DEL RIO,1214,BASICA,83,139,2,0,0,0,0,3,0,15,0,242
3,SANTA MARIA DEL RIO,1214,CONTIGUA 1,98,127,6,0,1,4,0,1,0,14,0,251
3,SANTA MARIA DEL RIO,1215,BASICA,163,98,11,1,0,4,0,0,0,7,0,284
3,SANTA MARIA DEL RIO,1216,BASICA,142,94,21,0,1,0,1,0,0,9,0,268
3,SANTA MARIA DEL RIO,1217,BASICA,91,98,2,1,2,3,1,2,0,13,0,213
3,SANTA MARIA DEL RIO,1218,BASICA,117,108,97,0,0,0,0,1,0,36,0,359
3,SANTA MARIA DEL RIO,1219,BASICA,149,57,13,0,0,0,0,2,0,24,0,245
3,SANTA MARIA DEL RIO,1219,CONTIGUA 1,111,109,8,1,0,6,0,0,0,0,0,235
3,SANTA MARIA DEL RIO,1220,BASICA,72,113,0,0,2,1,0,1,2,16,0,207
,,,,,,,,,,,,,,,
4,SANTO DOMINGO,1221,BASICA,0,88,0,0,243,0,0,0,0,1,0,332
4,SANTO DOMINGO,1222,BASICA,0,15,0,0,41,0,0,0,0,0,0,56
4,SANTO DOMINGO,1223,BASICA,0,95,0,0,118,0,0,0,0,5,0,218
4,SANTO DOMINGO,1224,BASICA,0,57,0,0,69,0,0,0,0,1,0,127
4,SANTO DOMINGO,1225,BASICA,0,72,0,0,113,0,0,0,0,0,0,185
4,SANTO DOMINGO,1226,BASICA,0,163,0,0,116,0,0,0,0,9,0,288
4,SANTO DOMINGO,1227,BASICA,0,132,0,0,104,0,0,0,0,3,0,239
4,SANTO DOMINGO,1228,BASICA,0,71,0,0,101,0,0,0,0,0,0,172
4,SANTO DOMINGO,1229,BASICA,0,115,0,0,172,0,0,0,0,1,0,288
4,SANTO DOMINGO,1230,BASICA,0,31,0,0,84,0,0,0,0,1,0,116
4,SANTO DOMINGO,1231,BASICA,0,78,0,0,19,0,0,0,0,0,0,97
4,SANTO DOMINGO,1232,BASICA,0,62,0,0,29,0,0,0,0,2,0,93
4,SANTO DOMINGO,1233,BASICA,0,76,0,0,141,0,0,0,0,4,0,221
4,SANTO DOMINGO,1234,BASICA,0,87,0,0,111,0,0,0,0,1,0,199
4,SANTO DOMINGO,1235,BASICA,0,38,0,0,121,0,0,0,0,0,0,159
4,SANTO DOMINGO,1236,BASICA,0,100,0,0,65,0,0,0,0,1,0,166
4,SANTO DOMINGO,1237,BASICA,0,129,0,0,208,0,0,0,0,4,0,341
4,SANTO DOMINGO,1238,BASICA,0,249,0,0,234,0,0,0,0,1,0,484
4,SANTO DOMINGO,1238,CONTIGUA 1,0,260,0,0,232,0,0,0,0,2,0,494
4,SANTO DOMINGO,1239,BASICA,0,49,0,0,63,0,0,0,0,0,0,112
4,SANTO DOMINGO,1240,BASICA,0,157,0,0,202,0,0,0,0,0,0,359
4,SANTO DOMINGO,1240,CONTIGUA 1,0,128,0,0,249,0,0,0,0,3,0,380
4,SANTO DOMINGO,1241,BASICA,0,107,0,0,65,0,0,0,0,1,0,173
,,,,,,,,,,,,,,,
9,SOLEDAD DE GRACIANO SANCHEZ,1242,BASICA,100,110,21,0,16,2,0,3,1,2,0,255
9,SOLEDAD DE GRACIANO SANCHEZ,1243,BASICA,95,83,18,0,12,2,0,0,2,11,0,223
9,SOLEDAD DE GRACIANO SANCHEZ,1244,BASICA,155,68,24,0,9,7,0,1,5,5,0,274
9,SOLEDAD DE GRACIANO SANCHEZ,1244,CONTIGUA 1,130,97,13,1,1,0,0,0,1,10,0,253
9,SOLEDAD DE GRACIANO SANCHEZ,1245,BASICA,151,106,18,1,3,7,1,1,4,0,0,292
