MUNICIPIO,Dtto,SECCION,LNOM,PAN,PRI,PRD,PT,PVEM,PUDC,PCC,PL,PCD,PAS,PSN,NULOS,CCM1,CCM2,TOTAL
Saltillo,4,974,1542,134,449,13,11,3,2,6,0,0,0,11,8,0,0,637
Saltillo,4,975,1008,64,295,17,9,2,1,1,0,0,0,1,6,0,0,396
Saltillo,4,976,1280,273,358,14,5,2,1,1,0,0,0,0,3,1,0,658
Saltillo,4,977,1550,175,385,20,7,9,2,1,0,0,0,6,4,0,0,609
Saltillo,3,978,1648,133,372,11,8,10,3,1,0,0,0,0,8,0,0,546
Saltillo,3,979,1609,70,377,13,5,5,0,2,0,0,0,1,17,0,0,490
Saltillo,4,980,1237,91,289,5,2,3,2,4,0,0,0,2,428,0,0,826
Saltillo,4,981,1676,91,412,5,16,6,2,1,0,0,0,4,12,0,0,549
Saltillo,4,982,978,62,313,14,11,1,0,0,0,0,0,15,7,0,0,423
Saltillo,4,983,1011,97,352,7,10,0,2,4,0,0,0,8,9,0,0,489
Saltillo,4,984,1302,104,352,10,4,5,3,1,0,0,0,5,8,0,0,492
Saltillo,4,985,1825,64,444,2,1,2,0,2,0,0,0,5,10,0,0,530
Saltillo,4,986,1397,70,314,0,0,2,0,0,0,0,0,4,9,12,0,411
Saltillo,4,987,2035,93,521,9,15,3,3,1,0,0,0,6,16,0,0,667
Saltillo,4,988,909,248,210,14,2,3,2,1,0,0,0,3,7,26,0,516
Saltillo,4,989,1196,67,312,15,2,5,1,0,0,0,0,2,7,0,0,411
Saltillo,4,990,1237,126,311,10,8,5,2,4,0,0,0,2,6,1,0,475
Saltillo,4,991,835,71,220,6,2,5,1,2,0,0,0,4,5,2,0,318
Saltillo,4,992,2845,133,621,11,7,3,0,6,0,0,0,3,10,0,0,794
Saltillo,4,993,4277,215,1071,30,11,17,2,10,0,0,0,8,18,1,0,1383
Saltillo,4,994,1738,56,518,8,5,2,0,1,0,0,0,4,6,1,0,601
Saltillo,4,995,818,88,234,11,2,1,0,1,0,0,0,10,9,0,0,356
Saltillo,4,996,860,99,264,5,4,4,0,2,0,0,0,8,1,8,0,395
Saltillo,4,997,611,69,165,4,1,3,0,1,0,0,0,1,4,0,0,248
Saltillo,4,998,639,54,200,8,2,0,1,0,0,0,0,2,1,0,0,268
Saltillo,4,999,626,50,166,2,3,5,2,0,0,0,0,5,5,7,0,245
Saltillo,5,1000,250,7,103,0,0,0,0,0,0,0,0,0,7,0,0,117
Saltillo,5,1001,313,4,123,4,2,0,0,1,0,0,0,0,4,0,0,138
Saltillo,5,1002,354,16,47,1,5,1,1,10,0,0,0,0,3,0,0,84
Saltillo,5,1003,126,16,28,0,0,0,0,0,0,0,0,0,2,0,0,46
Saltillo,5,1004,354,7,95,4,2,1,0,1,0,0,0,0,4,0,0,114
Saltillo,4,1005,319,11,99,0,0,1,0,0,0,0,0,0,3,0,0,114
Saltillo,4,1006,1323,42,290,14,30,5,1,3,0,0,0,3,4,0,0,392
Saltillo,5,1007,265,5,106,2,0,0,0,1,0,0,0,0,2,0,0,116
Saltillo,5,1008,310,24,79,0,1,4,0,2,0,0,0,0,4,0,0,114
Saltillo,5,1009,614,28,207,5,1,0,0,12,0,0,0,0,0,0,0,253
Saltillo,5,1010,244,7,80,0,1,2,0,2,0,0,0,0,1,0,0,93
Saltillo,5,1011,918,59,225,6,2,4,0,7,0,0,0,2,22,5,0,332
Saltillo,5,1012,148,4,62,1,0,0,0,3,0,0,0,1,3,0,0,74
Saltillo,5,1013,171,7,42,2,0,3,0,3,0,0,0,0,0,0,0,57
Saltillo,5,1014,832,16,174,0,0,1,0,13,0,0,0,0,21,0,0,225
Saltillo,5,1015,310,12,131,1,1,0,0,0,0,0,0,0,1,0,0,146
Saltillo,5,1016,269,16,102,0,0,0,0,0,0,0,0,0,0,0,0,118
Saltillo,5,1017,145,5,62,0,1,0,0,0,0,0,0,0,1,0,0,69
Saltillo,5,1018,143,10,23,0,1,0,0,0,0,0,0,0,1,0,0,35
Saltillo,5,1019,212,23,46,0,0,0,0,0,0,0,0,0,0,0,0,69
Saltillo,5,1020,190,4,113,0,0,0,0,2,0,0,0,0,0,0,0,119
Saltillo,5,1021,169,4,74,0,0,1,0,1,0,0,0,0,1,0,0,81
Saltillo,5,1022,210,7,63,0,0,1,0,0,0,0,0,0,6,0,0,77
Saltillo,5,1023,248,8,95,0,1,1,0,10,0,0,0,1,14,0,0,130
Saltillo,5,1024,104,7,55,0,0,0,0,0,0,0,0,0,0,0,0,62
Saltillo,5,1025,316,3,78,3,1,0,0,5,0,0,0,0,0,0,0,90
Saltillo,5,1026,296,11,64,2,0,0,0,0,0,0,0,0,2,0,0,79
Saltillo,5,1027,174,4,73,0,0,0,0,0,0,0,0,0,4,0,0,81
Saltillo,5,1028,133,7,52,0,1,0,0,0,0,0,0,0,2,0,0,62
Saltillo,5,1029,255,7,90,1,2,1,0,10,0,0,0,0,2,0,0,113
Saltillo,5,1030,143,7,67,0,1,1,1,1,0,0,0,0,2,0,0,80
Saltillo,5,1031,402,4,256,1,3,0,0,3,0,0,0,2,0,0,0,269
Saltillo,5,1032,123,4,61,1,0,0,0,3,0,0,0,0,1,0,0,70
Saltillo,5,1033,273,17,105,1,0,0,0,1,0,0,0,0,8,0,0,132
Saltillo,5,1034,182,4,60,0,1,0,0,0,0,0,0,0,0,0,0,65
Saltillo,5,1035,195,10,81,0,0,0,0,6,0,0,0,0,0,0,0,97
Saltillo,5,1036,207,5,52,1,1,0,0,0,0,0,0,0,1,0,0,60
Saltillo,5,1037,73,8,25,0,0,0,0,1,0,0,0,0,0,0,0,34
Saltillo,5,1038,378,7,94,1,0,0,0,4,0,0,0,0,9,0,0,115
Saltillo,5,1039,422,19,153,0,0,0,0,0,0,0,0,0,0,0,0,172
San Buenaventura,15,1040,781,151,249,14,1,0,0,0,0,0,34,0,4,0,0,453
San Buenaventura,15,1041,1109,219,305,10,2,0,0,0,0,0,25,0,5,0,0,566
San Buenaventura,15,1042,798,166,232,4,12,0,0,0,0,0,12,0,4,0,0,430
San Buenaventura,15,1043,1016,259,275,10,3,0,0,0,0,0,7,0,3,0,0,557
San Buenaventura,15,1044,1124,216,326,26,3,0,0,0,0,0,19,0,21,0,0,611
San Buenaventura,15,1045,746,180,213,14,2,0,0,0,0,0,8,0,5,0,0,422
San Buenaventura,15,1046,928,172,327,14,2,0,0,0,0,0,5,0,7,0,0,527
San Buenaventura,15,1047,1374,180,540,25,7,0,0,0,0,0,8,0,6,0,0,766
San Buenaventura,15,1048,1270,292,368,20,23,0,0,0,0,0,5,0,13,0,0,721
San Buenaventura,15,1049,913,117,317,15,3,0,0,0,0,0,7,0,3,0,0,462
San Buenaventura,15,1050,726,122,238,15,3,0,0,0,0,0,8,0,3,0,0,389
San Buenaventura,15,1051,858,116,273,12,10,0,0,0,0,0,11,0,2,0,0,424
San Buenaventura,15,1052,701,144,171,6,8,0,0,0,0,0,8,0,1,0,0,338
San Buenaventura,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Buenaventura,15,1054,190,45,62,1,2,0,0,0,0,0,4,0,4,0,0,118
San Buenaventura,15,1055,416,99,111,1,2,0,0,0,0,0,5,0,4,0,0,222
San Buenaventura,15,1056,411,55,141,4,5,0,0,0,0,0,4,0,9,0,0,218
San Buenaventura,15,1057,326,85,72,11,2,0,0,0,0,0,6,0,2,0,0,178
San Juan de Sabinas,18,1058,648,137,207,1,1,0,23,0,0,0,4,0,4,0,0,377
San Juan de Sabinas,18,1059,483,131,140,1,2,0,12,0,0,0,1,0,6,0,0,293
San Juan de Sabinas,18,1060,569,143,249,0,7,0,7,0,0,0,3,0,14,0,0,423
San Juan de Sabinas,18,1061,1099,341,237,0,17,0,23,0,0,0,3,0,3,0,0,624
San Juan de Sabinas,18,1062,699,168,143,0,18,0,40,0,0,0,3,0,5,0,0,377
San Juan de Sabinas,18,1063,1073,309,247,1,31,0,47,0,0,0,3,0,8,0,0,646
San Juan de Sabinas,18,1064,1399,328,296,12,29,0,64,0,0,0,6,0,16,0,0,751
San Juan de Sabinas,18,1065,703,200,112,0,14,0,23,0,0,0,4,0,12,0,0,365
San Juan de Sabinas,18,1066,830,230,168,4,29,0,33,0,0,0,2,0,8,0,0,474
San Juan de Sabinas,18,1067,1328,376,238,5,8,0,85,0,0,0,25,0,18,0,0,755
San Juan de Sabinas,18,1068,1164,345,219,12,22,0,59,0,0,0,4,0,19,0,0,680
San Juan de Sabinas,18,1069,386,115,72,5,8,0,29,0,0,0,7,0,5,0,0,241
San Juan de Sabinas,18,1070,400,113,98,5,7,0,22,0,0,0,3,0,18,0,0,266
San Juan de Sabinas,18,1071,1521,402,326,3,24,0,94,0,0,0,10,0,34,0,0,893
San Juan de Sabinas,18,1072,1097,368,189,6,13,0,33,0,0,0,6,0,8,0,0,623
San Juan de Sabinas,18,1073,1326,428,241,5,19,0,53,0,0,0,13,0,11,0,0,770
San Juan de Sabinas,18,1074,789,196,140,3,9,0,32,0,0,0,11,0,19,0,0,410
San Juan de Sabinas,18,1075,656,224,145,2,2,0,21,0,0,0,0,0,5,0,0,399
San Juan de Sabinas,18,1076,1313,422,237,9,28,0,41,0,0,0,6,0,5,0,0,748
San Juan de Sabinas,18,1077,768,197,149,10,11,0,34,0,0,0,7,0,9,0,0,417
San Juan de Sabinas,18,1078,1152,383,267,3,39,0,35,0,0,0,2,0,10,0,0,739
San Juan de Sabinas,18,1079,1053,258,265,11,21,0,43,0,0,0,1,0,7,0,0,606
San Juan de Sabinas,18,1080,827,219,205,2,6,0,54,0,0,0,3,0,7,0,0,496
San Juan de Sabinas,18,1081,640,184,145,6,16,0,44,0,0,0,2,0,2,0,0,399
San Juan de Sabinas,18,1082,998,292,286,1,20,0,14,0,0,0,3,0,9,0,0,625
San Juan de Sabinas,18,1083,1151,375,258,1,21,0,46,0,0,0,1,0,8,0,0,710
San Juan de Sabinas,18,1084,881,234,218,1,12,0,35,0,0,0,2,0,8,0,0,510
San Juan de Sabinas,18,1085,856,223,243,1,7,0,34,0,0,0,11,0,4,0,0,523
San Juan de Sabinas,18,1086,941,296,220,1,9,0,57,0,0,0,6,0,7,0,0,596
San Juan de Sabinas,18,1087,807,250,206,1,7,0,15,0,0,0,5,0,11,0,0,495
San Juan de Sabinas,18,1088,976,295,230,0,22,0,47,0,0,0,2,0,14,0,0,610
San Juan de Sabinas,18,1089,441,54,185,4,4,0,20,0,0,0,2,0,16,0,0,285
San Juan de Sabinas,18,1090,412,123,88,0,3,0,26,0,0,0,0,0,7,0,0,247
San Pedro,13,1091,1058,28,273,248,9,2,6,16,0,0,0,0,6,2,0,590
San Pedro,13,1092,266,9,96,64,3,0,0,2,0,0,0,0,2,0,0,176
San Pedro,13,1093,1266,23,271,285,8,5,4,3,0,0,0,0,7,6,0,612
San Pedro,13,1094,874,28,157,202,6,1,1,6,0,0,0,0,8,4,0,413
San Pedro,13,1095,960,27,218,174,5,3,7,7,0,0,0,0,7,8,0,456
San Pedro,13,1096,1482,40,349,333,5,4,0,2,0,0,0,0,7,6,0,746
San Pedro,13,1097,941,32,238,168,2,1,3,0,0,0,0,0,10,2,0,456
San Pedro,13,1098,1685,53,344,377,10,6,10,5,0,0,0,0,11,4,0,820
San Pedro,13,1099,949,41,216,176,21,4,5,3,0,0,0,0,12,5,0,483
San Pedro,13,1100,1465,19,291,344,1,2,4,14,0,0,0,0,28,2,0,705
San Pedro,13,1101,690,33,169,146,4,3,0,4,0,0,0,0,12,0,0,371
San Pedro,13,1102,632,37,191,113,7,5,3,3,0,0,0,0,5,5,0,369
San Pedro,13,1103,1171,83,281,220,6,9,9,31,0,0,0,0,10,3,0,652
San Pedro,13,1104,1253,40,237,315,4,16,8,10,0,0,0,0,10,3,0,643
San Pedro,13,1105,765,19,161,181,6,7,3,1,0,0,0,0,12,3,0,393
San Pedro,13,1106,645,21,99,171,1,3,0,5,0,0,0,0,11,0,0,311
San Pedro,13,1107,434,24,127,77,2,6,1,9,0,0,0,0,1,1,0,248
San Pedro,13,1108,994,63,297,159,4,5,4,3,0,0,0,0,11,1,0,547
San Pedro,13,1109,1253,63,322,257,5,6,7,6,0,0,0,0,9,2,0,677
San Pedro,13,1110,664,22,175,158,2,4,2,3,0,0,0,0,2,2,0,370
San Pedro,13,1111,1520,54,334,359,13,4,1,6,0,0,0,0,11,2,0,784
San Pedro,13,1112,991,24,239,220,7,10,8,1,0,0,0,0,10,7,0,526
San Pedro,13,1113,1023,26,242,205,7,4,5,16,0,0,0,0,9,8,0,522
San Pedro,13,1114,392,13,76,91,0,1,1,0,0,0,0,0,2,3,0,187
San Pedro,13,1115,897,26,161,196,8,1,3,3,0,0,0,0,8,104,0,510
San Pedro,13,1116,1425,35,309,290,11,8,6,2,0,0,0,0,16,4,0,681
San Pedro,13,1117,1210,12,252,299,1,3,6,2,0,0,0,0,10,3,0,588
San Pedro,13,1118,931,13,176,228,3,5,2,2,0,0,0,0,14,4,0,447
San Pedro,13,1119,193,5,68,36,0,0,0,0,0,0,0,0,1,0,0,110
San Pedro,13,1120,222,3,81,17,3,0,0,0,0,0,0,0,0,0,0,104
San Pedro,13,1121,215,8,65,28,0,2,5,9,0,0,0,0,1,0,0,118
San Pedro,13,1122,527,11,112,100,5,29,2,0,0,0,0,0,0,0,0,259
San Pedro,13,1123,86,1,29,24,0,0,0,0,0,0,0,0,0,0,0,54
San Pedro,13,1124,122,4,37,20,0,1,0,0,0,0,0,0,0,0,0,62
San Pedro,13,1125,979,34,166,250,4,11,2,5,0,0,0,0,6,0,0,478
San Pedro,13,1126,274,14,87,35,1,0,0,0,0,0,0,0,0,0,0,137
San Pedro,13,1127,500,6,185,72,0,1,0,0,0,0,0,0,3,0,0,267
San Pedro,13,1128,692,13,190,175,0,1,0,1,0,0,0,0,7,0,0,387
San Pedro,13,1129,688,12,146,154,3,1,2,2,0,0,0,0,5,0,0,325
San Pedro,13,1130,675,19,242,73,3,1,0,0,0,0,0,0,14,0,0,352
San Pedro,13,1131,771,22,101,232,0,8,0,3,0,0,0,0,11,0,0,377
San Pedro,13,1132,1058,15,255,340,0,3,0,2,0,0,0,0,9,0,0,624
San Pedro,13,1133,391,13,148,33,0,1,0,0,0,0,0,0,32,0,0,227
San Pedro,13,1134,162,6,20,70,0,0,1,0,0,0,0,0,3,0,0,100
San Pedro,13,1135,758,18,131,215,4,1,1,0,0,0,0,0,0,0,0,370
San Pedro,13,1136,1113,24,313,82,5,54,2,2,0,0,0,0,13,2,0,497
San Pedro,13,1137,938,18,259,80,6,27,3,3,0,0,0,0,7,0,0,403
San Pedro,13,1138,809,29,159,119,10,3,0,2,0,0,0,0,3,0,0,325
San Pedro,13,1139,720,14,136,150,1,2,0,1,0,0,0,0,4,0,0,308
San Pedro,13,1140,1377,22,181,426,5,5,8,4,0,0,0,0,7,0,0,658
San Pedro,13,1141,1255,7,157,381,3,1,9,0,0,0,0,0,8,7,0,573
San Pedro,13,1142,1139,11,163,339,3,3,2,2,0,0,0,0,11,0,0,534
San Pedro,13,1143,419,14,109,247,0,1,0,2,0,0,0,0,0,0,0,373
San Pedro,13,1144,352,6,84,65,0,1,0,1,0,0,0,0,0,0,0,157
San Pedro,13,1145,105,8,64,58,0,0,0,6,0,0,0,0,12,0,0,148
San Pedro,13,1146,909,37,239,135,2,6,5,0,0,0,0,0,7,0,0,431
San Pedro,13,1147,781,34,142,144,6,2,2,1,0,0,0,0,3,0,0,334
San Pedro,13,1148,846,17,178,284,4,2,2,2,0,0,0,0,6,2,0,497
San Pedro,13,1149,1401,20,398,352,1,3,2,0,0,0,0,0,13,0,0,789
San Pedro,13,1150,417,2,85,65,3,0,0,0,0,0,0,0,62,0,0,217
San Pedro,13,1151,662,9,148,101,8,0,4,1,0,0,0,0,12,0,0,283
San Pedro,13,1152,319,2,84,84,2,2,2,3,0,0,0,0,2,0,0,181
San Pedro,13,1153,512,5,88,155,0,1,0,2,0,0,0,0,5,0,0,256
San Pedro,13,1154,719,12,131,132,17,0,0,5,0,0,0,0,16,0,0,313
San Pedro,13,1155,554,5,117,137,0,0,0,0,0,0,0,0,40,0,0,299
San Pedro,13,1156,975,16,285,288,1,2,3,2,0,0,0,0,15,4,0,616
San Pedro,13,1157,1287,32,205,291,2,3,3,5,0,0,0,0,14,3,0,558
San Pedro,13,1158,746,10,107,181,6,2,2,3,0,0,0,0,14,2,0,327
San Pedro,13,1159,963,19,244,194,1,2,6,6,0,0,0,0,10,0,0,482
San Pedro,13,1160,694,16,191,111,3,2,0,2,0,0,0,0,12,0,0,337
San Pedro,13,1161,897,9,227,218,4,0,4,2,0,0,0,0,35,0,0,499
San Pedro,13,1162,1147,5,156,324,6,8,6,0,0,0,0,0,10,6,0,521
San Pedro,13,1163,1278,84,248,287,3,4,9,6,0,0,0,0,12,0,0,653
San Pedro,13,1164,443,2,131,81,2,1,0,0,0,0,0,0,2,0,0,219
San Pedro,13,1165,339,11,89,38,3,2,0,0,0,0,0,0,2,0,0,145
Sierra Mojada,12,1166,353,20,171,7,4,0,0,0,0,0,0,0,6,0,0,208
Sierra Mojada,12,1167,1445,65,271,125,4,0,0,0,0,0,0,0,7,0,0,472
Sierra Mojada,12,1168,176,10,93,1,1,0,0,0,0,0,0,0,4,0,0,109
Sierra Mojada,12,1169,50,2,15,0,5,0,0,0,0,0,0,0,0,0,0,22
Sierra Mojada,12,1170,785,188,199,5,14,0,0,0,0,0,0,0,3,0,0,409
Sierra Mojada,12,1171,241,19,56,12,28,0,0,0,0,0,0,0,0,0,0,115
Torreón,11,1172,586,106,158,26,12,8,2,0,1,2,2,0,9,3,0,329
Torreón,11,1173,932,71,259,54,11,15,3,1,3,4,2,0,20,7,0,450
Torreón,11,1174,571,50,172,24,7,6,4,0,1,5,0,0,4,2,0,275
Torreón,11,1175,714,107,231,18,8,4,0,0,0,4,1,0,12,6,0,391
Torreón,11,1176,1041,199,254,27,29,7,3,0,2,2,1,0,18,4,0,546
Torreón,11,1177,858,153,248,25,6,6,2,0,2,3,1,0,20,2,0,468
Torreón,11,1178,772,135,203,12,10,17,2,1,4,6,3,0,4,6,0,403
Torreón,11,1179,1107,116,387,15,10,22,0,2,9,1,0,0,28,2,0,592
Torreón,11,1180,1831,204,440,43,24,16,1,3,1,8,5,0,15,0,0,760
Torreón,11,1181,836,178,147,43,23,7,3,0,2,10,1,0,4,39,0,457
Torreón,11,1182,824,173,129,43,24,7,5,4,3,8,5,0,202,1,0,604
Torreón,11,1183,769,293,96,31,17,4,1,1,0,6,1,0,3,2,0,455
Torreón,11,1184,1648,184,346,63,35,49,6,0,4,21,7,0,9,6,0,730
Torreón,11,1185,1406,262,243,34,16,12,1,1,2,2,4,0,12,5,0,594
Torreón,11,1186,706,95,151,39,11,30,2,0,1,1,1,0,6,0,0,337
Torreón,11,1187,1137,447,193,42,12,2,1,0,1,2,2,0,9,0,0,711
Torreón,11,1188,989,326,170,21,21,6,1,0,1,12,5,0,5,0,0,568
Torreón,8,1189,1327,312,318,30,22,23,4,3,3,8,4,0,8,1,0,736
Torreón,8,1190,1292,224,332,39,26,12,1,0,1,12,3,0,6,6,0,662
Torreón,8,1191,842,221,155,29,12,7,6,0,1,7,3,0,4,1,0,446
Torreón,8,1192,1187,322,192,32,25,16,4,2,5,2,13,0,5,9,0,627
Torreón,8,1193,1057,375,154,40,7,8,3,0,2,13,2,0,10,0,0,614
Torreón,8,1194,1262,344,204,73,24,7,5,0,1,6,3,0,7,8,0,682
Torreón,8,1195,1318,357,263,57,39,10,4,2,1,9,2,0,9,4,0,757
Torreón,8,1196,1397,322,246,49,72,10,6,4,1,18,9,0,9,9,0,755
Torreón,8,1197,1555,390,264,58,43,10,7,1,3,11,7,0,18,0,0,812
Torreón,8,1198,1228,273,314,41,12,12,1,1,14,11,8,0,13,3,0,703
Torreón,11,1199,1077,308,214,31,18,1,2,0,0,5,4,0,10,4,0,597
Torreón,11,1200,1309,638,123,22,9,13,1,6,2,9,3,0,4,0,0,830
Torreón,11,1201,1243,323,200,32,6,4,0,0,1,5,1,0,6,0,0,578
Torreón,11,1202,1230,214,258,30,12,13,3,1,1,5,5,0,20,0,0,562
Torreón,11,1203,1094,280,180,41,19,10,2,2,0,8,1,0,12,7,0,562
Torreón,11,1204,1252,479,179,37,21,4,3,2,1,2,0,0,6,6,0,740
Torreón,11,1205,1146,461,137,46,13,8,1,0,1,12,7,0,6,1,0,693
Torreón,11,1206,1244,495,169,41,16,23,5,0,1,7,4,0,1,2,0,764
Torreón,11,1207,1445,669,157,24,5,7,2,0,0,1,3,0,4,4,0,876
Torreón,8,1208,1240,310,212,48,29,10,0,0,1,7,3,0,5,3,0,628
Torreón,8,1209,1546,429,245,54,39,9,4,1,2,19,8,0,12,2,0,824
Torreón,8,1210,1543,393,264,53,33,17,6,1,2,7,6,0,262,2,0,1046
Torreón,8,1211,843,213,181,19,15,3,4,5,0,4,0,0,5,3,0,452
Torreón,8,1212,837,200,155,23,14,3,1,1,0,1,0,0,3,0,0,401
Torreón,8,1213,1488,445,208,66,33,13,2,0,5,4,3,0,6,8,0,793
Torreón,8,1214,1693,583,252,60,33,13,2,1,3,6,7,0,9,3,0,972
Torreón,8,1215,1386,507,192,45,21,11,4,2,0,5,5,0,7,7,0,806
Torreón,8,1216,895,272,145,36,23,8,5,0,1,9,5,0,2,1,0,507
Torreón,8,1217,727,309,91,14,6,9,1,0,0,4,3,0,3,2,0,442
Torreón,8,1218,1502,620,192,37,10,10,3,1,2,5,10,0,18,6,0,914
Torreón,8,1219,1095,502,95,23,14,5,5,0,0,1,0,0,11,2,0,658
Torreón,7,1220,1335,316,313,31,19,7,4,0,0,14,11,0,6,0,0,721
Torreón,7,1221,1317,259,286,27,29,6,2,1,2,6,5,0,11,2,0,636
Torreón,7,1222,1172,315,210,32,31,2,2,4,2,1,7,0,10,0,0,616
Torreón,7,1223,1024,260,187,25,31,6,1,3,1,1,7,0,8,4,0,534
Torreón,7,1224,1280,289,243,18,44,7,1,0,1,1,5,0,10,0,0,619
Torreón,7,1225,855,206,163,40,36,9,2,4,2,6,5,0,13,3,0,489
Torreón,7,1226,731,182,107,34,46,2,3,0,2,3,3,0,8,5,0,395
Torreón,8,1227,1292,564,175,34,16,5,4,0,1,3,7,0,5,4,0,818
Torreón,8,1228,1210,517,133,29,18,6,0,1,2,6,5,0,8,7,0,732
Torreón,8,1229,780,181,175,11,21,3,3,0,1,6,3,0,8,5,0,417
Torreón,8,1230,912,178,182,27,21,9,3,1,2,0,1,0,8,1,0,433
Torreón,8,1231,662,156,82,25,19,6,3,0,0,1,0,0,8,4,0,304
Torreón,8,1232,1132,448,144,15,10,6,2,0,0,8,3,0,10,2,0,648
Torreón,8,1233,1184,405,151,47,15,10,2,0,0,4,3,0,12,6,0,655
Torreón,7,1234,929,295,133,32,14,9,0,0,0,9,0,0,8,1,0,501
Torreón,7,1235,791,265,80,35,4,3,0,1,1,1,4,0,6,2,0,402
Torreón,7,1236,750,207,98,25,16,11,0,3,0,4,7,0,9,0,0,380
Torreón,7,1237,735,259,76,30,12,3,1,1,1,3,1,0,10,2,0,399
Torreón,7,1238,698,181,97,28,19,3,1,8,0,2,4,0,6,4,0,353
Torreón,7,1239,872,232,119,37,11,3,2,3,1,8,5,0,5,4,0,430
Torreón,7,1240,1001,218,165,46,31,4,4,2,0,6,10,0,10,7,0,503
Torreón,7,1241,880,273,121,36,12,7,1,1,1,5,6,0,5,6,0,474
Torreón,7,1242,929,274,131,33,15,7,2,3,0,17,2,0,8,6,0,498
Torreón,7,1243,735,234,101,20,13,5,2,0,0,0,6,0,1,3,0,385
Torreón,7,1244,654,199,75,14,16,4,0,2,1,4,4,0,2,1,0,322
Torreón,7,1245,899,210,134,23,26,8,2,6,2,7,7,0,6,2,0,433
Torreón,8,1246,750,185,125,28,12,7,2,3,1,7,3,0,10,3,0,386
Torreón,8,1247,1168,274,203,37,24,13,2,0,0,3,2,0,8,3,0,569
Torreón,8,1248,1281,247,262,59,3,11,2,3,4,10,9,0,10,38,0,658
Torreón,8,1249,844,216,158,37,3,9,0,1,2,5,2,0,5,1,0,439
Torreón,8,1250,955,199,168,27,18,9,2,0,1,3,7,0,7,2,0,443
Torreón,8,1251,682,91,163,34,10,3,2,0,5,2,4,0,6,1,0,321
Torreón,8,1252,963,175,203,24,16,17,3,0,1,2,2,0,3,4,0,450
Torreón,8,1253,1072,226,193,32,31,4,5,0,2,3,2,0,7,0,0,505
Torreón,8,1254,1237,282,249,32,16,6,0,1,3,6,5,0,12,4,0,616
Torreón,7,1255,831,225,136,15,10,4,1,0,4,1,4,0,3,2,0,405
Torreón,7,1256,831,186,116,19,28,5,0,1,1,5,3,0,12,8,0,384
Torreón,7,1257,1433,273,260,44,41,6,0,3,4,21,16,0,12,2,0,682
Torreón,7,1258,1323,195,280,49,31,10,1,0,4,8,5,0,9,9,0,601
Torreón,7,1259,1346,258,195,54,42,15,0,0,4,9,34,0,16,45,0,672
Torreón,7,1260,629,39,51,7,9,4,0,1,1,0,5,0,0,1,0,118
Torreón,7,1261,1485,262,310,48,26,5,0,2,4,12,9,0,13,3,0,694
Torreón,7,1262,853,116,166,47,33,2,5,1,2,3,0,0,8,9,0,392
Torreón,7,1263,846,140,147,28,24,3,1,1,1,5,1,0,12,1,0,364
Torreón,7,1264,1313,223,362,35,33,6,3,0,5,4,12,0,9,5,0,697
Torreón,7,1265,776,116,175,44,50,7,0,2,1,3,1,0,10,5,0,414
Torreón,7,1266,1640,322,271,82,24,7,1,1,5,10,11,0,28,6,0,768
Torreón,7,1267,1346,211,282,56,37,12,1,0,1,6,11,0,13,21,0,651
Torreón,7,1268,667,155,72,9,10,5,4,0,2,3,5,0,3,2,0,270
Torreón,8,1269,1049,162,208,16,19,5,1,0,7,6,2,0,12,2,0,440
Torreón,8,1270,808,124,247,27,10,4,0,0,7,2,10,0,3,2,0,436
Torreón,8,1271,1368,241,286,47,16,6,2,1,3,15,4,0,14,4,0,639
Torreón,8,1272,1006,138,304,29,18,9,0,1,4,25,4,0,12,0,0,544
Torreón,7,1273,978,225,185,25,24,2,2,0,5,4,3,0,11,0,0,486
Torreón,7,1274,1020,168,239,24,20,3,0,1,3,12,8,0,4,3,0,485
Torreón,7,1275,1162,214,197,40,28,9,1,1,6,15,6,0,16,0,0,533
Torreón,7,1276,1513,155,297,46,20,3,5,3,5,9,1,0,16,4,0,564
Torreón,7,1277,1509,199,287,53,39,5,2,0,3,5,2,0,11,6,0,612
Torreón,7,1278,935,85,193,27,27,6,4,3,4,17,10,0,13,3,0,392
Torreón,8,1279,746,122,150,27,14,8,1,0,1,8,1,0,7,0,0,339
Torreón,8,1280,630,97,148,16,14,5,1,0,0,4,4,0,5,0,0,294
Torreón,8,1281,577,64,146,0,0,3,0,0,0,2,0,0,9,52,0,276
Torreón,8,1282,629,136,117,14,25,7,1,0,1,7,3,0,8,2,0,321
Torreón,8,1283,1219,186,243,17,18,8,3,1,1,97,4,0,13,5,0,596
Torreón,8,1284,766,68,213,15,17,4,2,0,2,44,1,0,7,0,0,373
Torreón,9,1285,1091,220,240,21,18,2,2,2,4,16,3,0,10,3,0,541
Torreón,9,1286,657,179,147,8,5,6,0,0,1,3,3,0,6,6,0,364
Torreón,9,1287,1017,217,209,35,9,5,0,0,2,3,5,0,13,0,0,498
Torreón,9,1288,371,40,136,5,1,2,1,0,2,6,3,0,5,0,0,201
Torreón,9,1289,617,86,102,38,19,6,2,0,1,2,7,0,0,2,0,265
Torreón,9,1290,555,106,108,24,20,5,1,0,3,1,7,0,7,4,0,286
Torreón,9,1291,1053,161,206,49,15,3,4,0,6,7,23,0,9,8,0,491
