CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,13,,8,MANZANILLO,216,C,1,0,C01,21,39,3,53,8,7,5,86,5,2,4,1,1,2,0,,44,281,0,12,293,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,C,2,0,C02,34,16,1,58,6,4,4,80,3,0,6,3,2,0,1,,35,253,0,16,269,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,C,3,0,C03,26,31,2,63,14,16,7,95,5,0,5,5,3,0,0,,31,303,0,12,315,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,217,B,1,0,B,46,35,6,81,6,15,5,100,1,1,7,6,1,0,1,,23,334,0,11,345,506,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,217,C,1,0,C01,54,43,1,72,6,13,8,112,1,0,4,2,1,0,1,,20,338,0,15,353,506,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,218,B,1,0,B,62,40,3,80,6,14,4,103,5,0,9,6,5,0,0,,40,377,0,4,381,611,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,219,B,1,0,B,49,22,1,103,5,16,3,96,1,1,5,9,4,0,1,,28,344,0,16,360,577,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,219,C,1,0,C01,40,49,2,105,7,8,9,109,4,0,10,2,1,0,1,,23,370,0,21,391,577,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,220,B,1,0,B,66,50,1,103,2,22,10,96,7,2,7,0,1,0,1,,30,398,0,11,409,552,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,221,B,1,0,B,20,26,2,80,5,3,9,120,4,0,5,6,0,0,0,,77,357,0,16,373,524,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,221,C,1,0,C01,29,32,1,104,5,11,2,105,4,0,8,8,1,0,0,,63,373,0,11,384,523,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,222,B,1,0,B,56,20,1,49,1,7,6,10,0,0,2,1,0,0,0,,17,170,0,12,182,240,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,222,E,1,0,E01,31,33,2,23,6,21,2,27,4,1,7,4,0,1,1,,34,197,0,18,215,286,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,223,B,1,0,B,71,89,13,97,22,9,4,82,4,1,17,6,0,0,0,,32,447,0,43,490,679,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,223,E,1,0,E01,8,20,0,21,4,1,2,21,1,0,0,1,0,0,2,,9,90,0,11,101,110,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,224,B,1,0,B,24,39,6,61,14,6,3,43,1,2,10,2,0,1,0,,10,222,0,32,254,365,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,225,B,1,0,B,41,46,5,60,10,12,3,66,1,0,7,3,1,0,1,,42,298,0,26,324,530,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,225,C,1,0,C01,47,25,5,63,11,20,6,62,4,1,2,8,0,0,0,,40,294,0,16,310,529,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,B,1,0,B,44,38,5,48,19,7,6,81,4,3,7,2,2,0,1,,40,307,0,27,334,511,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,E,1,0,E01,37,54,3,58,3,4,7,21,0,0,10,3,1,0,0,,15,216,0,10,226,323,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,E,2,0,E02,33,36,3,54,6,1,5,39,1,0,4,8,2,0,0,,2,194,0,12,206,267,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,227,B,1,0,B,40,87,7,102,17,11,19,79,3,0,8,0,1,1,1,,52,428,0,20,448,696,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,227,E,1,0,E01,45,6,4,30,5,7,2,29,0,3,2,0,1,0,1,,16,151,0,6,157,227,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,B,1,0,B,31,40,3,57,5,14,5,60,2,0,6,1,2,0,0,,28,254,0,15,269,472,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,C,1,0,C01,25,27,4,76,4,14,3,66,2,0,3,2,0,0,1,,37,264,0,18,282,472,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,1,0,E01,14,23,2,30,1,8,11,32,0,1,3,1,1,0,0,,52,179,0,10,189,283,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,2,0,E02,24,87,4,65,4,17,11,95,7,1,3,0,1,1,1,,82,403,0,16,419,604,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,3,0,E03,25,44,3,64,6,0,2,34,1,0,2,3,1,0,1,,8,194,0,13,207,292,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,229,B,1,0,B,7,17,2,54,3,4,2,54,1,0,2,2,2,0,0,,11,161,0,3,164,230,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,B,1,0,B,44,32,3,111,8,8,11,111,6,2,4,5,2,0,0,,60,407,0,20,427,663,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,C,1,0,C01,41,46,4,118,11,11,5,85,2,0,10,2,0,0,0,,61,396,0,20,416,662,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,E,1,0,E01,24,41,5,73,11,10,17,98,4,0,5,2,5,0,0,,40,335,0,19,354,584,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,E,1,1,E01C01,32,26,3,88,10,7,20,97,5,0,4,8,1,0,3,,41,345,0,21,366,584,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,231,B,1,0,B,28,38,0,57,1,5,2,10,0,2,1,0,0,0,1,,10,155,0,11,166,224,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,231,E,1,0,E01,27,26,2,18,1,3,2,21,4,1,3,1,2,0,0,,2,113,0,7,120,173,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,B,1,0,B,20,18,2,80,7,13,8,71,2,0,3,3,1,0,0,,10,238,0,12,250,387,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,C,1,0,C01,30,27,1,74,2,9,5,67,3,0,5,3,0,0,0,,24,250,0,10,260,387,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,E,1,0,E01,28,26,2,71,9,4,4,39,2,0,7,7,0,0,0,,5,204,0,8,212,294,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,233,B,1,0,B,51,41,1,84,6,32,5,97,3,0,8,4,2,0,0,,27,361,0,14,375,583,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,233,C,1,0,C01,49,47,4,92,4,30,4,104,2,2,8,2,1,0,0,,25,374,0,7,381,583,Acta Levantada en el Consejo,,,
5,6,COLIMA,14,,8,MANZANILLO,233,E,1,0,E01,66,35,1,107,9,21,5,156,7,0,6,7,1,1,4,,27,453,0,19,472,749,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,B,1,0,B,64,28,5,126,12,18,5,93,2,2,5,1,0,0,3,,80,444,0,32,476,716,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,C,1,0,C01,74,22,9,113,5,10,10,98,6,1,3,1,1,0,1,,82,436,0,23,459,716,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,C,2,0,C02,59,41,1,111,10,15,3,84,2,0,5,1,1,1,0,,119,453,0,26,479,716,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,235,B,1,0,B,19,40,4,75,12,11,8,108,2,1,11,4,4,0,1,,40,340,0,19,359,612,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,235,C,1,0,C01,20,35,5,70,18,6,7,118,2,0,6,8,6,0,4,,47,352,0,20,372,612,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,B,1,0,B,27,37,7,52,18,8,3,99,2,0,12,6,4,0,1,,37,313,0,19,332,645,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,1,0,C01,51,32,2,55,9,7,10,103,2,0,11,4,4,0,0,,43,333,0,25,358,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,2,0,C02,33,39,5,53,13,20,0,102,2,0,6,9,1,1,2,,59,345,0,22,367,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,3,0,C03,38,25,4,55,10,11,4,107,4,0,10,7,5,0,0,,49,329,0,22,351,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,4,0,C04,36,33,5,59,9,5,6,109,7,1,3,1,4,0,0,,44,322,0,12,334,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,0,E01,28,27,3,69,16,9,1,110,4,0,7,11,0,0,0,,50,335,0,6,341,628,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,1,E01C01,16,37,3,75,19,8,2,112,6,0,2,5,4,1,0,,49,339,0,10,349,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,2,E01C02,33,17,3,72,20,14,2,101,6,0,3,4,5,0,1,,61,342,0,13,355,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,3,E01C03,18,32,1,83,9,10,4,108,4,1,8,7,0,1,0,,43,329,0,11,340,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,4,E01C04,27,25,1,65,16,10,6,118,2,1,5,5,2,0,0,,47,330,0,25,355,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,0,E02,44,22,2,67,17,15,7,127,4,1,5,4,2,0,0,,51,368,0,10,378,666,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,1,E02C01,42,29,2,74,16,10,4,124,6,2,2,6,2,0,0,,63,382,0,11,393,666,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,2,E02C02,43,30,4,56,22,15,9,129,4,0,2,10,2,3,0,,50,379,0,12,391,665,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,0,E03,24,14,0,35,8,7,3,100,6,0,3,4,3,0,2,,55,264,0,6,270,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,1,E03C01,24,22,1,35,9,6,5,97,5,0,2,9,2,0,0,,57,274,0,4,278,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,2,E03C02,14,15,2,45,10,7,6,105,4,1,5,6,1,0,0,,40,261,0,5,266,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,B,1,0,B,27,53,3,65,20,6,6,105,1,0,10,5,0,0,1,,56,358,0,29,387,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,C,1,0,C01,31,44,1,74,20,13,1,105,2,0,12,4,3,0,1,,49,360,0,20,380,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,C,2,0,C02,32,43,3,54,9,13,8,108,8,1,4,10,4,1,2,,50,350,0,17,367,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,B,1,0,B,45,50,4,64,15,9,6,119,6,0,11,3,3,0,0,,44,379,0,17,396,663,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,1,0,C01,30,41,2,49,10,19,9,123,2,0,5,5,2,0,0,,46,343,0,8,351,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,2,0,C02,46,38,8,72,13,14,3,119,4,0,8,3,1,0,0,,51,380,0,22,402,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,3,0,C03,41,58,0,83,7,13,3,98,1,0,5,1,3,0,0,,59,372,0,25,397,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,4,0,C04,35,55,0,56,14,14,7,111,5,0,5,5,0,0,0,,48,355,0,13,368,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,0,E01,39,48,3,71,13,19,8,156,5,0,3,5,3,0,0,,81,454,0,6,460,719,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,1,E01C01,50,33,1,71,19,26,12,151,4,1,4,7,1,0,0,,84,464,0,8,472,719,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,2,E01C02,47,22,4,72,21,27,5,148,1,1,1,2,2,0,1,,81,435,0,20,455,719,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,3,E01C03,41,29,1,79,13,25,17,146,1,0,4,3,4,0,1,,81,445,3,6,454,719,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,4,E01C04,52,28,4,73,10,42,11,125,4,1,3,9,1,0,2,,88,453,0,5,458,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,0,E02,44,38,1,55,14,28,8,146,2,0,2,3,0,0,1,,45,387,0,10,397,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,1,E02C01,41,40,4,71,19,24,8,140,3,1,4,6,2,0,0,,44,407,0,13,420,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,2,E02C02,41,36,3,65,13,17,14,139,3,0,6,6,1,1,0,,74,419,0,4,423,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,3,E02C03,41,42,0,68,11,7,10,125,25,0,2,4,1,0,0,,56,392,0,9,401,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,4,E02C04,39,35,0,76,11,28,9,145,2,1,1,5,2,0,0,,50,404,0,10,414,677,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,5,E02C05,46,28,2,76,16,21,6,159,8,1,4,4,2,0,0,,60,433,0,7,440,676,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,6,E02C06,34,43,0,70,14,19,8,130,4,0,4,3,1,0,0,,63,393,0,9,402,676,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,0,E03,46,34,3,47,12,23,6,115,5,1,2,4,1,0,1,,53,353,0,6,359,632,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,1,E03C01,28,23,3,73,11,23,3,129,3,0,4,9,0,0,0,,55,364,0,13,377,631,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,2,E03C02,34,23,4,63,16,13,8,122,10,0,0,3,0,0,0,,48,344,0,9,353,631,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,239,B,1,0,B,30,31,4,57,11,14,9,87,2,0,7,11,2,0,0,,17,282,0,8,290,472,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,239,C,1,0,C01,38,32,1,57,7,18,5,102,1,1,2,5,0,0,0,,20,289,0,13,302,471,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,240,B,1,0,B,40,56,6,75,13,16,2,122,1,1,7,4,4,0,0,,52,399,0,15,414,734,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,240,C,1,0,C01,45,59,8,67,11,19,3,126,4,0,9,4,4,0,1,,50,410,0,13,423,733,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,241,B,1,0,B,44,72,2,97,9,17,13,115,3,1,8,7,6,0,0,,59,453,0,18,471,734,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,241,S,1,0,S01,3,1,0,2,0,2,0,4,0,0,0,1,0,0,0,,3,16,0,4,20,0,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,242,B,1,0,B,121,47,4,53,3,16,7,67,1,1,2,1,0,0,2,,27,352,0,5,357,594,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,243,B,1,0,B,44,52,3,73,9,11,13,110,3,1,10,4,1,0,0,,37,371,0,11,382,623,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,243,C,1,0,C01,42,49,2,76,10,15,7,97,1,0,3,6,4,1,0,,42,355,0,14,369,622,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,243,C,2,0,C02,29,39,1,90,10,15,12,121,4,0,1,0,3,0,1,,46,372,0,13,385,622,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,B,1,0,B,45,34,4,87,17,23,13,161,5,0,2,8,1,0,0,,62,462,0,11,473,725,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,1,0,C01,52,32,1,78,10,25,8,130,4,0,3,4,2,0,2,,64,415,2,10,427,725,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,2,0,C02,46,35,7,68,10,29,3,134,8,0,1,5,1,0,0,,54,401,1,11,413,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,3,0,C03,33,32,2,71,12,21,6,148,11,0,6,8,5,0,0,,62,417,1,8,426,724,Acta Levantada en el Consejo,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,4,0,C04,49,26,1,77,18,22,5,146,4,1,2,10,2,0,0,,48,411,0,7,418,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,5,0,C05,40,39,4,71,11,19,7,150,3,1,1,3,0,0,3,,66,418,0,6,424,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,6,0,C06,34,30,2,82,5,24,10,154,3,1,2,3,4,0,0,,52,406,0,10,416,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,7,0,C07,45,30,3,81,5,20,9,159,3,0,4,3,5,0,0,,66,433,0,7,440,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,8,0,C08,44,41,3,63,11,26,8,157,6,0,7,6,1,0,0,,54,427,0,18,445,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,9,0,C09,32,46,2,78,8,25,12,149,3,2,2,8,1,0,0,,59,427,0,9,436,724,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,245,B,1,0,B,47,43,5,77,11,17,5,102,3,1,10,5,1,0,0,,53,380,0,22,402,677,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,245,C,1,0,C01,48,38,4,62,9,27,9,108,1,1,5,6,4,0,0,,33,355,0,15,370,677,Acta Levantada en el Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,245,C,2,0,C02,48,32,5,90,5,15,5,103,1,0,11,5,3,1,0,,34,358,0,17,375,676,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,B,1,0,B,51,32,2,67,0,18,8,99,2,0,4,6,12,1,0,,57,359,0,11,370,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,1,0,C01,54,32,2,45,7,17,7,124,4,0,2,5,0,0,0,,55,354,0,13,367,586,Acta Levantada en el Consejo,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,2,0,C02,61,27,2,59,9,18,6,101,4,0,7,7,3,0,3,,59,366,0,16,382,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,3,0,C03,58,27,4,48,6,21,6,103,4,0,1,5,3,0,0,,62,348,0,12,360,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,247,B,1,0,B,25,14,0,25,4,10,4,35,1,0,1,0,0,0,0,,17,136,0,1,137,251,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,247,S,1,0,S01,1,2,0,1,1,0,1,8,0,0,0,0,0,0,0,,1,15,0,0,15,0,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,B,1,0,B,56,32,0,84,11,47,12,121,4,1,5,4,1,0,0,,49,427,0,6,433,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,1,0,C01,58,33,1,85,9,40,9,124,5,2,2,2,0,0,0,,47,417,0,4,421,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,2,0,C02,56,41,1,88,10,41,9,119,5,0,7,4,2,0,1,,52,436,0,4,440,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,3,0,C03,60,39,3,71,5,41,10,114,1,0,6,0,2,0,0,,56,408,0,9,417,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,4,0,C04,66,37,2,55,10,32,11,129,0,1,4,2,1,0,0,,51,401,0,10,411,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,5,0,C05,59,42,1,72,12,47,14,123,4,3,4,6,1,0,1,,59,448,0,5,453,670,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,0,E01,66,31,0,62,14,44,9,115,5,0,2,1,0,0,1,,39,389,0,5,394,609,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,1,E01C01,62,43,2,68,10,37,19,97,4,1,1,3,0,0,1,,44,392,1,5,398,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,2,E01C02,55,37,2,65,6,36,7,133,5,0,0,2,1,0,0,,59,408,0,7,415,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,3,E01C03,66,27,2,75,5,35,10,122,2,0,6,4,4,0,0,,35,393,0,7,400,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,0,E02,35,23,2,78,8,24,10,141,2,0,3,5,3,0,1,,57,392,0,11,403,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,1,E02C01,45,32,2,66,5,20,10,127,4,0,3,5,2,0,1,,67,389,1,6,396,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,2,E02C02,32,21,4,80,12,18,14,134,6,0,3,9,2,0,1,,55,391,0,7,398,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,3,E02C03,36,24,3,76,15,13,5,143,4,3,2,2,2,1,0,,65,394,0,12,406,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,4,E02C04,35,29,2,80,7,16,11,163,2,0,2,5,2,0,0,,51,405,0,7,412,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,5,E02C05,31,19,1,77,12,18,7,153,8,2,3,2,3,1,1,,67,405,0,4,409,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,6,E02C06,41,25,3,83,18,27,12,124,4,0,2,2,1,0,0,,53,395,0,7,402,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,S,1,0,S01,4,0,0,3,2,3,1,6,0,0,1,1,0,0,0,,4,25,0,0,25,0,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,249,B,1,0,B,53,53,0,68,14,42,13,113,5,2,4,3,3,0,0,,67,440,0,15,455,706,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,B,1,0,B,46,48,0,69,6,29,9,179,2,2,0,7,0,0,0,,55,452,0,8,460,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,1,0,C01,43,38,3,82,11,28,9,149,7,0,4,3,0,0,0,,65,442,0,12,454,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,2,0,C02,46,55,0,85,12,41,13,148,3,1,4,8,0,0,0,,65,481,0,9,490,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,3,0,C03,45,38,3,90,7,29,6,165,8,1,7,8,2,0,0,,46,455,0,8,463,697,Acta Levantada en el Consejo,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,4,0,C04,52,42,3,74,12,20,12,156,7,0,3,4,2,0,1,,57,445,0,10,455,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,5,0,C05,64,45,2,88,11,32,8,159,6,0,2,3,0,1,2,,51,474,0,7,481,696,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,1,0,E01,46,44,4,72,11,26,9,152,6,2,4,5,0,0,0,,54,435,0,9,444,683,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,1,1,E01C01,46,34,1,79,13,15,5,147,2,0,4,4,2,0,2,,46,400,0,4,404,683,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,1,2,E01C02,37,49,0,97,11,17,10,132,6,3,7,6,0,0,1,,50,426,0,9,435,683,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,1,3,E01C03,44,29,0,83,8,34,12,104,1,1,1,5,4,1,0,,55,382,0,7,389,683,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,2,0,E02,41,41,2,72,8,19,13,113,5,2,1,3,1,0,0,,71,392,0,8,400,601,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,2,1,E02C01,43,36,2,63,8,22,15,131,10,0,0,4,0,0,0,,55,389,0,7,396,601,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,2,2,E02C02,35,33,3,89,12,19,11,104,4,0,3,2,0,0,0,,61,376,0,14,390,601,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,2,3,E02C03,38,50,2,66,15,18,18,154,3,0,2,9,0,0,1,,52,428,1,6,435,600,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,3,0,E03,39,41,1,68,11,22,9,118,6,0,4,4,2,0,0,,60,385,0,11,396,589,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,3,1,E03C01,33,48,1,69,9,22,7,148,3,0,6,5,1,0,0,,54,406,0,6,412,589,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,3,2,E03C02,41,21,2,72,6,27,10,128,8,0,5,3,3,0,0,,62,388,0,5,393,588,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,E,3,3,E03C03,56,26,2,67,1,22,7,149,3,1,3,6,0,0,1,,43,387,0,3,390,588,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,251,B,1,0,B,39,56,3,81,15,21,15,116,1,0,5,4,2,0,1,,53,412,0,13,425,634,Acta de Casilla,,,
