CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1228,2,135,167,12,8,18,20,6,1014,10,6,3,0,1,6,16,8,1,5,1436,0,20,1456,2306
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1229,2,30,28,5,2,5,1,0,204,6,0,1,0,0,3,3,0,0,0,288,0,4,292,416
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1230,3,45,44,7,4,6,3,1,307,8,7,2,1,1,2,1,2,0,0,441,0,9,450,636
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1231,2,50,50,8,6,13,6,5,385,5,1,0,0,0,4,8,1,0,2,544,0,3,547,879
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1232,4,108,73,9,8,11,5,4,631,8,2,2,0,0,0,14,7,0,3,885,0,20,905,1390
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1233,3,55,38,5,2,6,3,3,309,7,1,1,0,0,2,4,3,0,2,441,0,3,444,638
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1234,1,108,72,6,8,15,6,8,674,7,5,3,2,0,1,18,1,0,7,941,0,26,967,1519
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1235,3,61,71,6,5,13,2,3,527,8,2,1,0,0,0,13,6,0,3,721,0,11,732,1115
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1236,2,81,69,6,8,9,2,9,392,10,0,2,0,1,2,9,2,0,0,602,0,9,611,877
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1237,2,59,47,3,4,14,2,1,442,6,1,0,0,0,2,10,1,0,0,592,0,5,597,849
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1238,1,171,115,17,10,41,9,14,1118,8,0,3,0,0,2,20,7,0,4,1539,0,38,1577,2594
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1239,4,109,110,13,10,39,8,4,817,10,0,2,0,0,3,20,7,0,3,1155,0,26,1181,1894
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1240,1,171,137,9,10,29,4,8,987,12,2,2,1,0,1,20,1,0,2,1396,0,8,1404,2222
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1241,1,36,73,7,3,11,4,2,216,5,1,2,0,1,2,4,4,0,0,371,0,8,379,625
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1242,2,239,210,39,16,49,20,12,1184,18,3,1,0,0,1,10,9,0,5,1816,0,48,1864,2987
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1243,2,224,193,31,12,44,13,10,869,16,3,4,1,0,7,24,4,1,8,1464,0,37,1501,3069
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1244,1,24,69,8,2,5,6,1,96,2,1,0,0,1,0,2,0,0,1,218,0,9,227,396
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1245,3,182,98,15,10,20,7,8,405,14,5,3,0,0,5,6,1,1,7,787,0,22,809,1178
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1246,2,120,98,20,3,4,1,2,380,2,6,1,0,0,2,8,1,0,1,649,0,23,672,984
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1247,2,197,158,12,7,18,5,1,355,4,3,6,1,0,3,3,3,1,1,778,0,20,798,1133
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1248,2,194,60,16,8,22,7,3,321,5,3,5,1,1,4,6,4,0,6,666,0,18,684,1059
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1249,4,154,88,10,2,14,10,2,341,4,3,2,0,0,4,9,2,0,0,645,0,9,654,890
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1250,3,143,80,16,0,9,4,4,251,1,1,2,1,0,0,2,2,0,1,517,0,13,530,761
3,30,VERACRUZ,26,COSOLEACAQUE,50,COSOLEACAQUE,1251,3,138,131,26,2,17,8,12,327,8,0,2,0,0,2,2,3,0,1,679,0,18,697,1081
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2105,1,110,18,2,4,5,5,4,239,6,1,1,0,0,0,9,5,0,1,410,0,11,421,681
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2106,4,128,32,3,3,7,2,1,232,2,1,0,0,0,0,3,1,0,0,415,0,5,420,673
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2107,5,131,80,5,6,13,4,4,441,9,3,0,0,0,1,11,3,0,2,713,0,14,727,1138
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2108,1,186,38,10,5,11,3,5,460,5,7,3,0,1,4,5,3,0,2,748,0,25,773,1190
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2109,2,98,31,4,1,7,3,1,167,2,4,1,0,0,1,3,2,0,0,325,0,5,330,562
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2110,2,141,46,12,2,18,6,6,255,6,0,2,0,0,2,4,4,1,0,505,0,19,524,901
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2111,2,83,26,11,1,6,1,2,238,3,0,2,0,0,1,3,2,0,1,380,0,10,390,629
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2112,2,173,82,13,3,7,7,6,546,10,5,1,0,0,1,15,2,1,9,881,0,15,896,1406
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2113,2,154,38,12,3,10,5,5,415,6,2,1,0,0,1,12,4,0,1,669,0,17,686,1110
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2114,2,162,110,15,3,13,6,5,504,3,4,3,0,0,1,11,1,0,0,841,0,10,851,1318
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2115,2,126,102,11,3,11,9,2,419,7,4,3,1,0,4,7,0,0,2,711,0,16,727,1047
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2116,1,162,86,0,4,5,1,0,397,5,0,1,0,2,9,7,1,0,0,680,0,12,692,987
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2117,1,85,68,4,1,9,2,0,301,3,0,1,0,0,2,3,1,0,1,481,0,9,490,723
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2118,2,177,107,10,5,16,4,3,604,9,7,0,0,0,3,15,3,0,1,964,0,17,981,861
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2119,2,153,49,3,7,12,8,4,350,8,4,4,1,1,0,6,1,0,1,612,0,20,632,1067
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2120,1,306,129,6,7,29,11,3,759,4,5,0,1,0,4,20,3,3,2,1292,0,16,1308,2067
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2121,2,122,78,3,1,9,7,3,340,5,1,0,1,0,2,5,1,0,2,580,0,5,585,858
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2122,1,135,67,6,2,8,4,4,344,3,2,1,0,0,3,1,0,0,2,582,0,10,592,832
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2123,2,151,39,13,5,11,2,5,407,6,3,0,0,0,1,7,1,0,1,652,0,9,661,986
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2124,2,159,70,5,2,15,7,3,467,11,4,3,0,1,4,6,4,0,1,762,1,6,769,1129
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2125,2,168,76,6,1,15,7,3,478,4,3,0,2,0,3,4,3,0,1,774,0,7,781,1128
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2126,2,119,60,9,2,10,4,4,396,10,3,4,0,0,1,8,2,1,2,635,0,13,648,987
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2127,2,123,67,6,5,9,5,4,456,6,4,1,0,0,1,7,0,1,0,695,0,6,701,1024
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2128,1,108,43,5,0,10,6,4,554,2,3,1,0,0,1,11,2,0,1,751,0,10,761,1160
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2129,3,132,24,3,8,3,2,4,124,3,3,2,2,2,0,3,1,0,1,317,0,12,329,499
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2130,2,101,25,3,1,3,4,2,189,0,4,1,0,0,0,3,1,0,2,339,0,10,349,583
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2131,3,134,36,7,0,7,4,0,97,3,1,3,0,0,0,2,1,0,1,296,0,12,308,480
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2132,2,277,97,6,3,4,3,2,171,2,9,5,2,0,1,1,1,0,2,586,0,13,599,899
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2133,2,152,64,7,6,7,4,5,123,0,4,3,0,0,0,2,1,0,0,378,0,2,380,510
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2134,2,66,34,6,1,1,0,2,29,0,0,0,0,0,0,0,0,0,1,140,0,3,143,208
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2135,2,111,55,8,0,4,3,3,114,4,4,0,0,0,1,3,0,0,0,310,0,7,317,436
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2136,2,238,33,13,1,12,4,2,154,2,7,2,0,0,0,0,1,0,1,470,0,8,478,726
3,30,VERACRUZ,26,COSOLEACAQUE,91,JALTIPAN,2137,2,208,80,6,1,4,4,5,207,5,5,1,0,0,0,0,1,0,4,531,0,13,544,767
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2379,2,399,256,435,11,26,26,19,559,25,19,38,1,2,4,4,4,0,2,1830,0,55,1885,2598
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2380,2,335,117,317,18,35,23,23,339,15,9,17,1,0,7,9,2,3,2,1272,0,32,1304,2051
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2381,1,320,62,169,13,21,11,27,171,8,15,22,0,2,0,3,2,0,2,848,0,49,897,1399
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2383,1,147,29,117,5,10,12,7,134,3,3,15,6,0,0,1,3,1,0,493,0,15,508,746
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2387,1,274,174,203,8,34,27,8,380,9,11,12,0,0,3,8,3,0,1,1155,0,44,1199,2249
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2388,2,306,225,230,4,26,8,5,712,6,12,11,2,1,7,8,2,0,0,1565,0,49,1614,2418
3,30,VERACRUZ,26,COSOLEACAQUE,105,MECAYAPAN,2389,2,208,263,287,6,10,14,10,459,9,1,3,0,0,3,7,4,0,1,1285,0,32,1317,1750
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2770,1,18,13,3,0,10,0,3,77,1,3,1,0,0,1,1,0,0,1,132,0,1,133,167
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2771,1,198,163,42,9,26,4,7,514,26,6,2,1,0,3,7,1,2,3,1014,0,19,1033,1520
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2772,2,155,168,46,7,27,7,19,646,24,5,1,1,0,1,17,0,2,2,1128,0,15,1143,1900
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2773,2,236,107,47,13,34,4,14,627,29,2,8,1,0,4,12,3,0,1,1142,0,27,1169,1845
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2774,4,211,176,37,10,60,17,28,734,60,2,5,0,0,3,8,6,0,13,1370,10,23,1403,2375
3,30,VERACRUZ,26,COSOLEACAQUE,121,OTEAPAN,2775,3,235,130,22,5,36,13,10,660,19,4,3,0,0,1,15,2,0,6,1161,0,16,1177,2014
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2805,3,336,78,18,7,21,19,6,411,7,4,9,0,0,2,7,3,1,0,929,0,23,952,1435
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2806,1,383,84,26,14,44,23,16,504,13,7,8,2,0,3,4,0,0,1,1132,0,23,1155,1703
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2807,4,317,66,24,6,28,16,8,414,14,2,3,4,0,3,2,2,1,1,911,0,24,935,1420
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2808,4,445,89,24,11,36,24,22,569,11,8,6,0,0,1,14,3,0,2,1265,0,41,1306,1969
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2809,4,128,32,6,6,17,10,12,175,5,4,1,0,1,1,2,0,0,1,401,0,31,432,646
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2810,4,197,60,12,4,18,16,8,408,10,3,4,0,0,2,6,2,0,3,753,0,39,792,1332
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2811,1,184,39,27,8,40,18,13,504,6,3,3,0,0,1,10,3,0,3,862,0,40,902,1367
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2812,3,294,115,22,3,19,15,9,343,1,1,3,0,0,3,9,1,1,3,842,0,32,874,1424
3,30,VERACRUZ,26,COSOLEACAQUE,123,PAJAPAN,2813,3,242,72,16,3,15,15,13,209,2,5,5,0,0,2,5,3,0,5,612,0,18,630,992
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3530,3,349,270,25,10,42,17,10,407,20,4,11,0,0,16,11,6,1,0,1199,0,51,1250,1754
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3531,4,302,245,22,12,34,20,7,650,11,3,9,0,0,11,14,2,1,6,1349,0,36,1385,1945
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3532,3,361,263,23,15,23,23,11,268,11,15,3,2,0,9,6,4,0,2,1039,0,45,1084,1594
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3533,2,474,366,34,26,67,34,21,533,24,9,16,1,1,8,16,4,3,5,1642,0,92,1734,2727
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3536,3,394,328,25,28,46,39,20,504,27,6,2,3,0,19,16,3,1,5,1466,0,75,1541,2355
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3537,2,118,177,18,19,27,21,6,224,4,3,1,1,0,9,9,2,1,0,640,0,54,694,1003
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3538,3,341,434,75,16,55,17,16,497,31,8,6,1,0,7,11,4,2,11,1532,0,60,1592,2212
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3539,1,1077,397,27,14,51,28,18,418,15,15,16,2,1,12,8,2,4,2,2107,0,72,2179,2857
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3540,2,487,444,35,16,64,30,16,598,18,6,7,0,1,13,8,6,0,2,1751,1,70,1822,2585
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3541,3,241,498,13,21,18,22,3,464,8,9,6,0,1,9,10,0,1,2,1326,0,47,1373,2058
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3542,2,303,399,36,8,65,23,17,508,24,7,7,1,0,15,10,0,3,3,1429,0,60,1489,2054
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2382,2,163,58,12,18,8,2,5,131,1,9,6,0,0,4,4,0,1,0,422,0,21,443,686
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2384,3,120,442,107,20,34,41,12,925,22,5,4,0,0,18,10,0,0,1,1761,0,76,1837,2523
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2385,3,77,315,116,24,28,21,19,516,13,1,15,1,0,19,3,7,2,6,1183,0,56,1239,1851
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2386,3,233,401,78,24,31,24,19,634,11,7,5,0,0,16,12,4,0,2,1501,0,70,1571,2304
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3534,5,255,141,102,23,22,17,16,338,11,8,15,2,0,3,10,5,2,2,972,0,56,1028,1368
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3535,3,177,124,53,8,17,13,7,465,8,4,9,1,1,0,3,3,0,3,896,0,51,947,1514
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4717,3,99,48,6,7,5,6,3,37,1,0,0,0,0,0,0,0,0,0,212,0,17,229,366
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4718,4,130,34,14,5,9,4,2,98,1,0,3,0,0,0,0,1,0,3,304,0,8,312,420
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4557,2,205,290,166,11,25,9,11,780,20,7,6,0,0,6,6,1,0,0,1543,0,23,1566,2418
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4558,3,278,318,194,13,39,17,12,1034,27,4,7,2,0,7,18,5,0,1,1976,0,22,1998,3343
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4559,4,109,129,115,4,17,13,7,389,9,3,1,0,0,3,5,1,0,0,805,0,13,818,1283
3,30,VERACRUZ,26,COSOLEACAQUE,199,ZARAGOZA,4560,4,129,112,81,3,11,6,3,276,10,2,5,1,1,2,7,3,0,3,655,0,8,663,1121
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,7,3,400,116,120,5,29,10,10,988,15,5,11,0,1,2,24,4,0,8,1748,0,53,1801,2927
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,8,5,100,54,36,2,14,6,8,273,5,1,0,0,0,3,5,3,0,0,510,0,11,521,826
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,9,1,270,81,75,7,20,15,6,605,7,8,4,0,0,2,8,3,1,0,1112,1,26,1139,1755
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,10,3,268,54,84,10,15,10,8,659,6,3,8,0,0,1,12,3,1,1,1143,0,29,1172,1865
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,11,4,221,60,48,7,16,9,10,452,4,0,8,2,0,0,11,1,0,2,851,0,17,868,1307
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,12,1,114,45,20,2,10,2,5,340,4,3,3,0,0,2,7,2,0,2,561,1,8,570,849
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,13,1,114,48,34,3,4,6,4,439,10,8,5,1,0,1,8,2,1,1,689,0,14,703,1152
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,14,4,272,60,155,7,39,17,11,851,9,5,8,0,0,1,16,4,0,1,1456,0,49,1505,2493
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,15,5,164,88,31,3,30,6,4,509,14,4,2,2,0,4,10,3,0,2,876,0,20,896,1387
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,16,2,206,56,35,5,11,5,2,393,5,2,5,0,1,1,4,8,2,3,744,0,12,756,1152
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,17,2,132,59,29,4,6,3,2,247,3,5,3,0,0,0,2,0,0,0,495,0,11,506,748
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,18,2,167,58,29,4,12,3,3,392,8,2,5,0,0,5,3,2,0,1,694,0,6,700,1088
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,19,2,160,85,65,2,12,8,9,453,5,4,3,0,0,0,7,3,0,2,818,1,6,825,1251
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,20,2,110,65,34,1,6,6,3,300,4,2,2,0,0,0,6,1,0,2,542,0,12,554,821
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,21,2,84,32,47,6,8,3,5,369,5,3,0,0,0,2,0,3,0,0,567,0,11,578,922
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,22,3,193,49,130,4,12,8,12,580,9,7,11,2,1,0,14,3,0,4,1039,0,31,1070,1668
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,23,3,167,58,66,5,26,9,6,647,9,8,4,0,0,1,9,3,1,11,1030,0,22,1052,1734
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,24,3,175,74,73,1,19,14,4,709,14,0,0,0,0,0,14,5,0,4,1106,0,15,1121,1700
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,25,2,219,98,74,6,18,1,7,490,1,5,1,0,0,3,7,0,1,3,934,0,19,953,1458
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,26,4,315,148,89,3,25,9,11,1071,13,10,8,1,0,6,14,5,2,4,1734,0,24,1758,1182
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,27,3,241,109,82,6,20,13,4,702,8,6,10,1,0,9,9,6,1,2,1229,0,28,1257,1877
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,28,2,221,38,32,5,7,8,7,462,3,3,1,0,0,0,7,1,0,1,796,1,8,805,1243
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,29,2,207,53,53,5,13,8,9,467,8,3,2,2,0,2,8,3,1,0,844,0,7,851,1328
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,30,3,220,64,63,3,22,8,18,552,7,0,4,1,0,2,12,5,0,2,983,1,27,1011,1543
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,31,3,250,70,161,14,13,11,14,682,10,11,15,1,0,1,15,6,0,6,1280,0,33,1313,2094
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,32,3,327,90,98,3,20,11,11,447,10,11,10,0,0,2,15,9,0,4,1068,0,31,1099,1868
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,33,2,138,72,102,3,16,11,3,223,2,1,7,1,0,7,3,4,0,0,593,0,27,620,968
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,34,3,280,157,145,5,23,5,4,283,4,6,2,1,1,7,6,1,0,0,930,0,48,978,1543
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,35,2,264,73,276,5,18,6,0,138,1,1,15,0,0,1,3,1,0,2,804,0,43,847,1200
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,36,3,495,70,292,5,23,10,10,312,5,8,10,0,2,1,3,0,0,2,1248,0,50,1298,1844
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,37,3,296,109,234,3,24,14,10,529,9,7,2,0,0,2,14,2,0,4,1259,2,47,1308,2108
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,38,3,296,81,228,16,29,15,12,476,16,7,15,1,2,8,7,1,0,4,1214,0,63,1277,1924
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,39,3,313,117,303,9,21,14,16,487,11,4,17,0,1,6,5,4,0,5,1333,0,34,1367,2042
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,40,2,168,66,90,3,10,11,4,292,0,2,2,4,0,3,6,3,0,1,665,0,18,683,982
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,41,2,266,77,102,11,21,11,7,241,4,1,10,0,0,0,1,1,0,1,754,0,24,778,1209
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,42,4,444,137,371,5,17,5,4,334,7,3,13,0,2,2,3,1,0,5,1353,0,89,1442,2137
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,43,5,477,74,341,5,37,18,8,760,12,4,16,4,1,3,19,7,0,3,1789,0,71,1860,2970
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,44,3,413,76,304,6,16,7,8,278,6,3,11,1,1,1,9,2,0,2,1144,0,71,1215,1815
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,45,4,436,78,317,6,16,15,9,568,5,7,13,1,3,0,15,4,0,1,1494,0,45,1539,2458
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,46,2,190,39,126,1,10,4,7,174,7,7,12,0,0,0,2,1,0,0,580,0,30,610,904
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2640,2,359,77,20,0,21,9,1,477,11,5,6,1,0,3,9,2,0,0,1001,0,20,1021,1593
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2641,2,323,72,27,7,16,4,5,322,6,12,3,0,0,1,4,3,0,2,807,0,25,832,1322
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2642,2,400,101,32,6,20,13,7,400,10,7,11,3,0,1,13,4,1,0,1029,0,15,1044,1787
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2643,2,205,76,11,0,3,4,3,289,6,7,2,0,0,1,7,2,0,2,618,0,12,630,945
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2644,2,273,79,10,4,24,8,11,439,21,11,3,0,0,4,10,1,0,4,902,0,12,914,1441
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2645,3,270,57,16,1,7,2,3,308,8,6,6,0,0,2,9,1,1,3,700,0,16,716,1170
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2646,2,388,72,28,2,5,7,2,345,6,4,0,0,0,1,8,2,0,3,873,0,16,889,1428
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2647,3,168,38,12,2,9,7,3,233,7,3,3,0,0,0,5,2,0,5,497,0,16,513,885
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2648,2,304,51,22,4,6,5,4,247,7,3,4,0,1,1,2,1,1,2,665,0,10,675,934
3,30,VERACRUZ,27,ACAYUCAN,117,OLUTA,2649,2,73,16,5,0,5,2,0,81,1,1,1,0,0,0,0,0,0,0,185,0,4,189,304
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3081,2,812,141,34,12,36,32,10,676,7,22,7,2,0,5,9,6,0,2,1813,1,41,1855,2892
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3082,2,597,99,25,9,26,13,7,573,15,19,5,3,0,8,9,3,0,6,1417,0,41,1458,2217
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3083,2,234,58,9,2,13,5,0,220,3,5,0,2,0,2,2,3,0,0,558,0,7,565,857
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3084,2,324,87,7,5,17,10,6,239,2,11,3,0,0,0,4,2,0,1,718,0,26,744,1132
