CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1978,S01,12,1,0,0,2,4,0,0,,0,2,,,3,,,,,,,,,,,24,0,24,0,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1979,B,160,69,12,9,18,48,16,3,,5,7,,,57,,,,,,,,,,,404,4,408,724,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1979,C01,168,69,11,6,17,48,9,0,,4,9,,,42,,,,,,,,,,,383,6,389,724,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1980,B,150,86,6,10,15,39,6,1,,7,9,,,43,,,,,,,,,,,372,19,391,728,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1980,C01,170,86,9,9,27,48,6,0,,4,10,,,42,,,,,,,,,,,411,12,423,728,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1981,B,102,25,4,6,14,21,11,1,,8,4,,,26,,,,,,,,,,,222,5,227,377,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1981,C01,111,35,2,10,19,25,6,1,,5,2,,,17,,,,,,,,,,,233,4,237,376,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1982,B,144,32,7,1,16,39,14,3,,6,7,,,20,,,,,,,,,,,289,6,295,409,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1982,C01,134,28,10,6,6,61,11,1,,8,7,,,23,,,,,,,,,,,295,2,297,408,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1983,B,282,51,5,3,16,82,26,0,,7,15,,,35,,,,,,,,,,,522,7,529,700,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1983,C01,225,47,6,2,29,74,15,2,,8,14,,,48,,,,,,,,,,,470,16,486,700,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1983,C02,255,42,4,7,15,65,21,2,,17,7,,,43,,,,,,,,,,,478,13,491,699,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1984,B,215,45,2,5,16,42,10,0,,10,9,,,27,,,,,,,,,,,381,10,391,573,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1984,C01,186,60,1,8,9,71,13,0,,7,9,,,43,,,,,,,,,,,407,4,411,573,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1984,C02,183,49,2,4,15,53,13,3,,13,7,,,33,,,,,,,,,,,375,7,382,572,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1985,B,161,37,3,6,18,34,9,0,,13,8,,,28,,,,,,,,,,,317,9,326,511,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1985,C01,148,50,7,8,14,44,11,1,,14,13,,,30,,,,,,,,,,,340,0,340,511,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1985,C02,152,37,5,9,9,58,16,0,,11,13,,,22,,,,,,,,,,,332,9,341,511,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1986,B,120,55,1,4,5,19,7,1,,10,6,,,12,,,,,,,,,,,240,11,251,379,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1987,B,212,56,10,13,9,39,6,2,,7,16,,,29,,,,,,,,,,,399,4,403,632,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1987,C01,213,62,6,7,21,34,21,1,,10,11,,,21,,,,,,,,,,,407,9,416,632,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1988,B,138,56,11,6,22,41,8,0,,10,15,,,27,,,,,,,,,,,334,4,338,509,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1988,C01,158,40,10,12,13,39,8,3,,5,12,,,23,,,,,,,,,,,323,11,334,509,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1988,C02,136,56,9,9,8,56,10,0,,14,6,,,35,,,,,,,,,,,339,10,349,509,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1989,B,254,60,2,9,12,83,27,1,,17,13,,,33,,,,,,,,,,,511,3,514,704,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1989,C01,262,50,5,7,18,96,18,0,,11,3,,,33,,,,,,,,,,,503,1,504,704,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1989,C02,245,42,9,2,17,95,19,2,,19,7,,,33,,,,,,,,,,,490,12,502,704,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1989,C03,242,54,3,3,21,74,16,1,,11,14,,,32,,,,,,,,,,,471,3,474,704,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1990,B,163,46,6,4,17,46,6,1,,5,8,,,32,,,,,,,,,,,334,5,339,524,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1990,C01,153,42,8,4,10,50,12,1,,7,6,,,35,,,,,,,,,,,328,9,337,523,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1991,B,167,47,4,1,27,40,16,1,,10,6,,,40,,,,,,,,,,,359,8,367,518,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1991,C01,159,45,9,5,14,49,26,3,,12,7,,,39,,,,,,,,,,,368,5,373,518,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1992,B,86,43,3,4,7,31,10,3,,8,15,,,31,,,,,,,,,,,241,5,246,385,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1992,C01,87,42,12,3,13,37,14,2,,7,7,,,25,,,,,,,,,,,249,5,254,384,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1993,B,144,40,6,6,13,45,17,0,,9,7,,,42,,,,,,,,,,,329,3,332,464,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1993,C01,109,55,4,8,11,42,23,0,,5,7,,,39,,,,,,,,,,,303,6,309,464,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1994,B,189,33,7,5,14,71,10,1,,5,11,,,41,,,,,,,,,,,387,5,392,538,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1994,C01,176,37,9,5,16,64,6,1,,13,14,,,22,,,,,,,,,,,363,9,372,538,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1995,B,251,47,15,3,14,73,10,2,,15,11,,,55,,,,,,,,,,,496,12,508,678,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1996,B,140,99,8,14,29,35,12,0,,8,5,,,58,,,,,,,,,,,408,9,417,678,Grupo de Recuento,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1996,C01,124,84,5,5,23,38,17,0,,0,11,,,42,,,,,,,,,,,349,7,356,678,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1996,C02,121,79,6,9,21,32,5,0,,10,10,,,50,,,,,,,,,,,343,59,402,677,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1997,B,109,73,7,4,21,24,8,0,,4,6,,,67,,,,,,,,,,,323,11,334,602,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1997,C01,124,41,6,11,26,26,9,1,,6,2,,,56,,,,,,,,,,,308,8,316,602,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1997,C02,105,60,4,8,20,30,4,0,,3,6,,,62,,,,,,,,,,,302,9,311,601,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1998,B,117,71,4,5,18,24,8,0,,7,7,,,31,,,,,,,,,,,292,5,297,529,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1998,C01,93,69,3,4,19,16,11,0,,4,3,,,30,,,,,,,,,,,252,3,255,529,Acta Casilla,,,
2,19,NUEVO LEON,9,San Nicolás,47,San Nicolás de los Garza,1998,C02,117,71,5,2,20,18,9,3,,3,15,,,39,,,,,,,,,,,302,5,307,529,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1852,B,141,63,3,7,26,48,13,0,,12,30,9,,,,,,,,,,,,,352,9,361,574,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1852,C01,157,53,5,5,16,42,15,0,,14,31,7,,,,,,,,,,,,,345,12,357,573,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1852,C02,147,47,7,9,30,48,18,0,,12,28,17,,,,,,,,,,,,,363,5,368,573,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1855,B,142,69,6,14,26,50,19,0,,8,5,12,,,,,,,,,,,,,351,0,351,644,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1855,C01,132,67,8,8,33,51,9,0,,7,5,6,,,,,,,,,,,,,326,318,644,644,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1855,C02,140,93,3,8,24,47,12,1,,6,4,10,,,,,,,,,,,,,348,13,361,644,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1856,B,126,44,8,8,17,44,12,1,,6,11,14,,,,,,,,,,,,,291,3,294,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1856,C01,111,59,5,8,23,45,7,3,,7,10,21,,,,,,,,,,,,,299,7,306,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1856,C02,134,39,5,7,16,42,11,1,,8,10,18,,,,,,,,,,,,,291,5,296,503,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1857,B,140,44,4,11,35,51,30,4,,7,16,8,,,,,,,,,,,,,350,7,357,602,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1857,C01,173,42,4,4,24,61,14,2,,13,11,11,,,,,,,,,,,,,359,6,365,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1857,C02,183,45,4,11,25,52,15,0,,12,17,13,,,,,,,,,,,,,377,5,382,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1857,C03,179,47,7,2,25,48,16,1,,11,10,21,,,,,,,,,,,,,367,7,374,601,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1858,B,131,86,7,10,42,43,15,0,,13,13,14,,,,,,,,,,,,,374,12,386,730,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1858,C01,167,99,7,8,20,28,12,1,,13,16,18,,,,,,,,,,,,,389,18,407,729,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1859,B,111,87,5,11,27,26,5,0,,10,5,15,,,,,,,,,,,,,302,10,312,582,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1859,C01,111,86,3,10,18,40,3,1,,8,7,10,,,,,,,,,,,,,297,14,311,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1859,C02,97,72,6,6,22,31,10,1,,8,7,14,,,,,,,,,,,,,274,15,289,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1861,B,175,63,3,5,16,52,15,0,,10,7,6,,,,,,,,,,,,,352,5,357,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1861,C01,160,54,5,8,24,55,11,1,,13,9,6,,,,,,,,,,,,,346,12,358,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1861,C02,172,58,6,2,25,49,11,1,,12,8,8,,,,,,,,,,,,,352,8,360,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1862,B,191,48,3,10,19,55,12,0,,9,7,13,,,,,,,,,,,,,367,6,373,586,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1862,C01,183,47,7,10,20,60,10,3,,17,3,9,,,,,,,,,,,,,369,3,372,586,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1862,C02,200,33,8,10,21,57,12,1,,3,6,9,,,,,,,,,,,,,360,4,364,585,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1863,B,272,49,6,9,21,80,14,2,,12,7,11,,,,,,,,,,,,,483,10,493,720,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1863,C01,265,54,3,8,25,71,20,3,,12,8,20,,,,,,,,,,,,,489,8,497,720,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1864,B,213,57,4,2,21,48,6,0,,8,6,11,,,,,,,,,,,,,376,5,381,552,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1864,C01,203,45,3,6,20,51,12,3,,13,5,13,,,,,,,,,,,,,374,7,381,551,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1864,C02,181,29,7,4,19,41,18,0,,14,5,7,,,,,,,,,,,,,325,11,336,551,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1865,B,201,47,2,5,16,52,11,2,,12,11,17,,,,,,,,,,,,,376,6,382,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1865,C01,195,33,11,6,17,51,7,1,,12,10,17,,,,,,,,,,,,,360,7,367,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1865,C02,222,37,4,4,15,54,12,1,,12,4,13,,,,,,,,,,,,,378,7,385,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1866,B,199,47,4,7,19,63,17,0,,12,11,7,,,,,,,,,,,,,386,6,392,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1866,C01,191,42,4,4,21,45,12,3,,14,6,13,,,,,,,,,,,,,355,11,366,558,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1867,B,193,31,7,2,11,46,10,0,,4,6,10,,,,,,,,,,,,,320,8,328,472,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1867,C01,199,24,7,3,8,49,11,2,,9,3,9,,,,,,,,,,,,,324,10,334,471,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1868,B,202,39,14,5,11,46,12,1,,12,6,6,,,,,,,,,,,,,354,4,358,535,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1868,C01,199,44,14,7,16,48,11,1,,10,8,6,,,,,,,,,,,,,364,5,369,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1869,B,253,38,1,12,7,96,18,1,,16,10,8,,,,,,,,,,,,,460,4,464,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1869,C01,242,41,2,3,11,130,8,2,,11,9,8,,,,,,,,,,,,,467,8,475,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1869,C02,245,43,4,3,18,97,11,1,,14,14,12,,,,,,,,,,,,,462,3,465,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1869,C03,240,50,7,8,9,103,7,4,,12,3,11,,,,,,,,,,,,,454,2,456,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1869,C04,228,51,6,3,16,96,5,1,,8,4,11,,,,,,,,,,,,,429,11,440,619,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1870,B,284,45,3,10,10,82,5,0,,17,8,7,,,,,,,,,,,,,471,7,478,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1870,C01,271,49,6,5,13,67,9,1,,13,9,8,,,,,,,,,,,,,451,5,456,664,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1871,B,198,36,2,2,8,75,6,1,,17,8,12,,,,,,,,,,,,,365,7,372,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1871,C01,211,41,1,0,5,67,9,1,,16,3,7,,,,,,,,,,,,,361,6,367,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1872,B,254,35,4,7,8,54,6,1,,58,9,8,,,,,,,,,,,,,444,13,457,676,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1873,B,278,41,11,3,13,79,7,3,,19,5,13,,,,,,,,,,,,,472,8,480,717,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1874,B,204,38,5,7,22,69,9,6,,17,11,9,,,,,,,,,,,,,397,2,399,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1874,C01,201,27,4,4,12,60,18,10,,11,6,8,,,,,,,,,,,,,361,9,370,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1874,C02,203,38,5,4,17,86,5,5,,8,7,15,,,,,,,,,,,,,393,4,397,581,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,B,264,30,7,7,32,84,20,1,,22,11,19,,,,,,,,,,,,,497,6,503,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C01,260,50,5,9,29,84,19,5,,20,10,12,,,,,,,,,,,,,503,9,512,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C02,287,42,3,5,20,79,26,2,,16,10,13,,,,,,,,,,,,,503,3,506,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C03,280,47,7,13,25,55,11,2,,13,8,12,,,,,,,,,,,,,473,7,480,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C04,278,33,7,4,34,74,22,2,,7,8,4,,,,,,,,,,,,,473,6,479,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C05,279,33,8,3,26,77,18,2,,13,13,10,,,,,,,,,,,,,482,7,489,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C06,266,50,8,10,25,62,17,0,,20,11,12,,,,,,,,,,,,,481,6,487,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1875,C07,278,47,9,7,32,81,14,2,,19,10,17,,,,,,,,,,,,,516,8,524,743,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1876,B,243,56,3,9,18,53,24,1,,18,10,14,,,,,,,,,,,,,449,13,462,658,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1876,C01,212,63,4,5,21,58,10,2,,11,11,14,,,,,,,,,,,,,411,7,418,658,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1876,C02,245,62,3,8,17,59,11,1,,9,14,10,,,,,,,,,,,,,439,8,447,657,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1877,B,193,56,4,6,8,36,2,3,,8,2,6,,,,,,,,,,,,,324,11,335,510,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1878,B,231,58,5,8,35,76,13,1,,18,9,14,,,,,,,,,,,,,468,7,475,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1878,C01,223,41,5,2,29,56,14,2,,15,3,17,,,,,,,,,,,,,407,7,414,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1878,C02,249,53,7,8,36,45,8,0,,23,7,13,,,,,,,,,,,,,449,4,453,665,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1879,B,196,30,5,8,32,46,9,0,,14,9,11,,,,,,,,,,,,,360,7,367,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1879,C01,188,34,4,6,38,61,4,5,,8,3,11,,,,,,,,,,,,,362,8,370,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1879,C02,181,45,4,4,31,51,11,0,,10,4,12,,,,,,,,,,,,,353,4,357,534,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1880,B,191,24,2,5,16,65,14,1,,15,6,15,,,,,,,,,,,,,354,10,364,529,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1880,C01,189,40,4,7,15,53,12,3,,16,14,10,,,,,,,,,,,,,363,7,370,528,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1880,C02,212,37,3,7,15,57,15,0,,8,4,6,,,,,,,,,,,,,364,4,368,528,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1881,B,213,41,1,3,25,55,11,2,,11,9,6,,,,,,,,,,,,,377,9,386,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1881,C01,194,32,5,6,19,50,11,1,,6,3,11,,,,,,,,,,,,,338,7,345,530,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1881,C02,201,29,4,7,22,54,15,0,,5,6,12,,,,,,,,,,,,,355,7,362,530,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1882,B,165,40,4,6,23,40,19,1,,4,17,12,,,,,,,,,,,,,331,4,335,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1882,C01,135,41,4,7,24,52,11,2,,12,24,12,,,,,,,,,,,,,324,8,332,531,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1882,C02,141,46,5,2,21,57,16,2,,11,16,13,,,,,,,,,,,,,330,9,339,530,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1883,B,232,53,9,8,27,79,22,1,,13,9,17,,,,,,,,,,,,,470,9,479,716,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1883,C01,215,62,3,13,38,85,14,1,,8,8,20,,,,,,,,,,,,,467,10,477,716,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1884,B,89,82,3,7,24,37,8,1,,8,4,6,,,,,,,,,,,,,269,3,272,501,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1884,C01,119,73,1,2,9,36,8,0,,6,4,9,,,,,,,,,,,,,267,5,272,501,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1884,C02,96,80,4,3,16,28,7,1,,4,6,14,,,,,,,,,,,,,259,10,269,500,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1885,B,83,96,7,6,24,26,12,2,,4,8,12,,,,,,,,,,,,,280,11,291,609,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1885,C01,79,111,4,7,30,21,7,0,,5,5,10,,,,,,,,,,,,,279,15,294,609,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1885,C02,68,116,5,7,19,33,11,1,,7,0,12,,,,,,,,,,,,,279,11,290,608,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1886,B,67,118,3,5,17,24,7,0,,2,5,11,,,,,,,,,,,,,259,10,269,570,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1886,C01,71,105,8,7,23,24,7,1,,7,11,11,,,,,,,,,,,,,275,7,282,570,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1886,C02,70,106,6,5,20,19,6,0,,4,2,8,,,,,,,,,,,,,246,7,253,569,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1887,B,114,70,6,7,25,46,10,2,,6,3,11,,,,,,,,,,,,,300,8,308,548,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1887,C01,153,59,4,8,24,53,8,1,,12,7,16,,,,,,,,,,,,,345,9,354,548,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1887,C02,130,72,6,6,27,38,16,0,,5,9,7,,,,,,,,,,,,,316,5,321,547,Acta Casilla,,,
2,19,NUEVO LEON,10,San Nicolás,47,San Nicolás de los Garza,1888,B,191,56,4,8,18,47,12,2,,6,9,6,,,,,,,,,,,,,359,6,365,563,Acta Casilla,,,
