CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,17,GRAL. ESCOBEDO,21,GRAL. ESCOBEDO,2165,2,88,160,2,18,25,29,23,2,4,7,22,,,,,,,,39,,,,,,419,8,427,866
2,19,NUEVO LEON,16,APODACA,6,APODACA,2166,1,144,73,5,3,38,47,16,0,2,12,9,6,,,,,,43,,,,,,,398,6,404,690
2,19,NUEVO LEON,16,APODACA,6,APODACA,2167,1,73,52,3,2,27,32,10,0,2,7,0,4,,,,,,16,,,,,,,228,3,231,371
2,19,NUEVO LEON,16,APODACA,6,APODACA,2168,1,135,68,5,12,24,43,14,1,5,8,4,3,,,,,,26,,,,,,,348,6,354,579
2,19,NUEVO LEON,16,APODACA,6,APODACA,2169,1,125,81,6,4,30,37,8,0,2,9,6,9,,,,,,26,,,,,,,343,2,345,548
2,19,NUEVO LEON,16,APODACA,6,APODACA,2170,2,217,73,4,10,37,84,14,2,1,12,11,9,,,,,,57,,,,,,,531,4,535,813
2,19,NUEVO LEON,16,APODACA,6,APODACA,2171,1,203,62,3,7,80,56,20,1,0,9,17,7,,,,,,35,,,,,,,500,6,506,749
2,19,NUEVO LEON,16,APODACA,6,APODACA,2172,1,61,36,2,3,11,29,8,1,4,2,2,1,,,,,,14,,,,,,,174,1,175,270
2,19,NUEVO LEON,16,APODACA,6,APODACA,2173,1,49,51,3,3,12,41,13,0,2,3,3,9,,,,,,26,,,,,,,215,6,221,328
2,19,NUEVO LEON,16,APODACA,6,APODACA,2174,2,127,115,8,6,38,71,26,1,1,18,15,10,,,,,,55,,,,,,,491,7,498,841
2,19,NUEVO LEON,16,APODACA,6,APODACA,2175,2,150,105,8,7,21,51,17,2,6,20,5,5,,,,,,29,,,,,,,426,7,433,770
2,19,NUEVO LEON,16,APODACA,6,APODACA,2176,1,88,101,5,4,33,43,8,0,5,5,6,8,,,,,,28,,,,,,,334,6,340,562
2,19,NUEVO LEON,16,APODACA,6,APODACA,2177,2,194,87,7,10,20,104,21,2,3,8,14,16,,,,,,66,,,,,,,552,5,557,769
2,19,NUEVO LEON,16,APODACA,6,APODACA,2178,1,188,58,5,2,22,82,5,0,3,15,8,3,,,,,,33,,,,,,,424,5,429,597
2,19,NUEVO LEON,16,APODACA,6,APODACA,2179,2,170,146,12,16,44,62,18,0,3,10,17,15,,,,,,54,,,,,,,567,4,571,1056
2,19,NUEVO LEON,16,APODACA,6,APODACA,2180,1,117,79,6,6,20,68,28,0,1,7,4,12,,,,,,29,,,,,,,377,8,385,620
2,19,NUEVO LEON,16,APODACA,6,APODACA,2181,2,100,188,14,11,28,40,13,2,1,4,8,9,,,,,,14,,,,,,,432,20,452,890
2,19,NUEVO LEON,16,APODACA,6,APODACA,2182,2,162,162,40,11,63,68,19,0,5,10,11,14,,,,,,42,,,,,,,607,8,615,1206
2,19,NUEVO LEON,16,APODACA,6,APODACA,2183,2,155,123,11,6,37,64,13,0,2,14,12,7,,,,,,49,,,,,,,493,7,500,877
2,19,NUEVO LEON,16,APODACA,6,APODACA,2184,1,116,126,6,12,18,35,9,1,3,6,11,8,,,,,,37,,,,,,,388,6,394,718
2,19,NUEVO LEON,16,APODACA,6,APODACA,2185,2,171,153,10,3,30,75,15,1,3,7,4,9,,,,,,41,,,,,,,522,8,530,866
2,19,NUEVO LEON,16,APODACA,6,APODACA,2186,1,45,77,4,3,12,11,6,0,0,1,5,2,,,,,,14,,,,,,,180,4,184,341
2,19,NUEVO LEON,16,APODACA,6,APODACA,2187,1,26,63,3,3,7,12,4,0,0,4,4,5,,,,,,12,,,,,,,143,4,147,238
2,19,NUEVO LEON,16,APODACA,6,APODACA,2188,1,82,90,2,8,23,33,9,0,0,8,5,0,,,,,,21,,,,,,,281,4,285,424
2,19,NUEVO LEON,16,APODACA,6,APODACA,2189,2,137,169,5,10,34,51,16,2,1,11,8,14,,,,,,52,,,,,,,510,4,514,962
2,19,NUEVO LEON,16,APODACA,6,APODACA,2190,2,164,148,7,14,32,60,17,0,5,14,10,14,,,,,,48,,,,,,,533,10,543,994
2,19,NUEVO LEON,16,APODACA,6,APODACA,2191,2,143,216,7,15,35,70,20,2,4,12,11,12,,,,,,67,,,,,,,614,11,625,1076
2,19,NUEVO LEON,16,APODACA,6,APODACA,2192,1,90,95,34,10,25,55,12,3,2,3,7,8,,,,,,26,,,,,,,370,6,376,712
2,19,NUEVO LEON,16,APODACA,6,APODACA,2193,2,85,167,9,8,21,31,11,0,2,8,8,9,,,,,,16,,,,,,,375,11,386,829
2,19,NUEVO LEON,16,APODACA,6,APODACA,2194,1,66,105,10,9,29,30,16,0,0,8,7,4,,,,,,26,,,,,,,310,5,315,608
2,19,NUEVO LEON,16,APODACA,6,APODACA,2195,2,152,214,11,15,36,45,14,0,2,15,13,8,,,,,,74,,,,,,,599,8,607,1163
2,19,NUEVO LEON,16,APODACA,6,APODACA,2196,7,509,596,43,29,161,221,70,6,13,60,32,41,,,,,,153,,,,,,,1934,30,1964,4814
2,19,NUEVO LEON,16,APODACA,6,APODACA,2197,7,320,458,24,32,130,124,26,4,11,34,20,49,,,,,,77,,,,,,,1309,28,1337,4732
2,19,NUEVO LEON,16,APODACA,6,APODACA,2198,4,221,322,25,16,79,68,31,1,6,21,18,27,,,,,,43,,,,,,,878,15,893,2727
2,19,NUEVO LEON,16,APODACA,6,APODACA,2199,2,126,138,6,9,66,53,18,1,0,13,6,15,,,,,,40,,,,,,,491,8,499,939
2,19,NUEVO LEON,16,APODACA,6,APODACA,2200,2,128,150,10,7,65,62,27,2,2,16,16,9,,,,,,43,,,,,,,537,7,544,1156
2,19,NUEVO LEON,16,APODACA,6,APODACA,2201,2,105,126,7,14,54,39,19,6,3,4,9,6,,,,,,28,,,,,,,420,9,429,916
2,19,NUEVO LEON,16,APODACA,6,APODACA,2202,2,246,202,14,7,45,76,23,0,5,10,10,18,,,,,,86,,,,,,,742,6,748,1321
2,19,NUEVO LEON,16,APODACA,6,APODACA,2203,1,45,45,3,5,17,18,1,0,0,5,3,4,,,,,,20,,,,,,,166,3,169,328
2,19,NUEVO LEON,16,APODACA,6,APODACA,2204,2,95,131,6,6,30,39,10,0,3,12,13,8,,,,,,26,,,,,,,379,3,382,751
2,19,NUEVO LEON,16,APODACA,6,APODACA,2205,1,52,156,1,3,7,11,1,0,0,1,2,3,,,,,,11,,,,,,,248,0,248,500
2,19,NUEVO LEON,16,APODACA,6,APODACA,2206,1,99,46,5,2,10,47,11,3,2,4,6,6,,,,,,16,,,,,,,257,7,264,386
2,19,NUEVO LEON,16,APODACA,6,APODACA,2207,3,291,273,8,17,59,52,31,3,27,22,25,20,,,,,,64,,,,,,,892,13,905,1565
2,19,NUEVO LEON,16,APODACA,6,APODACA,2208,1,114,53,1,3,13,46,7,0,1,4,2,7,,,,,,29,,,,,,,280,4,284,473
2,19,NUEVO LEON,16,APODACA,6,APODACA,2209,2,212,223,9,12,82,49,26,0,4,17,16,11,,,,,,57,,,,,,,718,17,735,1440
2,19,NUEVO LEON,16,APODACA,6,APODACA,2210,2,235,147,11,13,50,79,31,2,2,7,10,8,,,,,,51,,,,,,,646,10,656,1198
2,19,NUEVO LEON,16,APODACA,6,APODACA,2211,1,159,85,6,7,22,58,17,2,2,8,4,9,,,,,,42,,,,,,,421,6,427,733
2,19,NUEVO LEON,16,APODACA,6,APODACA,2212,2,119,125,19,6,39,39,16,3,3,10,5,9,,,,,,58,,,,,,,451,9,460,864
2,19,NUEVO LEON,16,APODACA,6,APODACA,2213,1,103,110,19,4,18,30,12,2,3,8,9,6,,,,,,43,,,,,,,367,4,371,747
2,19,NUEVO LEON,16,APODACA,6,APODACA,2214,1,98,78,16,4,16,29,15,1,1,10,3,7,,,,,,35,,,,,,,313,4,317,531
2,19,NUEVO LEON,16,APODACA,6,APODACA,2215,2,156,169,17,8,32,53,8,2,1,11,8,13,,,,,,44,,,,,,,522,5,527,1011
2,19,NUEVO LEON,16,APODACA,6,APODACA,2216,1,90,116,5,3,18,35,9,0,4,8,9,9,,,,,,16,,,,,,,322,3,325,740
2,19,NUEVO LEON,16,APODACA,6,APODACA,2217,1,40,75,4,4,20,9,5,0,1,9,4,4,,,,,,20,,,,,,,195,3,198,375
2,19,NUEVO LEON,16,APODACA,6,APODACA,2218,1,80,69,8,6,32,41,16,1,0,2,2,6,,,,,,29,,,,,,,292,6,298,594
2,19,NUEVO LEON,16,APODACA,6,APODACA,2219,2,170,131,5,9,31,56,13,2,4,11,6,12,,,,,,39,,,,,,,489,7,496,904
2,19,NUEVO LEON,16,APODACA,6,APODACA,2220,3,166,187,13,13,61,71,32,0,7,18,24,13,,,,,,33,,,,,,,638,24,662,1716
2,19,NUEVO LEON,16,APODACA,6,APODACA,2221,1,104,105,8,6,22,54,14,0,2,12,5,9,,,,,,31,,,,,,,372,3,375,683
2,19,NUEVO LEON,16,APODACA,6,APODACA,2222,1,120,75,9,1,19,35,5,0,1,9,3,5,,,,,,22,,,,,,,304,6,310,500
2,19,NUEVO LEON,16,APODACA,6,APODACA,2223,1,76,38,4,4,6,19,4,2,1,10,5,4,,,,,,16,,,,,,,189,0,189,333
2,19,NUEVO LEON,16,APODACA,6,APODACA,2224,1,61,57,1,7,13,34,7,0,1,6,7,2,,,,,,36,,,,,,,232,1,233,448
2,19,NUEVO LEON,16,APODACA,6,APODACA,2225,2,164,114,14,3,22,62,14,0,1,10,3,11,,,,,,49,,,,,,,467,8,475,923
2,19,NUEVO LEON,16,APODACA,6,APODACA,2226,2,161,117,10,3,22,57,13,1,2,7,12,7,,,,,,23,,,,,,,435,6,441,756
2,19,NUEVO LEON,16,APODACA,6,APODACA,2227,2,120,148,17,11,26,31,9,0,2,6,6,12,,,,,,35,,,,,,,423,9,432,872
2,19,NUEVO LEON,16,APODACA,6,APODACA,2228,2,178,178,36,8,43,65,19,1,2,5,9,14,,,,,,48,,,,,,,606,8,614,1194
2,19,NUEVO LEON,16,APODACA,6,APODACA,2229,2,109,158,7,4,21,46,17,1,3,8,5,3,,,,,,44,,,,,,,426,6,432,800
2,19,NUEVO LEON,16,APODACA,6,APODACA,2230,2,244,124,17,7,41,98,19,2,2,15,15,13,,,,,,65,,,,,,,662,13,675,1110
2,19,NUEVO LEON,16,APODACA,6,APODACA,2231,1,91,71,18,4,18,41,9,0,1,6,3,2,,,,,,28,,,,,,,292,5,297,513
2,19,NUEVO LEON,16,APODACA,6,APODACA,2232,1,72,79,9,5,14,26,7,0,2,9,7,2,,,,,,27,,,,,,,259,2,261,467
2,19,NUEVO LEON,16,APODACA,6,APODACA,2233,1,101,90,1,7,23,35,13,1,2,7,7,6,,,,,,34,,,,,,,327,3,330,659
2,19,NUEVO LEON,16,APODACA,6,APODACA,2234,2,165,110,8,7,29,95,24,2,1,13,4,8,,,,,,46,,,,,,,512,13,525,898
2,19,NUEVO LEON,16,APODACA,6,APODACA,2235,1,79,39,5,3,12,47,15,1,1,8,3,13,,,,,,24,,,,,,,250,1,251,420
2,19,NUEVO LEON,16,APODACA,6,APODACA,2236,2,167,120,5,8,20,70,21,2,1,15,15,10,,,,,,37,,,,,,,491,1,492,804
2,19,NUEVO LEON,16,APODACA,6,APODACA,2237,1,69,49,2,8,9,41,12,1,2,5,5,5,,,,,,19,,,,,,,227,3,230,383
2,19,NUEVO LEON,16,APODACA,6,APODACA,2238,1,61,78,11,7,12,27,11,0,1,4,9,8,,,,,,17,,,,,,,246,5,251,484
2,19,NUEVO LEON,16,APODACA,6,APODACA,2239,2,204,77,13,8,21,142,12,1,4,17,13,7,,,,,,48,,,,,,,567,7,574,798
2,19,NUEVO LEON,16,APODACA,6,APODACA,2240,2,199,110,10,9,41,73,14,1,2,7,5,12,,,,,,45,,,,,,,528,12,540,987
2,19,NUEVO LEON,16,APODACA,6,APODACA,2241,1,74,19,2,4,9,25,4,0,1,4,3,3,,,,,,24,,,,,,,172,4,176,299
2,19,NUEVO LEON,16,APODACA,6,APODACA,2242,1,125,96,0,8,28,51,11,0,1,4,7,8,,,,,,27,,,,,,,366,8,374,672
2,19,NUEVO LEON,16,APODACA,6,APODACA,2243,2,134,145,2,3,49,64,22,2,3,17,7,7,,,,,,37,,,,,,,492,10,502,1019
2,19,NUEVO LEON,16,APODACA,6,APODACA,2244,2,125,140,8,7,31,34,28,2,2,3,9,4,,,,,,26,,,,,,,419,8,427,833
2,19,NUEVO LEON,16,APODACA,6,APODACA,2245,2,102,167,9,7,38,48,13,3,2,8,7,6,,,,,,32,,,,,,,442,14,456,868
2,19,NUEVO LEON,16,APODACA,6,APODACA,2246,1,63,72,8,4,11,26,6,0,4,4,3,4,,,,,,28,,,,,,,233,2,235,472
2,19,NUEVO LEON,16,APODACA,6,APODACA,2247,1,46,89,5,3,19,29,12,1,3,5,2,5,,,,,,12,,,,,,,231,4,235,404
2,19,NUEVO LEON,16,APODACA,6,APODACA,2248,1,27,74,6,2,11,24,7,0,1,4,4,4,,,,,,14,,,,,,,178,0,178,365
2,19,NUEVO LEON,16,APODACA,6,APODACA,2249,1,63,97,8,6,20,28,12,1,0,0,6,4,,,,,,18,,,,,,,263,17,280,556
2,19,NUEVO LEON,16,APODACA,6,APODACA,2250,2,119,145,8,4,37,54,18,2,5,8,5,13,,,,,,31,,,,,,,449,6,455,949
2,19,NUEVO LEON,16,APODACA,6,APODACA,2251,2,121,133,34,7,30,44,19,0,2,10,5,12,,,,,,33,,,,,,,450,9,459,906
2,19,NUEVO LEON,16,APODACA,6,APODACA,2252,2,104,160,8,8,31,31,9,2,4,15,3,12,,,,,,31,,,,,,,418,5,423,854
2,19,NUEVO LEON,16,APODACA,6,APODACA,2253,1,178,87,8,7,18,65,8,2,1,6,8,8,,,,,,43,,,,,,,439,9,448,739
2,19,NUEVO LEON,16,APODACA,6,APODACA,2254,1,72,104,1,7,15,36,36,1,1,11,4,5,,,,,,39,,,,,,,332,12,344,610
2,19,NUEVO LEON,16,APODACA,6,APODACA,2255,1,137,146,2,4,27,52,15,0,1,9,13,11,,,,,,38,,,,,,,455,13,468,750
2,19,NUEVO LEON,16,APODACA,6,APODACA,2256,1,47,166,2,8,13,39,7,2,4,7,8,9,,,,,,15,,,,,,,327,12,339,685
2,19,NUEVO LEON,16,APODACA,6,APODACA,2257,1,104,70,4,8,27,44,11,0,2,11,3,2,,,,,,20,,,,,,,306,4,310,542
2,19,NUEVO LEON,16,APODACA,6,APODACA,2258,2,103,229,4,9,33,33,15,0,4,6,9,8,,,,,,31,,,,,,,484,7,491,1044
2,19,NUEVO LEON,16,APODACA,6,APODACA,2259,2,119,184,7,8,34,59,10,1,1,7,6,16,,,,,,28,,,,,,,480,8,488,999
2,19,NUEVO LEON,16,APODACA,6,APODACA,2260,1,71,54,4,6,8,36,10,0,2,4,5,11,,,,,,19,,,,,,,230,1,231,397
2,19,NUEVO LEON,16,APODACA,6,APODACA,2261,1,119,112,5,8,20,34,7,0,4,5,4,4,,,,,,26,,,,,,,348,8,356,722
2,19,NUEVO LEON,16,APODACA,6,APODACA,2262,2,138,129,8,8,18,49,13,2,4,9,7,9,,,,,,41,,,,,,,435,15,450,857
2,19,NUEVO LEON,16,APODACA,6,APODACA,2263,2,163,111,5,8,14,66,26,0,4,9,6,11,,,,,,47,,,,,,,470,10,480,802
2,19,NUEVO LEON,16,APODACA,6,APODACA,2264,2,152,131,6,9,23,69,20,0,1,9,6,9,,,,,,46,,,,,,,481,7,488,895
2,19,NUEVO LEON,16,APODACA,6,APODACA,2265,2,107,156,4,4,36,33,16,0,5,9,8,8,,,,,,46,,,,,,,432,7,439,827
2,19,NUEVO LEON,16,APODACA,6,APODACA,2266,2,156,205,15,6,43,57,13,0,4,14,12,10,,,,,,27,,,,,,,562,13,575,1202
2,19,NUEVO LEON,16,APODACA,6,APODACA,2267,1,75,68,1,4,11,41,14,1,1,5,10,9,,,,,,23,,,,,,,263,2,265,482
2,19,NUEVO LEON,16,APODACA,6,APODACA,2268,1,97,115,40,7,21,27,9,1,2,2,6,2,,,,,,24,,,,,,,353,10,363,749
2,19,NUEVO LEON,16,APODACA,6,APODACA,2269,1,65,92,15,8,14,19,10,0,1,3,2,6,,,,,,15,,,,,,,250,5,255,585
2,19,NUEVO LEON,16,APODACA,6,APODACA,2270,2,122,179,17,12,36,19,14,5,29,6,9,8,,,,,,24,,,,,,,480,21,501,1052
2,19,NUEVO LEON,16,APODACA,6,APODACA,2271,1,49,103,8,7,12,15,8,1,3,3,4,4,,,,,,33,,,,,,,250,7,257,472
2,19,NUEVO LEON,16,APODACA,6,APODACA,2272,1,40,71,11,1,7,8,4,1,0,3,2,2,,,,,,12,,,,,,,162,6,168,320
2,19,NUEVO LEON,16,APODACA,6,APODACA,2273,1,57,87,14,2,17,16,2,2,1,6,2,2,,,,,,20,,,,,,,228,11,239,488
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2274,4,116,432,118,21,33,48,31,26,,9,41,,,,,,,,,,,200,,,1075,35,1110,2324
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2275,6,241,768,147,33,51,76,39,54,,19,47,,,,,,,,,,,319,,,1794,56,1850,3931
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2276,3,110,331,87,16,18,48,19,24,,14,14,,,,,,,,,,,166,,,847,19,866,1551
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2277,2,59,225,58,10,25,19,14,0,,7,8,,,,,,,,,,,177,,,602,12,614,1000
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2278,2,101,283,49,14,42,51,15,3,,6,19,,,,,,,,,,,204,,,787,31,818,1436
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2279,2,81,228,66,18,29,55,26,3,,16,22,,,,,,,,,,,137,,,681,21,702,1230
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2280,2,79,234,33,9,21,32,25,6,,4,11,,,,,,,,,,,118,,,572,14,586,1058
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2281,2,81,236,67,11,25,33,25,7,,7,18,,,,,,,,,,,116,,,626,12,638,1038
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2282,1,39,100,25,6,8,25,15,1,,6,6,,,,,,,,,,,48,,,279,8,287,476
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2283,1,42,134,106,4,5,12,4,1,,1,3,,,,,,,,,,,42,,,354,20,374,587
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2284,1,27,103,104,3,4,2,7,2,,4,0,,,,,,,,,,,21,,,277,6,283,492
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2285,1,52,118,36,6,9,18,13,17,,1,0,,,,,,,,,,,58,,,328,6,334,576
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2286,1,33,91,45,5,3,5,6,13,,3,3,,,,,,,,,,,26,,,233,8,241,400
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2287,3,109,283,77,16,22,64,20,13,,19,25,,,,,,,,,,,201,,,849,27,876,1511
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2288,1,40,117,24,11,14,17,16,4,,3,10,,,,,,,,,,,119,,,375,12,387,672
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2289,1,55,126,23,3,20,21,10,3,,4,6,,,,,,,,,,,84,,,355,5,360,597
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2290,2,67,137,25,15,16,29,19,3,,8,5,,,,,,,,,,,127,,,451,13,464,798
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2291,1,48,91,21,10,14,17,10,6,,7,9,,,,,,,,,,,68,,,301,5,306,552
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2292,1,49,129,20,4,14,25,13,4,,3,11,,,,,,,,,,,84,,,356,14,370,689
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2293,1,60,137,26,7,16,25,7,10,,5,8,,,,,,,,,,,81,,,382,8,390,698
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2294,1,40,107,27,6,18,18,12,19,,2,6,,,,,,,,,,,73,,,328,1,329,590
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2295,1,90,109,25,4,17,26,9,2,,5,10,,,,,,,,,,,84,,,381,7,388,670
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2296,3,119,336,44,22,53,67,20,7,,13,28,,,,,,,,,,,278,,,987,33,1020,2021
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2297,2,93,148,38,9,16,26,10,16,,3,15,,,,,,,,,,,92,,,466,9,475,755
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2298,1,64,140,23,9,9,17,15,6,,7,10,,,,,,,,,,,102,,,402,10,412,702
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2299,1,76,123,20,9,15,38,13,1,,7,9,,,,,,,,,,,71,,,382,3,385,599
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2300,2,60,184,20,16,6,36,10,6,,13,12,,,,,,,,,,,96,,,459,11,470,773
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2301,2,69,226,22,3,22,32,9,5,,10,13,,,,,,,,,,,62,,,473,11,484,977
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2302,3,101,381,33,17,20,50,18,6,,14,27,,,,,,,,,,,152,,,819,23,842,1541
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2303,3,110,340,33,16,25,77,27,4,,21,24,,,,,,,,,,,171,,,848,32,880,1753
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2304,2,58,144,19,8,17,33,13,0,,2,16,,,,,,,,,,,97,,,407,8,415,753
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2305,14,539,1512,185,99,165,311,102,19,,78,118,,,,,,,,,,,1025,,,4153,143,4296,9771
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2306,2,110,194,29,19,20,45,21,9,,22,18,,,,,,,,,,,175,,,662,15,677,1126
2,19,NUEVO LEON,20,HIDALGO,18,GARCIA,2307,8,391,938,145,46,113,268,84,36,,55,97,,,,,,,,,,,758,,,2931,77,3008,5315
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2308,2,102,200,4,10,63,14,7,0,0,6,11,155,,,,,,,,,,,,,572,14,586,1375
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2309,1,35,72,1,3,27,6,3,0,0,4,3,56,,,,,,,,,,,,,210,5,215,424
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2310,2,70,80,6,2,28,17,4,0,3,6,8,113,,,,,,,,,,,,,337,6,343,752
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2311,1,76,107,1,7,26,4,2,1,1,3,3,81,,,,,,,,,,,,,312,5,317,601
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2312,1,75,113,1,8,29,11,4,0,0,6,5,121,,,,,,,,,,,,,373,8,381,737
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2313,1,80,124,2,4,20,5,7,0,3,5,5,125,,,,,,,,,,,,,380,7,387,697
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2314,1,53,60,0,5,17,6,8,0,1,1,6,88,,,,,,,,,,,,,245,3,248,536
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2315,1,47,90,3,0,28,9,3,0,3,1,6,80,,,,,,,,,,,,,270,9,279,589
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2316,1,48,96,0,1,19,7,0,1,1,3,7,118,,,,,,,,,,,,,301,10,311,620
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2317,1,37,85,4,5,26,8,2,0,4,2,5,64,,,,,,,,,,,,,242,4,246,482
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2318,1,44,77,2,4,30,12,8,1,3,4,6,83,,,,,,,,,,,,,274,4,278,512
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2319,2,55,131,0,5,41,15,10,1,1,5,7,120,,,,,,,,,,,,,391,4,395,996
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2320,1,69,89,2,3,25,16,5,1,4,6,2,105,,,,,,,,,,,,,327,5,332,740
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2321,1,51,105,3,4,42,11,6,0,0,3,2,71,,,,,,,,,,,,,298,6,304,665
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2322,1,50,86,4,3,24,7,1,1,1,12,10,72,,,,,,,,,,,,,271,4,275,502
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2323,1,72,103,2,2,35,12,6,1,2,10,6,101,,,,,,,,,,,,,352,9,361,736
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2324,1,48,58,2,1,39,4,3,1,1,2,0,76,,,,,,,,,,,,,235,11,246,509
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2325,1,40,105,0,1,29,12,4,1,2,4,5,96,,,,,,,,,,,,,299,7,306,612
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2326,1,49,83,4,3,17,6,0,0,1,2,4,101,,,,,,,,,,,,,270,6,276,580
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2327,1,35,85,3,3,34,15,2,0,2,4,3,88,,,,,,,,,,,,,274,6,280,635
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2328,2,113,169,2,2,42,17,10,1,2,2,6,149,,,,,,,,,,,,,515,12,527,1153
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2329,1,39,69,2,5,42,2,5,1,0,3,5,72,,,,,,,,,,,,,245,10,255,626
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2330,1,49,56,1,1,24,4,10,0,0,0,1,89,,,,,,,,,,,,,235,6,241,404
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2331,1,44,54,1,1,22,1,1,0,2,4,1,74,,,,,,,,,,,,,205,9,214,412
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2332,1,36,33,0,4,48,2,2,1,0,1,3,83,,,,,,,,,,,,,213,7,220,421
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2333,6,188,501,16,12,98,41,31,0,6,17,20,406,,,,,,,,,,,,,1336,47,1383,3519
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2334,2,97,147,7,8,45,12,4,1,0,3,10,139,,,,,,,,,,,,,473,12,485,1116
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2335,2,70,116,4,8,43,17,10,1,0,6,17,120,,,,,,,,,,,,,412,9,421,864
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2336,1,73,78,1,3,32,13,8,0,1,10,6,80,,,,,,,,,,,,,305,3,308,696
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2337,1,74,69,2,3,57,15,9,0,1,8,4,96,,,,,,,,,,,,,338,5,343,675
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2338,1,71,72,2,2,47,17,4,2,0,7,4,108,,,,,,,,,,,,,336,0,336,662
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2339,1,66,92,5,1,32,7,7,0,2,3,3,111,,,,,,,,,,,,,329,9,338,611
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,2340,1,35,71,2,3,16,9,8,0,1,4,2,59,,,,,,,,,,,,,210,6,216,400
