CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,CI_1,CI_2,CI_3,CI_4,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1271,2,3,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,20,192,4,5,4,9,98,13,32,401,1322
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1272,2,1,1,1,0,0,0,5,0,0,0,4,0,1,0,0,2,0,1,1,0,1,16,25,167,3,2,7,5,100,15,37,395,1213
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1273,2,1,1,1,1,0,0,5,0,0,0,0,2,3,1,0,0,0,1,0,0,0,17,23,171,2,1,5,12,121,11,21,400,1303
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1274,2,0,1,0,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,8,1,6,19,131,8,2,5,11,97,7,22,329,1396
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1275,3,0,0,1,0,0,0,17,0,2,0,1,2,1,1,0,3,0,0,0,1,3,14,22,158,2,4,3,10,101,5,52,403,1571
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1276,2,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,2,0,1,8,18,132,3,2,3,2,101,7,30,317,1108
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1277,3,1,1,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,19,261,3,3,1,10,81,9,48,452,1642
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1278,2,1,0,0,2,0,0,11,0,1,0,0,1,1,0,0,0,0,0,0,2,0,12,18,215,5,4,8,15,119,5,47,467,1366
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1279,2,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,23,211,3,3,5,6,67,6,23,363,1054
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1280,2,2,1,0,0,8,0,4,0,3,0,0,2,1,2,0,0,0,0,0,0,3,19,16,87,2,3,0,6,101,9,22,291,956
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1281,2,2,0,1,0,0,1,10,1,2,0,0,2,1,0,1,1,0,0,0,0,0,7,30,166,3,4,3,5,73,4,33,350,1060
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1282,2,1,2,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,2,0,0,12,14,245,8,4,3,7,84,6,21,416,1289
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1283,2,1,0,0,0,0,1,1,0,5,0,0,0,0,0,3,0,1,0,0,0,1,6,9,222,4,1,5,3,87,6,24,380,1448
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1284,2,3,3,2,2,0,1,1,2,1,1,0,0,2,0,0,0,1,0,1,0,0,15,10,128,1,0,3,3,86,7,26,299,890
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1285,2,0,4,3,1,3,0,2,1,2,2,0,1,0,0,1,0,0,1,2,0,1,20,18,102,2,0,6,6,154,7,20,359,1183
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1286,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,9,7,99,5,1,2,1,94,4,20,249,793
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1302,2,1,0,0,0,2,1,1,0,1,0,0,1,2,0,0,2,0,1,2,1,2,13,32,138,11,3,10,15,117,13,38,407,1154
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1305,3,5,4,0,1,3,0,1,3,4,0,1,2,0,1,0,0,0,2,1,2,3,30,29,191,12,13,3,11,129,12,34,497,1726
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1306,2,4,1,0,0,6,1,2,0,1,0,0,3,3,1,0,0,2,0,0,1,1,17,36,141,5,3,3,12,93,11,52,399,1326
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1307,3,4,0,0,0,0,1,1,0,7,0,1,1,1,0,0,1,1,0,1,4,1,20,29,174,3,5,4,11,204,11,34,519,1624
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1308,2,1,0,1,2,0,2,0,0,4,0,1,1,2,0,0,0,0,0,0,0,1,24,29,89,5,1,4,6,122,10,35,340,1069
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1309,2,1,1,2,1,3,0,0,3,1,1,0,2,0,1,1,0,0,0,1,1,2,8,26,145,7,4,8,14,79,3,29,344,1180
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1310,2,1,1,0,0,2,0,3,0,1,1,0,0,0,0,0,1,1,0,0,3,1,40,17,60,7,1,3,11,104,11,29,298,1096
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1311,2,2,6,1,0,1,1,5,1,3,0,0,2,1,1,0,1,0,0,0,0,0,25,38,143,3,3,3,8,115,12,22,397,1457
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1312,2,3,1,1,0,3,1,1,1,7,0,0,0,1,0,1,0,1,0,0,2,0,29,30,116,5,0,7,12,111,13,35,381,1193
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1313,3,2,1,2,0,1,0,1,0,3,0,0,3,1,0,0,0,0,1,1,3,1,35,27,176,4,2,3,12,117,10,42,448,1681
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1314,2,10,2,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0,1,1,0,0,14,32,144,5,1,5,11,100,12,39,385,1102
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1315,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,9,31,173,3,0,9,5,84,3,43,370,1071
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1316,2,5,2,3,2,0,0,1,0,5,1,1,1,2,0,1,0,0,0,1,0,0,31,23,229,5,6,2,7,133,12,36,509,1498
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1317,2,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,4,0,13,20,115,5,0,3,4,86,8,38,304,1022
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1318,2,3,1,1,0,0,0,0,3,1,2,1,2,0,2,0,0,0,0,1,2,0,9,43,159,2,1,2,7,85,8,40,375,1067
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1319,2,1,1,1,0,3,0,1,1,2,1,2,1,0,0,0,1,1,0,0,1,1,9,33,235,4,3,3,4,80,10,50,449,1227
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1320,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,12,12,67,0,2,3,6,79,7,26,226,883
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1321,2,1,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,2,1,27,19,138,1,0,2,8,80,12,22,321,930
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1322,2,0,2,1,0,1,0,2,1,3,0,0,0,3,1,0,0,1,0,0,10,0,18,36,82,5,3,1,5,126,7,24,332,1002
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1327,2,0,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,13,20,156,8,1,7,9,107,16,38,383,1139
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1328,2,4,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,8,24,123,9,3,10,7,117,8,17,337,986
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1329,2,3,0,2,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9,0,6,22,33,4,0,6,10,62,7,11,184,912
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1330,2,7,2,2,1,2,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,12,12,72,1,1,3,8,114,8,32,284,1108
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1331,2,3,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,3,3,0,14,32,62,2,1,1,4,128,7,30,298,1155
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1332,2,1,2,2,0,1,0,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,36,18,153,2,1,4,2,85,3,23,340,1061
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1333,2,3,3,0,1,2,0,1,1,6,0,1,1,1,0,0,0,0,0,0,3,0,23,25,140,5,2,5,9,139,8,27,406,1271
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1334,2,4,0,1,0,1,0,0,1,6,0,0,2,0,0,0,0,0,0,1,2,1,15,20,139,1,0,5,5,106,6,28,344,1172
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1335,2,5,0,0,0,2,2,2,0,3,1,0,1,1,0,0,0,0,0,0,0,0,17,9,53,3,2,8,5,89,9,15,227,1000
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1336,3,3,2,6,1,1,0,1,2,4,0,1,3,1,1,1,1,0,2,3,1,2,21,40,146,8,1,7,10,146,20,64,499,1601
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1337,2,1,3,1,1,0,0,4,0,4,1,0,2,0,0,1,0,0,0,0,0,0,28,15,86,1,0,6,8,123,11,25,321,1075
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1338,3,0,5,2,1,0,1,2,2,4,3,1,3,0,1,2,1,0,0,2,0,1,17,14,125,2,8,5,10,192,25,39,468,1596
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1339,2,0,1,4,1,2,0,0,2,5,0,1,0,0,0,0,0,1,0,1,2,0,14,27,85,2,1,7,5,75,17,13,266,1039
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1340,2,3,0,1,5,3,0,1,0,5,0,0,0,0,0,1,0,0,0,0,1,1,16,17,38,9,5,6,7,154,13,33,319,1475
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1341,2,2,0,1,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,1,0,1,14,21,84,2,4,2,4,105,4,21,274,1143
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1342,2,2,0,2,0,5,1,1,0,8,0,1,0,0,0,0,0,0,0,0,0,2,14,27,138,5,2,11,6,136,14,27,402,1305
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1343,2,7,0,1,0,0,1,1,1,9,0,0,2,1,0,1,0,0,0,2,0,1,15,13,163,5,3,4,5,157,6,40,438,1417
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1344,2,3,1,0,0,5,1,1,2,4,1,1,2,0,0,0,0,0,0,0,1,2,17,19,136,2,1,4,12,137,5,44,401,1302
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1345,2,1,4,0,2,1,2,1,0,6,0,1,0,0,0,0,0,1,0,1,2,0,29,22,84,7,6,11,5,108,8,24,326,1140
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1346,2,2,1,0,0,2,0,0,1,4,1,0,1,0,0,0,0,0,5,1,1,2,13,28,80,4,1,4,10,123,13,26,323,1232
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1347,2,0,0,3,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,22,11,87,9,3,4,6,84,7,21,263,939
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1348,3,10,1,2,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,27,26,85,4,4,6,10,187,10,33,416,1537
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1349,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,2,13,13,40,3,2,3,3,101,15,13,218,860
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1350,2,1,2,1,0,0,0,0,0,4,0,0,2,1,0,0,1,1,0,1,0,0,12,18,115,6,0,4,7,102,8,18,304,1062
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1351,2,1,1,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,1,24,11,86,11,3,7,12,100,10,25,303,1154
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1352,2,1,1,1,1,0,2,0,0,7,1,1,0,0,1,0,0,0,0,1,0,0,26,19,83,2,1,3,7,135,10,28,331,1053
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1353,2,4,1,0,0,1,0,0,0,3,3,1,0,0,0,2,1,0,0,1,4,0,6,32,74,5,4,2,6,72,6,20,248,985
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1354,2,0,3,3,0,2,0,3,2,2,0,0,2,3,0,0,1,0,0,1,0,0,13,5,67,6,2,2,4,97,6,22,246,933
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1355,2,3,0,0,1,1,0,1,2,3,0,1,0,1,1,0,0,0,0,0,0,0,27,20,126,6,7,5,9,111,8,42,375,1264
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1356,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,18,144,3,1,4,4,86,5,26,310,993
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1357,2,3,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,22,10,146,7,1,2,9,126,10,25,373,966
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1358,2,2,2,2,1,5,1,1,1,1,2,1,0,0,1,1,0,0,0,0,2,1,13,26,180,5,4,5,16,150,11,24,458,1184
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1359,2,1,2,3,0,3,2,2,0,4,0,0,2,0,0,0,0,1,1,0,0,0,15,8,81,5,2,4,5,94,13,15,263,1049
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1360,2,6,0,3,0,1,1,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,7,10,37,1,0,2,2,56,5,10,150,1091
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1361,2,3,2,1,0,1,2,1,1,13,1,1,4,1,0,0,3,0,1,1,0,0,23,16,156,5,6,3,15,120,13,23,416,1376
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1362,2,10,2,0,2,0,0,2,1,4,1,0,2,1,2,0,0,0,0,3,0,0,11,21,157,3,5,8,19,151,6,31,442,1254
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1363,2,3,0,0,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,13,11,80,1,2,9,7,125,8,23,291,1081
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1364,2,4,1,0,1,0,0,0,3,1,0,2,1,2,0,0,1,0,1,0,0,0,8,12,88,4,2,4,7,107,9,28,286,1093
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1378,2,3,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,14,21,83,4,0,5,4,116,7,10,275,1024
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1379,2,3,0,0,2,2,0,1,1,3,0,0,1,0,3,0,1,0,2,0,0,1,14,14,107,5,0,7,3,90,7,20,287,1015
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1380,2,0,0,1,0,3,1,1,1,1,0,0,3,2,0,0,0,0,0,0,1,0,20,24,99,3,2,3,6,113,14,31,329,1142
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1381,2,0,2,0,2,2,1,2,1,4,1,0,4,0,1,0,1,0,0,0,1,1,16,24,114,5,1,4,11,126,15,33,372,1334
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1382,2,1,0,1,1,2,0,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,6,17,59,2,0,5,8,89,9,26,234,916
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1383,2,6,2,5,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,18,20,192,3,3,2,8,112,10,25,414,1167
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1384,2,14,1,2,0,1,1,1,0,10,1,0,2,0,1,1,3,0,0,2,2,5,19,14,253,6,2,5,15,128,10,36,535,1193
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1385,5,10,8,2,1,9,0,2,1,14,1,0,5,2,1,0,2,0,0,1,1,1,42,45,444,8,4,13,31,366,33,93,1140,3269
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1386,2,4,1,0,1,0,0,1,0,3,1,0,3,2,0,0,0,0,0,0,0,2,15,16,86,3,2,3,1,124,7,24,299,1176
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1387,2,2,1,1,0,2,1,0,0,2,0,0,0,2,1,0,1,0,0,0,1,2,7,20,73,8,2,3,11,78,7,20,245,1022
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1388,2,4,1,2,1,1,0,5,3,6,0,0,4,2,0,0,0,0,0,1,0,1,12,27,99,6,1,5,6,59,15,29,290,958
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1389,2,2,1,0,1,1,0,3,1,2,1,0,0,0,0,1,0,0,0,0,1,1,11,22,57,5,1,5,8,133,17,29,303,1125
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1390,2,1,3,1,0,2,1,1,2,7,1,1,1,1,1,1,2,0,3,1,1,2,10,19,109,3,5,7,5,132,17,23,363,1155
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1391,2,4,1,1,1,3,0,0,0,7,0,1,1,1,1,0,0,0,0,1,1,0,18,9,98,4,3,1,9,117,12,27,321,1154
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1392,2,0,1,3,0,1,1,0,0,4,1,0,4,2,0,1,0,0,0,2,0,2,24,14,101,3,2,4,7,105,15,36,333,1162
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1393,2,0,3,2,0,2,1,0,1,4,1,1,0,2,1,0,2,0,1,0,0,0,8,24,92,4,1,4,12,124,12,23,325,986
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1394,2,4,0,4,0,4,2,1,5,2,0,0,1,4,0,0,0,0,0,2,0,1,10,25,111,4,0,6,4,133,7,17,347,1219
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1395,2,2,3,1,1,1,0,0,0,5,0,1,2,3,0,1,1,2,0,0,1,1,19,16,91,6,4,8,6,140,12,25,352,1348
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1409,2,2,1,0,0,4,2,2,1,1,1,0,2,3,0,0,0,0,1,1,0,3,15,26,113,8,1,4,16,122,9,21,359,1137
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1410,2,6,0,3,0,2,2,0,0,4,0,0,2,0,1,0,0,2,1,4,3,0,11,14,97,8,2,4,8,150,7,36,367,1268
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1411,2,1,1,6,2,0,1,1,1,2,0,0,3,0,0,0,1,0,0,1,0,0,24,24,76,3,2,4,11,128,9,25,326,1234
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1412,2,2,1,1,1,0,1,0,0,1,3,0,1,0,1,0,0,0,0,0,3,0,9,23,146,7,1,7,10,103,7,25,353,1059
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1413,2,0,1,2,1,2,0,0,0,1,2,0,1,0,0,0,2,0,1,1,0,1,14,20,154,6,5,6,8,150,14,35,427,1198
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1414,2,0,2,1,2,1,0,4,0,8,0,0,2,0,0,1,0,0,1,2,3,3,10,8,75,1,5,7,7,108,15,11,277,932
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1415,2,2,0,0,0,4,1,1,0,3,0,0,5,2,1,0,0,0,0,2,0,0,12,15,86,4,0,0,10,93,6,12,259,940
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1416,2,3,5,1,0,1,0,3,2,1,1,0,2,0,0,1,0,0,0,3,0,2,23,24,60,9,1,3,11,120,14,16,306,1106
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1417,2,3,1,0,0,1,0,1,0,2,0,1,2,1,1,0,2,0,0,1,0,1,23,24,74,4,4,6,6,111,6,20,295,981
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1418,2,8,1,1,1,6,2,0,0,5,0,2,4,0,1,0,0,0,0,3,0,0,25,19,87,6,4,9,16,130,12,38,380,1180
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1419,2,4,4,1,0,0,0,3,0,3,0,1,1,1,2,0,2,0,0,2,0,0,20,27,91,3,6,5,13,106,11,28,334,1151
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1420,2,1,4,0,0,0,0,3,3,1,0,0,8,1,0,0,0,0,0,3,1,1,11,18,137,3,0,5,7,94,2,33,336,1175
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1421,2,6,1,2,1,1,0,2,0,2,1,1,8,0,1,0,0,0,0,0,0,0,14,29,206,2,0,8,10,113,8,47,463,1252
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1422,2,6,1,1,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,2,13,26,72,2,0,3,11,125,13,17,299,1162
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1423,2,2,1,1,1,2,2,1,1,4,1,0,2,2,1,0,0,0,0,2,1,1,15,28,157,5,3,10,4,142,11,35,435,1373
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1424,2,1,0,1,0,1,0,0,0,2,1,0,1,2,1,0,0,1,0,1,0,2,17,16,93,4,2,4,5,109,11,21,296,933
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1425,2,1,1,1,1,0,2,0,0,6,0,0,2,0,1,1,0,0,0,1,2,1,23,28,135,4,5,6,5,140,9,40,415,1489
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1426,2,5,1,0,0,1,1,1,2,2,0,1,0,1,1,2,0,0,0,0,0,1,18,21,54,4,1,6,6,140,9,26,304,1211
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1427,2,2,3,2,1,7,0,0,1,6,0,0,2,0,0,0,0,3,0,0,0,0,19,22,97,5,5,8,7,121,10,28,349,1209
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1428,2,9,1,1,0,1,2,2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,20,11,86,2,1,6,6,112,13,18,298,1031
4,9,CIUDAD DE MEXICO,6,GUSTAVO A. MADERO,5,GUSTAVO A. MADERO,1447,2,1,3,3,1,0,4,0,0,2,1,0,4,0,0,0,1,0,1,1,0,0,16,23,173,3,1,3,7,102,13,26,389,956
