CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,B,1,0,B,0,80,124,0,0,4,292,0,0,0,0,0,0,0,0,0,24,524,0,18,542,676,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0811_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,C,1,0,C01,4,107,124,6,7,5,276,1,3,1,0,1,1,3,0,0,12,551,0,9,560,676,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0811_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,S,1,0,S01,7,52,59,8,6,3,379,5,6,0,0,0,7,4,0,0,0,536,0,13,549,0,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0811_SMR01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,B,1,0,B,6,52,54,13,6,6,243,2,3,0,0,0,0,6,0,0,27,418,0,10,428,511,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0812_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,C,1,0,C01,4,62,48,10,4,8,259,0,0,1,0,0,0,0,0,2,9,407,0,15,422,511,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0812_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,C,2,0,C02,9,54,36,6,3,5,283,1,0,0,0,0,0,0,0,0,15,412,0,5,417,511,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0812_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,B,1,0,B,6,57,48,18,7,9,291,1,0,1,0,0,6,4,0,0,15,463,0,24,487,661,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0813_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,C,1,0,C01,5,49,56,12,19,9,300,3,5,0,0,0,5,4,0,0,11,478,0,18,496,660,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0813_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,C,2,0,C02,10,45,89,7,11,4,312,3,2,1,0,0,3,2,0,2,14,505,0,20,525,660,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0813_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,B,1,0,B,5,44,43,14,4,9,279,1,2,0,0,0,1,0,0,2,12,416,0,8,424,521,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0814_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,C,1,0,C01,4,55,67,5,10,4,254,1,0,0,0,0,1,0,0,1,8,410,0,19,429,521,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0814_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,B,1,0,B,9,46,66,7,7,1,260,1,3,1,0,0,1,1,0,0,5,408,6,16,430,516,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0815_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,C,1,0,C01,5,57,44,14,1,2,284,0,1,1,0,0,1,2,0,0,7,419,0,12,431,515,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0815_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,C,2,0,C02,5,57,64,2,9,4,262,2,2,0,0,0,1,2,0,0,7,417,0,10,427,515,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0815_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,B,1,0,B,8,83,81,5,4,3,240,2,3,1,0,0,3,0,0,2,12,447,0,12,459,575,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0816_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,C,1,0,C01,3,70,80,11,6,4,256,1,1,0,0,0,5,2,0,0,10,449,0,17,466,574,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0816_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,B,1,0,B,6,63,75,8,15,2,265,2,3,0,0,0,4,6,0,2,15,466,0,15,481,593,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0817_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,C,1,0,C01,8,59,70,6,4,3,268,0,1,0,0,0,2,0,0,0,14,435,0,11,446,592,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0817_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,B,1,0,B,4,34,68,10,7,4,285,0,1,0,0,0,0,1,0,0,2,416,0,22,438,532,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0818_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,C,1,0,C01,15,54,75,5,11,2,256,2,0,0,0,0,2,0,0,0,0,422,0,19,441,532,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0818_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,B,1,0,B,6,25,59,9,8,3,279,2,1,2,1,1,1,1,0,0,3,401,0,18,419,588,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0819_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,C,1,0,C01,10,55,43,8,9,3,239,3,1,0,0,0,3,1,0,2,3,380,0,31,411,587,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0819_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,B,1,0,B,1,45,153,10,4,4,294,4,1,0,0,0,3,0,0,0,6,525,0,39,564,750,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0820_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,B,1,0,B,8,47,92,25,7,6,273,5,3,0,0,1,2,1,1,0,7,478,0,41,519,749,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0821_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,C,1,0,C01,11,72,109,16,13,6,266,3,2,0,0,3,2,1,0,0,5,509,0,30,539,748,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0821_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,C,2,0,C02,8,51,105,16,13,28,260,5,1,0,0,1,0,0,0,0,2,490,0,0,490,748,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0821_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,B,1,0,B,6,60,45,10,10,0,281,0,4,0,0,1,1,0,3,1,8,430,0,49,479,668,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0822_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,C,1,0,C01,6,50,75,20,12,6,262,2,0,1,0,0,5,0,0,0,5,444,0,56,500,668,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0822_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,C,2,0,C02,0,34,72,17,6,5,296,2,0,0,0,0,0,0,0,0,0,432,0,75,507,667,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0822_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,B,1,0,B,15,35,89,13,11,7,311,1,6,3,2,1,1,3,0,0,6,504,0,43,547,727,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0823_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C,1,0,C01,17,47,99,19,17,2,333,0,2,0,0,0,3,0,0,0,7,546,0,29,575,727,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0823_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C,2,0,C02,20,18,96,20,19,8,315,6,3,2,0,2,5,1,0,1,0,516,0,13,529,727,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0823_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,C,3,0,C03,23,32,88,11,11,4,355,2,2,0,0,1,3,2,0,2,6,542,0,23,565,726,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0823_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,B,1,0,B,14,40,90,13,7,10,309,0,0,0,0,11,17,0,0,0,12,523,0,35,558,744,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0824_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,C,1,0,C01,25,34,110,15,20,9,291,2,5,1,1,2,2,2,0,0,15,534,0,38,572,744,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0824_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,B,1,0,B,9,72,50,18,10,2,353,2,4,0,0,0,3,2,0,0,7,532,0,25,557,735,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0825_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,C,1,0,C01,19,44,44,13,12,6,409,3,0,0,0,0,2,0,0,0,11,563,0,27,590,735,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0825_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,C,2,0,C02,12,71,48,19,17,3,309,4,0,0,0,0,0,0,0,3,7,493,0,30,523,734,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0825_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,B,1,0,B,11,37,51,12,11,4,260,2,1,0,0,0,2,0,1,0,5,397,0,21,418,575,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0826_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,C,1,0,C01,8,30,50,21,8,2,283,1,2,0,0,0,0,0,2,1,5,413,0,14,427,575,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0826_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,C,2,0,C02,7,37,60,13,9,2,287,1,1,0,0,1,2,3,0,0,2,425,0,19,444,574,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0826_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,C,3,0,C03,7,51,44,11,10,3,265,2,0,0,0,1,1,5,0,2,6,408,0,20,428,574,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0826_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,B,1,0,B,6,53,108,10,8,3,298,2,2,0,0,3,3,1,0,0,1,498,0,24,522,696,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0827_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,C,1,0,C01,5,62,89,15,10,4,308,1,4,0,0,4,5,2,1,0,8,518,0,22,540,696,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0827_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,C,2,0,C02,5,56,106,14,14,3,280,3,1,0,0,0,1,0,0,0,7,490,0,32,522,696,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0827_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,C,3,0,C03,3,70,126,8,4,5,305,1,2,0,0,0,0,2,0,2,4,532,0,22,554,696,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0827_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,B,1,0,B,11,37,107,2,9,1,291,2,1,0,0,1,0,3,0,1,3,469,0,21,490,654,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0828_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,C,1,0,C01,4,37,97,10,9,5,267,3,4,0,0,0,1,1,1,0,4,443,0,33,476,653,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0828_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,B,1,0,B,3,66,77,6,7,7,281,7,1,0,0,0,2,1,0,0,7,465,0,23,488,630,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0829_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,C,1,0,C01,6,78,80,13,7,2,268,5,0,0,0,0,4,1,0,2,9,475,0,20,495,630,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0829_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,C,2,0,C02,2,58,101,17,11,6,266,3,0,0,0,0,4,2,0,1,10,481,0,15,496,630,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0829_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,C,3,0,C03,11,73,96,9,10,6,260,2,1,0,0,0,1,4,0,0,9,482,0,12,494,630,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0829_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,C,4,0,C04,11,65,90,10,6,3,243,5,1,0,0,0,1,0,0,2,0,437,8,24,469,630,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0829_C04.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,830,B,1,0,B,5,37,75,6,0,1,160,1,3,0,0,0,1,0,0,0,5,294,0,9,303,325,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0830_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,B,1,0,B,12,65,76,3,8,11,247,3,0,0,0,1,0,0,0,1,5,432,0,20,452,569,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0831_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,C,1,0,C01,11,67,67,13,8,9,286,5,0,0,0,1,3,1,0,6,0,477,0,20,497,568,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0831_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,B,1,0,B,11,54,18,11,7,9,271,2,1,1,0,0,1,0,0,1,7,394,0,29,423,643,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0832_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,C,1,0,C01,9,55,105,11,21,11,285,1,1,1,0,0,1,1,0,1,3,506,0,12,518,643,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0832_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,C,2,0,C02,4,71,86,10,12,3,284,2,0,0,0,1,1,3,0,0,3,480,0,16,496,642,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0832_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,B,1,0,B,7,67,100,10,14,0,251,4,2,1,0,1,0,5,0,0,6,468,0,24,492,663,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0833_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,C,1,0,C01,5,53,78,6,9,2,298,1,0,0,0,3,0,0,0,5,0,460,0,28,488,662,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0833_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,B,1,0,B,4,41,131,8,6,7,222,1,1,1,0,3,3,4,0,3,0,435,0,2,437,618,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0834_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,C,1,0,C01,5,40,173,8,10,4,198,0,2,0,0,2,1,1,0,0,3,447,0,18,465,618,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0834_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,C,2,0,C02,1,40,104,6,4,11,240,1,6,0,0,0,5,5,0,1,5,429,0,23,452,617,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0834_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,B,1,0,B,4,36,81,11,9,1,176,0,0,0,0,0,1,0,0,0,6,325,0,23,348,435,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0835_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,C,1,0,C01,4,39,68,6,12,1,82,1,2,0,0,0,0,0,0,0,3,218,0,25,243,435,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0835_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,B,1,0,B,8,68,75,6,8,3,309,3,3,0,0,2,3,4,0,2,12,506,0,28,534,641,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0836_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,C,1,0,C01,9,49,85,10,16,8,279,4,4,4,0,0,6,0,0,1,13,488,0,26,514,641,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0836_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,C,2,0,C02,9,56,110,11,9,1,258,3,4,1,0,1,0,0,0,0,14,477,0,17,494,641,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0836_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,837,B,1,0,B,6,41,72,11,16,3,249,2,0,0,0,1,5,2,0,2,8,418,0,33,451,512,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0837_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,B,1,0,B,11,75,62,0,0,14,324,2,1,1,0,0,6,1,0,0,0,497,0,28,525,716,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0838_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,C,1,0,C01,9,56,45,19,8,3,281,3,0,0,0,0,4,0,0,0,0,428,0,31,459,716,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0838_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,C,2,0,C02,12,47,54,10,9,1,361,3,0,0,0,0,0,6,0,0,7,510,0,11,521,716,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0838_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,B,1,0,B,9,66,54,10,10,16,317,2,2,0,0,0,1,2,0,0,7,496,0,25,521,643,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0839_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,C,1,0,C01,9,77,58,9,13,8,274,1,3,0,0,1,5,1,0,0,0,459,0,34,493,643,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0839_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,C,2,0,C02,5,55,51,22,6,7,281,1,2,0,0,0,3,2,0,0,13,448,0,22,470,643,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0839_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,B,1,0,B,4,46,76,11,7,9,289,6,1,0,0,0,3,1,0,1,35,489,0,24,513,606,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0840_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,C,1,0,C01,5,52,73,4,3,4,313,2,1,0,0,0,3,1,1,0,23,485,0,14,499,606,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0840_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,C,2,0,C02,6,36,78,6,2,2,282,3,1,0,0,0,3,3,0,0,36,458,0,20,478,606,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0840_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,B,1,0,B,6,42,60,4,9,3,298,4,2,18,0,0,6,0,0,0,0,452,0,24,476,575,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0841_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,C,1,0,C01,11,53,59,8,9,4,267,1,2,1,0,1,5,2,0,0,24,447,0,22,469,575,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0841_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,C,2,0,C02,8,44,66,9,10,5,307,4,2,0,0,2,1,2,0,2,13,475,0,18,493,574,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0841_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,C,3,0,C03,7,47,84,15,5,5,265,1,1,1,0,0,2,2,1,2,10,448,0,16,464,574,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0841_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,B,1,0,B,13,50,67,10,7,1,280,1,1,1,0,0,3,1,0,1,2,438,0,30,468,604,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0842_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,C,1,0,C01,9,67,76,9,10,0,242,4,1,0,0,0,3,1,0,0,4,426,0,42,468,604,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0842_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,C,2,0,C02,10,54,68,12,6,4,277,2,0,0,0,0,4,2,0,1,3,443,0,32,475,604,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0842_C02.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,C,3,0,C03,8,42,57,8,10,5,309,1,1,0,0,1,1,2,0,0,4,449,0,27,476,604,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0842_C03.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,B,1,0,B,8,72,81,9,9,2,231,3,0,1,0,2,0,0,0,0,12,430,0,40,470,642,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0843_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,C,1,0,C01,4,79,108,5,7,3,233,3,0,0,0,0,2,0,0,2,14,460,0,33,493,642,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0843_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,B,1,0,B,15,55,10,17,9,3,280,2,6,2,0,0,6,2,0,1,19,427,0,42,469,739,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0844_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,C,1,0,C01,6,66,103,9,10,4,263,2,4,2,1,2,4,6,0,1,19,502,0,40,542,738,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0844_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,B,1,0,B,6,59,26,8,6,3,281,1,2,0,0,0,0,1,0,0,5,398,0,31,429,540,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0845_B.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,C,1,0,C01,9,38,40,6,6,4,301,4,0,2,0,0,6,2,0,1,5,424,0,30,454,540,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0845_C01.jpg
,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,C,2,0,C02,6,29,63,11,9,2,248,4,5,0,0,0,4,2,0,4,7,394,0,38,432,540,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/17/GUB_0845_C02.jpg
,27,TABASCO,18,MACUSPANA,12,MACUSPANA,872,B,1,0,B,8,29,33,4,6,4,314,3,2,0,0,0,3,0,0,0,15,421,0,24,445,701,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/18/GUB_0872_B.jpg
,27,TABASCO,18,MACUSPANA,12,MACUSPANA,872,C,1,0,C01,10,37,41,8,6,4,278,4,1,0,0,0,6,0,0,3,21,419,0,22,441,701,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/18/GUB_0872_C01.jpg
,27,TABASCO,18,MACUSPANA,12,MACUSPANA,872,C,2,0,C02,10,38,35,11,10,2,291,6,1,0,0,0,2,0,1,1,18,426,0,18,444,701,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/18/GUB_0872_C02.jpg
,27,TABASCO,18,MACUSPANA,12,MACUSPANA,873,B,1,0,B,12,59,44,5,5,7,254,2,4,0,0,0,6,0,0,0,28,426,0,20,446,616,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/18/GUB_0873_B.jpg
,27,TABASCO,18,MACUSPANA,12,MACUSPANA,873,C,1,0,C01,12,64,46,7,8,7,267,4,3,1,0,2,6,4,0,1,14,446,0,15,461,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/18/GUB_0873_C01.jpg
