CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,27,TABASCO,10,CENTRO,4,CENTRO,444,1,9,36,74,11,20,3,133,1,3,2,0,3,7,8,0,3,8,321,0,17,338,569
,27,TABASCO,10,CENTRO,4,CENTRO,445,4,48,170,101,33,29,15,1049,12,1,0,2,2,19,10,4,5,36,1536,7,40,1583,2253
,27,TABASCO,10,CENTRO,4,CENTRO,446,6,40,234,161,51,49,20,1823,25,6,1,0,1,52,21,2,7,80,2573,0,57,2630,4081
,27,TABASCO,10,CENTRO,4,CENTRO,447,2,16,67,91,17,40,5,430,10,1,0,0,0,19,3,0,11,33,743,0,20,763,1256
,27,TABASCO,10,CENTRO,4,CENTRO,448,2,18,76,87,17,17,8,337,13,1,0,0,0,23,4,0,5,13,619,0,5,624,1024
,27,TABASCO,10,CENTRO,4,CENTRO,450,5,33,151,210,56,49,13,1127,36,8,1,3,5,35,16,0,5,63,1811,0,75,1886,3031
,27,TABASCO,10,CENTRO,4,CENTRO,451,2,18,86,106,18,10,3,355,8,3,0,0,6,1,0,3,5,4,626,4,27,657,1168
,27,TABASCO,10,CENTRO,4,CENTRO,454,2,7,72,37,17,17,6,399,4,0,0,0,0,10,8,0,8,9,594,0,26,620,996
,27,TABASCO,10,CENTRO,4,CENTRO,455,2,5,83,83,24,10,6,292,10,0,5,0,6,0,2,0,19,34,579,0,36,615,1085
,27,TABASCO,10,CENTRO,4,CENTRO,456,3,22,106,171,30,30,7,686,10,6,1,0,1,15,9,1,10,10,1115,0,39,1154,1590
,27,TABASCO,10,CENTRO,4,CENTRO,457,3,24,137,157,21,22,5,722,13,7,2,0,1,27,12,0,3,20,1173,0,26,1199,1745
,27,TABASCO,10,CENTRO,4,CENTRO,466,3,21,156,117,40,26,9,713,9,9,1,0,1,24,12,0,7,25,1170,0,56,1226,1786
,27,TABASCO,10,CENTRO,4,CENTRO,472,2,6,117,56,15,15,3,353,3,2,0,0,0,7,1,0,8,8,594,4,37,635,1200
,27,TABASCO,10,CENTRO,4,CENTRO,478,2,4,176,86,6,5,6,408,3,2,0,0,0,1,1,0,0,13,711,0,21,732,1250
,27,TABASCO,11,TACOTALPA,9,JALAPA,781,3,25,253,392,32,42,18,647,10,5,0,0,0,6,0,0,1,6,1437,1,81,1519,1955
,27,TABASCO,11,TACOTALPA,9,JALAPA,782,3,16,171,268,21,27,32,626,3,2,2,1,1,0,0,0,1,5,1176,0,59,1235,1002
,27,TABASCO,11,TACOTALPA,9,JALAPA,783,2,23,164,154,18,34,11,381,3,3,2,0,1,5,1,0,3,11,814,0,45,859,1035
,27,TABASCO,11,TACOTALPA,9,JALAPA,784,1,4,52,68,3,4,9,175,0,0,0,0,0,1,0,0,0,0,316,0,19,335,455
,27,TABASCO,11,TACOTALPA,9,JALAPA,785,2,19,127,108,13,16,9,487,6,1,1,0,2,7,1,0,1,2,800,0,45,845,1167
,27,TABASCO,11,TACOTALPA,9,JALAPA,786,2,22,177,223,12,15,2,420,11,0,3,0,7,12,0,0,0,0,904,0,70,974,1342
,27,TABASCO,11,TACOTALPA,9,JALAPA,787,2,8,120,53,11,8,2,298,5,2,0,0,0,6,1,0,1,4,519,0,64,583,699
,27,TABASCO,11,TACOTALPA,9,JALAPA,788,2,6,134,124,18,20,3,335,9,1,0,0,2,0,2,0,0,12,666,0,29,695,890
,27,TABASCO,11,TACOTALPA,9,JALAPA,789,3,23,150,227,40,21,6,588,13,11,1,1,0,7,3,1,2,14,1108,0,78,1186,1529
,27,TABASCO,11,TACOTALPA,9,JALAPA,790,1,1,15,25,1,2,2,38,0,0,0,0,0,0,0,0,1,0,85,0,23,108,158
,27,TABASCO,11,TACOTALPA,9,JALAPA,791,1,6,53,35,8,7,5,150,1,2,0,0,0,3,1,0,0,3,274,0,16,290,378
,27,TABASCO,11,TACOTALPA,9,JALAPA,792,3,23,164,246,16,18,33,477,17,7,2,0,0,9,3,0,3,10,1028,0,94,1122,1429
,27,TABASCO,11,TACOTALPA,9,JALAPA,793,2,14,106,110,25,32,14,435,6,7,2,2,4,4,2,1,0,9,773,0,111,884,1156
,27,TABASCO,11,TACOTALPA,9,JALAPA,794,2,11,83,181,25,21,10,470,5,18,0,0,0,5,0,0,0,3,832,0,82,914,1225
,27,TABASCO,11,TACOTALPA,9,JALAPA,795,2,18,80,191,20,16,6,506,9,0,0,0,0,6,0,0,2,7,861,0,70,931,1230
,27,TABASCO,11,TACOTALPA,9,JALAPA,796,1,12,55,96,9,5,3,181,7,2,0,0,2,2,1,0,4,6,385,0,62,447,557
,27,TABASCO,11,TACOTALPA,9,JALAPA,797,1,0,15,7,2,1,1,26,2,0,0,0,0,1,0,0,0,1,56,0,8,64,69
,27,TABASCO,11,TACOTALPA,9,JALAPA,798,2,13,231,267,13,14,8,511,7,2,0,0,1,6,3,0,1,25,1102,0,63,1165,1475
,27,TABASCO,11,TACOTALPA,9,JALAPA,799,2,17,83,154,27,21,17,214,5,8,2,1,3,6,2,0,0,0,560,0,89,649,800
,27,TABASCO,11,TACOTALPA,9,JALAPA,800,3,25,140,266,25,32,16,650,13,2,3,0,0,13,2,1,1,16,1205,0,106,1311,1850
,27,TABASCO,11,TACOTALPA,9,JALAPA,801,2,19,181,168,22,21,12,333,6,0,0,0,6,9,0,0,1,10,788,0,138,926,1277
,27,TABASCO,11,TACOTALPA,9,JALAPA,802,2,22,157,216,21,30,14,343,3,6,0,0,2,0,1,0,0,3,818,0,74,892,1108
,27,TABASCO,11,TACOTALPA,9,JALAPA,803,2,12,112,198,22,26,11,286,4,0,1,1,2,5,0,0,2,13,695,0,51,746,931
,27,TABASCO,11,TACOTALPA,9,JALAPA,804,2,11,172,110,18,15,5,312,7,7,0,0,0,0,3,0,0,5,665,0,106,771,1037
,27,TABASCO,11,TACOTALPA,9,JALAPA,805,1,4,19,50,8,9,1,69,1,0,3,0,1,1,0,0,1,0,167,0,21,188,226
,27,TABASCO,11,TACOTALPA,9,JALAPA,806,2,21,96,137,25,18,6,264,6,5,0,0,0,2,4,0,0,3,587,0,78,665,988
,27,TABASCO,11,TACOTALPA,9,JALAPA,807,1,15,53,139,0,0,13,164,0,3,0,0,1,1,0,0,0,2,391,0,78,469,661
,27,TABASCO,11,TACOTALPA,9,JALAPA,808,2,21,172,302,19,38,19,295,6,16,1,0,2,1,2,1,0,3,898,0,106,1004,1255
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,883,3,17,84,72,17,13,9,608,11,6,1,0,6,7,12,0,3,26,892,0,53,945,1513
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,884,4,75,160,157,16,17,5,936,7,4,0,1,0,20,3,1,2,23,1427,0,67,1494,2333
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,927,1,12,48,71,9,16,7,267,10,5,1,0,0,2,0,0,1,19,468,0,42,510,691
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,935,3,31,101,157,19,19,6,556,15,7,8,0,2,6,2,0,10,19,958,0,76,1034,1651
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,941,2,8,32,50,2,9,1,172,10,0,0,0,2,4,1,0,1,7,299,0,77,376,543
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,942,3,24,62,102,29,19,2,667,32,6,3,1,0,17,5,0,15,22,1006,0,103,1109,1884
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,945,4,48,139,141,25,21,8,587,33,9,2,3,0,15,5,1,11,36,1084,0,168,1252,2431
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,949,2,15,63,43,7,8,4,198,30,4,1,0,3,3,0,0,4,5,388,0,71,459,664
,27,TABASCO,11,TACOTALPA,12,MACUSPANA,951,2,10,32,89,11,24,17,244,21,3,1,0,0,7,1,1,3,23,487,0,54,541,917
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1036,3,43,166,127,23,181,12,690,8,5,0,0,3,13,3,0,0,12,1286,0,87,1373,1936
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1037,2,15,97,63,22,71,4,380,6,4,0,0,3,6,1,0,1,19,692,0,55,747,1000
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1038,3,52,240,87,34,130,12,701,10,10,2,1,11,15,2,0,4,27,1338,0,123,1461,2005
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1039,2,18,145,87,17,82,3,418,8,3,0,1,0,4,3,0,2,24,815,0,48,863,1117
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1040,3,24,198,134,32,119,21,676,13,13,5,0,5,8,7,0,5,22,1282,0,131,1413,1343
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1041,1,13,65,70,10,66,1,212,4,9,0,0,0,6,0,0,0,3,459,0,92,551,732
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1042,2,14,85,37,9,24,4,169,1,92,0,0,2,186,0,0,0,3,626,0,97,723,1124
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1043,1,4,18,9,0,15,1,69,0,0,0,0,0,1,0,0,0,1,118,0,6,124,177
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1044,3,33,76,171,23,73,4,346,13,5,0,3,2,5,3,2,2,2,763,1,167,931,1507
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1045,1,17,29,31,11,48,8,201,4,0,5,0,0,0,0,0,3,5,362,0,58,420,631
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1046,2,22,85,86,20,84,5,407,6,3,1,0,1,7,1,3,1,6,738,0,107,845,1192
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1047,1,8,33,38,7,54,2,128,4,1,0,0,1,0,1,0,0,2,279,0,25,304,386
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1048,1,4,28,17,9,11,1,111,1,2,0,0,0,3,2,0,0,2,191,0,13,204,309
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1049,3,40,195,133,26,130,14,464,12,11,1,2,6,13,3,2,1,8,1061,0,164,1225,1688
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1050,3,25,153,147,30,57,21,524,25,3,2,0,2,4,3,1,3,22,1022,0,111,1133,1666
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1051,5,52,123,195,39,93,36,682,35,8,2,0,3,7,5,2,6,15,1303,0,164,1467,2028
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1052,3,16,147,112,18,53,10,592,15,8,0,1,5,14,2,0,2,22,1017,0,128,1145,1615
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1053,3,41,159,117,24,111,8,623,20,9,2,2,3,12,8,0,0,15,1154,0,117,1271,1846
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1054,3,22,119,135,16,58,3,285,7,11,0,0,2,2,2,0,3,4,669,0,110,779,1035
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1055,3,63,161,155,26,102,25,339,13,11,4,1,6,6,1,0,1,19,933,0,201,1134,1559
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1056,3,13,100,140,42,48,8,501,20,5,0,0,1,14,5,0,1,8,906,0,191,1097,1635
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1057,1,11,47,76,11,24,4,255,6,4,0,1,0,1,0,0,0,6,446,0,92,538,710
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1058,2,22,92,51,27,88,8,166,48,7,2,0,4,1,2,0,1,10,529,0,131,660,983
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1059,2,7,128,122,3,14,2,194,1,4,0,0,1,0,0,0,0,2,478,0,130,608,825
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1060,3,32,165,131,21,127,6,520,6,12,2,3,9,8,2,0,0,11,1055,0,104,1159,1534
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1061,3,24,166,141,34,112,7,624,15,4,0,2,2,5,2,0,3,10,1151,5,99,1255,1686
,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1062,2,4,47,50,8,46,15,332,9,1,3,0,4,5,1,0,3,0,528,0,34,562,764
,27,TABASCO,12,CENTRO,4,CENTRO,277,2,16,175,47,18,21,21,499,6,8,0,0,0,33,0,0,0,15,859,0,16,875,1150
,27,TABASCO,12,CENTRO,4,CENTRO,279,1,15,96,25,10,4,4,238,3,1,1,0,0,6,3,0,1,9,416,0,5,421,569
,27,TABASCO,12,CENTRO,4,CENTRO,282,2,32,90,75,16,18,6,548,5,9,0,0,0,30,0,0,0,22,851,0,26,877,1348
,27,TABASCO,12,CENTRO,4,CENTRO,283,2,15,87,102,8,20,7,539,2,4,0,0,0,20,0,0,0,22,826,0,23,849,1273
,27,TABASCO,12,CENTRO,4,CENTRO,284,2,8,73,19,13,12,5,350,4,2,0,1,0,13,0,0,3,16,519,0,11,530,758
,27,TABASCO,12,CENTRO,4,CENTRO,285,1,4,91,17,5,4,3,241,2,0,0,0,0,8,3,0,0,10,388,0,11,399,612
,27,TABASCO,12,CENTRO,4,CENTRO,286,2,13,102,54,7,6,11,411,2,0,0,0,2,11,5,2,1,17,644,1,8,653,1011
,27,TABASCO,12,CENTRO,4,CENTRO,287,1,8,89,33,15,7,4,314,3,0,0,0,0,3,0,0,0,10,486,0,4,490,721
,27,TABASCO,12,CENTRO,4,CENTRO,288,3,15,97,27,14,9,7,507,3,1,1,0,0,9,4,0,0,26,720,1,8,729,901
,27,TABASCO,12,CENTRO,4,CENTRO,289,1,12,96,30,7,1,5,341,0,1,0,0,0,8,0,1,1,4,507,1,6,514,671
,27,TABASCO,12,CENTRO,4,CENTRO,290,3,14,96,100,15,25,8,800,5,4,0,0,11,15,12,0,5,35,1145,15,45,1205,1780
,27,TABASCO,12,CENTRO,4,CENTRO,291,3,17,153,83,17,15,8,728,3,5,1,0,1,21,2,0,1,45,1100,0,23,1123,1548
,27,TABASCO,12,CENTRO,4,CENTRO,292,2,17,97,33,19,13,15,344,7,1,1,0,0,17,1,1,0,24,590,0,11,601,888
,27,TABASCO,12,CENTRO,4,CENTRO,293,1,13,77,33,5,1,2,304,1,0,0,0,1,6,0,0,1,19,463,0,4,467,701
,27,TABASCO,12,CENTRO,4,CENTRO,294,2,9,89,30,4,6,11,394,3,8,0,0,0,10,0,0,0,14,578,1,6,585,832
,27,TABASCO,12,CENTRO,4,CENTRO,295,1,7,74,29,4,4,3,329,0,2,0,0,0,11,3,0,0,12,478,0,7,485,695
,27,TABASCO,12,CENTRO,4,CENTRO,296,2,11,91,44,12,9,8,432,0,1,0,1,0,8,3,0,1,26,647,0,14,661,951
,27,TABASCO,12,CENTRO,4,CENTRO,297,2,5,87,26,13,2,3,386,2,1,1,1,0,8,5,1,0,26,567,0,7,574,812
,27,TABASCO,12,CENTRO,4,CENTRO,298,1,3,65,5,2,1,1,176,0,1,0,0,0,4,1,0,0,3,262,0,6,268,322
,27,TABASCO,12,CENTRO,4,CENTRO,299,2,11,153,28,16,8,12,513,4,1,0,0,0,11,1,0,3,24,785,0,5,790,1032
,27,TABASCO,12,CENTRO,4,CENTRO,300,2,17,78,62,10,10,7,494,5,4,0,0,0,14,2,1,2,29,735,0,11,746,1028
,27,TABASCO,12,CENTRO,4,CENTRO,306,2,15,123,39,9,14,7,482,6,1,0,0,1,10,2,0,2,25,736,0,8,744,972
,27,TABASCO,12,CENTRO,4,CENTRO,307,2,16,125,60,21,10,7,434,4,1,0,0,0,14,5,2,3,36,738,0,9,747,1030
,27,TABASCO,12,CENTRO,4,CENTRO,308,1,4,76,30,7,7,5,337,2,1,0,0,0,10,4,1,0,10,494,0,12,506,717
,27,TABASCO,12,CENTRO,4,CENTRO,309,2,5,143,23,11,8,5,303,5,1,1,0,0,13,3,0,1,8,530,0,8,538,762
,27,TABASCO,12,CENTRO,4,CENTRO,310,2,12,101,34,8,7,7,388,2,2,0,0,0,9,4,0,2,22,598,0,13,611,868
,27,TABASCO,12,CENTRO,4,CENTRO,311,2,11,74,51,8,10,7,390,2,2,0,0,0,16,7,0,1,22,601,1,13,615,878
,27,TABASCO,12,CENTRO,4,CENTRO,319,2,7,98,44,4,7,10,374,3,2,0,0,0,10,0,0,0,26,585,0,10,595,873
,27,TABASCO,12,CENTRO,4,CENTRO,320,2,31,122,71,10,12,9,702,6,7,0,0,1,17,2,0,1,29,1020,0,29,1049,1481
,27,TABASCO,12,CENTRO,4,CENTRO,321,2,11,116,39,12,8,3,351,2,3,1,0,0,5,3,0,2,20,576,2,9,587,839
,27,TABASCO,12,CENTRO,4,CENTRO,322,1,5,105,24,4,8,6,246,4,1,0,0,0,3,1,0,0,13,420,0,9,429,612
,27,TABASCO,12,CENTRO,4,CENTRO,323,2,6,106,40,8,6,13,402,5,2,1,0,0,6,0,0,1,28,624,0,15,639,952
,27,TABASCO,12,CENTRO,4,CENTRO,333,2,11,86,39,6,7,5,351,0,1,1,0,0,13,5,0,0,17,542,0,9,551,819
,27,TABASCO,12,CENTRO,4,CENTRO,334,2,16,130,89,10,12,3,627,8,2,0,0,1,15,2,0,5,42,962,0,21,983,1434
,27,TABASCO,12,CENTRO,4,CENTRO,357,2,24,109,83,13,8,13,519,7,3,2,0,0,8,12,0,3,41,845,0,22,867,1174
,27,TABASCO,12,CENTRO,4,CENTRO,358,3,458,164,115,20,29,16,791,8,8,3,1,2,12,6,0,2,75,1710,0,25,1735,1811
,27,TABASCO,12,CENTRO,4,CENTRO,361,3,36,142,115,18,32,5,904,6,5,0,0,1,19,3,4,4,80,1374,0,36,1410,2165
,27,TABASCO,12,CENTRO,4,CENTRO,362,2,15,139,60,9,9,14,605,9,5,1,0,1,18,0,0,1,22,908,28,25,961,1333
,27,TABASCO,12,CENTRO,4,CENTRO,405,9,63,393,250,67,61,25,2882,27,13,1,0,1,89,15,2,13,258,4160,0,96,4256,6708
,27,TABASCO,12,CENTRO,4,CENTRO,471,2,18,107,54,16,17,7,482,3,0,0,0,0,19,6,0,8,35,772,0,21,793,1161
,27,TABASCO,12,CENTRO,4,CENTRO,473,2,20,134,35,17,3,1,224,3,1,1,0,1,12,1,1,1,8,463,0,24,487,732
,27,TABASCO,12,CENTRO,4,CENTRO,474,8,53,343,273,63,65,18,1992,46,15,4,1,3,68,17,0,8,71,3040,1,127,3168,5383
,27,TABASCO,12,CENTRO,4,CENTRO,483,3,38,196,111,16,29,19,924,7,8,0,2,2,20,3,1,4,39,1419,0,28,1447,1991
,27,TABASCO,12,CENTRO,4,CENTRO,484,5,544,304,139,53,36,23,1640,15,18,3,0,3,37,18,0,28,71,2932,0,43,2975,3502
,27,TABASCO,12,CENTRO,4,CENTRO,485,3,23,185,86,19,18,11,880,11,5,0,0,2,9,6,0,5,44,1304,0,35,1339,1850
,27,TABASCO,12,CENTRO,4,CENTRO,486,8,84,418,302,58,91,46,2554,34,16,3,14,0,59,15,0,10,131,3835,0,107,3942,5946
,27,TABASCO,12,CENTRO,4,CENTRO,487,4,21,227,132,22,21,28,1096,18,7,0,0,1,29,10,0,11,48,1671,0,40,1711,2403
,27,TABASCO,12,CENTRO,4,CENTRO,488,1,8,47,36,6,10,6,355,0,7,0,0,0,9,0,0,1,15,500,0,5,505,720
,27,TABASCO,12,CENTRO,4,CENTRO,489,3,14,176,74,31,19,8,628,9,7,0,0,3,17,12,0,3,28,1029,0,51,1080,1691
,27,TABASCO,12,CENTRO,4,CENTRO,493,2,6,130,92,22,20,0,376,4,10,0,0,0,10,0,0,2,6,678,0,26,704,1146
,27,TABASCO,12,CENTRO,4,CENTRO,499,1,6,67,65,16,8,4,234,1,5,0,1,1,6,8,0,0,10,432,0,33,465,613
,27,TABASCO,12,CENTRO,4,CENTRO,500,13,72,560,359,112,93,45,3573,35,20,4,1,5,87,32,2,18,275,5293,0,164,5457,9443
,27,TABASCO,12,CENTRO,4,CENTRO,504,2,16,110,74,22,7,5,607,5,5,0,1,5,12,6,2,7,21,905,0,39,944,1409
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,512,3,31,189,127,13,14,1,811,11,4,0,0,1,8,0,0,3,16,1229,0,25,1254,1655
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,513,6,58,393,440,10,26,10,1780,12,11,7,0,0,20,2,1,3,12,2785,4,62,2851,3829
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,514,1,13,105,81,5,13,3,245,9,1,1,0,0,3,0,1,0,6,486,0,9,495,651
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,515,2,22,171,179,8,18,7,560,3,7,1,0,0,0,0,0,0,10,986,0,20,1006,1359
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,516,2,19,164,154,6,18,8,587,5,4,0,0,2,6,2,0,1,12,988,0,30,1018,1360
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,517,2,11,115,153,10,4,3,501,1,3,1,0,0,5,1,1,1,6,816,0,22,838,1027
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,518,1,5,76,55,3,6,0,272,2,0,1,0,0,4,1,0,0,4,429,0,8,437,591
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,519,2,11,127,85,1,11,3,322,7,0,1,0,0,4,1,0,2,2,577,2,12,591,762
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,520,1,14,93,69,6,5,2,273,0,0,0,0,0,3,2,0,0,6,473,0,11,484,641
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,521,2,18,120,78,5,2,5,338,2,1,0,0,1,0,0,0,0,11,581,0,6,587,795
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,522,2,9,91,91,2,11,3,389,2,2,1,0,1,5,2,0,3,0,612,6,12,630,847
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,523,3,17,125,180,8,13,6,798,11,3,0,0,0,7,4,0,1,13,1186,1,15,1202,1573
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,524,1,7,64,56,5,7,4,319,2,2,1,0,0,1,3,0,0,2,473,0,13,486,624
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,527,2,18,78,98,6,12,10,371,1,0,0,0,1,7,2,0,1,20,625,10,26,661,799
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,528,5,46,259,288,22,13,13,1456,9,8,0,0,2,12,2,3,8,33,2174,2,49,2225,3075
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,529,2,12,65,116,3,6,7,408,2,4,1,0,0,4,1,0,1,5,635,0,11,646,839
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,533,2,14,109,116,10,20,4,544,3,3,0,0,0,3,1,0,0,12,839,0,22,861,1099
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,534,2,19,61,90,0,17,6,486,13,0,1,0,0,8,1,0,0,2,704,0,18,722,956
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,536,3,23,135,179,11,23,9,862,12,1,2,0,4,15,2,0,5,18,1301,0,38,1339,1746
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,537,1,12,92,71,2,7,2,347,3,1,0,0,0,3,0,0,1,6,547,0,16,563,736
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,2,239,131,434,7,16,0,463,2,12,0,0,0,0,0,0,0,0,1304,0,16,1320,1403
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,3,9,188,365,23,12,1,524,5,19,1,0,1,15,2,2,1,3,1171,0,44,1215,1658
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,2,9,77,263,4,7,2,513,11,8,3,5,4,2,1,0,2,1,912,0,23,935,1283
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,3,7,174,320,6,5,4,763,2,12,0,0,0,2,0,0,4,5,1304,0,49,1353,1837
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,7,54,296,1042,32,59,9,1580,10,38,6,5,8,24,8,3,5,29,3208,1,127,3336,4615
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,2,15,122,222,8,9,9,353,4,8,0,1,1,5,0,0,2,0,759,0,28,787,1106
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,3,14,126,375,8,9,5,508,13,119,2,0,5,7,2,0,1,6,1200,0,42,1242,1554
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,3,13,106,190,8,14,5,748,9,5,4,1,1,2,3,0,0,5,1114,0,24,1138,1508
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,2,13,76,230,7,12,3,597,4,8,4,0,0,3,1,0,2,3,963,0,19,982,1376
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,2,9,50,98,7,9,6,462,2,2,0,0,1,7,5,0,3,7,668,0,25,693,958
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,3,18,108,190,10,22,6,759,6,3,1,1,2,8,4,0,5,16,1159,0,36,1195,1613
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,2,26,99,120,6,11,2,516,4,1,2,0,0,2,4,0,1,18,812,0,23,835,1130
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,3,14,116,228,7,17,7,798,11,7,1,0,2,11,2,1,2,18,1242,0,23,1265,1141
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,3,7,100,298,5,18,15,700,6,4,3,0,0,8,2,0,1,0,1167,0,57,1224,1713
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,2,3,60,170,12,8,4,493,6,11,1,0,0,2,2,0,1,0,773,0,10,783,1145
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,4,17,143,565,24,257,248,678,6,7,1,1,3,17,4,0,1,8,1980,0,51,2031,2327
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,3,22,133,309,9,14,6,676,2,7,1,0,7,8,1,0,0,3,1198,0,28,1226,1646
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,3,29,181,299,12,13,8,713,5,6,2,0,2,5,0,0,6,5,1286,0,24,1310,1851
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,2,9,69,294,9,15,2,320,7,6,3,1,3,4,2,0,0,0,744,0,31,775,1060
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,2,6,136,252,9,7,0,308,0,5,1,0,0,2,2,0,0,2,730,0,19,749,936
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,581,3,25,247,456,18,19,3,572,8,12,2,0,1,8,6,1,4,16,1398,0,41,1439,2008
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,3,6,128,290,13,15,9,612,6,7,5,0,5,9,5,0,1,1,1112,0,40,1152,1544
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,3,24,157,356,15,14,7,650,0,11,3,2,0,1,1,0,0,1,1242,0,43,1285,1749
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,2,20,128,300,6,11,4,522,1,9,1,0,3,3,3,0,1,1,1013,0,9,1022,1376
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,2,18,85,269,9,10,5,294,2,12,2,0,4,2,5,0,2,3,722,0,29,751,1384
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,3,19,105,386,8,18,6,656,7,7,1,0,4,16,2,0,0,8,1243,0,42,1285,1739
,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,4,34,172,474,25,20,2,957,2,12,4,0,5,7,5,0,4,16,1739,0,68,1807,2405
