CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,7,APODACA,6,APODACA,2234,B,1,0,B,98,101,4,9,12,23,6,79,8,0,0,3,0,0,1,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,5,394,631,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2234,C,1,0,C01,99,96,4,11,14,24,10,102,4,0,0,0,0,0,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,7,415,631,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2235,B,1,0,B,92,80,3,4,5,16,7,83,9,0,0,0,0,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,6,339,555,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2236,B,1,0,B,69,79,0,2,7,14,10,78,6,0,0,1,0,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,2,303,493,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2236,C,1,0,C01,71,75,1,8,8,18,5,58,8,0,0,1,0,2,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,3,292,493,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2237,B,1,0,B,67,57,2,10,6,21,7,85,4,0,0,0,0,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,2,303,497,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2238,B,1,0,B,66,91,6,12,10,22,42,97,7,0,0,1,0,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,0,8,411,715,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2239,B,1,0,B,102,94,1,5,6,34,4,54,6,0,0,1,0,0,0,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,6,354,492,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2239,C,1,0,C01,113,85,1,4,6,36,6,54,3,0,0,2,0,0,0,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,2,348,491,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2240,B,1,0,B,73,95,2,15,6,17,13,52,4,0,0,0,0,3,0,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,0,5,330,580,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2240,C,1,0,C01,48,112,3,8,6,17,7,62,6,0,0,0,0,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,5,305,580,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2241,B,1,0,B,58,54,2,4,0,17,6,28,2,0,0,1,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0,4,199,324,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2242,B,1,0,B,67,113,3,7,14,15,22,66,4,0,0,0,0,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,9,380,699,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2243,B,1,0,B,53,95,2,8,5,23,11,52,1,0,0,1,0,0,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,5,284,557,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2243,C,1,0,C01,48,98,2,5,5,17,11,59,4,0,0,0,1,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0,3,287,556,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2244,B,1,0,B,32,81,2,8,8,16,14,36,4,0,0,0,0,0,0,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,0,2,248,472,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2244,C,1,0,C01,33,85,3,14,9,11,22,34,2,0,0,0,0,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0,3,241,472,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2245,B,1,0,B,49,69,8,8,5,10,9,9,3,0,0,0,1,0,46,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,0,0,217,497,ACTA CASILLA,ANULADA,JI-1682018 ,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2245,C,1,0,C01,43,65,5,8,8,12,9,42,1,0,0,1,0,0,0,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,1,257,497,ACTA CASILLA,ANULADA,JI-1682018 ,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2246,B,1,0,B,38,77,1,9,12,18,7,48,3,0,0,0,1,0,0,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,3,269,543,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2247,B,1,0,B,28,83,1,13,0,6,5,50,0,0,0,0,0,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,6,246,427,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2248,B,1,0,B,21,58,1,16,6,3,4,40,2,0,0,0,0,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,0,4,205,394,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2249,B,1,0,B,31,88,2,27,3,14,9,49,3,0,0,0,0,0,0,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,7,286,586,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2250,B,1,0,B,43,80,0,14,8,8,6,54,0,0,0,4,0,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,2,253,522,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2250,C,1,0,C01,35,79,3,12,7,12,9,51,4,0,0,1,0,0,0,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,4,262,522,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2251,B,1,0,B,44,80,0,13,5,14,12,61,3,0,0,1,0,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,3,285,501,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2251,C,1,0,C01,29,91,1,2,5,19,6,45,5,0,0,5,0,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,5,256,500,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2252,B,1,0,B,47,82,1,10,6,9,8,31,2,0,0,0,0,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,0,227,472,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2252,C,1,0,C01,28,80,2,9,10,19,7,39,4,0,0,0,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,7,234,472,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2253,B,1,0,B,86,77,4,7,9,22,7,43,3,0,0,1,1,0,0,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,5,318,462,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2253,C,1,0,C01,85,84,2,8,3,16,6,60,1,0,0,3,0,0,1,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,5,319,462,ACTA CASILLA,ANULADA,JI-1682018 ,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2254,B,1,0,B,69,63,19,18,13,29,20,108,4,0,0,3,1,0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,7,378,669,ACTA CASILLA,ANULADA,JI-1682018 ,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2255,B,1,0,B,67,109,3,8,3,17,2,30,2,0,0,0,0,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,0,9,280,419,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2255,C,1,0,C01,46,90,1,13,9,15,4,27,2,0,0,2,0,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,7,255,418,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2256,B,1,0,B,39,111,3,6,3,8,6,57,0,0,0,0,0,0,0,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0,0,319,696,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2257,B,1,0,B,76,96,1,10,8,21,3,79,2,0,0,0,0,0,0,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,0,7,370,610,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2258,B,1,0,B,30,109,3,5,10,14,6,45,2,0,0,2,0,0,1,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,1,277,575,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2258,C,1,0,C01,43,108,0,9,10,10,8,50,1,0,0,0,0,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,0,8,279,574,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2259,B,1,0,B,21,99,2,15,9,17,10,47,0,0,0,0,0,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,2,253,547,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2259,C,1,0,C01,37,112,1,6,6,11,14,43,3,0,0,0,0,0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,0,257,547,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2260,B,1,0,B,69,94,1,7,7,23,8,51,6,0,0,2,0,0,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,0,1,328,479,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2261,B,1,0,B,38,59,2,10,6,8,5,35,1,0,0,0,1,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,0,0,202,384,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2261,C,1,0,C01,26,62,1,3,7,8,3,38,3,0,0,0,0,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,0,7,201,384,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2262,B,1,0,B,35,81,4,8,3,9,5,57,4,0,0,1,1,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,0,10,272,494,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2262,C,1,0,C01,49,61,2,6,5,16,6,66,0,0,0,1,0,0,2,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0,8,267,494,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2263,B,1,0,B,67,64,0,10,4,18,4,52,5,0,0,2,0,0,0,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,1,292,484,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2263,C,1,0,C01,63,60,1,15,7,14,4,43,4,0,0,0,0,0,0,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,0,5,309,484,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2264,B,1,0,B,45,71,0,8,7,11,4,54,2,0,0,1,0,0,0,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,0,285,490,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2264,C,1,0,C01,52,52,0,14,3,8,5,46,5,0,0,0,0,0,0,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,3,283,489,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2265,B,1,0,B,45,53,0,9,4,7,5,37,5,0,0,0,0,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0,9,232,453,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2265,C,1,0,C01,16,53,1,10,7,9,16,36,2,0,0,0,0,0,0,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,0,16,230,453,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2266,B,1,0,B,36,82,1,11,10,18,22,51,1,0,0,0,0,0,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,9,307,648,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2266,C,1,0,C01,34,59,4,17,12,15,24,43,4,0,0,2,1,0,1,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,3,288,648,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2267,B,1,0,B,56,76,3,5,5,12,10,45,3,0,0,0,0,0,0,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,2,292,514,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2268,B,1,0,B,39,62,3,5,9,7,0,44,1,0,0,1,0,0,2,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,0,7,212,420,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2268,C,1,0,C01,21,75,5,9,7,9,6,40,3,0,0,0,0,0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,1,8,208,420,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2269,B,1,0,B,35,133,3,9,5,18,19,68,3,0,0,1,1,0,0,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,8,344,720,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2270,B,1,0,B,32,111,2,3,5,9,8,44,4,0,0,2,4,0,1,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,6,260,587,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2270,C,1,0,C01,31,118,2,2,8,4,8,57,3,0,0,1,0,0,1,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,9,276,587,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2271,B,1,0,B,29,135,4,9,8,6,2,66,0,0,0,0,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,8,290,528,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2272,B,1,0,B,22,83,3,2,7,8,3,24,3,0,0,1,0,0,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,1,6,178,371,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2273,B,1,0,B,43,97,2,9,0,16,1,0,0,0,0,53,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,7,257,468,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,2273,C,1,0,C01,34,85,4,11,9,7,4,56,3,0,0,0,0,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,5,240,468,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2274,B,1,0,B,31,22,10,3,8,6,1,65,8,0,0,2,0,0,0,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,7,262,681,ACTA CASILLA,ANULADA,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2274,C,1,0,C01,18,25,15,7,13,5,0,60,5,1,0,2,0,1,0,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,6,257,681,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2274,C,2,0,C02,21,33,12,10,3,0,69,1,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,4,258,680,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2274,C,3,0,C03,27,25,15,4,11,10,2,53,4,1,0,1,0,1,1,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,0,6,289,680,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,B,1,0,B,15,22,3,2,7,5,2,54,4,2,0,1,0,0,0,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,12,231,683,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,1,0,C01,18,38,8,11,0,15,0,93,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,0,0,271,683,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,2,0,C02,17,25,5,4,3,7,3,66,4,2,0,1,0,0,0,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0,5,230,683,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,3,0,C03,24,28,4,5,10,8,1,70,2,2,0,1,0,0,0,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,4,257,683,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,4,0,C04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,682,PAQUETE NO ENTREGADO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,5,0,C05,14,20,5,3,13,8,7,51,1,2,0,2,0,0,0,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,7,237,682,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2275,C,6,0,C06,9,26,8,7,12,4,1,56,3,1,0,1,0,0,1,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,8,230,682,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2276,B,1,0,B,23,19,7,4,7,12,1,61,2,1,0,2,3,0,0,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,2,253,621,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2276,C,1,0,C01,17,23,7,6,9,9,2,88,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,0,170,621,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2276,C,2,0,C02,19,23,5,2,10,10,3,78,5,2,0,0,0,0,1,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,1,7,254,620,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2277,B,1,0,B,35,34,3,5,7,5,5,49,1,2,0,0,1,0,1,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,0,6,248,568,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2277,C,1,0,C01,20,49,11,6,7,6,8,52,3,4,0,1,1,0,0,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,5,283,567,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2278,B,1,0,B,10,46,3,4,5,4,5,51,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0,9,258,560,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2278,C,1,0,C01,35,29,2,2,9,4,6,58,2,2,0,3,1,0,0,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0,6,250,559,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2278,C,2,0,C02,24,37,3,9,3,2,9,46,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,0,9,270,559,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2279,B,1,0,B,25,23,8,4,8,6,6,94,1,2,0,1,2,0,0,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,3,285,692,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2279,C,1,0,C01,29,21,10,3,9,15,6,76,2,2,0,1,1,0,2,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,6,293,692,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2280,B,1,0,B,25,35,4,2,7,5,7,73,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0,4,248,673,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2280,C,1,0,C01,24,34,8,2,0,10,9,78,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,0,267,673,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2281,B,1,0,B,26,33,6,5,11,13,12,59,4,1,0,2,0,0,0,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,0,7,284,565,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2281,C,1,0,C01,38,19,5,4,11,14,6,67,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,4,282,564,ACTA CASILLA,,,
2,19,NUEVO LEON,20,GARCIA,18,GARCIA,2282,B,1,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,529,PAQUETE NO ENTREGADO,,,
