CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM ,PT_MORENA_ES ,PT_MORENA ,PT_ES ,MORENA_ES , CAND_IND41, CAND_IND42, CAND_IND43, CAND_IND44, CAND_IND45, CAND_IND46, CAND_IND47, CAND_IND48, CAND_IND49, CAND_IND50, CAND_IND51, CAND_IND52, CAND_IND53, CAND_IND54, CAND_IND55, CAND_IND56, CAND_IND57, CAND_IND58, CAND_IND59, CAND_IND60, CAND_IND61, CAND_IND62, CAND_IND63, CAND_IND64, CAND_IND65, CAND_IND66, CAND_IND67, CAND_IND68, CAND_IND69, CAND_IND70, CAND_IND71, CAND_IND72, CAND_IND73, CAND_IND74, CAND_IND75, CAND_IND76, CAND_IND77, CAND_IND78, CAND_IND79, CAND_IND80, CAND_IND81, CAND_IND82, CAND_IND83, CAND_IND84, CAND_IND85, CAND_IND86, CAND_IND87, CAND_IND88, CAND_IND89, CAND_IND90, CAND_IND91, CAND_IND92, CAND_IND93, NUM_VOTOS_VALIDOS, NUM_VOTOS_CAN_NREG, NUM_VOTOS_NULOS, TOTAL_VOTOS, LISTA_NOMINAL
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1682,2,200,140,2,5,62,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,413,0,6,419,1332
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1683,1,30,36,0,3,21,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,3,97,374
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1684,1,112,63,1,4,26,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,0,4,212,632
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1685,2,111,120,1,8,43,3,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,3,294,1055
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1686,3,362,184,0,12,89,3,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,662,0,15,677,1583
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1687,3,350,166,4,2,82,1,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,611,0,6,617,1591
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1688,1,59,67,0,4,19,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,6,158,436
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1689,1,47,46,0,3,27,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,131,0,1,132,397
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1690,2,123,104,0,5,43,0,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,6,285,770
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1691,2,138,114,1,2,51,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,313,0,7,320,1030
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1692,1,91,69,0,3,23,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,3,189,562
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1693,1,41,64,0,3,24,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,4,137,410
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1694,1,90,77,0,2,20,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,192,0,2,194,623
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1695,1,64,57,2,3,30,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,4,163,515
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1696,1,45,44,0,2,17,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,1,111,327
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1697,2,203,158,0,2,48,1,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,419,0,9,428,1104
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1698,1,109,60,0,3,33,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0,2,211,695
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1699,1,30,19,1,3,7,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,61,206
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1162,1,39,30,1,1,24,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,1,96,393
2,19,NUEVO LEON,7,APODACA,6,APODACA,121,4,90,342,6,30,23,17,8,129,13,0,0,5,3,0,1,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,0,32,784,2402
2,19,NUEVO LEON,7,APODACA,6,APODACA,123,4,165,386,3,36,44,44,17,238,19,0,0,5,5,0,1,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,0,27,1079,2620
2,19,NUEVO LEON,7,APODACA,6,APODACA,124,6,296,641,16,47,48,55,28,344,23,0,0,11,4,0,3,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665,2,39,1706,4469
2,19,NUEVO LEON,7,APODACA,6,APODACA,125,4,88,322,10,28,31,44,24,109,7,0,0,0,1,0,1,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,0,15,721,2268
2,19,NUEVO LEON,7,APODACA,6,APODACA,128,2,53,241,1,11,13,28,19,107,8,0,0,1,1,0,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,0,15,578,1314
2,19,NUEVO LEON,7,APODACA,6,APODACA,130,10,872,1240,15,100,61,164,63,638,35,0,0,10,3,0,0,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508,0,63,3571,7375
2,19,NUEVO LEON,7,APODACA,6,APODACA,136,2,103,311,4,28,18,12,3,102,6,0,0,1,0,1,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,0,24,656,1412
2,19,NUEVO LEON,7,APODACA,6,APODACA,137,2,83,262,7,17,18,23,8,103,6,0,0,0,3,0,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,1,27,586,1294
2,19,NUEVO LEON,7,APODACA,6,APODACA,140,2,49,163,4,6,6,13,6,44,2,0,0,0,1,0,1,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,5,318,1051
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,10,638,1109,18,96,84,133,54,558,38,0,0,6,2,2,1,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992,7,34,3033,7375
2,19,NUEVO LEON,7,APODACA,6,APODACA,142,12,784,1560,35,141,112,187,144,780,42,0,0,13,11,1,1,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4303,0,62,4365,8510
2,19,NUEVO LEON,7,APODACA,6,APODACA,143,2,104,290,1,15,16,20,10,106,8,0,0,1,2,0,0,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,1,32,675,1492
2,19,NUEVO LEON,7,APODACA,6,APODACA,144,10,687,1218,15,82,67,121,48,525,39,0,0,8,2,0,5,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,0,58,3208,6858
2,19,NUEVO LEON,7,APODACA,6,APODACA,145,6,294,796,24,79,38,106,33,359,29,0,0,3,3,0,0,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,0,41,1976,3777
2,19,NUEVO LEON,7,APODACA,6,APODACA,146,4,196,396,10,34,42,43,23,202,17,0,0,3,4,0,0,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,1,61,1165,2387
2,19,NUEVO LEON,7,APODACA,6,APODACA,148,6,366,587,5,48,40,88,39,276,17,0,0,3,3,0,4,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,0,34,1628,4441
2,19,NUEVO LEON,7,APODACA,6,APODACA,2199,3,189,254,9,22,21,41,18,210,9,0,0,3,0,0,0,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867,0,13,880,1613
2,19,NUEVO LEON,7,APODACA,6,APODACA,2200,3,150,259,9,11,16,39,16,217,2,0,0,5,0,0,0,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0,4,810,1505
2,19,NUEVO LEON,7,APODACA,6,APODACA,2201,2,102,175,2,21,16,22,6,104,3,0,0,3,0,0,0,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,0,11,503,1050
2,19,NUEVO LEON,7,APODACA,6,APODACA,2202,2,200,259,13,21,27,32,10,183,8,0,0,1,1,0,0,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,1,9,838,1445
2,19,NUEVO LEON,7,APODACA,6,APODACA,2203,1,54,68,2,7,8,12,2,64,3,0,0,0,2,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,1,1,247,422
2,19,NUEVO LEON,7,APODACA,6,APODACA,2204,2,75,157,3,14,12,16,9,96,3,0,0,0,0,0,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,0,6,424,830
2,19,NUEVO LEON,7,APODACA,6,APODACA,2205,1,40,167,1,0,2,8,4,19,0,0,0,0,0,0,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,2,257,489
2,19,NUEVO LEON,7,APODACA,6,APODACA,2206,1,110,101,0,5,8,21,7,70,2,0,0,1,0,0,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,6,359,514
2,19,NUEVO LEON,7,APODACA,6,APODACA,2207,3,197,374,9,36,16,59,34,199,10,0,0,2,1,0,2,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,0,24,1087,1775
2,19,NUEVO LEON,7,APODACA,6,APODACA,2208,1,106,92,1,9,2,16,7,67,4,0,0,0,0,0,1,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,3,353,568
2,19,NUEVO LEON,7,APODACA,6,APODACA,2209,3,43,101,3,7,9,20,2,53,5,0,0,0,0,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,8,271,1530
2,19,NUEVO LEON,7,APODACA,6,APODACA,2210,2,188,226,1,23,11,63,10,139,13,0,0,1,0,0,0,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,0,8,738,1278
2,19,NUEVO LEON,7,APODACA,6,APODACA,2211,2,122,147,6,16,15,38,7,128,2,0,0,1,0,0,0,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,0,8,538,858
2,19,NUEVO LEON,7,APODACA,6,APODACA,2212,2,109,129,3,13,10,34,9,155,8,0,0,1,3,0,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,0,9,549,1055
2,19,NUEVO LEON,7,APODACA,6,APODACA,2213,2,142,148,1,18,24,31,16,171,5,0,0,4,1,0,1,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621,0,7,628,1176
2,19,NUEVO LEON,7,APODACA,6,APODACA,2214,2,143,150,3,11,4,24,9,120,5,0,0,0,0,0,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,5,540,903
2,19,NUEVO LEON,7,APODACA,6,APODACA,2215,2,39,84,4,8,9,14,9,83,11,0,0,1,0,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,9,329,1276
2,19,NUEVO LEON,7,APODACA,6,APODACA,2216,2,79,149,3,13,10,15,13,67,3,0,0,1,1,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,5,394,864
2,19,NUEVO LEON,7,APODACA,6,APODACA,2217,1,32,86,1,6,7,4,11,64,2,0,0,2,1,0,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0,2,240,458
2,19,NUEVO LEON,7,APODACA,6,APODACA,2218,1,46,90,2,14,5,25,16,83,3,0,0,0,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,7,338,703
2,19,NUEVO LEON,7,APODACA,6,APODACA,2219,2,105,177,5,14,15,37,52,124,7,0,0,0,1,0,1,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,1,10,597,1106
2,19,NUEVO LEON,7,APODACA,6,APODACA,2220,2,61,120,0,7,22,17,9,141,9,0,0,3,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,0,9,445,871
2,19,NUEVO LEON,7,APODACA,6,APODACA,2221,1,73,88,0,4,5,12,6,54,4,0,0,0,0,0,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,6,264,409
2,19,NUEVO LEON,7,APODACA,6,APODACA,2222,1,116,71,1,10,5,25,8,10,2,0,0,7,45,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,1,9,312,568
2,19,NUEVO LEON,7,APODACA,6,APODACA,2223,1,76,58,0,8,11,21,7,57,1,0,0,0,0,0,0,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,1,255,393
2,19,NUEVO LEON,7,APODACA,6,APODACA,2224,1,61,87,1,5,8,13,6,41,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,0,226,480
2,19,NUEVO LEON,7,APODACA,6,APODACA,2225,2,111,176,2,14,21,33,15,128,15,0,0,1,0,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,2,548,1015
2,19,NUEVO LEON,7,APODACA,6,APODACA,2226,2,100,145,6,5,15,44,10,124,5,0,0,4,1,0,2,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,1,3,525,871
2,19,NUEVO LEON,7,APODACA,6,APODACA,2227,2,89,183,6,14,15,20,8,99,12,0,0,0,0,0,0,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,0,8,539,968
2,19,NUEVO LEON,7,APODACA,6,APODACA,2228,2,120,245,7,22,19,23,13,155,11,0,0,0,0,0,0,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,0,11,702,1321
2,19,NUEVO LEON,7,APODACA,6,APODACA,2229,2,96,194,1,15,13,29,10,109,9,0,0,1,0,0,0,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,0,10,550,908
2,19,NUEVO LEON,7,APODACA,6,APODACA,2230,2,188,196,7,31,15,33,10,222,8,0,0,3,1,0,2,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,0,12,773,1346
2,19,NUEVO LEON,7,APODACA,6,APODACA,2231,1,70,65,4,17,15,17,8,85,2,0,0,1,0,0,1,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,5,355,579
2,19,NUEVO LEON,7,APODACA,6,APODACA,2232,1,34,96,2,13,6,11,1,66,0,0,0,1,0,1,1,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,0,273,522
2,19,NUEVO LEON,7,APODACA,6,APODACA,2233,2,78,121,0,13,11,14,9,107,7,0,0,1,1,0,0,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,0,4,422,812
2,19,NUEVO LEON,7,APODACA,6,APODACA,2234,2,197,197,8,20,26,47,16,181,12,0,0,3,0,0,1,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,0,12,809,1262
2,19,NUEVO LEON,7,APODACA,6,APODACA,2235,1,92,80,3,4,5,16,7,83,9,0,0,0,0,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,6,339,555
2,19,NUEVO LEON,7,APODACA,6,APODACA,2236,2,140,154,1,10,15,32,15,136,14,0,0,2,0,2,0,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,0,5,595,986
2,19,NUEVO LEON,7,APODACA,6,APODACA,2237,1,67,57,2,10,6,21,7,85,4,0,0,0,0,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,2,303,497
2,19,NUEVO LEON,7,APODACA,6,APODACA,2238,1,66,91,6,12,10,22,42,97,7,0,0,1,0,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,0,8,411,715
2,19,NUEVO LEON,7,APODACA,6,APODACA,2239,2,215,179,2,9,12,70,10,108,9,0,0,3,0,0,0,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,0,8,702,983
2,19,NUEVO LEON,7,APODACA,6,APODACA,2240,2,121,207,5,23,12,34,20,114,10,0,0,0,0,3,0,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,10,635,1160
2,19,NUEVO LEON,7,APODACA,6,APODACA,2241,1,58,54,2,4,0,17,6,28,2,0,0,1,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0,4,199,324
2,19,NUEVO LEON,7,APODACA,6,APODACA,2242,1,67,113,3,7,14,15,22,66,4,0,0,0,0,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,9,380,699
2,19,NUEVO LEON,7,APODACA,6,APODACA,2243,2,101,193,4,13,10,40,22,111,5,0,0,1,1,0,0,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,0,8,571,1113
2,19,NUEVO LEON,7,APODACA,6,APODACA,2244,2,65,166,5,22,17,27,36,70,6,0,0,0,0,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,0,5,489,944
2,19,NUEVO LEON,7,APODACA,6,APODACA,2245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,994
2,19,NUEVO LEON,7,APODACA,6,APODACA,2246,1,38,77,1,9,12,18,7,48,3,0,0,0,1,0,0,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,3,269,543
2,19,NUEVO LEON,7,APODACA,6,APODACA,2247,1,28,83,1,13,0,6,5,50,0,0,0,0,0,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,6,246,427
2,19,NUEVO LEON,7,APODACA,6,APODACA,2248,1,21,58,1,16,6,3,4,40,2,0,0,0,0,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,0,4,205,394
2,19,NUEVO LEON,7,APODACA,6,APODACA,2249,1,31,88,2,27,3,14,9,49,3,0,0,0,0,0,0,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,7,286,586
2,19,NUEVO LEON,7,APODACA,6,APODACA,2250,2,78,159,3,26,15,20,15,105,4,0,0,5,0,0,0,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0,6,515,1044
2,19,NUEVO LEON,7,APODACA,6,APODACA,2251,2,73,171,1,15,10,33,18,106,8,0,0,6,0,0,0,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,8,541,1001
2,19,NUEVO LEON,7,APODACA,6,APODACA,2252,2,75,162,3,19,16,28,15,70,6,0,0,0,0,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0,7,461,944
2,19,NUEVO LEON,7,APODACA,6,APODACA,2253,2,86,77,4,7,9,22,7,43,3,0,0,1,1,0,0,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,5,318,924
2,19,NUEVO LEON,7,APODACA,6,APODACA,2254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,669
2,19,NUEVO LEON,7,APODACA,6,APODACA,2255,2,113,199,4,21,12,32,6,57,4,0,0,2,0,0,0,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0,16,535,837
2,19,NUEVO LEON,7,APODACA,6,APODACA,2256,1,39,111,3,6,3,8,6,57,0,0,0,0,0,0,0,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0,0,319,696
2,19,NUEVO LEON,7,APODACA,6,APODACA,2257,1,76,96,1,10,8,21,3,79,2,0,0,0,0,0,0,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,0,7,370,610
2,19,NUEVO LEON,7,APODACA,6,APODACA,2258,2,73,217,3,14,20,24,14,95,3,0,0,2,0,0,1,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,0,9,556,1149
2,19,NUEVO LEON,7,APODACA,6,APODACA,2259,2,58,211,3,21,15,28,24,90,3,0,0,0,0,0,0,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,0,2,510,1094
2,19,NUEVO LEON,7,APODACA,6,APODACA,2260,1,69,94,1,7,7,23,8,51,6,0,0,2,0,0,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,0,1,328,479
2,19,NUEVO LEON,7,APODACA,6,APODACA,2261,2,64,121,3,13,13,16,8,73,4,0,0,0,1,0,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,7,403,768
2,19,NUEVO LEON,7,APODACA,6,APODACA,2262,2,84,142,6,14,8,25,11,123,4,0,0,2,1,0,2,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,0,18,539,988
2,19,NUEVO LEON,7,APODACA,6,APODACA,2263,2,130,124,1,25,11,32,8,95,9,0,0,2,0,0,0,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0,6,601,968
2,19,NUEVO LEON,7,APODACA,6,APODACA,2264,2,97,123,0,22,10,19,9,100,7,0,0,1,0,0,0,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,0,3,568,979
2,19,NUEVO LEON,7,APODACA,6,APODACA,2265,2,61,106,1,19,11,16,21,73,7,0,0,0,0,0,0,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,25,462,906
2,19,NUEVO LEON,7,APODACA,6,APODACA,2266,2,70,141,5,28,22,33,46,94,5,0,0,2,1,0,1,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,0,12,595,1296
2,19,NUEVO LEON,7,APODACA,6,APODACA,2267,1,56,76,3,5,5,12,10,45,3,0,0,0,0,0,0,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,2,292,514
2,19,NUEVO LEON,7,APODACA,6,APODACA,2268,2,60,137,8,14,16,16,6,84,4,0,0,1,0,0,2,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,1,15,420,840
2,19,NUEVO LEON,7,APODACA,6,APODACA,2269,1,35,133,3,9,5,18,19,68,3,0,0,1,1,0,0,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,8,344,720
