DTTO. LOCAL,CVE,MUNICIPIO,Sección,Casillas,PAN,PRI,PRD,PT,PVEM,CD,PSN,PAS,PAC,COALICION,Nulos,No Registrados,TOTAL
14,46,Jiquipilas,647,B,62,114,0,44,0,0,0,0,0,137,8,0,365
14,46,Jiquipilas,647,CA,76,91,0,48,0,0,0,0,0,146,7,0,368
14,46,Jiquipilas,648,B,27,88,0,8,0,0,0,0,0,102,13,0,238
14,46,Jiquipilas,648,CA,36,86,0,13,0,0,0,0,0,109,9,0,253
14,46,Jiquipilas,649,B,45,82,0,79,0,0,0,0,0,55,6,0,267
14,46,Jiquipilas,649,CA,16,89,0,94,0,0,0,0,0,43,14,0,256
14,46,Jiquipilas,650,B,61,32,0,50,0,0,0,0,0,102,8,0,253
14,46,Jiquipilas,650,CA,44,57,0,40,0,0,0,0,0,87,10,0,238
14,46,Jiquipilas,651,B,19,15,0,206,0,0,0,0,0,170,14,0,424
14,46,Jiquipilas,651,CA,14,22,0,229,0,0,0,0,0,150,22,4,441
14,46,Jiquipilas,652,B,23,45,0,83,0,0,0,0,0,66,18,0,235
14,46,Jiquipilas,652,CA,23,56,0,66,0,0,0,0,0,88,18,0,251
14,46,Jiquipilas,652,X1,26,40,0,44,0,0,0,0,0,63,15,0,188
14,46,Jiquipilas,653,B,73,36,0,131,0,0,0,0,0,95,2,0,337
14,46,Jiquipilas,653,X1,5,66,0,35,0,0,0,0,0,108,6,0,220
14,46,Jiquipilas,654,B,43,48,0,101,0,0,0,0,0,72,13,0,277
14,46,Jiquipilas,654,CA,29,23,0,125,0,0,0,0,0,111,13,0,301
14,46,Jiquipilas,655,B,132,18,0,47,0,0,0,0,0,32,12,0,241
14,46,Jiquipilas,655,CA,112,23,0,75,0,0,0,0,0,30,11,0,251
14,46,Jiquipilas,656,B,53,51,0,99,0,0,0,0,0,50,9,0,262
14,46,Jiquipilas,656,X1,9,7,0,13,0,0,0,0,0,19,5,0,53
14,46,Jiquipilas,657,B,39,18,0,52,0,0,0,0,0,85,8,0,202
14,46,Jiquipilas,657,CA,35,21,0,69,0,0,0,0,0,88,9,0,222
14,46,Jiquipilas,658,B,7,105,0,69,0,0,0,0,0,63,8,0,252
14,46,Jiquipilas,658,CA,16,122,0,65,0,0,0,0,0,76,9,0,288
14,46,Jiquipilas,659,B,7,8,0,86,0,0,0,0,0,63,13,0,177
14,46,Jiquipilas,659,CA,8,11,0,91,0,0,0,0,0,79,7,0,196
14,46,Jiquipilas,660,B,7,28,0,90,0,0,0,0,0,35,7,4,171
14,46,Jiquipilas,660,CA,8,27,0,79,0,0,0,0,0,23,15,0,152
14,46,Jiquipilas,661,B,17,17,0,87,0,0,0,0,0,63,4,0,188
14,46,Jiquipilas,661,X1,11,35,0,44,0,0,0,0,0,154,13,0,257
,,,,,,,,,,,,,,,,,
11,47,Jitotol,662,B,5,109,230,3,72,0,0,0,0,,12,0,431
11,47,Jitotol,662,CA,7,79,226,5,62,0,0,0,0,,10,0,389
11,47,Jitotol,663,B,20,180,274,15,29,0,0,0,0,,15,0,533
11,47,Jitotol,663,CA,7,250,231,21,20,0,0,0,0,,10,0,539
11,47,Jitotol,664,B,0,196,281,1,71,0,0,0,0,,0,0,549
11,47,Jitotol,664,X1,0,10,110,0,2,0,0,0,0,,0,0,122
11,47,Jitotol,665,B,1,30,318,17,3,0,0,0,0,,1,0,370
11,47,Jitotol,666,B,3,110,168,23,15,0,0,0,0,,0,0,319
11,47,Jitotol,666,CA,1,178,128,14,19,0,0,0,0,,8,0,348
11,47,Jitotol,667,B,3,291,84,3,17,0,0,0,0,,16,0,414
11,47,Jitotol,667,CA,3,296,103,4,12,0,0,0,0,,12,0,430
11,47,Jitotol,667,X1,0,48,282,8,7,0,0,0,0,,14,0,359
11,47,Jitotol,668,B,1,77,120,1,6,0,0,0,0,,6,0,211
11,47,Jitotol,668,X1,10,10,24,11,35,0,0,0,0,,5,0,95
,,,,,,,,,,,,,,,,,
12,48,Juarez,669,B,73,121,58,0,0,14,0,87,0,32,15,0,400
12,48,Juarez,669,CA,68,144,55,0,0,14,0,88,0,25,6,0,400
12,48,Juarez,670,B,120,150,78,0,0,15,0,52,0,47,13,0,475
12,48,Juarez,670,CA,91,155,54,0,0,22,0,66,0,40,23,0,451
12,48,Juarez,671,B,85,172,72,0,0,13,0,73,0,38,14,0,467
12,48,Juarez,671,CA,68,186,66,0,0,9,0,83,0,31,9,0,452
12,48,Juarez,672,B,38,135,30,0,0,5,0,134,0,39,8,0,389
12,48,Juarez,672,X1,18,111,9,0,0,1,0,171,0,68,12,0,390
12,48,Juarez,673,B,57,42,29,0,0,2,0,116,0,10,7,0,263
12,48,Juarez,673,CA,34,58,29,0,0,3,0,88,0,21,14,0,247
12,48,Juarez,674,B,52,161,31,0,0,5,0,107,0,25,37,0,418
12,48,Juarez,674,X1,85,67,44,0,0,1,0,1,0,11,3,0,212
12,48,Juarez,675,B,15,62,25,0,0,0,0,63,0,8,11,0,184
12,48,Juarez,676,B,77,74,27,0,0,2,0,101,0,6,9,0,296
12,48,Juarez,676,CA,42,88,22,0,0,5,0,102,0,15,8,0,282
12,48,Juarez,677,B,49,146,16,0,0,12,0,83,0,17,7,0,330
12,48,Juarez,678,B,14,69,13,0,0,2,0,135,0,23,7,0,263
12,48,Juarez,678,X1,41,67,11,0,0,10,0,106,0,7,0,0,242
12,48,Juarez,679,B,44,105,32,0,0,4,0,29,0,19,12,0,245
12,48,Juarez,679,CA,46,85,27,0,0,7,0,41,0,35,13,0,254
12,48,Juarez,680,B,74,163,27,0,0,3,0,142,0,44,33,0,486
12,48,Juarez,681,B,102,149,46,0,0,4,0,143,0,22,13,0,479
,,,,,,,,,,,,,,,,,
22,49,Larrainzar,682,B,57,218,0,0,0,0,0,0,0,,11,0,286
22,49,Larrainzar,682,CA,47,236,0,0,0,0,0,0,0,,18,0,301
22,49,Larrainzar,683,B,27,145,0,0,0,0,0,0,0,,4,0,176
22,49,Larrainzar,683,CA,30,112,0,0,0,0,0,0,0,,5,0,147
22,49,Larrainzar,683,X1,82,115,0,0,0,0,0,0,0,,6,0,203
22,49,Larrainzar,684,B,22,211,0,0,0,0,0,0,0,,5,0,238
22,49,Larrainzar,684,X1,11,202,0,0,0,0,0,0,0,,0,0,213
22,49,Larrainzar,685,X1,7,54,0,0,0,0,0,0,0,,1,0,62
22,49,Larrainzar,686,B,0,136,0,0,0,0,0,0,0,,0,0,136
22,49,Larrainzar,686,X1,10,299,0,0,0,0,0,0,0,,7,0,316
22,49,Larrainzar,687,B,32,214,0,0,0,0,0,0,0,,3,0,249
22,49,Larrainzar,687,CA,29,226,0,0,0,0,0,0,0,,4,0,259
22,49,Larrainzar,688,B,60,232,0,0,0,0,0,0,0,,15,0,307
22,49,Larrainzar,689,B,7,155,0,0,0,0,0,0,0,,1,0,163
22,49,Larrainzar,689,CA,8,177,0,0,0,0,0,0,0,,8,0,193
22,49,Larrainzar,689,X1,32,117,0,0,0,0,0,0,0,,0,0,149
22,49,Larrainzar,690,B,1,356,0,0,0,0,0,0,0,,6,0,363
22,49,Larrainzar,690,CA,13,328,0,0,0,0,0,0,0,,12,0,353
22,49,Larrainzar,691,B,9,153,0,0,0,0,0,0,0,,6,0,168
22,49,Larrainzar,691,X1,12,246,0,0,0,0,0,0,0,,6,0,264
,,,,,,,,,,,,,,,,,
9,50,La Libertad,692,B,197,85,40,0,0,0,0,0,0,,6,0,328
9,50,La Libertad,693,B,154,95,53,0,0,0,0,0,0,,11,0,313
9,50,La Libertad,693,CA,164,121,42,0,0,0,0,0,0,,5,0,332
9,50,La Libertad,694,B,217,242,87,0,0,0,0,0,0,,12,0,558
9,50,La Libertad,695,B,224,204,57,0,0,0,0,0,0,,14,0,499
9,50,La Libertad,696,B,255,213,45,0,0,0,0,0,0,,6,0,519
9,50,La Libertad,696,X1,208,158,10,0,0,0,0,0,0,,7,0,383
,,,,,,,,,,,,,,,,,
15,51,Mapastepec,697,B,30,144,52,0,15,0,0,6,0,,3,0,250
15,51,Mapastepec,697,CA,44,145,61,0,12,0,0,6,0,,3,0,271
15,51,Mapastepec,697,CB,49,117,42,0,11,0,0,4,0,,5,0,228
15,51,Mapastepec,698,B,40,177,101,0,33,0,0,5,0,,4,0,360
15,51,Mapastepec,698,CA,42,147,104,0,36,0,0,3,0,,3,0,335
15,51,Mapastepec,699,B,42,166,44,0,26,0,0,12,0,,6,0,296
15,51,Mapastepec,699,CA,60,132,54,0,34,0,0,7,0,,8,0,295
15,51,Mapastepec,700,B,55,150,40,0,63,0,0,15,0,,9,0,332
15,51,Mapastepec,700,CA,92,146,55,0,44,0,0,23,0,,7,0,367
15,51,Mapastepec,701,B,133,54,23,0,95,0,0,1,0,,7,0,313
15,51,Mapastepec,701,CA,150,74,36,0,54,0,0,4,0,,11,0,329
15,51,Mapastepec,702,B,111,47,25,0,38,0,0,1,0,,2,0,224
15,51,Mapastepec,702,CA,89,58,33,0,45,0,0,1,0,,5,0,231
15,51,Mapastepec,703,B,117,53,31,0,35,0,0,4,0,,10,0,250
15,51,Mapastepec,703,CA,122,54,32,0,32,0,0,5,0,,2,0,247
15,51,Mapastepec,704,B,126,61,34,0,31,0,0,3,0,,5,0,260
15,51,Mapastepec,704,CA,113,83,44,0,28,0,0,5,0,,3,0,276
15,51,Mapastepec,705,B,32,174,42,0,4,0,0,6,0,,15,0,273
15,51,Mapastepec,705,CA,37,175,31,0,4,0,0,5,0,,7,0,259
15,51,Mapastepec,706,B,35,120,5,0,62,0,0,4,0,,6,6,238
15,51,Mapastepec,706,CA,37,110,5,0,45,0,0,9,0,,13,219,438
15,51,Mapastepec,706,X1,8,53,69,0,3,0,0,2,0,,7,0,142
15,51,Mapastepec,706,X2,18,42,75,0,6,0,0,2,0,,4,0,147
15,51,Mapastepec,707,B,68,66,13,0,5,0,0,4,0,,6,0,162
15,51,Mapastepec,708,B,71,63,114,0,1,0,0,2,0,,9,0,260
15,51,Mapastepec,708,CA,51,85,125,0,5,0,0,5,0,,8,0,279
15,51,Mapastepec,709,B,138,51,75,0,3,0,0,3,0,,12,0,282
15,51,Mapastepec,709,X1,56,75,3,0,29,0,0,14,0,,17,0,194
15,51,Mapastepec,710,B,96,73,20,0,15,0,0,3,0,,6,0,213
15,51,Mapastepec,710,CA,87,67,10,0,19,0,0,7,0,,8,0,198
15,51,Mapastepec,711,B,53,56,7,0,13,0,0,2,0,,4,0,135
15,51,Mapastepec,712,B,126,92,44,0,10,0,0,2,0,,5,0,279
15,51,Mapastepec,712,CA,74,84,48,0,13,0,0,6,0,,31,0,256
15,51,Mapastepec,713,B,55,71,27,0,23,0,0,2,0,,5,0,183
15,51,Mapastepec,713,CA,54,72,33,0,28,0,0,0,0,,6,0,193
15,51,Mapastepec,713,X1,46,128,33,0,20,0,0,15,0,,15,0,257
15,51,Mapastepec,714,B,56,141,26,0,20,0,0,3,0,,0,0,246
15,51,Mapastepec,714,CA,51,140,31,0,24,0,0,4,0,,10,0,260
15,51,Mapastepec,714,CB,57,157,27,0,19,0,0,3,0,,12,0,275
15,51,Mapastepec,715,B,55,102,19,0,2,0,0,6,0,,19,0,203
15,51,Mapastepec,715,CA,56,138,19,0,9,0,0,6,0,,7,0,235
15,51,Mapastepec,716,B,44,124,71,0,12,0,0,0,0,,9,0,260
15,51,Mapastepec,716,CA,44,93,81,0,15,0,0,2,0,,10,0,245
15,51,Mapastepec,717,B,65,175,44,0,16,0,0,13,0,,15,0,328
15,51,Mapastepec,717,X1,1,100,8,0,4,0,0,1,0,,3,0,117
,,,,,,,,,,,,,,,,,
20,52,Las Margaritas,718,B,8,154,200,30,0,0,0,10,0,,11,0,413
20,52,Las Margaritas,718,CA,12,137,212,26,0,0,0,3,0,,20,0,410
20,52,Las Margaritas,719,B,5,125,197,44,0,0,0,6,0,,13,0,390
20,52,Las Margaritas,719,CA,5,140,180,48,0,0,0,3,0,,7,0,383
20,52,Las Margaritas,719,CB,11,135,182,41,0,0,0,7,0,,10,0,386
20,52,Las Margaritas,720,B,6,153,158,21,0,0,0,13,0,,19,0,370
20,52,Las Margaritas,720,CA,5,162,141,51,0,0,0,14,0,,13,0,386
20,52,Las Margaritas,720,CB,8,140,172,34,0,0,0,14,0,,9,0,377
20,52,Las Margaritas,721,B,6,91,179,72,0,0,0,25,0,,4,0,377
20,52,Las Margaritas,721,CA,4,110,160,52,0,0,0,15,0,,16,0,357
20,52,Las Margaritas,721,CB,11,108,197,52,0,0,0,12,0,,2,0,382
20,52,Las Margaritas,722,B,2,185,105,63,0,0,0,8,0,,4,0,367
20,52,Las Margaritas,722,CA,6,166,109,66,0,0,0,4,0,,8,0,359
20,52,Las Margaritas,723,B,4,436,12,34,0,0,0,57,0,,41,0,584
20,52,Las Margaritas,723,CA,5,393,38,25,0,0,0,52,0,,47,0,560
20,52,Las Margaritas,724,B,1,16,205,101,0,0,0,2,0,,2,0,327
20,52,Las Margaritas,724,CA,1,6,270,99,0,0,0,0,0,,0,0,376
20,52,Las Margaritas,724,X1,1,305,18,185,0,0,0,12,0,,40,0,561
20,52,Las Margaritas,725,B,0,3,161,59,0,0,0,2,0,,17,0,242
20,52,Las Margaritas,725,CA,2,6,157,70,0,0,0,4,0,,15,0,254
20,52,Las Margaritas,725,X1,2,27,363,190,0,0,0,7,0,,8,0,597
20,52,Las Margaritas,726,B,3,27,21,152,0,0,0,4,0,,15,0,222
20,52,Las Margaritas,726,X1,1,1,106,43,0,0,0,1,0,,17,0,169
20,52,Las Margaritas,727,B,1,94,208,12,0,0,0,8,0,,6,0,329
20,52,Las Margaritas,731,B,1,101,101,84,0,0,0,5,0,,18,0,310
20,52,Las Margaritas,731,CA,3,55,45,8,0,0,0,2,0,,6,0,119
20,52,Las Margaritas,732,B,2,65,315,42,0,0,0,6,0,,19,0,449
20,52,Las Margaritas,732,X1,0,52,122,101,0,0,0,3,0,,19,0,297
20,52,Las Margaritas,733,B,0,53,44,282,0,0,0,6,0,,26,0,411
20,52,Las Margaritas,733,CA,1,76,38,241,0,0,0,7,0,,0,0,363
20,52,Las Margaritas,733,X1,2,48,107,110,0,0,0,6,0,,35,0,308
20,52,Las Margaritas,734,B,1,22,64,144,0,0,0,2,0,,20,0,253
20,52,Las Margaritas,734,CA,2,18,25,223,0,0,0,0,0,,20,0,288
20,52,Las Margaritas,734,CB,0,28,61,133,0,0,0,1,0,,48,0,271
20,52,Las Margaritas,735,B,2,121,269,59,0,0,0,9,0,,12,0,472
20,52,Las Margaritas,735,CA,0,94,184,24,0,0,0,4,0,,162,0,468
20,52,Las Margaritas,736,B,1,28,241,59,0,0,0,2,0,,2,0,333
20,52,Las Margaritas,736,CA,1,73,181,46,0,0,0,4,0,,3,0,308
20,52,Las Margaritas,736,X1,0,26,262,155,0,0,0,5,0,,12,0,460
20,52,Las Margaritas,737,B,2,163,187,16,0,0,0,1,0,,20,0,389
20,52,Las Margaritas,737,CA,1,133,255,9,0,0,0,1,0,,0,0,399
20,52,Las Margaritas,737,X1,1,7,172,43,0,0,0,1,0,,5,0,229
20,52,Las Margaritas,738,B,1,12,213,27,0,0,0,1,0,,7,0,261
20,52,Las Margaritas,738,CA,0,13,244,51,0,0,0,1,0,,6,0,315
20,52,Las Margaritas,739,B,4,18,224,175,0,0,0,24,0,,15,0,460
20,52,Las Margaritas,739,X1,1,12,365,12,0,0,0,17,0,,6,0,413
20,52,Las Margaritas,740,B,4,158,168,71,0,0,0,4,0,,16,0,421
20,52,Las Margaritas,740,CA,4,226,152,40,0,0,0,2,0,,0,0,424
20,52,Las Margaritas,741,B,20,171,258,14,0,0,0,1,0,,8,0,472
20,52,Las Margaritas,741,CA,13,137,328,10,0,0,0,3,0,,10,0,501
20,52,Las Margaritas,742,B,4,42,339,95,0,0,0,4,0,,22,0,506
20,52,Las Margaritas,742,X1,2,7,50,74,0,0,0,6,0,,0,0,139
20,52,Las Margaritas,743,B,0,21,119,111,0,0,0,0,0,,5,0,256
20,52,Las Margaritas,743,CA,0,24,120,121,0,0,0,1,0,,5,0,271
20,52,Las Margaritas,743,X1,0,298,14,8,0,0,0,6,0,,15,0,341
20,52,Las Margaritas,744,B,1,17,26,4,0,0,0,16,0,,5,0,69
20,52,Las Margaritas,744,CA,5,42,24,3,0,0,0,38,0,,0,0,112
20,52,Las Margaritas,745,B,1,9,6,9,0,0,0,16,0,,5,0,46
20,52,Las Margaritas,745,CA,1,47,4,3,0,0,0,16,0,,10,0,81
20,52,Las Margaritas,748,B,3,8,5,64,0,0,0,2,0,,6,0,88
20,52,Las Margaritas,749,B,2,60,82,52,0,0,0,62,0,,11,0,269
20,52,Las Margaritas,749,X1,6,95,160,19,0,0,0,44,0,,14,0,338
20,52,Las Margaritas,750,B,4,193,102,86,0,0,0,31,0,,36,0,452
20,52,Las Margaritas,750,X1,1,60,27,1,0,0,0,23,0,,4,0,116
20,52,Las Margaritas,751,B,4,126,72,49,0,0,0,1,0,,5,0,257
20,52,Las Margaritas,751,CA,4,137,71,41,0,0,0,9,0,,5,0,267
20,52,Las Margaritas,751,X1,1,128,88,39,0,0,0,3,0,,19,0,278
20,52,Las Margaritas,752,B,0,112,113,20,0,0,0,25,0,,15,0,285
20,52,Las Margaritas,752,X1,0,47,75,1,0,0,0,2,0,,12,0,137
20,52,Las Margaritas,753,B,4,41,111,67,0,0,0,77,0,,27,0,327
20,52,Las Margaritas,754,B,0,27,152,25,0,0,0,61,0,,6,0,271
20,52,Las Margaritas,755,B,1,58,133,17,0,0,0,17,0,,5,0,231
20,52,Las Margaritas,757,X1,6,18,82,2,0,0,0,18,0,,6,0,132
20,52,Las Margaritas,759,B,5,133,155,73,0,0,0,55,0,,19,0,440
,,,,,,,,,,,,,,,,,
17,53,Mazapa de Madero,760,B,4,176,219,0,0,0,0,0,0,,2,0,401
17,53,Mazapa de Madero,760,CA,3,186,213,0,0,0,0,0,0,,1,0,403
17,53,Mazapa de Madero,761,B,2,240,103,0,0,0,0,0,0,,0,0,345
17,53,Mazapa de Madero,762,B,50,124,153,0,0,0,0,0,0,,2,0,329
17,53,Mazapa de Madero,762,X1,0,19,192,0,0,0,0,0,0,,0,0,211
17,53,Mazapa de Madero,763,B,2,50,181,0,0,0,0,0,0,,5,0,238
17,53,Mazapa de Madero,763,X1,8,145,82,0,0,0,0,0,0,,4,0,239
17,53,Mazapa de Madero,764,B,15,236,116,0,0,0,0,0,0,,8,0,375
,,,,,,,,,,,,,,,,,
16,54,Mazatan,765,B,9,99,253,0,0,0,0,8,0,,9,0,378
16,54,Mazatan,765,CA,9,102,262,0,0,0,0,7,0,,3,0,383
16,54,Mazatan,765,CB,7,111,261,0,0,0,0,9,0,,6,0,394
16,54,Mazatan,766,B,22,117,190,0,0,0,0,8,0,,3,0,340
16,54,Mazatan,766,CA,7,128,198,0,0,0,0,11,0,,3,0,347
16,54,Mazatan,766,CB,7,138,199,0,0,0,0,11,0,,2,0,357
16,54,Mazatan,767,B,22,101,177,0,0,0,0,13,0,,6,0,319
16,54,Mazatan,767,CA,37,99,154,0,0,0,0,12,0,,4,0,306
16,54,Mazatan,767,CB,35,107,171,0,0,0,0,12,0,,12,0,337
16,54,Mazatan,768,B,18,77,84,0,0,0,0,7,0,,10,0,196
16,54,Mazatan,769,B,26,74,160,0,0,0,0,5,0,,6,0,271
16,54,Mazatan,769,CA,18,101,119,0,0,0,0,1,0,,6,0,245
16,54,Mazatan,770,B,4,198,256,0,0,0,0,6,0,,5,0,469
16,54,Mazatan,771,B,8,85,232,0,0,0,0,2,0,,3,0,330
16,54,Mazatan,772,B,11,137,109,0,0,0,0,1,0,,4,0,262
16,54,Mazatan,772,CA,25,107,128,0,0,0,0,3,0,,1,0,264
16,54,Mazatan,772,X1,21,105,33,0,0,0,0,3,0,,0,0,162
16,54,Mazatan,773,B,24,188,170,0,0,0,0,9,0,,11,0,402
16,54,Mazatan,773,CA,7,170,213,0,0,0,0,3,0,,6,0,399
16,54,Mazatan,774,B,6,171,222,0,0,0,0,3,0,,8,0,410
16,54,Mazatan,774,CA,8,163,212,0,0,0,0,3,0,,5,0,391
16,54,Mazatan,775,B,4,111,134,0,0,0,0,7,0,,8,0,264
16,54,Mazatan,776,B,28,146,236,0,0,0,0,2,0,,7,0,419
16,54,Mazatan,777,B,18,145,188,0,0,0,0,4,0,,4,0,359
16,54,Mazatan,777,X1,20,49,40,0,0,0,0,25,0,,3,0,137
16,54,Mazatan,778,B,78,231,122,0,0,0,0,5,0,,12,7,455
16,54,Mazatan,779,B,76,54,13,0,0,0,0,0,0,,2,0,145
16,54,Mazatan,779,X1,2,33,51,0,0,0,0,3,0,,2,0,91
,,,,,,,,,,,,,,,,,
24,55,Metapa de Dominguez,780,B,126,121,44,149,0,0,0,9,0,,24,0,473
24,55,Metapa de Dominguez,780,CA,146,105,53,123,0,0,0,7,0,,18,0,452
24,55,Metapa de Dominguez,780,CB,156,117,39,105,0,0,0,15,0,,25,0,457
24,55,Metapa de Dominguez,781,B,149,85,31,119,0,0,0,4,0,,18,0,406
24,55,Metapa de Dominguez,781,CA,163,88,33,113,0,0,0,10,0,,18,0,425
,,,,,,,,,,,,,,,,,
22,56,Mitontic,782,B,54,115,9,0,0,0,0,0,0,,12,0,190
22,56,Mitontic,783,B,100,127,3,0,0,0,0,0,0,,29,0,259
22,56,Mitontic,784,B,49,173,14,0,0,0,0,0,0,,17,0,253
22,56,Mitontic,784,CA,54,161,13,0,0,0,0,0,0,,24,0,252
22,56,Mitontic,785,B,42,129,31,0,0,0,0,0,0,,18,0,220
22,56,Mitontic,785,CA,45,109,29,0,0,0,0,0,0,,32,0,215
22,56,Mitontic,786,B,25,184,4,0,0,0,0,0,0,,18,0,231
22,56,Mitontic,786,CA,24,183,1,0,0,0,0,0,0,,29,0,237
,,,,,,,,,,,,,,,,,
17,57,Motozintla,787,B,45,70,47,7,1,12,0,1,0,,8,0,191
17,57,Motozintla,787,CA,54,67,50,7,2,9,0,2,0,,3,0,194
17,57,Motozintla,788,B,81,113,48,14,0,3,0,0,0,,4,0,263
17,57,Motozintla,788,CA,66,113,45,20,0,5,0,3,0,,2,0,254
17,57,Motozintla,789,B,67,96,43,12,0,8,0,6,0,,8,0,240
17,57,Motozintla,789,CA,87,95,34,12,0,14,0,4,0,,1,0,247
17,57,Motozintla,789,CB,76,90,44,12,0,7,0,7,0,,12,0,248
17,57,Motozintla,790,B,58,69,33,32,0,10,0,0,0,,10,0,212
17,57,Motozintla,790,CA,52,59,31,23,0,11,0,1,0,,3,0,180
17,57,Motozintla,790,CB,62,90,38,33,0,8,0,1,0,,4,0,236
17,57,Motozintla,791,B,46,110,34,28,1,8,0,2,0,,8,0,237
17,57,Motozintla,791,CA,53,90,43,18,1,19,0,0,0,,22,0,246
17,57,Motozintla,792,B,56,65,86,29,1,5,0,7,0,,3,0,252
17,57,Motozintla,792,CA,62,76,74,8,0,5,0,2,0,,7,0,234
17,57,Motozintla,792,CB,55,55,95,14,5,5,0,3,0,,3,0,235
17,57,Motozintla,793,B,55,72,25,24,3,8,0,3,0,,0,0,190
17,57,Motozintla,793,CA,57,72,43,35,1,14,0,0,0,,6,0,228
17,57,Motozintla,793,CB,58,95,46,27,1,3,0,0,0,,23,0,253
17,57,Motozintla,794,B,60,105,61,24,6,16,0,1,0,,7,0,280
17,57,Motozintla,794,CA,47,114,76,22,2,1,0,2,0,,8,0,272
17,57,Motozintla,795,B,2,115,49,2,0,1,0,0,0,,8,0,177
17,57,Motozintla,795,X1,21,52,121,5,0,2,0,0,0,,14,0,215
17,57,Motozintla,796,B,23,98,36,42,0,1,0,5,0,,7,0,212
17,57,Motozintla,796,CA,15,101,31,25,0,0,0,2,0,,8,0,182
17,57,Motozintla,797,B,31,119,93,48,1,4,0,1,0,,18,3,318
17,57,Motozintla,797,CA,41,106,104,32,0,2,0,1,0,,20,0,306
17,57,Motozintla,798,B,56,76,93,4,0,3,0,0,0,,24,0,256
17,57,Motozintla,798,CA,61,73,99,5,0,0,0,1,0,,8,2,249
17,57,Motozintla,799,B,24,151,244,10,2,2,0,0,0,,11,0,444
17,57,Motozintla,799,X1,1,73,28,2,0,17,0,0,0,,5,0,126
17,57,Motozintla,800,B,63,58,50,7,0,0,0,1,0,,5,0,184
17,57,Motozintla,801,B,43,189,63,7,1,1,0,1,0,,9,0,314
17,57,Motozintla,802,B,111,130,59,4,1,2,0,0,0,,19,0,326
17,57,Motozintla,802,X1,18,121,102,9,0,0,0,12,0,,25,0,287
17,57,Motozintla,803,B,19,150,118,13,0,3,0,0,0,,21,0,324
17,57,Motozintla,804,B,47,156,72,11,2,0,0,0,0,,24,0,312
17,57,Motozintla,805,B,19,178,129,13,0,8,0,1,0,,21,0,369
17,57,Motozintla,805,X1,3,192,125,1,0,0,0,1,0,,18,0,340
17,57,Motozintla,806,B,52,157,85,5,0,3,0,1,0,,9,0,312
17,57,Motozintla,806,CA,38,168,97,4,2,2,0,1,0,,13,0,325
17,57,Motozintla,806,CB,36,151,106,7,1,2,0,0,0,,17,0,320
17,57,Motozintla,806,X1,1,83,108,0,0,0,0,1,0,,5,0,198
17,57,Motozintla,807,B,27,169,13,5,0,4,0,0,0,,28,0,246
17,57,Motozintla,808,B,50,98,37,9,0,1,0,1,0,,22,0,218
17,57,Motozintla,808,CA,51,118,56,8,0,4,0,1,0,,8,0,246
17,57,Motozintla,809,B,10,124,121,1,0,1,0,0,0,,6,0,263
17,57,Motozintla,809,CA,17,156,70,1,0,0,0,1,0,,9,0,254
17,57,Motozintla,810,B,9,149,103,3,0,0,0,1,0,,6,0,271
17,57,Motozintla,810,CA,10,154,98,4,0,0,0,0,0,,0,0,266
17,57,Motozintla,810,CB,12,143,119,2,1,0,0,1,0,,17,0,295
17,57,Motozintla,811,B,36,127,82,10,0,1,0,0,0,,17,0,273
17,57,Motozintla,811,CA,37,117,85,6,1,1,0,0,0,,0,0,247
17,57,Motozintla,812,B,13,72,77,2,1,0,0,0,0,,5,0,170
17,57,Motozintla,812,X1,9,133,109,8,1,0,0,0,0,,13,0,273
17,57,Motozintla,813,B,4,193,207,2,1,1,0,1,0,,24,0,433
17,57,Motozintla,813,CA,3,216,181,4,1,1,0,3,0,,14,0,423
17,57,Motozintla,813,X1,16,64,62,0,0,0,0,1,0,,12,0,155
,,,,,,,,,,,,,,,,,
4,58,Nicolas Ruiz,814,B,0,96,400,0,0,0,0,0,0,,5,0,501
4,58,Nicolas Ruiz,814,CA,0,81,421,0,0,0,0,0,0,,13,0,515
4,58,Nicolas Ruiz,814,CB,0,101,398,0,0,0,0,0,0,,5,0,504
,,,,,,,,,,,,,,,,,
7,59,Ocosingo,815,B,93,71,42,17,9,0,0,12,0,,7,0,251
7,59,Ocosingo,815,CA,115,58,36,12,6,1,0,5,0,,3,1,237
7,59,Ocosingo,815,CB,106,58,28,14,9,0,0,13,0,,4,0,232
7,59,Ocosingo,816,B,134,48,29,12,7,0,0,5,0,,8,0,243
7,59,Ocosingo,816,CA,92,44,40,20,8,2,0,12,0,,6,0,224
7,59,Ocosingo,816,CB,98,56,42,15,7,0,0,5,0,,2,0,225
7,59,Ocosingo,816,CC,114,45,38,17,7,0,0,7,0,,6,0,234
7,59,Ocosingo,816,CD,118,28,39,13,5,0,0,7,0,,7,0,217
7,59,Ocosingo,817,B,193,39,22,6,6,0,0,3,0,,0,0,269
7,59,Ocosingo,817,CA,177,55,29,3,4,0,0,1,0,,6,3,278
7,59,Ocosingo,817,CB,196,40,22,11,8,0,0,2,0,,2,0,281
7,59,Ocosingo,818,B,133,67,60,17,8,0,0,15,0,,8,0,308
7,59,Ocosingo,818,CA,113,72,47,12,10,0,0,15,0,,12,0,281
7,59,Ocosingo,818,CB,135,68,59,9,2,1,0,8,0,,6,1,289
