CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,8,ALAMO TEMAPACHE,175,2,371,149,9,43,10,14,6,211,4,9,5,1,0,4,8,2,0,4,0,850,0,22,872,1317,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,8,ALAMO TEMAPACHE,176,2,184,152,10,13,10,6,1,113,3,0,4,1,0,3,4,2,0,1,0,507,0,17,524,845,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,8,ALAMO TEMAPACHE,177,1,66,178,2,7,3,1,1,39,1,1,0,0,0,2,0,0,0,0,0,301,0,7,308,469,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,482,3,525,226,20,12,17,12,14,408,9,13,6,2,1,4,3,3,1,1,0,1277,0,38,1315,1823,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,483,2,283,62,13,9,16,22,12,178,3,5,0,0,1,2,1,0,0,0,0,607,0,36,643,930,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,484,2,370,281,11,6,13,7,4,197,4,0,2,0,0,1,1,0,0,0,0,897,0,32,929,1195,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,485,2,401,160,10,4,13,9,10,132,10,0,2,0,0,1,0,1,0,1,0,754,0,22,776,1026,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,486,1,269,114,9,3,10,9,8,75,4,7,7,0,0,0,2,1,0,0,0,518,0,22,540,728,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,487,2,393,99,16,6,10,8,8,142,4,0,5,0,0,1,1,0,0,0,0,693,0,48,741,945,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,488,2,378,210,32,8,11,8,6,152,4,5,5,1,0,5,4,3,0,0,0,832,0,27,859,1157,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,489,2,291,168,11,14,22,6,8,195,4,0,2,0,0,1,1,2,0,0,0,725,0,31,756,926,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,490,3,418,298,15,12,11,9,6,220,0,1,3,1,0,1,1,1,0,0,0,997,0,31,1028,1342,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,28,BENITO JUAREZ,491,2,401,233,6,10,5,12,5,76,4,2,0,1,0,1,1,0,0,0,0,757,0,13,770,1044,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,617,2,256,107,17,13,5,21,10,557,11,4,2,1,0,0,0,2,1,1,0,1008,0,23,1031,1467,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,618,2,181,74,15,17,14,9,5,392,7,3,8,0,0,0,5,1,1,4,0,736,0,28,764,1058,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,619,2,169,44,18,17,16,10,6,252,11,6,2,0,0,0,3,1,1,2,0,558,0,18,576,855,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,620,2,215,122,13,27,18,7,5,128,10,4,1,0,1,1,3,3,0,0,0,558,0,16,574,820,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,621,2,223,173,6,15,105,8,8,337,9,8,3,2,0,2,6,8,1,2,0,916,0,31,947,1251,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,622,1,80,59,7,11,40,2,4,188,5,2,1,1,0,2,5,0,0,0,0,407,0,16,423,622,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,623,1,220,65,12,13,21,14,2,157,3,0,4,0,0,0,4,2,0,1,0,518,0,27,545,736,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,624,3,337,173,24,39,38,14,12,276,13,3,1,0,0,2,4,3,0,0,0,939,0,39,978,1417,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,625,2,287,157,12,21,23,82,10,290,15,3,2,1,0,6,4,2,0,1,0,916,0,31,947,1359,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,626,1,105,47,8,14,7,9,5,145,6,2,3,0,0,1,3,3,0,5,0,363,0,22,385,592,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,627,1,170,17,4,5,7,3,5,136,5,1,0,0,0,0,4,0,0,0,0,357,0,16,373,526,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,628,1,154,37,11,15,25,13,6,225,9,2,4,0,0,1,6,0,0,0,0,508,0,25,533,734,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,629,2,340,65,13,23,37,5,5,250,3,5,8,0,0,1,10,2,1,3,0,771,0,27,798,1062,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,630,2,194,82,13,8,29,9,8,343,3,2,0,0,0,2,6,6,0,1,0,706,0,24,730,1016,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,33,CASTILLO DE TEAYO,631,2,293,48,6,19,26,2,5,201,5,3,1,1,0,0,5,1,0,1,0,617,0,20,637,892,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,671,2,78,64,9,8,8,53,6,298,7,4,1,0,0,1,3,2,0,0,0,542,0,14,556,834,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,672,2,128,102,12,21,15,90,21,418,7,3,1,4,0,3,7,1,1,1,0,835,1,25,861,1298,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,673,2,133,79,9,17,6,120,13,252,8,2,1,0,0,4,3,0,0,0,0,647,1,8,656,1018,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,674,1,38,60,5,12,10,30,9,293,5,0,1,3,0,1,4,0,0,0,0,471,0,6,477,744,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,675,1,40,75,4,14,9,23,11,285,6,0,0,0,0,1,0,0,0,0,0,468,0,9,477,714,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,676,1,87,55,5,13,4,27,5,204,3,0,0,5,1,2,2,0,0,2,0,415,0,7,422,718,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,677,1,59,36,4,13,4,14,6,115,7,0,0,0,0,0,3,2,0,0,0,263,0,11,274,411,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,678,2,99,81,7,11,7,44,10,231,8,0,0,4,0,1,2,2,0,0,0,507,0,10,517,833,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,679,1,69,77,0,12,9,32,11,194,3,0,0,0,0,1,1,3,0,1,0,413,0,13,426,668,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,680,2,80,102,4,20,15,32,18,473,9,0,0,2,0,2,6,5,0,0,0,768,2,23,793,1201,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,681,1,30,56,0,6,12,16,10,154,4,2,0,1,0,3,2,1,0,0,0,297,0,11,308,447,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,682,2,38,122,4,12,5,37,9,316,3,0,0,0,0,5,1,1,0,1,0,554,0,9,563,793,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,683,1,22,20,2,11,5,7,5,71,1,0,0,0,0,0,0,0,0,0,0,144,0,4,148,228,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,684,1,47,53,2,6,4,26,6,173,1,2,0,0,0,0,3,0,0,2,0,325,0,4,329,488,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,685,1,56,86,3,8,15,11,17,269,3,4,1,1,0,2,3,0,1,1,0,481,0,12,493,711,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,686,1,58,32,4,7,4,18,2,190,6,0,0,0,0,1,1,0,0,0,0,323,0,11,334,526,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,687,1,48,69,8,8,16,19,11,231,5,1,0,1,0,4,4,4,0,0,0,429,0,15,444,651,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,688,2,138,140,14,25,10,47,25,375,5,0,0,0,1,1,1,2,0,1,0,785,0,22,807,1236,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,689,2,100,105,4,24,8,42,24,342,9,2,0,0,0,2,1,1,0,2,0,666,0,12,678,961,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,690,2,224,76,16,24,18,88,11,306,7,8,3,2,0,3,8,0,0,1,0,795,0,35,830,1359,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,691,1,36,20,0,6,9,25,3,166,4,2,0,0,0,0,3,0,0,1,0,275,0,12,287,423,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,692,2,165,82,7,16,6,28,9,100,0,2,0,1,0,2,1,0,0,0,0,419,0,13,432,572,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,693,1,161,72,4,9,5,9,6,72,1,3,1,0,0,3,0,0,0,1,0,347,0,7,354,514,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,694,2,121,102,8,16,12,46,7,245,6,5,0,1,0,3,3,4,0,0,0,579,0,9,588,906,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1623,3,154,175,140,21,53,24,12,592,13,11,14,2,0,3,8,5,0,2,0,1229,0,82,1311,1990,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1624,3,128,176,108,9,64,21,10,534,9,7,5,0,0,6,14,5,0,2,0,1098,0,38,1136,1148,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1625,3,154,273,157,9,44,16,9,330,9,9,15,0,0,6,13,4,2,3,0,1053,0,71,1124,1527,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1626,1,22,21,152,2,96,2,1,35,4,2,5,0,0,0,1,3,0,0,0,346,0,28,374,511,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1627,1,38,18,88,3,41,2,5,76,6,1,3,0,0,0,2,1,0,1,0,285,0,19,304,449,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1628,1,36,12,71,2,85,4,2,49,5,1,12,0,0,0,1,1,2,0,0,283,0,21,304,419,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1629,1,19,18,35,0,2,2,1,16,0,2,2,0,0,1,0,0,0,0,0,98,0,10,108,140,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1630,2,122,150,152,3,95,17,3,51,3,2,9,0,1,1,0,0,0,0,0,609,0,22,631,777,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1631,1,7,8,56,0,11,0,3,31,0,0,0,0,0,0,1,0,0,0,0,117,0,0,117,176,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1632,1,12,22,20,0,3,0,0,38,1,1,1,0,0,0,0,2,0,0,0,100,0,5,105,156,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1633,1,45,47,112,17,51,7,5,119,6,0,4,0,0,0,3,10,1,2,0,429,0,22,451,674,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1634,2,42,27,82,4,39,13,3,111,3,2,3,0,2,3,7,5,2,1,0,349,0,13,362,502,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1635,1,26,27,58,2,49,7,6,103,3,0,0,0,0,0,0,1,0,0,0,282,0,19,301,470,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1636,2,219,154,228,9,125,25,8,200,8,8,15,0,3,8,5,5,0,0,0,1020,0,38,1058,1413,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1637,2,139,62,174,3,73,16,13,242,13,10,16,1,0,0,13,10,0,5,0,790,0,37,827,1176,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1638,3,54,24,395,5,69,18,6,77,3,8,11,1,1,0,7,0,0,0,0,679,0,40,719,1134,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1639,2,31,37,53,2,38,13,3,128,6,2,1,0,0,2,1,2,0,2,0,321,0,19,340,435,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1640,1,21,74,74,5,21,13,4,107,1,6,3,0,0,2,1,0,0,0,0,332,0,18,350,600,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1688,1,64,47,8,0,8,109,3,71,11,0,1,1,0,0,2,1,0,0,0,326,0,28,354,499,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1689,3,36,94,11,4,241,351,5,77,11,2,1,0,1,2,3,1,0,0,0,840,0,64,904,1355,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1690,1,25,43,2,2,28,84,1,24,5,0,0,0,0,0,1,0,0,0,0,215,0,14,229,297,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1691,1,54,145,6,2,29,215,2,40,2,0,2,0,0,0,0,0,0,0,0,497,0,24,521,683,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1692,1,76,11,11,1,12,114,4,41,3,5,1,1,0,0,3,1,0,0,0,284,0,14,298,422,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1693,2,192,39,7,5,22,135,7,89,2,3,0,2,0,0,0,2,0,0,0,505,0,47,552,772,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1694,2,150,57,23,12,41,167,11,161,10,2,3,1,2,1,1,1,0,2,0,645,0,37,682,921,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1695,2,118,67,48,13,55,306,8,69,10,3,1,0,0,2,1,1,0,0,0,702,0,29,731,947,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1696,2,109,84,8,4,10,83,5,68,1,0,3,2,1,2,3,0,0,0,0,383,0,28,411,638,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1697,2,194,125,7,2,49,102,4,103,1,0,2,0,0,0,0,0,0,0,0,589,0,29,618,939,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1698,1,14,14,1,1,21,35,0,3,1,0,0,0,0,0,0,0,0,0,0,90,0,8,98,119,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1699,1,34,33,2,3,10,128,2,14,0,0,0,0,0,1,0,0,0,0,0,227,0,18,245,348,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1700,2,79,50,1,9,95,128,1,58,76,0,1,0,2,0,0,0,0,2,0,502,0,15,517,675,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1731,2,379,160,36,3,3,11,7,277,7,9,18,1,2,4,1,2,0,2,0,922,0,39,961,1339,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1732,2,258,217,40,5,16,12,17,193,8,3,4,0,0,0,3,2,0,0,0,778,0,50,828,1197,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1733,2,258,65,51,10,16,8,17,106,1,2,8,0,0,0,2,2,0,0,0,546,0,31,577,807,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1734,2,135,92,59,3,28,17,12,323,12,1,1,2,1,1,3,2,1,0,0,693,0,24,717,962,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1735,2,215,55,67,11,31,17,18,184,8,2,4,1,0,1,3,1,0,0,0,618,0,27,645,1036,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1736,2,283,129,63,4,22,12,17,153,11,4,8,3,0,1,1,0,0,0,0,711,0,50,761,1042,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1737,2,358,152,57,18,21,10,9,187,5,5,6,0,0,2,0,1,0,0,0,831,1,34,866,1134,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1738,3,374,93,55,21,31,20,19,507,15,7,7,0,2,0,5,1,0,4,0,1161,0,39,1200,1743,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1739,2,201,208,103,8,37,12,18,233,5,1,10,2,1,1,3,2,1,0,0,846,0,43,889,1272,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1740,2,163,66,59,16,20,9,10,330,10,1,9,2,0,0,6,2,0,0,0,703,0,36,739,1113,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1741,2,157,89,18,8,9,7,10,308,12,2,3,0,1,4,3,1,0,3,0,635,1,18,654,949,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1742,3,304,176,30,19,35,12,19,507,15,6,3,0,1,2,26,8,2,3,0,1168,0,59,1227,1733,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1743,2,136,71,53,3,25,13,11,295,10,1,6,1,1,1,6,3,1,2,0,639,0,24,663,1008,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1744,3,348,152,52,10,19,24,12,544,9,10,13,2,2,1,3,4,0,3,0,1208,1,63,1272,1778,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1745,1,181,81,10,6,6,8,13,181,5,0,2,1,0,1,4,1,0,2,0,502,0,29,531,662,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1746,3,271,201,90,10,24,13,19,318,7,10,17,2,0,1,9,5,0,3,0,1000,0,69,1069,1641,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1747,1,142,57,96,8,11,12,8,157,5,1,0,1,0,2,8,0,1,3,0,512,0,29,541,674,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1748,2,199,94,38,34,36,15,19,329,10,1,7,1,0,0,5,1,1,0,0,790,0,52,842,1177,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1749,2,229,47,38,11,27,14,19,237,13,6,4,0,0,0,4,0,0,0,0,649,0,41,690,1158,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1750,2,234,46,243,5,21,5,6,102,6,4,12,0,0,2,2,0,0,1,0,689,0,25,714,1110,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1751,1,100,59,33,2,16,15,8,115,6,2,7,0,0,0,1,2,0,1,0,367,2,27,396,571,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1752,1,76,90,9,3,7,2,3,46,2,0,0,0,0,3,1,0,0,0,0,242,0,6,248,285,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1753,2,158,77,43,9,20,14,20,271,12,2,11,2,0,2,9,0,0,0,0,650,0,40,690,1104,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1754,3,136,306,58,13,38,8,11,275,16,6,2,0,0,4,3,6,1,2,0,885,0,63,948,1346,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1755,1,114,88,26,20,10,5,4,100,6,0,1,1,0,3,0,0,3,0,0,381,0,18,399,561,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1756,1,113,52,8,6,15,10,2,97,8,0,3,0,0,1,5,2,0,3,0,325,0,19,344,481,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1757,2,226,125,19,5,15,7,7,153,4,8,1,0,0,1,0,0,0,0,0,571,0,22,593,772,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1758,1,230,73,52,5,6,6,4,127,1,4,5,2,0,2,5,2,0,1,0,525,0,13,538,713,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1759,1,146,69,28,5,7,4,4,54,1,2,2,0,0,0,0,0,0,0,0,322,0,11,333,416,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1760,2,194,129,43,4,23,4,5,119,5,4,6,1,0,2,2,0,0,0,0,541,0,35,576,771,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1761,1,60,53,27,9,21,7,8,74,2,0,2,0,1,1,0,0,0,0,0,265,0,31,296,452,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1762,1,93,75,18,1,14,5,7,116,2,0,5,0,0,2,2,0,0,0,0,340,0,16,356,455,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1763,3,485,300,80,20,38,20,16,132,9,6,25,0,0,11,0,0,0,0,0,1142,0,118,1260,1972,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3799,3,310,106,23,488,9,29,7,310,5,2,2,1,0,13,4,0,0,0,0,1309,0,39,1348,1875,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3800,4,293,136,119,539,26,19,12,475,11,1,4,0,0,5,2,1,0,1,0,1644,0,40,1684,2059,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3801,2,158,19,23,243,13,4,3,263,3,3,5,0,0,6,5,0,0,0,0,748,0,22,770,1067,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3802,1,24,6,9,44,7,8,3,77,1,0,1,0,0,5,0,1,0,0,0,186,0,9,195,284,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3803,4,350,21,14,429,10,5,9,275,2,0,2,0,0,5,0,0,0,0,0,1122,0,27,1149,1518,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4001,3,408,384,29,24,21,24,11,388,33,5,6,0,0,2,4,6,0,4,0,1349,0,51,1400,2035,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4002,1,97,73,3,3,2,1,1,38,2,0,1,0,0,3,0,0,0,0,0,224,0,3,227,279,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4003,3,574,402,17,10,13,6,3,88,4,3,3,0,0,4,1,1,1,0,0,1130,0,41,1171,1683,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4004,1,292,167,6,5,11,6,3,65,14,1,1,0,0,0,0,2,0,0,0,573,0,11,584,711,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4005,2,250,299,19,8,33,9,6,188,9,1,1,0,0,8,2,0,0,0,0,833,0,45,878,1178,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4006,1,103,131,2,4,7,2,5,55,1,0,4,0,0,0,0,1,0,1,0,316,0,22,338,553,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4007,1,67,51,4,1,4,3,1,18,1,1,1,0,0,1,1,0,0,0,0,154,0,11,165,225,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4008,1,110,30,5,1,11,4,3,103,3,0,2,0,0,0,0,0,0,0,0,272,0,5,277,438,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4009,2,195,147,6,13,16,9,2,102,6,0,6,0,0,3,3,3,0,0,0,511,0,34,545,754,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4551,2,100,98,297,10,24,17,5,200,11,5,12,1,1,2,3,1,1,2,0,790,0,49,839,1215,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4552,2,46,41,428,8,33,18,4,150,4,3,5,0,1,0,3,0,0,1,0,745,0,32,777,998,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4553,2,79,46,291,7,19,22,6,141,5,2,3,1,0,1,2,1,0,0,0,626,0,37,663,891,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4554,2,40,5,153,0,6,13,2,38,4,0,2,0,0,0,0,0,0,0,0,263,0,15,278,347,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4555,2,41,40,173,2,6,18,2,30,3,2,3,0,1,1,0,0,0,0,0,322,0,6,328,409,,,,,
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4556,1,59,37,313,5,5,9,4,72,3,4,12,1,2,1,1,0,0,1,0,529,0,26,555,701,,,,,
