CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,253,B,116,139,1,1,13,0,33,62,20,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,21,,,,,,,,,,,,,,,,,,,0,413,19,432,576,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,253,C01,114,162,1,1,14,0,36,63,22,5,2,0,0,0,0,0,0,0,0,0,1,,,,,,16,,,,,,,,,,,,,,,,,,,0,437,15,452,575,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,254,B,57,75,1,0,2,0,41,39,26,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,30,,,,,,,,,,,,,,,,,,,0,274,4,278,379,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,254,C01,84,82,2,0,1,1,39,44,13,5,2,0,0,0,0,0,0,0,0,0,0,,,,,,26,,,,,,,,,,,,,,,,,,,0,299,2,301,378,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,255,B,79,81,1,0,5,0,25,67,18,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,20,,,,,,,,,,,,,,,,,,,0,299,9,308,389,,,,
1,18,NAYARIT,13,SANTA MARIA DEL ORO,8,JALA,256,B,135,154,1,2,2,0,36,57,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,19,,,,,,,,,,,,,,,,,,,0,437,22,459,575,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,B,245,42,6,2,12,0,25,1,15,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,5,0,,,,,,,,,,,,,,,,,0,357,18,375,542,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,C01,214,61,0,0,30,0,35,2,10,4,0,0,0,0,0,1,1,0,0,0,0,,,,,,,5,2,,,,,,,,,,,,,,,,,0,365,14,379,542,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,B,248,87,2,3,20,4,24,2,18,6,2,0,0,1,0,1,2,0,0,0,0,,,,,,,10,4,,,,,,,,,,,,,,,,,0,434,28,462,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,C01,253,83,4,3,21,2,12,1,14,4,7,1,0,0,0,1,0,0,0,0,0,,,,,,,6,4,,,,,,,,,,,,,,,,,0,416,23,439,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,C02,253,55,4,1,23,1,22,10,21,6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,3,2,,,,,,,,,,,,,,,,,0,404,31,435,719,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,SMR01,17,11,2,0,5,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,3,0,,,,,,,,,,,,,,,,,0,48,3,51,0,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,B,65,78,65,5,16,0,11,14,23,11,0,0,0,0,0,2,2,0,0,0,0,,,,,,,6,1,,,,,,,,,,,,,,,,,0,299,33,332,535,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,C01,82,53,77,4,5,2,12,11,29,14,1,0,0,0,0,4,0,0,2,0,0,,,,,,,9,1,,,,,,,,,,,,,,,,,0,306,24,330,534,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,C02,64,55,60,2,28,1,20,8,23,10,0,0,0,0,0,5,0,0,0,0,0,,,,,,,4,2,,,,,,,,,,,,,,,,,0,282,21,303,534,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E01,171,29,28,4,3,1,18,12,9,11,0,0,0,0,0,1,0,0,0,0,0,,,,,,,7,1,,,,,,,,,,,,,,,,,0,295,33,328,556,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E01C01,206,32,15,4,9,4,12,14,15,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5,2,,,,,,,,,,,,,,,,,0,321,29,350,555,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E02,130,54,57,8,18,1,14,15,10,4,4,0,0,0,0,4,0,0,0,0,0,,,,,,,6,0,,,,,,,,,,,,,,,,,0,325,31,356,572,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,259,E03,84,12,9,1,2,1,5,5,7,22,0,0,0,0,0,1,0,0,0,0,0,,,,,,,1,8,,,,,,,,,,,,,,,,,0,158,21,179,242,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,B,354,18,1,1,6,2,11,9,10,4,12,0,0,0,0,1,0,0,0,0,0,,,,,,,6,1,,,,,,,,,,,,,,,,,0,436,34,470,730,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,E01,96,2,1,2,4,2,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,12,1,,,,,,,,,,,,,,,,,0,130,17,147,222,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,B,233,73,1,2,15,3,2,8,17,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,4,0,,,,,,,,,,,,,,,,,0,362,35,397,581,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,B,105,47,7,4,6,6,20,8,18,127,2,0,0,0,0,0,0,0,1,0,0,,,,,,,13,3,,,,,,,,,,,,,,,,,0,367,31,398,691,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,E01,151,21,3,0,4,4,29,5,13,21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,36,0,,,,,,,,,,,,,,,,,0,287,17,304,454,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,B,45,18,0,1,9,1,23,1,1,1,0,0,0,0,0,0,2,0,0,0,0,,,,,,,1,0,,,,,,,,,,,,,,,,,0,103,21,124,152,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,B,229,31,8,3,23,0,6,2,4,0,1,0,0,0,0,2,1,0,0,0,0,,,,,,,7,0,,,,,,,,,,,,,,,,,0,317,41,358,520,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,E01,83,25,1,0,2,0,0,1,4,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,4,0,,,,,,,,,,,,,,,,,0,123,3,126,173,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,B,154,66,2,2,2,0,2,4,6,0,6,0,0,0,0,2,0,1,0,0,0,,,,,,,11,8,,,,,,,,,,,,,,,,,0,266,23,289,414,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,B,229,27,2,4,22,1,29,13,12,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9,1,,,,,,,,,,,,,,,,,0,350,45,395,564,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,B,94,75,9,0,40,1,13,0,38,8,1,1,0,0,0,1,0,0,0,0,0,,,,,,,57,0,,,,,,,,,,,,,,,,,0,338,34,372,579,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,C01,107,73,8,1,21,1,25,1,26,8,2,0,0,0,0,2,0,0,0,0,0,,,,,,,49,3,,,,,,,,,,,,,,,,,0,327,24,351,579,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,C02,87,65,2,2,25,1,33,2,25,18,6,0,0,0,0,0,0,0,0,0,0,,,,,,,42,0,,,,,,,,,,,,,,,,,0,308,32,340,578,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E01,56,15,0,1,7,1,5,1,8,8,1,0,0,0,0,1,0,0,0,0,0,,,,,,,89,5,,,,,,,,,,,,,,,,,0,198,24,222,321,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E02,105,39,2,1,7,3,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,24,0,,,,,,,,,,,,,,,,,0,201,7,208,305,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,267,E03,83,16,2,1,2,1,24,4,19,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,62,0,,,,,,,,,,,,,,,,,0,228,16,244,318,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,B,158,77,4,2,4,0,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,,,,,,,66,1,,,,,,,,,,,,,,,,,0,327,12,339,443,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,E01,85,42,5,4,2,0,3,3,5,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,37,0,,,,,,,,,,,,,,,,,0,191,8,199,313,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,E02,241,116,3,3,9,1,7,1,4,1,3,0,1,0,0,2,0,0,0,0,0,,,,,,,36,2,,,,,,,,,,,,,,,,,0,430,21,451,666,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,B,85,33,2,2,26,3,20,0,3,2,1,0,0,0,0,1,0,0,0,0,0,,,,,,,162,0,,,,,,,,,,,,,,,,,0,340,24,364,594,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,C01,59,66,2,7,23,2,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,165,0,,,,,,,,,,,,,,,,,0,341,26,367,594,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,B,231,59,3,2,4,1,22,8,32,1,1,0,0,0,0,0,0,2,0,0,0,,,,,,,34,7,,,,,,,,,,,,,,,,,0,407,36,443,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,C01,182,40,6,1,2,2,23,6,68,7,1,0,0,0,0,1,0,0,0,0,0,,,,,,,38,5,,,,,,,,,,,,,,,,,0,382,30,412,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,C02,194,63,3,1,2,3,17,5,50,7,1,0,0,0,0,1,1,0,0,0,0,,,,,,,38,8,,,,,,,,,,,,,,,,,0,394,29,423,649,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,E01,175,55,2,2,3,2,5,1,10,1,0,0,0,0,0,2,0,4,0,0,0,,,,,,,67,0,,,,,,,,,,,,,,,,,0,329,27,356,511,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,B,72,59,38,1,1,8,1,1,1,0,8,0,1,0,0,0,0,7,0,1,0,,,,,,,16,2,,,,,,,,,,,,,,,,,0,217,13,230,394,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,E01,120,10,99,8,8,9,14,4,21,0,0,0,2,0,0,3,0,0,3,1,0,,,,,,,3,0,,,,,,,,,,,,,,,,,0,305,11,316,482,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,B,175,137,1,4,2,2,34,9,66,2,0,2,0,0,0,1,0,0,0,0,0,,,,,,,58,2,,,,,,,,,,,,,,,,,0,495,34,529,738,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,B,149,117,5,1,2,1,36,1,30,5,7,1,0,0,0,1,0,0,0,0,0,,,,,,,21,0,,,,,,,,,,,,,,,,,0,377,28,405,600,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,E01,101,42,2,3,2,1,24,11,50,0,2,1,0,0,0,0,0,0,0,0,0,,,,,,,7,1,,,,,,,,,,,,,,,,,0,247,23,270,443,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,B,151,57,5,2,3,1,17,2,61,1,2,0,0,0,0,0,0,0,1,0,0,,,,,,,5,6,,,,,,,,,,,,,,,,,0,314,12,326,478,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,E01,82,83,23,2,2,1,26,1,8,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,61,11,,,,,,,,,,,,,,,,,0,304,33,337,479,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,B,53,88,2,2,7,0,11,3,26,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,3,1,,,,,,,,,,,,,,,,,0,198,7,205,335,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,E01,110,41,2,1,0,0,10,0,3,0,3,2,0,0,0,0,0,0,0,0,0,,,,,,,25,1,,,,,,,,,,,,,,,,,0,198,9,207,282,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,B,86,121,1,3,1,1,1,2,5,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,93,44,,,,,,,,,,,,,,,,,0,360,17,377,538,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,E01,33,73,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,77,2,,,,,,,,,,,,,,,,,0,197,5,202,252,,,,
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,E02,316,52,2,3,6,0,18,2,22,0,3,1,0,1,0,4,3,0,0,0,0,,,,,,,45,3,,,,,,,,,,,,,,,,,0,481,19,500,739,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,B,26,88,9,22,1,4,3,27,109,1,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,0,301,8,309,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,C01,19,72,14,20,2,1,3,38,116,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,0,292,7,299,416,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,E01,5,32,0,1,2,0,2,15,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,102,7,109,141,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,B,7,63,5,7,0,0,1,7,83,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,175,4,179,233,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,E01,15,40,4,8,2,0,9,42,72,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,194,11,205,273,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,B,8,23,2,2,2,0,2,14,96,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,151,1,152,188,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,SMR01,2,4,5,0,1,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,27,0,27,0,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,B,8,45,2,11,1,1,4,14,84,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,,,,,,,,,,,,,,,,0,178,7,185,228,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,B,47,95,16,61,0,5,12,62,181,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,484,13,497,674,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,B,26,110,6,32,1,1,7,39,140,0,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,0,370,14,384,528,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,B,78,169,12,46,2,0,8,77,23,1,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,17,,,,,,,,,,,,,,,,0,436,12,448,656,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,B,20,33,1,12,3,0,0,25,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,133,2,135,186,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,B,80,40,12,9,4,13,10,55,58,2,1,1,1,0,0,0,2,0,0,0,1,,,,,,,,,15,,,,,,,,,,,,,,,,0,304,10,314,422,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,B,75,109,4,6,0,2,6,130,81,7,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,34,,,,,,,,,,,,,,,,0,455,18,473,668,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,E01,23,30,0,1,0,0,0,22,40,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,121,5,126,170,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,B,107,46,17,49,0,1,2,96,23,1,2,0,0,0,1,0,2,1,2,0,0,,,,,,,,,8,,,,,,,,,,,,,,,,0,358,24,382,468,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,B,157,42,7,22,1,4,0,29,13,3,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,287,10,297,405,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,C01,169,48,18,34,0,2,1,15,13,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,304,7,311,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,B,18,83,8,3,3,1,1,107,54,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9,,,,,,,,,,,,,,,,0,289,10,299,404,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,C01,16,57,7,9,2,2,3,123,67,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,289,14,303,403,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,B,36,163,13,19,2,3,11,20,186,1,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,11,,,,,,,,,,,,,,,,0,467,13,480,678,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,B,42,99,4,17,0,2,3,49,69,0,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,5,,,,,,,,,,,,,,,,0,293,8,301,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,C01,32,114,5,25,1,0,3,53,60,2,0,0,0,3,0,0,1,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,0,301,10,311,468,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,E01,7,24,1,7,4,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9,,,,,,,,,,,,,,,,0,87,9,96,146,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,B,28,50,5,39,3,1,0,23,1,1,2,1,0,0,0,0,1,0,1,0,0,,,,,,,,,32,,,,,,,,,,,,,,,,0,188,6,194,306,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,E01,15,19,1,5,1,1,1,24,3,1,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,14,,,,,,,,,,,,,,,,0,88,5,93,134,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,B,17,48,4,23,1,0,2,52,17,1,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,174,6,180,247,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,B,38,28,1,14,0,0,1,11,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,102,4,106,158,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,B,72,66,3,26,3,2,1,27,11,1,3,0,0,0,0,2,1,0,0,0,0,,,,,,,,,39,,,,,,,,,,,,,,,,0,257,12,269,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,C01,76,69,2,23,2,1,1,33,5,3,1,2,0,0,0,1,6,1,0,0,0,,,,,,,,,32,,,,,,,,,,,,,,,,0,258,16,274,389,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,B,45,95,7,54,3,2,3,121,28,2,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,364,11,375,548,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,B,20,101,6,24,0,0,5,98,23,2,0,2,0,1,0,0,1,0,0,0,0,,,,,,,,,38,,,,,,,,,,,,,,,,0,321,12,333,454,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,B,7,102,3,24,1,1,2,164,32,8,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,12,,,,,,,,,,,,,,,,0,357,17,374,518,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,B,11,60,2,17,4,0,3,201,27,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,332,20,352,501,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,B,16,119,2,16,3,3,4,158,42,5,0,0,0,0,0,0,0,1,1,0,1,,,,,,,,,15,,,,,,,,,,,,,,,,0,386,17,403,582,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,B,59,76,13,36,2,1,5,78,22,7,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,42,,,,,,,,,,,,,,,,0,343,15,358,513,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,C01,28,64,12,34,1,0,7,83,22,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,57,,,,,,,,,,,,,,,,0,314,20,334,512,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,B,39,99,18,22,0,0,4,79,4,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,,,,,,,,,,,,,,,,0,272,10,282,380,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,C01,31,112,15,22,2,1,5,88,4,1,0,1,0,0,0,1,1,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,284,9,293,379,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,B,44,129,24,18,1,0,5,99,4,1,5,0,0,0,0,2,0,0,1,0,0,,,,,,,,,3,,,,,,,,,,,,,,,,0,336,10,346,427,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,B,34,131,49,38,3,0,5,133,9,2,2,1,0,1,0,1,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,,,0,410,13,423,559,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,B,27,84,4,4,10,3,3,129,27,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,15,,,,,,,,,,,,,,,,0,309,18,327,471,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,B,41,57,7,4,7,0,1,120,19,8,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,0,270,16,286,410,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,C01,34,58,6,6,14,0,3,117,15,7,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9,,,,,,,,,,,,,,,,0,271,17,288,409,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,B,32,109,10,15,5,2,1,123,13,14,2,1,0,0,0,0,2,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,0,336,8,344,492,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,B,28,93,6,4,3,1,2,174,11,6,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,8,,,,,,,,,,,,,,,,0,338,14,352,441,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,B,32,110,14,8,4,1,2,121,8,5,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,146,,,,,,,,,,,,,,,,0,455,21,476,706,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,B,38,46,44,32,1,0,14,71,30,2,1,0,0,0,0,4,0,0,0,2,1,,,,,,,,,61,,,,,,,,,,,,,,,,0,347,13,360,534,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,C01,36,52,39,28,5,2,16,65,42,5,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,49,,,,,,,,,,,,,,,,0,343,10,353,533,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,B,50,73,53,33,1,1,14,68,15,3,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,52,,,,,,,,,,,,,,,,0,369,11,380,569,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,C01,34,63,44,30,3,5,14,72,31,1,5,0,0,0,0,1,0,0,3,0,0,,,,,,,,,49,,,,,,,,,,,,,,,,0,355,13,368,568,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,E01,9,35,28,12,1,0,1,37,4,1,0,0,0,0,0,1,0,0,2,0,0,,,,,,,,,17,,,,,,,,,,,,,,,,0,148,15,163,202,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,B,37,85,30,35,2,1,11,104,14,3,1,1,0,0,0,2,0,0,1,0,0,,,,,,,,,29,,,,,,,,,,,,,,,,0,356,9,365,511,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,B,39,65,78,23,5,0,4,54,13,0,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,48,,,,,,,,,,,,,,,,0,333,8,341,465,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,B,34,115,12,11,4,2,3,155,37,3,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,19,,,,,,,,,,,,,,,,0,398,13,411,590,,,,
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,B,55,114,9,14,12,0,13,129,41,4,3,0,0,0,0,0,0,0,1,0,0,,,,,,,,,28,,,,,,,,,,,,,,,,0,423,21,444,684,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,B,28,41,3,1,5,0,3,67,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,0,163,9,172,248,,,,
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,E01,14,10,1,1,0,0,1,24,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,22,,,,,,,,,,,,,,,,0,76,5,81,120,,,,
