CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,44,C01,36,52,19,60,8,6,5,34,32,5,2,1,10,1,0,271,8,279,630,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1019-D1020.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,B,49,44,20,38,5,4,5,46,53,7,0,0,0,0,1,271,15,287,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0531-D0532.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C01,37,25,18,35,5,8,9,47,56,5,0,5,0,0,0,250,11,261,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0533-D0534.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,45,B,55,87,28,59,2,3,7,58,27,7,3,8,0,2,2,346,10,358,672,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1021-D1022.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,31,C01,27,34,15,54,4,5,8,27,17,6,0,6,0,0,1,203,5,209,376,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0821-D0822.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,307,C04,201,96,20,8,9,6,9,41,16,39,0,8,0,0,0,453,17,470,743,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3343-D3344.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C02,49,36,14,44,9,8,13,43,60,1,0,5,0,0,1,282,11,294,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0535-D0536.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,307,C05,208,71,17,6,8,7,11,54,9,37,3,3,6,0,0,440,10,450,743,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3345-D3346.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C03,46,37,15,47,5,2,7,51,68,2,0,3,0,0,0,283,8,291,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0537-D0538.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,307,C06,213,75,16,10,9,9,7,44,5,31,1,4,0,0,1,424,15,440,743,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3347-D3348.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C04,31,46,24,35,5,7,2,43,38,4,1,8,0,0,0,244,12,256,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0539-D0540.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,307,C07,200,83,21,6,6,8,6,65,11,36,2,9,0,0,0,453,7,460,743,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3349-D3350.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,32,B,34,34,11,101,3,3,4,38,18,7,0,2,0,0,0,255,6,261,539,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0823-D0824.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C05,54,37,16,41,7,7,6,55,50,3,0,2,0,0,1,278,5,284,740,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0541-D0542.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,315,B,156,99,21,5,5,2,9,30,7,33,2,4,0,0,0,373,10,383,541,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3351-D3352.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C07,43,27,19,36,6,3,7,44,56,3,0,3,0,0,0,247,10,257,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0545-D0546.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,45,C01,63,81,19,66,3,8,10,61,14,7,2,8,0,0,0,342,16,358,672,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1023-D1024.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,32,C01,25,34,12,100,10,5,0,28,14,4,0,1,0,0,0,233,12,245,538,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0825-D0826.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,315,C01,167,89,21,4,7,3,10,54,5,25,0,1,0,0,0,386,8,394,541,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3353-D3354.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C08,30,34,23,25,1,5,6,52,57,3,0,3,0,0,0,239,10,249,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0547-D0548.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,317,B,169,62,14,3,5,10,7,53,5,29,1,1,0,0,0,359,6,365,534,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3355-D3356.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C09,33,45,14,36,6,3,7,51,66,9,0,7,0,0,1,277,4,282,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0549-D0550.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C10,39,46,13,33,6,7,5,47,33,6,1,1,0,0,0,237,9,246,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0551-D0552.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,317,C01,163,62,12,4,6,4,8,47,6,41,0,0,0,0,0,353,9,362,533,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3357-D3358.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C11,34,30,10,30,5,10,9,40,39,7,0,3,0,0,0,217,15,232,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0553-D0554.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,317,C02,157,57,17,5,7,8,13,48,11,31,0,2,1,0,0,357,7,364,533,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3359-D3360.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,59,C01,51,44,20,26,7,16,3,52,29,7,0,3,0,0,1,258,10,269,572,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1035-D1036.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C12,31,31,18,39,7,3,6,45,49,6,0,5,0,0,0,240,8,248,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0555-D0556.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,318,B,159,79,9,12,6,10,10,42,10,29,0,5,0,0,0,371,8,379,556,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3361-D3362.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,60,B,38,41,23,37,3,8,7,51,21,6,3,0,0,0,0,238,11,249,526,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1037-D1038.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C13,38,36,18,28,6,8,8,30,52,15,0,5,0,0,1,244,0,245,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0557-D0558.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,33,B,24,51,22,100,3,5,4,36,26,6,0,12,0,0,0,289,19,308,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0827-D0828.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,318,C01,169,98,7,7,1,9,8,45,10,19,0,3,0,0,0,376,8,384,556,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3363-D3364.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C14,42,42,20,38,6,8,4,36,45,5,0,8,0,0,0,254,6,260,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0559-D0560.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,319,B,195,95,15,2,6,6,3,40,8,32,8,0,0,0,0,410,5,415,591,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3365-D3366.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C15,37,27,17,44,2,10,6,50,58,3,0,5,0,0,0,259,9,268,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0561-D0562.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,491,C16,37,38,15,30,5,4,34,49,5,0,0,0,0,0,0,217,8,225,739,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0563-D0564.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,319,C01,178,100,13,5,3,12,8,32,11,26,1,2,0,0,0,391,9,400,591,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3367-D3368.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,B,29,39,15,30,10,8,6,55,72,4,0,2,0,0,0,270,16,286,680,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0565-D0566.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,320,B,170,94,14,3,2,8,6,38,12,25,4,4,0,0,2,380,9,391,560,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3369-D3370.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,C01,25,37,12,34,4,2,5,48,61,4,1,8,0,0,0,241,5,246,680,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0567-D0568.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,320,C01,170,97,13,8,3,5,9,35,7,30,0,6,0,0,0,383,5,388,559,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3371-D3372.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,492,C02,30,31,29,42,4,3,9,43,51,12,0,1,0,0,0,255,19,274,679,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0569-D0570.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,321,B,120,58,12,3,2,4,6,17,6,13,2,5,0,0,0,248,5,253,389,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3373-D3374.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,493,B,26,39,15,119,5,6,4,40,62,6,1,6,0,0,0,329,13,342,660,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0571-D0572.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,321,C01,121,62,12,4,2,5,4,19,10,14,2,1,0,0,0,256,5,261,388,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3375-D3376.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,322,B,181,87,26,8,10,7,7,48,14,28,1,2,0,0,0,419,10,429,691,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3377-D3378.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,322,C01,176,106,25,4,9,5,8,51,15,18,0,2,0,0,0,419,9,428,691,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3379-D3380.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,66,B,38,43,32,88,7,5,5,38,29,9,5,8,0,0,0,307,7,314,737,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1063-D1064.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,323,B,129,75,5,6,5,7,5,30,2,14,0,4,0,0,0,282,9,291,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3381-D3382.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,34,B,30,29,19,92,1,1,4,19,21,6,0,13,0,0,0,235,5,240,423,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0829-D0830.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,494,B,22,24,18,78,2,2,15,24,49,4,0,5,0,0,0,243,19,262,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0573-D0574.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,323,C01,127,67,14,4,6,8,3,29,7,26,0,5,0,0,0,296,4,300,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3383-D3384.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,67,B,20,26,8,31,3,1,0,20,8,4,0,4,0,0,0,125,11,136,380,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1065-D1066.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,329,B,119,58,8,2,2,6,4,28,9,15,1,1,0,0,0,253,5,258,416,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3385-D3386.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,67,C01,16,26,6,35,4,2,1,22,14,1,1,3,0,0,0,131,12,143,379,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1067-D1068.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,35,B,25,28,15,62,2,4,1,39,22,5,2,4,0,0,1,209,5,215,487,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0833-D0834.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,329,C01,124,70,6,2,1,4,6,23,7,22,1,2,0,0,0,268,14,282,416,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3387-D3388.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,495,B,36,34,18,54,2,6,6,26,46,2,0,4,0,0,0,234,14,248,493,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0575-D0576.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,330,B,159,101,16,6,6,9,10,32,7,25,2,5,0,0,0,378,11,389,584,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3389-D3390.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,496,B,14,28,29,72,2,1,4,25,39,6,0,4,0,0,1,224,6,231,419,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0577-D0578.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,330,C01,168,114,11,5,9,3,3,38,10,21,0,5,0,0,0,387,6,393,583,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3391-D3392.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,35,C01,32,33,18,71,5,1,2,32,17,10,3,9,0,0,0,233,8,241,486,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0835-D0836.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,331,B,108,77,6,3,3,3,7,25,7,19,2,2,1,0,1,263,14,278,386,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3393-D3394.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,497,B,34,36,25,45,6,6,3,36,66,5,1,1,0,1,0,265,11,276,661,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0579-D0580.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,331,C01,123,55,10,2,3,3,6,20,6,16,0,4,0,0,0,248,7,255,386,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3395-D3396.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,497,C01,24,47,26,43,7,3,10,39,78,8,0,6,0,0,1,291,9,301,661,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0581-D0582.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,332,B,148,127,13,4,3,8,6,38,6,35,0,6,0,0,0,394,10,404,538,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3397-D3398.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,332,C01,183,110,14,5,2,6,8,30,10,30,2,2,1,0,0,403,6,409,538,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3399-D3400.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,36,B,27,53,23,66,3,7,3,40,13,6,1,1,0,0,0,243,13,256,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0837-D0838.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,498,B,27,50,13,46,3,4,5,34,64,4,0,5,0,1,0,256,9,265,616,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0583-D0584.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,333,B,166,105,15,8,5,12,9,37,10,43,1,3,0,0,1,414,13,428,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3401-D3402.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,498,C01,30,36,17,53,5,9,8,33,49,8,0,2,0,0,0,250,9,259,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0585-D0586.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,333,C01,191,92,12,5,5,16,10,40,7,41,6,4,0,0,2,429,5,436,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3403-D3404.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,79,C01,39,29,20,38,4,2,8,40,18,10,0,6,0,0,0,214,17,231,554,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1091-D1092.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,498,C02,28,34,17,45,5,5,12,45,58,7,0,5,1,0,0,262,3,265,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0587-D0588.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,36,C01,30,85,19,77,2,4,5,35,21,8,0,8,0,0,0,294,7,301,575,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0839-D0840.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,B,193,113,16,10,2,10,11,44,9,25,0,1,0,0,0,434,11,445,625,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3405-D3406.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,C01,199,95,16,10,4,9,12,34,11,14,1,5,0,0,2,410,6,418,625,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3407-D3408.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,498,C03,20,43,17,53,3,2,14,34,47,4,0,2,0,0,0,239,12,251,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0589-D0590.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,C02,189,97,11,5,9,5,6,38,13,31,1,2,0,0,0,407,10,417,625,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3409-D3410.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,499,B,24,34,11,67,0,5,8,31,49,9,0,5,0,3,0,246,9,255,536,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0591-D0592.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,334,C03,177,89,22,1,3,6,4,51,10,30,0,8,0,0,0,401,7,408,625,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3411-D3412.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,84,B,28,52,17,41,8,3,3,16,10,9,2,10,0,0,0,199,5,204,627,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1107-D1108.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,500,B,21,18,10,58,5,2,7,27,50,5,7,0,0,0,0,210,5,215,486,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0593-D0594.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,335,B,173,101,14,7,6,3,12,27,13,30,1,4,0,0,0,391,10,401,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3413-D3414.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,84,C01,15,33,14,47,5,5,1,31,9,5,0,7,0,0,0,172,12,184,627,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1109-D1110.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,335,C01,168,87,21,5,5,4,6,39,6,19,1,1,0,0,0,362,13,375,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3415-D3416.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,336,B,190,89,21,9,4,7,3,44,7,41,0,1,0,0,0,416,12,428,664,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3417-D3418.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,37,C01,31,32,15,56,3,4,2,28,16,0,0,4,0,0,0,191,6,197,414,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0843-D0844.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,98,B,46,23,18,32,4,2,6,30,15,7,1,4,0,0,0,188,15,203,399,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1111-D1112.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,500,C01,22,34,17,51,2,2,5,20,65,4,0,6,0,0,0,228,10,238,485,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0595-D0596.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,B,210,109,18,6,12,3,13,31,17,35,1,3,0,0,0,458,4,462,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3419-D3420.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,501,B,24,23,12,54,3,3,6,29,50,6,3,8,0,0,0,221,12,233,446,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0597-D0598.JPG
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,337,C01,190,122,18,3,8,1,8,45,9,32,0,2,0,0,0,438,17,455,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3421-D3422.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,98,C01,23,33,14,37,4,10,4,28,17,5,0,5,0,0,0,180,15,195,398,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1113-D1114.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,99,B,32,59,18,56,5,7,6,37,27,4,0,5,0,0,0,256,10,266,603,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1115-D1116.JPG
