CIRCUNSCRIPCION	ID_ESTADO	NOMBRE_ESTADO	ID_DISTRITO	CABECERA_DISTRITAL	ID_MUNICIPIO	MUNICIPIO	SECCION	CASILLAS	PAN	PRI	PRD	PT	PVEM	MC	NVA_ALIANZA	MORENA	ES	PAN_PRD_PT	PRD_PAN	PAN_PT	PRD_PT	PRI_PVEM_NVA_ALIANZA	PRI_PVEM	PRI_NVA_ALIANZA	PVEM_NVA_ALIANZA	COAL_PRI_PVEM	CAND_IND7	CAND_IND8	CAND_IND9	CAND_IND10	CAND_IND11	CAND_IND12	CAND_IND13	CAND_IND14	CAND_IND15	CAND_IND16	CAND_IND17	CAND_IND18	CAND_IND19	CAND_IND20	CAND_IND21	CAND_IND22	CAND_IND23	CAND_IND24	CAND_IND25	NUM_VOTOS_CAN_NREG	NUM_VOTOS_VALIDOS	NUM_VOTOS_NULOS	TOTAL_VOTOS	LISTA_NOMINAL
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1504	1	35	11	15	2	18	0	1	14	0		10			1	0	0	0								22													0	129	8	137	252
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1505	1	14	39	6	1	21	0	2	3	1		0			2	2	0	1								3													0	95	1	96	186
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1506	1	34	21	7	3	20	0	3	9	2		2			2	1	1	0								36													0	141	13	154	300
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1507	1	61	102	7	4	31	0	6	17	3		2			6	9	1	1								67													0	317	11	328	459
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1508	1	56	62	20	7	48	0	5	18	1		5			3	3	0	2								27													0	257	10	267	426
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1510	2	69	70	35	1	56	0	5	29	4		7			1	1	0	2								76													0	356	19	375	585
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1511	2	116	129	40	9	60	0	8	40	1		12			2	6	0	0								40													0	463	20	483	805
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1512	1	36	4	21	4	10	0	1	1	0		5			0	0	0	0								14													0	96	4	100	141
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1513	1	7	13	24	0	24	0	7	4	1		1			1	1	0	0								5													0	88	8	96	167
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1514	1	75	50	2	3	46	0	3	23	2		5			5	4	0	0								17													0	235	6	241	359
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1515	1	29	11	5	3	4	0	2	3	1		4			0	1	0	0								4													0	67	2	69	108
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1516	1	24	41	0	2	8	0	0	2	0		0			0	0	0	0								9													0	86	4	90	161
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1518	1	39	34	1	0	21	0	1	17	2		6			3	2	0	0								12													0	138	2	140	195
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1519	1	47	38	10	1	4	0	4	2	0		5			4	1	0	1								5													0	122	2	124	212
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1520	1	12	30	3	5	6	0	2	6	0		1			2	2	0	0								8													0	77	7	84	163
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1521	1	22	24	5	2	23	0	5	11	0		2			0	0	0	1								14													0	109	10	119	195
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1522	1	40	44	4	1	18	0	4	4	0		4			0	6	0	1								17													0	143	4	147	262
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1523	1	147	72	9	4	41	0	4	39	1		11			0	5	0	1								66													0	400	11	411	651
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	49	TLALTENANGO DE SANCHEZ ROMAN	1524	1	39	16	15	1	16	0	3	14	3		2			0	0	1	0								14													0	124	3	127	207
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	516	1	8	28	122	67	5	2	62	28	3		9							1																				0	335	36	371	665
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	525	1	5	21	120	23	4	1	8	91	3		2							0																				0	278	19	297	392
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	526	1	12	52	115	107	11	2	34	129	4		2							0																				0	468	16	484	662
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	527	4	22	178	432	357	16	23	132	320	25		16							6																				0	1527	45	1572	2366
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	528	2	14	119	250	216	10	12	69	144	14		13							1																				0	862	34	896	1430
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	529	3	27	229	216	265	33	14	44	165	21		11							6																				0	1031	35	1066	1577
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	530	3	26	154	329	253	22	7	42	141	24		16							2																				0	1016	41	1057	1549
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	531	3	18	163	246	292	15	23	69	162	13		11							5																				0	1017	38	1055	1539
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	532	2	7	86	207	227	4	4	85	108	13		8							1																				1	750	24	775	1065
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	533	2	12	99	166	201	12	11	39	147	20		7							0																				0	714	25	739	1116
2	32	ZACATECAS	8	OJOCALIENTE	50	TRANCOSO	548	1	1	12	25	19	0	1	2	11	1		1							1																				0	74	7	81	105
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	349	1	55	112	2	17	6	0	0	75	0		5							1																				0	273	5	278	446
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	350	2	91	164	11	9	5	0	0	62	0		4							3																				0	349	5	354	591
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	351	1	47	139	3	8	5	0	0	62	0		2							1																				0	267	6	273	428
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	352	1	72	121	13	12	2	0	0	48	0		4							2																				0	274	18	292	478
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	353	1	43	109	3	4	3	0	0	49	0		5							0																				0	216	6	222	360
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	354	1	16	42	3	5	1	0	0	8	0		0							0																				0	75	1	76	110
2	32	ZACATECAS	14	TLALTENANGO DE SANCHEZ ROMAN	14	TRINIDAD GARCIA DE LA CADENA	356	1	35	87	4	12	1	0	0	37	0		5							0																				0	181	5	186	368
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1525	1	29	219	95	0	5	0	0	8	12		8							5																				0	381	8	389	606
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1526	2	29	305	182	0	6	0	0	28	23		4							4																				0	581	11	592	871
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1527	2	54	397	266	0	3	0	0	27	23		14							4																				0	788	12	800	1190
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1528	1	37	162	102	0	8	0	0	12	15		7							2																				0	345	7	352	636
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1529	1	21	146	79	0	5	0	0	8	6		6							1																				2	272	2	276	431
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1530	1	25	146	73	0	5	0	0	7	7		8							1																				0	272	1	273	438
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1531	2	36	329	181	0	19	0	0	39	27		6							5																				1	642	6	649	1007
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1532	1	32	188	119	0	3	0	0	12	17		7							4																				0	382	8	390	646
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1533	1	45	206	111	0	4	0	0	18	19		7							1																				0	411	7	418	686
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1534	2	38	245	174	0	11	0	0	17	52		4							4																				0	545	10	555	885
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1535	3	73	572	394	0	18	0	0	50	78		15							1																				0	1201	25	1226	2002
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1536	1	21	151	83	0	5	0	0	13	12		3							1																				0	289	5	294	500
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1537	1	6	69	30	0	4	0	0	9	15		4							2																				0	139	6	145	267
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1538	2	57	276	185	0	23	0	0	35	44		10							9																				0	639	10	649	1158
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1539	1	7	104	191	0	2	0	0	10	4		8							6																				0	332	14	346	522
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1540	1	2	80	91	0	1	0	0	6	5		4							1																				0	190	1	191	262
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1541	1	2	110	95	0	3	0	0	1	1		7							5																				0	224	8	232	347
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1542	1	4	26	42	0	0	0	0	1	2		5							5																				0	85	2	87	115
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1543	1	7	110	118	0	2	0	0	1	2		4							9																				0	253	3	256	370
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1544	1	6	50	73	0	0	0	0	1	2		6							2																				0	140	4	144	232
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1545	1	9	66	56	0	1	0	0	12	7		6							1																				0	158	8	166	273
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1546	1	3	51	98	0	1	0	0	10	1		9							2																				0	175	5	180	250
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1547	1	0	56	49	0	1	0	0	5	0		3							1																				0	115	4	119	189
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1549	1	5	114	80	0	5	0	0	1	0		3							1																				0	209	8	217	339
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1550	1	1	51	38	0	2	0	0	0	0		0							0																				0	92	1	93	172
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1551	1	13	156	99	0	1	0	0	7	6		10							3																				0	295	11	306	457
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1552	1	2	54	66	0	2	0	0	2	0		2							1																				0	129	10	139	216
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1553	1	5	78	33	0	1	0	0	4	3		1							3																				0	128	10	138	204
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1555	1	10	106	59	0	0	0	0	7	0		2							1																				0	185	1	186	316
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1557	1	6	79	111	0	2	0	0	5	3		9							0																				0	215	5	220	358
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1558	1	12	74	65	0	1	0	0	0	0		0							0																				0	152	2	154	257
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1559	1	12	227	213	0	6	0	0	9	8		5							7																				0	487	9	496	684
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1560	1	8	127	120	0	1	0	0	3	4		1							3																				0	267	4	271	410
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1561	1	17	118	192	0	4	0	0	16	2		4							0																				0	353	10	363	492
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1562	1	7	181	130	0	2	0	0	6	2		8							1																				0	337	5	342	474
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1563	1	46	221	127	0	2	0	0	2	1		8							1																				0	408	4	412	597
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1564	1	11	80	28	0	1	0	0	9	4		0							0																				0	133	17	150	321
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1566	1	6	42	36	0	1	0	0	8	5		2							0																				0	100	2	102	183
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1567	1	20	46	40	0	3	0	0	4	0		3							1																				0	117	4	121	167
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1568	1	2	33	27	0	2	0	0	4	3		0							0																				0	71	3	74	113
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1569	1	19	117	74	0	7	0	0	11	0		1							0																				0	229	8	237	399
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1570	1	21	60	27	0	5	0	0	6	14		4							3																				0	140	4	144	231
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1571	1	16	71	53	0	5	0	0	5	3		4							6																				0	163	0	163	223
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1573	1	22	90	74	0	3	0	0	6	0		4							3																				0	202	6	208	367
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1575	1	1	54	44	0	2	0	0	2	0		1							2																				0	106	2	108	214
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1576	1	15	67	59	0	1	0	0	5	1		3							1																				0	152	3	155	248
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1577	1	2	104	108	0	1	0	0	10	9		5							4																				0	243	9	252	402
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1578	1	18	136	154	0	3	0	0	7	3		4							4																				0	329	9	338	595
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1579	1	2	56	14	0	0	0	0	1	8		1							2																				0	84	2	86	149
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1580	1	17	110	79	0	7	0	0	2	1		5							1																				0	222	6	228	372
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1582	1	5	22	23	0	1	0	0	7	5		3							0																				0	66	2	68	112
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1584	1	39	143	54	0	0	0	0	11	3		3							1																				0	254	10	264	394
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1585	1	24	129	32	0	0	0	0	2	2		6							0																				0	195	5	200	304
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1586	1	17	182	128	0	5	0	0	41	6		13							5																				0	397	18	415	613
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1587	1	8	22	52	0	1	0	0	10	5		3							0																				0	101	4	105	151
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1588	2	9	73	78	0	5	0	0	3	6		8							0																				0	182	8	190	284
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1589	1	17	76	34	0	0	0	0	0	1		3							1																				0	132	6	138	206
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1590	1	2	116	35	0	2	0	0	2	7		1							1																				0	166	5	171	308
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1591	1	10	33	64	0	0	0	0	5	7		2							1																				0	122	10	132	232
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1592	1	1	36	17	0	1	0	0	2	1		2							1																				0	61	3	64	101
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1593	1	3	46	49	0	2	0	0	5	1		4							1																				0	111	3	114	156
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1594	1	2	45	21	0	1	0	0	3	1		3							0																				0	76	3	79	114
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1596	1	3	30	113	0	0	0	0	9	1		1							1																				0	158	10	168	221
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1597	1	3	28	21	0	2	0	0	4	8		0							1																				0	67	2	69	158
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1598	1	3	64	12	0	4	0	0	0	1		0							0																				0	84	0	84	141
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1599	1	7	22	33	0	0	0	0	0	0		1							1																				0	64	3	67	110
2	32	ZACATECAS	7	FRESNILLO	51	VALPARAISO	1600	1	9	71	93	0	5	0	0	1	2		4							1																				0	186	13	199	289
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1601	2	25	214	127	112	5	1	7	56	4		14							1											22									0	588	23	611	808
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1602	2	21	287	118	94	10	0	11	50	3		5							2											13									2	614	3	619	827
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1603	2	72	247	185	11	6	2	4	78	18		28							5											24									0	680	21	701	1043
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1604	2	48	182	175	43	7	2	4	94	9		51							6											10									0	631	18	649	977
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1605	1	9	63	55	16	2	1	1	25	3		4							0											7									0	186	0	186	214
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1606	2	32	277	223	22	3	20	2	112	9		24							0											13									0	737	18	755	1013
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1607	2	47	430	302	29	5	2	3	23	26		39							3											29									0	938	9	947	1225
2	32	ZACATECAS	4	GUADALUPE	52	VETAGRANDE	1608	2	68	347	342	19	2	0	0	16	19		63							5											35									0	916	30	946	1200
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1609	1	7	168	115	68	20	0	0	48	4		7							2		44																		0	483	8	491	728
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1610	2	17	216	114	69	4	5	0	67	1		6							2		61																		0	562	13	575	823
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1611	2	11	151	91	93	12	3	0	59	5		3							2		88																		2	518	14	534	790
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1612	4	13	404	341	219	15	3	0	110	15		20							2		167																		0	1309	24	1333	1994
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1613	2	6	222	101	70	15	1	0	31	25		9							6		221																		0	707	12	719	1081
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1614	2	12	200	149	66	22	5	0	47	38		11							8		278																		0	836	17	853	1350
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1615	2	12	247	127	76	14	3	0	27	39		11							6		191																		0	753	24	777	1234
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1616	2	10	39	78	49	1	0	0	7	0		4							1		29																		0	218	4	222	317
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1617	1	1	32	23	14	1	0	0	12	5		0							0		14																		0	102	1	103	149
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1618	2	9	204	213	28	8	2	0	13	6		8							3		60																		0	554	24	578	787
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1619	1	0	56	71	20	0	0	0	4	0		1							3		1																		0	156	4	160	211
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1620	1	1	54	33	10	6	0	0	2	1		0							0		15																		0	122	1	123	184
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1621	1	4	72	70	31	2	0	0	8	1		3							0		33																		0	224	1	225	356
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1622	2	5	149	118	49	12	3	0	16	8		3							3		25																		0	391	7	398	528
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1623	1	1	43	77	9	13	1	0	13	5		3							0		17																		0	182	4	186	232
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1624	1	2	94	134	63	40	2	0	5	3		5							7		17																		0	372	19	391	490
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1625	1	0	34	23	9	0	0	0	3	1		3							1		9																		0	83	3	86	112
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1626	1	2	34	63	6	1	1	0	11	0		6							0		9																		0	133	3	136	211
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1627	2	3	108	179	34	2	3	0	8	1		0							0		35																		0	373	14	387	570
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1628	1	14	60	104	44	3	0	0	29	0		12							1		11																		0	278	10	288	482
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1629	1	0	54	59	83	35	0	0	12	1		10							1		18																		0	273	11	284	403
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1630	1	4	43	67	12	3	0	0	5	5		6							7		17																		0	169	5	174	241
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1631	1	5	17	45	130	47	1	0	24	0		2							1		6																		0	278	10	288	420
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1632	1	0	100	168	64	1	0	0	5	2		7							0		11																		0	358	15	373	544
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1633	1	5	102	97	97	4	0	0	18	5		13							4		26																		0	371	12	383	578
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1634	1	6	120	68	47	5	1	0	26	7		7							2		17																		0	306	17	323	537
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1635	1	4	160	106	50	11	3	0	14	6		3							6		24																		0	387	13	400	676
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1636	1	4	131	174	6	8	2	0	12	3		11							2		81																		0	434	6	440	600
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1637	2	15	214	199	33	35	2	0	37	5		15							9		48																		1	612	12	625	811
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1638	2	8	184	232	35	5	0	0	22	10		8							0		110																		3	614	8	625	811
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1639	1	13	183	143	31	3	2	0	7	2		10							4		104																		1	502	6	509	746
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1640	2	31	243	264	67	20	3	0	27	14		25							11		226																		0	931	34	965	1495
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1641	1	10	89	110	16	3	1	0	30	3		10							3		61																		0	336	1	337	544
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1642	1	4	65	70	43	4	2	0	7	3		2							1		6																		1	207	5	213	299
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1643	1	7	104	58	17	5	0	0	21	3		1							2		26																		0	244	15	259	373
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1644	1	1	16	11	25	3	0	0	1	0		2							0		16																		0	75	3	78	104
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1645	1	3	47	34	12	1	1	0	3	22		1							1		16																		0	141	1	142	194
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1646	1	1	46	25	31	0	1	0	3	2		5							0		33																		0	147	2	149	219
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1647	1	4	27	30	9	3	0	0	4	1		6							0		4																		1	88	3	92	144
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1648	1	1	36	16	8	1	0	0	8	0		2							0		15																		0	87	0	87	148
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1650	1	1	38	83	16	25	0	0	11	8		6							1		28																		0	217	5	222	315
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1652	1	5	90	82	7	3	1	0	5	18		14							0		62																		0	287	5	292	390
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1653	1	2	33	46	97	2	0	0	5	0		1							0		5																		0	191	11	202	291
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1654	1	3	106	83	27	0	0	0	10	3		4							1		30																		0	267	12	279	448
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1655	1	4	90	56	7	6	3	0	15	8		0							0		32																		0	221	5	226	326
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1656	1	4	46	25	8	3	0	0	3	1		0							0		4																		0	94	0	94	129
2	32	ZACATECAS	12	VILLA DE COS	53	VILLA DE COS	1658	1	1	35	22	5	2	0	0	0	0		5							0		5																		0	75	0	75	102
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1659	2	35	178	10	42	15	344	69	214	32		4			4	2	4	1																					0	954	19	973	1376
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1660	2	17	163	8	64	10	271	63	227	28		1			1	1	1	0																					0	855	24	879	1161
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1661	2	35	147	12	68	6	285	56	181	25		2			2	0	2	0																					0	821	20	841	1152
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1662	2	28	184	12	83	20	295	50	257	20		3			1	3	3	0																					2	959	24	985	1381
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1663	1	6	123	7	36	20	76	10	34	5		0			0	1	0	0																					0	318	7	325	446
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1664	1	5	72	12	11	3	165	23	168	8		0			3	1	1	0																					0	472	10	482	700
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1665	2	7	146	9	24	9	287	39	140	13		2			9	3	2	0																					0	690	19	709	943
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1666	1	4	73	12	18	34	136	9	52	2		0			2	1	0	0																					0	343	6	349	503
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1667	2	9	134	11	42	11	223	23	142	12		0			0	0	0	0																					1	607	28	636	888
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1668	2	4	102	2	43	34	166	18	151	6		0			5	2	0	0																					0	533	9	542	766
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1669	1	17	79	2	9	3	95	8	33	1		1			0	0	0	0																					0	248	12	260	377
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1670	1	1	87	5	8	16	79	23	52	2		0			2	0	0	0																					0	275	6	281	386
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1671	2	3	192	5	31	32	272	69	135	4		0			1	0	5	2																					0	751	23	774	1077
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1672	1	1	51	2	4	3	38	13	37	1		0			0	1	0	0																					0	151	5	156	218
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1673	2	4	78	9	36	7	199	30	199	14		0			2	0	0	0																					0	578	20	598	830
2	32	ZACATECAS	9	LORETO	54	VILLA GARCIA	1674	1	3	14	1	3	2	23	12	23	0		0			1	0	0	0																					1	82	0	83	136
