CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT,PAN_PRD,PAN_PT,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,B,3,209,17,28,8,6,4,157,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,435,11,446,701,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,85,B,4,44,9,5,1,2,1,54,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,123,2,125,209,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,86,B,,53,1,12,,1,,76,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3,143,3,149,215,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,87,B,1,54,3,3,,,3,61,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,125,4,129,184,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,91,B,1,62,3,1,,2,3,100,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,172,2,174,256,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,92,B,,59,,2,1,2,2,105,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,172,1,173,261,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,93,B,,33,1,,,1,,50,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,85,3,88,109,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,94,B,1,49,8,2,1,,1,72,,,,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,135,3,138,209,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,95,B,3,48,3,2,1,,1,37,,,,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,96,3,99,119,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,96,B,10,93,10,3,1,4,,71,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,194,5,199,260,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,98,B,,83,1,1,,1,2,65,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,153,2,156,233,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,99,B,1,61,4,8,1,,1,108,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,184,6,190,271,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,103,B,9,126,40,89,15,,9,12,7,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,310,8,318,460,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,103,C01,5,100,31,116,22,,4,16,17,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,315,11,326,460,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,104,B,8,99,70,149,14,,6,16,15,,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,384,6,390,496,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,104,C01,4,110,61,124,19,,9,16,4,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,348,8,356,496,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,105,B,10,151,67,164,17,,2,6,13,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,435,15,450,631,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,105,C01,7,168,29,211,12,,10,8,5,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,454,14,468,631,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,106,B,5,134,31,120,7,,1,6,9,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,315,3,318,425,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,106,C01,4,150,17,106,4,,,14,15,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,316,13,329,425,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,107,B,9,70,25,117,12,,7,8,7,,8,,,,,,,0,,,,,,,,,,,,,,,,,,,,,263,8,271,385,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,107,C01,7,68,45,99,19,,4,22,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,270,11,281,385,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,108,B,17,157,49,161,52,,10,11,16,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,478,12,490,650,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,108,C01,11,174,50,161,49,,5,8,11,,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,476,15,491,649,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,109,B,6,97,54,26,22,,2,34,11,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,255,8,263,369,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,110,B,10,77,86,95,17,,1,4,5,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,303,7,310,512,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,111,B,9,57,80,45,9,,3,5,5,,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,220,10,230,357,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,112,B,4,101,75,127,65,,2,1,8,,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,388,12,400,496,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,112,C01,4,101,84,125,68,,3,3,13,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,405,10,415,496,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,8,CUAUHTEMOC,113,B,6,79,33,44,16,,3,6,20,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,219,9,228,321,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,114,B,15,169,1,102,3,,10,48,,,1,,,4,0,3,0,,,,,,,,,,,,,,,,,,,,,,356,9,365,569,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,115,B,10,130,2,133,1,,13,35,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,324,4,328,531,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,116,B,16,169,2,125,,,11,33,,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,359,7,366,571,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,117,B,3,122,5,82,,,4,23,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,239,3,242,377,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,118,B,9,143,2,100,,,1,15,,,1,,,4,0,1,0,,,,,,,,,,,,,,,,,,,,,1,276,2,279,396,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,119,B,24,204,24,137,,,4,21,,,1,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,418,8,426,671,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,120,B,6,103,14,55,2,,1,10,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,194,4,198,298,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,121,B,2,46,2,13,,,2,10,,,1,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,1,78,2,81,153,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,121,E01,,21,,43,,,,7,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,71,4,75,101,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,122,B,5,157,3,45,4,,3,14,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,232,2,234,363,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,123,B,1,105,28,113,1,,1,13,,,1,,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,2,267,16,285,440,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,124,B,16,93,9,32,,,2,4,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,156,6,162,240,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,124,E01,6,40,12,23,3,,1,7,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,93,2,95,180,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,125,B,14,73,14,87,1,,2,4,,,2,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,200,3,203,318,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,125,E01,4,53,13,31,2,,5,2,,,,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,114,1,115,181,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,126,B,2,39,7,20,1,,,13,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,83,2,85,137,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,127,B,6,132,14,100,1,,7,20,,,1,,,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,285,8,293,545,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,128,B,17,156,19,103,3,,1,14,,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,316,6,322,519,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,129,B,4,122,4,84,1,,3,27,,,1,,,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,250,4,254,409,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,130,B,7,110,7,72,2,,3,11,,,2,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,216,14,230,401,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,131,E01,3,24,6,7,,,1,2,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,44,1,45,73,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,131,B,1,11,2,3,,,,19,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,36,,36,79,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,132,B,4,117,12,76,2,,4,12,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,227,6,233,376,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,133,B,8,76,4,42,,,1,4,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,136,5,141,230,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,9,CHALCHIHUITES,134,B,2,87,27,37,,,1,9,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,163,1,164,250,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,428,B,23,206,270,,2,,,2,,,15,,,,,,,6,,,,,,,,,,,,,,,,,,,,,524,7,531,712,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,429,B,8,95,98,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,207,1,208,290,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,430,B,9,106,144,,7,,,,,,7,,,,,,,5,,,,,,,,,,,,,,,,,,,,,278,4,282,404,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,433,B,,49,30,,2,,,1,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,,,,90,,90,116,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,10,EL PLATEADO DE JOAQUIN AMARO,435,B,,52,28,,1,,,,,,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,83,,83,134,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1283,B,4,25,36,,208,,,12,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,291,3,294,364,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1284,B,5,35,51,,242,,,23,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,361,5,366,472,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1285,B,,4,51,,38,,,3,,,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,99,1,100,137,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1286,B,3,24,276,,244,,,7,20,,8,,,,,,,7,,,,,,,,,,,,,,,,,,,,,589,10,599,714,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1287,B,,44,62,,171,,,1,1,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,285,6,291,359,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,11,EL SALVADOR,1288,B,,5,18,,61,,,3,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,88,2,90,113,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,B,129,95,25,,2,,1,20,154,,15,,,,,,,0,,,,,,,,,,,,,,,,,,,,,441,7,448,633,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,C01,125,90,23,,2,,2,23,158,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,,,435,1,436,632,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,B,111,71,41,,5,,1,13,126,,16,,,,,,,2,,,,,,,,,,,,,,,,,,,,,386,9,395,537,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,C01,71,87,38,,3,,2,17,128,,11,,,,,,,0,,,,,,,,,,,,,,,,,,,,,357,2,359,537,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,B,73,65,9,,2,,5,16,112,,4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,286,7,293,423,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,C01,61,62,6,,1,,6,19,115,,11,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,281,6,288,422,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,381,B,60,62,24,,3,,2,13,60,,19,,,,,,,0,,,,,,,,,,,,,,,,,,,,,243,14,257,422,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,B,41,63,22,,16,,3,21,80,,9,,,,,,,3,,,,,,,,,,,,,,,,,,,,,258,11,269,383,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,C01,36,67,32,,20,,,23,79,,8,,,,,,,2,,,,,,,,,,,,,,,,,,,,,267,8,275,383,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,383,B,34,18,6,,3,,1,5,24,,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,96,7,103,138,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,384,B,20,29,5,,4,,2,4,11,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,80,5,85,128,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,135,C01,36,93,18,13,1,1,5,60,23,,4,,,0,1,0,0,,,,,26,,,,,,,,,,,,,,,,,281,6,287,644,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,135,C02,48,85,25,14,6,7,5,65,19,,4,,,1,3,0,0,,,,,23,,,,,,,,,,,,,,,,,305,11,316,643,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,135,C03,38,77,30,14,6,12,6,65,12,,2,,,3,1,0,0,,,,,15,,,,,,,,,,,,,,,,,281,6,287,643,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,135,B,45,96,18,14,6,10,3,54,20,,3,,,0,0,1,0,,,,,17,,,,,,,,,,,,,,,,,287,14,301,644,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,136,C02,31,64,24,9,3,7,3,56,27,,3,,,0,5,0,1,,,,,27,,,,,,,,,,,,,,,,,260,7,263,605,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,136,C03,26,96,10,17,8,9,4,49,29,,2,,,0,1,0,0,,,,,15,,,,,,,,,,,,,,,,,266,9,279,605,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,136,C01,29,98,21,8,10,7,8,40,22,,2,,,2,2,0,0,,,,,18,,,,,,,,,,,,,,,,1,267,11,279,606,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,136,B,30,107,19,8,9,5,4,65,23,,1,,,2,1,1,1,,,,,18,,,,,,,,,,,,,,,,,294,8,302,606,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C02,34,92,23,8,1,12,4,57,22,,3,,,0,1,0,0,,,,,15,,,,,,,,,,,,,,,,,272,8,280,601,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C03,30,74,22,8,5,11,2,59,17,,4,,,0,1,0,0,,,,,20,,,,,,,,,,,,,,,,,253,7,260,601,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C01,21,94,16,2,6,7,4,64,29,,2,,,2,3,0,0,,,,,32,,,,,,,,,,,,,,,,,282,7,289,601,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C04,32,96,15,9,3,8,8,61,20,,3,,,0,1,0,0,,,,,32,,,,,,,,,,,,,,,,,288,4,292,601,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,B,40,94,12,8,8,4,11,57,18,,3,,,1,2,0,0,,,,,34,,,,,,,,,,,,,,,,,292,10,302,602,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,138,B,34,119,17,10,5,6,9,89,24,,,,,1,2,0,0,,,,,22,,,,,,,,,,,,,,,,,338,12,350,652,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,C02,35,104,18,10,8,21,11,85,17,,,,,0,2,0,0,,,,,27,,,,,,,,,,,,,,,,,338,8,346,698,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,C01,28,120,20,11,4,9,4,83,16,,1,,,2,1,1,0,,,,,31,,,,,,,,,,,,,,,,,331,6,337,698,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,B,31,130,14,8,6,12,4,82,17,,2,,,1,3,0,0,,,,,22,,,,,,,,,,,,,,,,,332,9,341,699,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C02,46,116,19,6,2,27,7,78,19,,2,,,0,7,0,0,,,,,34,,,,,,,,,,,,,,,,,363,3,366,727,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C03,28,92,24,7,5,20,6,74,21,,2,,,0,7,1,0,,,,,42,,,,,,,,,,,,,,,,,329,6,335,727,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C01,51,109,26,4,7,15,6,79,20,,3,,,0,6,0,0,,,,,30,,,,,,,,,,,,,,,,,356,11,367,727,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C04,49,112,18,7,5,6,6,72,20,,4,,,2,6,1,0,,,,,33,,,,,,,,,,,,,,,,,341,11,352,727,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C05,45,117,16,3,9,12,8,71,19,,1,,,0,6,0,0,,,,,42,,,,,,,,,,,,,,,,,349,6,355,726,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C06,47,100,20,6,5,22,4,92,17,,1,,,0,9,0,0,,,,,37,,,,,,,,,,,,,,,,,360,6,366,726,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,B,49,113,13,5,4,17,4,80,25,,1,,,0,5,0,0,,,,,51,,,,,,,,,,,,,,,,,367,4,371,727,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,141,C01,30,59,17,3,5,5,3,38,8,,1,,,1,0,0,0,,,,,21,,,,,,,,,,,,,,,,,191,6,197,454,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,141,B,44,72,12,3,4,8,3,49,16,,1,,,2,1,1,0,,,,,21,,,,,,,,,,,,,,,,,237,3,240,455,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,142,C01,25,67,10,5,3,5,4,65,6,,2,,,2,3,0,0,,,,,19,,,,,,,,,,,,,,,,,216,4,220,419,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,142,B,21,46,17,1,2,5,3,60,14,,1,,,0,1,0,0,,,,,17,,,,,,,,,,,,,,,,,188,5,193,420,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,143,B,32,107,26,12,5,13,5,105,19,,,,,0,1,0,0,,,,,35,,,,,,,,,,,,,,,,,360,,360,680,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,144,C01,18,115,12,4,10,4,9,42,29,,,,,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,255,3,258,494,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,144,B,22,98,17,8,5,1,5,58,21,,2,,,0,1,0,0,,,,,17,,,,,,,,,,,,,,,,,255,10,265,495,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,145,B,22,102,11,6,5,3,2,79,25,,,,,0,0,0,0,,,,,22,,,,,,,,,,,,,,,,,277,5,282,547,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,146,C01,28,55,17,4,2,19,8,62,14,,2,,,1,3,0,0,,,,,23,,,,,,,,,,,,,,,,1,238,4,243,452,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,146,B,12,60,10,4,2,6,3,73,12,,1,,,1,2,0,0,,,,,27,,,,,,,,,,,,,,,,,213,5,218,452,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,147,C01,28,48,16,3,2,10,3,55,8,,1,,,1,0,0,0,,,,,27,,,,,,,,,,,,,,,,,202,5,207,400,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,147,B,35,47,6,9,6,8,4,32,12,,2,,,1,0,0,0,,,,,22,,,,,,,,,,,,,,,,,184,11,195,401,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,C02,37,82,32,7,7,22,7,78,16,,3,,,0,1,0,0,,,,,21,,,,,,,,,,,,,,,,,313,10,323,674,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,C01,51,79,23,14,5,7,2,84,20,,1,,,0,1,0,0,,,,,32,,,,,,,,,,,,,,,,1,319,16,336,674,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,S01,24,50,18,10,1,8,3,83,16,,,,,0,1,0,0,,,,,11,,,,,,,,,,,,,,,,,225,7,232,,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,B,20,88,34,11,3,11,8,93,21,,6,,,0,0,0,0,,,,,18,,,,,,,,,,,,,,,,,313,8,321,674,GRUPO DE GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,149,C01,48,114,10,3,2,13,4,51,8,,3,,,1,0,0,0,,,,,44,,,,,,,,,,,,,,,,,301,4,305,570,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,149,B,46,115,24,9,3,8,2,64,13,,4,,,0,2,0,0,,,,,30,,,,,,,,,,,,,,,,,320,4,324,570,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,150,C01,38,87,18,8,3,13,5,73,9,,3,,,0,0,0,0,,,,,33,,,,,,,,,,,,,,,,,290,5,295,449,ACTA CASILLA,,,
